pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
676467,"Gordon, Colton",8.528275222251974,,,,8.995985474326446,,8.953457539348413,-0.4677102520744718,,8.528275222251974
676664,"Sears, JP",9.91713959984476,,,,9.886347246836069,10.162383022415188,9.93987998197431,0.0307923530086924,-0.2452434225704287,9.91713959984476
676917,"Cavalli, Cade",10.947303646551708,7.0,6.385714285714285,0.2657342657342657,12.00666784790938,,12.23190921516878,-1.0593642013576725,,10.947303646551708
676962,"Brown, Ben",10.24021407329734,,,,10.85339341922194,,10.94416176524071,-0.6131793459245998,,10.24021407329734
676974,"Meyer, Max",9.541023500601549,7.0,14.157142857142857,0.2597402597402597,10.086196471564604,10.300127109008654,10.247124442209705,-0.5451729709630548,-0.7591036084071057,9.541023500601549
676979,"Crochet, Garrett",16.32941138176684,6.0,7.333333333333332,0.2681159420289855,15.71399395072726,15.234558700824085,15.77739986897041,0.6154174310395799,1.094852680942756,16.32941138176684
677944,"Cecconi, Slade",8.438225187955936,7.0,4.67142857142857,0.1707317073170731,8.437772181959915,8.002689494266535,8.309824044626426,0.0004530059960217,0.4355356936894008,8.438225187955936
677958,"Rocker, Kumar",6.542588659902263,6.0,7.583333333333332,0.1889763779527559,7.841608041208744,,7.649862790714636,-1.299019381306481,,6.542588659902263
678394,"Bello, Brayan",9.108811164920985,6.0,-0.7500000000000006,0.1278195488721804,9.243440052030952,9.33094717743667,9.33447061932526,-0.134628887109967,-0.2221360125156852,9.108811164920985
680573,"Woods Richardson, Simeon",11.251778560924503,7.0,1.5999999999999996,0.1049382716049382,10.97094340867508,10.537646771629342,11.000066865605406,0.2808351522494234,0.7141317892951609,11.251778560924503
680730,"Parker, Mitchell",5.730920554357812,,,,6.222371581697086,6.356161223982601,6.248688351863349,-0.4914510273392736,-0.6252406696247883,5.730920554357812
680732,"Burke, Sean",8.458554071781432,5.0,9.98,0.2038216560509554,8.309798408282024,,8.426589333440527,0.1487556634994078,,8.458554071781432
680885,"Schwellenbach, Spencer",13.46632236743913,,,,14.05423854318116,14.393650529286456,14.105101922789308,-0.5879161757420288,-0.9273281618473276,13.46632236743913
681190,"Vásquez, Randy",7.25952927550538,6.0,13.133333333333333,0.2481751824817518,6.744118493230256,6.710883070443567,6.984666563208368,0.5154107822751239,0.5486462050618135,7.25952927550538
681343,"Smith, Shane",11.144637626037843,3.0,-2.866666666666667,0.2244897959183673,10.75255227023596,,10.896572424279173,0.392085355801882,,11.144637626037843
681347,"Burrows, Mike",10.735514071443896,7.0,6.742857142857141,0.2130177514792899,11.079944124176226,,11.053662028569375,-0.3444300527323296,,10.735514071443896
681857,"Olson, Reese",11.175835584393589,,,,11.221089200952616,10.860880441980456,11.514224741487,-0.0452536165590302,0.3149551424131314,11.175835584393589
682052,"Lopez, Jacob",12.813761849515329,6.0,3.9166666666666656,0.1575342465753424,12.060893433854565,,12.14972756107197,0.7528684156607639,,12.813761849515329
682243,"Miller, Bryce",7.156987652575408,,,,7.817028336212254,8.157604642871389,7.701290746668331,-0.6600406836368462,-1.0006169902959812,7.156987652575408
682847,"Ortiz, Luis",10.136919211123342,,,,10.501939472002904,11.281197386104436,10.262413842675617,-0.3650202608795609,-1.1442781749810944,10.136919211123342
682990,"Priester, Quinn",11.749078794867415,,,,11.78395058134064,,11.849377141137737,-0.034871786473225,,11.749078794867415
