pitcher,year,n_starts,total_pitches,weighted_catcher_framing_runs_per_100,weighted_catcher_framing_runs
621056,2018,8.0,245.0,-0.9764487959736629,-3.33530134993379
621056,2019,2.0,73.0,-0.11063977973663203,-0.7010746682602456
621057,2023,1.0,32.0,-0.1562852723622586,-1.6269296852911113
621058,2019,1.0,78.0,-0.5103105955411562,-4.735682326621927
621076,2021,21.0,1873.0,0.16938534090769386,1.5743235983651902
621076,2022,26.0,2230.0,0.4452537567543395,6.024360466260007
621076,2023,11.0,1027.0,-0.6229891475497796,-4.488668762101359
621086,2019,4.0,303.0,-0.09148566204003443,-1.8242699681041963
621097,2019,13.0,1107.0,0.3716685255713779,3.3823239113916137
621097,2024,1.0,71.0,0.1011995582677024,0.8116204573069712
621107,2018,24.0,2051.0,-0.21908069384063658,-0.9288064447900792
621107,2019,27.0,2393.0,0.16304799579703141,1.5848044924560893
621107,2021,18.0,1623.0,-0.08158357627453225,-0.29950996540192654
621107,2022,13.0,1093.0,-0.12090766332686735,-0.07635294055910158
621107,2023,31.0,2581.0,-0.22106701763790979,-2.0147820711810382
621107,2024,28.0,2447.0,-0.14966124974812992,-0.550491185021268
621107,2025,13.0,1099.0,0.02750289734305281,0.8022662574610969
621111,2018,23.0,2142.0,0.6659674098498762,5.550552785434484
621111,2019,29.0,2753.0,0.40214105198211353,1.9442900931341127
621111,2021,33.0,3160.0,0.3713317571694557,2.614856405349012
621111,2022,12.0,1046.0,0.17845637734756722,0.9349470110151382
621111,2024,15.0,1229.0,-0.3920236229029738,-4.144304486813346
621111,2025,24.0,2096.0,-0.09006075795954467,-0.6139904131863113
621112,2018,6.0,442.0,-0.0834657380542266,-0.904768600507823
621112,2019,1.0,87.0,-0.6165193810886216,-1.54746364653244
621112,2021,9.0,681.0,0.14662247660630384,1.330561815320871
621112,2022,21.0,1768.0,0.3220168780529952,5.074316609577984
621112,2023,20.0,1841.0,-0.5015287954998423,-4.430521027246944
621112,2024,14.0,1212.0,-0.06312490615906996,-1.386212849413737
621112,2025,4.0,278.0,0.5246966683436706,3.8035362273862536
621114,2019,1.0,28.0,-0.5318600886517437,-5.13776845637584
621114,2021,1.0,27.0,-0.8885528363884402,-4.86926954340865
621114,2024,2.0,59.0,0.6864283748461114,5.669898376228879
621121,2018,22.0,2083.0,-0.4772677093293295,-0.3760509707242884
621121,2021,28.0,2788.0,0.2746297259214328,3.0583702282428193
621121,2022,8.0,759.0,-0.10019625123197923,-0.9865307108505192
621121,2025,13.0,1056.0,-0.3156969427521477,-1.6004999804015339
621141,2018,3.0,256.0,0.31867845924054533,1.3800456152850091
621141,2019,4.0,272.0,-0.5153916884692684,-6.0816219239373694
621199,2023,1.0,36.0,0.4678726403147577,0.725202592487875
621199,2024,1.0,19.0,-0.2272985961319361,-2.120695901910965
621219,2018,2.0,173.0,-0.3122145448473141,-4.043178355772721
621219,2019,4.0,329.0,0.007335722419368708,0.08777300374669082
621219,2021,19.0,1522.0,0.01784282577966405,0.35699901633054887
621219,2022,2.0,58.0,-0.05000200141752301,-0.3280131292989489
621237,2019,1.0,25.0,-0.0137441466227581,-0.0885123042505597
621244,2018,32.0,3072.0,0.1402079026384613,-0.4812485041891601
621244,2019,32.0,3132.0,-0.18243070847887224,-0.7445737887177483
621244,2021,32.0,3022.0,0.365252794968879,1.9803343570591363
621244,2022,32.0,2721.0,0.5614405283923769,3.842732297286095
621244,2023,32.0,2945.0,0.42396389316560823,3.4503100904077737
621244,2024,32.0,2920.0,0.5948836718708882,4.966006029182792
621244,2025,29.0,2480.0,0.8641470521894811,9.067284266535026
621249,2018,1.0,77.0,0.8938275875106071,1.5284451746431391
621249,2022,1.0,18.0,0.2722027482615532,1.2929630542423776
621261,2018,12.0,882.0,-0.6546730888860204,-4.233026777129298
621261,2019,1.0,90.0,-0.0137441466227581,-0.0885123042505597
621261,2021,1.0,65.0,0.0573109105701977,0.4693763575699211
621289,2018,1.0,32.0,-0.6894293944025898,-3.5643499690613862
621295,2019,1.0,18.0,0.4580944106105414,4.750439038031317
621295,2021,1.0,30.0,0.5146111860522912,1.8680386053698173
621363,2019,1.0,34.0,-0.0137441466227581,-0.0885123042505597
621366,2018,17.0,1588.0,0.46466376224742434,2.689625059637383
621366,2019,2.0,155.0,0.5456141221383399,4.981456935123044
621366,2023,2.0,42.0,-0.016042017808012,-0.0710661388894939
621368,2019,1.0,39.0,-1.2047379354426335,-4.722572706935124
621368,2021,12.0,843.0,0.9044273614693178,6.962871276306119
621368,2022,13.0,1070.0,0.6195858500795035,4.653279197048579
621381,2018,5.0,202.0,-0.10738780854712444,-0.9331506029174194
621381,2019,16.0,1294.0,0.8873245744796459,7.528512155136938
621381,2021,1.0,44.0,-0.3285411794619565,-3.065289204380056
621381,2023,11.0,556.0,-0.5133083754089645,-4.27057788815382
621383,2023,3.0,192.0,0.1571431385323042,1.1660020879096993
621383,2024,3.0,83.0,-0.33621237369059614,-2.653654223654808
621383,2025,1.0,33.0,-0.3930302330948528,-5.089741518578345
621389,2018,13.0,1048.0,-0.028260327793552052,0.08593082797072256
621389,2019,5.0,393.0,-0.5320395227442207,-2.394177852348993
621389,2022,1.0,46.0,0.5379045026475177,2.581941612708087
621389,2023,13.0,1032.0,-0.37437696318200686,-5.108976933310139
621389,2024,12.0,881.0,-0.02109050780873766,0.5307037181596659
622065,2019,15.0,1267.0,0.7373054073097918,4.667521141999012
622065,2021,2.0,127.0,-0.4567907699790765,-2.772284481945413
622065,2022,1.0,24.0,-0.1698205581797326,-0.697962494118702
622072,2018,27.0,2383.0,0.7270408328682266,5.486818442696132
622072,2019,3.0,257.0,0.0524049217002233,0.40875838926174246
622072,2021,26.0,2199.0,0.23169739150267368,1.5273349882902596
622072,2022,26.0,2243.0,-0.013894203086779702,0.3128475303200721
622072,2023,12.0,850.0,0.8783718812624773,6.146566928380348
622072,2024,9.0,760.0,-0.38975109540115577,-4.630243013365733
622075,2019,1.0,51.0,0.7109634802587814,0.7891694630872482
622075,2021,1.0,18.0,0.1041352035697341,0.7487321136663889
622088,2023,1.0,26.0,-0.8925654216445891,-6.756720241849544
622092,2021,2.0,56.0,-0.7129554049112189,-8.120562061938779
622098,2021,2.0,65.0,0.9616824952696513,3.519757932686923
622250,2022,1.0,16.0,0.9461009434414948,9.215023189120162
622251,2023,1.0,14.0,0.1546402505846723,0.8335109506513837
622259,2019,1.0,28.0,1.3533129807240598,11.922687360178967
622379,2025,2.0,169.0,0.33269760470944015,3.8293494302056494
622382,2018,6.0,143.0,0.3626684012012757,0.6101511433708928
622446,2018,9.0,782.0,-0.34468336229994156,-1.499876561507761
622446,2019,8.0,738.0,0.29755222387029356,2.3859024405400637
622446,2021,1.0,60.0,0.11064424390353102,0.9681371341558996
622491,2018,29.0,2586.0,-0.8132197076799921,-6.28024972371258
622491,2019,31.0,3070.0,0.08179312687392631,0.5003316172237627
622491,2021,33.0,3164.0,0.3779592865918304,3.429949981863445
622491,2022,25.0,2463.0,-0.09510813098455988,0.08011106149517556
622491,2023,33.0,3209.0,0.1674408542458021,2.5594780692726307
622491,2024,30.0,2841.0,0.3511851169099576,5.896658320493894
622491,2025,32.0,2988.0,0.11096149222731072,2.0098731940379957
622503,2021,1.0,30.0,0.3489775772368642,1.507583133663254
622503,2022,1.0,53.0,-0.0791724639625557,-0.4663258127394542
622503,2025,5.0,362.0,0.26768808933798804,2.149033112986961
622608,2018,13.0,1189.0,0.3294165954288412,2.816617217165702
622608,2019,25.0,2257.0,-0.033795403975483605,-1.6420325442892556
622608,2021,28.0,2408.0,-0.019864002932005177,-0.26891440800856775
622608,2022,19.0,1521.0,-0.3011866076184558,-3.458434560607394
622608,2023,2.0,120.0,-0.25559178743601557,-3.958977190674007
622608,2024,3.0,218.0,-0.4751771794460242,-0.8600706947973039
622608,2025,24.0,1959.0,-0.11227357632254832,0.026199062620154277
622663,2018,32.0,3148.0,0.4691410607042791,2.827839991341579
622663,2019,3.0,219.0,-0.1328299776286359,-0.7916666666666669
622663,2022,18.0,1530.0,0.9152363353911399,6.47869881293319
622663,2023,18.0,1594.0,0.5259953203829159,2.943932052009012
622663,2024,31.0,2892.0,0.20233248405046725,2.428990812365295
622663,2025,29.0,2735.0,-0.19379387431108397,-1.4395127200870412
622694,2018,7.0,472.0,0.529525947909352,5.106864361574205
622694,2019,14.0,1213.0,-0.3919653563093606,-3.080483663186472
622694,2021,10.0,730.0,-0.2894629787484047,-0.7690051304294757
622694,2022,10.0,808.0,-0.06663643024659809,0.5915885681419847
622694,2024,1.0,91.0,-0.5077880829234376,-5.524734342207001
622766,2021,2.0,92.0,0.16812910222064104,0.7760580842771607
622766,2023,3.0,65.0,0.40419410690312524,3.23592531373018
622772,2019,2.0,104.0,-1.134144785902116,-5.818162751677856
622772,2023,1.0,29.0,0.5519973780044753,3.6487026686095794
622786,2022,3.0,87.0,0.6221835614981975,3.709152240584838
622795,2018,5.0,370.0,-0.5308212260626911,-3.9071972937795785
622797,2019,4.0,328.0,-0.056962278653815895,-0.5126696949855416
622864,2018,11.0,962.0,0.1913880104527979,-0.12455267608915206
623149,2018,1.0,33.0,-0.5416125871389095,-3.6125559562165286
623167,2018,1.0,79.0,-0.8866622845124451,-5.506172786822285
623167,2019,1.0,93.0,-0.5153916884692684,-6.08162192393737
623167,2021,31.0,2811.0,-0.24663764384889633,-1.276715541991931
623167,2022,22.0,1960.0,-0.06534202607912286,1.5036786481312199
623167,2023,16.0,1354.0,-0.09981368217186187,-2.0631089302119623
623167,2024,31.0,2713.0,-0.21035254032088063,-1.5319642781019762
623167,2025,2.0,132.0,-0.21581328762761784,-1.862468672226345
623211,2025,4.0,115.0,0.4085723256441925,0.9118790893161914
623381,2018,2.0,175.0,0.2788907126130833,0.596826124991999
623381,2019,8.0,511.0,0.42070432792117923,3.5404648351479975
623434,2018,1.0,51.0,0.4928353528255343,3.607554782682913
623437,2025,1.0,24.0,-0.8088470859346065,-4.23835873029734
623451,2022,1.0,56.0,-0.8016663556359152,-4.0163484417359365
623454,2018,1.0,94.0,-0.6760751486042913,-2.6096500736125656
623454,2021,1.0,60.0,0.9876591692766656,7.94077972098439
623465,2018,1.0,25.0,-0.722656805289575,-2.225782960291889
623474,2022,1.0,43.0,-0.21722686024246587,-1.7638821051688232
623474,2023,1.0,12.0,-0.945599845453743,-4.501055264359817
623485,2021,1.0,57.0,0.1041352035697341,0.7487321136663889
624133,2018,3.0,191.0,0.1128303943028213,1.834289446899811
624133,2021,12.0,1021.0,-0.2656988231777336,-0.48577016188930594
624133,2022,29.0,2564.0,-0.054981265879884694,0.17208168251225392
624133,2023,22.0,2024.0,-0.5129342125395832,-5.077445983030405
624133,2024,27.0,2359.0,-0.5479203771632257,-3.5956563962014085
624133,2025,26.0,2432.0,-0.42132695811211834,-4.224807948086834
624418,2021,1.0,65.0,-0.1815969392591541,-1.596237096087961
624427,2018,4.0,287.0,-0.3984721615628095,-3.4740099060065397
624522,2021,5.0,285.0,-0.009243402377758888,0.1692464457154707
624522,2022,17.0,1334.0,-0.1714241101476536,-0.7589423392061264
624647,2021,1.0,7.0,0.2520713380090117,2.4375298385471464
624647,2023,1.0,14.0,-0.1954704681896411,-1.999662889580031
625643,2018,32.0,3088.0,-0.7334683580534616,-3.6900634702450366
625643,2019,33.0,3163.0,-0.943729137071774,-5.603052320030049
625643,2021,9.0,618.0,-0.27299523165174916,-1.4389846034640315
625643,2022,2.0,43.0,0.4069713645395879,2.1860491324856604
625643,2024,25.0,2102.0,0.003600462155320242,0.12064011088943431
625643,2025,1.0,94.0,-0.1430120208124897,-1.0611491944286735
626929,2019,2.0,153.0,-0.10694823864281744,-0.7230256905148362
626929,2021,3.0,178.0,0.7391761796395315,3.558766211268763
627500,2018,1.0,39.0,-0.3432609202757118,-1.2220088761815362
627894,2018,1.0,78.0,-0.3900717111613456,-3.2102901828578747
628317,2018,20.0,1777.0,0.750102935467099,5.46275154291123
628317,2019,25.0,2099.0,0.5919663580478618,2.9544369628980673
628317,2021,19.0,1614.0,0.4703819278138224,2.585992187761656
628317,2023,20.0,1640.0,0.20367544391167217,1.7449337164262138
628317,2024,17.0,1272.0,0.371721014105165,2.665891565706354
628318,2018,1.0,59.0,0.1324157145624445,1.110967845178911
628333,2018,5.0,363.0,-0.20940184903209857,-0.32202059917399456
628333,2019,3.0,255.0,-0.890130159965293,-4.307804250559284
628345,2021,1.0,29.0,0.7255172231183118,3.1414895761022907
628711,2019,8.0,520.0,0.5772876587553137,2.959323825503356
628711,2021,32.0,2798.0,0.32466186149431897,2.5454636224682177
628711,2022,31.0,2622.0,0.30249282686755563,1.526575020863006
628711,2023,21.0,1853.0,-0.023373195694988348,-0.8204795133544137
630023,2018,8.0,596.0,-0.7498988052320772,-4.227048260800269
630023,2019,18.0,1564.0,-0.13880614553723605,-0.7223032153115133
630023,2022,1.0,47.0,-0.2483858199331275,-1.6169916877646586
630023,2023,9.0,725.0,-0.15366317762678874,-0.7238483955568921
630023,2024,6.0,516.0,0.27994199235460454,0.9486250735333799
639373,2019,2.0,61.0,-0.5103105955411562,-4.735682326621927
640444,2021,24.0,2052.0,0.10034634679448846,1.2564537494170958
640444,2022,1.0,33.0,0.2722027482615532,1.2929630542423776
640455,2018,27.0,2374.0,-0.1056418086553113,-0.8130077614459372
640455,2019,5.0,444.0,-0.4700845542316904,-2.5146159834331008
640455,2021,32.0,2980.0,0.1613711467117736,1.497691022759157
640455,2022,28.0,2409.0,-0.08778058452175272,-0.6701657915856124
640455,2023,12.0,947.0,0.8144637985529205,4.966202273647124
640455,2024,32.0,2985.0,0.29037566854139524,2.9689563813766724
640455,2025,12.0,943.0,0.5410530105699272,3.309377244961682
640462,2024,4.0,324.0,-0.22746137072339212,-0.45657621851019703
640464,2018,4.0,318.0,-0.10231854963223419,-1.6439249767809445
640464,2019,2.0,195.0,-0.10765372156792602,-0.7278093271381885
640464,2021,3.0,216.0,0.0540105805371943,0.5455068634256668
640470,2019,2.0,144.0,0.216200622656906,1.3463271928598044
640470,2021,20.0,1597.0,0.09726044296092642,0.5845806507709379
641149,2023,1.0,89.0,0.7485178016050804,0.9730731420866046
641154,2018,10.0,969.0,0.5266912924643792,4.879427460704238
641154,2019,20.0,1680.0,-0.258265504333649,-2.3712385147011825
641154,2021,20.0,1673.0,0.21499544902952872,0.5010981023303853
641154,2022,32.0,2912.0,0.2262134596700863,2.1249829512356344
641154,2023,32.0,3032.0,0.09846783364046169,0.9683950964536329
641154,2024,32.0,2986.0,-0.012402511942145032,-0.06445713302972735
641154,2025,14.0,1259.0,-0.34532988664934144,-1.814259367570735
641302,2019,8.0,713.0,0.05725827913370727,-0.1921992533988481
641302,2021,15.0,1028.0,-0.49271614343499665,-1.9361036502702105
641302,2022,16.0,1228.0,-0.25557506110690326,-1.5200949820143763
641302,2023,1.0,45.0,0.4987471594032452,4.349075229996301
641302,2024,8.0,659.0,0.10119955826770241,0.8116204573069712
641302,2025,5.0,311.0,-0.031101579861981553,0.874601372796477
641312,2019,16.0,1348.0,0.10850024105204659,1.778808646001366
641312,2021,1.0,62.0,-0.1475502005409133,-0.4249445775578301
641312,2024,2.0,107.0,0.1827964135870312,1.7255981442615758
641329,2022,2.0,60.0,0.37427450699831666,1.7631837018947132
641360,2021,1.0,3.0,0.2520713380090117,2.4375298385471464
641401,2021,2.0,58.0,-0.6325238595447448,-0.8355340283370648
641401,2023,1.0,28.0,-0.5122269617773864,-6.602605537310511
641447,2021,4.0,285.0,0.33193738344510393,0.5813757337114188
641447,2022,7.0,514.0,0.06265392347206176,0.3398632631314564
641482,2019,1.0,46.0,-0.029742243559125404,-0.24656319910514976
641482,2021,15.0,1264.0,-0.19250502210531573,-2.1155345682690276
641482,2022,28.0,2465.0,1.0844023775694898,8.290379107246027
641482,2023,12.0,1070.0,0.4961107891355111,2.581889335094667
641482,2024,29.0,2704.0,0.8600455742619576,6.727069118609219
641482,2025,8.0,599.0,0.05875743626717344,0.689144991029529
641540,2021,23.0,1720.0,0.8619855114156563,6.4642128346762995
641540,2022,29.0,2548.0,0.7882169222225934,6.160792102896322
641540,2023,25.0,2176.0,0.2833952147775254,3.898602911591353
641540,2024,15.0,1256.0,-0.07420181595547636,-0.8781125586690092
641541,2019,3.0,224.0,0.9610902882179945,5.165566225231702
641541,2021,4.0,270.0,-0.29228060188104493,-2.212818828950546
641571,2018,13.0,1149.0,-0.042242618563051976,-1.5356515221127502
641571,2019,3.0,237.0,-0.08574678390078867,-0.5474505965697251
641582,2024,1.0,21.0,0.2581755393675839,0.5395868772782507
641585,2023,23.0,2136.0,-0.5668066969128762,-4.537442640012422
641585,2024,5.0,466.0,-0.07936071790218384,-1.191202456302869
641632,2021,1.0,24.0,-0.6486654397014547,-6.765580536086172
641656,2023,3.0,68.0,0.5144983222201189,3.0089689602542316
641656,2025,1.0,26.0,0.9922979522333324,10.96489237217832
641672,2021,2.0,136.0,0.009871235267184076,0.31035477443098786
641672,2022,1.0,71.0,1.0795711693141847,6.909255483610781
641672,2023,2.0,78.0,-0.016042017808011996,-0.0710661388894939
641672,2025,1.0,81.0,-0.1559779098356336,-1.1760734401606745
641703,2021,2.0,51.0,0.4923783479497736,4.25907270976554
641703,2024,1.0,36.0,-0.5077880829234376,-5.524734342207001
641712,2019,32.0,2866.0,-0.43902199603293435,-3.6678150198032653
641712,2021,2.0,131.0,0.009425287575332895,0.29928135011103213
641712,2022,24.0,2025.0,-0.3483528790912003,-2.7675723410099344
641712,2023,14.0,1175.0,-0.25022218024065623,-1.981247901794206
641712,2024,18.0,1512.0,-0.21423251193159046,-1.4157899863063867
641726,2021,1.0,73.0,0.11064424390353102,0.9681371341558996
641726,2022,7.0,563.0,0.39730478075099673,5.152739737410041
641726,2024,1.0,55.0,1.007484391279326,10.165517508008396
641743,2019,2.0,188.0,0.1441744690253264,0.3503439597315427
641743,2021,6.0,442.0,0.13704027848677278,0.7009291738730099
641745,2018,18.0,1678.0,-0.1098256610985469,-1.951376598292643
641745,2019,28.0,2713.0,-0.1292297215137628,-0.7860591414607451
641745,2021,26.0,2340.0,-0.49642180185666024,-5.6312782393204515
641745,2022,22.0,1941.0,-0.9200456529218431,-5.777782059958387
641745,2023,8.0,741.0,-0.3987940263519087,-3.3379060005654773
641745,2024,2.0,186.0,-0.35942327012281733,-2.0944798551896873
641745,2025,1.0,17.0,0.2381853981207783,0.550208269658997
641771,2018,16.0,1439.0,-0.4674172069177726,-3.880858023369046
641771,2021,14.0,1192.0,-0.024493432623802075,0.34114595094931455
641771,2022,27.0,2379.0,-0.2721879015392158,-3.3511619609544225
641771,2023,5.0,464.0,-0.9967682934684583,-8.119245274829366
