pitcher,game_pk,game_date,year,catcher_mlbam,n_pitches
669721,745709,2024-08-07,2024,681351,83
669721,746192,2024-08-12,2024,681351,92
669721,746198,2024-07-31,2024,681351,85
669721,746208,2024-07-08,2024,681351,61
669721,746210,2024-06-27,2024,681351,99
669724,745226,2024-08-08,2024,693307,28
669724,745613,2024-09-07,2024,693307,10
669724,746417,2024-09-27,2024,668670,20
669854,744865,2024-04-20,2024,673237,98
669854,744915,2024-07-03,2024,673237,99
669854,745032,2024-04-07,2024,673237,90
669854,745053,2024-08-14,2024,673237,73
669854,745230,2024-07-21,2024,673237,100
669854,745327,2024-06-11,2024,605170,96
669854,745538,2024-08-26,2024,673237,91
669854,745653,2024-05-26,2024,673237,104
669854,745748,2024-05-09,2024,673237,107
669854,745804,2024-06-28,2024,673237,98
669854,746180,2024-09-15,2024,673237,92
669854,746338,2024-09-21,2024,673237,104
669854,746347,2024-09-01,2024,673237,101
669854,746349,2024-08-20,2024,673237,85
669854,746358,2024-08-03,2024,673237,89
669854,746362,2024-07-27,2024,673237,99
669854,746368,2024-07-09,2024,673237,87
669854,746370,2024-07-14,2024,673237,90
669854,746376,2024-06-22,2024,673237,98
669854,746377,2024-06-16,2024,673237,94
669854,746379,2024-06-05,2024,673237,98
669854,746387,2024-05-31,2024,673237,95
669854,746396,2024-05-14,2024,673237,54
669854,746402,2024-05-03,2024,673237,94
669854,746405,2024-04-13,2024,673237,93
669854,746409,2024-04-01,2024,673237,106
669854,746560,2024-04-27,2024,673237,102
669854,746580,2024-09-27,2024,673237,86
669854,746927,2024-08-09,2024,673237,88
669923,744853,2024-05-24,2024,663728,82
669923,744957,2024-04-09,2024,663728,87
669923,744960,2024-09-20,2024,663728,85
669923,745073,2024-06-26,2024,641598,87
669923,745206,2024-09-15,2024,641598,85
669923,745210,2024-09-10,2024,663728,97
669923,745218,2024-08-24,2024,641598,95
669923,745223,2024-08-07,2024,641598,97
669923,745229,2024-07-20,2024,641598,100
669923,745233,2024-07-07,2024,663728,93
669923,745240,2024-07-02,2024,663728,95
669923,745241,2024-06-15,2024,641598,90
669923,745250,2024-05-29,2024,641598,94
669923,745256,2024-05-13,2024,663728,101
669923,745266,2024-04-27,2024,663728,95
669923,745268,2024-04-15,2024,663728,89
669923,745275,2024-04-03,2024,664874,72
669923,745276,2024-03-29,2024,663728,100
669923,745464,2024-08-18,2024,663728,97
669923,745614,2024-09-04,2024,663728,85
669923,745656,2024-06-04,2024,641598,94
669923,745906,2024-05-08,2024,663728,70
669923,746052,2024-06-21,2024,663728,85
669923,746184,2024-08-30,2024,663728,82
669923,746202,2024-07-13,2024,641598,92
669923,746297,2024-06-09,2024,641598,96
669923,746331,2024-09-25,2024,663728,96
669923,746402,2024-05-03,2024,663728,88
669923,746435,2024-08-13,2024,641598,86
669923,746568,2024-04-21,2024,663728,88
669923,746767,2024-07-26,2024,641598,88
669923,746925,2024-07-31,2024,641598,95
669923,747035,2024-05-19,2024,664874,83
669952,745583,2024-05-04,2024,666165,53
670046,746199,2024-07-25,2024,681351,65
670102,744876,2024-09-24,2024,672386,71
670102,744881,2024-09-11,2024,661531,111
670102,744887,2024-09-04,2024,661531,89
670102,744890,2024-08-24,2024,661531,117
670102,744903,2024-08-07,2024,661531,81
670102,744959,2024-09-18,2024,672386,101
670102,745651,2024-06-09,2024,643376,49
670102,745765,2024-04-07,2024,672386,77
670102,746192,2024-08-12,2024,672386,81
670102,746409,2024-04-01,2024,672386,79
670102,746838,2024-08-18,2024,661531,95
670102,746914,2024-08-29,2024,661531,70
670102,747039,2024-07-29,2024,661531,76
670124,744801,2024-09-15,2024,640902,76
670124,744879,2024-09-27,2024,663743,95
670124,745299,2024-08-30,2024,663743,90
670124,745446,2024-09-10,2024,640902,83
670124,746012,2024-09-21,2024,663743,92
670124,746021,2024-09-05,2024,663743,90
670124,746023,2024-08-25,2024,663743,95
670124,746027,2024-08-19,2024,663743,90
670174,745514,2024-04-21,2024,657136,46
670174,745724,2024-07-06,2024,624512,66
670174,746922,2024-08-10,2024,643376,38
670174,746938,2024-06-30,2024,624512,58
670174,746969,2024-05-02,2024,657136,53
670174,746971,2024-04-27,2024,657136,52
670241,746406,2024-04-15,2024,518595,80
670241,747133,2024-04-21,2024,644433,74
670766,744805,2024-09-12,2024,663743,84
670766,745292,2024-09-01,2024,663743,72
670766,746010,2024-09-22,2024,663743,67
670766,746015,2024-09-17,2024,663743,65
670766,746018,2024-09-07,2024,663743,73
670950,744925,2024-06-15,2024,643376,31
670950,744931,2024-06-04,2024,643376,40
671096,744831,2024-07-21,2024,642851,103
671096,745022,2024-04-28,2024,571912,85
671096,745059,2024-07-27,2024,663886,88
671096,745162,2024-06-27,2024,571912,102
671096,745267,2024-04-17,2024,663886,104
671096,745340,2024-05-10,2024,663886,88
671096,745600,2024-04-01,2024,571912,90
671096,745728,2024-07-03,2024,663886,98
671096,745976,2024-06-15,2024,663886,94
671096,746031,2024-08-07,2024,663886,104
671096,746548,2024-06-03,2024,663886,96
671096,746676,2024-08-18,2024,571912,84
671096,746679,2024-08-02,2024,663886,90
671096,746682,2024-08-12,2024,663886,93
671096,746687,2024-07-13,2024,663886,78
671096,746692,2024-07-08,2024,663886,106
671096,746698,2024-06-21,2024,571912,90
671096,746703,2024-06-08,2024,663886,99
671096,746709,2024-05-28,2024,663886,94
671096,746716,2024-05-21,2024,663886,92
671096,746720,2024-05-04,2024,663886,84
671096,746722,2024-04-23,2024,663886,79
671096,746734,2024-04-07,2024,571912,95
671096,746812,2024-04-12,2024,663886,103
671096,747203,2024-05-15,2024,571912,95
671106,744924,2024-06-14,2024,681807,84
671106,745275,2024-04-03,2024,666310,93
671106,745682,2024-03-29,2024,666310,82
671106,746053,2024-06-07,2024,595978,83
671106,746227,2024-05-24,2024,681807,99
671106,746290,2024-06-30,2024,666310,72
671106,746403,2024-05-02,2024,666310,98
671106,746551,2024-05-29,2024,595978,59
671106,746596,2024-08-26,2024,666310,76
671106,746600,2024-08-05,2024,666310,84
671106,746615,2024-07-06,2024,666310,93
671106,746626,2024-06-20,2024,681807,87
671106,746638,2024-05-07,2024,666310,67
671106,746642,2024-05-18,2024,666310,89
671106,746648,2024-04-14,2024,595978,92
671106,746651,2024-04-20,2024,595978,93
671106,746653,2024-04-09,2024,666310,76
671106,746798,2024-05-12,2024,681807,87
671106,747022,2024-06-25,2024,666310,60
671106,747129,2024-04-26,2024,595978,91
671131,745965,2024-07-12,2024,660688,89
671212,745617,2024-08-24,2024,669127,104
671212,745620,2024-08-19,2024,669127,104
671212,745667,2024-05-05,2024,668832,35
671212,745672,2024-04-29,2024,669127,91
671212,745675,2024-04-01,2024,669127,84
671212,745676,2024-04-13,2024,669127,86
671212,745753,2024-04-24,2024,669127,85
671212,745788,2024-08-13,2024,669127,85
671212,746493,2024-04-07,2024,669127,87
671212,746650,2024-04-19,2024,669127,87
671737,744907,2024-07-25,2024,656577,83
671737,744995,2024-07-06,2024,656577,79
671737,745038,2024-09-21,2024,666163,103
671737,745042,2024-09-05,2024,686482,101
671737,745052,2024-08-30,2024,656577,71
671737,745058,2024-08-12,2024,656577,93
671737,745061,2024-07-31,2024,656577,94
671737,745064,2024-07-12,2024,656577,97
671737,745072,2024-06-30,2024,656577,99
671737,745075,2024-06-13,2024,656577,104
671737,745078,2024-06-24,2024,666163,88
671737,745082,2024-06-08,2024,656577,99
671737,745088,2024-05-26,2024,656577,95
671737,745093,2024-05-20,2024,666163,92
671737,745094,2024-05-10,2024,656577,93
671737,745142,2024-08-07,2024,656577,92
671737,745535,2024-09-10,2024,686482,90
671737,745620,2024-08-19,2024,656577,89
671737,745720,2024-07-20,2024,656577,99
671737,745887,2024-06-19,2024,666163,104
671737,746108,2024-08-24,2024,656577,99
671737,746585,2024-09-15,2024,666163,99
671737,746904,2024-09-27,2024,686482,71
671737,746960,2024-05-15,2024,666163,83
671737,747029,2024-06-01,2024,666163,79
672282,745105,2024-04-17,2024,681351,90
672282,745251,2024-06-01,2024,642136,90
672282,745860,2024-09-09,2024,681351,97
672282,746173,2024-09-27,2024,642136,95
672282,746179,2024-09-16,2024,642136,100
672282,746185,2024-09-03,2024,681351,100
672282,746230,2024-05-26,2024,642136,96
672282,746235,2024-05-14,2024,681351,95
672282,746237,2024-04-28,2024,681351,87
672282,746241,2024-05-09,2024,681351,90
672282,746242,2024-04-22,2024,681351,99
672282,746248,2024-04-06,2024,681351,94
672282,746338,2024-09-21,2024,681351,66
672282,746390,2024-05-20,2024,681351,79
672282,746644,2024-05-04,2024,681351,56
672282,746978,2024-04-12,2024,681351,98
672282,747062,2024-03-31,2024,681351,88
672456,744909,2024-07-21,2024,608348,72
672456,745221,2024-08-06,2024,693307,85
672456,745303,2024-08-11,2024,693307,85
672456,745370,2024-09-04,2024,693307,71
672456,745888,2024-07-03,2024,608348,80
672456,746419,2024-09-15,2024,693307,63
672456,746420,2024-09-25,2024,693307,55
672456,746428,2024-09-10,2024,668670,96
672456,746432,2024-08-29,2024,693307,89
672456,746434,2024-08-17,2024,693307,88
672456,746442,2024-08-01,2024,693307,88
672456,746447,2024-07-13,2024,608348,92
672456,746448,2024-07-26,2024,608348,96
672456,746455,2024-07-08,2024,668670,73
672456,746468,2024-05-29,2024,608348,87
672456,746758,2024-08-23,2024,693307,88
672710,745641,2024-07-04,2024,681351,53
672710,746206,2024-07-09,2024,681351,41
672710,746212,2024-06-26,2024,642136,61
672851,745357,2024-04-09,2024,656180,72
673540,745792,2024-07-26,2024,682626,73
674003,744959,2024-09-18,2024,641680,90
674003,744966,2024-09-05,2024,641680,91
674003,744971,2024-08-31,2024,641680,97
674003,744978,2024-08-20,2024,608348,96
674003,744980,2024-08-15,2024,641680,104
674003,744987,2024-08-03,2024,641680,59
674003,745024,2024-04-10,2024,641680,94
674003,745033,2024-04-05,2024,641680,97
674003,745037,2024-03-30,2024,641680,76
674003,745607,2024-09-25,2024,641680,90
674003,745708,2024-08-10,2024,608348,92
674003,746595,2024-08-25,2024,641680,85
674003,747154,2024-09-11,2024,608348,59
674072,745193,2024-04-23,2024,672515,93
674072,745407,2024-06-09,2024,672515,46
674072,745564,2024-06-22,2024,571466,69
674072,746573,2024-04-10,2024,571466,95
674072,747143,2024-04-05,2024,672515,102
674072,747211,2024-04-29,2024,672515,72
674072,747214,2024-04-16,2024,571466,74
674072,747221,2024-03-30,2024,672515,80
674370,744897,2024-08-10,2024,669127,89
674370,745619,2024-09-02,2024,669127,91
674370,745623,2024-08-22,2024,669127,92
674370,745626,2024-08-17,2024,669127,91
674370,745627,2024-08-04,2024,669127,100
674370,745632,2024-07-23,2024,669127,70
674370,745659,2024-05-08,2024,668832,57
674370,746195,2024-07-28,2024,668832,79
674370,746672,2024-08-28,2024,669127,84
675540,744878,2024-09-28,2024,640902,65
675540,746549,2024-05-27,2024,666310,74
675540,746614,2024-07-23,2024,681807,62
675540,746633,2024-05-21,2024,666310,66
675540,746974,2024-04-15,2024,666310,73
675627,744947,2024-04-28,2024,605131,34
675627,746136,2024-06-13,2024,605131,23
675650,746860,2024-07-02,2024,596117,78
675650,747098,2024-07-07,2024,596117,57
675911,745604,2024-03-29,2024,669221,90
675911,747143,2024-04-05,2024,518595,88
675921,745001,2024-06-08,2024,592200,74
675921,745326,2024-06-14,2024,672275,59
675921,746452,2024-07-11,2024,666310,75
676106,744958,2024-09-21,2024,663728,79
676106,745203,2024-09-28,2024,663728,93
676106,745207,2024-09-13,2024,663728,90
676106,745235,2024-07-06,2024,641598,94
676106,745245,2024-06-13,2024,664874,92
676106,745261,2024-05-01,2024,664874,77
676106,745269,2024-04-26,2024,663728,83
676106,745272,2024-04-13,2024,664874,74
676106,745277,2024-04-01,2024,663728,81
676106,745915,2024-05-07,2024,664874,76
676106,746003,2024-04-07,2024,664874,88
676106,746572,2024-04-21,2024,664874,88
676130,745186,2024-05-07,2024,621512,89
676130,745821,2024-05-14,2024,553882,97
676130,745829,2024-05-01,2024,621512,95
676130,745835,2024-04-26,2024,621512,94
676130,745841,2024-04-14,2024,682626,91
676130,745843,2024-04-04,2024,553882,90
676130,746156,2024-04-20,2024,553882,95
676254,745346,2024-04-24,2024,672275,22
676272,745140,2024-08-17,2024,669257,91
676272,745557,2024-07-09,2024,669257,87
676272,745923,2024-04-10,2024,605131,73
676272,746015,2024-09-17,2024,676439,65
676272,746100,2024-09-11,2024,669257,90
676272,746102,2024-08-29,2024,605131,86
676272,746111,2024-08-23,2024,669257,96
676272,746133,2024-07-02,2024,669257,91
676272,746167,2024-03-29,2024,669257,93
676272,746178,2024-09-04,2024,605131,85
676272,746538,2024-06-19,2024,605131,79
676272,746775,2024-06-25,2024,669257,60
676272,746897,2024-04-05,2024,669257,58
676282,745550,2024-07-28,2024,666310,75
676282,745704,2024-08-21,2024,595978,88
676282,745927,2024-08-09,2024,666310,86
676282,746579,2024-09-19,2024,595978,86
676282,746580,2024-09-27,2024,666310,93
676282,746584,2024-09-14,2024,595978,78
676282,746608,2024-08-03,2024,666310,88
676282,746746,2024-09-09,2024,666310,99
676428,745613,2024-09-07,2024,693307,67
676428,746429,2024-08-27,2024,668670,80
676440,745019,2024-05-13,2024,666310,94
676440,745684,2024-03-30,2024,595978,89
676440,745872,2024-08-11,2024,666310,84
676440,745928,2024-04-04,2024,666310,91
676440,745952,2024-08-17,2024,666310,83
676440,746098,2024-09-08,2024,666310,94
676440,746226,2024-05-25,2024,666310,91
676440,746264,2024-09-03,2024,666310,91
676440,746289,2024-06-29,2024,666310,89
676440,746444,2024-07-29,2024,666310,95
676440,746453,2024-07-10,2024,666310,95
676440,746581,2024-09-24,2024,666310,88
676440,746582,2024-09-18,2024,666310,96
676440,746586,2024-09-13,2024,666310,91
676440,746589,2024-08-28,2024,666310,99
676440,746597,2024-08-23,2024,666310,94
676440,746611,2024-07-24,2024,666310,67
676440,746618,2024-07-19,2024,666310,102
676440,746620,2024-07-05,2024,666310,99
676440,746625,2024-06-19,2024,666310,93
676440,746631,2024-06-06,2024,666310,94
676440,746635,2024-05-31,2024,681807,89
676440,746636,2024-05-19,2024,595978,95
676440,746640,2024-05-08,2024,595978,82
676440,746645,2024-05-03,2024,666310,91
676440,746652,2024-04-21,2024,666310,97
676440,746655,2024-04-10,2024,666310,84
676440,746701,2024-06-12,2024,595978,102
676440,746976,2024-04-16,2024,666310,92
676440,747021,2024-06-24,2024,666310,97
676440,747131,2024-04-27,2024,666310,91
676477,745279,2024-03-31,2024,624512,81
676477,746248,2024-04-06,2024,657136,101
676477,746976,2024-04-16,2024,657136,54
676477,746977,2024-04-11,2024,624512,85
676596,745513,2024-04-24,2024,680779,39
676596,745968,2024-07-09,2024,663698,24
676596,746546,2024-06-16,2024,641511,52
676614,746444,2024-07-29,2024,693307,96
676664,744895,2024-08-11,2024,668832,97
676664,744969,2024-08-30,2024,669127,97
676664,745029,2024-04-11,2024,668832,88
676664,745202,2024-09-27,2024,668832,102
676664,745309,2024-07-30,2024,669127,95
676664,745404,2024-06-11,2024,668832,80
676664,745610,2024-09-21,2024,669127,93
676664,745614,2024-09-04,2024,669127,94
676664,745621,2024-08-18,2024,669127,105
676664,745625,2024-08-23,2024,669127,90
676664,745628,2024-08-05,2024,669127,89
676664,745634,2024-07-24,2024,668832,82
676664,745640,2024-07-19,2024,669127,81
676664,745641,2024-07-04,2024,668832,95
676664,745644,2024-06-22,2024,668832,50
676664,745657,2024-06-06,2024,668832,101
676664,745658,2024-05-25,2024,668832,68
676664,745664,2024-05-08,2024,669127,88
676664,745665,2024-05-03,2024,669127,95
676664,745674,2024-04-16,2024,668832,82
676664,745684,2024-03-30,2024,668832,83
676664,745757,2024-04-22,2024,669127,91
676664,745895,2024-06-16,2024,668832,95
676664,746306,2024-05-19,2024,668832,65
676664,746346,2024-09-10,2024,669127,82
676664,746396,2024-05-14,2024,669127,100
676664,746497,2024-04-05,2024,669127,91
676664,746741,2024-09-15,2024,668832,86
676664,746934,2024-07-10,2024,669127,114
676664,747052,2024-04-27,2024,669127,99
676664,747116,2024-05-31,2024,668832,97
676664,747183,2024-06-28,2024,669127,83
676710,744986,2024-08-02,2024,657136,95
676710,745177,2024-05-18,2024,657136,99
676710,745278,2024-03-30,2024,657136,84
676710,745515,2024-04-20,2024,624512,100
676710,745693,2024-09-15,2024,643376,92
676710,745723,2024-07-07,2024,657136,68
676710,745778,2024-09-03,2024,643376,93
676710,746047,2024-07-02,2024,657136,72
676710,746125,2024-07-21,2024,657136,76
676710,746249,2024-04-05,2024,624512,90
676710,746272,2024-08-07,2024,643376,85
676710,746698,2024-06-21,2024,657136,83
676710,746902,2024-09-28,2024,643376,86
676710,746906,2024-09-22,2024,657136,101
676710,746907,2024-09-10,2024,657136,89
676710,746914,2024-08-29,2024,643376,96
676710,746917,2024-08-24,2024,657136,88
676710,746924,2024-08-13,2024,657136,67
676710,746930,2024-07-13,2024,624512,96
676710,746931,2024-07-27,2024,657136,78
676710,746942,2024-06-26,2024,624512,23
676710,746945,2024-06-16,2024,657136,84
676710,746949,2024-06-04,2024,657136,87
676710,746951,2024-06-11,2024,657136,88
676710,746956,2024-05-24,2024,657136,89
676710,746961,2024-05-13,2024,657136,101
676710,746966,2024-05-01,2024,657136,92
676710,746972,2024-04-26,2024,657136,85
676710,746974,2024-04-15,2024,624512,92
676710,746980,2024-04-10,2024,657136,86
676710,746999,2024-08-18,2024,657136,75
676710,747031,2024-05-29,2024,657136,96
676710,747126,2024-05-07,2024,624512,87
676714,746143,2024-05-22,2024,672515,8
676714,747210,2024-04-30,2024,672515,17
676775,745003,2024-06-09,2024,672275,69
676775,745112,2024-04-12,2024,672275,89
676775,745164,2024-06-20,2024,672275,43
676775,745329,2024-06-15,2024,592200,91
676775,745342,2024-05-14,2024,666165,78
676775,745349,2024-04-28,2024,672275,80
676775,745351,2024-04-22,2024,608596,87
676775,745359,2024-04-06,2024,608596,80
676775,745583,2024-05-04,2024,608596,39
676775,746076,2024-04-17,2024,672275,81
676775,746170,2024-04-01,2024,608596,89
676775,746563,2024-05-09,2024,656883,51
676879,745570,2024-06-05,2024,596142,91
676879,746735,2024-04-08,2024,661388,82
676962,745433,2024-04-09,2024,543228,77
676962,745830,2024-05-02,2024,543228,89
676962,745987,2024-05-28,2024,665804,93
676962,746703,2024-06-08,2024,543228,65
676962,746871,2024-06-02,2024,665804,76
676962,746874,2024-05-23,2024,543228,66
676962,746971,2024-04-27,2024,543228,61
676962,747213,2024-04-15,2024,665804,84
676974,745198,2024-04-07,2024,542194,83
676974,745785,2024-08-17,2024,663743,90
676974,745966,2024-07-27,2024,663743,85
676974,746020,2024-09-03,2024,663743,94
676974,746024,2024-08-23,2024,663743,91
676974,746025,2024-08-11,2024,645305,91
676974,746033,2024-08-06,2024,645305,76
676974,746082,2024-04-13,2024,542194,91
676974,746085,2024-04-01,2024,542194,79
676974,746512,2024-08-28,2024,663743,96
676974,747092,2024-08-01,2024,663743,92
676979,744936,2024-05-21,2024,686676,85
676979,744985,2024-07-23,2024,686676,74
676979,745185,2024-05-05,2024,455117,88
676979,745245,2024-06-13,2024,686676,102
676979,745297,2024-08-21,2024,686676,57
676979,745364,2024-09-20,2024,686676,52
676979,745592,2024-04-19,2024,455117,75
676979,745876,2024-08-03,2024,686676,77
676979,745919,2024-04-24,2024,686676,87
676979,745980,2024-06-01,2024,686676,103
676979,746044,2024-07-06,2024,686676,93
676979,746330,2024-04-07,2024,455117,77
676979,746357,2024-08-16,2024,686676,55
676979,746417,2024-09-27,2024,686676,62
676979,746744,2024-09-13,2024,686676,56
676979,746750,2024-09-01,2024,642020,57
676979,746755,2024-08-27,2024,686676,4
676979,746760,2024-08-09,2024,686676,67
676979,746770,2024-07-28,2024,686676,64
676979,746774,2024-07-12,2024,686676,28
676979,746779,2024-06-30,2024,455117,88
676979,746780,2024-06-24,2024,686676,91
676979,746781,2024-06-19,2024,686676,85
676979,746785,2024-06-07,2024,686676,91
676979,746789,2024-05-26,2024,686676,91
676979,746795,2024-05-15,2024,686676,89
676979,746801,2024-05-10,2024,686676,97
676979,746804,2024-04-29,2024,686676,77
676979,746811,2024-04-13,2024,455117,92
676979,746814,2024-04-02,2024,455117,93
676979,746821,2024-03-28,2024,455117,87
676979,746911,2024-09-07,2024,642020,51
677161,746699,2024-06-23,2024,657136,33
677161,746787,2024-06-09,2024,624512,32
677161,746915,2024-08-26,2024,657136,49
677161,747001,2024-08-16,2024,657136,6
677944,744843,2024-06-18,2024,672515,70
677944,745266,2024-04-27,2024,672515,84
677944,745353,2024-04-21,2024,672515,64
677944,745398,2024-07-05,2024,672515,81
677944,745408,2024-06-06,2024,672515,81
677944,745566,2024-06-23,2024,645444,46
677944,745812,2024-06-01,2024,672515,71
677944,746715,2024-05-09,2024,571466,78
677944,747179,2024-07-10,2024,645444,63
677944,747183,2024-06-28,2024,571466,88
677944,747193,2024-06-12,2024,672515,75
677944,747205,2024-05-14,2024,571466,90
677944,747208,2024-05-03,2024,672515,85
677958,744962,2024-09-19,2024,608348,71
677958,745208,2024-09-12,2024,641680,74
677958,745609,2024-09-26,2024,608348,73
677960,744880,2024-09-29,2024,663743,97
677960,745200,2024-04-04,2024,542194,86
677960,745665,2024-05-03,2024,663743,99
677960,745763,2024-04-10,2024,663743,94
677960,745851,2024-09-24,2024,663743,82
677960,746014,2024-09-18,2024,663743,74
677960,746053,2024-06-07,2024,663743,40
677960,746062,2024-06-01,2024,663743,96
677960,746066,2024-05-20,2024,663743,94
677960,746077,2024-04-28,2024,663743,87
677960,746081,2024-04-16,2024,663743,92
677960,746087,2024-03-30,2024,542194,94
677960,746151,2024-05-08,2024,663743,97
677960,746473,2024-05-14,2024,663743,97
677960,747134,2024-04-22,2024,663743,96
677960,747197,2024-05-26,2024,663743,92
678061,745501,2024-05-24,2024,518595,72
678061,747114,2024-05-30,2024,669221,76
678368,744803,2024-09-14,2024,663743,92
678368,745454,2024-09-09,2024,663743,91
678368,745548,2024-08-13,2024,645305,95
678368,745786,2024-08-18,2024,663743,83
678368,745853,2024-09-26,2024,663743,74
678368,746013,2024-09-20,2024,640902,90
678368,746019,2024-09-04,2024,663743,85
678368,746022,2024-08-24,2024,645305,86
678368,746031,2024-08-07,2024,645305,92
678368,746047,2024-07-02,2024,663743,98
678368,746291,2024-06-26,2024,663743,72
678368,746514,2024-08-29,2024,645305,74
678368,747089,2024-08-02,2024,645305,66
678394,744876,2024-09-24,2024,643376,75
678394,744920,2024-06-19,2024,624512,88
678394,745041,2024-09-19,2024,643376,101
678394,745089,2024-05-22,2024,657136,94
678394,745178,2024-05-17,2024,657136,100
678394,745283,2024-03-28,2024,657136,84
678394,745518,2024-04-19,2024,657136,96
678394,745680,2024-04-02,2024,657136,87
678394,745689,2024-09-14,2024,643376,98
678394,745779,2024-09-02,2024,657136,91
678394,746045,2024-07-03,2024,657136,91
678394,746121,2024-07-20,2024,657136,82
678394,746273,2024-08-06,2024,657136,89
678394,746786,2024-06-08,2024,657136,96
678394,746909,2024-09-09,2024,643376,101
678394,746913,2024-08-28,2024,657136,99
678394,746920,2024-08-23,2024,643376,88
678394,746921,2024-08-12,2024,657136,84
678394,746925,2024-07-31,2024,643376,98
678394,746932,2024-07-14,2024,624512,85
678394,746933,2024-07-26,2024,657136,80
678394,746937,2024-07-09,2024,657136,105
678394,746943,2024-06-25,2024,624512,52
678394,746947,2024-06-14,2024,657136,92
678394,746953,2024-06-02,2024,624512,95
678394,746965,2024-05-12,2024,657136,68
678394,746975,2024-04-14,2024,657136,107
678394,746981,2024-04-09,2024,624512,89
678394,746997,2024-08-17,2024,643376,97
678394,747033,2024-05-28,2024,657136,90
678495,745322,2024-06-25,2024,672275,53
678692,745045,2024-09-04,2024,543877,12
679156,744970,2024-09-01,2024,608348,20
679525,745000,2024-06-23,2024,521692,101
679525,745155,2024-07-10,2024,521692,101
679525,745259,2024-05-15,2024,666023,102
679525,745447,2024-09-13,2024,521692,96
679525,745650,2024-06-18,2024,666023,76
679525,745839,2024-04-13,2024,666023,90
679525,745904,2024-05-27,2024,521692,103
679525,746240,2024-05-10,2024,521692,85
679525,746254,2024-09-18,2024,521692,73
679525,746259,2024-09-07,2024,666023,84
679525,746281,2024-07-23,2024,666023,87
679525,746285,2024-07-04,2024,666023,76
679525,746292,2024-06-28,2024,666023,91
679525,746299,2024-06-13,2024,666023,96
679525,746300,2024-06-08,2024,521692,90
679525,746305,2024-06-01,2024,666023,81
679525,746309,2024-05-21,2024,521692,94
679525,746317,2024-04-24,2024,521692,67
679525,746325,2024-04-19,2024,521692,86
679525,746330,2024-04-07,2024,666023,78
679525,746347,2024-09-01,2024,666023,73
679525,746596,2024-08-26,2024,666023,87
679525,746765,2024-07-29,2024,521692,69
679525,747057,2024-04-02,2024,666023,77
679525,747061,2024-09-29,2024,666023,77
680570,744930,2024-06-03,2024,668939,86
680570,744994,2024-07-20,2024,668939,103
680570,745085,2024-06-09,2024,668939,107
680570,745240,2024-07-02,2024,668939,104
680570,745524,2024-04-05,2024,668939,97
680570,745637,2024-07-07,2024,668939,95
680570,746246,2024-04-23,2024,668939,82
680570,746375,2024-06-21,2024,543510,94
680570,746792,2024-05-23,2024,668939,94
680570,746977,2024-04-11,2024,668939,94
680570,747003,2024-07-31,2024,543510,96
680570,747010,2024-07-26,2024,668939,96
680570,747013,2024-07-13,2024,668939,91
680570,747019,2024-06-26,2024,668939,97
680570,747024,2024-06-15,2024,668939,99
680570,747033,2024-05-28,2024,668939,90
680570,747036,2024-05-18,2024,668939,82
680570,747046,2024-04-29,2024,668939,101
680570,747051,2024-04-16,2024,543510,87
680570,747063,2024-03-30,2024,668939,84
680573,744856,2024-05-22,2024,680777,77
680573,744943,2024-05-11,2024,680777,91
680573,744974,2024-08-16,2024,680777,78
680573,745046,2024-09-02,2024,543877,71
680573,745311,2024-07-13,2024,680777,86
680573,745375,2024-08-21,2024,543877,101
680573,745492,2024-06-08,2024,543877,97
680573,745791,2024-07-29,2024,680777,81
680573,745854,2024-09-25,2024,543877,36
680573,745858,2024-09-14,2024,543877,70
680573,745864,2024-08-27,2024,680777,91
680573,745873,2024-08-10,2024,680777,89
680573,745878,2024-07-23,2024,543877,88
680573,745879,2024-08-04,2024,543877,89
680573,745883,2024-07-07,2024,543877,88
680573,745886,2024-07-02,2024,680777,94
680573,745889,2024-06-20,2024,680777,92
680573,745892,2024-06-14,2024,543877,81
680573,745903,2024-05-28,2024,543877,83
680573,745912,2024-05-06,2024,543877,82
680573,745918,2024-04-25,2024,680777,94
680573,746258,2024-09-08,2024,543877,70
680573,746383,2024-06-02,2024,680777,66
680573,746490,2024-04-13,2024,680777,80
680573,746579,2024-09-19,2024,680777,72
680573,746641,2024-05-17,2024,680777,80
680573,746806,2024-04-30,2024,680777,81
680573,747184,2024-06-26,2024,543877,90
680686,744870,2024-04-04,2024,656180,96
680686,746737,2024-03-28,2024,660688,80
680694,744858,2024-05-08,2024,543510,90
680694,745082,2024-06-08,2024,668939,88
680694,745180,2024-05-21,2024,668939,74
680694,746789,2024-05-26,2024,543510,103
680694,747025,2024-06-14,2024,543510,74
680694,747029,2024-06-01,2024,668939,76
680694,747038,2024-05-15,2024,543510,85
680694,747044,2024-05-02,2024,543510,84
680704,746628,2024-08-26,2024,595978,22
680730,744802,2024-09-24,2024,660688,91
680730,744805,2024-09-12,2024,660688,76
680730,744806,2024-09-01,2024,660688,89
680730,744812,2024-08-21,2024,660688,83
680730,744813,2024-08-26,2024,660688,83
680730,744818,2024-08-09,2024,660688,98
680730,744824,2024-07-24,2024,656180,77
680730,744826,2024-08-04,2024,660688,87
680730,744833,2024-07-08,2024,660688,91
680730,744837,2024-07-03,2024,660688,84
680730,744839,2024-06-16,2024,660688,85
680730,744844,2024-06-06,2024,660688,71
