name,mlb_id
Garrett Davila,663657.0
Omar Cruz,678316.0
Jake Reindl,667429.0
Austin Davis,656354.0
Ryan Weber,543901.0
Gerardo Reyes,622103.0
Mason Burns,826314.0
Adam Kolarek,592473.0
Thomas Ireland,692179.0
Jesús Liranzo,622338.0
Brendan Nail,678041.0
Oddanier Mosqueda,665996.0
Chase Wallace,675991.0
Haylen Green,669662.0
Duane Underwood Jr.,621249.0
Tyler LaPorte,679489.0
Lincoln Henzman,669205.0
Ben Vespi,694978.0
Matt Ruppenthal,656919.0
Luis Amaya,661156.0
Cody Bolton,675989.0
Roy Garcia,672418.0
Max Roberts,676611.0
Eric Hanhold,621098.0
Nick Gallagher,676711.0
Eric Stout,657770.0
A.J. Puckett,643494.0
Wander Suero,593833.0
Albert Abreu,656061.0
Shane McCarthy,676511.0
Justin Wilson,679655.0
Alex Colomé,517008.0
Marcel Rentería,676344.0
Ryan Nutof,657246.0
William Woods,682016.0
Bradley Brehmer,682017.0
Mark Manfredi Sr.,815081.0
Pedro Garcia,690345.0
Jose Adames,600853.0
Gustavo Rodriguez,683020.0
Tayler Scott,605463.0
Christian Montes De Oca,801216.0
Moises Lugo,674381.0
Edgar Navarro,679346.0
Aaron Perry,676215.0
Michael Knorr,681077.0
Tyler Duffey,608648.0
Patrick Ruotolo,669018.0
Ryan Tepera,572193.0
Zack Weiss,592848.0
Douglas Orellana,702878.0
Touki Toussaint,657053.0
Jonah Scolaro,680493.0
Anthony Vizcaya,622415.0
Anderson Paulino,678255.0
Carlo Reyes,683689.0
David Phelps,475479.0
Ty Tice,676709.0
Connor Cooke,701566.0
Nick Davila,689546.0
Jacob Bosiokovic,670109.0
Geoffrey Gilbert,687280.0
Robert Gsellman,607229.0
Gabriel Ponce,676362.0
Tim Cate,669420.0
Edwar Colina,666674.0
Lane Ramsey,682010.0
Kyle Hill,663540.0
Osiris German,672870.0
R.J. Dabovich,681924.0
Harry Gustin,814480.0
Carson Ragsdale,685068.0
Enmanuel Mejia,684871.0
Jake Walsh,673904.0
Joe Harvey,642840.0
José Mujica,620445.0
Ryan Och,701000.0
Mitchell Kilkenny,669435.0
Geronimo Franzua,601980.0
Jake Lemoine,621082.0
Hudson Leach,813865.0
Ryan Jensen,686754.0
Jackson Lancaster,688776.0
Jack Anderson,681252.0
Anderson Munoz,674468.0
Hayden Deal,677421.0
Fernando Sanchez,685719.0
Trey Cobb,641464.0
Wil Crowe,640444.0
Javy Guerra,642770.0
Ben Holmes,592411.0
Darren O'Day,503285.0
Dalton Moats,641889.0
Beau Sulser,676641.0
Lucas Knowles,686731.0
Jeff Belge,666122.0
Taylor Floyd,687905.0
Max Kuhns,670138.0
Ryan Bourassa,802180.0
Jack Weisenburger,674073.0
Jojo Ingrassia,695293.0
Michael Walsh,805315.0
Yosber Sanchez,681458.0
Kolton Ingram,688427.0
Roel Ramírez,641995.0
Giovanny Gallegos,606149.0
Collin Wiles,621079.0
Diego Castillo,650895.0
Antoine Kelly,681520.0
Carlos Duran,679922.0
Tyler Thomas,668869.0
Zach Peek,686745.0
Carson Hobbs,814481.0
Chase Costello,680774.0
Hunter McMahon,684937.0
Peyton Williams,686964.0
Brian Fitzpatrick,702153.0
Jake Fishman,670288.0
Luis Velasquez,686433.0
Chase Centala,694555.0
Norge Ruiz,650204.0
J.B. Olson,667722.0
Hayden Juenger,696522.0
Angel De Jesus,669804.0
Thaddeus Ward,663658.0
Kyle Johnston,656594.0
Jordan Marks,671960.0
Antonio Velez,669163.0
Tristan Stivors,690086.0
Blane Abeyta,686588.0
Michael Bienlien,669624.0
Rodolfo Martinez,650869.0
Jason Blanchard,687836.0
Listher Sosa,683538.0
Samuel Reyes,672795.0
Max Castillo,666721.0
Josh Roberson,675963.0
Jake Palisch,669449.0
Michael Stryffeler,691068.0
Lucas Wepf,689233.0
Matt Minnick,687953.0
Bernie Martinez,689852.0
Ivan Oviedo,699212.0
Sean Poppen,664092.0
Jack O'Loughlin,672552.0
Jeff Brigham,656257.0
Garrett Schoenle,676881.0
Cruz Noriega,679200.0
Hever Bueno,641416.0
Erasmo Ramírez,541640.0
Austin Cox,680735.0
Bradley Hanner,690440.0
Alex Claudio,592222.0
Clay Aguilar,679711.0
Carter Loewen,659389.0
Matt Willrodt,681585.0
Nelson L. Alvarez,670389.0
Evan Gates,688753.0
Yoelvin Silven,681185.0
Nick Jones,694559.0
Alex Segal,669393.0
Jace Vines,669114.0
Justin Maese,663359.0
Zach Greene,681891.0
Hunter Hoopes,804592.0
Jeong-Hyeon Yoon,650376.0
Ryan Hennen,802402.0
Andrew Politi,681555.0
Eddy Demurias,681493.0
Stephen Jones,682240.0
Trey McLoughlin,694381.0
Luis Moreno,691032.0
Roel Garcia III,684967.0
Trey Benton,668998.0
Logan Rinehart,686827.0
Brett Kennedy,664028.0
Brayan De Paula,675527.0
Evan Taylor,681117.0
Garrett Williams,624526.0
Triston Polley,687423.0
Jorge Guzmán,660422.0
Nicholas Padilla,656820.0
Lucas Jacobsen,670437.0
Gabriel Sequeira,679780.0
Jesus Cruz,672911.0
Austin Roberts,686762.0
Jackson Goddard,680725.0
Justin Grimm,518748.0
Dakota Hawkins,809950.0
Hunter Parsons,663500.0
D.J. Snelten,592769.0
Patrick Halligan,701856.0
Kyle McGowin,641851.0
Aaron McGarity,641849.0
John Creel,663496.0
Isaac Gallegos,814541.0
Hansel Rincon,692550.0
Luis Contreras,664351.0
Chris Villaman,682994.0
Andrew Vasquez,607755.0
Joey Krehbiel,607216.0
Jack Cushing,681007.0
Connor Van Scoyoc,681854.0
Dane Acker,686769.0
Buck Farmer,571656.0
Braden Zarbnisky,675640.0
Cody Stashak,664054.0
Adonis Medina,658431.0
Jimmy Yacabonis,642231.0
Joey Danielson,828506.0
Tyler Baum,666121.0
Ryan Miller,668943.0
Nash Walters,663534.0
David Leal,687578.0
Reidis Sena,684128.0
Alimber Santa,695001.0
Nik Turley,543867.0
Mat Olsen,695296.0
Jake Sanchez,644425.0
Will Smith,519293.0
Seth Mayberry,682255.0
Aaron Hernandez,669443.0
JJ Goss,683101.0
Francis Peguero,677868.0
Andrew Misiaszek,667280.0
Mark Melancon,453343.0
Josan Méndez,678424.0
Jasseel De La Cruz,665600.0
Miguel Pena,673663.0
Andy Fisher,688585.0
Hayden Durke,694492.0
Kirby Snead,669912.0
Layne Henderson,668203.0
Kyle Wilcox,664048.0
Devin Sweet,682967.0
Andrew Baker,687900.0
Anthony Hoopii-Tuionetoa,681896.0
Nick Allgeyer,680430.0
Josimar Cousin,814300.0
Chad Kuhl,641771.0
Jack Hartman,689713.0
Jake McGee,459429.0
Caleb Baragar,670056.0
Jake Wong,673858.0
Luke Murphy,684665.0
Joe Wieland,543921.0
Erich Uelmen,657272.0
Bryce Bonnin,675655.0
Jacob Maton,681388.0
Wandisson Charles,664301.0
Deivi García,665620.0
Collin Lowe,806331.0
Justus Sheffield,656954.0
Austin Kitchen,685116.0
Hunter Stanley,701533.0
Daniel Bard,453268.0
Harrison Cohen,694660.0
Brett de Geus,676969.0
Tyler Owens,687074.0
Mychal Givens,571710.0
Kyle Bischoff,680253.0
Brandon Hughes,676714.0
Mike Morin,573046.0
Tommy McCollum,695294.0
Roberto Osuna,532077.0
Trevor May,543507.0
Antonio Jimenez,682607.0
Wilian Bormie,693781.0
Sean Mellen,673920.0
Jack Little,669193.0
Joe Jones,691839.0
Nate Ackenhausen,806004.0
Victor Juarez,692589.0
Peter Van Loon,687967.0
Robbie Baker,682595.0
Jake Thompson,642141.0
Ryan Brady,676433.0
Adam McKillican,688015.0
Bryce Tassin,687001.0
Jharel Cotton,605194.0
Jeremy Walker,668683.0
Luis Vargas,682855.0
Joe Barlow,669618.0
Diego Barrera,685290.0
Joan Adon,672851.0
Zach Linginfelter,666199.0
Danny Watson,702130.0
Jake Walkinshaw,688445.0
Chance Kirby,656619.0
Alfred Morillo,801219.0
Tanner Kiest,641750.0
Collin Baumgartner,694677.0
Chris Rodriguez,669735.0
Jong-hyun Won,673554.0
Chris Vallimont,681808.0
Tyler Beede,595881.0
Micah Dallas,690921.0
Damian Mendoza,677604.0
Travis Kuhn,674047.0
Reinaldo De Paula,676005.0
Félix Peña,570240.0
Erik Martinez,693044.0
Sam Ryan,687857.0
Brendan Cellucci,676454.0
Matt Foster,641582.0
Ben Madison,681823.0
Mason Erla,680451.0
Zach Muckenhirn,669105.0
Miguel Cienfuegos,800550.0
Andrew Moore,681097.0
Carlos Betancourt,678640.0
Fitz Stadler,663587.0
Eury Ramos,660756.0
Nathan Burns,685124.0
Will Ethridge,669100.0
Bridger Holmes,822175.0
Theo Denlinger,690281.0
Kyle Crigger,805732.0
Jacob Heatherly,669436.0
Ben Peoples,687239.0
Trevor Richards,670950.0
Skylar Hales,813766.0
Tanner Myatt,669251.0
Andrew Magno,687841.0
Luis Oviedo,665854.0
Ben Bowden,641386.0
Owen White,669391.0
Connor Sadzeck,592712.0
Kyu-min Woo,673555.0
Nolan Clenney,669639.0
Alberto Baldonado,593604.0
Edgar Sanchez,673747.0
Jose Betances,677643.0
Victor González,624647.0
Zac Kristofak,670219.0
Taylor Lehman,656647.0
Seth Elledge,676220.0
Hugh Fisher,676114.0
Reggie Lawson,666156.0
Seth Corry,671288.0
Amilcar Chirinos,702847.0
Lisandro Santos,670873.0
Nick Kuzia,677362.0
Walker Brockhouse,700771.0
Bryan Magdaleno,692447.0
Diosmerky Taveras,677676.0
Shane Greene,572888.0
Jake Faria,607188.0
Michael Watson,828594.0
Devin Conn,681958.0
Chase Anderson,502624.0
Sam Selman,572125.0
Emilio Marquez,679892.0
Leonardo Pestana,679758.0
Phoenix Sanders,676637.0
Parker Dunshee,670161.0
Jacob DeLabio,700832.0
Trayson Kubo,687840.0
Stephen Nogosek,668665.0
Brody Rodning,676697.0
Dusten Knight,643400.0
Antonio Knowles,682087.0
Ryan Boyer,801682.0
Jacob Wallace,686608.0
Alex Scherff,669085.0
Taylor Broadway,699479.0
Joshua Cornielly,681739.0
Christian Herberholz,815179.0
Gabe Klobosits,656620.0
Zach Bryant,687926.0
Miguel Yajure,664337.0
Ricky Karcher,676689.0
Taylor Widener,642203.0
Andrew Pérez,680970.0
Jimmy Burnette,694787.0
Adam Cimber,643256.0
Jake Haberer,683065.0
Ben Hecht,643357.0
Travis Lakins,664042.0
Eli Lingos,661526.0
Mitch Myers,688490.0
Luke Russo,689726.0
Ty Buttrey,621142.0
Daniel Tillo,664700.0
Steven Jennings,675651.0
Cy Nielson,686951.0
Saul Teran,699703.0
Matt Koch,571863.0
Juan Then,672730.0
Jordan Brink,656259.0
Ignacio Feliz,672553.0
Stephen Gonsalves,624427.0
Jeffrey Colon,681738.0
Chi Chi González,592346.0
Daniel Mengden,596043.0
Jonathan Brand,701213.0
Derek Diamond,682981.0
Zach Neal,594943.0
Zach Jackson,667427.0
Colton Johnson,687439.0
Sam Delaplane,676845.0
Jimmy Lambert,669424.0
Justin Lawson,803088.0
Brailyn Marquez,666622.0
Fernando Romero,622864.0
Landon Tomkins,814280.0
Connor Holden,801127.0
Wyatt Sparks,681183.0
Jonathan Heasley,669169.0
Peyton Alford,688230.0
Luke Westphal,661332.0
Seongmin Kim,612799.0
Jeremiah Burke,690319.0
Matt Brosky,701630.0
Andrés Núñez,656804.0
Richard Guasch,683014.0
Reyes Moronta,606625.0
Taylor Williams,592865.0
Myung-Ho Jin,493664.0
Jose Cuas,621016.0
Gerald Ogando,676012.0
Emailin Montilla,692983.0
Josh Sanders,699560.0
Sadrac Franco,677614.0
Carson Skipper,702297.0
Nick Vespi,663989.0
Luke Shilling,663443.0
Hobie Harris,665048.0
Franklin Dacosta,672374.0
Daniel Camarena,547176.0
Hueston Morrill,680893.0
Stevie Emanuels,669434.0
Jimmy Kingsbury,700675.0
Adam Wolf,663684.0
Michael Arias,683522.0
Tanner Tully,668684.0
Miguel Rodriguez,678279.0
Braden Bristo,668754.0
Larson Kindreich,695465.0
Peter Strzelecki,657265.0
Juan Mejia,672435.0
Andrew Bellatti,571479.0
Luis Reyes,642530.0
Woo-Suk Go,808970.0
Chazz Martinez,681324.0
Michael Boyle,664082.0
Brayan Castillo,678899.0
Tyler Beck,679604.0
Tyler Davis,699823.0
Luis Pacheco,672376.0
Cayne Ueckert,681145.0
Harold Chirino,666785.0
Osvaldo Berrios,676047.0
Nate Dahle,695242.0
Robert Kwiatkowski,688984.0
Aldry Acosta,672755.0
Ryan Meisinger,664682.0
Oscar Rayo,699325.0
Nolan Blackwood,670154.0
Robert Dugger,667498.0
Tyler Vogel,804922.0
Evan Kravetz,667478.0
Will Childers,682999.0
Gunnar Groen,702340.0
Paul Campbell,669294.0
Keegan Curtis,656342.0
Ian Churchill,686657.0
Carlos Guzman,664346.0
Keyshawn Askew,681094.0
Benito Garcia,681740.0
Will Cannon,825756.0
Joel Cesar,666802.0
Jared Kelley,691721.0
Dany Jiménez,666204.0
Keagan Gillies,687482.0
Mitch Miller,666202.0
Tyler Woessner,681216.0
Ben Onyshko,647306.0
Will Stewart,663489.0
Matt Barnes,598264.0
James Meeker,703231.0
Trey McGough,690736.0
Justin Armbruester,701859.0
Vin Timpanelli,695935.0
Brady Puckett,657252.0
Ryan Smith,686768.0
Jose Montilla,673387.0
Tanner Dodson,663541.0
Anthony Maldonado,687424.0
Tyler Thornburg,592804.0
Dakota Donovan,668660.0
Jesús Broca,695871.0
Mark McLaughlin,687202.0
Drew Strotman,675977.0
Manuel Genao,808510.0
Justin King,659381.0
Brendan Hardy,682132.0
Steven Pérez,682897.0
Zach Hart,687161.0
Scott Kobos,677040.0
Austin Brice,592169.0
Austin Schulfer,662165.0
Theo McDowell,681875.0
Robinson Martínez,660822.0
Joe Smith,501925.0
Michael Flynn,663901.0
Cole Ayers,681408.0
Sean Hunley,695038.0
Jacob Webb,701288.0
Edgar Portes,691341.0
Chay Yeager,807410.0
Bryan Pope,675276.0
Elieser Hernández,622694.0
Cristian Charle,680606.0
Cooper Adams,822416.0
Sal Romano,607219.0
Jared Shuster,694363.0
Matt Russell,677066.0
Aaron Fletcher,667465.0
Charles Hall,687205.0
Victor Morales,802559.0
Wyatt Mills,670090.0
Randy Wynne,691094.0
Abdiel Mendoza,665959.0
Blake Taylor,642130.0
Tyler Brown,675973.0
Nate Fisher,688010.0
Austin Pruitt,643493.0
Blake Goldsberry,688910.0
Victor Castaneda,674810.0
Jacob Kostyshock,686783.0
Jimmy Nelson,519076.0
Nick Frasso,693308.0
Yaya Chentouf,663506.0
Phillip Diehl,670426.0
Jaylen Nowlin,701549.0
Blake Whitney,681407.0
Grayson Thurman,806362.0
Jordan Carr,703103.0
Carlos Espinosa,800514.0
John Stankiewicz,694496.0
Jason Bilous,663467.0
Cole Paplham,800996.0
Xavier Moore,676713.0
Landon Sims,683085.0
Mitchell Stumpo,686933.0
Zack Leban,681671.0
Alec Barger,681897.0
Grant Black,667176.0
Kai Peterson,815322.0
Michael Cuevas,689821.0
Kyle Virbitsky,680223.0
Cody Scroggins,667414.0
Collin Kober,676830.0
Ricardo Velez,703106.0
Jimmy Robbins,687934.0
Noah Owen,685344.0
Blake Rivera,669690.0
Kolby Kubichek,681443.0
Jonah Dipoto,665167.0
Wilmy Sanchez,804522.0
Trey Riley,681803.0
Daniel Martinez,681979.0
Antonio Menendez,694674.0
Alex Mauricio,676089.0
Lucas Gilbreath,656458.0
Carter Rustad,686811.0
Marcelo Martinez,666502.0
Jarold Rosado,695316.0
Jordan Mikel,690464.0
Eury Rosado,692864.0
A.J. Cole,595918.0
Sean Reynolds,669308.0
Willian Suarez,665980.0
J.P. Feyereisen,656420.0
Cory Wall,696505.0
Ivan Armstrong,678371.0
Dylan Phillips,701488.0
Mike Paredes,702474.0
Austin Hansen,667712.0
Gabriel Barbosa,682858.0
Sean Sullivan,696155.0
Seth Clark,806095.0
Colin Peluse,668761.0
Stevie Branche,688857.0
Hunter Dula,702471.0
Jack Dashwood,669081.0
Dennis Colleran Jr.,701207.0
Eric Adler,688328.0
Jaycob Deese,671600.0
Evan Shawver,686900.0
Jake Pilarski,702355.0
Jose Bravo,670986.0
Kenyon Yovan,668719.0
Dayeison Arias,674375.0
Justin Kelly,702124.0
Luke Albright,681475.0
Garrett Irvin,687868.0
Frainger Aranguren,674287.0
Jhoulys Chacín,468504.0
LJ McDonough,690229.0
Ray Gaither,668877.0
Johzan Oquendo,688016.0
Marquis Grissom Jr.,671726.0
Kyle Wilson,663819.0
Jake Pfennigs,680865.0
Joe Nahas,687481.0
Jack Dallas,806585.0
Ronald Bolaños,671790.0
Zane Morehouse,689557.0
Elvin Rodríguez,660730.0
Justin Yeager,687866.0
Alaska Abney,685095.0
Matt Givin,676769.0
Nick Morreale,687159.0
Caden Monke,681387.0
Ryan Middendorf,805437.0
Tyler Cleveland,804663.0
Noé Ramirez,598287.0
Mark Adamiak,686672.0
Eric Reyzelman,801432.0
Houston Roth,674175.0
Jason Ruffcorn,674022.0
Stefan Raeth,806288.0
Andrew Bash,687856.0
Indigo Diaz,666301.0
Breidy Encarnación,682697.0
Jack Leftwich,676393.0
Bayden Root,694843.0
Jackson Kelley,805958.0
Houston Harding,699613.0
J.J. Niekro,673908.0
M.D. Johnson,668724.0
JD Hammer,670456.0
Spencer Patton,607359.0
Hunter Gregory,695347.0
Calvin Coker,681085.0
Carlos Gomez,680622.0
Evan Justice,687145.0
Valentin Linarez,679066.0
Chase Watkins,677352.0
Nick Wittgren,621295.0
Dylan Hecht,663408.0
Daniel Juarez,684483.0
Logan Boyer,669188.0
Edgar Manzo,686317.0
Austin Vernon,694391.0
Alfred Vega,678758.0
CJ Weins,694291.0
Jack Ralston,667652.0
Bryan Shaw,543766.0
Kyle Barraclough,607457.0
Garrett Hill,682051.0
Easton Sikorski,675783.0
Denyi Reyes,660593.0
Logan Gragg,685401.0
Duque Hebbert,808986.0
Adrian Hernandez,681753.0
Patrick Wicklander,677353.0
Nick Hull,701314.0
Yorlin Calderon,683583.0
Dylan Bice,670393.0
Brent Honeywell,641703.0
Malvin Pena,658369.0
Rodolfo Sanchez,672651.0
Luis Patiño,672715.0
Cam Robinson,676515.0
Noah Song,679977.0
Colby White,686831.0
Braeden Ogle,669180.0
Jeremy Molero,678288.0
Matt Merrill,677017.0
Franny Cobos,678725.0
Kade McClure,656701.0
David Griffin,701803.0
Louis Head,545343.0
Michael McAvene,686449.0
Conor Larkin,680212.0
Jonathan Bermúdez,642834.0
Scott Engler,670081.0
Eddy Yean,678868.0
Donovan Benoit,687630.0
Nick Altermatt,805892.0
Haden Erbe,669652.0
Elison Joseph,693176.0
Railin Perez,683988.0
Will Bednar,687218.0
Ashton Goudeau,623485.0
Felix Cepeda,678743.0
Danis Correa,672550.0
Tyler Myrick,686924.0
Mason Vinyard,804912.0
Josh Rogers,642028.0
Wyatt Cheney,688904.0
Spencer Stockton,691526.0
Brett Daniels,656349.0
Evan Lee,681885.0
Nick Mondak,687649.0
Mike Mayers,594577.0
John Curtiss,595928.0
Kaleb Bowman,689337.0
Dario Gardea,677915.0
Raúl Alcantara,678921.0
Juan Nunez,650994.0
Zane Russell,801546.0
Jonathan Sprinkle,679062.0
Adam Plutko,592644.0
Rafael Marcano,680632.0
Isaiah Coupet,694549.0
Reid Birlingmair,679304.0
John Murphy,663302.0
Hayden Merda,675296.0
Chris Wright,686819.0
Nick Richmond,689968.0
Oliver Garcia,666803.0
Angel Macuare,672836.0
Kevin Kopps,667434.0
Ben Sears,700786.0
Clay Helvey,663627.0
Johnathan Lavallee,702300.0
Kasey Ford,687271.0
Ryan Cusick,680743.0
Brad Boxberger,502202.0
Dustin Saenz,685010.0
Casey Kelly,543391.0
Jhosmer Alvarez,678493.0
Silvino Bracho,611093.0
Manuel Medina,686859.0
Wesley Moore,667744.0
Shawn Rapp,688943.0
Shay Schanaman,681212.0
Odalvi Javier,660440.0
Konner Wade,592831.0
Michael Brewer,688703.0
Riskiel Tineo,805144.0
Andrew Schultz,669697.0
Carlos A. Francisco,687956.0
Eudrys Manon,684875.0
Carlos Meza,680640.0
Nick Trogrlic-Iverson,666371.0
Vince Vannelle,686974.0
Tyler Burch,688889.0
Alec Mills,621219.0
Michael Feliz,593140.0
Michell Miliano,672353.0
Regi Grace,681322.0
Kelly Austin,675502.0
Christian Suarez,682949.0
Hyeon-Jong Yang,660365.0
Carlos Torres,688876.0
Will Mabrey,801412.0
Manuel Alvarez,676520.0
Jordan Holloway,656548.0
Tyler Danish,641501.0
Nick Sinacola,701161.0
Matt Wisler,605538.0
Michael Mercado,675650.0
Ruddy Gomez,803276.0
Dereck Rodríguez,605446.0
Cole Reynolds,822636.0
Angel Reyes,681938.0
Tyler Eckberg,690501.0
Vladimir Gutierrez,661269.0
Zach Haake,676252.0
Chavez Fernander,681501.0
Chance Adams,664856.0
Russell Smith,669080.0
Jack Snyder,801389.0
Randel Clemente,695003.0
Cam Day,701764.0
Jonathan Hughes,663670.0
Mitchell Tyranski,680454.0
Dylan Spacke,686679.0
Art Warren,605521.0
Gerson Moreno,642575.0
Tyler Santana,687825.0
Alejandro Melean,678287.0
Austin Briggs,682106.0
Gabe Bierman,685321.0
Dahian Santos,692479.0
Parker Harm,690216.0
Aidan Anderson,689379.0
Nico Zeglin,689901.0
Sergio Romo,489265.0
Drew Parrish,669283.0
Javen Coleman,694495.0
Bryce McGowan,700245.0
Chris Gau,680961.0
Zane Mills,677312.0
Naswell Paulino,672614.0
Devin Smeltzer,656970.0
Misael Tamarez,685377.0
Michel Baez,673258.0
Conor Grammes,682202.0
Penn Murfee,682171.0
Lenny Torres Jr.,678013.0
Christopher Troye,671220.0
Jack Sinclair,695378.0
Davison Palermo,801754.0
Yefry Ramírez,606162.0
Henry Henry,665963.0
Danny Kirwin,814460.0
Edwin Escobar,546276.0
Gabriel Jackson,682791.0
Bryan Chi,701261.0
Miguel Gomez,685777.0
Hunter Hayes,702119.0
Daniel Zamora,623354.0
Ethan Routzahn,701240.0
Wander Guante,685588.0
Carlos Rey,692229.0
Grant Ford,687352.0
Davis Sharpe,681571.0
Sam Thoresen,679645.0
Gerardo Gutierrez,677916.0
Jake Reed,596082.0
Austin Amaral,694544.0
Zane Barnhart,813829.0
Joey Lancellotti,672285.0
Matt McShane,823791.0
Ian Kennedy,453178.0
Sean Harney,686184.0
Daniel Harper,679702.0
Christian Chamberlain,685125.0
Jun Ho Ha,547303.0
Hunter Dollander,805368.0
Drew Dowd,694647.0
Sammy Tavarez,679013.0
Michael Gomez,676546.0
Ty Weber,670247.0
Brad Case,681902.0
Samuel Mejia,692410.0
Johan Moreno,808052.0
Carlos Romero,673395.0
Nicholas Regalado,805727.0
Brandon Johnson,699489.0
Justin Storm,814193.0
Ross Carver,687102.0
Jerming Rosario,682645.0
Max Carlson,690967.0
Michael Mariot,592527.0
Spencer Bengard,675248.0
Heath Hembree,592390.0
Trevor Kelley,665001.0
Riley Cooper,694855.0
Nate Webb,670246.0
Garvin Alston,664691.0
Hirokazu Sawamura,617228.0
José Geraldo,678980.0
Paolo Espino,502179.0
Josh Mollerus,802979.0
Jack Carey,681004.0
Domingo Geronimo,800383.0
Xavier Meachem,801870.0
Trey Braithwaite,679985.0
Sandy Gaston,682624.0
Beau Burrows,663366.0
Jeisson Cabrera,678922.0
Owen Holt,700177.0
Dante Biasi,668857.0
Yaqui Rivera,700072.0
Adam Smith,702111.0
Will Gaddis,657581.0
Dylan Spain,688125.0
Zach Messinger,684725.0
Chandler Jozwiak,685001.0
Daniel Lloyd,681463.0
Nick Mikolajchak,679777.0
Baron Stuart,685067.0
Luke Farrell,608652.0
Fineas Del Bonta-Smith,687486.0
Jack Jasiak,687916.0
Justin Meis,701568.0
Wyatt Olds,681544.0
Shea Spitzbarth,665661.0
Tyler Driver,686593.0
Ian Villers,677351.0
Brooks Crawford,663883.0
Austin Smith,694518.0
Jared Solomon,676660.0
Seunghwan Oh,493200.0
Jacob Wosinski,814291.0
Jake Brentz,641394.0
Helcris Olivárez,672487.0
Matthew Bollenbacher,809232.0
Marco Jimenez,672380.0
Sam Weatherly,676333.0
Gunner Mayer,686763.0
Tanner Burns,669142.0
Moises Rodriguez,685481.0
Roman Phansalkar,676502.0
John Matthews,687397.0
Billy Sullivan,676907.0
Rhett Kouba,688763.0
Alejandro Torres,687776.0
Josh Hejka,691196.0
Jack Noble,804665.0
Mason Green,679057.0
Manuel Cachutt,674289.0
Ryan Shreve,662914.0
Si Hwan Chang,673485.0
Nick Garcia,694356.0
Mason Hickman,668971.0
Allan Hernandez,687198.0
Sebastian Keane,687187.0
Preston Johnson,699980.0
Jonny Cuevas,681328.0
Jeff Lindgren,689167.0
Dalton Roach,681989.0
Sheldon Reed,663477.0
Cameron Pferrer,680102.0
Bo Takahashi,649963.0
Joseph King,683165.0
Pilljoon Jang,547755.0
Dylan Hall,689876.0
Jordany Ventura,683094.0
Nate Savino,691014.0
Luke Young,805272.0
Brandon Neeck,677957.0
Zack Brown,641409.0
José Cruz,678804.0
Michael Hobbs,669419.0
Dylan Heid,695327.0
Geison Urbaez,696064.0
Andrew Marrero,687817.0
Zac Leigh,684949.0
Jake Gozzo,689214.0
Dan Hammer,669285.0
Richard Rodríguez,593144.0
Zach Barnes,695071.0
Tahnaj Thomas,673231.0
Holden Powell,676026.0
Caleb Smith,592761.0
Bobby Milacki,673872.0
Pedro Santos,683726.0
Emmanuel Chapman,820888.0
Randy Labaut,665178.0
Daniel Ponce de Leon,594965.0
Adam Bloebaum,826168.0
Ralph Garza Jr.,621248.0
Juan De Los Santos,685379.0
Arij Fransen,687677.0
Kelvin Ramirez,699062.0
Dillon Larsen,689937.0
Chris Jefferson,690103.0
Max Gieg,688944.0
Thomas Schultz,686463.0
Jaydenn Estanista,692838.0
Jacob Gomez,827499.0
Michael Martinez,681597.0
Adam Tulloch,671969.0
Jordan Jones,669437.0
Liam Norris,691005.0
Cooper McKeehan,801479.0
Ryan Garcia,674114.0
Caleb Wurster,693473.0
John Doxakis,669648.0
Kelvin Bautista,678654.0
Eli Villalobos,681871.0
Mason Miller,692223.0
Eduardo Herrera,672620.0
Cameron Junker,669668.0
Luarbert Arias,678215.0
Kih-Yun Yang,692725.0
Natanael Polanco,702417.0
Edwuin Bencomo,667746.0
Brayan Mendoza,694207.0
Jacob Kisting,827526.0
Jonathan Todd,828496.0
Najer Victor,695402.0
Cole Hillier,815779.0
Nick Swiney,676464.0
Frankie Scalzo Jr.,700794.0
Fidel Ulloa,801842.0
Nick Krauth,689242.0
Nathanael Heredia,678975.0
Caleb Freeman,673965.0
Pablo Aldonis,692454.0
Irvin Machuca,685829.0
Junior Santos,681744.0
Carter Spivey,701053.0
Tyler Guilfoil,805965.0
Jose Ramirez,681459.0
Matt Gabbert,814290.0
Marlin Willis,668707.0
Jake Rice,687095.0
Ryan Sublette,690922.0
Jonah Hurney,802373.0
Noah Beal,695063.0
Andy Rodriguez,701259.0
Tyler Thornton,696263.0
Todd Peterson,668720.0
Luke Taggart,689450.0
Robbie Peto,668878.0
Samuel Strickland,694436.0
Ryan Langford,679622.0
Jake Shirk,827620.0
Nicolas Herold,815013.0
Chance Huff,680770.0
J.C. Flowers,669001.0
Jared Johnson,687991.0
Anderson Bido,675525.0
Bryce Collins,680864.0
Carlos Garcia,681603.0
Dariel Fregio,829338.0
Jorge Benitez,676221.0
Thomas Farr,686671.0
Cade Feeney,814366.0
Kai Wynyard,698785.0
Inohan Paniagua,681644.0
Nick Maldonado,686529.0
Samuel Vásquez,679029.0
Jae Yun Kim,573618.0
Jorge Juan,678478.0
Chase De Jong,608328.0
Luke Bell,687259.0
Xzavion Curry,675540.0
Luis Rujano,701329.0
Matt Eckelman,664158.0
Jawilme Ramírez,691711.0
Bryson Hammer,694811.0
Aaron Munson,815317.0
