pitcher,year,p_throws,tbf_vs_L,tbf_vs_R,xwoba_vs_L,xwoba_vs_R
641771,2022,R,339.0,279.0,0.35985442512769134,0.3571013950067171
641771,2023,R,94.0,94.0,0.4260692246003324,0.4445186178900266
641771,2024,R,122.0,118.0,0.3511836589468276,0.30869038230290835
641778,2022,L,108.0,554.0,0.30503815338479046,0.32441646737238683
641778,2023,L,38.0,173.0,0.27841532605097646,0.43292537730197095
641778,2025,L,130.0,297.0,0.30477559884010347,0.31179920796416577
641778,2026,L,20.0,103.0,0.4812,0.3436470588235294
641793,2022,R,59.0,131.0,0.3001248445140768,0.3046864110940215
641793,2023,R,183.0,196.0,0.3200495544881734,0.3246238753542962
641793,2024,R,362.0,294.0,0.33471351575199887,0.3211747654898794
641793,2025,R,354.0,406.0,0.31213971681095215,0.335968551379879
641793,2026,R,80.0,70.0,0.47817721518987344,0.38029999999999997
641816,2022,R,255.0,249.0,0.2673829435722709,0.33900967675269816
641816,2023,R,40.0,62.0,0.26146687635714305,0.2918449567253844
641816,2024,R,27.0,29.0,0.24974074074074076,0.3728193152829314
641816,2025,R,151.0,196.0,0.2866517319150643,0.3445526595722961
641816,2026,R,82.0,76.0,0.26238271604938274,0.42430666666666667
641835,2022,L,78.0,116.0,0.26403263403263405,0.3682480972400615
641835,2023,L,115.0,100.0,0.24032743362831857,0.34980711458976677
641835,2024,L,94.0,101.0,0.34252911809885245,0.3636078749179674
641835,2025,L,27.0,47.0,0.13457692307692307,0.3510552530694188
641835,2026,L,37.0,38.0,0.2128918918918919,0.33778378378378376
641853,2022,R,13.0,19.0,0.3207016317016317,0.5230387104123946
641871,2022,R,15.0,54.0,0.2876095238095238,0.38828469572879953
641871,2023,R,87.0,125.0,0.27729786018630936,0.3141687257220655
641907,2022,R,18.0,16.0,0.4091132154882155,0.3145625
641914,2022,R,6.0,6.0,0.3390909090909091,0.25477536231884057
641927,2022,R,100.0,127.0,0.33889823899696025,0.3369100864091066
641927,2023,R,293.0,286.0,0.28462239908908493,0.3021964172708865
641927,2024,R,326.0,384.0,0.271722611886112,0.2979060984727397
641927,2025,R,331.0,295.0,0.3096769420078055,0.33913484146763734
641927,2026,R,71.0,87.0,0.29797142857142855,0.31748275862068964
641941,2022,R,119.0,156.0,0.31778884709287275,0.3149080144103096
641941,2023,R,120.0,153.0,0.32605011346845014,0.2798325459755298
641941,2024,R,63.0,96.0,0.3786541555629083,0.2773019138755981
641941,2025,R,137.0,133.0,0.26420752514873297,0.2758451636889622
641941,2026,R,29.0,29.0,0.32460714285714287,0.33396551724137935
642016,2024,R,12.0,14.0,0.34474999999999995,0.2692644376899696
642016,2025,R,27.0,32.0,0.25136294569627904,0.3802217408585056
642028,2022,L,44.0,69.0,0.2798249105545617,0.3925979998276475
642028,2024,L,23.0,27.0,0.2505265700483092,0.55781342570473
642048,2022,L,9.0,6.0,0.6021655982905982,0.6253333333333334
642048,2023,L,69.0,139.0,0.249798021978022,0.3569014563517715
642048,2024,L,79.0,87.0,0.2490218443028123,0.3169858213655833
642048,2025,L,33.0,33.0,0.29614177489177496,0.4346512977032991
642048,2026,L,2.0,1.0,0.35,0.0
642060,2022,R,4.0,12.0,0.32125,0.39500163398692806
642068,2022,R,4.0,4.0,0.20625000000000002,0.52725
642086,2024,L,3.0,8.0,0.18900000000000003,0.19975
642100,2022,L,29.0,48.0,0.3226941391941392,0.23656879744651482
642100,2023,L,105.0,112.0,0.24293474842767296,0.3449106499830742
642100,2024,L,52.0,52.0,0.2610639433551198,0.315915623696287
642100,2025,L,112.0,131.0,0.22369318011717973,0.2700801734432097
642100,2026,L,24.0,32.0,0.2828333333333333,0.3987
642121,2022,R,62.0,87.0,0.2845516339869281,0.4214624248606011
642121,2023,R,11.0,12.0,0.4807288961038962,0.34816098484848484
642121,2024,R,35.0,31.0,0.2556100713012478,0.337760101010101
642121,2025,R,45.0,45.0,0.26100759396853146,0.2730444444444444
642121,2026,R,48.0,31.0,0.3104222222222222,0.44325806451612904
642130,2022,L,38.0,36.0,0.2906463157894737,0.3608976540169069
642133,2023,L,1.0,3.0,0.0,0.14133333333333334
642133,2024,L,7.0,8.0,0.484015037593985,0.450625
642133,2025,L,3.0,8.0,0.42766666666666664,0.5538028846153846
642152,2022,R,86.0,164.0,0.44301964259399607,0.2720351395983323
642152,2025,R,89.0,118.0,0.4049805104118019,0.3131586094939543
642165,2022,R,7.0,20.0,0.8239243697478991,0.5931762465393133
642180,2025,R,3.0,3.0,0.4306666666666667,0.4206666666666667
642203,2022,R,26.0,57.0,0.25406877670940164,0.3619715715292459
642207,2022,R,101.0,139.0,0.25278178787878786,0.21165947242206234
642207,2023,R,118.0,113.0,0.2941504094448088,0.21793322613059454
642207,2024,R,42.0,46.0,0.2614541872761385,0.20970031055900623
642207,2025,R,120.0,139.0,0.2979446676336053,0.25550291098237954
642207,2026,R,30.0,21.0,0.38157142857142856,0.25176190476190474
642215,2024,R,2.0,2.0,0.42600000000000005,0.1005
642215,2025,R,6.0,6.0,0.43914035087719294,0.21950000000000003
642215,2026,R,1.0,7.0,0.717,0.6068571428571429
642216,2023,R,92.0,49.0,0.38220205343265656,0.2030149456521739
642216,2024,R,21.0,20.0,0.469221732758144,0.3176775
642216,2025,R,22.0,24.0,0.41227895581430063,0.3477291666666667
642231,2022,R,31.0,42.0,0.3443130760368664,0.45253236537169733
642231,2023,R,27.0,35.0,0.39763399176954733,0.29128627450980393
642232,2022,L,80.0,275.0,0.22112734944380513,0.36409669469953443
642232,2023,L,106.0,270.0,0.3303284480927877,0.31828057577998065
642232,2024,L,143.0,247.0,0.27951195354841535,0.35753335150883314
642232,2025,L,88.0,176.0,0.27410968916439393,0.34369878108895047
642232,2026,L,18.0,28.0,0.17966666666666667,0.32407407407407407
642239,2022,L,8.0,8.0,0.28207499999999996,0.21737499999999998
642239,2023,L,43.0,55.0,0.2680687984496124,0.4040552182163188
642239,2024,L,14.0,15.0,0.3101028971028971,0.1631333333333333
642239,2025,L,51.0,42.0,0.25020933333333334,0.362861545074311
642397,2022,L,63.0,200.0,0.3044569183902517,0.3229123596202358
642397,2023,L,88.0,162.0,0.22942380739474214,0.27580330713615314
642397,2024,L,97.0,148.0,0.3380818776170005,0.33142076969600043
642397,2025,L,118.0,161.0,0.24726957671957672,0.3503166711301945
642397,2026,L,19.0,44.0,0.24773684210526314,0.2070681818181818
642520,2024,R,52.0,63.0,0.4035727116452046,0.37907949764120874
642520,2025,R,22.0,19.0,0.35854545454545456,0.38320716685330347
642528,2022,R,77.0,126.0,0.29112333333333335,0.307984302054155
642528,2023,R,24.0,45.0,0.28206763285024156,0.24888000000000002
642528,2024,R,6.0,14.0,0.31366666666666665,0.32785714285714285
642528,2025,R,51.0,84.0,0.34062818119572713,0.28589475194442343
642528,2026,R,31.0,30.0,0.3039032258064516,0.29686666666666667
642545,2022,R,136.0,180.0,0.37437905130216553,0.2769184260188285
642545,2023,R,143.0,220.0,0.38125452206770793,0.34374027025121484
642546,2022,R,53.0,80.0,0.3733489310254016,0.2976184210526316
642546,2023,R,55.0,92.0,0.3094825406184486,0.3719116416430128
642546,2024,R,83.0,109.0,0.40925797745614817,0.2895750861566069
642547,2022,R,135.0,183.0,0.2460324089738109,0.2738334803608701
642547,2023,R,362.0,318.0,0.2863858944658513,0.2836661162937957
642547,2024,R,373.0,353.0,0.30345866381702774,0.3169579292700379
642547,2025,R,369.0,354.0,0.3060623703869954,0.27449377072452397
642547,2026,R,102.0,62.0,0.30427722772277227,0.3066774193548387
642578,2023,R,4.0,9.0,0.43324999999999997,0.3898575581395349
642585,2022,R,80.0,174.0,0.2527323594460181,0.2552230561075065
642585,2023,R,109.0,130.0,0.23680129792001872,0.21544684261820793
642585,2025,R,73.0,69.0,0.2714356064583595,0.25864981393231956
642629,2024,R,36.0,57.0,0.43339648697214733,0.28828817444316435
642657,2022,R,3.0,15.0,0.581,0.3523071428571428
642659,2022,R,13.0,8.0,0.23792307692307693,0.6988322925958965
642701,2022,R,93.0,162.0,0.3262204301075269,0.3061750499112688
642701,2023,R,18.0,32.0,0.33972222222222226,0.39081728201415705
642701,2024,R,95.0,192.0,0.25397040935672516,0.3036877447219234
642701,2025,R,113.0,159.0,0.30440853588808714,0.2837795510640191
642701,2026,R,32.0,29.0,0.33461290322580645,0.37934482758620686
642708,2025,R,3.0,7.0,0.445,0.6102493506493507
642758,2022,R,89.0,177.0,0.36270980927405927,0.28088248095238094
642758,2023,R,20.0,27.0,0.479602024291498,0.3976894256575416
642759,2025,R,10.0,10.0,0.5232196808510639,0.32828
642759,2026,R,10.0,8.0,0.4319,0.13774999999999998
642770,2022,R,29.0,53.0,0.40079992737835873,0.3569993824705996
642770,2023,R,43.0,54.0,0.3898769994588745,0.4282529487867652
642834,2024,L,13.0,20.0,0.34513186813186814,0.3714856546009292
642851,2022,R,4.0,6.0,0.28325,0.3663402777777778
643230,2022,L,19.0,20.0,0.2666406166932483,0.29671499999999995
643256,2022,R,118.0,175.0,0.2973544095746613,0.30914707538416447
643256,2023,R,37.0,59.0,0.39854003372716607,0.3575299945265462
643256,2024,R,40.0,67.0,0.37810595065312047,0.3713827367310072
643290,2022,R,74.0,66.0,0.4820339974598476,0.37867092772335653
643316,2022,L,16.0,45.0,0.385125,0.34132407407407406
643338,2022,R,23.0,39.0,0.33886270022883297,0.27227308879392215
643338,2023,R,17.0,35.0,0.276625,0.2814091836734694
643338,2024,R,99.0,112.0,0.3284562504084661,0.30200724230321785
643338,2025,R,77.0,115.0,0.3487714735162463,0.400046181048269
643361,2022,R,14.0,16.0,0.19818796992481205,0.329432421875
643361,2023,R,45.0,60.0,0.35049195187165777,0.3721892217685696
643361,2024,R,19.0,24.0,0.37512747778537253,0.3385636991028296
643361,2025,R,25.0,31.0,0.30561,0.3408467741935484
643377,2022,R,103.0,187.0,0.3221435874342771,0.2786136645371353
643377,2023,R,117.0,157.0,0.24886928054131718,0.2805086396738182
643377,2024,R,131.0,145.0,0.26553186140441026,0.2319345805129001
643377,2025,R,146.0,137.0,0.3244937872798568,0.2528546079428356
643377,2026,R,36.0,26.0,0.41096969696969693,0.3855769230769231
643396,2023,R,8.0,8.0,0.5338910901884931,0.23399999999999999
643396,2024,R,1.0,8.0,0.133,0.4162102272727273
643396,2025,R,1.0,1.0,0.047,0.005
643400,2022,R,11.0,38.0,0.2951615384615384,0.4066974537037037
643410,2022,R,144.0,139.0,0.29312389077038864,0.3376467446669728
643410,2023,R,182.0,87.0,0.28499549107983374,0.37011599637449716
643410,2024,R,142.0,114.0,0.3071638949041266,0.2750027185865156
643410,2025,R,122.0,98.0,0.25826661752174324,0.3640896865674863
643410,2026,R,39.0,26.0,0.36002631578947364,0.3702307692307692
643493,2022,R,82.0,142.0,0.3262747562394373,0.302563041695436
643493,2023,R,63.0,135.0,0.37342776532785815,0.27747952124837316
643493,2024,R,9.0,15.0,0.8231391065830721,0.5336629629629629
643511,2022,R,131.0,188.0,0.2936316040471676,0.2896873541102989
643511,2023,R,136.0,173.0,0.25966013986013986,0.2805791172375383
643511,2024,R,139.0,151.0,0.28308097116836406,0.27855406782106784
643511,2025,R,144.0,155.0,0.2928310255893405,0.23057443375077302
643511,2026,R,34.0,28.0,0.26063333333333333,0.17525925925925925
643524,2022,R,9.0,9.0,0.5000534099616858,0.5497830687830688
643615,2022,R,31.0,33.0,0.4383082437275986,0.4365840503450798
644364,2022,R,73.0,114.0,0.30249811790690573,0.2994279682435399
644374,2022,R,7.0,4.0,0.31942857142857145,0.85425
644429,2022,L,13.0,21.0,0.25846153846153846,0.3658571428571428
645261,2022,R,482.0,406.0,0.28724682454444433,0.25617294058940054
645261,2023,R,387.0,376.0,0.31654468304671307,0.3236028996004979
645261,2025,R,369.0,376.0,0.35185935450039213,0.3181203550280269
645261,2026,R,101.0,92.0,0.3241188118811881,0.24
645305,2025,R,3.0,3.0,0.4677238095238095,0.2697777777777778
645444,2023,R,4.0,6.0,0.442,0.1975
645444,2025,R,3.0,7.0,0.20633333333333334,0.49957142857142856
645801,2022,R,4.0,1.0,0.3740172413793103,0.262
645801,2023,R,5.0,7.0,0.382,0.8034660997732427
646241,2023,L,14.0,20.0,0.34899418719211833,0.42528999999999995
646241,2026,L,25.0,26.0,0.38395833333333335,0.35946153846153844
646242,2022,L,12.0,54.0,0.34175,0.34619486862084903
646242,2023,L,14.0,28.0,0.40785714285714286,0.38255529606208677
646242,2024,L,19.0,28.0,0.23928654970760233,0.3568765664160401
646242,2025,L,2.0,3.0,0.3055,0.235
647315,2022,R,64.0,93.0,0.3035415625,0.28065818550162713
647315,2023,R,22.0,34.0,0.5320138159712627,0.24543676470588233
647315,2024,R,90.0,119.0,0.4245571899944887,0.29411619195911115
647315,2025,R,17.0,22.0,0.5767255048872696,0.3795454545454545
647315,2026,R,16.0,15.0,0.29574999999999996,0.339
647336,2023,R,79.0,66.0,0.3459744515875542,0.38210742022683203
647336,2024,R,172.0,177.0,0.3455174349002451,0.32491698200005537
647336,2025,R,212.0,170.0,0.29975452060028945,0.2841631285049535
647336,2026,R,82.0,55.0,0.40641975308641975,0.27314814814814814
647351,2025,R,5.0,3.0,0.5708,0.063
649144,2022,L,4.0,12.0,0.0655,0.2670260577915377
650204,2022,R,36.0,58.0,0.37194537037037034,0.4227554381442312
650339,2022,R,1.0,2.0,0.0,0.509
650382,2022,L,16.0,27.0,0.3972881944444444,0.48849872595463684
650489,2023,R,4.0,7.0,0.4285,0.3812857142857143
650489,2024,R,3.0,1.0,0.48166666666666663,0.303
650489,2025,R,1.0,3.0,0.649,0.059000000000000004
650496,2022,R,6.0,10.0,0.46416666666666667,0.5446
650496,2023,R,23.0,27.0,0.40921458625525947,0.37488349436392915
650530,2022,R,42.0,42.0,0.4357775781081663,0.26099192176870745
650556,2022,R,123.0,126.0,0.2543232410463287,0.2859750858438614
650556,2023,R,145.0,143.0,0.28725981506416287,0.2748550425345587
650556,2024,R,167.0,158.0,0.3287558700173477,0.2438178054192295
650556,2025,R,134.0,163.0,0.2952106143733206,0.2836774341526541
650556,2026,R,31.0,30.0,0.4364838709677419,0.34493103448275864
650633,2022,R,71.0,128.0,0.2521935530462185,0.2929832206726266
650633,2023,R,182.0,249.0,0.30624343536791093,0.2847496850648405
650633,2024,R,379.0,332.0,0.3127921004963666,0.2783063970677314
650633,2025,R,173.0,135.0,0.3135496672297183,0.32835279099349296
650633,2026,R,96.0,64.0,0.29203125,0.3555555555555555
650644,2022,R,184.0,223.0,0.3051974390481364,0.3145257864331394
650644,2023,R,254.0,250.0,0.30897465125604373,0.29111386410573614
650644,2024,R,333.0,356.0,0.30715290458997724,0.32506469519961334
650644,2025,R,217.0,219.0,0.31364316820536564,0.31807454758300485
650644,2026,R,102.0,57.0,0.3079306930693069,0.36591071428571426
650671,2022,L,57.0,112.0,0.2240675057208238,0.3071730143874958
650671,2023,L,12.0,29.0,0.2808833333333333,0.3940423007119922
650671,2024,L,31.0,53.0,0.3365237386269644,0.3567336677814939
650671,2025,L,3.0,5.0,0.5113333333333333,0.3326
650893,2022,L,67.0,127.0,0.3709357427976397,0.3403908052612487
650893,2023,L,111.0,128.0,0.295436029619614,0.3399658762519012
650893,2024,L,108.0,163.0,0.33894281236498797,0.32711548395886714
650893,2025,L,78.0,109.0,0.2999246576186809,0.36153407512053304
650895,2022,R,81.0,141.0,0.32837417582417583,0.26500553960294965
650895,2023,R,14.0,27.0,0.36577747252747245,0.323829012345679
650895,2024,R,17.0,26.0,0.33388235294117646,0.2979230769230769
650907,2023,R,2.0,6.0,0.5074464285714285,0.301140350877193
650911,2022,L,54.0,124.0,0.2763396226415094,0.34514981742064926
650911,2023,L,80.0,316.0,0.18992198275862068,0.3291443349933923
650911,2024,L,155.0,600.0,0.2704305831946846,0.3075932282980756
650911,2025,L,175.0,634.0,0.21606546166204116,0.28990789599367933
650911,2026,L,44.0,136.0,0.2195681818181818,0.3164632352941177
650959,2022,R,11.0,16.0,0.208801652892562,0.4149471153846154
650960,2022,R,6.0,8.0,0.5605116279069767,0.30633333333333335
650960,2023,R,58.0,79.0,0.27065600423472475,0.3072944654784991
650960,2024,R,5.0,10.0,0.4082,0.19535087719298244
655889,2022,R,15.0,42.0,0.5372254901960785,0.2870880758807588
655889,2024,R,70.0,88.0,0.2811142857142857,0.31461922600619197
655889,2025,R,42.0,79.0,0.28758536585365857,0.2696395087567879
656008,2022,R,5.0,6.0,0.4264,0.48439775910364147
656061,2022,R,58.0,114.0,0.3228999645578593,0.348218679138322
656061,2023,R,120.0,148.0,0.3830527973262374,0.28914096188372235
656186,2024,R,10.0,11.0,0.2899,0.4831818181818182
656186,2025,R,67.0,54.0,0.3051619653620477,0.3718917576961271
656212,2026,L,9.0,8.0,0.3887777777777777,0.389375
656222,2022,L,74.0,177.0,0.2735093233706932,0.3122951269768049
656222,2023,L,62.0,130.0,0.30198167513490093,0.29043949257839935
656222,2024,L,108.0,204.0,0.29136884813299907,0.32465285322843884
656222,2025,L,95.0,137.0,0.28697418516182066,0.32616889775103164
656222,2026,L,25.0,32.0,0.28404,0.2948064516129032
656232,2022,R,23.0,31.0,0.29301721014492754,0.3337371381306865
656232,2023,R,157.0,197.0,0.3690662315772374,0.34519481433732035
656232,2024,R,60.0,80.0,0.3781724637681159,0.40042915614396335
656234,2022,R,103.0,108.0,0.3674245170446201,0.3412606913581581
656234,2023,R,161.0,221.0,0.28491881698020655,0.36007945306939515
656234,2024,R,81.0,104.0,0.4012827092099642,0.34261726978523094
656234,2025,R,114.0,137.0,0.33868329119849294,0.29064283556634457
656234,2026,R,16.0,30.0,0.31306249999999997,0.30069999999999997
656240,2024,R,34.0,51.0,0.41002813174692576,0.25885882352941175
656240,2025,R,96.0,100.0,0.35879910541451643,0.31195634994452803
656257,2022,R,41.0,60.0,0.36432976120283017,0.2820220945945946
656257,2023,R,68.0,92.0,0.34426747288606335,0.3166369512271211
656257,2025,R,16.0,2.0,0.47875,0.461
656266,2023,R,15.0,15.0,0.36278571428571427,0.2362142857142857
656266,2024,R,8.0,14.0,0.46137500000000004,0.36878831168831167
656271,2022,L,89.0,239.0,0.3080473757190076,0.2892905664540723
656271,2023,L,83.0,167.0,0.2923295634920635,0.33789860063253957
656271,2024,L,63.0,91.0,0.36597134116381425,0.24984906367041196
656271,2025,L,96.0,162.0,0.2914333482640548,0.3248050441461331
656271,2026,L,26.0,43.0,0.3797307692307692,0.3031190476190476
656288,2023,R,259.0,277.0,0.3071874152138788,0.3466172275360994
656288,2024,R,387.0,354.0,0.35241130188392017,0.328805544544691
656288,2025,R,171.0,157.0,0.33315357513449645,0.3383886169025189
656288,2026,R,15.0,4.0,0.3831333333333333,0.076
656290,2022,R,14.0,18.0,0.3507717261904762,0.29583374183006533
656290,2023,R,28.0,58.0,0.32206196581196583,0.328814552263213
656302,2022,R,369.0,381.0,0.2976452783325311,0.23554275704184438
656302,2023,R,398.0,388.0,0.3191385820936915,0.31470229281981715
656302,2024,R,373.0,390.0,0.2997187068140496,0.27881587547552655
656302,2025,R,353.0,369.0,0.30742660988692794,0.28260264005772795
656302,2026,R,87.0,79.0,0.31919767441860464,0.25234615384615383
656322,2022,R,28.0,30.0,0.30462244897959184,0.33926666666666666
656322,2023,R,15.0,19.0,0.26426666666666665,0.3967894736842105
656353,2022,L,59.0,184.0,0.3850778867102397,0.32793808335916713
656353,2023,L,71.0,165.0,0.37449090046641054,0.3473095202216168
656353,2024,L,2.0,17.0,0.38949999999999996,0.24317647058823533
656354,2022,L,93.0,171.0,0.3236731297812632,0.34782462726353647
656354,2024,L,12.0,21.0,0.3064545454545454,0.31676190476190474
656382,2023,R,43.0,60.0,0.38436263625151385,0.35768700875752596
656412,2022,R,129.0,117.0,0.3771459653123888,0.3621180256226053
656412,2023,R,122.0,140.0,0.2842009197039096,0.3196125269242262
656412,2024,R,119.0,127.0,0.2957283113622097,0.3618142289432431
656420,2022,R,29.0,57.0,0.18120689655172414,0.29790993407962785
656420,2024,R,20.0,21.0,0.49443962121212126,0.3293052503052503
656420,2025,R,9.0,14.0,0.5699507575757576,0.34837482142857146
656427,2022,R,96.0,71.0,0.35138512226078017,0.3527642337830536
656427,2023,R,344.0,306.0,0.3663275293716612,0.32042503041269194
656427,2024,R,352.0,297.0,0.2850298224855239,0.33260387807276454
656427,2025,R,360.0,321.0,0.33649386068583625,0.283426858568913
656427,2026,R,78.0,63.0,0.38066666666666665,0.3362857142857143
656457,2022,L,36.0,110.0,0.30395721997265146,0.44370098881599335
656457,2023,L,29.0,43.0,0.42083776532786243,0.35718372093023254
656457,2024,L,13.0,25.0,0.3626153846153847,0.369392
656457,2025,L,104.0,111.0,0.3395812787336689,0.3093740115676759
656457,2026,L,9.0,6.0,0.46022222222222214,0.6688333333333333
656458,2022,L,74.0,115.0,0.27396712328767125,0.3490624046383887
656458,2024,L,7.0,5.0,0.47528571428571426,0.32985384615384616
656458,2025,L,,4.0,,0.6393000000000001
656464,2022,R,40.0,84.0,0.28207047619047615,0.2662283449153186
