batter,year,milb_aaa_pa_prior,milb_aaa_iso_prior,milb_aaa_kpct_prior,milb_aaa_bbpct_prior
545358,2017,266,0.1440329218106996,0.244360902255639,0.075187969924812
545358,2018,287,0.2074688796680498,0.2334494773519163,0.1324041811846689
545358,2026,84,0.1176470588235294,0.2142857142857142,0.1547619047619047
545602,2020,53,0.1458333333333333,0.2830188679245283,0.0943396226415094
546277,2018,60,0.0363636363636363,0.0333333333333333,0.0666666666666666
546366,2016,429,0.0562659846547314,0.1351981351981352,0.0396270396270396
546366,2017,250,0.043859649122807,0.156,0.064
546366,2018,397,0.1068493150684931,0.1108312342569269,0.0453400503778337
546366,2020,175,0.0764705882352941,0.1028571428571428,0.0114285714285714
546990,2019,417,0.104,0.2685851318944844,0.0719424460431654
546990,2020,319,0.1524822695035461,0.2946708463949843,0.0971786833855799
546990,2022,226,0.2857142857142857,0.3451327433628318,0.1460176991150442
546991,2017,336,0.1125,0.1309523809523809,0.0267857142857142
546991,2020,54,0.1020408163265306,0.1296296296296296,0.074074074074074
546991,2022,169,0.1578947368421052,0.1065088757396449,0.0769230769230769
546991,2023,83,0.0493827160493827,0.0963855421686747,0.0240963855421686
546991,2025,576,0.1461538461538461,0.140625,0.0729166666666666
546991,2026,325,0.1237113402061855,0.1723076923076923,0.083076923076923
546994,2022,443,0.1642512077294686,0.1738148984198645,0.0519187358916478
546994,2023,519,0.1908893709327548,0.1657032755298651,0.0867052023121387
546994,2024,360,0.1130952380952381,0.1638888888888889,0.0555555555555555
546994,2025,387,0.1057142857142857,0.1808785529715762,0.0645994832041343
546997,2019,276,0.0352941176470588,0.1702898550724637,0.0507246376811594
547004,2017,533,0.1290322580645161,0.2176360225140713,0.1144465290806754
547004,2018,432,0.1984536082474226,0.2546296296296296,0.0972222222222222
547004,2019,541,0.1204819277108433,0.166358595194085,0.0739371534195933
547004,2022,249,0.1919642857142857,0.1566265060240964,0.0803212851405622
547170,2017,295,0.1423076923076923,0.2508474576271186,0.0983050847457627
547170,2018,429,0.1587301587301587,0.1701631701631701,0.1072261072261072
547170,2020,76,0.2539682539682539,0.1578947368421052,0.131578947368421
547170,2022,77,0.1617647058823529,0.2987012987012987,0.1168831168831168
547171,2019,80,0.1739130434782608,0.3125,0.1125
547172,2018,58,0.2407407407407407,0.2586206896551724,0.0517241379310344
547172,2022,245,0.1442307692307692,0.2163265306122449,0.1061224489795918
547172,2023,234,0.0539215686274509,0.2478632478632478,0.1111111111111111
547172,2024,215,0.0988372093023255,0.213953488372093,0.1674418604651162
547173,2018,384,0.1411411411411411,0.1354166666666666,0.1119791666666666
547173,2019,508,0.1468531468531468,0.1456692913385826,0.1338582677165354
547173,2020,228,0.1538461538461538,0.1973684210526315,0.1052631578947368
547173,2022,219,0.2265193370165746,0.2785388127853881,0.1324200913242009
547173,2023,216,0.1176470588235294,0.2592592592592592,0.1064814814814814
547181,2017,179,0.1280487804878048,0.2011173184357542,0.0558659217877094
547181,2020,72,0.171875,0.2222222222222222,0.1111111111111111
547181,2022,385,0.1642651296829971,0.2519480519480519,0.0727272727272727
547181,2023,226,0.1015228426395939,0.2743362831858407,0.1106194690265486
547375,2016,282,0.065040650406504,0.1347517730496454,0.0957446808510638
547375,2017,218,0.0473684210526315,0.1238532110091743,0.0963302752293578
547375,2018,261,0.0808510638297872,0.1494252873563218,0.0842911877394636
547375,2020,239,0.1461187214611872,0.1506276150627615,0.0543933054393305
547912,2016,71,0.0655737704918032,0.2112676056338028,0.0845070422535211
547912,2017,373,0.1385542168674698,0.3485254691689008,0.0831099195710455
547912,2018,299,0.1628787878787878,0.3043478260869565,0.0936454849498327
547912,2019,159,0.0839694656488549,0.3962264150943396,0.1572327044025157
547912,2020,135,0.1885245901639344,0.4148148148148148,0.0888888888888888
547982,2018,388,0.1861111111111111,0.229381443298969,0.0541237113402061
548324,2016,357,0.0470219435736677,0.1680672268907563,0.0924369747899159
548324,2017,468,0.0960187353629976,0.1816239316239316,0.0769230769230769
548324,2018,259,0.0603448275862069,0.1969111969111969,0.0926640926640926
548343,2017,436,0.129287598944591,0.1926605504587156,0.0825688073394495
548343,2018,403,0.1104972375690607,0.141439205955335,0.0769230769230769
548343,2020,497,0.1469298245614035,0.1106639839034205,0.0724346076458752
548431,2022,214,0.1612903225806451,0.2523364485981308,0.116822429906542
549887,2016,185,0.0828402366863905,0.1081081081081081,0.0486486486486486
549887,2017,100,0.0309278350515463,0.09,0.02
549887,2018,113,0.12,0.1150442477876106,0.0619469026548672
549930,2016,418,0.1385041551246537,0.1483253588516746,0.0837320574162679
549930,2017,306,0.112781954887218,0.1862745098039215,0.0980392156862745
549930,2018,453,0.0909090909090909,0.1147902869757174,0.0507726269315673
549930,2020,498,0.1022727272727272,0.144578313253012,0.0522088353413654
550298,2016,326,0.1590909090909091,0.2453987730061349,0.0521472392638036
550492,2016,118,0.0754716981132075,0.0847457627118644,0.0932203389830508
550492,2017,284,0.1188524590163934,0.1338028169014084,0.1197183098591549
550492,2018,457,0.1631205673758865,0.0809628008752735,0.0590809628008752
550492,2020,407,0.1652421652421652,0.0909090909090909,0.1179361179361179
552662,2016,516,0.2016806722689075,0.1647286821705426,0.0562015503875969
552662,2017,462,0.2368421052631578,0.145021645021645,0.0779220779220779
552662,2023,120,0.1666666666666666,0.2,0.0916666666666666
553869,2016,363,0.1107692307692307,0.1294765840220385,0.0798898071625344
553869,2017,97,0.0319148936170212,0.1752577319587628,0.0309278350515463
553869,2018,229,0.073394495412844,0.1572052401746725,0.0393013100436681
553882,2017,156,0.0839160839160839,0.1089743589743589,0.0576923076923076
553882,2025,169,0.108695652173913,0.1834319526627219,0.1538461538461538
553882,2026,295,0.0983606557377049,0.1694915254237288,0.1457627118644067
553891,2016,154,0.0533333333333333,0.1038961038961039,0.0194805194805194
553891,2017,84,0.0379746835443038,0.2261904761904762,0.0357142857142857
553891,2018,315,0.0866425992779783,0.165079365079365,0.0952380952380952
553891,2019,222,0.0788177339901477,0.2297297297297297,0.054054054054054
553902,2018,128,0.2166666666666666,0.0390625,0.03125
553902,2019,307,0.1923076923076923,0.0456026058631921,0.0325732899022801
553902,2020,83,0.2051282051282051,0.0240963855421686,0.0240963855421686
553902,2022,94,0.1011235955056179,0.0425531914893617,0.0319148936170212
553902,2023,315,0.2332155477031802,0.0507936507936507,0.0539682539682539
553928,2016,108,0.0526315789473684,0.2037037037037037,0.0555555555555555
553928,2017,70,0.0535714285714285,0.2,0.1428571428571428
553988,2016,567,0.0707269155206286,0.1499118165784832,0.0634920634920634
553988,2017,569,0.089430894308943,0.1318101933216168,0.101933216168717
553988,2019,171,0.0544217687074829,0.1637426900584795,0.1052631578947368
553988,2020,393,0.2188449848024316,0.2010178117048346,0.1374045801526717
553988,2023,522,0.0997830802603036,0.1226053639846743,0.1015325670498084
553988,2024,293,0.1255230125523012,0.1638225255972696,0.1740614334470989
553988,2025,182,0.0784313725490196,0.1373626373626373,0.1263736263736263
553988,2026,331,0.0808823529411764,0.1782477341389728,0.1510574018126888
553993,2016,238,0.1822660098522167,0.1680672268907563,0.1092436974789916
554028,2016,245,0.1397379912663755,0.2326530612244897,0.0408163265306122
554028,2017,250,0.1,0.252,0.052
554028,2018,279,0.1750972762645914,0.2114695340501792,0.028673835125448
554028,2020,63,0.0517241379310344,0.2222222222222222,0.0476190476190476
554031,2016,367,0.180379746835443,0.2452316076294278,0.1198910081743869
554031,2017,227,0.1890547263681592,0.2687224669603524,0.0969162995594713
554031,2018,312,0.1438848920863309,0.2371794871794871,0.0929487179487179
554031,2020,256,0.2217391304347826,0.2890625,0.078125
554054,2019,126,0.018348623853211,0.2936507936507936,0.1031746031746031
554238,2018,347,0.1318327974276527,0.2795389048991354,0.0979827089337175
554238,2019,485,0.1647597254004576,0.3154639175257732,0.0865979381443299
554239,2016,120,0.063063063063063,0.1416666666666666,0.05
554239,2020,119,0.109090909090909,0.1848739495798319,0.0672268907563025
554428,2016,190,0.1707317073170731,0.2,0.1105263157894736
554428,2017,411,0.1133720930232558,0.2141119221411192,0.1046228710462287
554428,2018,182,0.1768292682926829,0.1703296703296703,0.0769230769230769
554429,2018,505,0.1156462585034013,0.1405940594059406,0.1069306930693069
554429,2019,284,0.1120331950207468,0.1126760563380281,0.130281690140845
570151,2016,85,0.0416666666666666,0.2588235294117647,0.0823529411764705
570151,2017,104,0.0,0.2019230769230769,0.1057692307692307
570151,2018,237,0.0432692307692307,0.2362869198312236,0.0590717299578059
570151,2020,105,0.1188118811881188,0.2095238095238095,0.0095238095238095
570256,2020,54,0.1555555555555555,0.2962962962962963,0.1666666666666666
570256,2022,101,0.3736263736263736,0.1881188118811881,0.0792079207920792
570267,2016,411,0.2401129943502825,0.2627737226277372,0.1313868613138686
570267,2019,227,0.2032085561497326,0.3303964757709251,0.158590308370044
570274,2016,389,0.1311953352769679,0.1876606683804627,0.0668380462724935
570274,2017,239,0.0321100917431192,0.1924686192468619,0.0502092050209205
570274,2018,83,0.054054054054054,0.108433734939759,0.072289156626506
570479,2018,60,0.1071428571428571,0.1666666666666666,0.05
570481,2016,261,0.088235294117647,0.1800766283524904,0.057471264367816
570481,2017,460,0.1538461538461538,0.1913043478260869,0.0413043478260869
570481,2018,170,0.175,0.3117647058823529,0.0411764705882352
570481,2020,81,0.1025641025641025,0.3580246913580246,0.037037037037037
570481,2022,50,0.0930232558139534,0.2,0.08
570481,2023,402,0.0891891891891892,0.2139303482587064,0.0696517412935323
570481,2024,493,0.0883002207505518,0.2109533468559837,0.0649087221095334
570481,2025,464,0.1011494252873563,0.2047413793103448,0.0517241379310344
570482,2016,84,0.1975308641975308,0.1428571428571428,0.0357142857142857
570482,2017,491,0.1068376068376068,0.1181262729124236,0.0305498981670061
570482,2018,325,0.1077441077441077,0.1384615384615384,0.0615384615384615
570482,2019,240,0.1071428571428571,0.1291666666666666,0.0541666666666666
570489,2016,499,0.1674008810572687,0.250501002004008,0.0701402805611222
570489,2017,433,0.1809045226130653,0.2725173210161662,0.0669745958429561
570489,2020,339,0.2145214521452145,0.247787610619469,0.0943952802359882
570489,2022,255,0.3060344827586206,0.3215686274509804,0.0823529411764705
570560,2016,137,0.1221374045801526,0.2043795620437956,0.0291970802919708
570560,2017,260,0.1659574468085106,0.2115384615384615,0.0653846153846153
570560,2022,355,0.1354838709677419,0.2478873239436619,0.0985915492957746
570560,2023,396,0.1476923076923077,0.2171717171717171,0.1515151515151515
570560,2024,481,0.1140583554376657,0.2203742203742204,0.185031185031185
570560,2025,399,0.1666666666666666,0.2105263157894736,0.137844611528822
570560,2026,492,0.0821256038647343,0.2317073170731707,0.1361788617886178
570560,2027,83,0.1666666666666666,0.3012048192771084,0.0843373493975903
570615,2016,535,0.18,0.302803738317757,0.0504672897196261
570615,2017,426,0.2176039119804401,0.2253521126760563,0.0352112676056338
570615,2018,162,0.1788079470198675,0.3765432098765432,0.0679012345679012
570639,2020,57,0.2127659574468085,0.2631578947368421,0.1403508771929824
570709,2016,54,0.22,0.2407407407407407,0.037037037037037
570709,2020,91,0.141025641025641,0.1318681318681318,0.1208791208791208
570716,2018,145,0.1194029850746268,0.2827586206896552,0.0620689655172413
570716,2020,149,0.074074074074074,0.3154362416107382,0.087248322147651
570717,2016,384,0.1463414634146341,0.1276041666666666,0.1302083333333333
570717,2018,493,0.1476997578692493,0.1419878296146044,0.1379310344827586
570717,2019,223,0.0923076923076923,0.1883408071748878,0.1031390134529148
570717,2020,131,0.1401869158878504,0.1679389312977099,0.1755725190839694
570799,2016,508,0.178021978021978,0.1574803149606299,0.0688976377952756
570799,2018,454,0.2311557788944723,0.1828193832599119,0.0947136563876652
571431,2024,402,0.1844919786096256,0.2835820895522388,0.0646766169154228
571437,2016,229,0.2009803921568627,0.1921397379912663,0.0917030567685589
571437,2019,134,0.0924369747899159,0.2761194029850746,0.1044776119402985
571437,2020,88,0.2567567567567567,0.1818181818181818,0.1136363636363636
571466,2025,82,0.0666666666666666,0.1341463414634146,0.073170731707317
571466,2026,125,0.116504854368932,0.192,0.136
571467,2016,197,0.1141304347826086,0.1928934010152284,0.0507614213197969
571467,2018,187,0.073170731707317,0.2245989304812834,0.106951871657754
571467,2019,145,0.0367647058823529,0.2275862068965517,0.0551724137931034
571467,2020,149,0.0676691729323308,0.2550335570469799,0.087248322147651
571492,2019,132,0.0336134453781512,0.2348484848484848,0.0833333333333333
571506,2016,62,0.0784313725490196,0.0967741935483871,0.1774193548387097
571506,2020,229,0.3475935828877005,0.2008733624454148,0.1790393013100436
571506,2022,130,0.2129629629629629,0.2307692307692307,0.1538461538461538
571529,2017,80,0.0945945945945946,0.3,0.075
571531,2016,298,0.0881226053639846,0.1711409395973154,0.0973154362416107
571531,2017,266,0.0423728813559322,0.150375939849624,0.0789473684210526
571531,2018,263,0.0655021834061135,0.1254752851711026,0.0988593155893536
571531,2020,165,0.2384615384615384,0.2303030303030303,0.1818181818181818
571553,2016,255,0.2358078602620087,0.188235294117647,0.0823529411764705
571553,2017,334,0.1743421052631578,0.155688622754491,0.0778443113772455
571553,2018,81,0.0129870129870129,0.2592592592592592,0.037037037037037
571579,2018,59,0.0517241379310344,0.2372881355932203,0.0169491525423728
571579,2019,93,0.1363636363636363,0.2258064516129032,0.043010752688172
571595,2017,151,0.0948905109489051,0.1854304635761589,0.0529801324503311
571595,2018,528,0.1744421906693712,0.1931818181818181,0.0473484848484848
571595,2019,177,0.20625,0.1299435028248587,0.0903954802259887
571595,2020,233,0.1609756097560975,0.1974248927038626,0.1030042918454935
571602,2016,602,0.1723484848484848,0.3172757475083056,0.1029900332225913
571602,2017,326,0.176056338028169,0.263803680981595,0.0981595092024539
571602,2020,528,0.2622601279317697,0.2859848484848485,0.0795454545454545
571602,2022,356,0.3354632587859425,0.2528089887640449,0.0926966292134831
571602,2023,382,0.3343653250773993,0.2670157068062827,0.1151832460732984
571633,2016,147,0.0763358778625954,0.2312925170068027,0.0544217687074829
571657,2018,240,0.1748878923766816,0.15,0.0541666666666666
571657,2019,312,0.1631944444444444,0.1602564102564102,0.0544871794871794
571665,2016,526,0.1387024608501118,0.2775665399239543,0.1254752851711026
571665,2017,169,0.0675675675675675,0.3846153846153846,0.1183431952662721
571669,2018,134,0.1570247933884297,0.3208955223880597,0.0820895522388059
571669,2020,344,0.2741935483870967,0.252906976744186,0.0755813953488372
571679,2017,95,0.1547619047619047,0.2105263157894736,0.0736842105263157
571679,2018,270,0.0932203389830508,0.1296296296296296,0.0925925925925925
571679,2019,167,0.1780821917808219,0.1616766467065868,0.1017964071856287
571679,2020,384,0.1798780487804878,0.1432291666666666,0.1223958333333333
571679,2022,66,0.1886792452830188,0.1666666666666666,0.1666666666666666
571679,2023,127,0.1061946902654867,0.1811023622047244,0.0944881889763779
571679,2024,129,0.1964285714285714,0.1860465116279069,0.0930232558139534
571681,2016,445,0.1136363636363636,0.1617977528089887,0.0674157303370786
571681,2017,272,0.0625,0.2279411764705882,0.0845588235294117
571681,2018,192,0.0971428571428571,0.15625,0.0625
571681,2019,342,0.1291390728476821,0.1871345029239766,0.0994152046783625
571685,2016,64,0.2068965517241379,0.171875,0.09375
571685,2017,247,0.1651376146788991,0.1781376518218623,0.0809716599190283
571685,2019,566,0.225,0.1890459363957597,0.1148409893992932
571685,2020,213,0.1420765027322404,0.215962441314554,0.1173708920187793
571692,2016,52,0.125,0.1923076923076923,0.0576923076923076
571697,2016,79,0.2,0.1265822784810126,0.050632911392405
571711,2016,300,0.2650176678445229,0.19,0.0466666666666666
571711,2017,236,0.1838565022421524,0.1991525423728813,0.0381355932203389
571711,2018,68,0.0634920634920634,0.3676470588235294,0.0441176470588235
571712,2018,53,0.1063829787234042,0.3018867924528302,0.1132075471698113
571718,2017,492,0.1582568807339449,0.2154471544715447,0.0934959349593495
571718,2018,103,0.1111111111111111,0.2815533980582524,0.0970873786407767
571718,2022,95,0.1511627906976744,0.3263157894736842,0.0947368421052631
571734,2016,176,0.1493506493506493,0.1988636363636363,0.096590909090909
571734,2017,145,0.1860465116279069,0.193103448275862,0.0758620689655172
571740,2023,106,0.0416666666666666,0.2924528301886792,0.0943396226415094
571740,2024,113,0.0842105263157894,0.3097345132743362,0.1238938053097345
571745,2017,312,0.3295019157088122,0.1987179487179487,0.125
571757,2016,233,0.2608695652173913,0.2575107296137339,0.0987124463519313
571757,2017,50,0.15,0.24,0.12
571757,2018,211,0.2157894736842105,0.2701421800947867,0.0900473933649289
571757,2019,356,0.1815286624203821,0.3426966292134831,0.1067415730337078
571761,2016,271,0.0756972111553784,0.2250922509225092,0.066420664206642
571761,2017,216,0.0944444444444444,0.2824074074074074,0.125
571761,2018,84,0.144927536231884,0.2619047619047619,0.1309523809523809
571761,2019,120,0.110091743119266,0.3083333333333333,0.0833333333333333
571771,2016,64,0.0847457627118644,0.21875,0.0625
571788,2018,77,0.1428571428571428,0.1818181818181818,0.0779220779220779
571804,2016,189,0.10062893081761,0.2698412698412698,0.1375661375661375
571812,2016,456,0.2254196642685851,0.2412280701754386,0.0679824561403508
571812,2017,555,0.2570281124497992,0.3045045045045045,0.0792792792792792
571812,2019,207,0.1216931216931216,0.3381642512077294,0.072463768115942
571825,2016,310,0.1094339622641509,0.1387096774193548,0.1225806451612903
571825,2017,305,0.0978260869565217,0.2852459016393442,0.0754098360655737
571827,2016,187,0.1280487804878048,0.2245989304812834,0.106951871657754
571830,2016,175,0.108433734939759,0.1885714285714285,0.0171428571428571
571830,2017,100,0.2631578947368421,0.12,0.04
571830,2019,357,0.2649842271293375,0.2156862745098039,0.0784313725490196
571841,2016,429,0.0700808625336927,0.1235431235431235,0.1212121212121212
571841,2017,316,0.1070110701107011,0.1329113924050632,0.120253164556962
571841,2019,424,0.1567567567567567,0.2169811320754717,0.1132075471698113
571841,2020,317,0.0747330960854092,0.252365930599369,0.1009463722397476
571841,2022,90,0.1066666666666666,0.1666666666666666,0.1444444444444444
571841,2023,57,0.08,0.2807017543859649,0.1052631578947368
571851,2018,176,0.1125,0.1704545454545454,0.0852272727272727
571851,2019,95,0.0833333333333333,0.1052631578947368,0.1052631578947368
571868,2016,298,0.1393442622950819,0.2147651006711409,0.1778523489932885
571868,2017,272,0.222707423580786,0.2904411764705882,0.1397058823529411
571875,2022,69,0.2295081967213114,0.217391304347826,0.1159420289855072
571875,2023,276,0.2467532467532467,0.2681159420289855,0.1413043478260869
571875,2024,357,0.1649484536082474,0.1988795518207282,0.1624649859943977
571875,2025,414,0.1292134831460674,0.2028985507246377,0.1038647342995169
571875,2026,176,0.1133333333333333,0.25,0.1193181818181818
571912,2016,337,0.0884353741496598,0.1483679525222551,0.1038575667655786
571912,2017,214,0.0979381443298969,0.1682242990654205,0.0747663551401869
571912,2018,58,0.0,0.2068965517241379,0.0689655172413793
571912,2022,155,0.0930232558139534,0.3225806451612903,0.1419354838709677
571912,2026,101,0.073170731707317,0.2178217821782178,0.1782178217821782
571918,2016,419,0.088,0.2076372315035799,0.0787589498806682
571918,2017,388,0.0440771349862259,0.2319587628865979,0.056701030927835
571918,2018,194,0.1202185792349726,0.268041237113402,0.0309278350515463
571918,2019,76,0.1363636363636363,0.2631578947368421,0.0921052631578947
571918,2020,431,0.1697127937336814,0.2320185614849187,0.099767981438515
571918,2022,207,0.1215469613259668,0.2898550724637681,0.1014492753623188
571918,2023,166,0.0972222222222222,0.2048192771084337,0.1204819277108433
571924,2016,239,0.1255813953488372,0.1841004184100418,0.0711297071129707
571970,2016,243,0.1320754716981132,0.2386831275720164,0.1069958847736625
571970,2017,268,0.1569506726457399,0.2014925373134328,0.1305970149253731
571970,2018,379,0.18125,0.2216358839050131,0.1424802110817942
571974,2017,290,0.0874524714828897,0.1758620689655172,0.0724137931034482
571974,2018,293,0.1034482758620689,0.1467576791808873,0.098976109215017
571974,2020,186,0.2163742690058479,0.2526881720430107,0.075268817204301
571975,2017,250,0.0769230769230769,0.22,0.144
571975,2018,160,0.0503597122302158,0.2375,0.10625
571980,2016,218,0.1666666666666666,0.2247706422018348,0.1146788990825688
571980,2017,79,0.1142857142857142,0.189873417721519,0.1012658227848101
571980,2018,330,0.1762711864406779,0.2151515151515151,0.0909090909090909
571980,2024,269,0.1510204081632653,0.3011152416356877,0.070631970260223
571995,2016,234,0.090497737556561,0.0897435897435897,0.047008547008547
572000,2017,186,0.1845238095238095,0.2849462365591398,0.0806451612903225
572000,2018,332,0.1843971631205673,0.3463855421686747,0.144578313253012
572000,2019,276,0.1525423728813559,0.3297101449275362,0.1304347826086956
572008,2019,92,0.1208791208791208,0.1847826086956521,0.0108695652173913
572008,2020,183,0.2699386503067484,0.273224043715847,0.081967213114754
572008,2023,208,0.1764705882352941,0.25,0.0865384615384615
572008,2024,371,0.2088607594936709,0.2857142857142857,0.137466307277628
572008,2025,307,0.15234375,0.257328990228013,0.1433224755700325
572019,2016,141,0.168,0.2411347517730496,0.1063829787234042
572019,2017,314,0.15625,0.2038216560509554,0.0764331210191082
572019,2018,79,0.2027027027027027,0.2025316455696202,0.0632911392405063
572033,2019,139,0.1764705882352941,0.2230215827338129,0.1079136690647482
572039,2016,372,0.203125,0.1666666666666666,0.1236559139784946
572039,2023,119,0.1743119266055046,0.226890756302521,0.0672268907563025
572039,2024,206,0.1581920903954802,0.1844660194174757,0.116504854368932
572039,2025,118,0.0648148148148148,0.288135593220339,0.0762711864406779
572073,2016,104,0.1123595505617977,0.1923076923076923,0.0961538461538461
572073,2018,58,0.0851063829787234,0.1551724137931034,0.1896551724137931
572073,2019,185,0.1372549019607843,0.1513513513513513,0.1405405405405405
572073,2020,272,0.2288135593220339,0.1580882352941176,0.1066176470588235
572076,2016,141,0.0833333333333333,0.2553191489361702,0.0425531914893617
572088,2017,145,0.2,0.3172413793103448,0.0689655172413793
572088,2019,344,0.1958041958041958,0.2732558139534883,0.1453488372093023
572114,2016,122,0.1363636363636363,0.1885245901639344,0.0901639344262295
572114,2017,190,0.3734939759036144,0.1736842105263158,0.1105263157894736
572114,2018,284,0.2727272727272727,0.3697183098591549,0.1267605633802817
572114,2019,125,0.1775700934579439,0.392,0.128
572128,2016,282,0.3114754098360656,0.2624113475177305,0.1099290780141844
572128,2017,496,0.1401869158878504,0.2721774193548387,0.1310483870967742
572128,2018,546,0.2375809935205183,0.3443223443223443,0.1227106227106227
572128,2019,183,0.1585365853658536,0.3442622950819672,0.0983606557377049
572136,2016,161,0.0962962962962963,0.1677018633540372,0.1428571428571428
572136,2018,76,0.1206896551724138,0.131578947368421,0.1842105263157894
572138,2016,448,0.2513227513227513,0.2209821428571428,0.1428571428571428
572138,2017,501,0.1878048780487805,0.24750499001996,0.1656686626746507
572138,2023,581,0.2149122807017544,0.2771084337349397,0.2013769363166953
572138,2024,364,0.2785234899328859,0.206043956043956,0.173076923076923
572138,2026,472,0.1760204081632653,0.2669491525423729,0.163135593220339
572180,2017,282,0.1566265060240964,0.2163120567375886,0.0921985815602836
572180,2018,202,0.1988304093567251,0.2623762376237624,0.1287128712871287
572180,2019,158,0.2,0.2658227848101265,0.1962025316455696
572180,2020,93,0.2077922077922078,0.2580645161290322,0.1505376344086021
572182,2016,522,0.1377118644067796,0.2222222222222222,0.0804597701149425
572182,2017,447,0.1125,0.2237136465324384,0.0850111856823266
572182,2018,494,0.1512415349887133,0.2206477732793522,0.0931174089068826
572182,2019,332,0.1746575342465753,0.3403614457831325,0.0933734939759036
572182,2020,98,0.1348314606741573,0.3571428571428571,0.0510204081632653
572191,2017,130,0.0854700854700854,0.2538461538461538,0.0923076923076923
572204,2016,417,0.1804123711340206,0.1894484412470023,0.0551558752997601
572204,2018,369,0.1504424778761062,0.2520325203252032,0.070460704607046
572204,2019,176,0.15,0.3238636363636363,0.0852272727272727
572204,2020,371,0.2634730538922156,0.3611859838274933,0.0889487870619946
572204,2022,378,0.2476780185758514,0.3174603174603174,0.1243386243386243
572204,2023,170,0.4155844155844156,0.2823529411764706,0.0823529411764705
572204,2025,432,0.238095238095238,0.2777777777777778,0.1064814814814814
572204,2026,388,0.1788856304985337,0.3298969072164948,0.1082474226804123
572225,2019,179,0.1283783783783783,0.2346368715083799,0.1173184357541899
572227,2018,420,0.1005291005291005,0.1166666666666666,0.0666666666666666
572227,2019,430,0.0987012987012987,0.1488372093023255,0.0767441860465116
572227,2020,399,0.1256830601092896,0.1604010025062656,0.0601503759398496
572228,2018,307,0.2379182156133829,0.1726384364820846,0.0944625407166123
572228,2019,303,0.1977186311787072,0.1848184818481848,0.1122112211221122
572228,2024,200,0.3525641025641026,0.265,0.195
572233,2016,592,0.1666666666666666,0.2297297297297297,0.0827702702702702
572233,2017,552,0.1726190476190476,0.25,0.072463768115942
572233,2018,592,0.2879377431906614,0.1756756756756756,0.1030405405405405
572233,2019,359,0.2685185185185185,0.2395543175487465,0.0724233983286908
572241,2017,401,0.272463768115942,0.3541147132169576,0.1271820448877805
572241,2018,397,0.2146739130434782,0.345088161209068,0.0680100755667506
572253,2016,130,0.1015625,0.2153846153846154,0.0153846153846153
572254,2016,456,0.1223958333333333,0.2675438596491228,0.1271929824561403
572287,2017,327,0.2357142857142857,0.2110091743119266,0.1070336391437308
572365,2017,110,0.1224489795918367,0.209090909090909,0.0727272727272727
572365,2019,143,0.0944881889763779,0.2237762237762237,0.0909090909090909
572365,2020,316,0.2087912087912088,0.2436708860759493,0.1234177215189873
572365,2022,336,0.0966666666666666,0.2976190476190476,0.0952380952380952
572365,2023,317,0.04,0.2176656151419558,0.0378548895899053
572389,2020,67,0.2,0.2238805970149253,0.0746268656716417
572393,2016,499,0.1572769953051643,0.2725450901803607,0.1202404809619238
572393,2017,187,0.1604938271604938,0.3155080213903743,0.106951871657754
572669,2016,132,0.1478260869565217,0.1590909090909091,0.0984848484848484
572669,2017,58,0.0892857142857142,0.2586206896551724,0.0344827586206896
572669,2018,194,0.196629213483146,0.3092783505154639,0.0773195876288659
572669,2019,199,0.0628571428571428,0.3467336683417085,0.0904522613065326
572669,2020,306,0.2103321033210332,0.3366013071895425,0.0980392156862745
572675,2016,327,0.0508474576271186,0.2477064220183486,0.0825688073394495
572679,2017,132,0.0847457627118644,0.1439393939393939,0.0757575757575757
572679,2018,190,0.0535714285714285,0.2105263157894736,0.0947368421052631
572679,2020,152,0.1428571428571428,0.2171052631578947,0.0921052631578947
572690,2017,72,0.180327868852459,0.2222222222222222,0.0972222222222222
572702,2016,198,0.1235955056179775,0.1717171717171717,0.0858585858585858
572714,2016,191,0.05625,0.2984293193717277,0.1413612565445026
572726,2017,53,0.1333333333333333,0.1886792452830188,0.1320754716981132
572738,2018,243,0.1689497716894977,0.176954732510288,0.0288065843621399
572738,2019,305,0.081180811808118,0.1508196721311475,0.0590163934426229
572761,2023,95,0.3375,0.2105263157894736,0.1473684210526315
572804,2016,421,0.2359249329758713,0.2541567695961995,0.0997624703087886
572804,2017,78,0.2676056338028169,0.3846153846153846,0.0641025641025641
572804,2018,139,0.2222222222222222,0.3669064748201439,0.0863309352517985
572804,2019,182,0.2483660130718954,0.2857142857142857,0.1208791208791208
572804,2020,115,0.28125,0.2434782608695652,0.1478260869565217
572863,2016,340,0.2013201320132013,0.1294117647058823,0.0823529411764705
572863,2017,211,0.3027027027027027,0.2037914691943128,0.0758293838862559
572863,2018,144,0.3359375,0.1527777777777778,0.0902777777777777
572863,2019,240,0.1848341232227488,0.2,0.0875
572863,2020,130,0.3027522935779816,0.2846153846153846,0.1076923076923077
572863,2022,102,0.2209302325581395,0.284313725490196,0.1274509803921568
572863,2023,191,0.1829268292682926,0.2722513089005235,0.0890052356020942
572876,2016,421,0.1581920903954802,0.166270783847981,0.1353919239904988
572876,2017,364,0.1433021806853582,0.2417582417582417,0.0989010989010989
572910,2016,387,0.0968660968660968,0.1602067183462532,0.0749354005167958
