batter,pa,woba,est_woba,year,gap
641933,266,0.313,0.335,2023,-0.02200000000000002
641933,473,0.36,0.34,2024,0.019999999999999962
641933,209,0.297,0.36,2025,-0.063
641933,243,0.313,0.312,2026,0.0010000000000000009
641943,264,0.297,0.317,2023,-0.020000000000000018
641943,78,0.307,0.34,2024,-0.03300000000000003
641943,145,0.271,0.299,2025,-0.02799999999999997
642020,76,0.159,0.213,2024,-0.05399999999999999
642082,184,0.259,0.274,2018,-0.015000000000000013
642082,198,0.319,0.333,2019,-0.014000000000000012
642082,121,0.335,0.327,2020,0.008000000000000007
642082,83,0.205,0.225,2021,-0.020000000000000018
642086,183,0.281,0.325,2017,-0.043999999999999984
642086,149,0.288,0.25,2018,0.03799999999999998
642086,197,0.368,0.322,2019,0.045999999999999985
642086,199,0.412,0.392,2020,0.019999999999999962
642086,493,0.291,0.325,2021,-0.03400000000000003
642086,152,0.254,0.298,2022,-0.043999999999999984
642086,586,0.306,0.321,2023,-0.015000000000000013
642086,307,0.306,0.308,2024,-0.0020000000000000018
642086,225,0.325,0.306,2025,0.019000000000000017
642086,275,0.313,0.306,2026,0.007000000000000006
642133,73,0.392,0.309,2018,0.08300000000000002
642133,409,0.308,0.335,2019,-0.027000000000000024
642133,127,0.369,0.368,2020,0.0010000000000000009
642133,325,0.306,0.339,2021,-0.03300000000000003
642133,599,0.327,0.351,2022,-0.023999999999999966
642133,351,0.288,0.305,2023,-0.017000000000000015
642133,421,0.301,0.305,2024,-0.0040000000000000036
642133,312,0.307,0.328,2025,-0.02100000000000002
642136,164,0.303,0.283,2019,0.020000000000000018
642136,307,0.295,0.332,2023,-0.03700000000000003
642136,186,0.286,0.295,2024,-0.009000000000000008
642136,190,0.298,0.294,2025,0.0040000000000000036
642156,89,0.186,0.233,2017,-0.047000000000000014
642162,196,0.337,0.27,2017,0.067
642162,133,0.207,0.244,2018,-0.037000000000000005
642162,150,0.337,0.323,2020,0.014000000000000012
642162,281,0.238,0.268,2021,-0.030000000000000027
642165,260,0.316,0.325,2019,-0.009000000000000008
642165,310,0.287,0.274,2021,0.012999999999999956
642165,192,0.251,0.292,2022,-0.04099999999999998
642180,108,0.303,0.269,2019,0.033999999999999975
642180,105,0.271,0.31,2020,-0.03899999999999998
642180,145,0.304,0.255,2021,0.04899999999999999
642180,163,0.247,0.254,2022,-0.007000000000000006
642180,156,0.242,0.285,2024,-0.04299999999999998
642180,127,0.262,0.247,2025,0.015000000000000013
642201,220,0.253,0.25,2021,0.0030000000000000027
642201,117,0.26,0.26,2022,0.0
642201,271,0.29,0.31,2025,-0.020000000000000018
642201,160,0.297,0.259,2026,0.03799999999999998
642211,137,0.229,0.316,2021,-0.087
642215,98,0.358,0.318,2024,0.03999999999999998
642215,125,0.288,0.33,2025,-0.04200000000000004
642215,111,0.294,0.26,2026,0.033999999999999975
642336,244,0.317,0.276,2019,0.04099999999999998
642336,277,0.32,0.285,2021,0.03500000000000003
642336,299,0.279,0.263,2022,0.016000000000000014
642336,160,0.28,0.242,2023,0.038000000000000034
642350,325,0.268,0.266,2022,0.0020000000000000018
642350,364,0.319,0.297,2023,0.02200000000000002
642350,448,0.271,0.299,2024,-0.02799999999999997
642350,149,0.346,0.32,2026,0.025999999999999968
642423,156,0.192,0.203,2018,-0.01100000000000001
642423,225,0.239,0.242,2021,-0.0030000000000000027
642423,96,0.195,0.213,2022,-0.017999999999999988
642456,85,0.28,0.264,2022,0.016000000000000014
642707,227,0.256,0.28,2017,-0.02400000000000002
642708,170,0.282,0.239,2017,0.04299999999999998
642708,592,0.29,0.289,2018,0.0010000000000000009
642708,655,0.318,0.317,2019,0.0010000000000000009
642708,147,0.277,0.261,2020,0.016000000000000014
642708,588,0.315,0.303,2021,0.01200000000000001
642708,670,0.311,0.311,2022,0.0
642708,545,0.297,0.306,2023,-0.009000000000000008
642708,346,0.299,0.284,2024,0.015000000000000013
642708,191,0.321,0.331,2025,-0.010000000000000009
642708,199,0.301,0.305,2026,-0.0040000000000000036
642715,323,0.328,0.285,2018,0.04300000000000004
642715,584,0.313,0.32,2019,-0.007000000000000006
642715,205,0.347,0.307,2020,0.03999999999999998
642715,555,0.349,0.324,2021,0.024999999999999967
642715,617,0.325,0.329,2022,-0.0040000000000000036
642715,638,0.311,0.333,2023,-0.02200000000000002
642715,688,0.342,0.341,2024,0.0010000000000000009
642715,686,0.321,0.327,2025,-0.006000000000000005
642715,485,0.304,0.289,2026,0.015000000000000013
642721,79,0.284,0.253,2019,0.030999999999999972
642721,295,0.27,0.266,2021,0.0040000000000000036
642727,255,0.279,0.279,2021,0.0
642727,224,0.269,0.25,2022,0.019000000000000017
642731,69,0.308,0.301,2019,0.007000000000000006
642731,132,0.346,0.316,2021,0.02999999999999997
642731,541,0.317,0.302,2022,0.015000000000000013
642731,530,0.316,0.293,2023,0.02300000000000002
642731,381,0.256,0.265,2024,-0.009000000000000008
642731,165,0.284,0.264,2025,0.019999999999999962
642736,96,0.172,0.237,2021,-0.065
642851,118,0.291,0.304,2018,-0.013000000000000012
642851,74,0.226,0.254,2019,-0.027999999999999997
642851,139,0.236,0.247,2021,-0.01100000000000001
642851,177,0.298,0.263,2022,0.034999999999999976
642851,145,0.245,0.227,2023,0.017999999999999988
642851,110,0.365,0.295,2025,0.07
642851,87,0.172,0.235,2026,-0.063
643217,118,0.357,0.291,2016,0.066
643217,658,0.332,0.338,2017,-0.006000000000000005
643217,661,0.357,0.353,2018,0.0040000000000000036
643217,615,0.33,0.338,2019,-0.008000000000000007
643217,538,0.328,0.331,2021,-0.0030000000000000027
643217,521,0.342,0.34,2022,0.0020000000000000018
643217,621,0.299,0.314,2023,-0.015000000000000013
643217,522,0.298,0.31,2024,-0.01200000000000001
643217,470,0.317,0.32,2025,-0.0030000000000000027
643217,366,0.318,0.311,2026,0.007000000000000006
643265,421,0.337,0.345,2019,-0.007999999999999952
643265,133,0.365,0.383,2020,-0.018000000000000016
643265,250,0.367,0.361,2021,0.006000000000000005
643265,469,0.33,0.345,2022,-0.014999999999999958
643265,457,0.313,0.317,2023,-0.0040000000000000036
643265,116,0.253,0.327,2024,-0.07400000000000001
643289,111,0.312,0.277,2019,0.034999999999999976
643289,177,0.318,0.319,2020,-0.0010000000000000009
643289,187,0.278,0.273,2021,0.0050000000000000044
643289,266,0.247,0.278,2022,-0.031000000000000028
643289,492,0.311,0.303,2023,0.008000000000000007
643289,428,0.286,0.276,2024,0.009999999999999953
643289,398,0.283,0.278,2025,0.004999999999999949
643289,475,0.307,0.307,2026,0.0
643335,107,0.278,0.3,2017,-0.021999999999999964
643376,95,0.34,0.314,2018,0.026000000000000023
643376,384,0.275,0.312,2019,-0.03699999999999998
643376,147,0.3,0.354,2020,-0.05399999999999999
643376,205,0.329,0.333,2021,-0.0040000000000000036
643376,248,0.364,0.368,2022,-0.0040000000000000036
643376,301,0.336,0.316,2023,0.020000000000000018
643376,324,0.294,0.293,2024,0.0010000000000000009
643376,337,0.318,0.299,2025,0.019000000000000017
643376,142,0.268,0.254,2026,0.014000000000000012
643393,136,0.275,0.258,2016,0.017000000000000015
643393,294,0.327,0.283,2018,0.04400000000000004
643393,279,0.285,0.258,2019,0.02699999999999997
643393,114,0.307,0.329,2020,-0.02200000000000002
643393,397,0.351,0.324,2021,0.02699999999999997
643393,558,0.287,0.273,2022,0.013999999999999957
643393,419,0.276,0.299,2023,-0.022999999999999965
643396,396,0.301,0.288,2018,0.013000000000000012
643396,222,0.272,0.263,2019,0.009000000000000008
643396,228,0.307,0.294,2020,0.013000000000000012
643396,677,0.293,0.292,2021,0.0010000000000000009
643396,531,0.285,0.292,2022,-0.007000000000000006
643396,361,0.286,0.296,2023,-0.010000000000000009
643396,496,0.299,0.289,2024,0.010000000000000009
643396,459,0.279,0.262,2025,0.017000000000000015
643396,132,0.317,0.312,2026,0.0050000000000000044
643418,168,0.333,0.27,2019,0.063
643418,128,0.238,0.248,2020,-0.010000000000000009
643418,121,0.268,0.262,2021,0.006000000000000005
643436,83,0.318,0.325,2019,-0.007000000000000006
643436,85,0.33,0.3,2020,0.030000000000000027
643446,248,0.368,0.329,2018,0.03899999999999998
643446,567,0.384,0.35,2019,0.03400000000000003
643446,209,0.36,0.337,2020,0.022999999999999965
643446,426,0.301,0.316,2021,-0.015000000000000013
643446,589,0.365,0.326,2022,0.03899999999999998
643446,648,0.314,0.296,2023,0.018000000000000016
643446,472,0.304,0.293,2024,0.01100000000000001
643446,462,0.324,0.33,2025,-0.006000000000000005
643446,369,0.295,0.304,2026,-0.009000000000000008
643524,259,0.403,0.333,2021,0.07
643524,292,0.278,0.28,2022,-0.0020000000000000018
643565,296,0.364,0.319,2019,0.044999999999999984
643565,111,0.286,0.296,2020,-0.010000000000000009
643565,191,0.26,0.271,2021,-0.01100000000000001
643565,401,0.33,0.343,2023,-0.013000000000000012
643565,350,0.325,0.332,2024,-0.007000000000000006
643565,385,0.335,0.321,2025,0.014000000000000012
643603,276,0.287,0.29,2016,-0.0030000000000000027
643603,237,0.377,0.321,2018,0.055999999999999994
643603,279,0.274,0.273,2019,0.0010000000000000009
644374,84,0.254,0.299,2019,-0.044999999999999984
644374,251,0.294,0.281,2021,0.012999999999999956
644374,190,0.273,0.288,2022,-0.014999999999999958
644374,112,0.236,0.263,2023,-0.027000000000000024
645277,244,0.347,0.339,2017,0.007999999999999952
645277,684,0.324,0.301,2018,0.02300000000000002
645277,702,0.354,0.346,2019,0.008000000000000007
645277,124,0.329,0.294,2020,0.03500000000000003
645277,686,0.336,0.327,2021,0.009000000000000008
645277,269,0.305,0.299,2022,0.006000000000000005
645277,660,0.358,0.341,2023,0.01699999999999996
645277,435,0.307,0.308,2024,-0.0010000000000000009
645277,667,0.295,0.299,2025,-0.0040000000000000036
645277,526,0.317,0.286,2026,0.031000000000000028
645302,617,0.317,0.294,2019,0.02300000000000002
645302,189,0.273,0.262,2020,0.01100000000000001
645302,368,0.275,0.29,2021,-0.014999999999999958
645302,407,0.26,0.251,2022,0.009000000000000008
645302,126,0.338,0.324,2023,0.014000000000000012
645302,295,0.357,0.331,2024,0.025999999999999968
645302,114,0.268,0.237,2025,0.031000000000000028
645302,136,0.283,0.276,2026,0.006999999999999951
645305,96,0.184,0.218,2024,-0.034
645444,124,0.213,0.186,2022,0.026999999999999996
645444,120,0.256,0.26,2023,-0.0040000000000000036
645444,114,0.271,0.26,2024,0.01100000000000001
645444,204,0.251,0.237,2025,0.014000000000000012
645801,163,0.372,0.358,2019,0.014000000000000012
645801,84,0.224,0.311,2020,-0.087
645801,149,0.28,0.279,2022,0.0010000000000000009
645801,251,0.343,0.309,2023,0.03400000000000003
646240,240,0.344,0.299,2017,0.044999999999999984
646240,490,0.31,0.303,2018,0.007000000000000006
646240,702,0.377,0.367,2019,0.010000000000000009
646240,248,0.337,0.328,2020,0.009000000000000008
646240,664,0.373,0.391,2021,-0.018000000000000016
646240,614,0.373,0.365,2022,0.008000000000000007
646240,656,0.359,0.379,2023,-0.020000000000000018
646240,601,0.364,0.366,2024,-0.0020000000000000018
646240,729,0.365,0.367,2025,-0.0020000000000000018
646240,520,0.337,0.322,2026,0.015000000000000013
647304,279,0.306,0.294,2019,0.01200000000000001
647304,104,0.274,0.304,2020,-0.02999999999999997
647304,250,0.302,0.304,2021,-0.0020000000000000018
647304,498,0.331,0.325,2022,0.006000000000000005
647304,495,0.354,0.342,2023,0.011999999999999955
647304,633,0.332,0.335,2024,-0.0030000000000000027
647304,604,0.351,0.332,2025,0.01899999999999996
647304,492,0.314,0.323,2026,-0.009000000000000008
647351,89,0.295,0.3,2019,-0.0050000000000000044
647351,97,0.234,0.284,2020,-0.04999999999999996
647351,375,0.303,0.324,2021,-0.02100000000000002
647351,352,0.246,0.284,2022,-0.03799999999999998
647351,364,0.283,0.297,2024,-0.014000000000000012
647351,284,0.286,0.302,2025,-0.016000000000000014
648717,230,0.297,0.287,2015,0.010000000000000009
649557,460,0.37,0.322,2016,0.04799999999999999
649557,301,0.291,0.274,2017,0.01699999999999996
649557,452,0.321,0.331,2018,-0.010000000000000009
649557,247,0.345,0.343,2019,0.0019999999999999463
649557,319,0.311,0.318,2021,-0.007000000000000006
649557,327,0.301,0.31,2022,-0.009000000000000008
649557,344,0.268,0.274,2023,-0.006000000000000005
649966,249,0.294,0.307,2019,-0.013000000000000012
649966,120,0.273,0.27,2020,0.0030000000000000027
649966,570,0.34,0.33,2021,0.010000000000000009
649966,472,0.327,0.328,2022,-0.0010000000000000009
649966,177,0.298,0.299,2023,-0.0010000000000000009
649966,109,0.309,0.314,2024,-0.0050000000000000044
649966,330,0.293,0.3,2025,-0.007000000000000006
650331,128,0.288,0.294,2021,-0.006000000000000005
650331,174,0.228,0.223,2022,0.0050000000000000044
650333,366,0.36,0.334,2019,0.025999999999999968
650333,121,0.335,0.357,2020,-0.021999999999999964
650333,479,0.321,0.34,2021,-0.019000000000000017
650333,603,0.35,0.341,2022,0.008999999999999952
650333,617,0.369,0.355,2023,0.014000000000000012
650333,672,0.323,0.33,2024,-0.007000000000000006
650333,675,0.313,0.303,2025,0.010000000000000009
650333,516,0.338,0.304,2026,0.03400000000000003
650391,504,0.343,0.347,2019,-0.003999999999999948
650391,226,0.373,0.364,2020,0.009000000000000008
650391,231,0.317,0.323,2021,-0.006000000000000005
650391,327,0.37,0.37,2022,0.0
650391,489,0.325,0.314,2023,0.01100000000000001
650391,349,0.276,0.302,2024,-0.025999999999999968
650402,484,0.349,0.338,2018,0.010999999999999954
650402,604,0.358,0.34,2019,0.01799999999999996
650402,160,0.326,0.335,2020,-0.009000000000000008
650402,516,0.307,0.33,2021,-0.02300000000000002
650402,572,0.328,0.325,2022,0.0030000000000000027
650402,672,0.346,0.363,2023,-0.017000000000000015
650402,665,0.313,0.314,2024,-0.0010000000000000009
650402,628,0.332,0.363,2025,-0.030999999999999972
650402,293,0.35,0.332,2026,0.01799999999999996
650489,110,0.27,0.242,2019,0.028000000000000025
650489,140,0.393,0.364,2020,0.029000000000000026
650489,450,0.271,0.285,2021,-0.013999999999999957
650489,392,0.285,0.288,2022,-0.0030000000000000027
650489,409,0.327,0.302,2023,0.025000000000000022
650489,635,0.317,0.323,2024,-0.006000000000000005
650489,454,0.302,0.306,2025,-0.0040000000000000036
650489,415,0.33,0.307,2026,0.02300000000000002
650490,179,0.306,0.332,2017,-0.026000000000000023
650490,120,0.346,0.359,2018,-0.013000000000000012
650490,346,0.342,0.356,2019,-0.013999999999999957
650490,138,0.367,0.327,2020,0.03999999999999998
650490,541,0.325,0.333,2021,-0.008000000000000007
650490,558,0.366,0.365,2022,0.0010000000000000009
650490,600,0.402,0.384,2023,0.018000000000000016
650490,621,0.331,0.339,2024,-0.008000000000000007
650490,651,0.364,0.353,2025,0.01100000000000001
650490,520,0.363,0.357,2026,0.006000000000000005
650559,219,0.339,0.303,2021,0.03600000000000003
650559,355,0.313,0.36,2022,-0.046999999999999986
650559,626,0.309,0.33,2023,-0.02100000000000002
650559,622,0.283,0.306,2024,-0.02300000000000002
650619,148,0.236,0.213,2019,0.022999999999999993
650859,406,0.298,0.306,2019,-0.008000000000000007
650859,106,0.227,0.259,2020,-0.032
650859,190,0.244,0.296,2021,-0.05199999999999999
650859,511,0.314,0.299,2022,0.015000000000000013
650859,445,0.339,0.323,2023,0.016000000000000014
650859,304,0.335,0.3,2024,0.03500000000000003
650859,541,0.275,0.302,2025,-0.02699999999999997
650859,313,0.289,0.309,2026,-0.020000000000000018
650907,105,0.306,0.327,2023,-0.02100000000000002
650968,77,0.3,0.299,2021,0.0010000000000000009
650968,168,0.275,0.276,2025,-0.0010000000000000009
655316,315,0.302,0.308,2023,-0.006000000000000005
655316,142,0.266,0.295,2024,-0.02899999999999997
655316,135,0.328,0.28,2025,0.04799999999999999
655316,269,0.338,0.312,2026,0.026000000000000023
656180,120,0.332,0.319,2021,0.013000000000000012
656180,155,0.249,0.28,2022,-0.031000000000000028
656180,157,0.347,0.285,2023,0.062
656180,130,0.275,0.287,2024,-0.011999999999999955
656180,286,0.25,0.275,2025,-0.025000000000000022
656185,291,0.288,0.292,2018,-0.0040000000000000036
656185,256,0.274,0.275,2019,-0.0010000000000000009
656185,134,0.242,0.233,2022,0.00899999999999998
656248,97,0.417,0.364,2022,0.05299999999999999
656248,108,0.266,0.262,2024,0.0040000000000000036
656252,279,0.314,0.332,2021,-0.018000000000000016
656305,326,0.332,0.324,2017,0.008000000000000007
656305,616,0.369,0.338,2018,0.030999999999999972
656305,670,0.354,0.359,2019,-0.0050000000000000044
656305,152,0.335,0.35,2020,-0.014999999999999958
656305,622,0.311,0.318,2021,-0.007000000000000006
656305,621,0.331,0.345,2022,-0.013999999999999957
656305,581,0.328,0.336,2023,-0.008000000000000007
656305,647,0.34,0.342,2024,-0.0020000000000000018
656305,535,0.336,0.34,2025,-0.0040000000000000036
656305,352,0.309,0.286,2026,0.02300000000000002
656308,382,0.323,0.302,2019,0.02100000000000002
656308,158,0.272,0.294,2020,-0.021999999999999964
656308,124,0.277,0.256,2021,0.02100000000000002
656308,426,0.282,0.263,2022,0.01899999999999996
656308,97,0.27,0.256,2023,0.014000000000000012
656371,201,0.248,0.257,2019,-0.009000000000000008
656371,278,0.252,0.273,2021,-0.02100000000000002
656413,110,0.35,0.323,2022,0.02699999999999997
656413,255,0.312,0.312,2023,0.0
656413,233,0.288,0.298,2024,-0.010000000000000009
656448,84,0.36,0.271,2022,0.08899999999999997
656448,271,0.344,0.346,2023,-0.0020000000000000018
656484,86,0.298,0.349,2025,-0.05099999999999999
656484,188,0.261,0.263,2026,-0.0020000000000000018
656514,242,0.309,0.269,2019,0.03999999999999998
656514,92,0.305,0.303,2020,0.0020000000000000018
656537,150,0.305,0.287,2021,0.018000000000000016
656537,92,0.249,0.239,2022,0.010000000000000009
656537,172,0.296,0.297,2024,-0.0010000000000000009
656537,149,0.272,0.309,2025,-0.03699999999999998
656537,179,0.305,0.286,2026,0.019000000000000017
656541,87,0.407,0.354,2019,0.05299999999999999
656541,114,0.301,0.266,2020,0.034999999999999976
656541,238,0.318,0.311,2021,0.007000000000000006
656541,200,0.251,0.304,2022,-0.05299999999999999
656541,158,0.342,0.298,2024,0.04400000000000004
656555,212,0.417,0.398,2017,0.01899999999999996
656555,660,0.363,0.348,2018,0.015000000000000013
656555,705,0.347,0.337,2019,0.009999999999999953
656555,185,0.382,0.381,2020,0.0010000000000000009
656555,443,0.364,0.377,2021,-0.013000000000000012
656555,672,0.345,0.342,2022,0.002999999999999947
656555,517,0.313,0.306,2024,0.007000000000000006
656555,328,0.324,0.314,2025,0.010000000000000009
656555,310,0.307,0.298,2026,0.009000000000000008
656577,151,0.227,0.224,2021,0.0030000000000000027
656577,155,0.2,0.224,2024,-0.023999999999999994
656577,100,0.327,0.27,2025,0.056999999999999995
656582,211,0.366,0.369,2021,-0.0030000000000000027
656582,467,0.314,0.313,2022,0.0010000000000000009
656582,472,0.332,0.328,2023,0.0040000000000000036
656582,416,0.305,0.279,2024,0.025999999999999968
656582,80,0.231,0.276,2025,-0.04500000000000001
656669,87,0.284,0.285,2017,-0.0010000000000000009
656669,103,0.277,0.296,2018,-0.01899999999999996
656669,261,0.383,0.352,2019,0.031000000000000028
656669,92,0.293,0.3,2020,-0.007000000000000006
