pitcher,year,split_day,il_stints_to,is_on_il_at_split,days_since_il_return,days_on_il_to
699712,2025,120,1,0,22.0,60
701241,2025,120,0,0,,0
672640,2025,120,1,0,68.0,14
592769,2025,120,1,1,0.0,82
682769,2025,120,1,1,0.0,82
800070,2025,120,1,1,0.0,82
683093,2025,120,1,0,61.0,20
703921,2025,120,1,1,0.0,81
805301,2025,120,1,1,0.0,81
814310,2025,120,1,0,35.0,46
803024,2025,120,1,1,0.0,81
827655,2025,120,1,1,0.0,81
699698,2025,120,1,0,74.0,7
670541,2025,120,1,1,0.0,81
608385,2025,120,2,1,0.0,78
684007,2025,120,1,0,29.0,52
805066,2025,120,2,1,0.0,71
687064,2025,120,1,0,35.0,45
696155,2025,120,0,0,,0
682997,2025,120,1,1,0.0,80
664238,2025,120,0,0,,0
685829,2025,120,1,0,16.0,64
694887,2025,120,1,1,0.0,80
691720,2025,120,1,0,52.0,28
628333,2025,120,1,0,59.0,21
700292,2025,120,1,1,0.0,80
682192,2025,120,0,0,,0
682987,2025,120,1,0,57.0,23
685801,2025,120,1,1,0.0,80
814005,2025,120,1,1,0.0,80
672851,2025,120,1,0,54.0,26
606192,2025,120,1,0,67.0,13
703150,2025,120,1,1,0.0,80
674674,2025,120,1,0,51.0,28
690206,2025,120,1,1,0.0,79
800477,2025,120,1,1,0.0,79
685364,2025,120,1,0,68.0,11
607680,2025,120,1,0,68.0,11
821113,2025,120,1,0,59.0,20
801932,2025,120,1,0,3.0,76
683454,2025,120,2,0,8.0,51
702586,2025,120,1,1,0.0,79
692390,2025,120,1,0,24.0,55
702604,2025,120,1,0,29.0,50
682622,2025,120,1,0,21.0,58
656818,2025,120,1,1,0.0,79
800507,2025,120,1,1,0.0,79
696522,2025,120,1,0,29.0,50
699071,2025,120,1,0,70.0,9
811291,2025,120,1,0,70.0,9
592273,2025,120,1,1,0.0,78
813880,2025,120,1,0,7.0,71
672696,2025,120,1,0,70.0,8
702068,2025,120,1,0,65.0,13
686769,2025,120,1,0,29.0,49
687751,2025,120,1,0,71.0,7
692064,2025,120,1,1,0.0,78
682692,2025,120,1,0,7.0,71
800179,2025,120,2,1,0.0,69
668881,2025,120,2,1,0.0,65
800571,2025,120,1,1,0.0,77
679857,2025,120,1,1,0.0,77
691341,2025,120,1,1,0.0,77
595411,2025,120,1,1,0.0,77
669713,2025,120,1,1,0.0,77
815157,2025,120,1,1,0.0,77
813864,2025,120,1,0,70.0,7
663423,2025,120,1,0,48.0,29
682674,2025,120,1,1,0.0,77
665839,2025,120,1,1,0.0,77
701778,2025,120,1,0,70.0,7
663708,2025,120,1,0,62.0,15
665926,2025,120,2,1,0.0,44
672569,2025,120,1,0,42.0,35
676987,2025,120,1,0,68.0,8
663554,2025,120,1,0,62.0,14
663905,2025,120,1,0,43.0,33
663853,2025,120,1,0,53.0,23
703186,2025,120,1,1,0.0,76
641584,2025,120,2,0,13.0,35
691027,2025,120,1,1,0.0,76
692478,2025,120,1,0,66.0,10
695358,2025,120,1,0,31.0,44
813820,2025,120,1,1,0.0,7
682010,2025,120,2,1,0.0,57
810891,2025,120,1,0,42.0,33
624647,2025,120,1,0,24.0,51
624417,2025,120,1,0,69.0,6
701546,2025,120,1,0,55.0,20
682650,2025,120,2,1,0.0,51
669386,2025,120,1,0,52.0,23
681869,2025,120,1,1,0.0,31
803426,2025,120,1,1,0.0,74
666121,2025,120,1,1,0.0,74
519008,2025,120,1,0,50.0,24
700166,2025,120,1,1,0.0,74
667472,2025,120,1,0,56.0,18
683532,2025,120,1,1,0.0,74
622379,2025,120,1,0,26.0,48
829156,2025,120,1,1,0.0,74
806866,2025,120,1,0,65.0,9
815300,2025,120,1,0,45.0,28
682947,2025,120,2,1,0.0,31
673901,2025,120,1,0,34.0,39
686894,2025,120,1,0,65.0,8
804710,2025,120,1,1,0.0,73
670174,2025,120,1,1,0.0,73
701679,2025,120,1,0,13.0,60
800051,2025,120,2,1,0.0,41
696510,2025,120,1,0,45.0,28
665828,2025,120,1,1,0.0,73
664023,2025,120,1,0,66.0,7
641300,2025,120,1,0,62.0,11
702250,2025,120,1,0,33.0,40
702693,2025,120,1,0,49.0,24
668756,2025,120,1,0,56.0,17
675660,2025,120,1,1,0.0,73
677955,2025,120,1,1,0.0,73
691946,2025,120,1,0,54.0,19
592261,2025,120,1,1,0.0,73
676946,2025,120,1,0,58.0,15
594902,2025,120,1,1,0.0,73
656557,2025,120,1,1,0.0,72
803011,2025,120,1,0,50.0,22
814275,2025,120,1,1,0.0,72
692568,2025,120,2,1,0.0,71
822627,2025,120,1,0,61.0,11
805988,2025,120,1,1,0.0,72
500779,2025,120,1,0,54.0,18
663603,2025,120,1,0,48.0,24
694728,2025,120,1,0,62.0,10
805102,2025,120,1,0,45.0,27
692854,2025,120,1,1,0.0,72
702153,2025,120,1,0,37.0,35
682243,2025,120,2,1,0.0,62
809773,2025,120,1,0,43.0,28
802357,2025,120,2,1,0.0,71
806634,2025,120,1,1,0.0,71
691330,2025,120,1,1,0.0,71
823295,2025,120,2,1,0.0,56
800124,2025,120,1,0,39.0,32
605612,2025,120,1,0,37.0,34
808167,2025,120,1,1,0.0,71
608671,2025,120,1,0,51.0,20
695573,2025,120,1,1,0.0,71
701791,2025,120,1,1,0.0,71
681114,2025,120,1,1,0.0,71
686445,2025,120,1,0,38.0,32
694444,2025,120,1,0,14.0,56
691437,2025,120,1,1,0.0,70
688902,2025,120,1,1,0.0,70
813796,2025,120,1,0,58.0,12
808861,2025,120,1,1,0.0,70
804726,2025,120,1,0,62.0,8
605400,2025,120,1,1,0.0,70
807714,2025,120,1,0,58.0,12
621043,2025,120,1,0,63.0,7
593958,2025,120,1,0,49.0,21
808818,2025,120,1,1,0.0,70
693809,2025,120,1,0,58.0,12
702679,2025,120,1,1,0.0,70
695238,2025,120,1,0,42.0,27
666142,2025,120,2,1,0.0,63
621439,2025,120,1,0,56.0,13
814430,2025,120,1,1,0.0,69
571740,2025,120,1,1,0.0,69
607625,2025,120,1,0,56.0,13
679822,2025,120,1,0,52.0,17
681856,2025,120,1,1,0.0,69
691277,2025,120,1,0,35.0,34
668860,2025,120,1,1,0.0,69
813916,2025,120,1,1,0.0,69
651016,2025,120,1,1,0.0,68
681626,2025,120,1,1,0.0,68
800067,2025,120,1,0,41.0,27
681857,2025,120,1,0,21.0,47
542194,2025,120,1,0,52.0,16
820862,2025,120,1,0,49.0,19
543056,2025,120,1,0,47.0,21
682995,2025,120,1,0,55.0,13
667712,2025,120,1,1,0.0,68
669364,2025,120,1,0,55.0,13
694497,2025,120,1,0,52.0,16
489446,2025,120,1,0,48.0,20
702271,2025,120,1,0,40.0,27
682251,2025,120,1,1,0.0,67
694381,2025,120,1,1,0.0,66
681217,2025,120,1,0,0.0,66
656981,2025,120,2,1,0.0,59
650391,2025,120,2,1,0.0,58
592229,2025,120,1,1,0.0,66
665645,2025,120,1,1,0.0,66
686842,2025,120,1,0,51.0,15
680960,2025,120,1,1,0.0,66
699215,2025,120,1,1,0.0,66
683155,2025,120,1,0,34.0,32
695530,2025,120,2,1,0.0,47
807823,2025,120,1,1,0.0,66
804241,2025,120,0,0,,0
802408,2025,120,1,0,56.0,10
805879,2025,120,1,1,0.0,66
801533,2025,120,1,0,51.0,15
827629,2025,120,1,1,0.0,66
686753,2025,120,1,1,0.0,66
687863,2025,120,2,1,0.0,51
670232,2025,120,1,1,0.0,66
686758,2025,120,1,1,0.0,66
676433,2025,120,1,1,0.0,66
455119,2025,120,2,1,0.0,20
695327,2025,120,1,1,0.0,66
804663,2025,120,1,0,51.0,15
686823,2025,120,1,1,0.0,66
682707,2025,120,1,1,0.0,66
686611,2025,120,1,1,0.0,65
683953,2025,120,1,0,7.0,58
803630,2025,120,1,0,39.0,26
694187,2025,120,1,0,45.0,20
822950,2025,120,1,1,0.0,65
692226,2025,120,1,1,0.0,65
805060,2025,120,0,0,,0
806083,2025,120,1,1,0.0,65
682132,2025,120,1,1,0.0,65
466463,2025,120,1,1,0.0,65
815064,2025,120,1,1,0.0,65
521655,2025,120,1,0,50.0,15
672487,2025,120,1,0,51.0,13
703158,2025,120,1,0,35.0,29
518585,2025,120,2,1,0.0,37
694974,2025,120,1,0,42.0,22
801403,2025,120,1,0,52.0,12
669854,2025,120,1,1,0.0,64
434378,2025,120,1,0,37.0,27
694180,2025,120,1,0,57.0,7
814458,2025,120,1,0,6.0,58
678093,2025,120,1,1,0.0,64
815448,2025,120,1,1,0.0,64
815124,2025,120,1,1,0.0,64
691701,2025,120,1,1,0.0,64
696285,2025,120,1,0,49.0,14
694900,2025,120,1,1,0.0,63
666931,2025,120,1,0,36.0,27
821038,2025,120,1,1,0.0,63
685299,2025,120,1,0,24.0,39
678225,2025,120,1,0,28.0,35
827680,2025,120,1,1,0.0,63
808364,2025,120,1,1,0.0,63
808663,2025,120,1,1,0.0,63
814029,2025,120,1,1,0.0,63
815133,2025,120,1,0,49.0,14
821013,2025,120,1,1,0.0,63
821010,2025,120,1,1,0.0,63
829735,2025,120,1,1,0.0,63
702902,2025,120,1,1,0.0,63
800490,2025,120,1,1,0.0,63
828400,2025,120,1,1,0.0,63
823821,2025,120,1,1,0.0,63
800366,2025,120,1,0,24.0,39
821621,2025,120,1,1,0.0,63
821120,2025,120,1,1,0.0,63
702894,2025,120,1,1,0.0,63
829898,2025,120,1,1,0.0,63
808349,2025,120,1,1,0.0,63
829819,2025,120,1,1,0.0,63
687637,2025,120,1,0,55.0,8
570482,2025,120,1,0,38.0,25
820949,2025,120,1,1,0.0,63
830012,2025,120,1,1,0.0,63
624522,2025,120,1,0,29.0,34
827653,2025,120,1,1,0.0,62
608650,2025,120,1,0,55.0,7
814266,2025,120,1,1,0.0,62
815202,2025,120,1,1,0.0,62
815216,2025,120,1,1,0.0,62
821182,2025,120,1,1,0.0,62
828012,2025,120,1,1,0.0,62
815676,2025,120,1,1,0.0,62
821250,2025,120,1,1,0.0,62
827732,2025,120,1,1,0.0,62
808089,2025,120,1,1,0.0,62
820875,2025,120,1,1,0.0,62
687019,2025,120,1,0,62.0,0
703903,2025,120,1,1,0.0,62
806723,2025,120,1,1,0.0,62
815673,2025,120,1,1,0.0,62
680724,2025,120,1,1,0.0,62
822282,2025,120,1,1,0.0,62
700289,2025,120,0,0,,0
830436,2025,120,1,1,0.0,62
821242,2025,120,1,1,0.0,62
829477,2025,120,1,1,0.0,62
829936,2025,120,1,1,0.0,62
821769,2025,120,1,1,0.0,62
815135,2025,120,1,1,0.0,62
695071,2025,120,1,1,0.0,62
815208,2025,120,1,1,0.0,62
829480,2025,120,1,1,0.0,62
678016,2025,120,1,1,0.0,62
680702,2025,120,1,0,24.0,38
820930,2025,120,1,1,0.0,62
672078,2025,120,1,1,0.0,62
690544,2025,120,1,0,37.0,25
657656,2025,120,1,0,49.0,13
808357,2025,120,1,1,0.0,62
608324,2025,120,1,0,14.0,48
554340,2025,120,2,1,0.0,59
830475,2025,120,1,1,0.0,62
814134,2025,120,1,1,0.0,62
829853,2025,120,1,1,0.0,62
821608,2025,120,1,1,0.0,62
802599,2025,120,1,0,7.0,55
807080,2025,120,1,0,24.0,38
663510,2025,120,1,1,0.0,61
685301,2025,120,1,1,0.0,61
650633,2025,120,1,1,0.0,61
823849,2025,120,1,1,0.0,61
814299,2025,120,1,0,52.0,9
824211,2025,120,1,1,0.0,61
683588,2025,120,2,0,7.0,54
800765,2025,120,1,0,54.0,7
623168,2025,120,1,0,52.0,9
665856,2025,120,1,1,0.0,61
820879,2025,120,1,1,0.0,61
809499,2025,120,1,1,0.0,60
830481,2025,120,1,1,0.0,60
621097,2025,120,1,1,0.0,60
673945,2025,120,1,1,0.0,60
696136,2025,120,1,0,36.0,24
820977,2025,120,1,1,0.0,60
681323,2025,120,1,1,0.0,60
680774,2025,120,1,1,0.0,60
820970,2025,120,1,1,0.0,60
681371,2025,120,0,0,,0
701762,2025,120,1,0,46.0,13
701151,2025,120,1,1,0.0,59
605182,2025,120,1,0,48.0,11
681212,2025,120,1,0,3.0,56
687222,2025,120,1,0,38.0,21
700274,2025,120,1,1,0.0,59
663731,2025,120,2,1,0.0,18
699613,2025,120,1,1,0.0,59
679883,2025,120,1,1,0.0,59
695026,2025,120,1,0,35.0,24
813536,2025,120,1,1,0.0,59
680451,2025,120,1,1,0.0,59
660761,2025,120,1,1,0.0,59
622503,2025,120,1,1,0.0,59
687512,2025,120,1,1,0.0,59
694839,2025,120,2,1,0.0,35
669742,2025,120,2,0,7.0,27
669091,2025,120,1,1,0.0,59
814343,2025,120,1,1,0.0,59
687776,2025,120,1,1,0.0,59
650869,2025,120,1,1,0.0,59
800408,2025,120,1,1,0.0,59
699074,2025,120,1,1,0.0,59
682777,2025,120,1,1,0.0,59
815076,2025,120,1,1,0.0,59
813620,2025,120,1,0,52.0,7
800311,2025,120,1,1,0.0,59
699126,2025,120,0,0,,0
691285,2025,120,1,0,45.0,13
701541,2025,120,1,0,17.0,41
663698,2025,120,1,0,38.0,20
663537,2025,120,1,1,0.0,58
815304,2025,120,1,0,8.0,50
676620,2025,120,1,1,0.0,58
807746,2025,120,1,1,0.0,58
808486,2025,120,1,1,0.0,58
815067,2025,120,1,0,49.0,9
702045,2025,120,1,0,28.0,30
701121,2025,120,3,1,0.0,41
800203,2025,120,1,1,0.0,58
591977,2025,120,1,1,0.0,58
703941,2025,120,1,0,34.0,24
808063,2025,120,1,1,0.0,58
665178,2025,120,1,0,30.0,28
695603,2025,120,1,0,41.0,16
700363,2025,120,1,1,0.0,57
830024,2025,120,1,1,0.0,57
621348,2025,120,1,1,0.0,57
695609,2025,120,1,0,3.0,54
808713,2025,120,1,1,0.0,57
801317,2025,120,1,0,51.0,6
699233,2025,120,1,1,0.0,57
699305,2025,120,1,0,35.0,22
807981,2025,120,1,1,0.0,57
807633,2025,120,1,1,0.0,57
813715,2025,120,1,1,0.0,57
701527,2025,120,2,1,0.0,57
816289,2025,120,1,1,0.0,57
814161,2025,120,1,1,0.0,57
701747,2025,120,1,1,0.0,57
700113,2025,120,1,1,0.0,57
800252,2025,120,1,1,0.0,57
807639,2025,120,1,1,0.0,57
821153,2025,120,1,1,0.0,57
808079,2025,120,1,1,0.0,57
828519,2025,120,1,1,0.0,57
805155,2025,120,1,0,20.0,37
815907,2025,120,1,1,0.0,57
803248,2025,120,1,0,44.0,13
821245,2025,120,2,1,0.0,51
700354,2025,120,1,1,0.0,56
801521,2025,120,1,1,0.0,56
703189,2025,120,1,1,0.0,56
656775,2025,120,1,0,45.0,11
695549,2025,120,1,1,0.0,56
680749,2025,120,1,0,51.0,5
668674,2025,120,1,0,44.0,12
820876,2025,120,1,1,0.0,56
700179,2025,120,1,0,3.0,53
656413,2025,120,1,0,39.0,17
829458,2025,120,1,1,0.0,56
807764,2025,120,1,1,0.0,56
800187,2025,120,1,1,0.0,56
623993,2025,120,1,1,0.0,56
689548,2025,120,1,1,0.0,56
694545,2025,120,1,0,7.0,49
696146,2025,120,1,0,27.0,29
702106,2025,120,1,1,0.0,56
703566,2025,120,1,1,0.0,56
805107,2025,120,1,1,0.0,56
702547,2025,120,1,0,2.0,54
821771,2025,120,1,1,0.0,55
800192,2025,120,1,0,28.0,27
804582,2025,120,1,1,0.0,55
689726,2025,120,1,1,0.0,55
801600,2025,120,1,0,47.0,8
805702,2025,120,1,1,0.0,55
663624,2025,120,1,1,0.0,55
823017,2025,120,1,1,0.0,55
687731,2025,120,1,0,10.0,45
612434,2025,120,1,1,0.0,55
691023,2025,120,1,0,41.0,14
680519,2025,120,1,0,45.0,10
692230,2025,120,1,0,2.0,53
701162,2025,120,1,0,38.0,17
676801,2025,120,1,0,7.0,48
823116,2025,120,1,1,0.0,55
827489,2025,120,1,0,20.0,34
829889,2025,120,1,0,20.0,34
830031,2025,120,1,0,20.0,34
829896,2025,120,1,0,40.0,14
686580,2025,120,1,1,0.0,54
829882,2025,120,1,0,46.0,8
472610,2025,120,1,0,29.0,25
573185,2025,120,1,0,38.0,16
688449,2025,120,1,0,28.0,26
543135,2025,120,1,0,28.0,26
701305,2025,120,1,1,0.0,54
825233,2025,120,1,1,0.0,54
701649,2025,120,1,0,31.0,23
820967,2025,120,1,1,0.0,54
808257,2025,120,1,0,35.0,19
682210,2025,120,1,0,49.0,5
825484,2025,120,1,1,0.0,54
829775,2025,120,1,1,0.0,54
829526,2025,120,1,1,0.0,54
825383,2025,120,1,0,31.0,22
830451,2025,120,2,1,0.0,40
815922,2025,120,1,0,36.0,17
808767,2025,120,1,0,31.0,22
829733,2025,120,1,0,17.0,36
642423,2025,120,1,1,0.0,53
824926,2025,120,1,0,32.0,21
829382,2025,120,1,1,0.0,53
696141,2025,120,1,0,45.0,8
808353,2025,120,1,1,0.0,53
680684,2025,120,1,1,0.0,53
814401,2025,120,1,0,13.0,40
801227,2025,120,1,1,0.0,53
808675,2025,120,1,1,0.0,53
829696,2025,120,1,1,0.0,53
609280,2025,120,1,0,16.0,37
829701,2025,120,1,0,0.0,53
829723,2025,120,1,0,32.0,21
807952,2025,120,1,1,0.0,53
830395,2025,120,1,1,0.0,53
821109,2025,120,1,1,0.0,53
829956,2025,120,1,1,0.0,53
814252,2025,120,1,1,0.0,53
691181,2025,120,2,1,0.0,43
823822,2025,120,1,1,0.0,53
830438,2025,120,1,1,0.0,53
678009,2025,120,0,0,,0
821635,2025,120,1,1,0.0,53
800308,2025,120,1,0,35.0,17
813745,2025,120,0,0,,0
596133,2025,120,1,0,35.0,17
823819,2025,120,1,1,0.0,52
813878,2025,120,1,1,0.0,52
595897,2025,120,1,1,0.0,52
692593,2025,120,1,1,0.0,52
676974,2025,120,1,1,0.0,52
686563,2025,120,1,0,26.0,26
802353,2025,120,1,0,24.0,28
821155,2025,120,1,1,0.0,52
668901,2025,120,1,0,28.0,24
663855,2025,120,1,0,25.0,27
800306,2025,120,1,0,31.0,21
691765,2025,120,1,1,0.0,52
702662,2025,120,1,0,42.0,10
821015,2025,120,1,1,0.0,52
702280,2025,120,1,1,0.0,52
805793,2025,120,0,0,,0
808678,2025,120,0,0,,0
669203,2025,120,1,1,0.0,52
668719,2025,120,1,0,38.0,14
815747,2025,120,1,1,0.0,52
816404,2025,120,1,1,0.0,52
811309,2025,120,1,1,0.0,52
622780,2025,120,1,1,0.0,51
605101,2025,120,1,1,0.0,51
676092,2025,120,1,1,0.0,51
676632,2025,120,1,1,0.0,51
815002,2025,120,1,1,0.0,51
702540,2025,120,1,0,35.0,16
672820,2025,120,1,0,38.0,13
665878,2025,120,1,1,0.0,51
804240,2025,120,1,0,37.0,13
687428,2025,120,1,0,31.0,19
623441,2025,120,0,0,,0
665648,2025,120,1,1,0.0,50
812518,2025,120,1,1,0.0,50
702685,2025,120,1,1,0.0,50
686599,2025,120,1,0,0.0,50
641427,2025,120,1,1,0.0,50
516853,2025,120,1,1,0.0,50
680810,2025,120,1,0,31.0,19
686671,2025,120,1,0,31.0,19
678226,2025,120,1,0,23.0,26
595978,2025,120,1,0,42.0,7
671217,2025,120,1,1,0.0,49
816120,2025,120,1,1,0.0,49
802017,2025,120,1,1,0.0,49
812161,2025,120,1,0,33.0,16
826939,2025,120,1,0,28.0,21
703742,2025,120,1,0,22.0,27
606930,2025,120,1,0,38.0,11
669127,2025,120,1,0,25.0,24
820827,2025,120,1,0,3.0,46
806963,2025,120,1,1,0.0,49
809244,2025,120,1,0,42.0,7
702477,2025,120,1,1,0.0,49
825757,2025,120,1,1,0.0,49
694298,2025,120,1,0,21.0,28
653245,2025,120,1,1,0.0,49
821668,2025,120,1,1,0.0,49
685716,2025,120,1,0,19.0,30
695930,2025,120,1,1,0.0,49
687628,2025,120,1,1,0.0,49
668971,2025,120,1,1,0.0,48
694399,2025,120,1,1,0.0,48
703900,2025,120,1,0,1.0,47
808363,2025,120,1,1,0.0,48
517369,2025,120,0,0,,0
667434,2025,120,1,0,37.0,11
694551,2025,120,1,1,0.0,48
702516,2025,120,1,1,0.0,48
686551,2025,120,1,0,33.0,15
809771,2025,120,1,1,0.0,48
622761,2025,120,1,1,0.0,48
802531,2025,120,1,1,0.0,48
547180,2025,120,1,0,25.0,23
691441,2025,120,1,1,0.0,48
808865,2025,120,1,0,36.0,11
805673,2025,120,1,0,6.0,41
680837,2025,120,2,0,5.0,34
694363,2025,120,1,1,0.0,47
670868,2025,120,1,1,0.0,47
446185,2025,120,1,1,0.0,47
828705,2025,120,1,0,20.0,27
810921,2025,120,1,0,20.0,27
821187,2025,120,1,1,0.0,46
680868,2025,120,1,0,30.0,16
677800,2025,120,1,0,35.0,11
800614,2025,120,1,1,0.0,46
828510,2025,120,1,1,0.0,46
800195,2025,120,1,0,24.0,22
808254,2025,120,1,0,16.0,30
701884,2025,120,2,1,0.0,20
699615,2025,120,1,1,0.0,46
687570,2025,120,1,0,34.0,12
695770,2025,120,1,0,0.0,45
666364,2025,120,1,0,20.0,25
656305,2025,120,1,0,20.0,25
803175,2025,120,1,0,34.0,11
814448,2025,120,1,1,0.0,45
686681,2025,120,1,1,0.0,45
800348,2025,120,1,0,17.0,28
687922,2025,120,1,0,6.0,39
621035,2025,120,1,0,4.0,41
691943,2025,120,1,1,0.0,45
821765,2025,120,1,1,0.0,45
662165,2025,120,2,1,0.0,45
703673,2025,120,1,0,7.0,38
686900,2025,120,1,0,24.0,21
677008,2025,120,1,1,0.0,45
677017,2025,120,1,1,0.0,44
677954,2025,120,1,0,36.0,8
691268,2025,120,2,0,13.0,17
655889,2025,120,1,1,0.0,44
801207,2025,120,1,1,0.0,44
686993,2025,120,1,0,36.0,8
672275,2025,120,1,0,37.0,7
672012,2025,120,0,0,,0
821809,2025,120,1,1,0.0,44
621529,2025,120,1,1,0.0,44
664770,2025,120,1,0,35.0,9
827423,2025,120,1,1,0.0,43
688867,2025,120,2,1,0.0,30
682855,2025,120,1,1,0.0,43
692271,2025,120,1,1,0.0,43
694370,2025,120,1,0,34.0,9
701053,2025,120,1,1,0.0,43
687238,2025,120,1,0,26.0,17
674072,2025,120,1,1,0.0,43
571616,2025,120,1,1,0.0,43
692232,2025,120,1,1,0.0,43
668970,2025,120,1,0,27.0,16
656627,2025,120,1,1,0.0,43
695345,2025,120,1,1,0.0,43
678973,2025,120,1,0,0.0,43
682126,2025,120,1,0,1.0,42
702889,2025,120,1,1,0.0,43
805125,2025,120,1,1,0.0,43
673540,2025,120,1,0,14.0,28
696037,2025,120,1,0,31.0,11
682929,2025,120,1,1,0.0,42
829479,2025,120,1,1,0.0,42
683091,2025,120,1,1,0.0,42
605507,2025,120,1,1,0.0,42
806825,2025,120,1,0,21.0,20
681064,2025,120,1,0,3.0,38
605138,2025,120,1,0,34.0,7
807968,2025,120,1,0,27.0,14
681488,2025,120,1,1,0.0,41
694057,2025,120,1,1,0.0,41
687394,2025,120,1,1,0.0,41
605177,2025,120,1,0,22.0,19
676249,2025,120,1,0,19.0,22
815125,2025,120,1,1,0.0,40
641816,2025,120,1,1,0.0,40
673995,2025,120,2,1,0.0,23
607536,2025,120,1,0,28.0,12
815152,2025,120,1,1,0.0,40
829911,2025,120,1,0,20.0,20
675375,2025,120,0,0,,0
700794,2025,120,1,1,0.0,40
802355,2025,120,1,1,0.0,40
693806,2025,120,1,1,0.0,40
805373,2025,120,1,0,14.0,12
823368,2025,120,1,1,0.0,39
681673,2025,120,1,1,0.0,39
808240,2025,120,1,0,20.0,19
694496,2025,120,1,0,31.0,8
806265,2025,120,1,1,0.0,39
809719,2025,120,2,1,0.0,18
821083,2025,120,1,0,20.0,19
700249,2025,120,1,1,0.0,39
835309,2025,120,1,1,0.0,23
701579,2025,120,0,0,,0
664913,2025,120,1,1,0.0,38
703160,2025,120,0,0,,0
656731,2025,120,1,1,0.0,38
681753,2025,120,1,1,0.0,38
659389,2025,120,1,1,0.0,38
814791,2025,120,1,0,27.0,11
670102,2025,120,1,1,0.0,38
702906,2025,120,0,0,,0
821599,2025,120,1,1,0.0,38
673747,2025,120,1,1,0.0,38
668933,2025,120,1,0,21.0,17
656257,2025,120,1,0,0.0,38
821798,2025,120,1,1,0.0,38
809504,2025,120,1,0,15.0,23
807988,2025,120,1,1,0.0,38
691710,2025,120,1,0,28.0,9
800798,2025,120,1,1,0.0,37
663898,2025,120,1,1,0.0,37
803068,2025,120,1,1,0.0,37
680897,2025,120,1,0,29.0,8
696491,2025,120,1,1,0.0,37
672359,2025,120,1,1,0.0,37
677614,2025,120,1,1,0.0,37
695746,2025,120,1,1,0.0,37
694793,2025,120,0,0,,0
688024,2025,120,1,0,17.0,19
682867,2025,120,1,1,0.0,36
672515,2025,120,1,1,0.0,36
691442,2025,120,1,0,21.0,15
800208,2025,120,1,1,0.0,36
684128,2025,120,1,1,0.0,36
805634,2025,120,1,1,0.0,36
680880,2025,120,1,1,0.0,36
808003,2025,120,1,1,0.0,36
808011,2025,120,1,1,0.0,36
668820,2025,120,1,1,0.0,36
702302,2025,120,1,0,7.0,29
695602,2025,120,1,1,0.0,36
687312,2025,120,1,0,0.0,36
660787,2025,120,1,1,0.0,36
692816,2025,120,1,1,0.0,36
666785,2025,120,1,0,23.0,13
624585,2025,120,1,0,24.0,11
689441,2025,120,2,1,0.0,20
642574,2025,120,1,1,0.0,35
687134,2025,120,1,0,27.0,8
672642,2025,120,1,1,0.0,35
677565,2025,120,1,0,24.0,11
592155,2025,120,1,0,12.0,23
663436,2025,120,1,0,3.0,32
666703,2025,120,1,1,0.0,35
815013,2025,120,1,1,0.0,35
689233,2025,120,1,1,0.0,35
689042,2025,120,1,1,0.0,35
681370,2025,120,1,1,0.0,35
702726,2025,120,1,1,0.0,35
807756,2025,120,1,1,0.0,35
828718,2025,120,1,0,2.0,33
519242,2025,120,1,0,11.0,23
687762,2025,120,1,1,0.0,34
669394,2025,120,2,1,0.0,20
669735,2025,120,1,1,0.0,34
682011,2025,120,1,0,16.0,18
621366,2025,120,1,1,0.0,34
687629,2025,120,1,0,12.0,22
812470,2025,120,1,0,24.0,10
702193,2025,120,1,1,0.0,34
668939,2025,120,1,1,0.0,34
813360,2025,120,1,0,7.0,27
642232,2025,120,1,1,0.0,33
803033,2025,120,1,1,0.0,33
805704,2025,120,1,0,26.0,7
801252,2025,120,1,0,23.0,10
828353,2025,120,1,0,24.0,9
676272,2025,120,1,0,24.0,9
690928,2025,120,2,1,0.0,32
800547,2025,120,1,1,0.0,32
668974,2025,120,1,1,0.0,32
691858,2025,120,1,0,7.0,25
832489,2025,120,1,1,0.0,32
681508,2025,120,1,0,17.0,15
694385,2025,120,1,1,0.0,32
668752,2025,120,0,0,,0
694380,2025,120,0,0,,0
814086,2025,120,1,1,0.0,31
660688,2025,120,2,1,0.0,27
670224,2025,120,1,1,0.0,31
800611,2025,120,1,0,13.0,18
688457,2025,120,1,0,26.0,5
806967,2025,120,1,1,0.0,31
690976,2025,120,1,0,24.0,7
703197,2025,120,1,1,0.0,31
666120,2025,120,1,1,0.0,31
687355,2025,120,1,1,0.0,31
670223,2025,120,1,0,17.0,14
687102,2025,120,1,0,23.0,8
682998,2025,120,1,0,20.0,11
682791,2025,120,1,1,0.0,31
686654,2025,120,1,0,5.0,26
687967,2025,120,1,0,3.0,27
828598,2025,120,1,0,20.0,10
680891,2025,120,1,1,0.0,30
820901,2025,120,1,1,0.0,30
801842,2025,120,1,1,0.0,30
821141,2025,120,1,1,0.0,30
694699,2025,120,1,1,0.0,30
686701,2025,120,1,0,14.0,16
669142,2025,120,1,1,0.0,30
545121,2025,120,1,1,0.0,30
669087,2025,120,1,1,0.0,30
676012,2025,120,1,0,15.0,14
689223,2025,120,0,0,,0
694033,2025,120,1,1,0.0,29
821751,2025,120,1,1,0.0,29
683008,2025,120,1,0,3.0,26
686762,2025,120,1,0,12.0,17
826168,2025,120,1,1,0.0,29
