batter,year,split_day,ros_park_factor_weighted,n_ros_games
570481,2022,51,0.9852542372881355,118
570482,2022,51,0.9900869565217392,115
570731,2022,51,0.994017094017094,117
571448,2022,51,0.9773275862068964,116
571466,2022,51,0.994017094017094,117
571602,2022,51,0.9745132743362832,113
571657,2022,51,1.0210344827586206,116
571745,2022,51,0.9696521739130434,115
571771,2022,51,1.0315652173913044,115
571912,2022,51,0.9954166666666667,120
571970,2022,51,0.9901724137931034,116
571976,2022,51,0.9852586206896551,116
571980,2022,51,1.0210344827586206,116
572008,2022,51,1.0249122807017543,114
572039,2022,51,0.9745132743362832,113
572041,2022,51,0.9946153846153847,117
572191,2022,51,0.9994871794871795,117
572204,2022,51,0.9901724137931034,116
572228,2022,51,0.9852586206896551,116
572233,2022,51,1.0144736842105264,114
572287,2022,51,0.9767241379310344,116
572761,2022,51,0.9863478260869565,115
572816,2022,51,0.9773275862068964,116
573131,2022,51,0.9798290598290599,117
573262,2022,51,0.9798290598290599,117
575929,2022,51,0.9955555555555556,117
578428,2022,51,1.0549137931034482,116
592178,2022,51,1.0549137931034482,116
592192,2022,51,0.989561403508772,114
592200,2022,51,0.9798290598290599,117
592206,2022,51,1.0126956521739132,115
592273,2022,51,1.0210344827586206,116
592325,2022,51,1.004786324786325,117
592450,2022,51,0.9863478260869565,115
592518,2022,51,0.9852586206896551,116
592567,2022,51,1.0210344827586206,116
592626,2022,51,0.9798290598290599,117
592663,2022,51,1.0126956521739132,115
592669,2022,51,0.9928695652173912,115
592696,2022,51,1.0196521739130435,115
592743,2022,51,0.9955555555555556,117
592885,2022,51,0.9928695652173912,115
593160,2022,51,0.9994871794871795,117
593428,2022,51,1.0315652173913044,115
593643,2022,51,0.9901724137931034,116
593871,2022,51,0.9900869565217392,115
593934,2022,51,0.9900869565217392,115
594777,2022,51,0.9839316239316239,117
594807,2022,51,1.0196521739130435,115
595281,2022,51,0.9767241379310344,116
595284,2022,51,1.004786324786325,117
595453,2022,51,1.0009649122807018,114
595751,2022,51,0.9852586206896551,116
595777,2022,51,0.9852586206896551,116
595879,2022,51,0.994017094017094,117
595956,2022,51,0.9994871794871795,117
595978,2022,51,0.9954166666666667,120
596019,2022,51,0.989561403508772,114
596059,2022,51,1.0249122807017543,114
596103,2022,51,0.9798290598290599,117
596115,2022,51,1.0315652173913044,115
596117,2022,51,1.0126956521739132,115
596129,2022,51,1.004786324786325,117
596142,2022,51,0.9900869565217392,115
596146,2022,51,0.9900869565217392,115
596451,2022,51,0.9767241379310344,116
596748,2022,51,1.017280701754386,114
596847,2022,51,0.9767241379310344,116
598265,2022,51,1.0315652173913044,115
600303,2022,51,0.9798290598290599,117
600869,2022,51,0.994017094017094,117
602074,2022,51,1.0549137931034482,116
602104,2022,51,1.0249122807017543,114
605119,2022,51,0.9852542372881355,118
605131,2022,51,0.9901724137931034,116
605137,2022,51,1.017280701754386,114
605141,2022,51,0.9901724137931034,116
605170,2022,51,0.9928695652173912,115
605204,2022,51,0.989561403508772,114
605244,2022,51,1.0210344827586206,116
605421,2022,51,1.004786324786325,117
605548,2022,51,0.9949137931034483,116
605612,2022,51,0.994017094017094,117
606115,2022,51,1.0196521739130435,115
606132,2022,51,0.9949137931034483,116
606157,2022,51,1.0210344827586206,116
606192,2022,51,0.9949137931034483,116
606466,2022,51,1.0144736842105264,114
606992,2022,51,0.994017094017094,117
606993,2022,51,1.0144736842105264,114
607043,2022,51,0.989561403508772,114
607054,2022,51,0.9928695652173912,115
607208,2022,51,0.9901724137931034,116
607461,2022,51,0.9852586206896551,116
607732,2022,51,0.9852542372881355,118
608070,2022,51,0.9954166666666667,120
608324,2022,51,0.9936521739130434,115
608336,2022,51,0.9863478260869565,115
608348,2022,51,1.0144736842105264,114
608369,2022,51,0.9839316239316239,117
608385,2022,51,0.9696521739130434,115
608422,2022,51,1.004786324786325,117
608671,2022,51,0.989561403508772,114
608686,2022,51,1.0009649122807018,114
608700,2022,51,1.0315652173913044,115
608701,2022,51,1.0315652173913044,115
608703,2022,51,1.0210344827586206,116
609280,2022,51,0.9863478260869565,115
613564,2022,51,0.9798290598290599,117
614173,2022,51,1.0315652173913044,115
614177,2022,51,0.9954166666666667,120
620443,2022,51,0.9696521739130434,115
621020,2022,51,1.0196521739130435,115
621028,2022,51,1.004786324786325,117
621035,2022,51,0.9901724137931034,116
621043,2022,51,0.9900869565217392,115
621433,2022,51,0.9767241379310344,116
621438,2022,51,0.9928695652173912,115
621439,2022,51,0.9900869565217392,115
621453,2022,51,0.9798290598290599,117
621458,2022,51,0.9901724137931034,116
621493,2022,51,1.0009649122807018,114
621512,2022,51,0.989561403508772,114
621550,2022,51,0.9955555555555556,117
621563,2022,51,0.9852542372881355,118
621566,2022,51,1.0196521739130435,115
622110,2022,51,1.0009649122807018,114
622268,2022,51,0.9798290598290599,117
622534,2022,51,0.9767241379310344,116
622666,2022,51,1.0126956521739132,115
622682,2022,51,0.994017094017094,117
622761,2022,51,1.0249122807017543,114
623168,2022,51,1.004786324786325,117
623205,2022,51,1.0009649122807018,114
623912,2022,51,0.9767241379310344,116
623993,2022,51,1.0249122807017543,114
624413,2022,51,0.989561403508772,114
624414,2022,51,1.0315652173913044,115
624415,2022,51,0.9949137931034483,116
624428,2022,51,0.9696521739130434,115
624431,2022,51,0.9863478260869565,115
624503,2022,51,0.9900869565217392,115
624512,2022,51,0.9946153846153847,117
624513,2022,51,1.0549137931034482,116
624585,2022,51,0.9852542372881355,118
624641,2022,51,0.9773275862068964,116
628338,2022,51,1.0196521739130435,115
628450,2022,51,1.017280701754386,114
628451,2022,51,0.9839316239316239,117
630105,2022,51,0.9852586206896551,116
640449,2022,51,0.9955555555555556,117
640457,2022,51,0.994017094017094,117
640458,2022,51,0.9954166666666667,120
640461,2022,51,0.9745132743362832,113
640492,2022,51,0.9852586206896551,116
641313,2022,51,0.9946153846153847,117
641355,2022,51,0.9901724137931034,116
641432,2022,51,0.9839316239316239,117
641470,2022,51,0.9949137931034483,116
641487,2022,51,0.9696521739130434,115
641531,2022,51,0.9994871794871795,117
641553,2022,51,0.9946153846153847,117
641584,2022,51,1.0210344827586206,116
641598,2022,51,0.9839316239316239,117
641645,2022,51,0.989561403508772,114
641658,2022,51,1.0549137931034482,116
641680,2022,51,0.9839316239316239,117
641684,2022,51,0.9955555555555556,117
641786,2022,51,0.9696521739130434,115
641796,2022,51,0.9863478260869565,115
641820,2022,51,1.0249122807017543,114
641857,2022,51,1.0549137931034482,116
641914,2022,51,0.9745132743362832,113
641933,2022,51,0.9773275862068964,116
642086,2022,51,0.989561403508772,114
642133,2022,51,0.9928695652173912,115
642165,2022,51,1.004786324786325,117
642180,2022,51,1.0009649122807018,114
642201,2022,51,0.9839316239316239,117
642336,2022,51,0.9767241379310344,116
642350,2022,51,0.9767241379310344,116
642456,2022,51,0.9745132743362832,113
642708,2022,51,0.9954166666666667,120
642715,2022,51,0.9928695652173912,115
642727,2022,51,1.0144736842105264,114
642731,2022,51,0.9798290598290599,117
643217,2022,51,0.9994871794871795,117
643265,2022,51,0.9852542372881355,118
643289,2022,51,0.9936521739130434,115
643376,2022,51,0.9949137931034483,116
643393,2022,51,0.9745132743362832,113
643396,2022,51,0.9863478260869565,115
643446,2022,51,0.989561403508772,114
643524,2022,51,0.9955555555555556,117
644374,2022,51,0.9767241379310344,116
645277,2022,51,1.0196521739130435,115
645302,2022,51,1.017280701754386,114
645444,2022,51,1.0144736842105264,114
645801,2022,51,1.0009649122807018,114
646240,2022,51,1.0315652173913044,115
647304,2022,51,0.9954166666666667,120
647351,2022,51,0.9696521739130434,115
649557,2022,51,0.9936521739130434,115
649966,2022,51,0.9928695652173912,115
650333,2022,51,0.9900869565217392,115
650391,2022,51,0.9946153846153847,117
650402,2022,51,0.9863478260869565,115
650489,2022,51,0.994017094017094,117
650490,2022,51,0.9767241379310344,116
650559,2022,51,0.9852542372881355,118
650859,2022,51,1.0009649122807018,114
650907,2022,51,0.9767241379310344,116
656180,2022,51,1.017280701754386,114
656305,2022,51,0.9949137931034483,116
656308,2022,51,1.004786324786325,117
656403,2022,51,1.0144736842105264,114
656413,2022,51,1.0210344827586206,116
656514,2022,51,0.9946153846153847,117
656537,2022,51,0.994017094017094,117
656541,2022,51,1.0549137931034482,116
656555,2022,51,1.0126956521739132,115
656577,2022,51,0.9928695652173912,115
656582,2022,51,1.0549137931034482,116
656627,2022,51,1.0210344827586206,116
656669,2022,51,1.0144736842105264,114
656695,2022,51,0.9936521739130434,115
656716,2022,51,0.9955555555555556,117
656775,2022,51,1.0249122807017543,114
656811,2022,51,0.9994871794871795,117
656821,2022,51,1.004786324786325,117
656896,2022,51,0.9994871794871795,117
656941,2022,51,1.0126956521739132,115
656976,2022,51,1.0144736842105264,114
657041,2022,51,1.017280701754386,114
657077,2022,51,1.0315652173913044,115
657136,2022,51,1.0315652173913044,115
657557,2022,51,0.9773275862068964,116
657656,2022,51,0.9745132743362832,113
657709,2022,51,1.0210344827586206,116
657757,2022,51,0.9946153846153847,117
658668,2022,51,0.9994871794871795,117
660162,2022,51,0.9946153846153847,117
660271,2022,51,1.0009649122807018,114
660294,2022,51,1.004786324786325,117
660620,2022,51,1.0249122807017543,114
660636,2022,51,1.004786324786325,117
660644,2022,51,0.9767241379310344,116
660670,2022,51,1.0196521739130435,115
660688,2022,51,1.017280701754386,114
660707,2022,51,1.0549137931034482,116
660757,2022,51,0.9954166666666667,120
660766,2022,51,0.9773275862068964,116
660821,2022,51,0.9852542372881355,118
660829,2022,51,1.004786324786325,117
661388,2022,51,1.0196521739130435,115
661531,2022,51,1.0549137931034482,116
662139,2022,51,1.0144736842105264,114
663457,2022,51,0.9773275862068964,116
663527,2022,51,1.0249122807017543,114
663538,2022,51,0.9955555555555556,117
663586,2022,51,1.0196521739130435,115
663611,2022,51,0.9955555555555556,117
663616,2022,51,0.9900869565217392,115
663624,2022,51,1.0249122807017543,114
663630,2022,51,1.0249122807017543,114
663647,2022,51,1.004786324786325,117
663656,2022,51,0.9936521739130434,115
663662,2022,51,0.994017094017094,117
663697,2022,51,1.0210344827586206,116
663698,2022,51,0.9798290598290599,117
663728,2022,51,0.9696521739130434,115
663757,2022,51,0.9852586206896551,116
663837,2022,51,1.0126956521739132,115
663845,2022,51,0.9955555555555556,117
663886,2022,51,1.0210344827586206,116
663897,2022,51,0.9852542372881355,118
663898,2022,51,1.0549137931034482,116
663911,2022,51,0.989561403508772,114
663993,2022,51,0.9839316239316239,117
664023,2022,51,0.9955555555555556,117
664029,2022,51,0.9839316239316239,117
664034,2022,51,0.9696521739130434,115
664040,2022,51,0.9767241379310344,116
664041,2022,51,1.0315652173913044,115
664056,2022,51,0.9773275862068964,116
664058,2022,51,1.0009649122807018,114
664059,2022,51,0.9696521739130434,115
664238,2022,51,0.9696521739130434,115
664247,2022,51,0.9900869565217392,115
664314,2022,51,0.9863478260869565,115
664670,2022,51,1.0210344827586206,116
664702,2022,51,0.9954166666666667,120
664728,2022,51,0.9994871794871795,117
664731,2022,51,0.9955555555555556,117
664761,2022,51,1.0126956521739132,115
664774,2022,51,0.9798290598290599,117
664850,2022,51,0.989561403508772,114
664901,2022,51,0.9946153846153847,117
664913,2022,51,0.9745132743362832,113
664983,2022,51,1.0144736842105264,114
665120,2022,51,1.0009649122807018,114
665161,2022,51,0.9936521739130434,115
665482,2022,51,0.9900869565217392,115
665489,2022,51,0.9949137931034483,116
665506,2022,51,0.9745132743362832,113
665742,2022,51,1.017280701754386,114
665861,2022,51,0.9994871794871795,117
665862,2022,51,0.9852542372881355,118
665926,2022,51,0.9954166666666667,120
666135,2022,51,0.9900869565217392,115
666139,2022,51,0.9767241379310344,116
666158,2022,51,0.9901724137931034,116
666176,2022,51,1.0009649122807018,114
666179,2022,51,1.0144736842105264,114
666182,2022,51,0.9949137931034483,116
666185,2022,51,0.9773275862068964,116
666211,2022,51,0.9696521739130434,115
666624,2022,51,0.9955555555555556,117
666801,2022,51,1.004786324786325,117
666915,2022,51,1.0315652173913044,115
666969,2022,51,0.9839316239316239,117
666971,2022,51,0.9949137931034483,116
668227,2022,51,0.9767241379310344,116
668731,2022,51,0.994017094017094,117
668751,2022,51,1.004786324786325,117
668800,2022,51,0.9773275862068964,116
668804,2022,51,1.004786324786325,117
668904,2022,51,0.9900869565217392,115
668939,2022,51,1.0249122807017543,114
668942,2022,51,1.0144736842105264,114
669004,2022,51,0.9994871794871795,117
669016,2022,51,1.0009649122807018,114
669087,2022,51,0.9839316239316239,117
669134,2022,51,0.9852586206896551,116
669221,2022,51,0.9745132743362832,113
669222,2022,51,1.0210344827586206,116
669242,2022,51,0.9773275862068964,116
669256,2022,51,0.9839316239316239,117
669257,2022,51,0.9901724137931034,116
669261,2022,51,1.004786324786325,117
669289,2022,51,0.9949137931034483,116
669304,2022,51,0.9900869565217392,115
669357,2022,51,0.9773275862068964,116
669374,2022,51,0.9928695652173912,115
669394,2022,51,0.9946153846153847,117
669397,2022,51,0.9745132743362832,113
669450,2022,51,1.0144736842105264,114
669720,2022,51,1.0249122807017543,114
670032,2022,51,0.9994871794871795,117
670351,2022,51,1.0009649122807018,114
670541,2022,51,0.9936521739130434,115
670623,2022,51,0.9767241379310344,116
670712,2022,51,0.9928695652173912,115
670764,2022,51,0.9767241379310344,116
670768,2022,51,0.9798290598290599,117
670770,2022,51,1.0210344827586206,116
671218,2022,51,0.9798290598290599,117
671739,2022,51,1.0196521739130435,115
672284,2022,51,0.9696521739130434,115
672356,2022,51,0.9954166666666667,120
672386,2022,51,0.9949137931034483,116
672695,2022,51,1.0144736842105264,114
672779,2022,51,1.004786324786325,117
673357,2022,51,0.9946153846153847,117
673490,2022,51,0.9852586206896551,116
673548,2022,51,0.9955555555555556,117
675656,2022,51,0.9745132743362832,113
676391,2022,51,0.9954166666666667,120
676551,2022,51,0.9994871794871795,117
676628,2022,51,0.9900869565217392,115
676646,2022,51,0.9839316239316239,117
676701,2022,51,1.0549137931034482,116
676801,2022,51,0.9936521739130434,115
677551,2022,51,0.9767241379310344,116
677594,2022,51,0.9696521739130434,115
677950,2022,51,1.0144736842105264,114
677951,2022,51,0.9994871794871795,117
679529,2022,51,0.994017094017094,117
680700,2022,51,0.9954166666666667,120
680757,2022,51,0.9954166666666667,120
680776,2022,51,1.0315652173913044,115
680777,2022,51,0.9900869565217392,115
680911,2022,51,0.9954166666666667,120
680977,2022,51,0.9773275862068964,116
681082,2022,51,1.0126956521739132,115
682928,2022,51,1.017280701754386,114
683734,2022,51,0.9946153846153847,117
405395,2022,58,0.9778703703703704,108
408234,2022,58,0.9944954128440368,109
425877,2022,58,0.9778703703703704,108
429664,2022,58,0.9901869158878505,107
435559,2022,58,1.0008333333333335,108
443558,2022,58,1.017196261682243,107
444482,2022,58,1.0143518518518517,108
444876,2022,58,1.017196261682243,107
446334,2022,58,0.9783636363636363,110
453568,2022,58,1.0509174311926606,109
455117,2022,58,0.994954128440367,109
455139,2022,58,1.0228971962616822,107
456715,2022,58,0.9934579439252336,107
457705,2022,58,0.9934579439252336,107
457759,2022,58,0.9904587155963303,109
458015,2022,58,1.0190909090909093,110
462101,2022,58,0.9758878504672898,107
467793,2022,58,0.9676146788990826,109
474832,2022,58,0.9783636363636363,110
476704,2022,58,0.9758878504672898,107
488726,2022,58,0.994954128440367,109
488771,2022,58,0.994954128440367,109
493329,2022,58,0.994954128440367,109
500743,2022,58,0.9816216216216216,111
500871,2022,58,0.9901869158878505,107
501571,2022,58,1.0008333333333335,108
502054,2022,58,1.0190909090909093,110
502110,2022,58,1.031651376146789,109
502671,2022,58,0.9778703703703704,108
503556,2022,58,0.9870642201834863,109
514888,2022,58,0.994954128440367,109
514917,2022,58,1.017196261682243,107
516416,2022,58,1.0122018348623854,109
516782,2022,58,0.9901869158878505,107
518586,2022,58,0.985,110
518595,2022,58,1.0164814814814815,108
518626,2022,58,0.9870642201834863,109
518692,2022,58,0.9904587155963303,109
518735,2022,58,0.9956756756756756,111
518792,2022,58,0.9951851851851852,108
518934,2022,58,0.9870642201834863,109
519058,2022,58,1.0190909090909093,110
519203,2022,58,0.9870642201834863,109
519222,2022,58,1.0190909090909093,110
519317,2022,58,0.9870642201834863,109
519390,2022,58,0.9758878504672898,107
521692,2022,58,0.9996396396396395,111
527038,2022,58,0.9783636363636363,110
541645,2022,58,0.9816216216216216,111
542194,2022,58,0.9758878504672898,107
542303,2022,58,1.0164814814814815,108
542340,2022,58,0.9951851851851852,108
542364,2022,58,0.9951851851851852,108
542583,2022,58,0.9816216216216216,111
542932,2022,58,0.9816216216216216,111
543063,2022,58,0.9783636363636363,110
543068,2022,58,1.0509174311926606,109
543228,2022,58,0.9951851851851852,108
543257,2022,58,0.9944954128440368,109
543281,2022,58,0.9956756756756756,111
543305,2022,58,0.9870642201834863,109
543309,2022,58,0.9870642201834863,109
543333,2022,58,0.986880733944954,109
543510,2022,58,0.9901869158878505,107
543543,2022,58,0.985,110
543592,2022,58,0.986880733944954,109
543685,2022,58,1.0008333333333335,108
543760,2022,58,0.985,110
543807,2022,58,0.9949090909090909,110
543829,2022,58,1.017196261682243,107
543877,2022,58,1.031651376146789,109
543939,2022,58,0.9934579439252336,107
544369,2022,58,1.0122018348623854,109
544725,2022,58,0.9956756756756756,111
545121,2022,58,1.017196261682243,107
545341,2022,58,1.0509174311926606,109
545350,2022,58,1.0057657657657657,111
545358,2022,58,1.0008333333333335,108
545361,2022,58,1.0008333333333335,108
546318,2022,58,1.0122018348623854,109
546991,2022,58,1.0190909090909093,110
547180,2022,58,1.0122018348623854,109
547989,2022,58,0.9956756756756756,111
553869,2022,58,1.0509174311926606,109
553882,2022,58,0.9934579439252336,107
553902,2022,58,0.9816216216216216,111
553993,2022,58,0.9676146788990826,109
570481,2022,58,0.9816216216216216,111
570482,2022,58,0.9900934579439252,107
570731,2022,58,0.9944954128440368,109
571448,2022,58,0.9778703703703704,108
571466,2022,58,0.9944954128440368,109
571602,2022,58,0.9758878504672898,107
571657,2022,58,1.0190909090909093,110
571745,2022,58,0.9676146788990826,109
571771,2022,58,1.031651376146789,109
571912,2022,58,0.9946491228070176,114
571970,2022,58,0.9904587155963303,109
571976,2022,58,0.986880733944954,109
571980,2022,58,1.0190909090909093,110
572039,2022,58,0.9758878504672898,107
572041,2022,58,0.9956756756756756,111
572191,2022,58,0.9996396396396395,111
572204,2022,58,0.9904587155963303,109
572228,2022,58,0.986880733944954,109
572233,2022,58,1.0143518518518517,108
572287,2022,58,0.9779816513761468,109
572761,2022,58,0.9870642201834863,109
572816,2022,58,0.9778703703703704,108
573131,2022,58,0.9783636363636363,110
573262,2022,58,0.9783636363636363,110
575929,2022,58,0.9951851851851852,108
578428,2022,58,1.0509174311926606,109
592178,2022,58,1.0509174311926606,109
592192,2022,58,0.9901869158878505,107
592200,2022,58,0.9783636363636363,110
592206,2022,58,1.0122018348623854,109
592273,2022,58,1.0190909090909093,110
592325,2022,58,1.0057657657657657,111
592450,2022,58,0.9870642201834863,109
592518,2022,58,0.986880733944954,109
592567,2022,58,1.0190909090909093,110
592626,2022,58,0.9783636363636363,110
592663,2022,58,1.0122018348623854,109
592669,2022,58,0.9934579439252336,107
592696,2022,58,1.0164814814814815,108
592743,2022,58,0.9951851851851852,108
592885,2022,58,0.9934579439252336,107
593160,2022,58,0.9996396396396395,111
593428,2022,58,1.031651376146789,109
593643,2022,58,0.9904587155963303,109
593871,2022,58,0.9900934579439252,107
593934,2022,58,0.9900934579439252,107
594777,2022,58,0.985,110
594807,2022,58,1.0164814814814815,108
595281,2022,58,0.9779816513761468,109
595284,2022,58,1.0057657657657657,111
595453,2022,58,1.0008333333333335,108
595751,2022,58,0.986880733944954,109
595777,2022,58,0.986880733944954,109
595879,2022,58,0.9944954128440368,109
595956,2022,58,0.9996396396396395,111
595978,2022,58,0.9946491228070176,114
596019,2022,58,0.9901869158878505,107
596059,2022,58,1.0228971962616822,107
596103,2022,58,0.9783636363636363,110
596115,2022,58,1.031651376146789,109
596117,2022,58,1.0122018348623854,109
596129,2022,58,1.0057657657657657,111
596142,2022,58,0.9900934579439252,107
596146,2022,58,0.9900934579439252,107
596451,2022,58,0.9779816513761468,109
596748,2022,58,1.017196261682243,107
596847,2022,58,0.9779816513761468,109
598265,2022,58,1.031651376146789,109
600303,2022,58,0.9783636363636363,110
600869,2022,58,0.9944954128440368,109
602074,2022,58,1.0509174311926606,109
602104,2022,58,1.0228971962616822,107
605119,2022,58,0.9816216216216216,111
605131,2022,58,0.9904587155963303,109
605137,2022,58,1.017196261682243,107
605141,2022,58,0.9904587155963303,109
605170,2022,58,0.9934579439252336,107
605204,2022,58,0.9901869158878505,107
605244,2022,58,1.0190909090909093,110
605421,2022,58,1.0057657657657657,111
605548,2022,58,0.9949090909090909,110
605612,2022,58,0.9944954128440368,109
606115,2022,58,1.0164814814814815,108
606132,2022,58,0.9949090909090909,110
606157,2022,58,1.0190909090909093,110
606192,2022,58,0.9949090909090909,110
606466,2022,58,1.0143518518518517,108
606992,2022,58,0.9944954128440368,109
606993,2022,58,1.0143518518518517,108
607043,2022,58,0.9901869158878505,107
607054,2022,58,0.9934579439252336,107
607208,2022,58,0.9904587155963303,109
607461,2022,58,0.986880733944954,109
607732,2022,58,0.9816216216216216,111
608070,2022,58,0.9946491228070176,114
608324,2022,58,0.994954128440367,109
608336,2022,58,0.9870642201834863,109
608348,2022,58,1.0143518518518517,108
608369,2022,58,0.985,110
608385,2022,58,0.9676146788990826,109
608422,2022,58,1.0057657657657657,111
608577,2022,58,0.986880733944954,109
608671,2022,58,0.9901869158878505,107
608686,2022,58,1.0008333333333335,108
608700,2022,58,1.031651376146789,109
608701,2022,58,1.031651376146789,109
608703,2022,58,1.0190909090909093,110
609280,2022,58,0.9870642201834863,109
613564,2022,58,0.9783636363636363,110
614173,2022,58,1.031651376146789,109
614177,2022,58,0.9946491228070176,114
620443,2022,58,0.9676146788990826,109
621020,2022,58,1.0164814814814815,108
621028,2022,58,1.0057657657657657,111
621035,2022,58,0.9904587155963303,109
621043,2022,58,0.9900934579439252,107
621433,2022,58,0.9779816513761468,109
621438,2022,58,0.9934579439252336,107
621439,2022,58,0.9900934579439252,107
621453,2022,58,0.9783636363636363,110
621493,2022,58,1.0008333333333335,108
621512,2022,58,0.9901869158878505,107
621550,2022,58,0.9951851851851852,108
621563,2022,58,0.9816216216216216,111
621566,2022,58,1.0164814814814815,108
622110,2022,58,1.0008333333333335,108
622268,2022,58,0.9783636363636363,110
622534,2022,58,0.9779816513761468,109
622569,2022,58,0.9934579439252336,107
622666,2022,58,1.0122018348623854,109
622682,2022,58,0.9944954128440368,109
622761,2022,58,1.0228971962616822,107
623168,2022,58,1.0057657657657657,111
623205,2022,58,1.0008333333333335,108
623912,2022,58,0.9779816513761468,109
623993,2022,58,1.0228971962616822,107
624413,2022,58,0.9901869158878505,107
624414,2022,58,1.031651376146789,109
624415,2022,58,0.9949090909090909,110
624428,2022,58,0.9676146788990826,109
624431,2022,58,0.9870642201834863,109
624503,2022,58,0.9900934579439252,107
624512,2022,58,0.9956756756756756,111
624513,2022,58,1.0509174311926606,109
624585,2022,58,0.9816216216216216,111
624641,2022,58,0.9778703703703704,108
628338,2022,58,1.0164814814814815,108
628450,2022,58,1.017196261682243,107
628451,2022,58,0.985,110
630105,2022,58,0.986880733944954,109
640449,2022,58,0.9951851851851852,108
640457,2022,58,0.9944954128440368,109
640458,2022,58,0.9946491228070176,114
640461,2022,58,0.9758878504672898,107
640492,2022,58,0.986880733944954,109
641313,2022,58,0.9956756756756756,111
641355,2022,58,0.9904587155963303,109
641432,2022,58,0.985,110
641470,2022,58,0.9949090909090909,110
641487,2022,58,0.9676146788990826,109
641531,2022,58,0.9996396396396395,111
641553,2022,58,0.9956756756756756,111
641584,2022,58,1.0190909090909093,110
641598,2022,58,0.985,110
641645,2022,58,0.9901869158878505,107
641658,2022,58,1.0509174311926606,109
641680,2022,58,0.985,110
641684,2022,58,0.9951851851851852,108
641786,2022,58,0.9676146788990826,109
641796,2022,58,0.9870642201834863,109
641820,2022,58,1.0228971962616822,107
641857,2022,58,1.0509174311926606,109
641914,2022,58,0.9758878504672898,107
641933,2022,58,0.9778703703703704,108
642086,2022,58,0.9901869158878505,107
642133,2022,58,0.9934579439252336,107
642165,2022,58,1.0057657657657657,111
642180,2022,58,1.0008333333333335,108
642201,2022,58,0.985,110
642336,2022,58,0.9779816513761468,109
642350,2022,58,0.9779816513761468,109
642456,2022,58,0.9758878504672898,107
642708,2022,58,0.9946491228070176,114
642715,2022,58,0.9934579439252336,107
642727,2022,58,1.0143518518518517,108
642731,2022,58,0.9783636363636363,110
643217,2022,58,0.9996396396396395,111
643265,2022,58,0.9816216216216216,111
643289,2022,58,0.994954128440367,109
643376,2022,58,0.9949090909090909,110
643393,2022,58,0.9758878504672898,107
643396,2022,58,0.9870642201834863,109
643446,2022,58,0.9901869158878505,107
643524,2022,58,0.9951851851851852,108
644374,2022,58,0.9779816513761468,109
645277,2022,58,1.0164814814814815,108
645302,2022,58,1.017196261682243,107
645444,2022,58,1.0143518518518517,108
645801,2022,58,1.0008333333333335,108
646240,2022,58,1.031651376146789,109
647304,2022,58,0.9946491228070176,114
647351,2022,58,0.9676146788990826,109
649557,2022,58,0.994954128440367,109
649966,2022,58,0.9934579439252336,107
650333,2022,58,0.9900934579439252,107
650339,2022,58,0.9900934579439252,107
650391,2022,58,0.9956756756756756,111
650402,2022,58,0.9870642201834863,109
650489,2022,58,0.9944954128440368,109
650490,2022,58,0.9779816513761468,109
650559,2022,58,0.9816216216216216,111
650859,2022,58,1.0008333333333335,108
650907,2022,58,0.9779816513761468,109
656180,2022,58,1.017196261682243,107
656305,2022,58,0.9949090909090909,110
656308,2022,58,1.0057657657657657,111
656403,2022,58,1.0143518518518517,108
656413,2022,58,1.0190909090909093,110
656514,2022,58,0.9956756756756756,111
656537,2022,58,0.9944954128440368,109
656541,2022,58,1.0509174311926606,109
656555,2022,58,1.0122018348623854,109
656582,2022,58,1.0509174311926606,109
656627,2022,58,1.0190909090909093,110
656669,2022,58,1.0143518518518517,108
656695,2022,58,0.994954128440367,109
656716,2022,58,0.9951851851851852,108
656775,2022,58,1.0228971962616822,107
656811,2022,58,0.9996396396396395,111
656821,2022,58,1.0057657657657657,111
656896,2022,58,0.9996396396396395,111
656941,2022,58,1.0122018348623854,109
656976,2022,58,1.0143518518518517,108
657041,2022,58,1.017196261682243,107
657077,2022,58,1.031651376146789,109
657136,2022,58,1.031651376146789,109
657193,2022,58,0.9904587155963303,109
657557,2022,58,0.9778703703703704,108
657656,2022,58,0.9758878504672898,107
657709,2022,58,1.0190909090909093,110
657757,2022,58,0.9956756756756756,111
658668,2022,58,0.9996396396396395,111
660162,2022,58,0.9956756756756756,111
660271,2022,58,1.0008333333333335,108
660294,2022,58,1.0057657657657657,111
660620,2022,58,1.0228971962616822,107
660636,2022,58,1.0057657657657657,111
660644,2022,58,0.9779816513761468,109
660670,2022,58,1.0164814814814815,108
660688,2022,58,1.017196261682243,107
660707,2022,58,1.0509174311926606,109
660757,2022,58,0.9946491228070176,114
660766,2022,58,0.9778703703703704,108
660821,2022,58,0.9816216216216216,111
660829,2022,58,1.0057657657657657,111
661388,2022,58,1.0164814814814815,108
661531,2022,58,1.0509174311926606,109
662139,2022,58,1.0143518518518517,108
663457,2022,58,0.9778703703703704,108
663527,2022,58,1.0228971962616822,107
663538,2022,58,0.9951851851851852,108
663586,2022,58,1.0164814814814815,108
663611,2022,58,0.9951851851851852,108
663616,2022,58,0.9900934579439252,107
663624,2022,58,1.0228971962616822,107
663630,2022,58,1.0228971962616822,107
663647,2022,58,1.0057657657657657,111
663656,2022,58,0.994954128440367,109
663662,2022,58,0.9944954128440368,109
