pitcher,year,split_day,cutoff_date,fps_pct_last100pa,putaway_pct_last50pa,fps_pct_to_sd,putaway_pct_to_sd,fps_pct_delta_l100,putaway_pct_delta_l50
584171,2018,120,2018-07-27,0.68,0.28,0.6796536796536796,0.3177570093457944,0.00034632034632042785,-0.037757009345794346
584171,2019,30,2019-04-19,,,0.6078431372549019,,,
584171,2019,60,2019-05-19,0.66,0.36,0.652542372881356,0.3442622950819672,0.007457627118644061,0.01573770491803278
584171,2019,90,2019-06-18,0.62,0.48,0.6319018404907976,0.430379746835443,-0.011901840490797566,0.04962025316455698
592773,2018,90,2018-06-27,,,0.5113636363636364,0.5319148936170213,,
592773,2018,120,2018-07-27,0.63,0.56,0.5816993464052288,0.5568181818181818,0.0483006535947712,0.0031818181818182856
592773,2019,30,2019-04-19,,,,,,
592773,2019,60,2019-05-19,,0.5,0.5876288659793815,0.5,,0.0
592773,2019,90,2019-06-18,0.59,0.5,0.591715976331361,0.4942528735632184,-0.0017159763313610021,0.005747126436781602
592789,2018,30,2018-04-28,0.61,0.48,0.6071428571428571,0.5411764705882353,0.0028571428571428914,-0.06117647058823528
592789,2018,60,2018-05-28,0.5,0.52,0.5539033457249071,0.5205479452054794,-0.05390334572490707,-0.0005479452054794054
592789,2018,90,2018-06-27,0.5,0.52,0.5539033457249071,0.5205479452054794,-0.05390334572490707,-0.0005479452054794054
592789,2018,120,2018-07-27,0.55,0.46,0.5573248407643312,0.497005988023952,-0.007324840764331153,-0.037005988023952
592789,2019,30,2019-04-19,,0.46,0.5510204081632653,0.4754098360655737,,-0.015409836065573668
592789,2019,60,2019-05-19,0.67,0.44,0.6513409961685823,0.4436619718309859,0.01865900383141772,-0.0036619718309858773
592789,2019,90,2019-06-18,0.67,0.36,0.6598984771573604,0.4227272727272727,0.010101522842639654,-0.06272727272727269
592789,2019,120,2019-07-18,0.59,0.42,0.644,0.4214285714285714,-0.05400000000000005,-0.0014285714285713902
592789,2022,30,2022-05-07,,,0.5729166666666666,0.2916666666666667,,
592789,2022,60,2022-06-06,0.69,0.24,0.6307692307692307,0.2857142857142857,0.0592307692307692,-0.04571428571428571
592789,2022,90,2022-07-06,0.66,0.5,0.6404109589041096,0.3548387096774194,0.019589041095890436,0.14516129032258063
592789,2022,120,2022-08-05,0.6,0.38,0.6391184573002755,0.3473684210526316,-0.03911845730027552,0.0326315789473684
592789,2023,30,2023-04-29,0.62,0.34,0.6434782608695652,0.375,-0.02347826086956517,-0.034999999999999976
592789,2023,60,2023-05-29,0.61,0.24,0.6341463414634146,0.336734693877551,-0.024146341463414656,-0.09673469387755101
592789,2023,90,2023-06-28,0.62,0.3,0.6300813008130082,0.3193277310924369,-0.010081300813008176,-0.019327731092436906
592789,2023,120,2023-07-28,0.62,0.3,0.6300813008130082,0.3193277310924369,-0.010081300813008176,-0.019327731092436906
592811,2018,30,2018-04-28,0.63,0.42,0.6336633663366337,0.4181818181818181,-0.0036633663366336666,0.0018181818181818854
605154,2022,90,2022-07-06,0.63,0.46,0.7,0.4605263157894737,-0.06999999999999995,-0.0005263157894736525
605154,2022,120,2022-08-05,0.65,0.32,0.7061855670103093,0.3894736842105263,-0.0561855670103093,-0.0694736842105263
605154,2023,60,2023-05-29,,0.52,0.6777777777777778,0.543859649122807,,-0.023859649122807025
605154,2023,90,2023-06-28,0.66,0.5,0.6666666666666666,0.5070422535211268,-0.006666666666666599,-0.007042253521126751
605154,2023,120,2023-07-28,0.66,0.5,0.6666666666666666,0.5070422535211268,-0.006666666666666599,-0.007042253521126751
605156,2019,30,2019-04-19,,,0.6111111111111112,0.3902439024390244,,
605156,2019,60,2019-05-19,0.52,0.46,0.5822784810126582,0.4078947368421052,-0.062278481012658204,0.05210526315789482
605156,2019,90,2019-06-18,0.61,0.4,0.6073298429319371,0.4042553191489361,0.0026701570680628395,-0.004255319148936065
605156,2019,120,2019-07-18,0.61,0.4,0.6,0.3947368421052631,0.010000000000000009,0.005263157894736914
605156,2024,60,2024-05-27,,,0.7215189873417721,0.2903225806451613,,
630023,2018,30,2018-04-28,0.66,0.46,0.6810344827586207,0.4363636363636363,-0.021034482758620632,0.023636363636363733
630023,2018,60,2018-05-28,0.66,0.46,0.6810344827586207,0.4363636363636363,-0.021034482758620632,0.023636363636363733
630023,2018,90,2018-06-27,0.66,0.46,0.6810344827586207,0.4363636363636363,-0.021034482758620632,0.023636363636363733
630023,2018,120,2018-07-27,0.63,0.46,0.6503496503496503,0.4545454545454545,-0.020349650349650306,0.005454545454545545
630023,2019,30,2019-04-19,,,0.7183098591549296,0.4285714285714285,,
630023,2019,60,2019-05-19,0.58,0.28,0.6444444444444445,0.3478260869565217,-0.06444444444444453,-0.06782608695652165
630023,2019,90,2019-06-18,0.62,0.46,0.625,0.4177215189873418,-0.0050000000000000044,0.04227848101265824
630023,2019,120,2019-07-18,0.61,0.48,0.6176470588235294,0.415929203539823,-0.007647058823529451,0.06407079646017699
630023,2023,90,2023-06-28,0.54,0.28,0.5522388059701493,0.264367816091954,-0.012238805970149258,0.01563218390804605
630023,2023,120,2023-07-28,0.64,0.32,0.5815602836879432,0.293103448275862,0.0584397163120568,0.026896551724138018
630023,2024,90,2024-06-26,,,,,,
641743,2021,60,2021-05-31,,,0.6172839506172839,0.4166666666666667,,
641743,2021,90,2021-06-30,0.66,0.5,0.6259541984732825,0.4615384615384615,0.034045801526717545,0.03846153846153849
641743,2026,30,2026-04-25,0.64,0.2,0.64,0.2321428571428571,0.0,-0.032142857142857084
641743,2026,59,2026-05-22,0.59,0.4,0.6056338028169014,0.2956521739130435,-0.01563380281690141,0.10434782608695653
642098,2019,90,2019-06-18,0.63,0.2,0.6378378378378379,0.2666666666666666,-0.007837837837837869,-0.0666666666666666
642098,2019,120,2019-07-18,0.58,0.36,0.6210191082802548,0.2876712328767123,-0.04101910828025479,0.07232876712328767
642232,2018,60,2018-05-28,0.58,0.48,0.5897435897435898,0.4257425742574257,-0.009743589743589798,0.054257425742574306
642232,2018,90,2018-06-27,0.6,0.3,0.5846645367412141,0.406060606060606,0.015335463258785875,-0.10606060606060602
642232,2018,120,2018-07-27,0.56,0.3,0.5781990521327014,0.3832599118942731,-0.018199052132701343,-0.08325991189427312
642232,2019,90,2019-06-18,0.59,0.38,0.5970873786407767,0.391304347826087,-0.007087378640776687,-0.011304347826086969
642232,2019,120,2019-07-18,0.68,0.4,0.6277372262773723,0.3955223880597014,0.052262773722627776,0.004477611940298609
642232,2021,30,2021-05-01,0.56,0.42,0.5486111111111112,0.3823529411764705,0.011388888888888893,0.03764705882352948
642232,2021,60,2021-05-31,0.64,0.38,0.5933609958506224,0.3852459016393442,0.046639004149377605,-0.005245901639344186
642232,2021,90,2021-06-30,0.7,0.34,0.6308539944903582,0.3804347826086957,0.06914600550964178,-0.04043478260869565
642232,2021,120,2021-07-30,0.7,0.3,0.6455142231947484,0.3703703703703703,0.05448577680525157,-0.0703703703703703
642232,2022,60,2022-06-06,0.61,0.32,0.5939849624060151,0.3225806451612903,0.016015037593984927,-0.002580645161290307
642232,2022,90,2022-07-06,0.66,0.26,0.6139240506329114,0.2702702702702703,0.04607594936708859,-0.010270270270270276
642232,2022,120,2022-08-05,0.7,0.3,0.6394849785407726,0.2991452991452991,0.06051502145922738,0.0008547008547009072
642232,2023,60,2023-05-29,0.67,0.2,0.6548672566371682,0.2153846153846154,0.01513274336283188,-0.015384615384615385
642232,2023,90,2023-06-28,0.67,0.2,0.6548672566371682,0.2153846153846154,0.01513274336283188,-0.015384615384615385
642232,2023,120,2023-07-28,0.71,0.24,0.6864864864864865,0.2307692307692307,0.023513513513513495,0.009230769230769292
642232,2025,60,2025-05-26,0.71,0.44,0.7304964539007093,0.4487179487179487,-0.02049645390070931,-0.008717948717948676
643615,2021,30,2021-05-01,,,0.631578947368421,,,
643615,2021,60,2021-05-31,,,0.631578947368421,,,
656412,2022,60,2022-06-06,0.62,0.3,0.6466165413533834,0.3088235294117647,-0.026616541353383427,-0.00882352941176473
656412,2022,90,2022-07-06,0.57,0.44,0.6137339055793991,0.3684210526315789,-0.04373390557939916,0.07157894736842108
656412,2023,60,2023-05-29,,,0.6951219512195121,0.4489795918367347,,
656412,2023,90,2023-06-28,0.68,0.52,0.6699029126213593,0.4482758620689655,0.01009708737864079,0.07172413793103449
656412,2023,120,2023-07-28,0.67,0.36,0.6923076923076923,0.3658536585365853,-0.02230769230769225,-0.0058536585365853155
656887,2019,120,2019-07-18,,,0.625,,,
660730,2022,60,2022-06-06,,,0.5277777777777778,0.4666666666666667,,
660730,2022,90,2022-07-06,,,0.53125,0.4210526315789473,,
660730,2022,120,2022-08-05,0.53,,0.5121951219512195,0.425531914893617,0.017804878048780504,
663460,2021,60,2021-05-31,0.52,0.38,0.5172413793103449,0.3666666666666666,0.0027586206896551557,0.01333333333333342
663460,2021,90,2021-06-30,0.49,0.36,0.5071090047393365,0.3660714285714285,-0.01710900473933652,-0.0060714285714285054
663460,2021,120,2021-07-30,0.6,0.32,0.5358255451713395,0.3636363636363636,0.06417445482866047,-0.043636363636363584
663460,2022,30,2022-05-07,,,0.5,0.2105263157894736,,
663460,2022,60,2022-06-06,,0.26,0.4725274725274725,0.25,,0.010000000000000009
663460,2022,90,2022-07-06,0.65,0.4,0.558252427184466,0.3303571428571428,0.09174757281553403,0.06964285714285723
663460,2022,120,2022-08-05,0.56,0.5,0.5770308123249299,0.3681318681318681,-0.017030812324929867,0.1318681318681319
663460,2025,30,2025-04-26,0.61,0.46,0.6220472440944882,0.4782608695652174,-0.012047244094488208,-0.018260869565217386
663460,2025,60,2025-05-26,0.61,0.54,0.6245353159851301,0.4794520547945205,-0.014535315985130137,0.060547945205479514
663460,2025,90,2025-06-25,0.69,0.48,0.6388140161725068,0.4729064039408867,0.051185983827493176,0.007093596059113305
663460,2025,120,2025-07-25,0.58,0.46,0.6241900647948164,0.4618473895582329,-0.044190064794816464,-0.0018473895582328814
663460,2026,30,2026-04-25,0.57,0.5,0.5752212389380531,0.453125,-0.005221238938053152,0.046875
663460,2026,59,2026-05-22,0.58,0.46,0.5700483091787439,0.4636363636363636,0.00995169082125602,-0.0036363636363636043
663531,2021,30,2021-05-01,,,0.52,0.2790697674418604,,
663531,2021,60,2021-05-31,,,0.52,0.2790697674418604,,
663531,2021,90,2021-06-30,,0.3,0.5111111111111111,0.2884615384615384,,0.011538461538461608
663531,2021,120,2021-07-30,0.52,0.24,0.5277777777777778,0.25,-0.007777777777777772,-0.010000000000000009
663765,2021,120,2021-07-30,0.62,0.32,0.5705521472392638,0.3717948717948718,0.049447852760736155,-0.0517948717948718
663765,2023,30,2023-04-29,0.62,0.26,0.6055045871559633,0.2666666666666666,0.01449541284403666,-0.006666666666666599
663765,2023,60,2023-05-29,0.62,0.2,0.6014492753623188,0.2465753424657534,0.01855072463768115,-0.0465753424657534
663765,2023,90,2023-06-28,0.62,0.26,0.6035502958579881,0.2790697674418604,0.016449704142011856,-0.019069767441860397
663765,2023,120,2023-07-28,0.59,0.26,0.5934065934065934,0.2747252747252747,-0.003406593406593439,-0.014725274725274684
663765,2024,90,2024-06-26,,,,,,
663765,2024,120,2024-07-26,,,,,,
663776,2021,60,2021-05-31,,0.34,0.5,0.34,,0.0
663776,2021,90,2021-06-30,0.58,0.56,0.5434782608695652,0.4466019417475728,0.03652173913043477,0.11339805825242727
663776,2021,120,2021-07-30,0.63,0.56,0.5849056603773585,0.4728260869565217,0.04509433962264153,0.08717391304347838
663776,2022,30,2022-05-07,,,0.5348837209302325,0.5116279069767442,,
663776,2022,60,2022-06-06,0.57,0.36,0.5645933014354066,0.4144144144144144,0.005406698564593304,-0.054414414414414414
663776,2022,90,2022-07-06,0.7,0.52,0.6109324758842444,0.4457831325301205,0.08906752411575558,0.07421686746987954
663776,2022,120,2022-08-05,0.53,0.36,0.5929411764705882,0.4396551724137931,-0.06294117647058817,-0.07965517241379311
663776,2023,30,2023-04-29,0.54,0.34,0.5526315789473685,0.3076923076923077,-0.012631578947368438,0.032307692307692315
663776,2023,60,2023-05-29,0.6,0.24,0.5708333333333333,0.2834645669291338,0.029166666666666674,-0.04346456692913381
663776,2023,90,2023-06-28,0.63,0.42,0.5899705014749262,0.3149171270718232,0.04002949852507376,0.10508287292817681
663776,2023,120,2023-07-28,0.6,0.48,0.5935334872979214,0.3506493506493506,0.006466512702078542,0.12935064935064938
663776,2024,30,2024-04-27,0.51,0.38,0.5433070866141733,0.3835616438356164,-0.033307086614173254,-0.0035616438356164126
663776,2024,60,2024-05-27,0.59,0.4,0.5748987854251012,0.4130434782608695,0.01510121457489877,-0.01304347826086949
663969,2024,120,2024-07-26,,,0.5666666666666667,0.5,,
664161,2022,60,2022-06-06,,,,,,
665622,2023,60,2023-05-29,0.48,0.48,0.4833333333333333,0.48,-0.0033333333333332993,0.0
665622,2023,90,2023-06-28,0.46,0.4,0.4727272727272727,0.4326923076923077,-0.012727272727272698,-0.03269230769230769
665622,2023,120,2023-07-28,0.51,0.5,0.4887459807073955,0.4605263157894737,0.02125401929260451,0.03947368421052633
665622,2024,90,2024-06-26,0.43,0.3,0.4272727272727272,0.3269230769230769,0.0027272727272728003,-0.02692307692307694
665795,2022,90,2022-07-06,,,0.5362318840579711,0.4054054054054054,,
665795,2022,120,2022-08-05,,0.44,0.5348837209302325,0.4509803921568627,,-0.010980392156862695
665795,2023,30,2023-04-29,0.5,0.54,0.5039370078740157,0.4864864864864865,-0.003937007874015741,0.05351351351351352
665795,2023,60,2023-05-29,0.51,0.5,0.4978540772532189,0.5,0.012145922746781113,0.0
665795,2023,90,2023-06-28,0.5,0.44,0.5136986301369864,0.4941176470588235,-0.013698630136986356,-0.05411764705882349
665795,2023,120,2023-07-28,0.54,0.48,0.5124223602484472,0.4945054945054945,0.027577639751552807,-0.014505494505494543
665795,2024,30,2024-04-27,,,0.6911764705882353,0.5121951219512195,,
665795,2024,60,2024-05-27,,0.44,0.6565656565656566,0.492063492063492,,-0.05206349206349198
665795,2024,90,2024-06-26,,0.44,0.6565656565656566,0.492063492063492,,-0.05206349206349198
665795,2024,120,2024-07-26,0.48,0.44,0.5730337078651685,0.4803921568627451,-0.09303370786516851,-0.04039215686274511
665795,2025,30,2025-04-26,,,0.5373134328358209,0.4390243902439024,,
665795,2025,60,2025-05-26,0.64,0.42,0.5919540229885057,0.4018691588785046,0.04804597701149427,0.018130841121495378
665795,2025,90,2025-06-25,0.69,0.52,0.6258992805755396,0.4394904458598726,0.06410071942446038,0.08050955414012739
665795,2025,120,2025-07-25,0.59,0.48,0.6155913978494624,0.4532019704433497,-0.025591397849462405,0.026798029556650282
665795,2026,30,2026-04-25,0.55,0.36,0.5798319327731093,0.3818181818181818,-0.02983193277310925,-0.021818181818181792
665795,2026,59,2026-05-22,0.67,0.42,0.618421052631579,0.4144144144144144,0.05157894736842106,0.005585585585585584
666120,2021,30,2021-05-01,0.67,0.48,0.6581196581196581,0.4696969696969697,0.011880341880341927,0.010303030303030258
666120,2021,60,2021-05-31,0.62,0.46,0.6320346320346321,0.4645669291338583,-0.012034632034632065,-0.004566929133858255
666120,2021,90,2021-06-30,0.54,0.46,0.6023738872403561,0.4607329842931937,-0.062373887240356085,-0.0007329842931936836
666120,2021,120,2021-07-30,0.5,0.46,0.5905707196029777,0.4474885844748858,-0.09057071960297769,0.0125114155251142
666120,2022,30,2022-05-07,0.56,0.36,0.5754716981132075,0.3333333333333333,-0.015471698113207477,0.026666666666666672
666120,2022,60,2022-06-06,0.51,0.44,0.5497835497835498,0.3846153846153846,-0.03978354978354981,0.05538461538461542
666120,2022,90,2022-07-06,0.61,0.36,0.5678670360110804,0.3812154696132597,0.042132963988919636,-0.021215469613259708
666120,2022,120,2022-08-05,0.51,0.38,0.5595744680851064,0.3780487804878049,-0.04957446808510635,0.0019512195121951237
666277,2023,120,2023-07-28,0.55,0.42,0.5504587155963303,0.4210526315789473,-0.0004587155963302614,-0.001052631578947305
666745,2023,30,2023-04-29,,0.32,0.5714285714285714,0.3090909090909091,,0.010909090909090924
666745,2023,60,2023-05-29,0.61,0.38,0.5810055865921788,0.3333333333333333,0.028994413407821162,0.04666666666666669
666745,2023,90,2023-06-28,0.56,0.32,0.579185520361991,0.3097345132743362,-0.01918552036199095,0.010265486725663797
666745,2023,120,2023-07-28,0.56,0.32,0.579185520361991,0.3097345132743362,-0.01918552036199095,0.010265486725663797
667755,2024,30,2024-04-27,0.59,,0.59,0.4693877551020408,0.0,
667755,2024,60,2024-05-27,0.56,0.48,0.5570776255707762,0.4594594594594595,0.0029223744292238285,0.020540540540540497
667755,2024,90,2024-06-26,0.61,0.36,0.5641891891891891,0.4195804195804196,0.04581081081081084,-0.0595804195804196
667755,2024,120,2024-07-26,0.59,0.44,0.5743589743589743,0.4301675977653631,0.015641025641025652,0.009832402234636883
667755,2025,30,2025-04-26,0.54,,0.5447154471544715,0.4680851063829787,-0.004715447154471475,
667755,2025,60,2025-05-26,0.56,0.36,0.5677655677655677,0.3949579831932773,-0.007765567765567694,-0.03495798319327731
667755,2025,90,2025-06-25,0.63,0.54,0.5833333333333334,0.4102564102564102,0.046666666666666634,0.12974358974358985
667755,2025,120,2025-07-25,0.58,0.42,0.5944444444444444,0.4075471698113208,-0.014444444444444482,0.01245283018867921
667755,2026,30,2026-04-25,0.57,0.56,0.5785714285714286,0.5119047619047619,-0.008571428571428674,0.04809523809523819
667755,2026,59,2026-05-22,0.6,0.48,0.5714285714285714,0.4966442953020134,0.02857142857142858,-0.016644295302013445
669145,2021,30,2021-05-01,0.55,,0.5663716814159292,0.3829787234042553,-0.01637168141592915,
669145,2021,60,2021-05-31,0.52,0.42,0.5561224489795918,0.4,-0.036122448979591826,0.019999999999999962
669145,2021,90,2021-06-30,0.5,0.48,0.553030303030303,0.4140625,-0.05303030303030298,0.06593749999999998
669145,2021,120,2021-07-30,0.5,0.48,0.553030303030303,0.4140625,-0.05303030303030298,0.06593749999999998
669145,2022,30,2022-05-07,0.61,0.42,0.6116504854368932,0.4464285714285714,-0.0016504854368931676,-0.026428571428571412
669145,2022,60,2022-06-06,0.67,0.22,0.6431535269709544,0.3559322033898305,0.026846473029045637,-0.1359322033898305
669302,2021,60,2021-05-31,,,0.6575342465753424,0.4,,
669302,2021,90,2021-06-30,0.66,0.48,0.6644295302013423,0.4382022471910112,-0.004429530201342291,0.041797752808988786
669302,2021,120,2021-07-30,0.58,0.5,0.6303501945525292,0.453416149068323,-0.050350194552529204,0.046583850931676996
669302,2022,30,2022-05-07,0.61,0.42,0.5864661654135338,0.4177215189873418,0.023533834586466185,0.0022784810126582067
669302,2022,60,2022-06-06,0.62,0.36,0.6145038167938931,0.4379084967320261,0.005496183206106897,-0.0779084967320261
669302,2022,90,2022-07-06,0.67,0.34,0.633495145631068,0.4025974025974026,0.03650485436893203,-0.0625974025974026
669302,2022,120,2022-08-05,0.66,0.38,0.6421845574387948,0.404040404040404,0.017815442561205264,-0.024040404040403973
669302,2023,30,2023-04-29,0.5,0.54,0.5132743362831859,0.53125,-0.013274336283185861,0.008750000000000036
669302,2023,60,2023-05-29,0.72,0.56,0.6180257510729614,0.5267175572519084,0.10197424892703855,0.03328244274809167
669302,2023,90,2023-06-28,0.57,0.36,0.5994623655913979,0.4626865671641791,-0.02946236559139792,-0.10268656716417912
669302,2023,120,2023-07-28,0.66,0.4,0.614314115308151,0.449814126394052,0.04568588469184898,-0.04981412639405197
669302,2024,30,2024-04-27,0.64,0.54,0.6666666666666666,0.5396825396825397,-0.026666666666666616,0.00031746031746038295
669302,2024,60,2024-05-27,0.64,0.34,0.6642066420664207,0.4744525547445255,-0.024206642066420647,-0.1344525547445255
669302,2024,90,2024-06-26,0.77,0.52,0.6923076923076923,0.4757281553398058,0.07769230769230773,0.04427184466019424
669302,2024,120,2024-07-26,0.66,0.58,0.6761363636363636,0.4888059701492537,-0.016136363636363615,0.09119402985074626
669302,2025,30,2025-04-26,0.7,0.5,0.7264957264957265,0.5432098765432098,-0.026495726495726513,-0.043209876543209846
669302,2025,60,2025-05-26,0.7,0.5,0.7264957264957265,0.5432098765432098,-0.026495726495726513,-0.043209876543209846
669302,2025,90,2025-06-25,0.68,0.56,0.7151898734177216,0.5454545454545454,-0.03518987341772151,0.014545454545454639
669302,2025,120,2025-07-25,0.66,0.62,0.7,0.5536723163841808,-0.039999999999999925,0.0663276836158192
669302,2026,30,2026-04-25,0.67,0.44,0.6811594202898551,0.4320987654320987,-0.01115942028985506,0.007901234567901316
669302,2026,59,2026-05-22,0.7,0.48,0.6968503937007874,0.4405594405594406,0.0031496062992125706,0.03944055944055941
682052,2025,60,2025-05-26,,,0.6307692307692307,0.5483870967741935,,
682052,2025,90,2025-06-25,0.7,0.5,0.6842105263157895,0.4954954954954955,0.015789473684210464,0.004504504504504514
682052,2025,120,2025-07-25,0.63,0.44,0.6579925650557621,0.4838709677419355,-0.027992565055762086,-0.043870967741935496
682052,2026,30,2026-04-25,0.55,0.34,0.5263157894736842,0.2982456140350877,0.023684210526315863,0.04175438596491232
682052,2026,59,2026-05-22,0.63,0.32,0.5781990521327014,0.3047619047619048,0.05180094786729861,0.015238095238095217
685126,2025,60,2025-05-26,0.62,0.5,0.6176470588235294,0.5283018867924528,0.0023529411764705577,-0.028301886792452824
685126,2025,90,2025-06-25,0.57,0.5,0.5827814569536424,0.52,-0.012781456953642412,-0.020000000000000018
687134,2025,60,2025-05-26,,,0.4487179487179487,0.2162162162162162,,
687134,2025,90,2025-06-25,,,0.4487179487179487,0.2162162162162162,,
687134,2025,120,2025-07-25,0.53,0.18,0.5040650406504065,0.173076923076923,0.025934959349593556,0.006923076923077004
687792,2024,90,2024-06-26,,0.5,0.5656565656565656,0.4909090909090909,,0.009090909090909094
687792,2024,120,2024-07-26,0.61,0.38,0.6049382716049383,0.4591836734693877,0.005061728395061693,-0.0791836734693877
689254,2026,59,2026-05-22,,,0.6,0.4489795918367347,,
694363,2023,30,2023-04-29,,,,,,
694363,2023,60,2023-05-29,0.6,0.4,0.6018518518518519,0.3773584905660377,-0.0018518518518518823,0.022641509433962315
694363,2023,90,2023-06-28,0.62,0.2,0.6269430051813472,0.2747252747252747,-0.006943005181347162,-0.07472527472527468
694363,2023,120,2023-07-28,0.62,0.2,0.6269430051813472,0.2747252747252747,-0.006943005181347162,-0.07472527472527468
694363,2024,120,2024-07-26,0.57,0.3,0.542713567839196,0.3010752688172043,0.027286432160803953,-0.0010752688172043223
696131,2024,60,2024-05-27,,,0.5972222222222222,0.3125,,
696131,2024,90,2024-06-26,,,0.5972222222222222,0.3125,,
696131,2024,120,2024-07-26,,,0.5972222222222222,0.3125,,
431148,2021,90,2021-06-30,,,,,,
431148,2021,120,2021-07-30,,,,,,
450172,2019,30,2019-04-19,,,,,,
450172,2019,60,2019-05-19,,,,,,
450172,2019,90,2019-06-18,,,,,,
450172,2019,120,2019-07-18,,,,,,
467100,2018,30,2018-04-28,0.53,0.46,0.538961038961039,0.4285714285714285,-0.008961038961038947,0.03142857142857153
467100,2018,60,2018-05-28,0.55,0.28,0.5522388059701493,0.3671875,-0.002238805970149249,-0.08718749999999997
467100,2018,90,2018-06-27,0.57,0.46,0.5582655826558266,0.4,0.011734417344173353,0.06
467100,2018,120,2018-07-27,0.59,0.22,0.5594262295081968,0.3521739130434783,0.03057377049180321,-0.13217391304347828
467100,2019,30,2019-04-19,,,0.648936170212766,0.3181818181818182,,
467100,2019,60,2019-05-19,0.57,0.34,0.5954545454545455,0.3297872340425531,-0.025454545454545507,0.010212765957446912
467100,2019,90,2019-06-18,0.63,0.3,0.6005509641873278,0.3184713375796178,0.02944903581267222,-0.01847133757961783
467100,2019,120,2019-07-18,0.6,0.28,0.5922131147540983,0.3211009174311927,0.0077868852459016535,-0.04110091743119265
501957,2018,30,2018-04-28,0.48,,0.4782608695652174,0.325,0.0017391304347825765,
502042,2018,30,2018-04-28,0.61,0.36,0.6326530612244898,0.4285714285714285,-0.022653061224489845,-0.0685714285714285
502042,2018,60,2018-05-28,0.51,0.4,0.5771812080536913,0.43125,-0.06718120805369132,-0.03125
502042,2018,90,2018-06-27,0.53,0.44,0.5763239875389408,0.4327485380116959,-0.046323987538940736,0.00725146198830412
502042,2018,120,2018-07-27,0.65,0.48,0.5956416464891041,0.4464285714285714,0.05435835351089591,0.033571428571428585
502042,2019,30,2019-04-19,,,0.5211267605633803,0.6,,
502042,2019,60,2019-05-19,0.56,0.42,0.5597014925373134,0.4657534246575342,0.00029850746268667017,-0.045753424657534236
502042,2019,90,2019-06-18,0.57,0.52,0.5793103448275863,0.4569536423841059,-0.009310344827586303,0.06304635761589411
502042,2019,120,2019-07-18,0.66,0.6,0.5954773869346733,0.4907407407407407,0.0645226130653267,0.10925925925925928
502042,2022,30,2022-05-07,,,0.5662650602409639,0.425531914893617,,
502042,2022,60,2022-06-06,0.6,0.32,0.5755813953488372,0.3555555555555555,0.024418604651162745,-0.03555555555555551
502042,2022,90,2022-07-06,0.55,0.34,0.5648854961832062,0.3455882352941176,-0.014885496183206115,-0.005588235294117561
502042,2022,120,2022-08-05,0.51,0.4,0.5537974683544303,0.3696969696969697,-0.043797468354430324,0.03030303030303033
518452,2018,30,2018-04-28,0.55,0.38,0.5462184873949579,0.3636363636363636,0.0037815126050421144,0.016363636363636413
518452,2018,60,2018-05-28,0.76,0.3,0.662962962962963,0.3305785123966942,0.09703703703703703,-0.030578512396694235
518452,2018,90,2018-06-27,0.53,0.38,0.6303797468354431,0.3646408839779005,-0.10037974683544304,0.015359116022099495
518452,2018,120,2018-07-27,0.49,0.36,0.6185819070904646,0.3636363636363636,-0.12858190709046458,-0.0036363636363636043
519242,2018,30,2018-04-28,0.66,0.54,0.6376811594202898,0.5555555555555556,0.02231884057971023,-0.015555555555555545
519242,2018,60,2018-05-28,0.61,0.6,0.64,0.5909090909090909,-0.030000000000000027,0.009090909090909038
519242,2018,90,2018-06-27,0.76,0.64,0.674364896073903,0.5953307392996109,0.08563510392609697,0.044669260700389124
519242,2018,120,2018-07-27,0.72,0.58,0.6835443037974683,0.5948275862068966,0.03645569620253164,-0.014827586206896615
519242,2019,30,2019-04-19,,,0.7142857142857143,0.2857142857142857,,
519242,2019,60,2019-05-19,0.6,0.76,0.6483050847457628,0.5460526315789473,-0.04830508474576278,0.21394736842105266
519242,2019,90,2019-06-18,0.7,0.64,0.6666666666666666,0.5676855895196506,0.033333333333333326,0.07231441048034937
519242,2019,120,2019-07-18,0.62,0.62,0.6571428571428571,0.5695364238410596,-0.037142857142857144,0.05046357615894037
519242,2023,30,2023-04-29,0.65,0.5,0.6486486486486487,0.5357142857142857,0.0013513513513513375,-0.0357142857142857
519242,2023,60,2023-05-29,0.66,0.52,0.6495726495726496,0.5078125,0.010427350427350435,0.012187500000000018
519242,2023,90,2023-06-28,0.62,0.52,0.648,0.5107913669064749,-0.028000000000000025,0.009208633093525154
519242,2023,120,2023-07-28,0.62,0.52,0.648,0.5107913669064749,-0.028000000000000025,0.009208633093525154
519242,2024,30,2024-04-27,0.76,0.44,0.7235772357723578,0.4520547945205479,0.036422764227642235,-0.012054794520547918
519242,2024,60,2024-05-27,0.69,0.64,0.7125506072874493,0.527027027027027,-0.022550607287449398,0.11297297297297304
519242,2024,90,2024-06-26,0.64,0.56,0.695906432748538,0.5219512195121951,-0.055906432748538015,0.03804878048780491
519242,2024,120,2024-07-26,0.72,0.48,0.700218818380744,0.5283687943262412,0.019781181619256016,-0.04836879432624119
519242,2025,30,2025-04-26,0.57,0.4,0.6136363636363636,0.4285714285714285,-0.043636363636363695,-0.02857142857142847
519242,2025,60,2025-05-26,0.61,0.5,0.6377358490566037,0.4588235294117647,-0.027735849056603756,0.041176470588235314
