batter,year,split_day,cutoff_date,sb_to,sb_last21
641525,2018,30,2018-04-28,0,0
641531,2018,30,2018-04-28,0,0
641553,2018,30,2018-04-28,3,3
641571,2018,30,2018-04-28,0,0
641583,2018,30,2018-04-28,0,0
641598,2018,30,2018-04-28,0,0
641645,2018,30,2018-04-28,0,0
641658,2018,30,2018-04-28,0,0
641684,2018,30,2018-04-28,0,0
641771,2018,30,2018-04-28,0,0
641778,2018,30,2018-04-28,0,0
641796,2018,30,2018-04-28,0,0
641816,2018,30,2018-04-28,0,0
641820,2018,30,2018-04-28,0,0
641856,2018,30,2018-04-28,0,0
641857,2018,30,2018-04-28,0,0
641924,2018,30,2018-04-28,0,0
641933,2018,30,2018-04-28,0,0
642003,2018,30,2018-04-28,0,0
642082,2018,30,2018-04-28,0,0
642086,2018,30,2018-04-28,0,0
642133,2018,30,2018-04-28,0,0
642162,2018,30,2018-04-28,0,0
642180,2018,30,2018-04-28,0,0
642232,2018,30,2018-04-28,0,0
642336,2018,30,2018-04-28,0,0
642423,2018,30,2018-04-28,0,0
642545,2018,30,2018-04-28,0,0
642547,2018,30,2018-04-28,0,0
642571,2018,30,2018-04-28,0,0
642701,2018,30,2018-04-28,0,0
642708,2018,30,2018-04-28,0,0
642715,2018,30,2018-04-28,0,0
642770,2018,30,2018-04-28,0,0
642851,2018,30,2018-04-28,0,0
643217,2018,30,2018-04-28,5,4
643230,2018,30,2018-04-28,0,0
643265,2018,30,2018-04-28,0,0
643327,2018,30,2018-04-28,0,0
643376,2018,30,2018-04-28,0,0
643393,2018,30,2018-04-28,0,0
643396,2018,30,2018-04-28,2,2
643410,2018,30,2018-04-28,0,0
643446,2018,30,2018-04-28,0,0
643466,2018,30,2018-04-28,0,0
643565,2018,30,2018-04-28,1,1
643603,2018,30,2018-04-28,0,0
644337,2018,30,2018-04-28,0,0
645261,2018,30,2018-04-28,0,0
645277,2018,30,2018-04-28,2,1
645302,2018,30,2018-04-28,0,0
646240,2018,30,2018-04-28,1,1
647336,2018,30,2018-04-28,0,0
649557,2018,30,2018-04-28,1,1
649966,2018,30,2018-04-28,0,0
650402,2018,30,2018-04-28,0,0
650490,2018,30,2018-04-28,0,0
650619,2018,30,2018-04-28,0,0
656185,2018,30,2018-04-28,0,0
656257,2018,30,2018-04-28,0,0
656305,2018,30,2018-04-28,0,0
656354,2018,30,2018-04-28,0,0
656427,2018,30,2018-04-28,0,0
656555,2018,30,2018-04-28,3,1
656669,2018,30,2018-04-28,0,0
656775,2018,30,2018-04-28,0,0
656794,2018,30,2018-04-28,0,0
656798,2018,30,2018-04-28,0,0
656803,2018,30,2018-04-28,0,0
656811,2018,30,2018-04-28,0,0
656941,2018,30,2018-04-28,0,0
657053,2018,30,2018-04-28,0,0
657077,2018,30,2018-04-28,0,0
657145,2018,30,2018-04-28,0,0
657557,2018,30,2018-04-28,0,0
657571,2018,30,2018-04-28,0,0
657656,2018,30,2018-04-28,0,0
660162,2018,30,2018-04-28,4,4
660271,2018,30,2018-04-28,0,0
660670,2018,30,2018-04-28,0,0
660853,2018,30,2018-04-28,0,0
663656,2018,30,2018-04-28,0,0
664023,2018,30,2018-04-28,2,0
664028,2018,30,2018-04-28,0,0
664040,2018,30,2018-04-28,0,0
664056,2018,30,2018-04-28,3,3
664057,2018,30,2018-04-28,0,0
664058,2018,30,2018-04-28,0,0
664068,2018,30,2018-04-28,3,1
664167,2018,30,2018-04-28,0,0
664192,2018,30,2018-04-28,0,0
664702,2018,30,2018-04-28,0,0
664842,2018,30,2018-04-28,0,0
664869,2018,30,2018-04-28,0,0
665742,2018,30,2018-04-28,0,0
666969,2018,30,2018-04-28,0,0
666971,2018,30,2018-04-28,1,1
669456,2018,30,2018-04-28,0,0
670950,2018,30,2018-04-28,0,0
112526,2018,37,2018-05-05,0,0
134181,2018,37,2018-05-05,0,0
400085,2018,37,2018-05-05,0,0
400121,2018,37,2018-05-05,0,0
400284,2018,37,2018-05-05,2,0
405395,2018,37,2018-05-05,0,0
407812,2018,37,2018-05-05,0,0
407822,2018,37,2018-05-05,0,0
408045,2018,37,2018-05-05,0,0
408234,2018,37,2018-05-05,0,0
408236,2018,37,2018-05-05,0,0
408252,2018,37,2018-05-05,0,0
408314,2018,37,2018-05-05,2,2
425772,2018,37,2018-05-05,0,0
425783,2018,37,2018-05-05,1,0
425784,2018,37,2018-05-05,0,0
425794,2018,37,2018-05-05,0,0
425844,2018,37,2018-05-05,0,0
425877,2018,37,2018-05-05,2,1
429664,2018,37,2018-05-05,0,0
429665,2018,37,2018-05-05,0,0
430832,2018,37,2018-05-05,0,0
430935,2018,37,2018-05-05,0,0
430945,2018,37,2018-05-05,0,0
431145,2018,37,2018-05-05,0,0
433587,2018,37,2018-05-05,0,0
434158,2018,37,2018-05-05,0,0
434378,2018,37,2018-05-05,0,0
434658,2018,37,2018-05-05,6,2
434670,2018,37,2018-05-05,3,0
434671,2018,37,2018-05-05,0,0
434778,2018,37,2018-05-05,1,1
435062,2018,37,2018-05-05,1,1
435064,2018,37,2018-05-05,0,0
435079,2018,37,2018-05-05,3,1
435221,2018,37,2018-05-05,0,0
435263,2018,37,2018-05-05,0,0
435522,2018,37,2018-05-05,0,0
435559,2018,37,2018-05-05,0,0
435622,2018,37,2018-05-05,3,2
443558,2018,37,2018-05-05,0,0
444432,2018,37,2018-05-05,0,0
444482,2018,37,2018-05-05,1,0
444489,2018,37,2018-05-05,0,0
444876,2018,37,2018-05-05,2,1
445055,2018,37,2018-05-05,1,0
445988,2018,37,2018-05-05,0,0
446192,2018,37,2018-05-05,0,0
446263,2018,37,2018-05-05,0,0
446308,2018,37,2018-05-05,0,0
446334,2018,37,2018-05-05,1,0
446359,2018,37,2018-05-05,0,0
446372,2018,37,2018-05-05,0,0
446386,2018,37,2018-05-05,0,0
446481,2018,37,2018-05-05,0,0
446653,2018,37,2018-05-05,0,0
448179,2018,37,2018-05-05,0,0
448306,2018,37,2018-05-05,0,0
448602,2018,37,2018-05-05,0,0
448801,2018,37,2018-05-05,0,0
448802,2018,37,2018-05-05,0,0
448855,2018,37,2018-05-05,0,0
449181,2018,37,2018-05-05,0,0
450203,2018,37,2018-05-05,0,0
450306,2018,37,2018-05-05,0,0
450314,2018,37,2018-05-05,0,0
451192,2018,37,2018-05-05,0,0
451594,2018,37,2018-05-05,2,1
452095,2018,37,2018-05-05,0,0
452104,2018,37,2018-05-05,0,0
452254,2018,37,2018-05-05,1,0
452655,2018,37,2018-05-05,3,2
452657,2018,37,2018-05-05,0,0
452678,2018,37,2018-05-05,0,0
453203,2018,37,2018-05-05,1,0
453281,2018,37,2018-05-05,0,0
453286,2018,37,2018-05-05,1,0
453329,2018,37,2018-05-05,0,0
453385,2018,37,2018-05-05,0,0
453562,2018,37,2018-05-05,0,0
453568,2018,37,2018-05-05,3,2
453923,2018,37,2018-05-05,2,2
453943,2018,37,2018-05-05,3,2
454560,2018,37,2018-05-05,0,0
455104,2018,37,2018-05-05,0,0
455117,2018,37,2018-05-05,0,0
455139,2018,37,2018-05-05,0,0
455755,2018,37,2018-05-05,0,0
455759,2018,37,2018-05-05,1,1
455976,2018,37,2018-05-05,0,0
456030,2018,37,2018-05-05,0,0
456078,2018,37,2018-05-05,0,0
456124,2018,37,2018-05-05,0,0
456488,2018,37,2018-05-05,1,1
456501,2018,37,2018-05-05,0,0
456665,2018,37,2018-05-05,0,0
456701,2018,37,2018-05-05,0,0
456715,2018,37,2018-05-05,8,4
457454,2018,37,2018-05-05,0,0
457705,2018,37,2018-05-05,3,1
457706,2018,37,2018-05-05,2,1
457708,2018,37,2018-05-05,2,0
457727,2018,37,2018-05-05,1,0
457759,2018,37,2018-05-05,0,0
457763,2018,37,2018-05-05,2,0
457803,2018,37,2018-05-05,2,1
457918,2018,37,2018-05-05,0,0
458015,2018,37,2018-05-05,0,0
458675,2018,37,2018-05-05,0,0
458681,2018,37,2018-05-05,0,0
458731,2018,37,2018-05-05,2,1
458913,2018,37,2018-05-05,0,0
459964,2018,37,2018-05-05,0,0
460026,2018,37,2018-05-05,0,0
460075,2018,37,2018-05-05,4,2
460077,2018,37,2018-05-05,0,0
460086,2018,37,2018-05-05,1,0
460269,2018,37,2018-05-05,0,0
460283,2018,37,2018-05-05,0,0
460576,2018,37,2018-05-05,3,3
461314,2018,37,2018-05-05,0,0
461829,2018,37,2018-05-05,0,0
461858,2018,37,2018-05-05,0,0
461865,2018,37,2018-05-05,0,0
462101,2018,37,2018-05-05,0,0
463610,2018,37,2018-05-05,1,1
465041,2018,37,2018-05-05,0,0
465753,2018,37,2018-05-05,0,0
466320,2018,37,2018-05-05,0,0
467008,2018,37,2018-05-05,0,0
467055,2018,37,2018-05-05,0,0
467092,2018,37,2018-05-05,0,0
467100,2018,37,2018-05-05,0,0
467793,2018,37,2018-05-05,1,0
467827,2018,37,2018-05-05,3,3
468504,2018,37,2018-05-05,0,0
471865,2018,37,2018-05-05,2,0
472528,2018,37,2018-05-05,0,0
474463,2018,37,2018-05-05,0,0
474568,2018,37,2018-05-05,0,0
474832,2018,37,2018-05-05,1,0
475115,2018,37,2018-05-05,0,0
475174,2018,37,2018-05-05,0,0
475247,2018,37,2018-05-05,3,1
475253,2018,37,2018-05-05,0,0
475582,2018,37,2018-05-05,0,0
476451,2018,37,2018-05-05,0,0
476704,2018,37,2018-05-05,0,0
476883,2018,37,2018-05-05,0,0
477132,2018,37,2018-05-05,0,0
488671,2018,37,2018-05-05,0,0
488681,2018,37,2018-05-05,0,0
488721,2018,37,2018-05-05,0,0
488726,2018,37,2018-05-05,1,0
488771,2018,37,2018-05-05,0,0
488810,2018,37,2018-05-05,0,0
488818,2018,37,2018-05-05,0,0
488846,2018,37,2018-05-05,0,0
489119,2018,37,2018-05-05,0,0
489149,2018,37,2018-05-05,0,0
489267,2018,37,2018-05-05,0,0
489446,2018,37,2018-05-05,0,0
491676,2018,37,2018-05-05,2,1
491696,2018,37,2018-05-05,1,1
492802,2018,37,2018-05-05,0,0
493316,2018,37,2018-05-05,3,3
493329,2018,37,2018-05-05,0,0
493596,2018,37,2018-05-05,0,0
500135,2018,37,2018-05-05,0,0
500208,2018,37,2018-05-05,0,0
500743,2018,37,2018-05-05,2,1
500779,2018,37,2018-05-05,0,0
500871,2018,37,2018-05-05,1,0
500874,2018,37,2018-05-05,0,0
501213,2018,37,2018-05-05,1,1
501303,2018,37,2018-05-05,1,1
501571,2018,37,2018-05-05,2,2
501659,2018,37,2018-05-05,1,1
501896,2018,37,2018-05-05,0,0
501981,2018,37,2018-05-05,0,0
502042,2018,37,2018-05-05,0,0
502054,2018,37,2018-05-05,7,2
502082,2018,37,2018-05-05,1,0
502110,2018,37,2018-05-05,0,0
502117,2018,37,2018-05-05,0,0
502143,2018,37,2018-05-05,0,0
502171,2018,37,2018-05-05,0,0
502188,2018,37,2018-05-05,0,0
502190,2018,37,2018-05-05,0,0
502210,2018,37,2018-05-05,1,1
502226,2018,37,2018-05-05,5,2
502327,2018,37,2018-05-05,0,0
502481,2018,37,2018-05-05,5,4
502517,2018,37,2018-05-05,0,0
502570,2018,37,2018-05-05,0,0
502624,2018,37,2018-05-05,0,0
502671,2018,37,2018-05-05,2,2
502706,2018,37,2018-05-05,0,0
503556,2018,37,2018-05-05,0,0
506433,2018,37,2018-05-05,0,0
506702,2018,37,2018-05-05,1,1
506703,2018,37,2018-05-05,0,0
506747,2018,37,2018-05-05,0,0
514888,2018,37,2018-05-05,1,0
514917,2018,37,2018-05-05,5,2
516416,2018,37,2018-05-05,5,4
516472,2018,37,2018-05-05,0,0
516770,2018,37,2018-05-05,1,0
516782,2018,37,2018-05-05,8,4
517369,2018,37,2018-05-05,3,2
518397,2018,37,2018-05-05,0,0
518452,2018,37,2018-05-05,0,0
518466,2018,37,2018-05-05,0,0
518516,2018,37,2018-05-05,0,0
518542,2018,37,2018-05-05,0,0
518553,2018,37,2018-05-05,0,0
518586,2018,37,2018-05-05,0,0
518614,2018,37,2018-05-05,0,0
518618,2018,37,2018-05-05,0,0
518626,2018,37,2018-05-05,1,0
518692,2018,37,2018-05-05,2,1
518735,2018,37,2018-05-05,0,0
518774,2018,37,2018-05-05,0,0
518792,2018,37,2018-05-05,0,0
518902,2018,37,2018-05-05,0,0
518934,2018,37,2018-05-05,3,2
518960,2018,37,2018-05-05,0,0
519008,2018,37,2018-05-05,0,0
519023,2018,37,2018-05-05,0,0
519048,2018,37,2018-05-05,1,1
519058,2018,37,2018-05-05,1,1
519144,2018,37,2018-05-05,0,0
519203,2018,37,2018-05-05,0,0
519222,2018,37,2018-05-05,0,0
519295,2018,37,2018-05-05,1,0
519299,2018,37,2018-05-05,0,0
519306,2018,37,2018-05-05,0,0
519317,2018,37,2018-05-05,1,0
519333,2018,37,2018-05-05,1,0
519346,2018,37,2018-05-05,2,1
519455,2018,37,2018-05-05,0,0
520471,2018,37,2018-05-05,1,1
520980,2018,37,2018-05-05,0,0
521692,2018,37,2018-05-05,1,1
523253,2018,37,2018-05-05,0,0
527038,2018,37,2018-05-05,0,0
527043,2018,37,2018-05-05,0,0
527048,2018,37,2018-05-05,0,0
527054,2018,37,2018-05-05,0,0
534606,2018,37,2018-05-05,0,0
541640,2018,37,2018-05-05,0,0
541645,2018,37,2018-05-05,0,0
541650,2018,37,2018-05-05,2,2
542208,2018,37,2018-05-05,0,0
542255,2018,37,2018-05-05,13,9
542303,2018,37,2018-05-05,1,1
542340,2018,37,2018-05-05,6,4
542364,2018,37,2018-05-05,0,0
542454,2018,37,2018-05-05,0,0
542583,2018,37,2018-05-05,0,0
542881,2018,37,2018-05-05,0,0
542908,2018,37,2018-05-05,0,0
542921,2018,37,2018-05-05,1,0
542932,2018,37,2018-05-05,0,0
542979,2018,37,2018-05-05,0,0
543022,2018,37,2018-05-05,0,0
543031,2018,37,2018-05-05,0,0
543037,2018,37,2018-05-05,0,0
543063,2018,37,2018-05-05,0,0
543068,2018,37,2018-05-05,0,0
543089,2018,37,2018-05-05,0,0
543101,2018,37,2018-05-05,0,0
543135,2018,37,2018-05-05,0,0
543148,2018,37,2018-05-05,0,0
543193,2018,37,2018-05-05,0,0
543194,2018,37,2018-05-05,0,0
543228,2018,37,2018-05-05,0,0
543257,2018,37,2018-05-05,0,0
543281,2018,37,2018-05-05,1,0
543294,2018,37,2018-05-05,0,0
543302,2018,37,2018-05-05,0,0
543305,2018,37,2018-05-05,3,3
543308,2018,37,2018-05-05,0,0
543309,2018,37,2018-05-05,0,0
543333,2018,37,2018-05-05,1,1
543359,2018,37,2018-05-05,0,0
543376,2018,37,2018-05-05,0,0
543377,2018,37,2018-05-05,0,0
543391,2018,37,2018-05-05,0,0
543401,2018,37,2018-05-05,0,0
543432,2018,37,2018-05-05,0,0
543475,2018,37,2018-05-05,0,0
543484,2018,37,2018-05-05,0,0
543510,2018,37,2018-05-05,0,0
543543,2018,37,2018-05-05,0,0
543548,2018,37,2018-05-05,0,0
543557,2018,37,2018-05-05,0,0
543606,2018,37,2018-05-05,0,0
543685,2018,37,2018-05-05,0,0
543699,2018,37,2018-05-05,0,0
543734,2018,37,2018-05-05,0,0
543760,2018,37,2018-05-05,2,2
543768,2018,37,2018-05-05,0,0
543776,2018,37,2018-05-05,1,1
543807,2018,37,2018-05-05,0,0
543829,2018,37,2018-05-05,14,7
543877,2018,37,2018-05-05,0,0
543939,2018,37,2018-05-05,0,0
544369,2018,37,2018-05-05,2,0
544725,2018,37,2018-05-05,6,4
544925,2018,37,2018-05-05,0,0
544931,2018,37,2018-05-05,0,0
545121,2018,37,2018-05-05,0,0
545337,2018,37,2018-05-05,0,0
545341,2018,37,2018-05-05,1,0
545350,2018,37,2018-05-05,2,0
545358,2018,37,2018-05-05,0,0
545361,2018,37,2018-05-05,5,3
546318,2018,37,2018-05-05,1,0
546990,2018,37,2018-05-05,0,0
546991,2018,37,2018-05-05,0,0
547004,2018,37,2018-05-05,0,0
547170,2018,37,2018-05-05,1,1
547172,2018,37,2018-05-05,0,0
547179,2018,37,2018-05-05,0,0
547180,2018,37,2018-05-05,4,2
547379,2018,37,2018-05-05,0,0
547888,2018,37,2018-05-05,0,0
547943,2018,37,2018-05-05,0,0
547982,2018,37,2018-05-05,1,0
547989,2018,37,2018-05-05,1,1
548389,2018,37,2018-05-05,0,0
553869,2018,37,2018-05-05,0,0
553882,2018,37,2018-05-05,0,0
553902,2018,37,2018-05-05,0,0
553988,2018,37,2018-05-05,0,0
553993,2018,37,2018-05-05,0,0
554054,2018,37,2018-05-05,0,0
554430,2018,37,2018-05-05,0,0
570240,2018,37,2018-05-05,0,0
570256,2018,37,2018-05-05,2,1
570267,2018,37,2018-05-05,1,1
570481,2018,37,2018-05-05,0,0
570482,2018,37,2018-05-05,0,0
570560,2018,37,2018-05-05,3,2
570632,2018,37,2018-05-05,0,0
570731,2018,37,2018-05-05,0,0
570799,2018,37,2018-05-05,1,1
571431,2018,37,2018-05-05,0,0
571437,2018,37,2018-05-05,1,0
571448,2018,37,2018-05-05,1,0
571466,2018,37,2018-05-05,0,0
571476,2018,37,2018-05-05,0,0
571506,2018,37,2018-05-05,0,0
571510,2018,37,2018-05-05,0,0
571578,2018,37,2018-05-05,0,0
571595,2018,37,2018-05-05,0,0
571602,2018,37,2018-05-05,0,0
571657,2018,37,2018-05-05,0,0
571670,2018,37,2018-05-05,0,0
571679,2018,37,2018-05-05,0,0
571697,2018,37,2018-05-05,1,0
571718,2018,37,2018-05-05,2,0
571740,2018,37,2018-05-05,5,1
571745,2018,37,2018-05-05,1,1
571760,2018,37,2018-05-05,0,0
571771,2018,37,2018-05-05,0,0
571788,2018,37,2018-05-05,0,0
571800,2018,37,2018-05-05,0,0
571841,2018,37,2018-05-05,0,0
571851,2018,37,2018-05-05,0,0
571863,2018,37,2018-05-05,0,0
571875,2018,37,2018-05-05,0,0
571912,2018,37,2018-05-05,1,0
571918,2018,37,2018-05-05,3,2
571927,2018,37,2018-05-05,0,0
571945,2018,37,2018-05-05,0,0
571946,2018,37,2018-05-05,0,0
571951,2018,37,2018-05-05,0,0
571970,2018,37,2018-05-05,0,0
571974,2018,37,2018-05-05,0,0
571976,2018,37,2018-05-05,1,1
571980,2018,37,2018-05-05,0,0
572008,2018,37,2018-05-05,1,0
572033,2018,37,2018-05-05,0,0
572039,2018,37,2018-05-05,0,0
572041,2018,37,2018-05-05,8,4
572073,2018,37,2018-05-05,0,0
572122,2018,37,2018-05-05,0,0
572180,2018,37,2018-05-05,0,0
572191,2018,37,2018-05-05,10,6
572204,2018,37,2018-05-05,1,1
572228,2018,37,2018-05-05,0,0
572233,2018,37,2018-05-05,0,0
572287,2018,37,2018-05-05,0,0
572362,2018,37,2018-05-05,0,0
572365,2018,37,2018-05-05,0,0
572669,2018,37,2018-05-05,0,0
572761,2018,37,2018-05-05,0,0
572816,2018,37,2018-05-05,3,1
572821,2018,37,2018-05-05,2,1
573135,2018,37,2018-05-05,0,0
573185,2018,37,2018-05-05,0,0
575929,2018,37,2018-05-05,0,0
576397,2018,37,2018-05-05,1,0
578428,2018,37,2018-05-05,4,3
581527,2018,37,2018-05-05,0,0
582473,2018,37,2018-05-05,0,0
588751,2018,37,2018-05-05,0,0
591720,2018,37,2018-05-05,0,0
591741,2018,37,2018-05-05,0,0
591971,2018,37,2018-05-05,0,0
592122,2018,37,2018-05-05,1,0
592145,2018,37,2018-05-05,0,0
592178,2018,37,2018-05-05,0,0
592192,2018,37,2018-05-05,0,0
592200,2018,37,2018-05-05,0,0
592206,2018,37,2018-05-05,0,0
592230,2018,37,2018-05-05,0,0
592261,2018,37,2018-05-05,4,4
592273,2018,37,2018-05-05,0,0
592314,2018,37,2018-05-05,0,0
592325,2018,37,2018-05-05,1,1
592332,2018,37,2018-05-05,0,0
592348,2018,37,2018-05-05,4,1
592351,2018,37,2018-05-05,0,0
592387,2018,37,2018-05-05,0,0
592407,2018,37,2018-05-05,0,0
592426,2018,37,2018-05-05,0,0
592444,2018,37,2018-05-05,4,2
592450,2018,37,2018-05-05,2,0
592468,2018,37,2018-05-05,0,0
592518,2018,37,2018-05-05,2,1
592547,2018,37,2018-05-05,0,0
592567,2018,37,2018-05-05,0,0
592626,2018,37,2018-05-05,1,1
592647,2018,37,2018-05-05,0,0
592662,2018,37,2018-05-05,0,0
592663,2018,37,2018-05-05,1,1
592669,2018,37,2018-05-05,0,0
592680,2018,37,2018-05-05,0,0
592685,2018,37,2018-05-05,1,0
592696,2018,37,2018-05-05,3,1
592743,2018,37,2018-05-05,3,2
592761,2018,37,2018-05-05,0,0
592779,2018,37,2018-05-05,0,0
592789,2018,37,2018-05-05,0,0
592791,2018,37,2018-05-05,0,0
592808,2018,37,2018-05-05,0,0
592826,2018,37,2018-05-05,0,0
592859,2018,37,2018-05-05,0,0
592863,2018,37,2018-05-05,0,0
592865,2018,37,2018-05-05,0,0
592866,2018,37,2018-05-05,0,0
592885,2018,37,2018-05-05,1,1
593140,2018,37,2018-05-05,0,0
593144,2018,37,2018-05-05,0,0
593160,2018,37,2018-05-05,4,3
593372,2018,37,2018-05-05,0,0
593423,2018,37,2018-05-05,0,0
593428,2018,37,2018-05-05,0,0
593495,2018,37,2018-05-05,0,0
593527,2018,37,2018-05-05,0,0
593528,2018,37,2018-05-05,0,0
593643,2018,37,2018-05-05,0,0
593647,2018,37,2018-05-05,0,0
593700,2018,37,2018-05-05,2,2
593833,2018,37,2018-05-05,0,0
593871,2018,37,2018-05-05,0,0
593934,2018,37,2018-05-05,0,0
593974,2018,37,2018-05-05,0,0
593993,2018,37,2018-05-05,0,0
594011,2018,37,2018-05-05,0,0
594577,2018,37,2018-05-05,0,0
594694,2018,37,2018-05-05,2,1
594777,2018,37,2018-05-05,2,1
594798,2018,37,2018-05-05,0,0
594807,2018,37,2018-05-05,2,2
594809,2018,37,2018-05-05,0,0
594824,2018,37,2018-05-05,0,0
594828,2018,37,2018-05-05,0,0
594840,2018,37,2018-05-05,0,0
594953,2018,37,2018-05-05,0,0
594965,2018,37,2018-05-05,0,0
594988,2018,37,2018-05-05,1,0
595222,2018,37,2018-05-05,0,0
595281,2018,37,2018-05-05,1,0
595284,2018,37,2018-05-05,1,0
595373,2018,37,2018-05-05,0,0
595375,2018,37,2018-05-05,0,0
595453,2018,37,2018-05-05,0,0
595751,2018,37,2018-05-05,0,0
595777,2018,37,2018-05-05,1,0
595879,2018,37,2018-05-05,3,2
595885,2018,37,2018-05-05,0,0
595909,2018,37,2018-05-05,0,0
595943,2018,37,2018-05-05,0,0
595956,2018,37,2018-05-05,0,0
595978,2018,37,2018-05-05,0,0
596001,2018,37,2018-05-05,0,0
596012,2018,37,2018-05-05,0,0
596019,2018,37,2018-05-05,5,2
596059,2018,37,2018-05-05,0,0
596103,2018,37,2018-05-05,0,0
596105,2018,37,2018-05-05,0,0
596112,2018,37,2018-05-05,0,0
596115,2018,37,2018-05-05,7,5
596119,2018,37,2018-05-05,0,0
596129,2018,37,2018-05-05,0,0
596133,2018,37,2018-05-05,0,0
596142,2018,37,2018-05-05,0,0
596144,2018,37,2018-05-05,0,0
596146,2018,37,2018-05-05,0,0
596295,2018,37,2018-05-05,0,0
596451,2018,37,2018-05-05,0,0
596748,2018,37,2018-05-05,0,0
596847,2018,37,2018-05-05,0,0
598265,2018,37,2018-05-05,2,1
598271,2018,37,2018-05-05,0,0
598284,2018,37,2018-05-05,0,0
599096,2018,37,2018-05-05,0,0
600301,2018,37,2018-05-05,0,0
600303,2018,37,2018-05-05,0,0
600474,2018,37,2018-05-05,1,0
600524,2018,37,2018-05-05,0,0
600869,2018,37,2018-05-05,0,0
600968,2018,37,2018-05-05,0,0
601713,2018,37,2018-05-05,0,0
602115,2018,37,2018-05-05,0,0
602922,2018,37,2018-05-05,0,0
605113,2018,37,2018-05-05,1,1
605119,2018,37,2018-05-05,1,1
605131,2018,37,2018-05-05,1,1
605137,2018,37,2018-05-05,0,0
605141,2018,37,2018-05-05,3,1
605154,2018,37,2018-05-05,0,0
605164,2018,37,2018-05-05,0,0
605170,2018,37,2018-05-05,0,0
605182,2018,37,2018-05-05,0,0
605200,2018,37,2018-05-05,0,0
605204,2018,37,2018-05-05,0,0
605232,2018,37,2018-05-05,0,0
605233,2018,37,2018-05-05,2,0
605242,2018,37,2018-05-05,0,0
605244,2018,37,2018-05-05,0,0
605253,2018,37,2018-05-05,0,0
605255,2018,37,2018-05-05,0,0
605276,2018,37,2018-05-05,0,0
605280,2018,37,2018-05-05,0,0
605347,2018,37,2018-05-05,0,0
605361,2018,37,2018-05-05,0,0
605397,2018,37,2018-05-05,0,0
605400,2018,37,2018-05-05,0,0
605412,2018,37,2018-05-05,0,0
605421,2018,37,2018-05-05,0,0
605439,2018,37,2018-05-05,0,0
605446,2018,37,2018-05-05,0,0
605452,2018,37,2018-05-05,0,0
605480,2018,37,2018-05-05,7,5
605486,2018,37,2018-05-05,1,1
605498,2018,37,2018-05-05,0,0
605508,2018,37,2018-05-05,0,0
605509,2018,37,2018-05-05,0,0
605512,2018,37,2018-05-05,0,0
605520,2018,37,2018-05-05,0,0
605538,2018,37,2018-05-05,0,0
605540,2018,37,2018-05-05,0,0
605548,2018,37,2018-05-05,4,2
605612,2018,37,2018-05-05,0,0
606115,2018,37,2018-05-05,1,1
606131,2018,37,2018-05-05,0,0
606132,2018,37,2018-05-05,0,0
606192,2018,37,2018-05-05,3,2
606299,2018,37,2018-05-05,5,3
606424,2018,37,2018-05-05,0,0
606466,2018,37,2018-05-05,1,1
606988,2018,37,2018-05-05,0,0
606992,2018,37,2018-05-05,0,0
606995,2018,37,2018-05-05,0,0
607043,2018,37,2018-05-05,1,0
607054,2018,37,2018-05-05,4,4
607192,2018,37,2018-05-05,0,0
607200,2018,37,2018-05-05,0,0
607208,2018,37,2018-05-05,12,6
607215,2018,37,2018-05-05,0,0
607219,2018,37,2018-05-05,0,0
607229,2018,37,2018-05-05,0,0
607231,2018,37,2018-05-05,0,0
607237,2018,37,2018-05-05,0,0
607257,2018,37,2018-05-05,0,0
607333,2018,37,2018-05-05,0,0
607345,2018,37,2018-05-05,0,0
607387,2018,37,2018-05-05,3,2
607430,2018,37,2018-05-05,0,0
607468,2018,37,2018-05-05,0,0
607471,2018,37,2018-05-05,0,0
607536,2018,37,2018-05-05,0,0
607625,2018,37,2018-05-05,0,0
607680,2018,37,2018-05-05,6,3
607732,2018,37,2018-05-05,0,0
607752,2018,37,2018-05-05,0,0
607776,2018,37,2018-05-05,0,0
607968,2018,37,2018-05-05,0,0
608070,2018,37,2018-05-05,3,1
608324,2018,37,2018-05-05,3,2
608331,2018,37,2018-05-05,0,0
608336,2018,37,2018-05-05,1,1
608337,2018,37,2018-05-05,0,0
608348,2018,37,2018-05-05,0,0
608365,2018,37,2018-05-05,1,0
608369,2018,37,2018-05-05,0,0
608371,2018,37,2018-05-05,0,0
608379,2018,37,2018-05-05,0,0
608384,2018,37,2018-05-05,1,1
608385,2018,37,2018-05-05,0,0
608475,2018,37,2018-05-05,0,0
608566,2018,37,2018-05-05,0,0
608577,2018,37,2018-05-05,0,0
608596,2018,37,2018-05-05,0,0
608597,2018,37,2018-05-05,0,0
608652,2018,37,2018-05-05,0,0
608654,2018,37,2018-05-05,1,1
608671,2018,37,2018-05-05,1,1
608700,2018,37,2018-05-05,0,0
608701,2018,37,2018-05-05,0,0
608703,2018,37,2018-05-05,0,0
608717,2018,37,2018-05-05,0,0
608718,2018,37,2018-05-05,0,0
608723,2018,37,2018-05-05,0,0
609275,2018,37,2018-05-05,0,0
609280,2018,37,2018-05-05,0,0
612672,2018,37,2018-05-05,0,0
614173,2018,37,2018-05-05,3,3
614177,2018,37,2018-05-05,0,0
620439,2018,37,2018-05-05,0,0
620446,2018,37,2018-05-05,0,0
