pitcher,year,pitcher_team
680891,2024,CHC
680897,2024,CWS
680911,2024,MIL
681035,2024,NYM
681066,2024,CWS
681190,2024,SD
681217,2024,LAA
681293,2024,HOU
681347,2024,PIT
681402,2024,CWS
681432,2024,CHC
681517,2024,STL
681676,2024,STL
681799,2024,CHC
681806,2024,LAA
681810,2024,SF
681857,2024,DET
681867,2024,BOS
681869,2024,HOU
681870,2024,CLE
681871,2024,MIA
681882,2024,BAL
681892,2024,MIN
681911,2024,LAD
681982,2024,TEX
682052,2024,TB
682073,2024,MIA
682120,2024,CLE
682175,2024,BOS
682227,2024,CIN
682243,2024,SEA
682254,2024,TB
682610,2024,MIA
682842,2024,MIL
682847,2024,PIT
682989,2024,LAA
682990,2024,PIT
683003,2024,PIT
683004,2024,TEX
683021,2024,LAA
683068,2024,BOS
683155,2024,ATH
683232,2024,COL
683409,2024,COL
683568,2024,CWS
683618,2024,LAD
683627,2024,COL
683769,2024,CLE
683822,2024,BOS
684007,2024,CHC
684320,2024,TOR
685107,2024,MIA
685116,2024,MIA
685126,2024,TOR
685299,2024,COL
685314,2024,AZ
685801,2024,TB
686294,2024,WSH
686539,2024,MIA
686563,2024,CWS
686580,2024,BOS
686613,2024,HOU
686642,2024,CWS
686654,2024,NYM
686730,2024,CIN
686747,2024,WSH
686751,2024,PHI
686752,2024,TB
686790,2024,SF
686796,2024,AZ
686799,2024,LAA
686826,2024,AZ
686973,2024,MIN
686993,2024,TB
687014,2024,SF
687134,2024,COL
687145,2024,COL
687330,2024,TB
687362,2024,CLE
687377,2024,WSH
687396,2024,MIN
687424,2024,MIA
687765,2024,ATH
687792,2024,WSH
687798,2024,STL
687847,2024,TEX
687863,2024,CHC
687911,2024,HOU
687922,2024,ATH
687924,2024,CIN
688107,2024,MIL
688297,2024,STL
689017,2024,LAD
689147,2024,PHI
689225,2024,DET
689266,2024,ATL
689672,2024,CWS
689690,2024,SD
689958,2024,CLE
689981,2024,LAD
690544,2024,BOS
690829,2024,LAA
690916,2024,BOS
690925,2024,NYY
690986,2024,SF
691172,2024,CIN
691441,2024,AZ
691951,2024,LAA
692230,2024,MIL
692285,2024,BOS
693312,2024,PIT
693433,2024,SEA
693821,2024,ATL
694037,2024,CHC
694297,2024,AZ
694350,2024,WSH
694361,2024,KC
694363,2024,CWS
694462,2024,ATL
694646,2024,BAL
694738,2024,SF
694813,2024,LAD
694973,2024,PIT
695076,2024,CIN
695243,2024,ATH
695549,2024,DET
696131,2024,SF
696136,2024,CHC
700187,2024,SEA
700241,2024,STL
700249,2024,BAL
700270,2024,AZ
700363,2024,ATL
700669,2024,STL
701542,2024,NYY
701581,2024,MIN
701643,2024,NYM
702352,2024,SF
702674,2024,LAA
702795,2024,STL
703231,2024,MIL
800049,2024,SD
805673,2024,MIN
806185,2024,SF
808967,2024,LAD
814005,2024,HOU
434378,2025,SF
445276,2025,LAA
445926,2025,ATL
448179,2025,KC
450203,2025,BAL
453286,2025,TOR
455119,2025,TEX
458677,2025,BOS
471911,2025,NYY
472610,2025,LAD
476594,2025,BOS
477132,2025,LAD
489119,2025,CIN
489446,2025,LAD
493603,2025,NYY
500743,2025,LAD
500779,2025,MIL
502043,2025,BAL
502085,2025,PHI
506433,2025,SD
518397,2025,COL
518489,2025,CHC
518585,2025,NYY
518876,2025,AZ
518886,2025,HOU
519008,2025,ATH
519141,2025,CHC
519151,2025,CHC
519242,2025,ATL
519326,2025,LAA
521230,2025,BOS
527048,2025,CWS
534910,2025,SEA
541640,2025,MIN
542881,2025,LAA
542888,2025,TEX
542932,2025,CHC
543056,2025,MIN
543101,2025,AZ
543135,2025,TEX
543243,2025,STL
543294,2025,LAA
543391,2025,AZ
543518,2025,ATH
543592,2025,COL
543859,2025,MIN
544150,2025,BAL
547001,2025,BAL
547179,2025,KC
547184,2025,ATH
547973,2025,BOS
548384,2025,NYM
552640,2025,BAL
554340,2025,TOR
554430,2025,PHI
554431,2025,NYY
570632,2025,LAA
571466,2025,TEX
571510,2025,CHC
571578,2025,TEX
571657,2025,COL
571760,2025,PIT
571771,2025,LAD
571912,2025,KC
571927,2025,STL
571945,2025,STL
571946,2025,AZ
571948,2025,TEX
572955,2025,ATL
573009,2025,AZ
573124,2025,CIN
573186,2025,NYY
573204,2025,CHC
573262,2025,SF
579328,2025,LAA
592094,2025,SD
592155,2025,CWS
592254,2025,BOS
592332,2025,TOR
592351,2025,TEX
592426,2025,TEX
592454,2025,DET
592662,2025,SF
592773,2025,NYM
592779,2025,MIN
592791,2025,CHC
592836,2025,PHI
592866,2025,WSH
593423,2025,NYM
593576,2025,LAA
593833,2025,ATL
593958,2025,AZ
593974,2025,SD
594580,2025,CIN
594798,2025,TEX
594902,2025,CLE
595014,2025,LAD
595345,2025,HOU
595897,2025,BOS
595928,2025,AZ
595978,2025,CLE
596001,2025,CLE
596103,2025,NYY
596112,2025,LAA
596133,2025,NYY
596142,2025,BAL
596271,2025,SEA
596295,2025,COL
600917,2025,ATH
601713,2025,SD
605130,2025,CIN
605135,2025,TOR
605154,2025,DET
605177,2025,WSH
605182,2025,CWS
605218,2025,LAA
605242,2025,BOS
605280,2025,NYM
605288,2025,CWS
605347,2025,WSH
605400,2025,PHI
605447,2025,PHI
605452,2025,PHI
605463,2025,HOU
605483,2025,LAD
605488,2025,ATH
605507,2025,ATL
605513,2025,TOR
605540,2025,MIL
606160,2025,ATL
606303,2025,MIL
606930,2025,TOR
606965,2025,NYM
606996,2025,SD
607067,2025,CHC
607074,2025,NYY
607179,2025,HOU
607192,2025,LAD
607200,2025,STL
607259,2025,CIN
607455,2025,LAD
607481,2025,ATL
607536,2025,COL
607625,2025,KC
607732,2025,COL
608032,2025,KC
608331,2025,NYY
608334,2025,LAA
608337,2025,BOS
608371,2025,WSH
608372,2025,BAL
608379,2025,KC
608566,2025,COL
608650,2025,BAL
608665,2025,AZ
608671,2025,NYM
608717,2025,KC
608718,2025,CIN
612434,2025,CWS
614179,2025,PHI
615698,2025,MIA
620443,2025,NYM
620454,2025,NYM
621028,2025,LAA
621051,2025,CWS
621053,2025,ATH
621057,2025,NYM
621107,2025,BAL
621111,2025,BOS
621112,2025,NYM
621114,2025,TOR
621121,2025,HOU
621139,2025,MIN
621199,2025,BAL
621237,2025,PHI
621242,2025,NYM
621244,2025,TOR
621345,2025,NYM
621363,2025,WSH
621366,2025,PIT
621381,2025,PHI
621383,2025,PHI
621512,2025,DET
622253,2025,TOR
622379,2025,SEA
622491,2025,SEA
622503,2025,AZ
622554,2025,BAL
622569,2025,NYY
622608,2025,COL
622663,2025,ATH
622761,2025,BAL
622780,2025,ATH
622786,2025,MIA
623149,2025,CLE
623167,2025,CHC
623168,2025,TOR
623211,2025,NYM
623352,2025,HOU
623433,2025,COL
623437,2025,MIN
623465,2025,LAD
623474,2025,COL
624133,2025,PHI
624431,2025,CIN
624512,2025,CHC
625643,2025,ATL
628317,2025,DET
628452,2025,ATL
640448,2025,WSH
640451,2025,KC
640454,2025,ATH
640455,2025,NYM
640462,2025,AZ
640902,2025,ATH
641154,2025,MIN
641302,2025,CWS
641312,2025,LAA
641329,2025,BAL
641343,2025,MIL
641386,2025,ATH
641401,2025,LAA
641482,2025,SD
641540,2025,TEX
641585,2025,HOU
641656,2025,NYY
641658,2025,STL
641672,2025,MIN
641745,2025,CHC
641755,2025,COL
641778,2025,TOR
641793,2025,TB
641816,2025,TEX
641835,2025,PIT
641927,2025,MIN
641941,2025,CIN
642016,2025,PHI
642048,2025,SEA
642100,2025,SEA
642121,2025,TB
642133,2025,TEX
642152,2025,LAD
642180,2025,SD
642207,2025,NYY
642215,2025,PHI
642216,2025,NYY
642232,2025,NYY
642239,2025,MIL
642397,2025,BAL
642520,2025,TEX
642528,2025,NYY
642547,2025,MIL
642585,2025,BAL
642701,2025,PIT
642708,2025,WSH
642759,2025,WSH
643338,2025,TOR
643361,2025,NYM
643377,2025,MIN
643396,2025,TOR
643410,2025,NYY
643511,2025,SF
645261,2025,MIA
645305,2025,TOR
645444,2025,AZ
646242,2025,SEA
647315,2025,SEA
647336,2025,WSH
647351,2025,BOS
650489,2025,MIN
650556,2025,HOU
650633,2025,SD
650644,2025,CWS
650671,2025,LAA
650893,2025,MIN
650911,2025,PHI
655889,2025,TB
656186,2025,CWS
656222,2025,AZ
656234,2025,COL
656240,2025,BAL
656257,2025,AZ
656271,2025,LAA
656288,2025,NYM
656302,2025,SD
656420,2025,AZ
656427,2025,DET
656457,2025,CWS
656458,2025,COL
656464,2025,AZ
656546,2025,TOR
656550,2025,ATL
656557,2025,BOS
656577,2025,BAL
656605,2025,PIT
656629,2025,LAD
656638,2025,DET
656641,2025,TEX
656686,2025,BAL
656716,2025,DET
656730,2025,MIL
656731,2025,NYM
656794,2025,ATH
656848,2025,MIA
656849,2025,NYM
656876,2025,TB
656896,2025,BAL
656945,2025,LAD
656986,2025,HOU
657006,2025,CHC
657024,2025,TOR
657044,2025,AZ
657053,2025,LAA
657097,2025,TEX
657240,2025,CHC
657277,2025,SF
657376,2025,NYY
657424,2025,SF
657514,2025,BOS
657571,2025,PIT
657585,2025,NYM
657612,2025,NYY
657649,2025,MIL
657746,2025,MIN
657756,2025,TB
660271,2025,LAD
660604,2025,PHI
660644,2025,ATL
660730,2025,MIL
660761,2025,ATL
660787,2025,NYY
660825,2025,SEA
660844,2025,SEA
660853,2025,ATL
660896,2025,MIN
661395,2025,MIN
661403,2025,CLE
661527,2025,MIA
661563,2025,NYY
662253,2025,SEA
663158,2025,SD
663321,2025,HOU
663362,2025,SD
663372,2025,COL
663399,2025,NYM
663423,2025,SEA
663432,2025,PIT
663436,2025,CWS
663455,2025,WSH
663460,2025,KC
663462,2025,BOS
663465,2025,CLE
663474,2025,CLE
663485,2025,MIN
663542,2025,MIL
663546,2025,SF
663554,2025,DET
663558,2025,BOS
663559,2025,PIT
663562,2025,LAD
663568,2025,SD
663574,2025,CIN
663623,2025,WSH
663671,2025,CLE
663687,2025,ATH
663738,2025,KC
663765,2025,AZ
663767,2025,PIT
663773,2025,SD
663795,2025,NYM
663804,2025,SEA
663855,2025,SF
663878,2025,CHC
663893,2025,TOR
663897,2025,ATL
663903,2025,CIN
663941,2025,SF
663947,2025,DET
663967,2025,HOU
663969,2025,MIA
663978,2025,MIN
663992,2025,NYM
664062,2025,LAD
664068,2025,LAA
664076,2025,TB
664123,2025,NYY
664126,2025,TB
664129,2025,NYY
664139,2025,CIN
664141,2025,NYY
664192,2025,SF
664199,2025,KC
664208,2025,STL
664285,2025,HOU
664294,2025,PIT
664299,2025,HOU
664351,2025,HOU
664353,2025,DET
664744,2025,BAL
664747,2025,LAD
664849,2025,NYM
664854,2025,STL
664875,2025,PIT
664948,2025,MIN
664991,2025,BAL
665019,2025,MIN
665152,2025,BAL
665625,2025,MIL
665660,2025,ATH
665665,2025,CIN
665795,2025,MIA
665871,2025,CHC
666120,2025,LAA
666142,2025,KC
666157,2025,CIN
666168,2025,WSH
666171,2025,LAA
666200,2025,PHI
666214,2025,ATL
666215,2025,HOU
666277,2025,MIA
666374,2025,SEA
666619,2025,SEA
666659,2025,WSH
666661,2025,AZ
666711,2025,SF
666808,2025,SF
666974,2025,BAL
667297,2025,TOR
667463,2025,STL
667755,2025,LAA
668390,2025,TEX
668670,2025,DET
668674,2025,KC
668678,2025,AZ
668716,2025,ATH
668820,2025,NYM
668834,2025,MIL
668881,2025,CIN
668909,2025,CLE
668933,2025,CIN
668941,2025,STL
668964,2025,MIL
668970,2025,CHC
668984,2025,SEA
669020,2025,COL
669022,2025,WSH
669060,2025,CWS
669062,2025,SF
669084,2025,MIL
669093,2025,SD
669145,2025,MIL
669160,2025,LAD
669193,2025,LAD
669194,2025,AZ
669199,2025,MIA
669203,2025,AZ
669211,2025,BAL
669212,2025,CHC
669276,2025,ATL
669302,2025,SEA
669308,2025,SD
669330,2025,BAL
669358,2025,TB
669371,2025,WSH
669372,2025,ATH
669373,2025,DET
669387,2025,PIT
669391,2025,CWS
669422,2025,LAD
669432,2025,BAL
669438,2025,TB
669449,2025,CWS
669450,2025,HOU
669456,2025,TOR
669459,2025,AZ
669461,2025,STL
669467,2025,STL
669620,2025,ATH
669622,2025,MIA
669674,2025,KC
669684,2025,BOS
669704,2025,BAL
669707,2025,PIT
669711,2025,BOS
669713,2025,HOU
669717,2025,CLE
669721,2025,ATL
669722,2025,LAA
669724,2025,DET
669854,2025,HOU
669920,2025,HOU
669923,2025,SEA
669947,2025,TB
670032,2025,LAA
670036,2025,CLE
670059,2025,PIT
670102,2025,TOR
670156,2025,SEA
670167,2025,KC
670174,2025,BOS
670183,2025,TB
670280,2025,PIT
670329,2025,BAL
670766,2025,MIN
670810,2025,SD
670912,2025,PIT
670950,2025,KC
670955,2025,TB
670970,2025,SD
670990,2025,PIT
671096,2025,CIN
671106,2025,CLE
671109,2025,LAA
671111,2025,LAA
671131,2025,WSH
671162,2025,MIL
671212,2025,TB
671305,2025,ATH
671737,2025,TB
671922,2025,CLE
672282,2025,LAA
672335,2025,BAL
672391,2025,HOU
672456,2025,DET
672578,2025,PHI
672582,2025,KC
672710,2025,COL
672724,2025,LAA
672782,2025,CWS
672841,2025,SEA
673380,2025,NYM
673513,2025,SD
673540,2025,NYM
673820,2025,TOR
673929,2025,CWS
673965,2025,CWS
674072,2025,AZ
674285,2025,WSH
674370,2025,ATH
674384,2025,ATH
674444,2025,KC
674841,2025,WSH
674944,2025,DET
675512,2025,DET
675540,2025,MIA
675650,2025,PHI
675848,2025,COL
675911,2025,ATL
675919,2025,STL
675989,2025,CLE
676051,2025,DET
676070,2025,CWS
676083,2025,MIA
676092,2025,SEA
676106,2025,SEA
676130,2025,NYM
676206,2025,MIA
676254,2025,SF
676263,2025,LAD
676272,2025,LAD
676282,2025,CLE
676395,2025,TEX
676428,2025,DET
676440,2025,CLE
676467,2025,HOU
676475,2025,STL
676477,2025,BOS
676508,2025,LAD
676510,2025,PHI
676534,2025,MIA
676571,2025,WSH
676604,2025,MIA
676609,2025,TB
676617,2025,STL
676661,2025,PHI
676664,2025,ATH
676679,2025,BAL
676680,2025,CHC
676684,2025,DET
676701,2025,COL
676702,2025,ATL
676724,2025,NYM
676742,2025,PIT
676755,2025,PIT
676760,2025,SD
676775,2025,SF
676801,2025,HOU
676879,2025,MIL
676917,2025,WSH
676961,2025,TEX
676962,2025,CHC
676969,2025,PHI
676974,2025,MIA
676979,2025,BOS
677020,2025,TOR
677161,2025,BOS
677649,2025,TEX
677651,2025,HOU
677865,2025,TOR
677944,2025,CLE
677952,2025,PIT
677955,2025,COL
677958,2025,TEX
677960,2025,MIA
677961,2025,TB
677976,2025,MIN
678011,2025,MIL
678020,2025,COL
678022,2025,ATH
678024,2025,CWS
678215,2025,MIA
678226,2025,ATL
678316,2025,SD
678368,2025,MIA
678394,2025,BOS
678495,2025,SF
678606,2025,WSH
678692,2025,MIA
678821,2025,COL
678906,2025,SF
679358,2025,TB
679775,2025,AZ
679883,2025,KC
679885,2025,AZ
679922,2025,ATH
680573,2025,MIN
680604,2025,SEA
680684,2025,ATH
680689,2025,CIN
680694,2025,BAL
680701,2025,HOU
680702,2025,TB
680704,2025,TOR
680729,2025,LAA
680730,2025,WSH
680732,2025,CWS
680735,2025,ATL
680736,2025,LAD
680742,2025,KC
680755,2025,TOR
680767,2025,COL
680837,2025,MIN
680862,2025,ATH
680880,2025,ATH
680885,2025,ATL
680951,2025,CLE
681006,2025,MIA
681146,2025,MIN
681151,2025,HOU
681168,2025,TEX
681190,2025,SD
681217,2025,LAA
681293,2025,HOU
681343,2025,CWS
681347,2025,PIT
681432,2025,CHC
681517,2025,STL
681676,2025,STL
681751,2025,TOR
681799,2025,CHC
681810,2025,NYM
681857,2025,DET
681867,2025,BOS
681869,2025,HOU
681870,2025,CLE
681882,2025,BAL
681892,2025,MIN
681895,2025,PIT
681911,2025,LAD
681916,2025,DET
681962,2025,CWS
681982,2025,MIL
681987,2025,BOS
682052,2025,ATH
682120,2025,CLE
682144,2025,NYY
682171,2025,CWS
682243,2025,SEA
682254,2025,TB
682274,2025,BAL
682515,2025,SF
682610,2025,STL
682790,2025,CWS
682825,2025,CIN
682842,2025,MIL
682847,2025,CLE
682989,2025,LAA
682990,2025,MIL
682995,2025,PIT
683004,2025,TEX
683021,2025,TOR
683155,2025,ATH
683175,2025,CIN
683232,2025,MIL
683409,2025,COL
683618,2025,LAD
683627,2025,COL
683766,2025,SF
683769,2025,CLE
684007,2025,CHC
684320,2025,TOR
684974,2025,MIL
685005,2025,MIA
685068,2025,BAL
685107,2025,MIA
685126,2025,CWS
685299,2025,COL
685314,2025,AZ
685326,2025,COL
685801,2025,TB
686218,2025,LAD
686228,2025,AZ
686249,2025,ATL
686563,2025,CWS
686580,2025,BOS
686613,2025,HOU
686642,2025,CWS
686654,2025,NYM
686676,2025,CWS
686701,2025,KC
686730,2025,CIN
686747,2025,CIN
686751,2025,PHI
686752,2025,TB
686753,2025,AZ
686790,2025,SF
686799,2025,LAA
686826,2025,AZ
686930,2025,ATH
686973,2025,MIN
686993,2025,ATH
687003,2025,TB
687064,2025,BAL
687074,2025,DET
687075,2025,NYM
687134,2025,COL
687166,2025,AZ
687209,2025,CIN
687223,2025,COL
687287,2025,MIA
687330,2025,TB
687362,2025,MIA
687377,2025,WSH
687396,2025,NYY
687424,2025,ATH
687473,2025,HOU
687589,2025,NYM
687606,2025,TOR
687765,2025,ATH
687830,2025,DET
687847,2025,TEX
687849,2025,CLE
687863,2025,CHC
687888,2025,HOU
687911,2025,HOU
687922,2025,TOR
687931,2025,SF
688107,2025,MIL
688138,2025,SEA
688158,2025,SD
688297,2025,STL
688497,2025,AZ
688642,2025,COL
689017,2025,LAD
689147,2025,PHI
689225,2025,DET
689254,2025,TOR
689266,2025,ATL
689520,2025,MIN
689690,2025,SD
689958,2025,CLE
690382,2025,LAA
690544,2025,DET
690829,2025,LAA
690916,2025,BOS
690925,2025,WSH
690928,2025,BOS
690953,2025,PHI
690986,2025,SF
690990,2025,CHC
690997,2025,NYM
691094,2025,CIN
691172,2025,CIN
691251,2025,WSH
691441,2025,AZ
691548,2025,ATL
691587,2025,MIA
691594,2025,MIA
691769,2025,AZ
691799,2025,CWS
691951,2025,LAA
692024,2025,NYM
692030,2025,TEX
692230,2025,MIL
692285,2025,BOS
693312,2025,PIT
693313,2025,SF
693433,2025,SEA
693645,2025,NYY
693821,2025,ATL
693855,2025,TB
694037,2025,CHC
694297,2025,AZ
694335,2025,STL
694350,2025,WSH
694359,2025,LAA
694361,2025,LAD
694363,2025,CWS
694462,2025,ATL
694477,2025,MIL
694646,2025,BAL
694738,2025,SF
694819,2025,MIL
694851,2025,AZ
694918,2025,NYM
694973,2025,PIT
695243,2025,ATH
695418,2025,WSH
695445,2025,DET
695505,2025,CIN
695534,2025,CIN
695549,2025,DET
696131,2025,SF
696136,2025,CHC
696147,2025,LAA
696149,2025,PIT
696270,2025,LAA
697812,2025,TB
699134,2025,SD
699911,2025,COL
700187,2025,SEA
700241,2025,STL
700249,2025,BAL
700270,2025,AZ
700363,2025,ATL
700669,2025,STL
701121,2025,HOU
701487,2025,MIN
701519,2025,MIN
701542,2025,NYY
701552,2025,STL
701581,2025,MIN
701656,2025,MIL
702056,2025,TOR
702070,2025,KC
702352,2025,SF
702674,2025,LAA
702752,2025,NYM
702795,2025,WSH
800048,2025,CLE
800049,2025,MIA
800311,2025,ATL
801139,2025,BOS
801216,2025,AZ
801403,2025,COL
801434,2025,TB
802419,2025,PIT
802686,2025,ATL
804636,2025,NYM
805123,2025,HOU
805299,2025,AZ
805427,2025,DET
805673,2025,MIN
806185,2025,SF
806188,2025,MIA
806960,2025,ATH
808963,2025,LAD
808967,2025,LAD
813349,2025,BOS
815083,2025,LAA
820862,2025,LAA
829272,2025,WSH
434378,2026,DET
445276,2026,DET
453286,2026,TOR
455119,2026,TEX
471911,2026,ATL
472610,2026,MIN
489446,2026,LAA
500743,2026,LAD
500779,2026,COL
518585,2026,NYY
518876,2026,AZ
518886,2026,NYM
519141,2026,LAA
519242,2026,ATL
527048,2026,ATL
542888,2026,CLE
543037,2026,NYY
543056,2026,BOS
543135,2026,TEX
543243,2026,BOS
543510,2026,AZ
544150,2026,BAL
547179,2026,COL
547184,2026,ATH
547973,2026,BOS
548384,2026,NYM
552640,2026,BAL
554430,2026,PHI
571510,2026,CHC
571578,2026,TOR
571927,2026,TB
571945,2026,WSH
571948,2026,CHC
572143,2026,DET
572955,2026,CIN
573009,2026,TOR
573124,2026,MIN
573204,2026,CHC
579328,2026,LAA
592094,2026,SD
592332,2026,TOR
592662,2026,SF
592773,2026,STL
592779,2026,LAD
592791,2026,CHC
592826,2026,CHC
592836,2026,PHI
593958,2026,AZ
593974,2026,SD
594027,2026,BOS
594580,2026,CIN
594798,2026,TEX
595014,2026,LAD
595345,2026,HOU
595978,2026,CLE
596001,2026,TEX
596117,2026,PHI
596133,2026,NYM
601713,2026,SD
605130,2026,ATH
605135,2026,BAL
605156,2026,TB
605218,2026,NYM
605280,2026,NYM
605288,2026,SF
605400,2026,PHI
605441,2026,CHC
605447,2026,LAA
605452,2026,AZ
605483,2026,LAD
605488,2026,ATH
605540,2026,MIL
606303,2026,ATL
606965,2026,PIT
606996,2026,SD
607067,2026,CHC
607074,2026,NYY
607192,2026,LAD
607200,2026,CWS
607259,2026,TB
607455,2026,MIN
607481,2026,ATL
607536,2026,COL
607625,2026,KC
608032,2026,KC
608331,2026,NYY
608337,2026,SD
608371,2026,CWS
608372,2026,COL
608379,2026,KC
608566,2026,SD
608650,2026,BAL
608718,2026,LAA
608723,2026,TOR
615698,2026,TEX
621053,2026,ATH
621107,2026,BAL
621111,2026,SD
621112,2026,NYY
621121,2026,HOU
621139,2026,ATH
621237,2026,PHI
621242,2026,LAD
621366,2026,SF
621381,2026,KC
621383,2026,PHI
621389,2026,CHC
622088,2026,CIN
622491,2026,SEA
622554,2026,CWS
622608,2026,COL
622663,2026,ATH
622761,2026,ATL
623149,2026,AZ
623168,2026,TOR
623211,2026,NYM
623437,2026,MIN
623454,2026,DET
623474,2026,COL
624133,2026,BOS
624428,2026,LAA
624431,2026,CIN
624512,2026,CWS
625643,2026,ATL
628452,2026,ATL
640448,2026,DET
640451,2026,CHC
640455,2026,NYM
641302,2026,TEX
641312,2026,LAA
641329,2026,TB
641401,2026,CLE
641585,2026,HOU
641656,2026,ATL
641743,2026,CWS
641745,2026,PHI
641755,2026,ATL
641778,2026,TOR
641793,2026,WSH
641816,2026,SF
641835,2026,PHI
641927,2026,MIN
641941,2026,CIN
642048,2026,LAA
642100,2026,SEA
642121,2026,TB
642152,2026,BAL
642207,2026,NYM
642215,2026,BAL
642232,2026,NYY
642397,2026,PIT
642528,2026,AZ
642546,2026,LAD
642547,2026,NYM
642701,2026,PIT
642759,2026,WSH
643377,2026,TB
643410,2026,ATH
643511,2026,TOR
645261,2026,MIA
646241,2026,DET
647315,2026,PHI
647336,2026,AZ
650556,2026,HOU
650633,2026,SD
650644,2026,ATH
650911,2026,PHI
650960,2026,NYM
656212,2026,CHC
656222,2026,TEX
656234,2026,NYY
656271,2026,CIN
656288,2026,SD
656302,2026,TOR
656427,2026,DET
656457,2026,CWS
656464,2026,AZ
656492,2026,WSH
656529,2026,SF
656546,2026,TOR
656550,2026,ATL
656605,2026,PIT
656638,2026,KC
656641,2026,TEX
656686,2026,CHC
656730,2026,MIL
656794,2026,CWS
656848,2026,MIA
656849,2026,NYM
656876,2026,TB
656945,2026,LAD
656986,2026,HOU
657044,2026,AZ
657097,2026,CHC
657277,2026,SF
657424,2026,SF
657514,2026,COL
657612,2026,NYY
657649,2026,MIL
657746,2026,MIN
657756,2026,DET
660271,2026,LAD
660604,2026,PHI
660761,2026,ATL
660787,2026,NYY
660825,2026,SEA
660853,2026,HOU
661395,2026,PHI
661563,2026,NYY
662253,2026,SEA
663158,2026,ATL
663362,2026,SD
663372,2026,COL
663423,2026,CHC
663436,2026,CWS
663460,2026,KC
663465,2026,CLE
663485,2026,MIN
663542,2026,CWS
663554,2026,DET
663556,2026,TB
663558,2026,BOS
663559,2026,KC
663567,2026,HOU
663568,2026,KC
663574,2026,CIN
663623,2026,WSH
663687,2026,ATH
663738,2026,KC
663765,2026,MIL
663767,2026,PHI
663855,2026,CWS
663878,2026,HOU
663893,2026,TOR
663903,2026,CIN
663941,2026,SF
663947,2026,DET
663967,2026,HOU
663969,2026,MIA
663978,2026,MIA
663992,2026,WSH
664074,2026,TOR
664076,2026,TB
664126,2026,MIA
664141,2026,SF
664192,2026,LAA
664199,2026,AZ
664208,2026,CHC
664238,2026,PHI
664285,2026,DET
664299,2026,HOU
664353,2026,PIT
664731,2026,CIN
664744,2026,BAL
664854,2026,BAL
664875,2026,PIT
664954,2026,COL
664991,2026,BAL
665152,2026,BAL
665622,2026,ATH
665645,2026,NYY
665660,2026,ATH
665795,2026,CHC
665871,2026,CHC
666126,2026,ATH
666129,2026,MIA
666142,2026,KC
666157,2026,CIN
666171,2026,LAA
666200,2026,PHI
666201,2026,LAA
666277,2026,STL
666374,2026,SEA
666619,2026,SF
666661,2026,AZ
666711,2026,SF
666808,2026,NYY
666974,2026,BAL
667297,2026,TOR
667463,2026,MIA
667755,2026,LAA
668390,2026,TEX
668670,2026,DET
668674,2026,KC
668678,2026,AZ
668834,2026,MIL
668873,2026,SF
668909,2026,CLE
668933,2026,CIN
668941,2026,STL
668964,2026,NYM
668970,2026,CHC
668984,2026,SEA
669020,2026,CHC
669022,2026,TEX
669062,2026,SF
669084,2026,MIL
669093,2026,SD
669160,2026,STL
669165,2026,LAD
669194,2026,AZ
669199,2026,MIA
669211,2026,BAL
669212,2026,KC
669270,2026,ATH
669276,2026,ATL
669302,2026,SEA
669330,2026,BAL
669358,2026,BAL
669371,2026,WSH
669372,2026,ATH
669373,2026,DET
669387,2026,PIT
669432,2026,BAL
669438,2026,TB
669461,2026,STL
669467,2026,STL
669620,2026,ATH
669622,2026,MIA
669684,2026,CWS
669711,2026,BOS
669724,2026,DET
669920,2026,HOU
669923,2026,SEA
669947,2026,TB
670036,2026,CLE
670059,2026,CLE
670090,2026,LAD
670167,2026,KC
670183,2026,MIN
670245,2026,BOS
670280,2026,NYY
670329,2026,BAL
670912,2026,BOS
670950,2026,CWS
670970,2026,SD
670990,2026,PIT
671096,2026,CIN
671109,2026,LAD
671111,2026,COL
671131,2026,WSH
671212,2026,TB
671382,2026,BAL
671737,2026,MIN
671922,2026,CLE
671936,2026,TOR
672021,2026,KC
672282,2026,LAA
672335,2026,WSH
672442,2026,NYY
672456,2026,DET
672582,2026,MIL
672782,2026,TB
673513,2026,SD
673540,2026,NYM
673929,2026,CWS
674370,2026,CWS
674444,2026,KC
674841,2026,WSH
675660,2026,MIL
675848,2026,COL
675911,2026,ATL
675919,2026,BAL
675989,2026,HOU
676051,2026,CLE
676083,2026,MIA
676106,2026,SEA
676130,2026,SF
676254,2026,SF
676263,2026,LAD
676282,2026,CLE
676395,2026,TEX
676428,2026,DET
676440,2026,CLE
676467,2026,HOU
676477,2026,BOS
676508,2026,LAD
676510,2026,PHI
676534,2026,MIA
676568,2026,DET
676571,2026,WSH
676596,2026,TOR
676617,2026,STL
676684,2026,DET
676702,2026,ATL
676742,2026,PIT
676755,2026,PIT
676760,2026,SD
676775,2026,SF
676879,2026,MIL
676917,2026,WSH
676962,2026,CHC
676974,2026,MIA
676979,2026,BOS
677020,2026,BAL
677053,2026,MIA
677161,2026,BOS
677865,2026,STL
677944,2026,CLE
677952,2026,PIT
677955,2026,COL
677958,2026,TEX
677960,2026,NYY
677961,2026,SEA
678020,2026,COL
678022,2026,ATH
678368,2026,COL
678391,2026,WSH
678394,2026,BOS
678606,2026,SEA
