pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season
672710,112,87.10446428571429,92.77894736842104,0.14285714285714285,0.36607142857142855,0.34782608695652173,2023
672712,80,84.10625,87.46190476190476,0.1,0.1875,0.16666666666666666,2023
672715,296,89.29728813559322,93.93223684210527,0.10810810810810811,0.24662162162162163,0.21333333333333335,2023
672730,154,92.55064935064935,94.90306122448979,0.045454545454545456,0.2532467532467532,0.1111111111111111,2023
672795,128,91.01953125,93.53465346534654,0.09375,0.25,0.2033898305084746,2023
672810,348,87.80114942528735,93.67358490566038,0.08045977011494253,0.23563218390804597,0.18421052631578946,2023
672836,79,86.4113924050633,90.79069767441861,0.02531645569620253,0.22784810126582278,0.058823529411764705,2023
672839,82,91.9939024390244,91.9939024390244,0.21951219512195122,0.34146341463414637,0.5454545454545454,2023
672841,164,95.47865853658537,97.87232142857144,0.08536585365853659,0.22560975609756098,0.2153846153846154,2023
672851,325,89.40246913580248,94.18777777777777,0.1076923076923077,0.2553846153846154,0.22012578616352202,2023
672911,133,91.25187969924812,92.9075,0.06015037593984962,0.19548872180451127,0.14285714285714285,2023
673111,92,91.03478260869566,94.60181818181819,0.10869565217391304,0.2717391304347826,0.24390243902439024,2023
673258,58,88.03103448275863,93.87083333333334,0.13793103448275862,0.27586206896551724,0.38095238095238093,2023
673380,147,91.92671232876712,95.08958333333334,0.17687074829931973,0.3469387755102041,0.3939393939393939,2023
673603,47,88.20425531914894,91.08,0.06382978723404255,0.1702127659574468,0.16666666666666666,2023
673820,100,90.08265306122449,94.02884615384616,0.11,0.24,0.2682926829268293,2023
673858,112,88.41517857142857,94.33818181818182,0.125,0.25892857142857145,0.3181818181818182,2023
673904,144,89.74444444444445,95.19411764705882,0.1875,0.3194444444444444,0.38028169014084506,2023
673929,64,93.6796875,97.01,0.109375,0.34375,0.3181818181818182,2023
673965,20,86.60499999999999,91.73636363636363,0.0,0.1,0.0,2023
674003,365,86.50137362637362,89.65969387755102,0.09863013698630137,0.2602739726027397,0.18556701030927836,2023
674072,123,85.95284552845528,90.1236111111111,0.13008130081300814,0.2764227642276423,0.24615384615384617,2023
674285,194,90.26752577319589,93.37909090909092,0.07216494845360824,0.23711340206185566,0.15217391304347827,2023
674342,63,88.45079365079364,90.71249999999999,0.14285714285714285,0.31746031746031744,0.3103448275862069,2023
674370,216,90.29441860465116,94.23070175438596,0.12037037037037036,0.25462962962962965,0.2524271844660194,2023
674381,236,88.65914893617023,93.22937062937062,0.1483050847457627,0.3347457627118644,0.33653846153846156,2023
674444,35,96.05142857142857,98.06296296296296,0.2,0.3142857142857143,0.3333333333333333,2023
674681,288,85.00590277777778,88.13426966292134,0.12152777777777778,0.2881944444444444,0.2413793103448276,2023
674810,52,86.73846153846154,90.934375,0.09615384615384616,0.17307692307692307,0.21739130434782608,2023
674944,126,87.92380952380952,91.94507042253521,0.12698412698412698,0.30158730158730157,0.27586206896551724,2023
675627,64,89.5046875,95.44666666666667,0.203125,0.359375,0.41935483870967744,2023
675640,50,87.604,93.33181818181819,0.14,0.34,0.25925925925925924,2023
675650,153,90.80849673202614,93.6125,0.13071895424836602,0.29411764705882354,0.23809523809523808,2023
675660,333,87.89189189189189,91.12829268292683,0.11411411411411411,0.2822822822822823,0.24050632911392406,2023
675914,149,86.62925170068027,90.9867469879518,0.087248322147651,0.2483221476510067,0.2653061224489796,2023
675916,101,88.74257425742574,93.62105263157895,0.15841584158415842,0.37623762376237624,0.43243243243243246,2023
675921,56,91.93035714285715,92.57735849056604,0.125,0.4107142857142857,0.2916666666666667,2023
675960,24,83.16666666666667,87.78,0.125,0.20833333333333334,0.25,2023
675963,143,92.86619718309859,96.64266666666667,0.1258741258741259,0.2517482517482518,0.33962264150943394,2023
675973,27,88.27407407407408,92.56,0.2222222222222222,0.2962962962962963,0.6,2023
675976,165,92.49030303030302,94.93025210084035,0.12727272727272726,0.3090909090909091,0.2727272727272727,2023
