,bat_speed,n_sw,xwobacon,bat_speed_base,xwobacon_base,d_bat_speed,d_xwobacon,name,z
701305,73.74347826086955,138.0,0.3705121951219512,71.7521327014218,0.4405236097200092,1.9913455594477512,-0.07001141459805799,Zach Dezenzo,1.7024505860648007
687515,74.57058823529411,204.0,0.3506197183098591,72.49111111111112,0.42217253440027935,2.0794771241829864,-0.07155281609042025,Colby Thomas,1.7777964411939924
553869,72.77748917748917,231.0,0.34449438202247196,70.66616541353383,0.3226488668531302,2.1113237639553404,0.021845515169341745,Elias Díaz,1.8050229214436957
665953,72.75165562913908,151.0,0.45448148148148143,70.56428571428572,0.3367519690657049,2.187369914853363,0.1177295124157765,Andrés Chaparro,1.8700366572817966
668709,72.04101221640488,573.0,0.40110679611650485,69.83211169284466,0.3271875453975997,2.2089005235602173,0.07391925071890515,JJ Bleday,1.8884437073477232
677870,70.26375000000002,240.0,0.3477311827956989,67.93446475195823,0.37337908018830823,2.329285248041785,-0.02564789739260931,Leo Jiménez,1.991363586709963
670032,64.6395104895105,286.0,0.29175000000000006,62.30925666199158,0.2757737763643291,2.3302538275189164,0.015976223635670972,Nicky Lopez,1.9921916492683018
649966,69.62125,80.0,0.26131034482758625,67.13247232472325,0.2949694210860608,2.4887776752767508,-0.03365907625847453,Luis Urías,2.1277176087082177
676356,71.5076923076923,390.0,0.33796710526315793,68.98209169054441,0.31599376692737086,2.5256006171478873,0.021973338335787074,Jonny DeLuca,2.159198452739392
596103,69.90687022900762,131.0,0.2634772727272727,67.31009463722398,0.4693431429014493,2.59677559178364,-0.20586587017417657,Austin Slater,2.2200476994745433
695336,70.41162790697673,172.0,0.3651,67.79444444444445,0.3632535275112972,2.6171834625322816,0.0018464724887027884,Thomas Saggese,2.237494893082666
668901,71.81541582150102,493.0,0.3827471910112359,69.19131428571428,0.3954878581507034,2.6241015357867354,-0.012740667139467532,Mark Vientos,2.2434093250659077
688363,69.94784946236558,186.0,0.24298591549295778,67.3156050955414,0.3189880668674597,2.6322443668241817,-0.07600215137450189,Graham Pauley,2.2503708327792005
680474,69.42685185185185,108.0,0.3539761904761905,66.71657303370787,0.2975166699213208,2.7102788181439763,0.05645952055486969,Max Schuemann,2.317084415839828
680574,70.18549019607845,510.0,0.3791538461538462,67.42824974411464,0.36130213716137805,2.75724045196381,0.01785170899246813,Matt McLain,2.3572330784563293
691019,70.39230769230771,143.0,0.45130555555555557,67.55074906367042,0.39801951044129447,2.841558628637287,0.053286045114261105,Kyle Teel,2.4293187737856154
680869,72.54772117962466,373.0,0.35441975308641976,69.48909952606634,0.36242418379322017,3.058621653558319,-0.008004430706800403,Zack Gelof,2.6148913240828584
701358,75.47804878048781,738.0,0.3967351778656127,72.3532241555783,0.3766945934061043,3.1248246249095075,0.020040584459508404,Cam Smith,2.6714898821991695
677588,71.89666666666668,390.0,0.401260162601626,68.76969696969697,0.3456660928399511,3.1269696969697094,0.055594069761674914,José Tena,2.673323757374031
807712,67.06265270506108,573.0,0.29064,63.815562913907286,0.3271305829909013,3.2470897911537975,-0.0364905829909013,Luke Keaschall,2.7760173977478155
678246,72.21313394018205,769.0,0.4252828947368421,68.58860153256705,0.3399099752556569,3.6245324076149927,0.0853729194811852,Miguel Vargas,3.0987024287568965
669397,67.00429447852761,163.0,0.24662666666666666,61.97545582047686,0.2878629727936297,5.028838658050752,-0.04123630612696305,Nick Allen,4.299278585781013
