pitches_to,pa_to,bip_to,in_zone_to,swing_to,contact_to,swstr_to,called_strike_to,z_contact_to,o_swing_to,bb_to,k_to,hbp_to,h_to,hr_to,tb_to,sb_to,hard_hit_n_to,barrel_n_to,woba_v_sum_to,woba_d_sum_to,k_pct_to,bb_pct_to,hr_per_pa_to,sb_per_pa_to,ab_to,iso_to,contact_pct_to,whiff_pct_to,swstr_pct_to,z_contact_pct_to,chase_pct_to,in_play_pct_to,hard_hit_pct_to,barrel_pct_to,xwoba_per_pa_to,xwoba_on_contact_to,fp_total_to,core_fp_per_pa_to,batter,pitches_last21,pa_last21,bip_last21,in_zone_last21,swing_last21,contact_last21,swstr_last21,called_strike_last21,z_contact_last21,o_swing_last21,bb_last21,k_last21,hbp_last21,h_last21,hr_last21,tb_last21,sb_last21,hard_hit_n_last21,barrel_n_last21,woba_v_sum_last21,woba_d_sum_last21,k_pct_last21,bb_pct_last21,hr_per_pa_last21,sb_per_pa_last21,ab_last21,iso_last21,contact_pct_last21,whiff_pct_last21,swstr_pct_last21,z_contact_pct_last21,chase_pct_last21,in_play_pct_last21,hard_hit_pct_last21,barrel_pct_last21,xwoba_per_pa_last21,xwoba_on_contact_last21,fp_total_last21,core_fp_per_pa_last21,pa_after,fp_after_core,ros_pa,ros_core_fp_per_pa,ros_full_fp_per_pa,lineup_spot_to,started_pct_to,pa_per_started_game_to,year,split_day,cutoff_date,babip_last21,CONTACT_raw,POWER_raw,DISCIPLINE_raw,C_L21,P_L21,D_L21,cell_L21,arch_L21,player_name,C_STD,P_STD,D_STD,arch_STD,age_tier,boundary_tier,fp_pa_STD,C_25,P_25,D_25,arch_25,fp_pa_25,dC_25_L21,dP_25_L21,dD_25_L21,net_change
434,116,83,238,204,148,56,71,122,42,6,26,1,26,6,49,0,37,8,36.393,112,0.2241379310344827,0.0517241379310344,0.0517241379310344,0.0,109,0.2110091743119266,0.7254901960784313,0.2745098039215686,0.1290322580645161,,0.2142857142857142,0.1912442396313364,0.4457831325301205,0.0963855421686747,0.3249375,0.3935822784810127,30.0,0.2586206896551724,680869,285.0,76.0,54.0,151.0,129.0,96.0,33.0,49.0,78.0,30.0,5.0,16.0,1.0,17.0,5.0,36.0,0.0,26.0,7.0,25.877,74.0,0.2105263157894736,0.0657894736842105,0.0657894736842105,0.0,70.0,0.2714285714285714,0.7441860465116279,0.2558139534883721,0.1157894736842105,,0.2238805970149253,0.1894736842105263,0.4814814814814814,0.1296296296296296,0.3496891891891892,0.4168653846153846,26.0,0.3421052631578947,,,,,,7.25,0.9032258064516128,4.035714285714286,2026,59,2026-05-22,0.24489795918367346,52.75,65.25,52.5,49,64,51,AVG/PLUS/AVG,POWER_HITTER,Zack Gelof,47.0,59.0,53.0,AVERAGE_HITTER,PEAK,EDGE,0.4051724137931034,,,,,,,,,0.0
661,169,129,325,281,233,48,158,156,109,9,30,1,36,5,63,0,52,8,49.947,167,0.1775147928994082,0.0532544378698224,0.029585798816568,0.0,159,0.1698113207547169,0.8291814946619217,0.1708185053380783,0.0726172465960665,,0.3244047619047619,0.1951588502269289,0.4031007751937984,0.0620155038759689,0.2990838323353293,0.335015748031496,43.0,0.2544378698224852,681082,280.0,70.0,55.0,141.0,120.0,102.0,18.0,59.0,71.0,39.0,3.0,12.0,0.0,17.0,4.0,35.0,0.0,19.0,5.0,21.046,70.0,0.1714285714285714,0.0428571428571428,0.0571428571428571,0.0,67.0,0.2686567164179104,0.85,0.15,0.0642857142857142,,0.2805755395683453,0.1964285714285714,0.3454545454545454,0.0909090909090909,0.3006571428571428,0.3444727272727273,26.0,0.3714285714285714,,,,,,6.075,0.8888888888888888,4.0,2026,59,2026-05-22,0.2549019607843137,54.25,59.5,47.0,53,57,44,AVG/AVG/AVG,AVERAGE_HITTER,Bryson Stott,53.0,54.0,29.0,AVG_HACKER,PEAK,SOLID,0.4201183431952662,56.0,42.0,46.0,AVERAGE_HITTER,0.5595026642984015,0.0,0.0,0.0,0.0
682,174,101,328,328,228,100,93,184,92,19,49,5,33,4,54,0,36,8,50.564,174,0.2816091954022988,0.1091954022988505,0.0229885057471264,0.0,150,0.14,0.6951219512195121,0.3048780487804878,0.1466275659824047,,0.2598870056497175,0.1480938416422287,0.3564356435643564,0.0792079207920792,0.2905977011494253,0.3342970297029703,29.0,0.1666666666666666,681393,240.0,64.0,38.0,112.0,121.0,86.0,35.0,29.0,69.0,38.0,8.0,17.0,1.0,11.0,1.0,17.0,0.0,12.0,2.0,17.535,64.0,0.265625,0.125,0.015625,0.0,55.0,0.109090909090909,0.7107438016528925,0.2892561983471074,0.1458333333333333,,0.296875,0.1583333333333333,0.3157894736842105,0.0526315789473684,0.273984375,0.295657894736842,9.0,0.140625,,,,,,5.977272727272728,0.9565217391304348,3.909090909090909,2026,59,2026-05-22,0.2702702702702703,47.5,46.0,55.0,36,42,55,MINUS/AVG/AVG,BACKUP_BAT,Connor Norby,41.0,49.0,62.0,BALANCED_EYE,PEAK,EDGE,0.2816091954022988,48.0,49.0,50.0,AVERAGE_HITTER,0.4094955489614243,-1.0,0.0,0.0,-1.0
783,206,154,361,402,326,76,95,246,135,18,31,3,51,6,80,0,55,12,70.918,202,0.1504854368932038,0.087378640776699,0.029126213592233,0.0,185,0.1567567567567567,0.8109452736318408,0.1890547263681592,0.0970625798212005,,0.3199052132701421,0.1966794380587484,0.3571428571428571,0.0779220779220779,0.3510792079207921,0.3664533333333333,70.0,0.3398058252427184,681198,298.0,74.0,54.0,141.0,152.0,127.0,25.0,39.0,93.0,52.0,7.0,11.0,2.0,20.0,3.0,32.0,0.0,17.0,4.0,27.36,72.0,0.1486486486486486,0.0945945945945946,0.0405405405405405,0.0,65.0,0.1846153846153846,0.8355263157894737,0.1644736842105263,0.0838926174496644,,0.3312101910828025,0.1812080536912751,0.3148148148148148,0.074074074074074,0.38,0.3809615384615384,30.0,0.4054054054054054,,,,,,4.166666666666667,0.9411764705882352,4.229166666666667,2026,59,2026-05-22,0.3333333333333333,57.5,52.75,50.0,62,50,48,PLUS/AVG/AVG,PURE_HITTER,TJ Rumfield,61.0,51.0,56.0,PURE_HITTER,PEAK,EDGE,0.4902912621359223,,,,,,,,,0.0
739,199,128,336,354,232,122,120,174,142,16,53,2,34,6,63,0,51,14,59.788,195,0.2663316582914573,0.0804020100502512,0.0301507537688442,0.0,181,0.1602209944751381,0.655367231638418,0.3446327683615819,0.1650879566982408,,0.3523573200992556,0.1732070365358592,0.3984375,0.109375,0.3066051282051282,0.3676451612903226,28.0,0.1407035175879397,680776,337.0,86.0,51.0,150.0,153.0,100.0,53.0,61.0,72.0,68.0,9.0,25.0,1.0,16.0,4.0,34.0,0.0,20.0,6.0,28.248,85.0,0.2906976744186046,0.1046511627906976,0.0465116279069767,0.0,76.0,0.2368421052631578,0.6535947712418301,0.3464052287581699,0.1572700296735905,,0.3636363636363636,0.1513353115727003,0.392156862745098,0.1176470588235294,0.3323294117647059,0.41096,19.0,0.2209302325581395,,,,,,2.1627906976744184,0.9555555555555556,4.5813953488372094,2026,59,2026-05-22,0.2553191489361702,49.0,59.25,49.0,40,57,47,AVG/AVG/AVG,AVERAGE_HITTER,Jarren Duran,35.0,51.0,41.0,BACKUP_BAT,PEAK,EDGE,0.3517587939698492,51.0,49.0,44.0,AVERAGE_HITTER,0.5322812051649928,0.0,0.0,0.0,0.0
848,197,107,417,353,253,100,147,217,86,25,63,2,33,7,63,0,46,14,62.107,196,0.3197969543147208,0.1269035532994923,0.0355329949238578,0.0,170,0.1764705882352941,0.71671388101983,0.28328611898017,0.1179245283018868,,0.1995359628770301,0.1261792452830188,0.4299065420560747,0.1308411214953271,0.3168724489795918,0.4076132075471698,27.0,0.1370558375634517,679529,304.0,73.0,38.0,159.0,144.0,100.0,44.0,52.0,84.0,39.0,5.0,29.0,1.0,9.0,2.0,18.0,0.0,13.0,4.0,15.46,73.0,0.3972602739726027,0.0684931506849315,0.0273972602739726,0.0,67.0,0.1343283582089552,0.6944444444444444,0.3055555555555556,0.1447368421052631,,0.2689655172413793,0.125,0.3421052631578947,0.1052631578947368,0.2117808219178082,0.2963157894736842,-5.0,-0.0684931506849315,,,,,,6.416666666666667,0.9411764705882352,4.020833333333333,2026,59,2026-05-22,0.19444444444444445,42.5,51.5,50.5,23,48,49,MINUS/AVG/AVG,BACKUP_BAT,Spencer Torkelson,41.0,63.0,63.0,POWER_EYE,PEAK,EDGE,0.2741116751269035,46.0,64.0,61.0,POWER_EYE,0.5100154083204931,-1.0,-1.0,-1.0,-3.0
813,205,132,394,343,262,81,161,209,97,24,47,2,37,5,61,0,48,9,65.54599999999999,203,0.2292682926829268,0.1170731707317073,0.024390243902439,0.0,179,0.1340782122905028,0.7638483965014577,0.2361516034985422,0.0996309963099631,,0.2315035799522673,0.1623616236162361,0.3636363636363636,0.0681818181818181,0.3228866995073891,0.357276923076923,40.0,0.1951219512195122,680574,268.0,67.0,50.0,124.0,110.0,88.0,22.0,53.0,70.0,33.0,6.0,11.0,0.0,13.0,3.0,25.0,0.0,22.0,2.0,22.241,66.0,0.1641791044776119,0.0895522388059701,0.044776119402985,0.0,61.0,0.1967213114754098,0.8,0.2,0.0820895522388059,,0.2291666666666666,0.1865671641791045,0.44,0.04,0.3369848484848485,0.3498163265306122,20.0,0.2985074626865671,,,,,,3.4565217391304346,0.9583333333333334,4.391304347826087,2026,59,2026-05-22,0.2127659574468085,52.25,54.75,55.0,48,52,55,AVG/AVG/AVG,AVERAGE_HITTER,Matt McLain,46.0,49.0,57.0,AVERAGE_HITTER,PEAK,NEAR_EDGE,0.3268292682926829,38.0,45.0,47.0,BACKUP_BAT,0.3622183708838821,1.0,0.0,0.0,1.0
675,178,122,315,323,241,82,114,167,123,11,39,6,44,4,68,0,46,9,54.068,175,0.2191011235955056,0.0617977528089887,0.0224719101123595,0.0,161,0.1490683229813664,0.7461300309597523,0.2538699690402476,0.1214814814814814,,0.3416666666666667,0.1807407407407407,0.3770491803278688,0.0737704918032786,0.30896,0.3467899159663866,46.0,0.2584269662921348,678882,272.0,70.0,48.0,125.0,124.0,98.0,26.0,46.0,70.0,46.0,5.0,15.0,2.0,18.0,3.0,31.0,0.0,17.0,4.0,22.366,69.0,0.2142857142857142,0.0714285714285714,0.0428571428571428,0.0,63.0,0.2063492063492063,0.7903225806451613,0.2096774193548387,0.0955882352941176,,0.3129251700680272,0.1764705882352941,0.3541666666666667,0.0833333333333333,0.3241449275362318,0.3716170212765958,23.0,0.3285714285714285,,,,,,6.116279069767442,0.9347826086956522,4.046511627906977,2026,59,2026-05-22,0.3333333333333333,54.75,55.25,48.5,54,53,46,AVG/AVG/AVG,AVERAGE_HITTER,Ceddanne Rafaela,53.0,49.0,39.0,AVG_HACKER,PEAK,EDGE,0.4269662921348314,46.0,49.0,36.0,AVG_HACKER,0.5297113752122241,0.0,0.0,1.0,1.0
865,207,149,404,436,335,101,130,237,162,14,42,2,53,10,91,0,70,11,70.76,206,0.2028985507246377,0.0676328502415458,0.0483091787439613,0.0,191,0.1989528795811518,0.768348623853211,0.231651376146789,0.1167630057803468,,0.351409978308026,0.1722543352601156,0.4697986577181208,0.0738255033557047,0.343495145631068,0.4024324324324324,65.0,0.3140096618357488,681624,327.0,79.0,59.0,149.0,167.0,130.0,37.0,47.0,92.0,64.0,6.0,13.0,1.0,16.0,5.0,32.0,0.0,23.0,6.0,26.474,79.0,0.1645569620253164,0.0759493670886076,0.0632911392405063,0.0,72.0,0.2222222222222222,0.7784431137724551,0.2215568862275449,0.1131498470948012,,0.3595505617977528,0.1804281345565749,0.3898305084745763,0.1016949152542373,0.3351139240506329,0.3656610169491525,26.0,0.3291139240506329,,,,,,6.0,0.9803921568627452,4.12,2026,59,2026-05-22,0.2037037037037037,52.0,60.0,46.5,47,58,44,AVG/AVG/AVG,AVERAGE_HITTER,Andy Pages,58.0,56.0,43.0,AVERAGE_HITTER,PEAK,EDGE,0.5652173913043478,55.0,52.0,39.0,AVG_HACKER,0.5559157212317666,0.0,0.0,1.0,1.0
845,215,156,403,292,266,26,210,191,91,32,25,2,35,1,45,0,15,1,62.724,211,0.1162790697674418,0.1488372093023255,0.0046511627906976,0.0,181,0.0552486187845303,0.910958904109589,0.0890410958904109,0.0307692307692307,,0.2058823529411764,0.1846153846153846,0.0961538461538461,0.0064102564102564,0.2972701421800948,0.2524444444444444,54.0,0.2511627906976744,680757,313.0,80.0,53.0,146.0,99.0,88.0,11.0,72.0,64.0,30.0,17.0,9.0,1.0,8.0,0.0,10.0,0.0,3.0,0.0,23.701,78.0,0.1125,0.2125,0.0,0.0,62.0,0.032258064516129,0.8888888888888888,0.1111111111111111,0.0351437699680511,,0.1796407185628742,0.1693290734824281,0.0566037735849056,0.0,0.3038589743589743,0.2098235294117647,19.0,0.2375,,,,,,1.8333333333333333,1.0,4.479166666666667,2026,59,2026-05-22,0.1509433962264151,49.5,33.25,71.0,41,27,75,AVG/MINUS/PLUS,SECONDARY_LEADOFF,Steven Kwan,54.0,30.0,51.0,GENERIC_NO_POWER,PEAK,SOLID,0.3720930232558139,66.0,34.0,46.0,SLAP_HITTER,0.5587392550143266,-1.0,0.0,1.0,0.0
703,171,110,340,319,230,89,121,182,97,15,45,1,36,3,54,0,43,10,54.106,171,0.2631578947368421,0.087719298245614,0.0175438596491228,0.0,155,0.1161290322580645,0.7210031347962382,0.2789968652037617,0.1266002844950213,,0.2672176308539944,0.1564722617354196,0.3909090909090909,0.0909090909090909,0.3164093567251462,0.3872110091743119,25.0,0.1461988304093567,683146,287.0,69.0,44.0,142.0,129.0,93.0,36.0,50.0,80.0,31.0,7.0,17.0,1.0,17.0,2.0,26.0,0.0,19.0,5.0,24.905,69.0,0.2463768115942029,0.1014492753623188,0.0289855072463768,0.0,61.0,0.1475409836065573,0.7209302325581395,0.2790697674418604,0.1254355400696864,,0.2137931034482758,0.1533101045296167,0.4318181818181818,0.1136363636363636,0.3609420289855072,0.4326744186046511,17.0,0.2463768115942029,,,,,,5.585365853658536,0.8541666666666666,3.8780487804878048,2026,59,2026-05-22,0.35714285714285715,55.0,54.25,57.0,55,51,57,AVG/AVG/AVG,AVERAGE_HITTER,Brett Baty,49.0,46.0,52.0,AVERAGE_HITTER,PEAK,SOLID,0.2982456140350877,51.0,56.0,51.0,AVERAGE_HITTER,0.4837962962962963,0.0,0.0,0.0,0.0
590,150,91,283,276,188,88,103,150,98,16,43,0,33,4,54,0,33,7,48.347,150,0.2866666666666667,0.1066666666666666,0.0266666666666666,0.0,134,0.1567164179104477,0.6811594202898551,0.3188405797101449,0.1491525423728813,,0.3192182410423452,0.1542372881355932,0.3626373626373626,0.0769230769230769,0.3223133333333333,0.4082087912087911,27.0,0.18,682177,212.0,61.0,38.0,103.0,94.0,72.0,22.0,40.0,58.0,30.0,7.0,16.0,0.0,8.0,0.0,10.0,0.0,11.0,1.0,16.265,61.0,0.2622950819672131,0.1147540983606557,0.0,0.0,54.0,0.037037037037037,0.7659574468085106,0.2340425531914893,0.1037735849056603,,0.2752293577981651,0.1792452830188679,0.2894736842105263,0.0263157894736842,0.2666393442622951,0.299078947368421,1.0,0.0163934426229508,,,,,,5.297297297297297,0.902439024390244,3.891891891891892,2026,59,2026-05-22,0.21052631578947367,47.75,39.75,55.0,36,34,55,MINUS/MINUS/AVG,FRINGE,Daniel Schneemann,47.0,54.0,47.0,AVERAGE_HITTER,PEAK,SOLID,0.3666666666666666,35.0,51.0,51.0,BACKUP_BAT,0.3696682464454976,0.0,-1.0,0.0,-1.0
370,92,60,179,154,120,34,64,98,34,13,17,2,21,2,28,0,19,2,30.49,90,0.1847826086956521,0.1413043478260869,0.0217391304347826,0.0,77,0.0909090909090909,0.7792207792207793,0.2207792207792207,0.0918918918918919,,0.1780104712041884,0.1621621621621621,0.3166666666666666,0.0333333333333333,0.3387777777777777,0.3438983050847457,26.0,0.2826086956521739,683953,320.0,79.0,54.0,165.0,135.0,107.0,28.0,59.0,91.0,27.0,9.0,14.0,2.0,21.0,2.0,28.0,0.0,17.0,2.0,27.201,79.0,0.1772151898734177,0.1139240506329113,0.0253164556962025,0.0,68.0,0.1029411764705882,0.7925925925925926,0.2074074074074074,0.0875,,0.1741935483870967,0.16875,0.3148148148148148,0.037037037037037,0.3443164556962025,0.3611296296296296,25.0,0.3164556962025316,,,,,,6.095238095238095,0.9545454545454546,4.285714285714286,2026,59,2026-05-22,0.36538461538461536,56.0,46.25,60.5,58,42,62,AVG/AVG/PLUS,BALANCED_EYE,Travis Bazzana,57.0,41.0,69.0,BALANCED_EYE,PRE_PEAK,EDGE,0.3695652173913043,,,,,,,,,0.0
864,212,139,415,371,300,71,127,241,78,32,36,5,41,11,83,0,60,21,84.451,208,0.1698113207547169,0.1509433962264151,0.0518867924528301,0.0,175,0.24,0.8086253369272237,0.1913746630727762,0.0821759259259259,,0.1737193763919821,0.1608796296296296,0.4316546762589928,0.1510791366906475,0.406014423076923,0.4209632352941176,84.0,0.3962264150943396,678246,291.0,73.0,49.0,141.0,135.0,106.0,29.0,38.0,84.0,32.0,8.0,13.0,3.0,17.0,5.0,35.0,0.0,18.0,10.0,32.242,70.0,0.1780821917808219,0.1095890410958904,0.0684931506849315,0.0,62.0,0.2903225806451613,0.7851851851851852,0.2148148148148148,0.0996563573883161,,0.2133333333333333,0.1683848797250859,0.3673469387755102,0.2040816326530612,0.4605999999999999,0.5139565217391304,33.0,0.4520547945205479,,,,,,2.8043478260869565,0.9387755102040816,4.5,2026,59,2026-05-22,0.2727272727272727,58.5,67.5,58.0,64,67,59,PLUS/PLUS/AVG,CONTACT_POWER,Miguel Vargas,57.0,67.0,75.0,POWER_EYE,PEAK,NEAR_EDGE,0.6226415094339622,49.0,51.0,63.0,BALANCED_EYE,0.543859649122807,1.0,1.0,-1.0,1.0
872,220,134,397,358,264,94,148,202,116,34,48,4,41,4,66,0,58,17,77.11,218,0.2181818181818181,0.1545454545454545,0.0181818181818181,0.0,182,0.1373626373626373,0.7374301675977654,0.2625698324022346,0.1077981651376146,,0.2442105263157894,0.1536697247706422,0.4328358208955223,0.126865671641791,0.3537155963302752,0.3820300751879699,56.0,0.2545454545454545,683737,364.0,83.0,45.0,163.0,134.0,97.0,37.0,69.0,78.0,40.0,19.0,17.0,2.0,17.0,2.0,31.0,0.0,27.0,9.0,37.113,82.0,0.2048192771084337,0.2289156626506024,0.0240963855421686,0.0,62.0,0.2258064516129032,0.7238805970149254,0.2761194029850746,0.1016483516483516,,0.1990049751243781,0.1236263736263736,0.6,0.2,0.4525975609756097,0.5047333333333334,35.0,0.4216867469879518,,,,,,3.612244897959184,0.98,4.469387755102041,2026,59,2026-05-22,0.3488372093023256,57.75,64.0,70.0,62,63,74,PLUS/PLUS/PLUS,GOAT_TIER,Michael Busch,50.0,51.0,60.0,BALANCED_EYE,PEAK,EDGE,0.4136363636363636,58.0,69.0,60.0,POWER_EYE,0.6399317406143344,1.0,0.0,0.0,1.0
721,177,119,354,342,264,78,110,206,95,22,35,1,28,0,31,0,22,0,47.304,170,0.1977401129943503,0.1242937853107344,0.0,0.0,154,0.0194805194805194,0.7719298245614035,0.2280701754385964,0.1081830790568654,,0.2588555858310626,0.1650485436893204,0.1848739495798319,0.0,0.2782588235294118,0.2616428571428571,19.0,0.1073446327683615,683083,261.0,66.0,45.0,132.0,128.0,97.0,31.0,40.0,80.0,31.0,8.0,13.0,0.0,9.0,0.0,11.0,0.0,8.0,0.0,16.69,61.0,0.1969696969696969,0.1212121212121212,0.0,0.0,58.0,0.0344827586206896,0.7578125,0.2421875,0.1187739463601532,,0.2403100775193798,0.1724137931034483,0.1777777777777777,0.0,0.2736065573770492,0.23975,6.0,0.0909090909090909,,,,,,7.613636363636363,0.9565217391304348,3.9318181818181817,2026,59,2026-05-22,0.2,46.75,35.75,58.0,34,30,59,MINUS/MINUS/AVG,FRINGE,Nasim Nuñez,40.0,29.0,63.0,SECONDARY_LEADOFF,PEAK,EDGE,0.3446327683615819,,,,,,,,,0.0
888,230,151,434,445,329,116,145,242,158,14,64,1,49,10,91,0,67,15,68.716,230,0.2782608695652174,0.0608695652173913,0.0434782608695652,0.0,215,0.1953488372093023,0.7393258426966293,0.2606741573033708,0.1306306306306306,,0.3480176211453744,0.170045045045045,0.4437086092715231,0.0993377483443708,0.2987652173913043,0.3855364238410596,42.0,0.1826086956521739,683002,265.0,81.0,61.0,140.0,144.0,111.0,33.0,46.0,86.0,49.0,2.0,18.0,0.0,21.0,1.0,28.0,0.0,26.0,5.0,23.399,81.0,0.2222222222222222,0.0246913580246913,0.0123456790123456,0.0,79.0,0.0886075949367088,0.7708333333333334,0.2291666666666666,0.1245283018867924,,0.392,0.230188679245283,0.4262295081967213,0.081967213114754,0.2888765432098765,0.360639344262295,12.0,0.1481481481481481,,,,,,1.52,1.0,4.6,2026,59,2026-05-22,0.3333333333333333,54.0,48.5,39.0,53,45,34,AVG/AVG/MINUS,AVG_HACKER,Gunnar Henderson,46.0,59.0,41.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.3869565217391304,58.0,48.0,54.0,AVERAGE_HITTER,0.565284178187404,0.0,0.0,-1.0,-1.0
787,199,123,336,341,238,103,125,162,136,28,46,2,48,7,92,0,58,18,76.457,196,0.2311557788944723,0.1407035175879397,0.0351758793969849,0.0,169,0.2603550295857988,0.6979472140762464,0.3020527859237537,0.1308767471410419,,0.3015521064301552,0.156289707750953,0.4715447154471545,0.1463414634146341,0.3900867346938775,0.4459256198347107,76.0,0.3819095477386934,682998,281.0,78.0,54.0,123.0,116.0,90.0,26.0,44.0,66.0,39.0,12.0,11.0,1.0,19.0,3.0,36.0,0.0,30.0,9.0,33.459,75.0,0.141025641025641,0.1538461538461538,0.0384615384615384,0.0,65.0,0.2615384615384615,0.7758620689655172,0.2241379310344827,0.092526690391459,,0.2468354430379747,0.192170818505338,0.5555555555555556,0.1666666666666666,0.44612,0.4395961538461538,38.0,0.4871794871794871,,,,,,2.276595744680851,1.0,4.23404255319149,2026,59,2026-05-22,0.3137254901960784,58.0,64.75,61.0,63,64,62,PLUS/PLUS/PLUS,GOAT_TIER,Corbin Carroll,58.0,64.0,53.0,POWER_HITTER,PEAK,EDGE,0.6030150753768844,58.0,64.0,51.0,POWER_HITTER,0.6961240310077519,1.0,0.0,1.0,2.0
907,216,128,428,397,283,114,142,227,119,28,58,2,60,4,87,0,63,17,82.78699999999999,215,0.2685185185185185,0.1296296296296296,0.0185185185185185,0.0,186,0.1451612903225806,0.7128463476070529,0.2871536523929471,0.1256890848952591,,0.2484342379958246,0.1411245865490628,0.4921875,0.1328125,0.3850558139534883,0.486511811023622,59.0,0.2731481481481481,682985,319.0,79.0,47.0,147.0,147.0,105.0,42.0,42.0,83.0,44.0,8.0,22.0,2.0,26.0,0.0,33.0,0.0,23.0,5.0,28.584,78.0,0.2784810126582278,0.1012658227848101,0.0,0.0,69.0,0.1014492753623188,0.7142857142857143,0.2857142857142857,0.1316614420062695,,0.2558139534883721,0.1473354231974921,0.4893617021276595,0.1063829787234042,0.3664615384615384,0.4692173913043478,21.0,0.2658227848101265,,,,,,4.352941176470588,0.9807692307692308,4.215686274509804,2026,59,2026-05-22,0.5531914893617021,60.75,50.0,54.5,70,46,54,PLUS/AVG/AVG,PURE_HITTER,Riley Greene,66.0,54.0,59.0,PURE_HITTER,PEAK,EDGE,0.4768518518518518,50.0,66.0,51.0,POWER_HITTER,0.5213414634146342,1.0,-1.0,0.0,0.0
843,220,148,378,414,292,122,126,206,157,23,42,7,56,11,104,0,61,16,81.494,217,0.1909090909090909,0.1045454545454545,0.05,0.0,190,0.2526315789473684,0.7053140096618358,0.2946859903381642,0.1447212336892052,,0.3376344086021505,0.1755634638196915,0.4121621621621621,0.1081081081081081,0.3755483870967742,0.4156054421768707,92.0,0.4181818181818181,682928,331.0,85.0,59.0,157.0,168.0,117.0,51.0,47.0,87.0,58.0,7.0,18.0,1.0,24.0,3.0,44.0,0.0,21.0,5.0,28.765,84.0,0.2117647058823529,0.0823529411764705,0.0352941176470588,0.0,77.0,0.2597402597402597,0.6964285714285714,0.3035714285714285,0.1540785498489426,,0.3333333333333333,0.1782477341389728,0.3559322033898305,0.0847457627118644,0.3424404761904762,0.3993965517241379,34.0,0.4,,,,,,4.42,0.9803921568627452,4.38,2026,59,2026-05-22,0.375,54.75,56.25,48.5,54,54,46,AVG/AVG/AVG,AVERAGE_HITTER,CJ Abrams,56.0,61.0,50.0,POWER_HITTER,PEAK,EDGE,0.6636363636363637,50.0,50.0,41.0,AVERAGE_HITTER,0.5633802816901409,0.0,0.0,0.0,0.0
885,223,139,424,358,253,105,187,200,115,20,63,1,58,11,105,0,71,20,80.775,218,0.2825112107623318,0.0896860986547085,0.0493273542600896,0.0,202,0.2326732673267326,0.7067039106145251,0.2932960893854748,0.1186440677966101,,0.2494577006507592,0.1570621468926553,0.5107913669064749,0.1438848920863309,0.3705275229357798,0.4863805970149253,63.0,0.2825112107623318,682829,316.0,80.0,51.0,149.0,131.0,98.0,33.0,66.0,75.0,43.0,6.0,22.0,1.0,23.0,1.0,35.0,0.0,25.0,6.0,28.13,79.0,0.275,0.075,0.0125,0.0,73.0,0.1643835616438356,0.7480916030534351,0.2519083969465648,0.1044303797468354,,0.2574850299401197,0.1613924050632911,0.4901960784313725,0.1176470588235294,0.3560759493670886,0.4646,20.0,0.25,,,,,,2.84,1.0,4.46,2026,59,2026-05-22,0.44,58.25,54.0,52.0,64,51,51,PLUS/AVG/AVG,PURE_HITTER,Elly De La Cruz,59.0,62.0,46.0,POWER_HITTER,PRE_PEAK,EDGE,0.5515695067264574,50.0,49.0,49.0,AVERAGE_HITTER,0.5563480741797432,1.0,0.0,0.0,1.0
682,179,134,317,360,296,64,112,192,146,6,35,4,41,9,78,0,48,12,55.124,175,0.1955307262569832,0.0335195530726257,0.0502793296089385,0.0,169,0.2189349112426035,0.8222222222222222,0.1777777777777777,0.093841642228739,,0.4,0.1964809384164222,0.3582089552238806,0.0895522388059701,0.3149942857142857,0.3640307692307692,53.0,0.2960893854748603,682657,261.0,75.0,55.0,122.0,134.0,108.0,26.0,45.0,71.0,54.0,3.0,15.0,2.0,16.0,4.0,32.0,0.0,18.0,4.0,22.15,73.0,0.2,0.04,0.0533333333333333,0.0,70.0,0.2285714285714285,0.8059701492537313,0.1940298507462686,0.0996168582375478,,0.3884892086330935,0.210727969348659,0.3272727272727272,0.0727272727272727,0.3034246575342466,0.3443396226415094,22.0,0.2933333333333333,,,,,,4.5,0.8888888888888888,4.25,2026,59,2026-05-22,0.23529411764705882,52.0,56.25,41.0,47,54,37,AVG/AVG/MINUS,AVG_HACKER,Angel Martínez,54.0,59.0,31.0,AVG_HACKER,PRE_PEAK,EDGE,0.4860335195530726,39.0,42.0,33.0,K_PRONE_FILLER,0.3884297520661157,1.0,0.0,0.0,1.0
