game_pk,pitcher,pitches,swings,whiffs,actual_K,actual_BB,actual_HBP,actual_H,actual_PA,runs_allowed,arsenal_xWhiff,stuff_xWhiff,outs_est,ip,actual_FP,p_overall_swstr,baseline_xK,arsenal_xK,stuff_xK,lineup_xfp_proxy,pitcher_xfp_proxy,lineup_xfp,lineup_n,pitcher_xfp,year
716954,621244,100,47,19,8,4,0,1,22,0,11.68,9.94956020869079,17,5.666666666666667,21.7,0.23663003663003662,3.707203907203907,3.893333333333333,3.316520069563597,,,0.6010753509026379,3.0,11.633333333333333,2023
716954,664028,75,36,5,2,1,1,3,20,0,6.761000000000001,6.065102639296187,15,5.0,13.5,0.1388888888888889,1.6666666666666667,2.253666666666667,2.0217008797653957,,,0.5463234471704435,9.0,,2023
716955,592791,91,49,10,3,0,0,6,23,4,12.069999999999999,8.772497418182862,17,5.666666666666667,7.699999999999999,0.20065789473684212,3.2774122807017547,4.0233333333333325,2.924165806060954,,,0.45704922801642994,6.0,11.848888888888888,2023
716955,666142,106,51,14,9,2,0,8,27,3,14.383,19.50714024493846,17,5.666666666666667,11.7,0.3037542662116041,5.16382252559727,4.794333333333333,6.5023800816461526,,,0.4864412992781442,9.0,,2023
716956,668909,90,45,17,4,2,0,6,23,3,12.519000000000002,14.000717876540246,15,5.0,6.5,0.2564491654021244,3.8467374810318664,4.173000000000001,4.6669059588467485,,,0.3843046078553213,7.0,,2023
716956,669373,88,46,16,7,1,0,3,22,1,10.308,14.104345044128607,18,6.0,20.799999999999997,0.2875,4.408333333333333,3.436,4.701448348042869,,,0.5448962456735998,5.0,10.668421052631578,2023
716957,448179,56,29,6,3,1,0,2,18,3,6.228729631551635,4.991474956455612,15,5.0,10.5,0.16729678638941398,1.6172022684310017,2.076243210517212,1.6638249854852039,,,0.46170111792729,5.0,12.21944444444444,2023
716957,668678,100,42,2,3,1,0,3,23,1,8.705,9.044310676940011,19,6.333333333333333,17.9,0.23890339425587467,3.3446475195822454,2.901666666666667,3.01477022564667,,,0.5991164011786199,8.0,14.385185185185186,2023
716958,425794,93,31,0,2,3,0,4,25,3,7.096094447327451,3.8602481132447344,18,6.0,8.799999999999997,0.11972789115646258,1.23718820861678,2.365364815775817,1.286749371081578,,,0.5596512371374126,7.0,11.1416149068323,2023
716958,500779,97,42,10,5,4,0,3,25,1,10.223094447327451,7.520454565923492,18,6.0,15.799999999999997,0.19784172661870503,2.76978417266187,3.4076981491091503,2.506818188641164,,,0.5666245265930777,6.0,11.482587064676617,2023
716959,666214,83,48,14,3,2,0,4,21,0,11.343,10.228325472345688,15,5.0,13.5,0.21895006402048656,3.503201024327785,3.781,3.409441824115229,,,0.5834750406139924,5.0,,2023
716959,675540,81,39,11,6,2,0,5,23,1,10.261,6.135976129582268,16,5.333333333333333,14.599999999999998,0.2139917695473251,2.781893004115226,3.4203333333333332,2.0453253765274226,,,0.4210808324388761,7.0,,2023
716960,547179,74,34,6,1,1,0,8,19,7,6.824188894654904,8.943395988357366,10,3.3333333333333335,-11.0,0.19171917191719173,2.172817281728173,2.2747296315516348,2.9811319961191223,,,0.49483548866267535,6.0,8.020512820512819,2023
716960,672851,74,31,2,3,2,0,6,20,6,6.508,3.3773409157760566,12,4.0,-3.8000000000000007,0.1984924623115578,2.0510887772194306,2.1693333333333333,1.1257803052586854,,,0.5515794554290353,8.0,3.364285714285713,2023
716961,458681,87,43,7,3,1,0,4,25,0,9.018999999999998,8.508339767134457,20,6.666666666666667,20.0,0.26045627376425856,3.733206590621039,3.0063333333333326,2.8361132557114854,,,0.5239231120232947,6.0,12.878494623655913,2023
716961,669203,98,47,17,9,2,0,2,25,0,10.842,10.984218106995886,21,7.0,28.099999999999994,0.2656359803232607,4.16163035839775,3.6140000000000003,3.6614060356652955,,,0.604561680944357,8.0,17.97285714285714,2023
716962,477132,71,37,9,2,2,0,3,19,1,9.960999999999999,7.882748740332486,14,4.666666666666667,10.399999999999999,0.2654690618762475,3.274118429807053,3.3203333333333327,2.627582913444162,,,0.5407991007938061,6.0,18.246031746031747,2023
716962,489119,83,41,6,2,2,0,7,25,4,8.703,6.499379148946451,16,5.333333333333333,2.599999999999998,0.17122473246135553,2.3400713436385256,2.901,2.1664597163154835,,,0.5984099370188467,9.0,9.54277108433735,2023
716963,622491,99,52,7,3,1,0,9,30,4,11.221,11.724342733539665,20,6.666666666666667,7.0,0.2822822822822823,4.892892892892893,3.7403333333333335,3.9081142445132215,,,0.4540731087074352,5.0,13.394594594594592,2023
716964,669923,73,47,5,2,0,0,8,23,4,9.057729631551634,10.875127544129835,15,5.0,2.5,0.2013029315960912,3.1537459283387617,3.0192432105172116,3.625042514709945,,,0.43790367960982934,5.0,11.779999999999998,2023
716964,672582,84,44,11,6,2,2,5,20,1,12.677188894654902,8.99564076080268,11,3.6666666666666665,7.100000000000001,0.22522522522522523,3.3033033033033035,4.225729631551634,2.9985469202675596,,,0.5386648140206938,6.0,,2023
716965,605483,92,39,10,5,2,0,3,22,2,9.979,12.834646689741279,17,5.666666666666667,14.7,0.35714285714285715,4.642857142857143,3.326333333333333,4.278215563247093,,,0.4963445029143475,7.0,12.997435897435896,2023
716965,665152,94,46,9,4,2,0,5,25,3,8.687000000000001,7.50042497938271,18,6.0,10.799999999999997,0.21526277897768178,3.300695944324454,2.895666666666667,2.5001416597942367,,,0.6070767335291961,8.0,9.54242424242424,2023
716966,519242,65,28,8,3,3,1,2,19,1,7.4463648157758175,6.967946875563963,13,4.333333333333333,9.299999999999997,0.2753441802252816,2.5698790154359616,2.4821216052586057,2.322648958521321,,,0.47907962240206015,5.0,18.136734693877543,2023
716966,571578,96,49,13,6,0,0,4,21,1,11.215,11.173195721764824,17,5.666666666666667,18.7,0.2027128862094951,3.3109771414217533,3.7383333333333333,3.724398573921608,,,0.5369936210844111,5.0,10.646634615384611,2023
716967,592332,84,42,6,4,3,0,7,27,5,10.029364815775818,10.286184374628364,17,5.666666666666667,2.6999999999999993,0.2662251655629139,3.7271523178807953,3.343121605258606,3.4287281248761214,,,0.5515794554290353,8.0,12.151231527093596,2023
716967,605400,92,44,9,7,4,0,4,22,4,8.668,8.414690150466992,14,4.666666666666667,6.399999999999999,0.24292297564186965,3.562870309414088,2.889333333333333,2.8048967168223307,,,0.560412369930575,9.0,14.771921182266007,2023
716968,605182,102,52,10,7,2,1,3,26,0,13.184999999999999,13.099930118798042,20,6.666666666666667,23.0,0.2021379980563654,3.503725299643667,4.395,4.366643372932681,,,0.4913923024576885,9.0,12.976315789473684,2023
716968,665871,81,37,5,4,1,0,4,22,3,7.430000000000001,5.354278074866311,17,5.666666666666667,11.7,0.16991643454038996,2.0956360259981426,2.476666666666667,1.7847593582887704,,,0.5234323110744772,8.0,,2023
716969,621112,86,34,10,8,1,0,6,26,0,7.127364815775818,6.185897435897436,19,6.333333333333333,21.9,0.22395209580838324,2.53812375249501,2.3757882719252725,2.061965811965812,,,0.5809188394222735,5.0,9.935483870967738,2023
716969,669461,92,42,7,5,3,0,10,24,5,11.122,7.340199576040458,11,3.6666666666666665,-5.899999999999999,0.16883116883116883,2.3636363636363638,3.707333333333333,2.446733192013486,,,0.39356849185697473,4.0,,2023
716970,450203,94,38,15,10,1,0,4,23,0,10.667,11.497023205215005,18,6.0,24.799999999999997,0.2967848309975268,3.7592745259686726,3.5556666666666668,3.8323410684050017,,,0.5311009338997692,8.0,13.236813186813189,2023
716971,592351,92,48,11,4,2,1,6,27,1,14.066,9.31448658868014,18,6.0,12.799999999999997,0.24462809917355371,3.91404958677686,4.688666666666667,3.10482886289338,,,0.5346538923795022,7.0,10.9144578313253,2023
716971,672282,108,44,8,4,4,0,1,27,0,10.215999999999998,12.609619878330768,22,7.333333333333333,23.2,0.250788643533123,3.6782334384858046,3.4053333333333327,4.203206626110256,,,0.49461868223845784,9.0,11.076,2023
716972,434378,94,49,2,2,2,0,9,26,5,11.886000000000003,10.03808684466833,15,5.0,-2.5,0.20015515903801395,3.2692009309542276,3.962000000000001,3.3460289482227767,,,0.5157753862538497,8.0,18.086338797814207,2023
716972,666200,84,37,9,3,3,0,8,22,6,8.056000000000001,10.078054698185875,11,3.6666666666666665,-7.9,0.29330572808833677,3.617437313089487,2.685333333333334,3.3593515660619584,,,0.5796633677990195,8.0,11.148888888888887,2023
716973,592789,97,46,4,3,2,1,8,25,5,11.534999999999998,7.379930582728287,14,4.666666666666667,-2.6000000000000014,0.16642547033285093,2.551857211770381,3.8449999999999993,2.459976860909429,,,0.5027232398107297,3.0,14.060447761194029,2023
716973,671096,84,45,9,5,0,0,6,20,2,8.483999999999996,9.344618997420271,14,4.666666666666667,10.399999999999999,0.23496027241770714,3.524404086265607,2.827999999999999,3.1148729991400903,,,0.5387983482821649,6.0,,2023
716974,656731,95,40,13,5,4,0,5,22,2,9.008,11.608789386401329,13,4.333333333333333,6.299999999999997,0.21078921078921078,2.8105228105228104,3.0026666666666664,3.869596462133776,,,0.4577364580712253,6.0,10.377777777777776,2023
716974,670912,78,31,6,3,5,0,5,21,4,7.741,8.864591349756047,11,3.6666666666666665,-2.9000000000000004,0.24078091106290672,2.4880694143167026,2.5803333333333334,2.9548637832520157,,,0.546687169659987,8.0,5.392307692307691,2023
716975,650644,89,42,8,5,1,0,5,22,0,9.145824078879087,8.175696767001115,16,5.333333333333333,16.599999999999998,0.2157279489904357,3.0201912858660998,3.0486080262930293,2.7252322556670383,,,0.5533967692458134,5.0,11.26984126984127,2023
716976,628317,87,42,13,6,1,0,7,20,3,11.25045926310327,10.121080543972887,12,4.0,5.199999999999999,0.2588383838383838,3.6237373737373733,3.75015308770109,3.3736935146576292,,,0.3968915318734061,8.0,12.474814814814817,2023
716976,681857,67,33,6,3,1,0,8,16,4,7.599000000000001,9.066518132250891,7,2.3333333333333335,-6.300000000000001,0.2627939142461964,2.890733056708161,2.5330000000000004,3.022172710750297,,,0.5093446295456572,6.0,,2023
716977,596295,93,36,7,1,3,0,7,24,3,8.986364815775815,5.166994772642055,14,4.666666666666667,0.3999999999999986,0.17073170731707318,2.048780487804878,2.9954549385919385,1.722331590880685,,,0.5170161543718478,6.0,9.07843137254902,2023
716977,677944,76,37,10,4,3,1,4,19,1,10.405,8.63194674025225,11,3.6666666666666665,6.100000000000001,0.16312056737588654,2.0118203309692673,3.4683333333333333,2.8773155800840833,,,0.4792959054518604,4.0,,2023
716978,621389,80,39,5,2,2,0,6,23,2,6.546729631551635,4.968756354843998,15,5.0,6.5,0.15779092702169625,2.0512820512820515,2.182243210517212,1.6562521182813326,,,0.5052974992247211,6.0,7.252631578947367,2023
716979,605288,75,36,6,6,0,0,5,23,2,6.906,5.571870073071085,18,6.0,16.799999999999997,0.16178343949044585,1.94140127388535,2.302,1.8572900243570283,,,0.6230679147780449,8.0,7.723684210526316,2023
716979,676272,74,32,8,4,1,0,1,20,1,6.711,7.0814067193142325,18,6.0,19.799999999999997,0.23698193411264612,2.5278072972015586,2.237,2.3604689064380775,,,0.5489021873071241,6.0,,2023
716980,608379,77,31,8,5,1,1,3,20,0,6.401,5.999263008549128,15,5.0,16.5,0.22620169651272384,2.33741753063148,2.1336666666666666,1.9997543361830425,,,0.51252363404378,8.0,9.971590909090908,2023
716980,656427,84,34,7,3,4,0,4,17,7,8.347,8.631865563406286,9,3.0,-9.100000000000001,0.24688057040998218,2.797979797979798,2.7823333333333333,2.8772885211354287,,,0.6083018348214565,8.0,14.670238095238094,2023
716981,543475,91,52,6,3,1,0,9,24,7,13.505999999999998,10.294740849210875,14,4.666666666666667,-5.600000000000001,0.18518518518518517,3.2098765432098766,4.502,3.4315802830702915,,,0.5222639143488453,7.0,8.613888888888889,2023
716981,676106,76,43,3,1,0,0,9,21,5,8.629999999999999,9.103045400080617,12,4.0,-4.800000000000001,0.1553398058252427,2.2265372168284787,2.8766666666666665,3.034348466693539,,,0.47535837617555615,4.0,,2023
716982,572020,92,52,9,3,1,0,5,24,2,11.134364815775815,10.100539910077696,18,6.0,12.799999999999997,0.2559241706161137,4.436018957345971,3.711454938591938,3.3668466366925656,,,0.49483548866267535,6.0,13.378571428571425,2023
716982,669022,85,42,9,7,2,0,1,21,0,10.511,12.310875632304205,18,6.0,23.799999999999997,0.2525167785234899,3.535234899328859,3.5036666666666663,4.103625210768068,,,0.5724411456146702,6.0,9.56153846153846,2023
716983,641927,87,45,12,6,3,0,4,20,2,12.797,10.001947220693653,13,4.333333333333333,9.299999999999997,0.26153846153846155,3.9230769230769234,4.265666666666667,3.3339824068978845,,,0.4124487986830848,7.0,10.606451612903223,2023
716983,656412,81,28,8,6,1,1,1,18,0,8.427000000000001,9.327027962201562,15,5.0,19.5,0.21179039301310043,1.9767103347889374,2.8090000000000006,3.109009320733854,,,0.48859639860668,7.0,5.899999999999999,2023
716984,641712,101,54,9,3,1,1,5,27,2,12.728999999999997,8.664854726253033,20,6.666666666666667,14.0,0.17391304347826086,3.1304347826086953,4.242999999999999,2.888284908751011,,,0.41039570975741724,4.0,8.680303030303028,2023
716984,657093,90,44,6,4,2,0,7,21,5,8.494,8.77193549351193,12,4.0,-1.8000000000000007,0.13636363636363635,2.0,2.8313333333333333,2.9239784978373096,,,0.5720552372314566,6.0,,2023
716985,608337,110,54,11,5,2,0,7,27,4,13.99745926310327,11.962324447060801,18,6.0,7.799999999999997,0.2619207521826729,4.7145735392881125,4.665819754367757,3.9874414823536006,,,0.5105901723582856,8.0,12.199999999999998,2023
716985,656756,91,46,15,9,0,0,6,24,1,12.380824078879085,12.368468201719288,18,6.0,20.799999999999997,0.24060693641618497,3.689306358381503,4.126941359626362,4.122822733906429,,,0.5285462805994571,7.0,11.576999999999998,2023
716986,543294,98,44,7,4,2,0,7,27,3,9.092729631551634,7.5789536482622655,18,6.0,8.799999999999997,0.19877675840978593,2.91539245667686,3.0309098771838783,2.5263178827540886,,,0.5356737430705695,7.0,12.374641148325358,2023
716986,657053,87,29,9,4,5,0,3,20,3,7.6209999999999996,7.165181582820168,12,4.0,3.1999999999999993,0.22857142857142856,2.2095238095238092,2.5403333333333333,2.388393860940056,,,0.49431953387808936,9.0,8.559999999999999,2023
716987,622663,83,41,10,5,2,1,5,21,5,9.168,6.549460099731361,13,4.333333333333333,1.2999999999999972,0.17481662591687042,2.389160554197229,3.0559999999999996,2.18315336657712,,,0.5552638474280456,9.0,13.84903846153846,2023
716987,693821,94,41,12,3,3,0,1,22,0,10.752,9.452585231323944,18,6.0,18.799999999999997,0.21417682926829268,2.9270833333333335,3.584,3.150861743774648,,,0.543333619164361,7.0,,2023
716988,656849,91,33,12,5,6,1,3,20,1,8.216364815775817,7.307231968552119,10,3.3333333333333335,4.0,0.2724014336917563,2.9964157706093193,2.7387882719252725,2.435743989517373,,,0.5146588073513717,4.0,10.265853658536583,2023
716988,663559,82,37,6,5,1,0,4,20,1,9.148364815775818,7.029208802815164,15,5.0,14.5,0.15156794425087108,1.8693379790940767,3.049454938591939,2.3430696009383882,,,0.626716312564831,4.0,9.599999999999998,2023
716989,596001,62,29,8,7,1,0,2,16,0,8.402729631551635,7.215830115830115,13,4.333333333333333,18.299999999999997,0.28368794326241137,2.7423167848699763,2.8009098771838783,2.405276705276705,,,0.5053090412951858,5.0,,2023
716989,641793,79,39,9,5,0,0,3,20,1,10.110188894654902,7.665546035107988,17,5.666666666666667,18.7,0.19699812382739212,2.5609756097560976,3.3700629648849674,2.5551820117026627,,,0.5609105662149424,6.0,,2023
716990,554430,107,57,14,5,4,0,3,26,1,10.097999999999999,13.71201871125691,19,6.333333333333333,16.9,0.2620817843866171,4.9795539033457255,3.3659999999999997,4.570672903752303,,,0.560412369930575,9.0,14.371232876712329,2023
716990,579328,84,45,11,7,0,0,4,21,1,11.922999999999998,9.536647253246228,17,5.666666666666667,19.7,0.25328467153284673,3.799270072992701,3.9743333333333326,3.1788824177487425,,,0.5602247960504633,8.0,8.059550561797753,2023
716991,456501,96,44,6,3,2,1,7,25,5,8.292,7.089486859051699,15,5.0,-0.5,0.18137254901960784,2.6601307189542482,2.764,2.3631622863505664,,,0.5812418558823234,8.0,12.42876712328767,2023
716991,664299,95,48,6,2,1,0,6,21,5,12.449,9.44707625272331,14,4.666666666666667,0.3999999999999986,0.24002900652646847,3.840464104423495,4.149666666666667,3.1490254175744368,,,0.49743208643593034,8.0,14.748571428571424,2023
716992,668933,102,52,6,2,2,1,7,30,3,9.792,11.537777568501884,20,6.666666666666667,8.0,0.20053715308863027,3.4759773202029245,3.264,3.8459258561672947,,,0.5621646370487109,6.0,7.999999999999998,2023
716992,671106,87,40,15,7,3,0,4,23,0,10.472648157758172,8.00707773404499,16,5.333333333333333,17.599999999999998,0.2263779527559055,3.0183727034120733,3.490882719252724,2.66902591134833,,,0.5291291125001765,2.0,,2023
716993,601713,86,45,8,7,3,0,5,21,4,9.266824078879084,8.809847777483748,13,4.333333333333333,5.299999999999997,0.2612994350282486,3.919491525423729,3.0889413596263613,2.936615925827916,,,0.49483548866267535,6.0,9.41641791044776,2023
716993,680686,83,41,10,4,3,0,5,17,3,8.993,9.232579761205715,9,3.0,-0.10000000000000142,0.23809523809523808,3.2539682539682535,2.997666666666667,3.0775265870685717,,,0.5311231233944728,7.0,9.30731707317073,2023
716994,663903,106,54,12,8,1,1,2,26,0,13.751364815775817,11.339479898586687,22,7.333333333333333,28.200000000000003,0.21163575042158517,3.809443507588533,4.583788271925273,3.7798266328622288,,,0.5106599712084935,7.0,10.96774193548387,2023
716994,669302,98,53,12,5,2,0,7,21,4,13.081,13.675499749854117,12,4.0,1.1999999999999993,0.2330925804333552,4.117968920989275,4.360333333333333,4.558499916618039,,,0.4540731087074352,5.0,12.207142857142856,2023
716995,571945,99,52,10,4,3,1,5,27,2,12.536364815775817,6.7453912857955665,18,6.0,10.799999999999997,0.148171500630517,2.5683060109289615,4.1787882719252725,2.2484637619318555,,,0.3746320487201648,3.0,12.68125,2023
716995,676664,97,42,12,6,4,0,6,24,3,12.009,8.169056056495998,14,4.666666666666667,5.399999999999999,0.22313483915126625,3.1238877481177276,4.003,2.723018685498666,,,0.5678741013503299,7.0,7.481818181818181,2023
716996,506433,81,46,8,6,1,0,8,28,4,9.588999999999999,8.620730654581278,19,6.333333333333333,9.899999999999999,0.23076923076923078,3.5384615384615388,3.196333333333333,2.873576884860426,,,0.5116041316829293,7.0,15.38278145695364,2023
716996,680570,95,48,13,6,1,0,3,24,1,11.360999999999999,14.027047852612583,20,6.666666666666667,22.0,0.24079320113314448,3.8526912181303117,3.7869999999999995,4.675682617537528,,,0.5991164011786199,8.0,,2023
716997,453286,100,57,20,10,1,0,1,21,0,15.241000000000003,12.091226675591999,19,6.333333333333333,28.9,0.26357827476038337,5.007987220447284,5.080333333333335,4.030408891864,,,0.5332120199546159,6.0,19.35495495495495,2023
716997,663776,83,33,10,6,6,0,4,19,4,7.627188894654904,7.206168598450807,9,3.0,-2.1000000000000014,0.25922887612797374,2.8515176374077114,2.5423962982183013,2.4020561994836025,,,0.5033176464287289,8.0,11.495744680851065,2023
716998,518876,92,52,16,11,1,0,5,24,2,13.42,11.636130826647705,18,6.0,20.799999999999997,0.246525237746891,4.273104120946111,4.473333333333334,3.878710275549235,,,0.5322869398060028,4.0,11.584782608695653,2023
716998,623167,83,38,9,6,1,0,5,24,4,8.125094447327452,6.200920775558155,18,6.0,11.799999999999997,0.20347003154574134,2.577287066246057,2.7083648157758176,2.0669735918527183,,,0.4782425379240229,6.0,10.516981132075472,2023
716999,607192,87,39,13,7,3,0,3,23,1,11.11909444732745,12.577482113984383,17,5.666666666666667,17.7,0.3391494002181025,4.408942202835333,3.706364815775817,4.192494037994794,,,0.5552602913041816,5.0,13.276666666666666,2023
717000,664285,95,48,8,4,1,0,6,30,4,10.861,10.39261955613967,23,7.666666666666667,14.3,0.24838012958963282,3.974082073434125,3.6203333333333334,3.464206518713223,,,0.5319753156976423,8.0,14.62063492063492,2023
717000,666129,75,33,6,1,2,0,4,20,0,7.245000000000001,6.614420340963561,14,4.666666666666667,10.399999999999999,0.24192139737991267,2.6611353711790393,2.4150000000000005,2.2048067803211873,,,0.5669162667843746,8.0,10.629411764705882,2023
717001,608331,83,33,4,2,1,0,8,24,2,8.096,9.317759702559838,15,5.0,5.5,0.25565217391304346,2.812173913043478,2.6986666666666665,3.1059199008532796,,,0.548421188038368,7.0,13.636363636363637,2023
717001,657376,68,36,12,3,2,0,9,18,8,8.464000000000002,8.615952009571158,7,2.3333333333333335,-16.3,0.21513002364066194,2.5815602836879434,2.821333333333334,2.871984003190386,,,0.5604225097862561,9.0,,2023
717002,471911,88,41,12,5,3,0,4,16,2,9.739094447327453,8.1825514893789,9,3.0,3.8999999999999986,0.23616734143049933,3.227620332883491,3.246364815775818,2.7275171631263,,,0.4339220964133694,5.0,13.958659217877091,2023
717002,682990,102,46,7,3,3,0,7,25,6,10.318999999999999,11.000117279700502,15,5.0,-2.5,0.2120253164556962,3.251054852320675,3.439666666666666,3.6667057599001676,,,0.5796280140076097,6.0,,2023
717003,607625,87,42,10,4,0,1,6,20,2,8.522,7.2505957643888665,13,4.333333333333333,7.299999999999997,0.2,2.8000000000000003,2.840666666666667,2.416865254796289,,,0.4922584786280343,7.0,8.475999999999999,2023
717003,694297,92,39,6,8,2,0,9,27,3,9.161999999999999,8.792465996069524,16,5.333333333333333,8.599999999999998,0.2286096256684492,2.97192513368984,3.054,2.9308219986898414,,,0.5921268156401156,9.0,,2023
717004,664353,80,48,10,7,0,0,3,18,1,11.728,9.820268051365735,15,5.0,18.5,0.21307506053268765,3.4092009685230025,3.909333333333333,3.2734226837885783,,,0.5346538923795022,7.0,11.910416666666665,2023
717004,681217,84,37,6,5,2,0,4,21,0,8.61845926310327,12.62112332112332,15,5.0,15.5,0.2825278810408922,3.4845105328376706,2.872819754367757,4.207041107041107,,,0.5956521438440407,7.0,,2023
717005,680694,90,46,15,7,1,0,5,24,2,13.066364815775817,15.725454677436387,18,6.0,16.799999999999997,0.24335548172757476,3.731450719822813,4.355454938591939,5.241818225812129,,,0.5126280850618532,7.0,9.043478260869565,2023
717005,682243,85,49,7,2,2,0,5,25,2,9.485000000000001,9.481834238558376,18,6.0,10.799999999999997,0.2164855072463768,3.535929951690821,3.161666666666667,3.160611412852792,,,0.4931609137479064,7.0,,2023
717006,642547,103,53,15,6,3,0,4,25,0,13.026094447327448,16.316447139702955,18,6.0,18.799999999999997,0.3011070110701107,5.319557195571956,4.342031482442483,5.438815713234319,,,0.5252959209796138,6.0,13.708474576271186,2023
717006,656302,97,41,11,7,1,0,5,26,2,9.786000000000001,13.266677260448116,20,6.666666666666667,19.0,0.294234592445328,4.021206096752816,3.2620000000000005,4.422225753482706,,,0.5489021873071241,6.0,12.659999999999998,2023
717007,607536,89,48,5,1,1,0,6,22,4,9.029000000000002,7.201234984483063,15,5.0,2.5,0.15647921760391198,2.5036674816625917,3.0096666666666674,2.4004116614943545,,,0.5917346992902494,8.0,9.0986577181208,2023
717007,628711,88,50,17,12,0,1,4,25,3,14.012000000000002,10.869737701026644,20,6.666666666666667,23.0,0.21139101861993428,3.5231836436655715,4.670666666666667,3.6232459003422144,,,0.4795450752364671,4.0,13.50681818181818,2023
717008,641540,106,57,23,12,0,0,7,28,1,15.036999999999997,13.655727554179567,21,7.0,26.099999999999994,0.21062271062271062,4.001831501831502,5.012333333333332,4.551909184726522,,,0.5385186586912885,6.0,8.60327868852459,2023
717008,657277,107,54,10,6,1,1,6,33,0,13.135188894654906,15.332795598293522,25,8.333333333333334,25.5,0.18816489361702127,3.3869680851063833,4.378396298218302,5.1109318660978404,,,0.463445058759551,8.0,12.221739130434782,2023
717009,543243,80,35,9,7,3,1,2,23,0,8.549,9.602974052754385,17,5.666666666666667,19.7,0.2436472346786248,2.842551071250623,2.8496666666666663,3.2009913509181285,,,0.5486522597136962,7.0,12.222680412371131,2023
717009,624133,92,40,12,8,3,0,6,27,2,8.183,6.054048342256056,18,6.0,14.799999999999997,0.2108167770419426,2.8108903605592346,2.7276666666666665,2.018016114085352,,,0.4543710522975173,6.0,11.943902439024388,2023
717010,621107,82,43,8,3,1,0,9,18,6,8.777999999999999,7.825899224796439,8,2.6666666666666665,-10.200000000000001,0.225,3.225,2.9259999999999997,2.6086330749321465,,,0.5304483630974427,5.0,9.595652173913042,2023
717010,676440,97,56,11,5,0,0,7,27,2,14.054094447327452,12.295808437322421,20,6.666666666666667,16.0,0.236745886654479,4.419256550883608,4.684698149109151,4.098602812440807,,,0.5118639289847712,5.0,,2023
717011,543037,99,53,13,6,2,0,6,25,2,11.860999999999999,11.552379995988563,17,5.666666666666667,12.7,0.23705057891529555,4.187893560836888,3.9536666666666664,3.850793331996188,,,0.5147766225672937,8.0,16.229646017699114,2023
717011,691587,82,40,17,5,2,1,4,19,4,10.716,11.904238313943619,12,4.0,3.1999999999999993,0.3150326797385621,4.200435729847494,3.5719999999999996,3.9680794379812063,,,0.5144921550316348,7.0,,2023
717012,547943,86,35,6,3,2,0,2,19,2,8.065,6.63949061643489,15,5.0,11.5,0.1984924623115578,2.315745393634841,2.688333333333333,2.21316353881163,,,0.49868188524135015,8.0,12.83963963963964,2023
717012,592791,89,41,8,2,2,1,8,21,6,8.323,6.601761142855931,10,3.3333333333333335,-10.0,0.20065789473684212,2.742324561403509,2.7743333333333333,2.2005870476186438,,,0.5537305959735991,9.0,11.848888888888888,2023
717013,630023,95,47,11,5,2,1,7,24,3,13.292000000000002,8.552320675105486,14,4.666666666666667,4.399999999999999,0.16853932584269662,2.640449438202247,4.430666666666667,2.850773558368495,,,0.546687169659987,8.0,,2023
717013,673540,107,51,15,7,2,0,4,24,3,13.409,11.746539453310113,18,6.0,14.799999999999997,0.2785714285714286,4.735714285714286,4.469666666666667,3.915513151103371,,,0.5777691294073553,9.0,,2023
717014,593958,94,45,11,8,1,0,10,26,6,9.21,8.874718760222644,15,5.0,1.5,0.22074468085106383,3.311170212765957,3.0700000000000003,2.958239586740881,,,0.5408212275596922,5.0,11.338461538461535,2023
717014,676710,73,36,6,2,1,1,3,19,2,8.657000000000002,7.3201848975531485,14,4.666666666666667,8.399999999999999,0.24183006535947713,2.9019607843137254,2.8856666666666673,2.440061632517716,,,0.3843046078553213,7.0,7.858333333333332,2023
717015,656605,91,42,11,7,3,0,5,25,2,8.307,6.177601772530991,17,5.666666666666667,13.7,0.20255720053835802,2.8358008075370122,2.769,2.059200590843664,,,0.6010753509026379,3.0,6.860317460317459,2023
717015,682227,88,41,8,6,2,0,2,21,1,8.890824078879087,8.140936619296037,17,5.666666666666667,18.7,0.19933554817275748,2.7242524916943522,2.963608026293029,2.7136455397653454,,,0.4677824092028967,5.0,,2023
717016,592866,92,39,5,4,2,0,6,21,5,9.962,7.391594310200684,13,4.333333333333333,0.29999999999999716,0.16842961757526445,2.189585028478438,3.3206666666666664,2.4638647700668947,,,0.4262821520289241,4.0,9.078813559322034,2023
717016,686610,96,42,12,4,1,1,7,24,1,9.902000000000001,10.065062845426993,15,5.0,9.5,0.21954022988505748,3.0735632183908046,3.300666666666667,3.3550209484756643,,,0.46358945431194787,6.0,,2023
717017,663567,85,44,11,4,1,0,7,25,3,11.258000000000001,7.313214000036737,17,5.666666666666667,8.7,0.19813519813519814,2.9059829059829063,3.752666666666667,2.4377380000122457,,,0.5691676799111,8.0,2.857894736842104,2023
717017,664062,91,54,15,6,0,0,3,21,1,17.418999999999997,14.529257280000234,18,6.0,20.799999999999997,0.19658119658119658,3.5384615384615383,5.806333333333332,4.843085760000078,,,0.4615660550054924,4.0,13.735555555555552,2023
717018,608344,67,43,9,6,1,0,2,18,0,10.847000000000001,6.927222196177385,15,5.0,19.5,0.1797520661157025,2.576446280991736,3.6156666666666673,2.3090740653924615,,,0.5069079041044536,8.0,10.306451612903226,2023
