player_name,bucket,position_group,pl_rank,pl_rank_raw,model_rank,model_proj,blended_xfp,blend_confidence,headline_proj,headline_source,model_signal,model_rep_delta,model_recform,schedule_idx,arche_have,arche_overall,arche_label,arche_cell,arche_traj,arche_domains,arche_slope_3yr,arche_career_pct,arche_t1_fp,arche_age,arche_age_tier,arche_velo,arche_velo_tier,verdict,verdict_top,reason_tag,confidence,confidence_n_aligned,confidence_n_available,watch_list,rationale,override_tag,decline_tier,velo_severity,velo_yoy,velo_in,velo_2y,split_rate_vs_L,split_rate_vs_R,split_lift_vs_L_pct,split_lift_vs_R_pct,split_pa_vs_L,split_pa_vs_R,split_dominant,xstat_xwoba,xstat_woba,xstat_gap,xstat_regression,xstat_vs_L_xwoba,xstat_vs_L_woba,xstat_vs_L_reg,xstat_vs_L_pa,xstat_vs_R_xwoba,xstat_vs_R_woba,xstat_vs_R_reg,xstat_vs_R_pa,ha_rate_home,ha_rate_away,ha_lift_home_pct,ha_lift_away_pct,ha_dominant,tto_tier,tto_penalty,tto1_rate,tto3_rate,bb_window,bb_n,bb_mean,bb_std,bb_boom_pct,bb_bust_pct,bb_min,bb_max,bb_l3_mean,bb_trend,bb_last,traj_n,traj_cadence,traj_first_label,traj_last_label,traj_ovr_first,traj_ovr_last,traj_ovr_delta,traj_last_archetype,traj_dom_last,traj_dom_deltas,stuff_plus,stuff_proj_ros_fp,stuff_breakout_gap,floor_bust_prob,floor_tier,trend_tag,shadow_grade,shadow_verdict,category,resolved,within_bucket_rank
Janson Junk,SP,SP,,—,200.0,8.01,11.64971591462292,high,11.64971591462292,blended_xfp,il,-3.559,0.0,,True,51.0,MOVE_CTRL_ACE,AVG/PLUS/PLUS,TRENDING_UP,STUFF=40;MOVEMENT=61;CONTROL=61,3.0,0.5,9.02,30.0,PEAK,87.52632653061225,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #200); archetype OVERALL changes by >10 (currently 51); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,DECLINE-RISK,,-0.20745944877383238,0.5644824489184828,,0.339,0.256,10.0,-17.0,161.0,95.0,L,0.312,0.345,0.033,UNDERPERFORMING,0.339,0.393,UNDERPERFORMING,161.0,0.266,0.262,ALIGNED,94.0,0.309,0.317,-0.9,1.6,AWAY,STEEP_DECAY,-0.117,-0.171,-0.288,L8 starts,8.0,8.5,9.3,0.0,25.0,-4.5,19.8,0.2,DOWN,5.6 16.5 19.8 16.6 8.8 -4.3 -4.5 9.5,6.0,per_start,#3,#11,53.0,49.0,-4.0,SOFT_TOSS_ARTIST,STUFF=37;MOVEMENT=61;CONTROL=63,STUFF:-6;MOVEMENT:-3;CONTROL:+3,101.0,10.88,32.0,32.0,RISKY,• FB velo +0.6 mph (+0.8σ) — stable,41.0,BELOW_AVG,FA-SP,,56
Joel Kuhnel,RP,SETUP,,—,92.0,84.4,2.937460816700846,high,2.937460816700846,blended_xfp,drop,-53.0,,,True,53.0,GENERIC_MIDDLE,AVG/AVG/AVG,CAREER_LOW,STUFF=48;CONTROL=59;BATTED_BALL=51,-1.0,0.0,3.01,31.0,POST_PEAK,92.625,BALANCED,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,1.5,4.1,20.0,27.0,-8.8,7.6,0.5,FLAT,-1.5 5.4 -8.8 6.5 0.3 0.1 2.1 -0.7,6.0,weekly,04-25,06-20,46.0,50.0,4.0,COMMAND_MIDDLE,STUFF=44;CONTROL=60;BATTED_BALL=55,STUFF:+13;CONTROL:-10;BATTED_BALL:-1,,,,,,,,,FA-RP,,58
Austin Martin,H,OF,,—,306.0,1.48,1.6974129715711568,high,1.6974129715711568,blended_xfp,drop,-0.0789,-0.013,,True,44.0,SECONDARY_LEADOFF,AVG/MINUS/PLUS,CAREER_LOW,CONTACT=48;POWER=37;DISCIPLINE=64,-1.5,0.0,0.457,27.0,PEAK,,,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,0.309,0.315,0.006,ALIGNED,0.349,0.385,OVERPERFORMING,98.0,0.282,0.267,ALIGNED,142.0,0.292,0.328,-5.7,6.1,AWAY,,,,,L21 games,21.0,0.5,2.1,0.0,71.0,-3.0,5.0,0.0,FLAT,4.0 -1.0 2.0 -2.0 2.0 -2.0 1.0 1.0,6.0,weekly,04-25,06-21,56.0,49.0,-7.0,BALANCED_EYE,CONTACT=52;POWER=42;DISCIPLINE=61,CONTACT:-6;POWER:-6;DISCIPLINE:-13,,,,,,• stable (phys +0.5σ) — bat speed +0.6mph,,,FA-H,,136
Christian Vázquez,H,C,,—,351.0,1.41,1.6509570904610629,high,1.6509570904610629,blended_xfp,drop,-0.1679,-0.0002,,True,39.0,AVG_HACKER,AVG/AVG/MINUS,TRENDING_DOWN,CONTACT=45;POWER=40;DISCIPLINE=33,-3.0,0.2,0.323,36.0,POST_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #351); archetype OVERALL changes by >10 (currently 39); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.249,0.205,14.4,-5.8,742.0,1856.0,L,0.245,0.28,0.035,OVERPERFORMING,,,,,0.253,0.284,OVERPERFORMING,127.0,0.239,0.251,-2.3,2.5,AWAY,,,,,L21 games,21.0,1.1,2.3,0.0,62.0,-2.0,7.0,0.3,FLAT,-1.0 0.0 -1.0 2.0 0.0 -2.0 3.0 0.0,6.0,weekly,05-02,06-21,52.0,48.0,-4.0,AVERAGE_HITTER,CONTACT=50;POWER=44;DISCIPLINE=47,CONTACT:-4;POWER:-5;DISCIPLINE:-3,,,,,,• stable (phys -0.2σ) — bat speed -1.8mph,,,FA-H,,152
Leody Taveras,H,OF,,—,395.0,1.28,1.4884982118745012,high,1.4884982118745012,blended_xfp,drop,-0.1355,-0.0173,,True,42.0,AVERAGE_HITTER,AVG/AVG/AVG,STABLE,CONTACT=45;POWER=41;DISCIPLINE=49,-2.5,0.5,0.422,28.0,PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #395); archetype OVERALL changes by >10 (currently 42); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.096,0.181,-40.4,13.1,439.0,1350.0,R,0.301,0.33,0.029,OVERPERFORMING,0.271,0.275,ALIGNED,63.0,0.312,0.35,OVERPERFORMING,171.0,0.308,0.294,2.1,-2.5,HOME,,,,,L21 games,21.0,1.0,2.3,0.0,52.0,-3.0,7.0,1.0,FLAT,2.0 1.0 -3.0 2.0 0.0 -1.0 3.0 1.0,6.0,weekly,04-25,06-21,54.0,50.0,-4.0,AVERAGE_HITTER,CONTACT=52;POWER=45;DISCIPLINE=52,CONTACT:-3;POWER:-5;DISCIPLINE:-6,,,,,,• stable (phys +0.9σ) — bat speed +0.9mph,,,FA-H,,167
Vaughn Grissom,H,2B/SS,,—,231.0,1.59,1.7001302812700512,high,1.7001302812700512,blended_xfp,drop,-0.0722,-0.0053,,True,58.0,PURE_HITTER,PLUS/AVG/AVG,STABLE,CONTACT=61;POWER=47;DISCIPLINE=57,1.0,0.667,0.572,25.0,PRE_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #231); archetype OVERALL changes by >10 (currently 58); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.342,0.314,-0.028,UNDERPERFORMING,0.331,0.282,UNDERPERFORMING,68.0,0.35,0.335,ALIGNED,102.0,0.312,0.362,-9.0,5.8,AWAY,,,,,L21 games,21.0,2.2,3.6,5.0,62.0,-2.0,13.0,0.3,DOWN,1.0 4.0 1.0 9.0 0.0 2.0 -2.0 1.0,6.0,weekly,05-02,06-21,54.0,53.0,-1.0,AVERAGE_HITTER,CONTACT=54;POWER=52;DISCIPLINE=54,CONTACT:-2;POWER:+1;DISCIPLINE:-4,,,,,,,,,FA-H,,95
Coby Mayo,H,1B/3B,,—,346.0,1.42,1.276085505111914,high,1.276085505111914,blended_xfp,drop,-0.1232,-0.0153,,True,41.0,BACKUP_BAT,MINUS/AVG/AVG,TRENDING_DOWN,CONTACT=34;POWER=57;DISCIPLINE=44,-3.0,0.0,0.423,25.0,PRE_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #346); archetype OVERALL changes by >10 (currently 41); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.284,0.277,-0.007,ALIGNED,0.388,0.447,OVERPERFORMING,58.0,0.245,0.213,UNDERPERFORMING,152.0,0.311,0.26,9.3,-8.4,HOME,,,,,L21 games,21.0,1.4,2.9,0.0,62.0,-3.0,7.0,0.0,DOWN,5.0 0.0 -3.0 2.0 -1.0 0.0 1.0 -1.0,6.0,weekly,04-25,06-21,51.0,52.0,1.0,AVERAGE_HITTER,CONTACT=48;POWER=58;DISCIPLINE=49,CONTACT:-1;POWER:+4;DISCIPLINE:-4,,,,,,🔺 breakout watch (phys +1.1σ) — swing-path toward-band +2.0σ; contact confirming,,,FA-H,,149
Hyeseong Kim,H,2B/SS,,—,301.0,1.49,1.1139404311313068,high,1.1139404311313068,blended_xfp,drop,-0.0964,0.0021,,True,39.0,GENERIC_NO_POWER,AVG/MINUS/AVG,TRENDING_UP,CONTACT=46;POWER=36;DISCIPLINE=43,7.0,0.5,0.318,27.0,PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #301); archetype OVERALL changes by >10 (currently 39); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.308,0.297,-0.011,ALIGNED,,,,,0.328,0.322,ALIGNED,116.0,0.298,0.316,-3.2,2.6,AWAY,,,,,L21 games,21.0,0.8,2.2,0.0,67.0,-3.0,5.0,2.0,UP,1.0 -1.0 1.0 -1.0 -3.0 4.0 0.0 2.0,5.0,weekly,05-02,06-21,51.0,48.0,-3.0,AVERAGE_HITTER,CONTACT=52;POWER=41;DISCIPLINE=52,CONTACT:-4;POWER:-2;DISCIPLINE:-2,,,,,,• stable (phys -0.6σ) — bat speed -0.8mph,,,FA-H,,134
Braydon Fisher,SP,SP,,—,152.0,8.843475347180425,32.81608714438312,high,32.81608714438312,blended_xfp,drop,-2.726,-0.775,,False,,,,,,,,,,,,,MIXED — see profile,MIXED,no_convergence,0.25,1.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #152); archetype OVERALL changes by >10 (currently None); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.32,0.301,3.1,-3.2,81.0,79.0,L,0.315,0.296,-0.019,ALIGNED,0.329,0.31,ALIGNED,80.0,0.301,0.281,ALIGNED,79.0,0.294,0.335,-6.9,6.3,AWAY,,,,,L8 starts,5.0,3.7,2.1,0.0,80.0,2.3,7.4,3.0,FLAT,2.3 7.4 3.3 3.3 2.4,,,,,,,,,,,,,,,,• FB velo -0.9 mph (-1.2σ) — stable,57.0,AVG_PROCESS,FA-RP,,10
Nathan Lukes,H,OF,,—,175.0,1.69,1.4483102047246037,high,1.4483102047246037,blended_xfp,hold,-0.019,-0.0147,,True,48.0,GENERIC_NO_POWER,AVG/MINUS/AVG,TRENDING_DOWN,CONTACT=56;POWER=38;DISCIPLINE=42,-8.0,0.0,0.433,32.0,POST_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #175); archetype OVERALL changes by >10 (currently 48); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.303,0.345,0.042,OVERPERFORMING,,,,,0.313,0.374,OVERPERFORMING,121.0,0.263,0.339,-13.2,12.0,AWAY,,,,,L21 games,21.0,2.0,2.6,0.0,52.0,-2.0,8.0,2.7,FLAT,-1.0 -2.0 6.0 1.0 1.0 6.0 2.0 0.0,6.0,weekly,04-25,06-21,48.0,50.0,2.0,AVERAGE_HITTER,CONTACT=56;POWER=43;DISCIPLINE=42,CONTACT:+2;POWER:+1;DISCIPLINE:+6,,,,,,• stable (phys -0.5σ) — bat speed -0.9mph,,,FA-H,,62
Gabe Speier,RP,SETUP,,—,108.0,79.2,3.1883559097084,high,3.1883559097084,blended_xfp,drop,-63.6,,,True,54.0,GENERIC_MIDDLE,AVG/AVG/AVG,TRENDING_UP,STUFF=54;CONTROL=55;BATTED_BALL=43,5.0,0.25,3.12,31.0,POST_PEAK,91.53927392739274,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #108); archetype OVERALL changes by >10 (currently 54); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.1,2.5,13.0,13.0,-1.8,6.3,3.5,FLAT,3.3 4.1 5.3 1.3 6.3 4.3 1.1 5.2,6.0,weekly,04-25,06-20,56.0,51.0,-5.0,GENERIC_MIDDLE,STUFF=48;CONTROL=56;BATTED_BALL=52,STUFF:-7;CONTROL:-4;BATTED_BALL:-1,,,,,,• FB velo +0.1 mph (+0.2σ) — stable,,,FA-RP,,73
Ryan McMahon,H,1B/3B,,—,371.0,1.35,1.6569110906134878,high,1.6569110906134878,blended_xfp,drop,-0.1426,0.0167,,True,46.0,AVG_HACKER,AVG/AVG/MINUS,TRENDING_DOWN,CONTACT=44;POWER=54;DISCIPLINE=38,-3.0,0.125,0.345,32.0,POST_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #371); archetype OVERALL changes by >10 (currently 46); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.133,0.21,-29.4,11.2,1049.0,2743.0,R,0.308,0.282,-0.026,UNDERPERFORMING,0.29,0.258,UNDERPERFORMING,43.0,0.313,0.289,UNDERPERFORMING,153.0,0.351,0.266,14.0,-13.7,HOME,,,,,L21 games,21.0,1.1,2.7,0.0,76.0,-2.0,8.0,1.3,FLAT,-2.0 0.0 1.0 1.0 0.0 5.0 0.0 -1.0,6.0,weekly,04-25,06-21,52.0,52.0,0.0,AVERAGE_HITTER,CONTACT=50;POWER=57;DISCIPLINE=49,CONTACT:+3;POWER:+0;DISCIPLINE:-10,,,,,,• stable (phys +0.1σ) — bat speed +0.7mph,,,FA-H,,159
Brooks Raley,RP,SETUP,,—,113.0,55.0,3.649964888222777,high,3.649964888222777,blended_xfp,drop,-65.0,,,True,42.0,GENERIC_MIDDLE,AVG/AVG/AVG,STABLE,STUFF=43;CONTROL=51;BATTED_BALL=41,-0.5,0.2,2.48,38.0,POST_PEAK,84.55117270788912,FINESSE,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #113); archetype OVERALL changes by >10 (currently 42); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.2,2.8,7.0,27.0,-3.8,7.3,-0.1,DOWN,4.1 -0.8 3.3 5.3 3.3 -3.8 2.3 1.3,6.0,weekly,04-25,06-20,44.0,48.0,4.0,GENERIC_MIDDLE,STUFF=51;CONTROL=40;BATTED_BALL=51,STUFF:+5;CONTROL:-2;BATTED_BALL:+12,,,,,,,,,FA-RP,,76
Erick Fedde,SP,SP,,—,257.0,6.803611844646948,6.940042399874386,high,6.940042399874386,blended_xfp,drop,-4.766,-1.625,0.08797850906648756,True,34.0,LIABILITY,MINUS/AVG/MINUS,STABLE,STUFF=32;MOVEMENT=47;CONTROL=35,1.29,0.333,7.5,32.0,POST_PEAK,88.97755274261603,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #257); archetype OVERALL changes by >10 (currently 34); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.333,0.315,2.6,-2.7,159.0,150.0,L,0.333,0.345,0.012,ALIGNED,0.346,0.315,OVERPERFORMING,156.0,0.32,0.376,UNDERPERFORMING,150.0,0.327,0.341,-1.8,2.2,AWAY,DECAY,-0.092,-0.258,-0.35,L8 starts,8.0,8.1,8.2,12.0,25.0,-6.1,20.1,5.6,DOWN,7.5 12.5 6.4 20.1 1.4 7.5 -6.1 15.5,6.0,per_start,#3,#15,52.0,44.0,-8.0,FILLER,STUFF=34;MOVEMENT=56;CONTROL=51,STUFF:-7;MOVEMENT:-5;CONTROL:-14,,,,,,• FB velo +0.5 mph (+0.7σ) — stable,35.0,BELOW_AVG_HARD,FA-SP,,80
Will Klein,RP,SETUP,,—,72.0,73.3,3.063425617480044,low,3.063425617480044,blended_xfp,drop,-41.0,,,True,47.0,GENERIC_MIDDLE,AVG/AVG/AVG,CAREER_LOW,STUFF=42;CONTROL=54;BATTED_BALL=58,,0.0,3.32,27.0,PEAK,92.79699570815453,BALANCED,CAUTION,CAUTION,process_red_flag,0.5,2.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.5,3.4,20.0,13.0,-2.9,9.3,1.6,DOWN,1.2 3.4 -2.9 7.4 1.3 3.2 4.3 -2.8,6.0,weekly,04-25,06-20,52.0,52.0,0.0,BULK_GB_RP,STUFF=48;CONTROL=56;BATTED_BALL=61,STUFF:+5;CONTROL:-6;BATTED_BALL:-3,,,,,,• FB velo -0.1 mph (-0.2σ) — stable,,,FA-RP,,39
Donovan Walton,H,,,—,197.0,1.66,1.690203488182601,low,1.690203488182601,blended_xfp,hold,0.0493,0.0028,,False,,,,,,,,,,,,,MIXED — see profile,MIXED,no_convergence,0.25,1.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #197); archetype OVERALL changes by >10 (currently None); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.323,0.399,0.076,OVERPERFORMING,,,,,0.338,0.409,OVERPERFORMING,64.0,0.352,0.301,9.1,-6.7,HOME,,,,,L21 games,20.0,2.6,3.0,0.0,50.0,-2.0,8.0,6.3,UP,0.0 1.0 6.0 6.0 6.0 5.0 6.0 8.0,3.0,weekly,06-13,06-21,50.0,54.0,4.0,AVERAGE_HITTER,CONTACT=56;POWER=54;DISCIPLINE=46,CONTACT:+2;POWER:+10;DISCIPLINE:+0,,,,,,,,,FA-H,,75
Anthony Bender,RP,SETUP,39.0,39,40.0,91.5,2.8440306786076173,high,2.8440306786076173,blended_xfp,hold,-11.5,,,True,42.0,FILLER_RP,MINUS/AVG/AVG,STABLE,STUFF=37;CONTROL=58;BATTED_BALL=49,-1.0,0.2,3.03,31.0,POST_PEAK,88.28651911468813,BALANCED,MIXED — see profile,MIXED,no_convergence,1.0,4.0,4.0,PL rank changes by >20 (currently 39); model rank changes by >20 (currently #40); archetype OVERALL changes by >10 (currently 42); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,4.5,2.7,40.0,7.0,-0.7,8.3,1.3,DOWN,5.2 6.4 8.3 6.2 6.3 -0.7 4.4 0.2,6.0,weekly,04-25,06-20,45.0,53.0,8.0,GENERIC_MIDDLE,STUFF=56;CONTROL=49;BATTED_BALL=53,STUFF:+10;CONTROL:+10;BATTED_BALL:-3,,,,,,• FB velo -0.2 mph (-0.3σ) — stable,,,FA-RP,,14
Nathan Church,H,OF,,—,285.0,1.52,1.6910185961204927,low,1.6910185961204927,blended_xfp,hold,-0.0692,0.0042,,True,47.0,AVG_HACKER,AVG/AVG/MINUS,CAREER_LOW,CONTACT=50;POWER=47;DISCIPLINE=36,,0.0,0.45,26.0,PEAK,,,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,0.3,0.318,0.018,ALIGNED,0.243,0.255,ALIGNED,43.0,0.316,0.336,OVERPERFORMING,151.0,0.342,0.266,14.2,-11.3,HOME,,,,,L21 games,21.0,1.4,2.5,0.0,52.0,-2.0,5.0,4.0,UP,-1.0 -1.0 3.0 0.0 3.0 2.0 5.0 5.0,6.0,weekly,04-25,06-21,52.0,51.0,-1.0,AVERAGE_HITTER,CONTACT=53;POWER=50;DISCIPLINE=40,CONTACT:+2;POWER:-7;DISCIPLINE:+0,,,,,,,,,FA-H,,125
Justin Sterner,RP,SETUP,,—,54.0,79.6,3.224753703697173,high,3.224753703697173,blended_xfp,hold,-26.2,,,True,61.0,GENERIC_MIDDLE,AVG/AVG/AVG,TRENDING_UP,STUFF=59;CONTROL=57;BATTED_BALL=48,5.0,0.5,3.02,30.0,PEAK,88.30449050086357,BALANCED,BUY — process upgrade,BUY,process_upgrade,0.75,3.0,4.0,archetype trajectory flips to TRENDING_DOWN; model rank slips past #80; PL rank drops more than 30 ranks; archetype OVERALL drops below 55,Archetype GENERIC_MIDDLE OVERALL 61 TRENDING_UP; ranked top-80 by at least one outcome lens. Process leads the outcomes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.2,3.6,7.0,7.0,-7.6,9.3,0.7,DOWN,5.3 9.3 3.2 3.1 1.3 4.3 5.3 -7.6,6.0,weekly,04-25,06-20,53.0,53.0,0.0,GENERIC_MIDDLE,STUFF=54;CONTROL=53;BATTED_BALL=50,STUFF:+1;CONTROL:+2;BATTED_BALL:-7,,,,,,• FB velo -0.2 mph (-0.2σ) — stable,,,FA-RP,,23
Daniel Lynch IV,RP,SETUP,31.0,31,58.0,75.9,2.6106128793423076,high,2.6106128793423076,blended_xfp,hold,-29.9,,,True,58.0,GENERIC_MIDDLE,AVG/AVG/AVG,TRENDING_UP,STUFF=56;CONTROL=53;BATTED_BALL=55,15.0,0.5,3.17,30.0,PEAK,89.68236472945891,BALANCED,MIXED — see profile,MIXED,no_convergence,1.0,4.0,4.0,PL rank changes by >20 (currently 31); model rank changes by >20 (currently #58); archetype OVERALL changes by >10 (currently 58); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.5,3.0,7.0,13.0,-5.7,7.5,0.3,DOWN,3.3 3.3 2.3 1.2 5.3 3.3 -5.7 3.3,6.0,weekly,04-25,06-20,67.0,55.0,-12.0,BULK_GB_RP,STUFF=56;CONTROL=50;BATTED_BALL=60,STUFF:-23;CONTROL:+0;BATTED_BALL:+2,,,,,,• FB velo +0.6 mph (+0.8σ) — stable,,,FA-RP,,27
Jack Kochanowicz,SP,SP,,—,296.0,4.01,6.685843422622284,high,6.685843422622284,blended_xfp,il,-7.559,0.0,,True,47.0,WILD_MID,AVG/AVG/MINUS,TRENDING_UP,STUFF=43;MOVEMENT=58;CONTROL=38,4.5,0.667,9.88,26.0,PRE_PEAK,92.49454545454546,POWER,CAUTION,CAUTION,process_red_flag,0.5,2.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Archetype flag: WILD_MID — bottom-tier process profile.,,RISING,,-0.21379775280900049,,-0.7806061381074016,0.354,0.353,0.1,-0.2,159.0,137.0,L,0.361,0.346,-0.015,ALIGNED,0.363,0.384,UNDERPERFORMING,156.0,0.358,0.303,OVERPERFORMING,135.0,0.35,0.369,-3.0,2.3,AWAY,AVERAGE,-0.029,-0.328,-0.357,L8 starts,8.0,0.8,12.5,0.0,62.0,-18.9,14.8,-9.0,DOWN,14.8 13.9 -10.8 2.8 12.8 -1.8 -6.3 -18.9,6.0,per_start,#3,#13,48.0,48.0,0.0,MOVE_WILD,STUFF=40;MOVEMENT=66;CONTROL=35,STUFF:-5;MOVEMENT:+3;CONTROL:+15,94.7,10.35,15.0,38.0,RISKY,• FB velo +0.3 mph (+0.4σ) — stable,42.0,BELOW_AVG,FA-SP,,88
Dylan Beavers,H,OF,,—,256.0,1.56,1.4510437192264694,high,1.4510437192264694,blended_xfp,hold,-0.057,0.0011,,True,44.0,AVERAGE_HITTER,AVG/AVG/AVG,TRENDING_DOWN,CONTACT=45;POWER=44;DISCIPLINE=53,-9.0,0.0,0.46,25.0,PRE_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #256); archetype OVERALL changes by >10 (currently 44); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.311,0.322,0.011,ALIGNED,,,,,0.326,0.329,ALIGNED,102.0,0.307,0.314,-1.1,1.1,AWAY,,,,,L21 games,21.0,1.7,2.6,0.0,43.0,-3.0,8.0,2.0,FLAT,4.0 0.0 2.0 3.0 4.0 -1.0 2.0 5.0,4.0,weekly,04-25,06-21,52.0,51.0,-1.0,AVERAGE_HITTER,CONTACT=52;POWER=48;DISCIPLINE=58,CONTACT:-1;POWER:-2;DISCIPLINE:+4,,,,,,• stable (phys -0.4σ) — bat speed -0.5mph,,,FA-H,,112
Lane Thomas,H,OF,,—,179.0,1.69,1.5370883277299396,high,1.5370883277299396,blended_xfp,hold,-0.0208,0.0127,,True,49.0,BALANCED_EYE,AVG/AVG/PLUS,STABLE,CONTACT=49;POWER=46;DISCIPLINE=64,-1.0,0.167,0.508,31.0,POST_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #179); archetype OVERALL changes by >10 (currently 49); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.359,0.154,65.6,-28.9,675.0,1533.0,L,0.322,0.329,0.007,ALIGNED,0.344,0.346,ALIGNED,89.0,0.303,0.314,ALIGNED,104.0,0.296,0.345,-8.1,7.1,AWAY,,,,,L21 games,21.0,2.4,3.8,5.0,52.0,-1.0,13.0,3.3,FLAT,7.0 0.0 0.0 9.0 6.0 6.0 3.0 1.0,6.0,weekly,04-25,06-21,48.0,52.0,4.0,BALANCED_EYE,CONTACT=52;POWER=49;DISCIPLINE=62,CONTACT:+2;POWER:+10;DISCIPLINE:-4,,,,,,• stable (phys -0.5σ) — bat speed -0.8mph,,,FA-H,,66
