game_pk,pitcher,pitches,swings,whiffs,actual_K,actual_BB,actual_PA,baseline_swstr_rate,matchup_xWhiff,n_swings,baseline_xK,matchup_xK,year
778263,808967,102,56,19,10,0,25,0.3392857142857143,15.887250915750915,56.0,6.333333333333333,5.295750305250305,2025
778264,676979,96,44,12,7,2,24,0.2727272727272727,8.75081272893773,44.0,4.0,2.9169375763125767,2025
778264,681343,73,34,9,3,1,22,0.2647058823529412,8.815,34.0,3.0,2.938333333333333,2025
778265,607625,105,51,11,5,2,27,0.21568627450980393,13.299625457875457,51.0,3.6666666666666665,4.4332084859584855,2025
778265,663554,88,46,9,3,1,27,0.1956521739130435,9.857625457875459,46.0,3.0,3.285875152625153,2025
778266,622608,83,35,3,2,1,24,0.08571428571428572,5.861812728937728,35.0,1.0,1.9539375763125761,2025
778266,695418,65,37,13,5,2,20,0.35135135135135137,10.441063644688645,37.0,4.333333333333333,3.4803545482295486,2025
778267,519242,98,43,11,8,3,22,0.2558139534883721,9.82781272893773,43.0,3.6666666666666665,3.2759375763125766,2025
778268,607067,69,31,7,5,0,20,0.22580645161290322,6.476,31.0,2.3333333333333335,2.1586666666666665,2025
778268,669203,98,49,6,3,0,23,0.12244897959183673,10.653,49.0,2.0,3.551,2025
778269,606996,79,40,6,2,0,25,0.15,10.132,40.0,2.0,3.377333333333333,2025
778269,687473,68,40,7,2,0,22,0.175,6.7700000000000005,40.0,2.3333333333333335,2.256666666666667,2025
778270,571945,70,34,4,1,2,21,0.11764705882352941,8.895,34.0,1.3333333333333333,2.965,2025
778270,656849,99,49,13,9,0,23,0.2653061224489796,11.915625457875459,49.0,4.333333333333333,3.971875152625153,2025
778271,669387,64,32,6,0,2,21,0.1875,8.374,32.0,2.0,2.7913333333333337,2025
778271,682847,92,45,13,8,3,22,0.28888888888888886,11.542,45.0,4.333333333333333,3.8473333333333333,2025
778272,607074,102,39,11,9,4,23,0.28205128205128205,9.836,39.0,3.6666666666666665,3.2786666666666666,2025
778272,656876,84,43,16,7,3,22,0.37209302325581395,9.099438186813186,43.0,5.333333333333333,3.033146062271062,2025
778273,670102,77,34,5,5,1,22,0.14705882352941177,8.088812728937729,34.0,1.6666666666666667,2.6962709096459094,2025
778273,693433,97,54,8,4,2,30,0.14814814814814814,9.96181272893773,54.0,2.6666666666666665,3.3206042429792433,2025
778274,554430,96,51,19,13,0,26,0.37254901960784315,11.59331456043956,51.0,6.333333333333333,3.864438186813187,2025
778274,645261,61,31,3,1,2,12,0.0967741935483871,6.258,31.0,1.0,2.086,2025
778275,690928,79,36,10,6,0,23,0.2777777777777778,8.140063644688645,36.0,3.3333333333333335,2.7133545482295482,2025
778276,671096,93,41,18,11,1,21,0.43902439024390244,12.504,41.0,6.0,4.168,2025
778276,700249,84,35,9,4,5,20,0.2571428571428571,9.015438186813187,35.0,3.0,3.0051460622710624,2025
778277,666142,96,43,11,8,3,21,0.2558139534883721,12.392,43.0,3.6666666666666665,4.1306666666666665,2025
778277,695549,87,42,9,5,2,22,0.21428571428571427,9.864,42.0,3.0,3.2880000000000003,2025
778278,656288,102,50,16,8,2,23,0.32,11.956,50.0,5.333333333333333,3.985333333333333,2025
778278,669467,95,47,8,2,0,23,0.1702127659574468,10.263,47.0,2.6666666666666665,3.421,2025
778279,650911,97,54,23,12,1,28,0.42592592592592593,14.174250915750916,54.0,7.666666666666667,4.724750305250305,2025
778279,663855,105,45,12,5,4,29,0.26666666666666666,8.911,45.0,4.0,2.970333333333333,2025
778280,571760,95,43,8,4,2,28,0.18604651162790697,9.834999999999999,43.0,2.6666666666666665,3.278333333333333,2025
778280,592866,90,37,10,5,3,21,0.2702702702702703,8.291,37.0,3.3333333333333335,2.763666666666667,2025
778281,677958,78,44,15,8,0,27,0.3409090909090909,12.103,44.0,4.999999999999999,4.0343333333333335,2025
778281,686799,72,41,6,1,0,22,0.14634146341463414,7.255812728937729,41.0,2.0,2.418604242979243,2025
778282,671737,90,46,11,3,4,27,0.2391304347826087,11.844063644688644,46.0,3.6666666666666665,3.948021214896215,2025
778283,663436,90,43,7,3,1,25,0.16279069767441862,12.259,43.0,2.3333333333333335,4.086333333333333,2025
778283,676664,100,46,1,2,2,24,0.021739130434782608,9.842,46.0,0.3333333333333333,3.280666666666667,2025
778284,663978,88,40,5,6,1,20,0.125,8.57,40.0,1.6666666666666667,2.856666666666667,2025
778284,693821,91,44,7,3,3,24,0.1590909090909091,10.735812728937729,44.0,2.3333333333333335,3.578604242979243,2025
778285,663903,95,38,9,6,3,22,0.23684210526315788,8.529,38.0,3.0,2.843,2025
778285,676106,73,36,6,4,0,18,0.16666666666666666,7.177250915750916,36.0,2.0,2.392416971916972,2025
778286,547179,102,46,7,3,3,24,0.15217391304347827,12.282625457875458,46.0,2.3333333333333335,4.094208485958486,2025
778286,681857,87,36,10,5,2,22,0.2777777777777778,6.782,36.0,3.3333333333333335,2.260666666666667,2025
778287,676272,84,35,7,7,1,18,0.2,8.829876373626373,35.0,2.3333333333333335,2.943292124542124,2025
778288,571510,97,52,6,3,2,24,0.11538461538461539,11.188,52.0,2.0,3.7293333333333334,2025
778288,601713,91,43,10,6,1,21,0.23255813953488372,9.845,43.0,3.3333333333333335,3.2816666666666667,2025
778289,571578,85,35,8,6,1,20,0.22857142857142856,8.992812728937729,35.0,2.6666666666666665,2.997604242979243,2025
778289,667755,89,41,7,2,2,28,0.17073170731707318,7.892063644688645,41.0,2.3333333333333335,2.630687881562882,2025
778290,571927,71,32,3,5,0,17,0.09375,5.781,32.0,1.0,1.9269999999999998,2025
778290,669854,88,42,9,1,3,23,0.21428571428571427,10.141,42.0,3.0,3.380333333333333,2025
778291,593958,93,48,13,9,0,28,0.2708333333333333,11.496876373626375,48.0,4.333333333333333,3.832292124542125,2025
778291,665795,88,37,9,6,3,21,0.24324324324324326,8.524000000000001,37.0,3.0,2.8413333333333335,2025
778292,608372,87,43,9,3,0,25,0.20930232558139536,11.299625457875457,43.0,3.0,3.766541819291819,2025
778292,676440,99,38,6,5,4,24,0.15789473684210525,7.576,38.0,2.0,2.525333333333333,2025
778293,663559,83,41,4,2,1,21,0.0975609756097561,8.224,41.0,1.3333333333333333,2.7413333333333334,2025
778293,680730,89,49,12,6,1,24,0.24489795918367346,13.111438186813187,49.0,4.0,4.370479395604396,2025
778294,674370,83,45,6,0,1,22,0.13333333333333333,9.515,45.0,2.0,3.171666666666667,2025
778294,686563,88,39,5,4,2,18,0.1282051282051282,8.130625457875459,39.0,1.6666666666666667,2.710208485958486,2025
778295,500779,100,38,5,4,3,24,0.13157894736842105,8.281812728937728,38.0,1.6666666666666667,2.760604242979243,2025
778295,672456,85,44,12,8,1,24,0.2727272727272727,9.19681272893773,44.0,4.0,3.065604242979243,2025
778296,592662,93,40,10,8,5,23,0.25,9.899000000000001,40.0,3.3333333333333335,3.299666666666667,2025
778296,605400,99,46,12,8,4,28,0.2608695652173913,8.678,46.0,4.0,2.892666666666667,2025
778297,605135,90,40,14,10,2,20,0.35,8.817,40.0,4.666666666666667,2.939,2025
778297,675911,97,44,13,5,1,21,0.29545454545454547,8.211,44.0,4.333333333333333,2.737,2025
778298,641793,90,46,10,5,2,24,0.21739130434782608,13.62881272893773,46.0,3.3333333333333335,4.5429375763125766,2025
778299,701581,76,39,9,6,1,19,0.23076923076923078,9.424438186813187,39.0,3.0,3.141479395604396,2025
778300,657376,73,33,7,2,2,23,0.21212121212121213,7.555438186813187,33.0,2.3333333333333335,2.5184793956043956,2025
778300,663460,94,41,13,6,3,26,0.3170731707317073,10.942,41.0,4.333333333333333,3.6473333333333335,2025
778301,665152,96,44,5,2,1,21,0.11363636363636363,8.594,44.0,1.6666666666666667,2.8646666666666665,2025
778301,668909,102,42,13,4,4,27,0.30952380952380953,9.72,42.0,4.333333333333333,3.24,2025
778302,663372,81,35,8,1,6,18,0.22857142857142856,8.477,35.0,2.6666666666666665,2.8256666666666668,2025
778302,689017,65,34,7,2,2,19,0.20588235294117646,8.714501831501831,34.0,2.3333333333333335,2.904833943833944,2025
778303,676974,90,45,14,8,2,24,0.3111111111111111,10.551,45.0,4.666666666666667,3.517,2025
778303,694297,92,46,8,6,2,24,0.17391304347826086,13.23931456043956,46.0,2.6666666666666665,4.413104853479854,2025
778304,607259,83,43,9,4,3,24,0.20930232558139536,10.484,43.0,3.0,3.494666666666667,2025
778304,682243,78,31,7,8,2,18,0.22580645161290322,5.858812728937729,31.0,2.3333333333333335,1.9529375763125765,2025
778305,681190,80,37,5,2,2,24,0.13513513513513514,8.704625457875458,37.0,1.6666666666666667,2.9015418192918196,2025
778305,684007,93,51,12,7,3,22,0.23529411764705882,11.333501831501831,51.0,4.0,3.7778339438339437,2025
778306,579328,79,38,8,6,2,22,0.21052631578947367,10.314,38.0,2.6666666666666665,3.438,2025
778306,641816,93,46,18,9,2,22,0.391304347826087,11.473689102564103,46.0,6.0,3.8245630341880346,2025
778307,641927,77,46,11,5,0,25,0.2391304347826087,11.513,46.0,3.6666666666666665,3.837666666666667,2025
778307,656731,95,49,5,3,0,24,0.10204081632653061,9.422812728937728,49.0,1.6666666666666667,3.140937576312576,2025
778308,607200,96,40,4,5,3,26,0.1,6.9,40.0,1.3333333333333333,2.3000000000000003,2025
778308,686613,97,33,8,4,2,22,0.24242424242424243,5.935,33.0,2.6666666666666665,1.9783333333333333,2025
778309,605488,93,44,10,4,3,21,0.22727272727272727,11.133000000000001,44.0,3.3333333333333335,3.7110000000000003,2025
778309,680732,69,34,8,2,2,18,0.23529411764705882,7.828812728937729,34.0,2.6666666666666665,2.609604242979243,2025
778310,656427,98,45,12,4,2,21,0.26666666666666666,11.307438186813187,45.0,4.0,3.769146062271062,2025
778310,682990,84,38,7,4,3,19,0.18421052631578946,8.033999999999999,38.0,2.3333333333333335,2.6779999999999995,2025
778311,592332,98,52,13,6,0,23,0.25,12.719063644688644,52.0,4.333333333333333,4.239687881562881,2025
778311,680885,86,45,11,3,2,23,0.24444444444444444,8.388689102564102,45.0,3.6666666666666665,2.796229700854701,2025
778312,608331,94,44,9,7,2,27,0.20454545454545456,8.519,44.0,3.0,2.8396666666666666,2025
778312,608379,80,35,9,4,2,24,0.2571428571428571,8.125,35.0,3.0,2.7083333333333335,2025
778313,434378,104,47,8,1,3,26,0.1702127659574468,11.638,47.0,2.6666666666666665,3.8793333333333333,2025
778313,666200,90,43,13,4,2,22,0.3023255813953488,10.398,43.0,4.333333333333333,3.4659999999999997,2025
778314,656605,105,50,8,3,2,27,0.16,10.589,50.0,2.6666666666666665,3.529666666666667,2025
778314,663623,87,39,10,6,1,25,0.2564102564102564,9.837,39.0,3.3333333333333335,3.279,2025
778315,592791,89,45,10,4,1,21,0.2222222222222222,8.985,45.0,3.3333333333333335,2.9949999999999997,2025
778315,656302,96,53,14,6,0,24,0.2641509433962264,11.526,53.0,4.666666666666667,3.842,2025
778316,622491,95,40,8,3,4,24,0.2,7.875,40.0,2.6666666666666665,2.625,2025
778316,666157,90,42,9,6,1,21,0.21428571428571427,9.438063644688645,42.0,3.0,3.1460212148962152,2025
778317,450203,88,35,4,2,3,24,0.11428571428571428,7.222,35.0,1.3333333333333333,2.4073333333333333,2025
778317,671106,95,34,6,6,2,22,0.17647058823529413,8.214,34.0,2.0,2.738,2025
778318,518876,88,37,11,9,1,22,0.2972972972972973,8.746501831501831,37.0,3.6666666666666665,2.9155006105006103,2025
778318,687362,95,45,8,6,2,25,0.17777777777777778,10.416,45.0,2.6666666666666665,3.472,2025
778319,621111,89,38,3,3,3,21,0.07894736842105263,8.772,38.0,1.0,2.924,2025
778319,686752,102,57,17,8,2,29,0.2982456140350877,14.431438186813187,57.0,5.666666666666667,4.810479395604395,2025
778320,592836,99,37,9,5,1,22,0.24324324324324326,7.850063644688645,37.0,3.0,2.6166878815628816,2025
778320,694738,101,44,20,8,3,24,0.45454545454545453,11.725,44.0,6.666666666666667,3.908333333333333,2025
778321,694973,99,45,10,6,0,23,0.2222222222222222,9.874438186813187,45.0,3.3333333333333335,3.2914793956043957,2025
778322,656550,94,47,7,4,2,26,0.14893617021276595,8.779250915750916,47.0,2.3333333333333335,2.926416971916972,2025
778322,687922,87,49,6,3,4,23,0.12244897959183673,12.673,49.0,2.0,4.224333333333333,2025
778323,641302,81,42,5,2,3,23,0.11904761904761904,8.831625457875457,42.0,1.6666666666666667,2.9438751526251523,2025
778323,669373,91,51,15,9,0,25,0.29411764705882354,10.311438186813186,51.0,5.0,3.437146062271062,2025
778324,605280,90,42,11,8,2,20,0.2619047619047619,10.471,42.0,3.6666666666666665,3.4903333333333335,2025
778324,657746,101,48,14,8,2,20,0.2916666666666667,10.952,48.0,4.666666666666667,3.6506666666666665,2025
778325,543243,92,45,5,4,1,23,0.1111111111111111,8.876,45.0,1.6666666666666667,2.9586666666666663,2025
778325,664285,89,46,5,3,1,23,0.10869565217391304,9.089812728937728,46.0,1.6666666666666667,3.029937576312576,2025
778326,622608,91,35,7,1,1,22,0.2,7.189,35.0,2.3333333333333335,2.396333333333333,2025
778326,669160,76,38,12,7,0,22,0.3157894736842105,8.559501831501832,38.0,4.0,2.853167277167277,2025
778327,471911,79,36,10,4,2,18,0.2777777777777778,8.008,36.0,3.3333333333333335,2.669333333333333,2025
778327,607625,98,47,8,4,2,28,0.1702127659574468,11.778,47.0,2.6666666666666665,3.926,2025
778328,656557,61,30,7,1,2,20,0.23333333333333334,6.740625457875458,30.0,2.3333333333333335,2.2468751526251527,2025
778328,669358,98,53,15,11,0,20,0.2830188679245283,13.358625457875458,53.0,5.0,4.452875152625153,2025
778329,543294,79,31,2,1,3,18,0.06451612903225806,6.566,31.0,0.6666666666666666,2.1886666666666668,2025
778329,669713,93,38,10,10,0,23,0.2631578947368421,9.225999999999999,38.0,3.3333333333333335,3.075333333333333,2025
778330,607536,84,46,5,2,2,24,0.10869565217391304,10.238625457875457,46.0,1.6666666666666667,3.4128751526251526,2025
778330,650633,110,51,17,8,1,29,0.3333333333333333,13.870940018315018,51.0,5.666666666666667,4.623646672771673,2025
778331,607067,68,30,8,5,1,16,0.26666666666666666,6.018,30.0,2.6666666666666665,2.006,2025
778331,607192,98,39,7,7,1,23,0.1794871794871795,8.385,39.0,2.3333333333333335,2.795,2025
778332,642547,104,45,16,6,4,25,0.35555555555555557,8.652438186813187,45.0,5.333333333333333,2.8841460622710624,2025
778332,668678,89,37,8,5,3,26,0.21621621621621623,8.76981272893773,37.0,2.6666666666666665,2.9232709096459097,2025
778333,622663,103,48,9,6,3,24,0.1875,9.428,48.0,3.0,3.142666666666667,2025
778333,673540,79,37,9,4,2,26,0.24324324324324326,9.649250915750915,37.0,3.0,3.216416971916972,2025
778334,543135,89,49,11,3,0,22,0.22448979591836735,14.362876373626374,49.0,3.6666666666666665,4.787625457875458,2025
778334,669302,94,46,15,7,1,19,0.32608695652173914,12.363250915750916,46.0,5.0,4.121083638583639,2025
778335,663554,74,41,7,3,0,24,0.17073170731707318,12.473438186813187,41.0,2.3333333333333335,4.157812728937729,2025
778335,680573,78,43,6,5,0,21,0.13953488372093023,10.22181272893773,43.0,2.0,3.4072709096459097,2025
778336,554430,89,45,10,3,1,25,0.2222222222222222,8.752625457875459,45.0,3.3333333333333335,2.9175418192918197,2025
778336,669461,88,40,14,7,1,22,0.35,10.994,40.0,4.666666666666667,3.6646666666666667,2025
778337,615698,77,31,6,2,5,23,0.1935483870967742,6.841,31.0,2.0,2.2803333333333335,2025
778337,669022,105,49,11,7,3,28,0.22448979591836735,9.763063644688645,49.0,3.6666666666666665,3.254354548229548,2025
778338,676979,96,48,10,11,1,24,0.20833333333333334,10.667250915750916,48.0,3.3333333333333335,3.555750305250305,2025
778338,681343,79,44,8,3,2,24,0.18181818181818182,11.427,44.0,2.6666666666666665,3.8089999999999997,2025
778339,607074,100,39,10,8,3,23,0.2564102564102564,9.514812728937729,39.0,3.3333333333333335,3.171604242979243,2025
778339,657277,97,42,11,5,4,24,0.2619047619047619,9.714625457875458,42.0,3.6666666666666665,3.238208485958486,2025
778340,519242,98,45,12,7,3,22,0.26666666666666666,10.637438186813187,45.0,4.0,3.545812728937729,2025
778340,671212,74,35,10,7,2,18,0.2857142857142857,8.699438186813188,35.0,3.3333333333333335,2.899812728937729,2025
778341,693433,91,50,11,7,1,27,0.22,10.506,50.0,3.6666666666666665,3.5020000000000002,2025
778342,594902,93,48,10,5,2,24,0.20833333333333334,8.587,48.0,3.3333333333333335,2.8623333333333334,2025
778342,666142,89,49,20,10,0,26,0.40816326530612246,13.126,49.0,6.666666666666667,4.375333333333333,2025
778343,668881,98,51,13,8,1,24,0.2549019607843137,12.079501831501831,51.0,4.333333333333333,4.0265006105006105,2025
778344,621244,86,37,11,6,1,23,0.2972972972972973,8.254,37.0,3.6666666666666665,2.751333333333333,2025
778344,700249,76,32,3,2,1,21,0.09375,6.133,32.0,1.0,2.0443333333333333,2025
778345,676962,84,43,9,5,0,22,0.20930232558139536,9.63,43.0,3.0,3.2100000000000004,2025
778345,808963,81,39,6,3,2,21,0.15384615384615385,8.285438186813186,39.0,2.0,2.761812728937729,2025
778346,656849,89,44,6,5,0,24,0.13636363636363635,10.674250915750916,44.0,2.0,3.5580836385836387,2025
778346,669372,89,43,11,6,2,23,0.2558139534883721,8.511438186813187,43.0,3.6666666666666665,2.8371460622710623,2025
778347,571945,82,41,11,6,2,20,0.2682926829268293,10.187000000000001,41.0,3.6666666666666665,3.395666666666667,2025
778347,650911,95,46,5,3,2,26,0.10869565217391304,10.215438186813186,46.0,1.6666666666666667,3.405146062271062,2025
778348,663978,93,46,10,5,2,19,0.21739130434782608,11.08781272893773,46.0,3.3333333333333335,3.6959375763125766,2025
778348,695549,87,41,7,2,1,20,0.17073170731707318,10.21,41.0,2.3333333333333335,3.4033333333333338,2025
778349,527048,91,35,12,5,4,21,0.34285714285714286,9.400438186813187,35.0,4.0,3.1334793956043954,2025
778349,690916,76,44,10,5,1,18,0.22727272727272727,10.254,44.0,3.3333333333333335,3.4179999999999997,2025
778350,669203,88,40,4,3,2,22,0.1,8.346625457875458,40.0,1.3333333333333333,2.782208485958486,2025
778350,694477,77,38,5,3,2,18,0.13157894736842105,6.9399999999999995,38.0,1.6666666666666667,2.313333333333333,2025
778351,542881,95,44,10,6,4,22,0.22727272727272727,10.036625457875457,44.0,3.3333333333333335,3.345541819291819,2025
778351,687473,72,34,12,6,1,17,0.35294117647058826,8.313250915750915,34.0,4.0,2.7710836385836384,2025
778352,606996,74,35,6,4,0,19,0.17142857142857143,10.053438186813187,35.0,2.0,3.3511460622710625,2025
778352,801403,93,42,10,7,2,22,0.23809523809523808,8.38481272893773,42.0,3.3333333333333335,2.7949375763125768,2025
778353,656876,80,41,8,7,1,19,0.1951219512195122,8.517999999999999,41.0,2.6666666666666665,2.839333333333333,2025
778353,700363,91,39,10,7,2,21,0.2564102564102564,9.736438186813187,39.0,3.3333333333333335,3.2454793956043955,2025
778354,592866,81,36,5,2,1,23,0.1388888888888889,8.346,36.0,1.6666666666666667,2.782,2025
778354,645261,87,32,3,1,4,25,0.09375,5.612,32.0,1.0,1.8706666666666667,2025
778355,663855,94,36,7,3,3,23,0.19444444444444445,6.363,36.0,2.3333333333333335,2.121,2025
778355,701542,91,33,13,6,2,19,0.3939393939393939,7.5200000000000005,33.0,4.333333333333333,2.506666666666667,2025
778356,571510,98,43,14,7,3,26,0.32558139534883723,10.434,43.0,4.666666666666667,3.4779999999999998,2025
778356,808967,103,41,11,9,1,20,0.2682926829268293,9.501812728937729,41.0,3.6666666666666665,3.1672709096459095,2025
778357,571760,89,45,6,6,2,23,0.13333333333333333,10.518812728937728,45.0,2.0,3.5062709096459095,2025
778357,671096,81,33,4,5,2,19,0.12121212121212122,8.317,33.0,1.3333333333333333,2.7723333333333335,2025
778358,656288,86,40,7,3,3,25,0.175,11.233,40.0,2.3333333333333335,3.7443333333333335,2025
778358,676664,101,49,11,7,1,21,0.22448979591836735,12.91681272893773,49.0,3.6666666666666665,4.305604242979244,2025
778359,547179,85,40,7,4,1,25,0.175,7.769,40.0,2.3333333333333335,2.5896666666666666,2025
778359,682847,100,45,13,10,2,20,0.28888888888888886,8.953,45.0,4.333333333333333,2.9843333333333333,2025
778360,594798,87,42,13,4,4,19,0.30952380952380953,10.794,42.0,4.333333333333333,3.5980000000000003,2025
778360,682243,100,53,12,4,3,19,0.22641509433962265,11.322,53.0,4.0,3.7739999999999996,2025
778361,601713,88,44,16,10,1,25,0.36363636363636365,11.796940018315018,44.0,5.333333333333333,3.9323133394383394,2025
778361,608566,72,31,8,3,1,22,0.25806451612903225,6.167,31.0,2.6666666666666665,2.0556666666666668,2025
778362,608372,73,36,2,0,2,21,0.05555555555555555,7.4495018315018315,36.0,0.6666666666666666,2.483167277167277,2025
778362,670102,96,37,8,5,2,23,0.21621621621621623,7.879625457875458,37.0,2.6666666666666665,2.6265418192918193,2025
778363,681857,90,37,8,3,3,22,0.21621621621621623,9.860812728937729,37.0,2.6666666666666665,3.2869375763125763,2025
778363,701581,64,32,8,4,1,19,0.25,8.01,32.0,2.6666666666666665,2.67,2025
778364,500779,80,35,2,2,0,22,0.05714285714285714,6.046,35.0,0.6666666666666666,2.0153333333333334,2025
778364,593958,95,46,7,3,2,27,0.15217391304347827,9.892438186813187,46.0,2.3333333333333335,3.297479395604396,2025
778365,605400,93,39,12,7,4,24,0.3076923076923077,7.489625457875458,39.0,4.0,2.4965418192918194,2025
778365,669467,93,38,7,4,2,25,0.18421052631578946,8.005,38.0,2.3333333333333335,2.6683333333333334,2025
778366,656794,94,45,5,6,2,22,0.1111111111111111,10.149625457875459,45.0,1.6666666666666667,3.383208485958486,2025
778366,663436,89,46,10,6,1,25,0.21739130434782608,13.04881272893773,46.0,3.3333333333333335,4.349604242979243,2025
778367,671737,93,44,8,7,2,24,0.18181818181818182,10.459,44.0,2.6666666666666665,3.486333333333333,2025
778367,693821,92,46,8,4,0,26,0.17391304347826086,11.278,46.0,2.6666666666666665,3.7593333333333336,2025
778368,669854,83,39,11,7,1,19,0.28205128205128205,10.159,39.0,3.6666666666666665,3.3863333333333334,2025
778368,686799,86,41,3,1,3,23,0.07317073170731707,5.745,41.0,1.0,1.915,2025
778369,665795,79,31,11,5,3,24,0.3548387096774194,7.782,31.0,3.6666666666666665,2.594,2025
778369,680730,96,56,12,3,2,27,0.21428571428571427,12.146565476190476,56.0,4.0,4.048855158730158,2025
778370,592662,98,43,12,7,4,18,0.27906976744186046,12.192,43.0,4.0,4.064,2025
778371,663372,86,34,10,7,2,24,0.29411764705882354,7.9004381868131865,34.0,3.3333333333333335,2.6334793956043954,2025
778371,682990,72,33,7,4,2,21,0.21212121212121213,6.7532509157509155,33.0,2.3333333333333335,2.2510836385836384,2025
778372,450203,100,46,8,2,3,28,0.17391304347826086,9.240063644688645,46.0,2.6666666666666665,3.080021214896215,2025
778372,687922,70,37,7,1,2,15,0.1891891891891892,9.218,37.0,2.3333333333333335,3.0726666666666667,2025
778373,608379,88,43,11,4,3,22,0.2558139534883721,11.561,43.0,3.6666666666666665,3.853666666666667,2025
778373,641927,73,40,9,4,1,24,0.225,10.035,40.0,3.0,3.345,2025
778374,663903,88,34,5,3,3,19,0.14705882352941177,7.938625457875458,34.0,1.6666666666666667,2.646208485958486,2025
778375,663460,92,53,13,5,2,27,0.24528301886792453,13.850999999999999,53.0,4.333333333333333,4.617,2025
778375,676440,96,33,6,4,4,20,0.18181818181818182,5.686,33.0,2.0,1.8953333333333333,2025
778376,434378,90,52,18,9,3,26,0.34615384615384615,13.293,52.0,6.0,4.431,2025
778376,607259,93,46,10,8,1,25,0.21739130434782608,8.861,46.0,3.3333333333333335,2.953666666666667,2025
778377,605135,86,47,15,5,1,22,0.3191489361702128,10.483812728937728,47.0,5.0,3.4946042429792428,2025
778377,621111,89,43,5,7,1,24,0.11627906976744186,8.656063644688645,43.0,1.6666666666666667,2.8853545482295484,2025
778378,668909,94,43,15,7,2,19,0.3488372093023256,11.691,43.0,5.0,3.8970000000000002,2025
778378,686563,102,50,11,6,3,27,0.22,11.376000000000001,50.0,3.6666666666666665,3.7920000000000003,2025
778379,622608,78,45,8,3,1,22,0.17777777777777778,10.268625457875459,45.0,2.6666666666666665,3.422875152625153,2025
778379,641302,79,40,7,3,2,19,0.175,10.00512728937729,40.0,2.3333333333333335,3.33504242979243,2025
778380,665152,85,39,4,4,1,24,0.10256410256410256,8.129625457875457,39.0,1.3333333333333333,2.7098751526251523,2025
778380,694297,93,44,10,3,2,21,0.22727272727272727,9.604,44.0,3.3333333333333335,3.201333333333333,2025
778381,674370,90,52,14,5,0,24,0.2692307692307692,10.278812728937728,52.0,4.666666666666667,3.4262709096459094,2025
778382,641793,78,41,6,4,1,21,0.14634146341463414,9.389625457875457,41.0,2.0,3.1298751526251523,2025
778382,667755,93,39,8,4,3,28,0.20512820512820512,7.790812728937729,39.0,2.6666666666666665,2.5969375763125764,2025
778383,622379,100,44,10,3,5,23,0.22727272727272727,8.707,44.0,3.3333333333333335,2.9023333333333334,2025
778383,686613,98,63,12,3,0,20,0.19047619047619047,14.878,63.0,4.0,4.959333333333333,2025
778384,666200,98,51,11,6,1,23,0.21568627450980393,13.035,51.0,3.6666666666666665,4.345,2025
778384,680885,81,43,9,5,1,24,0.20930232558139536,11.257,43.0,3.0,3.752333333333333,2025
778385,641816,94,47,8,4,1,24,0.1702127659574468,10.359625457875458,47.0,2.6666666666666665,3.453208485958486,2025
778385,684007,76,45,13,4,1,23,0.28888888888888886,12.213438186813187,45.0,4.333333333333333,4.071146062271063,2025
778386,592332,93,55,14,10,0,27,0.2545454545454545,13.105689102564103,55.0,4.666666666666666,4.368563034188035,2025
778386,656557,90,37,4,2,2,24,0.10810810810810811,6.1602509157509155,37.0,1.3333333333333333,2.0534169719169717,2025
778387,608331,97,45,12,11,0,26,0.26666666666666666,9.446063644688644,45.0,4.0,3.1486878815628816,2025
778387,656427,92,40,11,9,3,22,0.275,10.80781272893773,40.0,3.6666666666666665,3.6026042429792433,2025
778388,607625,109,48,12,6,2,22,0.25,11.889812728937729,48.0,4.0,3.96327090964591,2025
778388,657746,85,48,9,4,0,22,0.1875,9.637625457875458,48.0,3.0,3.2125418192918196,2025
778389,607200,88,40,14,2,4,20,0.35,8.369250915750916,40.0,4.666666666666667,2.789750305250305,2025
778389,656605,96,50,10,6,1,27,0.2,11.943999999999999,50.0,3.3333333333333335,3.981333333333333,2025
778390,656731,90,41,12,7,3,22,0.2926829268292683,8.33381272893773,41.0,4.0,2.7779375763125764,2025
778390,676974,82,38,9,4,2,22,0.23684210526315788,7.981250915750916,38.0,3.0,2.660416971916972,2025
778391,671106,83,36,3,4,2,21,0.08333333333333333,8.657625457875458,36.0,1.0,2.8858751526251525,2025
778392,663623,103,42,7,7,3,25,0.16666666666666666,9.608,42.0,2.3333333333333335,3.202666666666667,2025
778393,592836,94,39,6,5,3,22,0.15384615384615385,9.80881272893773,39.0,2.0,3.269604242979243,2025
778393,656550,104,49,11,6,4,19,0.22448979591836735,13.382,49.0,3.6666666666666665,4.460666666666667,2025
778394,607536,100,51,12,5,0,27,0.23529411764705882,11.635250915750916,51.0,4.0,3.878416971916972,2025
778394,642547,83,41,14,6,3,21,0.34146341463414637,10.356250915750916,41.0,4.666666666666667,3.452083638583639,2025
778395,605488,103,49,11,4,2,28,0.22448979591836735,12.409,49.0,3.6666666666666665,4.136333333333334,2025
778395,656302,78,38,8,4,3,23,0.21052631578947367,9.772,38.0,2.6666666666666665,3.2573333333333334,2025
778396,450203,87,39,6,4,5,25,0.15384615384615385,8.276,39.0,2.0,2.7586666666666666,2025
778396,518876,89,44,7,4,2,24,0.1590909090909091,11.247,44.0,2.3333333333333335,3.749,2025
