pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-04-29,87.0,-1.27,5.79,"Jones, Jared",703157,683003,,foul,,,,,3,,R,R,R,BRD,LAK,S,,,1,2,2026,0.46,-0.57,0.6697564023447564,2.739777968360956,,,,1,3,Top,,,,,,,3.630512120551722,-126.6248013996013,0.317372079879632,4.106925332360254,28.36488343774461,-38.57827160385212,3.21,1.62,228.0,82.8,60.0,86.8,2928,6.4,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.12,,,,,,,,15,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,30,0.0,0.0,,,,0.0,88.0,0,0,0.53,0.47,24,21,25,21,1,0,,3,7.0,1,3.61,-0.46,-0.46,53.9,,,,,
SL,2026-04-29,90.4,-1.27,5.56,"Jones, Jared",703157,683003,,ball,,,,,14,,R,R,R,BRD,LAK,B,,,0,2,2026,0.76,0.05,1.364353291899825,-0.5248554232328306,,,,1,3,Top,,,,,,,4.854889460515739,-131.34419823027434,-9.01452564502807,7.670260060664797,29.211016007812503,-29.84312912814554,3.21,1.62,,,,90.7,2663,6.7,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.8,,,,,,,,15,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,209,-0.001,0.033,,,,-0.033,,0,0,0.531,0.469,24,21,25,21,1,0,,3,7.0,1,2.76,-0.76,-0.76,48.0,,,,,
FF,2026-04-29,99.2,-0.96,5.5,"Jones, Jared",703157,683003,,called_strike,,,,,9,,R,R,R,BRD,LAK,S,,,0,1,2026,-0.67,1.27,0.4255944589056564,1.873400643937246,,,,1,3,Top,,,,,,,5.383423011738987,-144.1979303630766,-7.337363659128496,-10.67294326221165,34.794949822422474,-12.9402554464222,3.21,1.62,,,,99.8,2548,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.72,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.003,-0.075,,,,0.075,,0,0,0.528,0.472,24,21,25,21,1,0,,3,7.0,1,1.06,0.67,0.67,45.4,,,,,
FF,2026-04-29,97.3,-0.94,5.52,"Jones, Jared",703157,683003,,called_strike,,,,,9,,R,R,R,BRD,LAK,S,,,0,0,2026,-0.42,1.16,0.7707180464425337,1.8150985903791836,,,,1,3,Top,,,,,,,5.553530327528274,-141.48836967870216,-6.914844815069765,-6.983628129917045,33.92640311296165,-15.194175726034834,3.21,1.62,,,,97.9,2540,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.72,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.003,-0.063,,,,0.063,,0,0,0.525,0.475,24,21,25,21,1,0,,3,7.0,1,1.26,0.42,0.42,47.1,,,,,
FF,2026-04-29,98.7,-1.3,5.47,"Jones, Jared",832420,683003,field_out,hit_into_play,,,,,2,Edian Espinal flies out to left fielder Josh Tate.,R,L,R,BRD,LAK,X,7.0,fly_ball,2,1,2026,-0.75,1.52,-0.0863115896797378,2.662479384761923,,,,0,3,Top,73.21,106.64,,,,,5.072131827216615,-143.46416175457955,-5.567052732632732,-11.641531104625289,36.74949393768823,-10.177339786937193,3.006742126,1.51742126,,91.2,41.0,,2624,6.7,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.82,0.011,0.017,0.0,1.0,0.0,0.0,3.0,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.029,-0.403,,,0.03,0.403,91.2,0,0,0.496,0.504,24,21,25,22,1,0,,4,7.0,1,0.85,0.75,-0.75,43.4,,,,,
FF,2026-04-29,98.5,-1.21,5.55,"Jones, Jared",832420,683003,,ball,,,,,12,,R,L,R,BRD,LAK,B,,,1,1,2026,-0.51,1.4,2.0664883847585664,2.2971094439465967,,,,0,3,Top,,,,,,,10.060969245102026,-142.94291217716798,-6.488670881362839,-9.389186420597287,34.71260639575765,-11.583567365054392,3.006742126,1.51742126,,,,98.9,2591,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.7,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,-0.005,0.088,,,,-0.088,,0,0,0.501,0.499,24,21,25,22,1,0,,4,7.0,1,0.97,0.51,-0.51,42.0,,,,,
CU,2026-04-29,83.9,-1.45,5.65,"Jones, Jared",832420,683003,,called_strike,,,,,4,,R,L,R,BRD,LAK,S,,,1,0,2026,0.29,-0.93,-0.4931017864936652,2.097816522293239,,,,0,3,Top,,,,,,,1.6156078237769298,-122.2470198494336,0.2431227603931334,2.570816442348749,23.385434007212996,-41.79576324412245,3.006742126,1.51742126,,,,84.3,2818,6.4,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.06,,,,,,,,14,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,29,0.005,-0.082,,,,0.082,,0,0,0.496,0.504,24,21,25,22,1,0,,4,7.0,1,4.15,-0.29,0.29,46.9,,,,,
CU,2026-04-29,84.5,-1.42,5.73,"Jones, Jared",832420,683003,,ball,,,,,13,,R,L,R,BRD,LAK,B,,,0,0,2026,0.56,-0.92,-0.0637499494132399,1.390664182033693,,,,0,3,Top,,,,,,,1.9838262395582755,-123.06176236569776,-1.6427966811762078,5.312025641490092,25.309154790068675,-41.372189968020585,3.006742126,1.51742126,,,,84.5,2854,6.3,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.18,,,,,,,,14,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,32,-0.004,0.062,,,,-0.062,,0,0,0.5,0.5,24,21,25,22,1,0,,4,7.0,1,4.12,-0.56,0.56,44.6,,,,,
CH,2026-04-29,93.1,-1.24,5.7,"Jones, Jared",801954,683003,strikeout,swinging_strike,,,,,8,Beau Ankeney strikes out swinging.,R,R,R,BRD,LAK,S,2.0,,1,2,2026,-1.22,0.75,-0.0305465938853033,1.668068365037358,,,,2,2,Top,,,,,,,5.8125747532919885,-135.34839551128184,-5.973468713158375,-16.321941812889094,32.92478556905737,-21.75999273980169,3.385875984,1.708759843,,,,92.9,1600,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.03,,0.0,0.0,1.0,0.0,0.0,,10,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,228,0.008,-0.209,,,,0.209,,0,0,0.543,0.4569999999999999,24,23,25,23,1,0,,1,7.0,1,1.91,1.22,1.22,49.4,,,,,
SL,2026-04-29,90.3,-1.21,5.62,"Jones, Jared",801954,683003,,foul,,,,,13,,R,R,R,BRD,LAK,S,,,1,2,2026,0.55,-0.09,-0.1760525323412039,1.3587724528984824,,,,2,2,Top,,,,,,,1.3429915783407131,-131.41564237318244,-4.19327508980682,6.037768317028946,29.909745282526007,-32.4386780367782,3.385875984,1.708759843,6.0,85.5,-14.0,90.6,2548,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.88,,,,,,,,10,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,190,0.0,0.0,,,,0.0,88.0,0,0,0.543,0.4569999999999999,24,23,25,23,1,0,,1,7.0,1,2.9,-0.55,-0.55,50.2,,,,,
FF,2026-04-29,99.7,-1.01,5.64,"Jones, Jared",801954,683003,,ball,,,,,11,,R,R,R,BRD,LAK,B,,,0,2,2026,-0.82,1.38,-0.7918599226287651,4.138189868999975,,,,2,2,Top,,,,,,,2.5701522992584525,-145.12011550223244,-1.843779155493911,-12.1613813525732,37.32452654093582,-12.605462753611974,3.385875984,1.708759843,,,,99.8,2532,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.97,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,-0.001,0.037,,,,-0.037,,0,0,0.544,0.4559999999999999,24,23,25,23,1,0,,1,7.0,1,0.93,0.82,0.82,44.5,,,,,
CU,2026-04-29,84.8,-1.23,5.74,"Jones, Jared",801954,683003,,called_strike,,,,,4,,R,R,R,BRD,LAK,S,,,0,1,2026,0.36,-1.01,-0.5130140452820443,2.739399090395982,,,,2,2,Top,,,,,,,0.9337428315840072,-123.4252156702054,1.651590308396695,3.456991157184134,26.84234783457449,-43.04123853245855,3.385875984,1.708759843,,,,85.0,2805,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.9,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,31,0.002,-0.073,,,,0.073,,0,0,0.542,0.4579999999999999,24,23,25,23,1,0,,1,7.0,1,4.2,-0.36,-0.36,48.8,,,,,
FF,2026-04-29,99.1,-1.31,5.56,"Jones, Jared",801954,683003,,foul,,,,,2,,R,R,R,BRD,LAK,S,,,0,0,2026,-1.26,1.56,0.1248610945395194,3.178251134259119,,,,2,2,Top,,,,,,,6.917473327241657,-143.98079006276353,-4.572101556516021,-19.188262424934084,37.15553444531572,-9.73495291632305,3.385875984,1.708759843,184.0,88.2,71.0,99.4,2594,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.72,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.002,-0.06,,,,0.06,88.2,0,0,0.54,0.4599999999999999,24,23,25,23,1,0,,1,7.0,1,0.79,1.26,1.26,46.9,,,,,
SL,2026-04-29,90.6,-1.27,5.61,"Jones, Jared",806275,683003,field_out,hit_into_play,,,,,8,Jack Goodman flies out to left fielder Josh Tate.,R,R,R,BRD,LAK,X,7.0,fly_ball,1,1,2026,0.24,0.0,-0.0400887721126591,1.8829093082898511,,,,1,2,Top,84.23,116.0,,,,,2.512557802301829,-131.91445519086548,-3.144981214728946,2.2556705903588243,28.532923088740944,-31.735805832342397,3.191043307,1.610433071,232.0,70.3,35.0,91.0,2627,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.97,0.714,0.652,0.0,1.0,0.0,0.0,4.0,9,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141,0.016,-0.312,,,0.767,0.312,88.0,0,0,0.524,0.476,24,22,25,23,1,0,,1,7.0,1,2.78,-0.24,-0.24,50.1,,,,,
SL,2026-04-29,89.6,-1.23,5.7,"Jones, Jared",806275,683003,,ball,,,,,13,,R,R,R,BRD,LAK,B,,,0,1,2026,0.4,-0.02,-0.1423842652996019,1.3671749396018789,,,,1,2,Top,,,,,,,1.8132988740800569,-130.48592648849367,-4.469311291731605,4.18247620476337,25.767091462434905,-31.75742945022653,3.191043307,1.610433071,,,,90.3,2671,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.94,,,,,,,,9,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,77,-0.002,0.048,,,,-0.048,,0,0,0.526,0.474,24,22,25,23,1,0,,1,7.0,1,2.84,-0.4,-0.4,46.5,,,,,
SI,2026-04-29,98.7,-1.33,5.58,"Jones, Jared",806275,683003,,foul,,,,,1,,R,R,R,BRD,LAK,S,,,0,0,2026,-1.55,1.45,-0.5833862416581745,2.941213296295865,,,,1,2,Top,,,,,,,5.727674247811451,-143.57486217329398,-5.045124863646392,-22.78334597636112,31.93250226534737,-11.065504758937411,3.191043307,1.610433071,,,,99.7,2475,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.74,,,,,,,,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,216,0.003,-0.063,,,,0.063,,0,0,0.523,0.477,24,22,25,23,1,0,,1,7.0,1,0.88,1.55,1.55,44.9,,,,,
SL,2026-04-29,90.4,-1.22,5.67,"Jones, Jared",813620,683003,field_out,hit_into_play,,,,,8,"Carson Rucker grounds out, third baseman Murf Gray to first baseman Luke Scherrer.",R,R,R,BRD,LAK,X,5.0,ground_ball,2,2,2026,0.33,0.24,0.3006810314909548,1.7356652504436831,,,,0,2,Top,106.5,167.16,,,,,3.0166187267565925,-131.60369390037002,-4.090355103357651,3.1456408266201152,30.959127267161914,-28.691033283017475,3.292847769,1.661811024,4.0,92.1,-23.0,90.4,2733,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.01,0.092,0.083,0.0,1.0,0.0,0.0,2.0,8,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141,0.021,-0.292,,,0.096,0.292,92.1,0,0,0.502,0.498,24,21,25,22,1,0,,1,7.0,2,2.57,-0.33,-0.33,52.3,,,,,
FF,2026-04-29,94.0,-1.18,5.67,"Jones, Jared",813620,683003,,ball,,,,,14,,R,R,R,BRD,LAK,B,,,1,2,2026,-0.56,0.87,1.536969940702915,0.2489437822293987,,,,0,2,Top,,,,,,,8.209305818950922,-136.43599130862358,-10.016401256845976,-8.744867963716947,29.30132173026711,-19.198334207909845,3.292847769,1.661811024,,,,94.0,1624,6.4,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.1,,,,,,,,8,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221,-0.004,0.064,,,,-0.064,,0,0,0.506,0.494,24,21,25,22,1,0,,1,7.0,2,1.71,0.56,0.56,52.6,,,,,
FF,2026-04-29,99.0,-1.24,5.57,"Jones, Jared",813620,683003,,swinging_strike,,,,,12,,R,R,R,BRD,LAK,S,,,1,1,2026,-0.7,1.53,0.0004368069054526,3.421677827543936,,,,0,2,Top,,,,,,,5.006555658187784,-144.0667249210042,-3.8757501649558863,-10.955770010293277,36.17302138103738,-10.217976892746329,3.292847769,1.661811024,,,,98.9,2689,6.4,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.08,,,,,,,,8,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.005,-0.087,,,,0.087,,0,0,0.501,0.499,24,21,25,22,1,0,,1,7.0,2,0.81,0.7,0.7,46.8,,,,,
FF,2026-04-29,98.4,-1.04,5.75,"Jones, Jared",813620,683003,,ball,,,,,12,,R,R,R,BRD,LAK,B,,,0,1,2026,-0.39,1.76,1.3283445234801174,2.848259706138344,,,,0,2,Top,,,,,,,7.293068279719516,-142.98156999050445,-6.314469149233759,-7.230071026502294,36.46422307214101,-6.834291495742757,3.292847769,1.661811024,,,,98.2,2673,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.02,,,,,,,,8,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.002,0.045,,,,-0.045,,0,0,0.503,0.497,24,21,25,22,1,0,,1,7.0,2,0.62,0.39,0.39,48.1,,,,,
CU,2026-04-29,84.9,-1.34,5.68,"Jones, Jared",813620,683003,,called_strike,,,,,1,,R,R,R,BRD,LAK,S,,,0,0,2026,0.59,-0.48,-0.3550802362982781,2.9271190751125475,,,,0,2,Top,,,,,,,1.0678494669735945,-123.5670426611216,1.1700500693525426,5.77643376055496,28.258882049568783,-37.52641280754763,3.292847769,1.661811024,,,,84.9,2943,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.92,,,,,,,,8,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,44,0.003,-0.065,,,,0.065,,0,0,0.5,0.5,24,21,25,22,1,0,,1,7.0,2,3.68,-0.59,-0.59,50.8,,,,,
FF,2026-04-29,101.1,-0.9,5.57,"Jones, Jared",822487,683003,strikeout,swinging_strike,,,,,14,Zach MacDonald strikes out swinging.,R,R,R,BRD,LAK,S,2.0,,0,2,2026,-0.42,1.59,0.9838166222618396,1.312114944993542,,,,2,1,Top,,,,,,,6.269638456702624,-146.76572790171411,-10.174149081742843,-7.67632726819627,37.778308849015765,-6.951666668433086,3.254583333,1.6425,,,,101.7,2502,6.9,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.58,,0.0,0.0,1.0,0.0,0.0,,3,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.007,-0.172,,,,0.172,,0,0,0.541,0.4589999999999999,24,22,25,23,1,0,,1,7.0,1,0.67,0.42,0.42,50.7,,,,,
SL,2026-04-29,90.6,-1.29,5.65,"Jones, Jared",822487,683003,,foul,,,,,14,,R,R,R,BRD,LAK,S,,,0,2,2026,0.27,0.1,1.101220420049182,1.5154232807306671,,,,2,1,Top,,,,,,,5.3654584402191645,-131.83630811907904,-4.424669539544986,2.0421607326691777,27.22620787335897,-30.317935304767506,3.254583333,1.6425,1.0,57.0,-54.0,91.6,2657,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.7,,,,,,,,3,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,116,0.0,0.0,,,,0.0,88.0,0,0,0.541,0.4589999999999999,24,22,25,23,1,0,,1,7.0,1,2.67,-0.27,-0.27,49.4,,,,,
SI,2026-04-29,95.4,-1.2,5.65,"Jones, Jared",822487,683003,,foul,,,,,7,,R,R,R,BRD,LAK,S,,,0,2,2026,-0.91,0.88,-0.5308539513504121,1.7731033044623337,,,,2,1,Top,,,,,,,3.8594289851778942,-138.85948703746712,-6.3642272478676185,-12.67473906324724,31.229554302103683,-19.62119770606715,3.254583333,1.6425,9.0,78.7,-12.0,95.9,1753,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.93,,,,,,,,3,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,0.0,,,,0.0,88.0,0,0,0.541,0.4589999999999999,24,22,25,23,1,0,,1,7.0,1,1.63,0.91,0.91,49.5,,,,,
FF,2026-04-29,100.0,-1.12,5.57,"Jones, Jared",822487,683003,,called_strike,,,,,9,,R,R,R,BRD,LAK,S,,,0,1,2026,-0.74,1.47,0.5651831308115718,1.5343745627608707,,,,2,1,Top,,,,,,,6.4049345066473125,-145.2150095521822,-9.068056863004935,-12.01134277086416,36.39504199743823,-9.319912346543092,3.254583333,1.6425,,,,100.4,2563,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.7,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.001,-0.073,,,,0.073,,0,0,0.54,0.4599999999999999,24,22,25,23,1,0,,1,7.0,1,0.83,0.74,0.74,48.3,,,,,
CU,2026-04-29,86.2,-1.2,5.75,"Jones, Jared",822487,683003,,called_strike,,,,,8,,R,R,R,BRD,LAK,S,,,0,0,2026,0.23,-0.63,-0.0397135741219606,2.084514992897972,,,,2,1,Top,,,,,,,2.266056042079168,-125.46612326790292,-0.902024763228776,1.9244442707675449,27.286491604771392,-38.87791134068992,3.254583333,1.6425,,,,86.4,2909,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.95,,,,,,,,3,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,35,0.002,-0.06,,,,0.06,,0,0,0.538,0.4619999999999999,24,22,25,23,1,0,,1,7.0,1,3.72,-0.23,-0.23,52.2,,,,,
SI,2026-04-29,93.9,-1.42,5.61,"Jones, Jared",821765,683003,strikeout,swinging_strike,,,,,13,Jesus Pinto strikes out swinging.,R,R,R,BRD,LAK,S,2.0,,2,2,2026,-1.28,0.68,-1.278527208637533,2.2496110723060214,,,,1,1,Top,,,,,,,3.25624449595294,-136.70681882111123,-4.290251166647389,-16.708231308776696,32.031794038435635,-22.883220383630373,3.165416667,1.5975,,,,94.3,1686,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.88,,0.0,0.0,1.0,0.0,0.0,,2,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227,0.014,-0.285,,,,0.285,,0,0,0.524,0.476,24,19,25,19,1,0,,1,7.0,2,1.91,1.28,1.28,43.4,,,,,
FF,2026-04-29,100.2,-1.12,5.56,"Jones, Jared",821765,683003,,foul,,,,,9,,R,R,R,BRD,LAK,S,,,2,1,2026,-0.92,1.49,0.4961427807974432,2.04960961233184,,,,1,1,Top,,,,,,,6.683276055359989,-145.60087092669258,-7.700452649490775,-14.743745399316806,37.81666350788176,-9.397205416339991,3.165416667,1.5975,3.0,97.3,-29.0,100.6,2668,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.65,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.004,-0.113,,,,0.113,97.3,0,0,0.52,0.48,24,19,25,19,1,0,,1,7.0,2,0.81,0.92,0.92,47.9,,,,,
SL,2026-04-29,90.6,-1.4,5.56,"Jones, Jared",821765,683003,,ball,,,,,13,,R,R,R,BRD,LAK,B,,,1,1,2026,0.17,-0.13,-0.3742037600456003,0.7103765978378678,,,,1,1,Top,,,,,,,2.1505223962112425,-131.81857994895705,-5.584145671159642,1.4907231889449564,31.696002380506748,-32.59012448691532,3.165416667,1.5975,,,,90.5,2667,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.95,,,,,,,,2,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,128,-0.003,0.085,,,,-0.085,,0,0,0.523,0.477,24,19,25,19,1,0,,1,7.0,2,2.94,-0.17,-0.17,44.5,,,,,
FF,2026-04-29,101.0,-1.24,5.53,"Jones, Jared",821765,683003,,foul,,,,,8,,R,R,R,BRD,LAK,S,,,1,0,2026,-1.05,1.38,-0.0562146781333734,2.06395534797403,,,,1,1,Top,,,,,,,5.871597945899236,-146.78005552072176,-7.486767756427074,-16.612193575779095,36.9654212466852,-10.630013775235016,3.165416667,1.5975,,,,101.9,2560,7.0,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.53,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.003,-0.075,,,,0.075,,0,0,0.52,0.48,24,19,25,19,1,0,,1,7.0,2,0.87,1.05,1.05,45.6,,,,,
SL,2026-04-29,90.0,-1.31,5.64,"Jones, Jared",821765,683003,,ball,,,,,13,,R,R,R,BRD,LAK,B,,,0,0,2026,0.21,-0.1,-1.0224742896850556,0.886831029852079,,,,1,1,Top,,,,,,,0.2609171968638938,-131.00786493274194,-5.345713658502037,2.3327050060632724,29.43138023271382,-32.34199842602702,3.165416667,1.5975,,,,90.2,2624,6.5,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.95,,,,,,,,2,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,106,-0.002,0.06,,,,-0.06,,0,0,0.522,0.478,24,19,25,19,1,0,,1,7.0,2,2.93,-0.21,-0.21,50.6,,,,,
FF,2026-04-29,100.7,-1.37,5.49,"Jones, Jared",827672,683003,field_out,hit_into_play,,,,,2,Jude Warwick flies out to center fielder Edward Florentino.,R,L,R,BRD,LAK,X,8.0,fly_ball,1,2,2026,-0.83,1.34,0.1701010589059762,3.035882457950909,,,,0,1,Top,91.41,67.49,,,,,6.307414029094489,-146.44875508908564,-4.545179764225968,-13.526968714175016,37.02927228919788,-12.022633475822683,3.254583333,1.6425,337.0,89.9,31.0,101.3,2698,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.67,0.051,0.06,0.0,1.0,0.0,0.0,3.0,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.016,-0.227,,,0.104,0.227,89.9,0,0,0.506,0.494,24,20,25,21,1,0,,1,7.0,1,0.92,0.83,-0.83,46.0,,,,,
SI,2026-04-29,95.6,-1.46,5.65,"Jones, Jared",827672,683003,,ball,,,,,13,,R,L,R,BRD,LAK,B,,,0,2,2026,-1.11,0.82,-1.5192265285821729,2.3069559656922536,,,,0,1,Top,,,,,,,2.4029264529173764,-139.01050362864524,-4.783686499675611,-14.92051046842763,35.10135844037668,-20.706785672919924,3.254583333,1.6425,,,,95.3,1713,6.4,820888,814297,800615,805590,809092,703154,702495,821273,695652,54.07,,,,,,,,1,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,231,-0.002,0.035,,,,-0.035,,0,0,0.508,0.492,24,20,25,21,1,0,,1,7.0,1,1.71,1.11,-1.11,45.9,,,,,
FF,2026-04-29,100.8,-1.1,5.67,"Jones, Jared",827672,683003,,foul,,,,,2,,R,L,R,BRD,LAK,S,,,0,2,2026,-1.05,1.53,-0.0557703819961357,3.3231969138184447,,,,0,1,Top,,,,,,,5.436498438676697,-146.46421192897765,-4.62206570546126,-16.4283794453703,41.01858276385599,-9.382092444711512,3.254583333,1.6425,251.0,76.0,49.0,100.5,2497,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.87,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.0,0.0,,,,0.0,88.0,0,0,0.508,0.492,24,20,25,21,1,0,,1,7.0,1,0.75,1.05,-1.05,44.0,,,,,
FF,2026-04-29,100.4,-1.38,5.56,"Jones, Jared",827672,683003,,swinging_strike,,,,,2,,R,L,R,BRD,LAK,S,,,0,1,2026,-0.92,1.43,0.1795376515512906,2.939697194662575,,,,0,1,Top,,,,,,,6.5409330488837245,-145.9448233568569,-5.110079515885398,-14.787512257357273,39.13014156033799,-10.80871932081718,3.254583333,1.6425,,,,100.5,2640,6.7,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.8,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.005,-0.078,,,,0.078,,0,0,0.503,0.497,24,20,25,21,1,0,,1,7.0,1,0.86,0.92,-0.92,43.3,,,,,
FF,2026-04-29,100.5,-1.18,5.57,"Jones, Jared",827672,683003,,foul,,,,,8,,R,L,R,BRD,LAK,S,,,0,0,2026,-1.08,1.08,-0.1781094224386115,1.8600210047297892,,,,0,1,Top,,,,,,,5.39586501785189,-145.98541790546705,-7.273663335256053,-16.75209099124827,39.11743247524649,-15.17677303512994,3.254583333,1.6425,249.0,75.3,41.0,100.8,2490,6.9,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.63,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.003,-0.065,,,,0.065,88.0,0,0,0.5,0.5,24,20,25,21,1,0,,1,7.0,1,1.21,1.08,-1.08,42.5,,,,,
