team_name,player_name,position,pos_group,batter,career_%ile,career_l150_median,current_l150,form_bucket,sust_bucket,fp_2026,fp_prior,n_material,form_gap,rh3_per_pa,rh3_per_game,rh3_signal,rh3_rank,replacement_delta,slump_bounce_pct,slump_n_comparable,slump_next_rate,slump_delta,n_l21d,l21d_xwoba,l21d_xwobacon,anchor_xwoba,shrunk_gap,anchor_in_ci,cal_hist,process_verdict,process_notes,whiff_pct_25,whiff_pct_26,whiff_pct_l21d,chase_pct_25,chase_pct_26,chase_pct_l21d,ev90_25,ev90_26,ev90_l21d,avg_bat_speed_25,avg_bat_speed_26,slump_source,pitch_mix_shift,pitch_mix_note,peak_type,peak_note,player_id,injury_class,injury_overlap,injury_note,should_modify_verdict,mc_p_bounce_median,mc_p_bounce_current,mc_expected_xwoba_30pa,mc_ci95_low,mc_ci95_high,bayes_posterior_mu,bayes_posterior_sigma,bayes_ci95_low,bayes_ci95_high,bayes_p_above_career,bayes_p_above_avg,bayes_games_to_200fp,hist_n_comps,hist_p_bounce_30pa,hist_p_bounce_60pa,hist_median_next_30pa,hist_p10_next_30pa,hist_p90_next_30pa,peak_p_still_peak_30pa,peak_p_still_peak_60pa,peak_expected_weeks_reversion,peak_trade_window,xwobacon_gap,peak_p_still_peak_30pa_ci_low,peak_p_still_peak_30pa_ci_high,peak_p_still_peak_60pa_ci_low,peak_p_still_peak_60pa_ci_high,cross_verdict,verdict_rationale
Frendy's Fantastic Team,Cody Bellinger,LF,OF,641355,0.328,0.3259978290896555,0.308,BELOW_MEDIAN,STABLE,2.15,2.4,2,-0.0369,0.5976354190027717,2.09,add,28,0.0906,56.7,866.0,0.3085,0.0183,21,0.183,0.242,0.335,-0.0186,True,{},MIXED,whiff% +5.0pt (worsening); chase% +0.4pt (worsening); z-contact% -7.8pt (worsening); EV90 +1.0mph (power up); hard-hit% +1.8pt (up); bat speed -0.9mph,0.1489,0.1767,0.1991,0.3009,0.2895,0.3047,102.7,103.1,103.7,68.7,68.2,DISCIPLINE_COLLAPSE,True,Fastball -7pt in L21d; Offspeed +11pt in L21d (pitchers adjusting),,,33912,NONE,NO_OVERLAP,,False,0.7947,1.0,0.3291,0.3174,0.3478,0.307,0.0313,0.2458,0.3683,0.2427,0.3393,78.2,609,0.541871921182266,0.5369458128078818,0.334155,0.24213880666666665,0.4453894530721363,,,,,-0.093,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Frendy's Fantastic Team,Nico Hoerner,2B,2B,663538,0.22,0.3164921688422035,0.301,BELOW_MEDIAN,STABLE,1.89,2.22,2,-0.0195,0.5592263261469024,1.96,hold,54,0.0418,59.7,635.0,0.3317,0.0245,21,0.243,0.293,0.305,-0.0076,True,{},MIXED,whiff% +2.3pt (worsening); chase% -1.8pt (improving); z-contact% +1.1pt (improving); EV90 -0.4mph (power flagging); hard-hit% -2.7pt (down); bat speed -0.2mph,0.092,0.0892,0.1149,0.3236,0.3027,0.3052,100.7,100.0,100.3,66.7,66.9,K_DRIVEN,True,Fastball -8pt in L21d; Breaking +6pt in L21d (pitchers adjusting),,,41219,NONE,NO_OVERLAP,,False,0.5661,1.0,0.3188,0.312,0.3264,0.3094,0.0197,0.2708,0.3481,0.3182,0.2964,86.3,916,0.5403930131004366,0.5567685589519651,0.3124593284313726,0.23003823269581053,0.41297807991257107,,,,,-0.012,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Frendy's Fantastic Team,George Springer,DH,UTIL/DH,543807,0.126,0.3588770363091701,0.32,SLUMPING,REGRESS,1.53,2.71,0,-0.0123,0.5004563897165702,1.75,add,145,0.1033,95.7,281.0,0.3202,0.1791,21,0.179,0.235,0.328,-0.0183,True,{},DECLINING,whiff% -4.2pt (improving); chase% +2.9pt (worsening); z-contact% +3.6pt (improving); EV90 -2.0mph (power flagging); hard-hit% -4.1pt (down); bat speed -0.2mph,0.2308,0.2007,0.1888,0.2046,0.2517,0.2332,107.2,104.2,105.2,71.4,70.0,DISCIPLINE_COLLAPSE,False,No significant mix shift,,,32078,NONE,NO_OVERLAP,,False,0.5977,1.0,0.3564,0.3467,0.3706,0.3402,0.0293,0.2827,0.3977,0.2894,0.754,86.1,136,0.5514705882352942,0.5588235294117647,0.3281323299517146,0.2447463501518949,0.43531021057081287,,,,,-0.093,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Frendy's Fantastic Team,Christian Yelich,DH,UTIL/DH,592885,0.105,0.3627689670596772,0.31,SLUMPING,STABLE,1.62,2.0,1,0.0017,0.4362664677528304,1.53,hold,268,-0.0707,92.3,487.0,0.2941,0.133,21,0.334,0.422,0.299,0.0043,True,{},DECLINING,whiff% -3.4pt (improving); chase% -4.5pt (improving); z-contact% +3.9pt (improving); EV90 -2.1mph (power flagging); hard-hit% -5.4pt (down); bat speed -0.2mph,0.2496,0.2875,0.2153,0.2553,0.2257,0.2099,106.7,104.5,104.6,71.0,71.1,DISCIPLINE_COLLAPSE,False,No significant mix shift,,,31283,NONE,NO_OVERLAP,,False,0.4602,1.0,0.3523,0.341,0.3687,0.3296,0.0305,0.2699,0.3894,0.228,0.624,85.7,215,0.6372093023255814,0.6837209302325581,0.3466885417508418,0.25188777488372094,0.457236900759885,,,,,0.123,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Frendy's Fantastic Team,Ozzie Albies,2B,2B,645277,0.166,0.3164016822311115,0.293,SLUMPING,STABLE,2.23,1.82,0,-0.0135,0.5404061286803667,1.89,hold,81,0.0229,55.4,955.0,0.3267,0.0132,21,0.21,0.247,0.303,-0.0114,True,{},MIXED,whiff% +0.1pt (worsening); chase% +3.0pt (worsening); z-contact% +0.8pt (improving); EV90 +0.1mph (power up); hard-hit% -4.1pt (down); bat speed +0.6mph,0.1757,0.1695,0.1765,0.3346,0.3666,0.3646,100.8,100.9,100.9,66.8,67.2,DISCIPLINE_COLLAPSE,True,Fastball +11pt in L21d; Breaking -7pt in L21d (pitchers adjusting),,,33783,NONE,NO_OVERLAP,,False,0.7487,1.0,0.3146,0.3063,0.325,0.2926,0.0235,0.2465,0.3387,0.1739,0.1219,90.9,695,0.5956834532374101,0.6517985611510791,0.33032043333333333,0.24018706666666664,0.4456783953471236,,,,,-0.056,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Frendy's Fantastic Team,Taylor Ward,LF,OF,621493,0.331,0.34269098,0.327,BELOW_MEDIAN,STABLE,1.54,1.96,3,-0.0258,0.4943537974286823,1.73,hold,153,-0.0126,69.7,551.0,0.2906,0.0685,21,0.305,0.331,0.34,-0.0042,True,{},DECLINING,whiff% -0.9pt (improving); chase% -6.2pt (improving); z-contact% -0.2pt (worsening); EV90 -2.7mph (power flagging); hard-hit% -4.2pt (down); bat speed -1.2mph,0.205,0.1689,0.1965,0.2062,0.1471,0.144,105.1,102.6,102.4,67.6,66.1,HOLDING,True,Breaking -5pt in L21d (pitchers adjusting),,,34923,NONE,NO_OVERLAP,,False,0.5401,1.0,0.3431,0.3331,0.3545,0.3249,0.0253,0.2752,0.3745,0.2377,0.576,100.5,547,0.45886654478976235,0.4351005484460695,0.313451,0.22748886571428575,0.40026753333333337,,,,,-0.009,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Frendy's Fantastic Team,Drake Baldwin,C,C,686948,0.388,0.363803706094821,0.36,BELOW_MEDIAN,STABLE,2.07,2.35,3,-0.0543,0.6163451151268636,2.16,hold,22,0.0616,89.8,59.0,0.4109,0.0948,21,0.41,0.338,0.354,0.0069,True,{},DECLINING,whiff% +3.5pt (worsening); chase% +3.5pt (worsening); z-contact% -1.2pt (worsening); EV90 -0.1mph (power flagging); hard-hit% +6.8pt (up); bat speed -0.3mph,0.1592,0.2089,0.1943,0.2878,0.3491,0.3231,106.3,106.2,106.2,73.6,73.1,BABIP_DRIVEN,True,Fastball +11pt in L21d; Offspeed -10pt in L21d (pitchers adjusting),,,4810190,NONE,NO_OVERLAP,,False,0.4687,1.0,0.3658,0.3596,0.3726,0.3476,0.018,0.3124,0.3828,0.1574,0.9377,80.0,165,0.4303030303030303,0.4727272727272727,0.28457833809523814,0.22360716634920633,0.38999695999999995,,,,,-0.016,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Frendy's Fantastic Team,Kevin McGonigle,SS,SS,805808,0.719,0.3547781999999999,0.371,ABOVE_MEDIAN,NO_BASELINE,2.19,0.0,0,-0.0052,0.5449802549463684,1.91,hold,69,0.0303,,0.0,,,,,,,,False,{},MIXED,no baseline data,,0.1352,0.1674,,0.179,0.1618,,102.6,104.0,,69.5,UNKNOWN,False,,,,5149072,NONE,NO_OVERLAP,,False,0.4852,0.0,0.3542,0.3484,0.36,0.3601,0.0192,0.3225,0.3978,0.6208,0.9816,102.2,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Frendy's Fantastic Team,Munetaka Murakami,3B,3B,808959,,,,INSUFFICIENT,NO_BASELINE,2.3,0.0,0,-0.0329,0.5316659852781555,1.86,hold,92,-0.0327,,0.0,,,,,,,,False,{},MIXED,no baseline data,,0.3827,0.3563,,0.219,0.2404,,108.7,108.2,,73.3,UNKNOWN,False,,,,4872595,DTD,UNKNOWN,"DTD (Strain, Right) — slump window unknown",False,0.8538,1.0,0.3864,0.3818,0.3901,0.3829,0.015,0.3535,0.4122,0.4112,1.0,102.2,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,no career sample
Frendy's Fantastic Team,Sal Stewart,1B,1B,701398,0.109,0.3473285333333333,0.323,SLUMPING,STABLE,2.13,2.23,3,-0.028,0.5412694624058605,1.89,hold,78,-0.0231,,0.0,,,21,0.267,0.323,0.328,-0.0076,True,{},DECLINING,whiff% +3.2pt (worsening); chase% -3.7pt (improving); z-contact% -4.5pt (worsening); EV90 -2.7mph (power flagging); hard-hit% -13.5pt (down); bat speed -0.1mph,0.2124,0.2359,0.244,0.3273,0.2786,0.2903,107.4,105.8,104.7,70.7,70.5,MIXED,True,Fastball +7pt in L21d (pitchers adjusting),,,5080771,NONE,NO_OVERLAP,,False,0.9925,1.0,0.3524,0.3454,0.3648,0.3446,0.025,0.2957,0.3935,0.38,0.8378,89.5,48,0.6875,0.7916666666666666,0.292608295491388,0.22876036014492754,0.3760267329638879,,,,,-0.005,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Frendy's Fantastic Team,Josh Naylor,1B,1B,647304,0.028,0.3289552618612946,0.29,SLUMPING,REGRESS,1.77,2.45,0,-0.0088,0.5652292071943384,1.98,hold,41,0.0009,98.7,76.0,0.2691,0.0833,21,0.151,0.159,0.309,-0.0193,True,{},IMPROVING,whiff% -3.1pt (improving); chase% +6.7pt (worsening); z-contact% +4.3pt (improving); EV90 -0.5mph (power flagging); hard-hit% -3.6pt (down); bat speed -0.8mph,0.1965,0.1564,0.1657,0.3696,0.3732,0.4369,104.3,103.1,103.8,68.6,68.2,BABIP_DRIVEN,True,Fastball -9pt in L21d; Offspeed +6pt in L21d (pitchers adjusting),,,35066,NONE,NO_OVERLAP,,False,0.5649,1.0,0.3319,0.3252,0.3405,0.3246,0.0216,0.2823,0.3669,0.3671,0.5846,77.6,518,0.6621621621621622,0.7316602316602316,0.30709673333333326,0.23064395999999998,0.40536947127857526,,,,,-0.15,,,,,CONSENSUS_HOLD_BOUNCE,"process IMPROVING (whiff/chase/Z-contact) despite career-low percentile — outcome noise, not skill decline"
Frendy's Fantastic Team,Miguel Vargas,3B,3B,678246,0.921,0.316812292743985,0.422,PEAK,IMPROVING,2.54,1.9,6,-0.013,0.6194347635656081,2.17,add,20,0.0938,53.8,240.0,0.2494,0.0224,,,,,,False,{},IMPROVING,whiff% -4.5pt (improving); chase% -2.9pt (improving); z-contact% +1.9pt (improving); EV90 +0.7mph (power up); hard-hit% +7.0pt (up); bat speed +4.0mph,0.1716,0.1579,0.1264,0.2147,0.2063,0.1858,103.1,104.0,103.8,68.5,72.3,UNKNOWN,False,,MIXED,Partial process improvement (2/6). Improving: bat_speed +3.8mph; xwOBAcon +0.099,42453,NONE,NO_OVERLAP,,False,0.5943,0.0,0.3288,0.3139,0.3461,0.3899,0.0345,0.3223,0.4574,0.9619,0.9787,109.9,408,0.2107843137254902,0.1053921568627451,0.2974245295083561,0.22127414999999998,0.4017491555119358,0.927,0.822,6.7,HOLD_SHORT,,0.925,0.928,0.82,0.824,CONSENSUS_HOLD_PEAK,at career peak
Frendy's Fantastic Team,Kyle Stowers,LF,OF,669065,0.66,0.3339725066666666,0.356,ABOVE_MEDIAN,REGRESS,1.65,2.18,0,0.0247,0.4764930959364871,1.67,hold,185,-0.0305,92.7,87.0,0.1588,0.225,,,,,,False,{},STABLE,whiff% -0.2pt (improving); chase% +2.4pt (worsening); z-contact% +5.5pt (improving); EV90 +0.7mph (power up); hard-hit% +15.9pt (up); bat speed +0.8mph,0.2914,0.3292,0.2891,0.2795,0.3316,0.303,108.2,106.9,108.9,73.0,72.8,UNKNOWN,False,,,,42796,NONE,NO_OVERLAP,,False,0.7453,0.0,0.3401,0.3278,0.3528,0.3746,0.03,0.3157,0.4334,0.8748,0.9654,102.8,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Juan Soto,RF,OF,665742,0.713,0.4187132819698645,0.445,ABOVE_MEDIAN,STABLE,2.9,2.73,1,-0.0153,0.7515018054207958,2.63,add,2,0.2445,85.8,490.0,0.4378,0.1083,,,,,,False,{},DECLINING,whiff% +1.2pt (worsening); chase% +4.5pt (worsening); z-contact% +2.3pt (improving); EV90 -0.9mph (power flagging); hard-hit% -9.3pt (down); bat speed -1.9mph,0.1958,0.1754,0.2078,0.1582,0.1942,0.203,108.0,106.8,107.1,71.0,69.5,UNKNOWN,False,,,,36969,NONE,NO_OVERLAP,,False,0.5441,0.0026,0.4258,0.415,0.4386,0.4376,0.029,0.3809,0.4944,0.6584,1.0,67.9,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Fernando Tatis Jr.,RF,OF,665487,0.272,0.3763272093610094,0.355,BELOW_MEDIAN,REGRESS,1.67,2.25,1,-0.0072,0.5037657680526568,1.76,hold,140,-0.0032,100.0,11.0,0.3054,0.1849,21,0.231,0.297,0.367,-0.0168,True,{},STABLE,whiff% -0.7pt (improving); chase% +4.3pt (worsening); z-contact% +3.5pt (improving); EV90 +2.2mph (power up); hard-hit% +11.1pt (up); bat speed +3.4mph,0.2462,0.25,0.2395,0.2431,0.2736,0.2857,108.6,109.2,110.8,71.3,72.6,DISCIPLINE_COLLAPSE,False,No significant mix shift,,,35983,NONE,NO_OVERLAP,,False,0.6895,1.0,0.3741,0.364,0.3845,0.3678,0.0259,0.317,0.4186,0.4052,0.9675,85.5,831,0.5367027677496992,0.5655836341756919,0.31776803949363,0.23389999999999997,0.42563933333333337,,,,,-0.07,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Treasure Island Mashers,Roman Anthony,RF,OF,701350,0.103,0.3705478936768175,0.355,SLUMPING,BAD_LUCK,1.12,1.89,3,-0.0124,0.450457727996441,1.58,hold,231,-0.0565,,0.0,,,21,0.41,0.45,0.342,0.0083,True,{},IMPROVING,whiff% -4.9pt (improving); chase% +5.6pt (worsening); z-contact% +5.8pt (improving); EV90 -1.6mph (power flagging); hard-hit% +2.3pt (up); bat speed +1.5mph,0.2792,0.2414,0.2299,0.2006,0.2158,0.2569,107.4,106.4,105.8,72.8,74.0,MIXED,True,Fastball -14pt in L21d; Breaking +12pt in L21d (pitchers adjusting),,,5080767,DTD,POSSIBLE_FACTOR,"DTD (Sprain, Right) — active DTD note",False,0.8067,1.0,0.3723,0.3673,0.377,0.3739,0.0148,0.3449,0.4029,0.5461,0.9999,97.8,26,0.8846153846153846,1.0,0.32414399896214896,0.25293844259259257,0.3844785137917638,,,,,0.108,,,,,CONSENSUS_HOLD_BOUNCE,"process IMPROVING (whiff/chase/Z-contact) despite career-low percentile — outcome noise, not skill decline"
Treasure Island Mashers,Francisco Lindor,SS,SS,596019,0.508,0.34385438,0.345,TYPICAL,REGRESS,1.63,2.31,1,-0.0004,0.5557171622557668,1.95,hold,58,0.041,99.5,204.0,0.3614,0.152,,,,,,False,{},MIXED,whiff% +1.6pt (worsening); chase% +1.8pt (worsening); z-contact% +2.6pt (improving); EV90 -0.1mph (power flagging); hard-hit% +11.1pt (up); bat speed +2.8mph,0.1803,0.2158,0.1963,0.2658,0.2764,0.2835,104.5,104.1,104.4,69.0,71.3,UNKNOWN,False,,,,32129,NONE,NO_OVERLAP,,False,0.6157,0.8342,0.3512,0.3399,0.362,0.3552,0.0308,0.2949,0.4155,0.5514,0.8737,78.7,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Nick Kurtz,1B,1B,701762,0.544,0.3925249666666667,0.395,TYPICAL,STABLE,2.14,2.51,3,-0.0459,0.6523777575579952,2.28,add,8,0.088,100.0,3.0,0.495,0.3322,,,,,,False,{},MIXED,whiff% -0.4pt (improving); chase% +1.4pt (worsening); z-contact% -0.3pt (worsening); EV90 +1.4mph (power up); hard-hit% +10.7pt (up); bat speed +0.8mph,0.323,0.3234,0.3194,0.2237,0.2256,0.2372,108.5,110.3,109.9,75.3,76.5,UNKNOWN,False,,,,4966637,NONE,NO_OVERLAP,,False,0.2312,0.1486,0.3897,0.3809,0.3996,0.365,0.0254,0.3151,0.4148,0.1647,0.9613,74.9,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Brice Turang,2B,2B,668930,0.135,0.3089396567032967,0.285,SLUMPING,STABLE,2.06,1.99,2,-0.0312,0.547611309228274,1.92,hold,65,0.0301,57.4,383.0,0.2277,0.0225,21,0.276,0.299,0.299,-0.0029,True,{},MIXED,whiff% -2.5pt (improving); chase% +1.4pt (worsening); z-contact% +0.1pt (improving); EV90 +0.5mph (power up); hard-hit% -10.7pt (down); bat speed +1.3mph,0.1861,0.1835,0.1609,0.2373,0.2384,0.2509,104.2,104.3,104.7,67.6,67.8,MIXED,True,Breaking +7pt in L21d (pitchers adjusting),,,41179,NONE,NO_OVERLAP,,False,0.9353,1.0,0.3215,0.3101,0.3363,0.3098,0.0273,0.2562,0.3634,0.3345,0.3547,102.1,719,0.6161335187760779,0.6912378303198887,0.30745406666666664,0.22221738666666668,0.39978497111111105,,,,,0.0,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Treasure Island Mashers,Adley Rutschman,C,C,668939,0.447,0.3434328620773296,0.337,TYPICAL,NOISE,2.24,1.6,3,-0.0323,0.5596893672790462,1.96,hold,52,0.0049,55.2,451.0,0.3333,0.012,,,,,,False,{},MIXED,whiff% +2.1pt (worsening); chase% +7.5pt (worsening); z-contact% +1.5pt (improving); EV90 -1.2mph (power flagging); hard-hit% +6.7pt (up); bat speed +1.2mph,0.1273,0.13,0.1478,0.2158,0.2627,0.2906,104.6,103.0,103.4,68.2,69.2,UNKNOWN,False,,,,42178,NONE,NO_OVERLAP,,False,0.7013,0.9479,0.3419,0.3317,0.3536,0.3079,0.0298,0.2495,0.3663,0.1263,0.3418,100.1,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Randy Arozarena,LF,OF,668227,0.976,0.3188529914079931,0.387,PEAK,STABLE,2.19,1.78,2,-0.0114,0.5133428542787541,1.8,hold,125,0.0064,74.2,453.0,0.2574,0.0763,,,,,,False,{},DECLINING,whiff% -1.6pt (improving); chase% +8.1pt (worsening); z-contact% -2.7pt (worsening); EV90 -0.3mph (power flagging); hard-hit% -7.2pt (down); bat speed -1.8mph,0.2637,0.2399,0.2474,0.2526,0.3208,0.3333,106.7,104.5,106.4,70.1,68.8,UNKNOWN,False,,MIXED,Partial process improvement (1/6). Improving: whiff% -2.4pt,36488,NONE,NO_OVERLAP,,False,0.8103,0.0,0.3248,0.3147,0.3351,0.3288,0.0274,0.275,0.3826,0.5582,0.6258,103.6,570,0.2,0.10701754385964912,0.3294047215939887,0.23429571999999999,0.4370333966666667,0.914,0.8,5.6,HOLD_SHORT,,0.913,0.915,0.798,0.802,CONSENSUS_HOLD_PEAK,at career peak
Treasure Island Mashers,Rafael Devers,DH,UTIL/DH,646240,0.678,0.3644200766666666,0.381,ABOVE_MEDIAN,STABLE,1.69,2.04,0,0.0415,0.530124113796804,1.86,hold,96,-0.0342,100.0,7.0,0.4483,0.468,,,,,,False,{},DECLINING,whiff% -3.5pt (improving); chase% +6.0pt (worsening); z-contact% +4.6pt (improving); EV90 -3.1mph (power flagging); hard-hit% -8.2pt (down); bat speed +0.2mph,0.2819,0.2595,0.2468,0.2562,0.2967,0.316,108.2,107.0,105.1,70.1,70.3,UNKNOWN,False,,,,33859,NONE,NO_OVERLAP,,False,0.1599,0.0022,0.3578,0.3436,0.3696,0.4052,0.0304,0.3456,0.4648,0.9402,0.9975,86.7,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Luke Keaschall,2B,2B,807712,0.799,0.2948793733333333,0.315,ABOVE_MEDIAN,REGRESS,1.82,2.42,0,0.0123,0.521875688620866,1.83,hold,110,0.0044,,0.0,,,,,,,,False,{},DECLINING,whiff% +2.3pt (worsening); chase% +9.4pt (worsening); z-contact% +3.8pt (improving); EV90 -1.3mph (power flagging); hard-hit% -8.3pt (down); bat speed +2.5mph,0.1667,0.1399,0.1897,0.1974,0.2302,0.2915,100.8,101.2,99.5,63.6,67.0,UNKNOWN,False,,,,4977664,NONE,NO_OVERLAP,,False,0.5994,0.0,0.2954,0.2902,0.3041,0.3032,0.02,0.264,0.3423,0.6458,0.1993,79.5,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Oneil Cruz,CF,OF,665833,0.708,0.3292699742464553,0.354,ABOVE_MEDIAN,NOISE,2.02,1.5,2,-0.0206,0.485075401100667,1.7,hold,172,-0.0219,79.6,181.0,0.1634,0.0579,,,,,,False,{},MIXED,whiff% +1.7pt (worsening); chase% -1.7pt (improving); z-contact% -3.9pt (worsening); EV90 -3.1mph (power flagging); hard-hit% +7.9pt (up); bat speed +0.7mph,0.3046,0.3347,0.3211,0.2819,0.3237,0.2651,113.8,111.7,110.7,76.1,76.6,UNKNOWN,False,,,,39712,DTD,UNKNOWN,"DTD (Fracture, Left) — slump window unknown",False,0.5428,0.0,0.3325,0.3227,0.3433,0.3468,0.0268,0.2941,0.3994,0.7033,0.8406,116.1,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Alejandro Kirk,C,C,672386,0.017,0.3339235441628505,0.287,SLUMPING,REGRESS,1.28,2.09,0,-0.0148,0.4415980638366414,1.55,drop,258,-0.1132,,,,,21,0.298,0.244,0.242,0.0069,True,{},DECLINING,whiff% -0.5pt (improving); chase% +3.5pt (worsening); z-contact% +4.3pt (improving); EV90 -4.9mph (power flagging); hard-hit% -13.0pt (down); bat speed -2.4mph,0.1531,0.1824,0.1481,0.2914,0.3294,0.3263,106.6,102.6,101.7,70.8,68.6,BABIP_DRIVEN,True,Fastball +13pt in L21d; Breaking -11pt in L21d (pitchers adjusting),,,42081,NONE,NO_OVERLAP,,False,0.9585,1.0,0.3429,0.3337,0.3575,0.2988,0.0298,0.2404,0.3572,0.0693,0.2382,97.5,414,0.748792270531401,0.8091787439613527,0.31780188781362007,0.23661618309178747,0.4063319164957265,,,,,0.002,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
Treasure Island Mashers,Spencer Torkelson,1B,1B,679529,0.614,0.3219431155215497,0.331,ABOVE_MEDIAN,REGRESS,1.27,1.79,2,0.0113,0.4515915254868389,1.58,drop,230,-0.1128,72.0,311.0,0.2079,0.038,,,,,,False,{},DECLINING,whiff% +1.9pt (worsening); chase% -2.9pt (improving); z-contact% -0.6pt (worsening); EV90 -0.8mph (power flagging); hard-hit% -3.1pt (down); bat speed +0.3mph,0.23,0.2857,0.2488,0.2235,0.2192,0.1949,104.5,103.4,103.7,71.6,71.4,UNKNOWN,False,,,,4424286,NONE,NO_OVERLAP,,False,0.6892,0.1295,0.324,0.3133,0.3358,0.3392,0.0273,0.2856,0.3928,0.7107,0.7583,109.0,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Treasure Island Mashers,Wilyer Abreu,RF,OF,677800,0.338,0.3312978409797746,0.321,BELOW_MEDIAN,STABLE,1.77,2.03,2,-0.0114,0.5265617185015005,1.84,hold,101,0.0196,50.5,216.0,0.2605,0.001,21,0.32,0.32,0.307,0.0016,True,{},MIXED,whiff% -0.2pt (improving); chase% -0.7pt (improving); z-contact% -6.0pt (worsening); EV90 -5.8mph (power flagging); hard-hit% -2.7pt (down); bat speed +0.9mph,0.2024,0.1971,0.2,0.2868,0.3123,0.2803,107.5,105.3,101.7,72.3,72.3,K_DRIVEN,True,Fastball +13pt in L21d; Breaking -7pt in L21d; Offspeed -6pt in L21d (pitchers adjusting),,,4990055,NONE,NO_OVERLAP,,False,0.7997,1.0,0.3329,0.3263,0.3419,0.3273,0.0208,0.2865,0.3682,0.3953,0.6378,96.5,438,0.4748858447488584,0.4680365296803653,0.29134516666666666,0.21110176333333333,0.3876696614141415,,,,,0.013,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
Treasure Island Mashers,Carson Benge,CF,OF,701807,0.864,0.36645568,0.382,HIGH,NO_BASELINE,1.78,0.0,0,0.0056,0.4738927845415966,1.66,hold,190,-0.0331,,0.0,,,,,,,,False,{},MIXED,no baseline data,,0.1863,0.1698,,0.2687,0.2423,,104.9,104.9,,68.5,UNKNOWN,False,,,,4925604,NONE,NO_OVERLAP,,False,0.0689,0.0,0.3618,0.3524,0.3671,0.3628,0.0186,0.3262,0.3993,0.5072,0.9891,102.2,,,,,,,,,,,,,,,,STABLE_HIGH,"high career form, holding"
Treasure Island Mashers,Nolan Arenado,3B,3B,571448,0.0,0.3300399866666667,0.239,SLUMPING,STABLE,1.67,1.89,3,-0.0058,0.473167871176296,1.66,hold,191,-0.0525,92.8,138.0,0.33,0.1069,21,0.173,0.242,0.272,-0.0122,True,{},MIXED,whiff% +8.9pt (worsening); chase% -6.2pt (improving); z-contact% -9.7pt (worsening); EV90 +0.6mph (power up); hard-hit% +2.1pt (up); bat speed +0.6mph,0.162,0.2053,0.2513,0.3395,0.3167,0.2778,101.6,101.8,102.2,69.4,69.2,DISCIPLINE_COLLAPSE,True,Fastball +6pt in L21d (pitchers adjusting),,,31261,NONE,NO_OVERLAP,,False,0.939,1.0,0.3189,0.3097,0.3304,0.2946,0.0274,0.241,0.3483,0.1893,0.1769,96.4,95,0.6842105263157895,0.7578947368421053,0.34868676315789465,0.25064856444444444,0.4515088290522827,,,,,-0.03,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
