game_pk,game_date,pitcher,actual,player_name,data_quality_tag,xfp_rp3_per_start,xfp_rp3_sigma,xfp_rp3_sigma_raw,xfp_rp3_p25,xfp_rp3_p75,snap_date,tier,gap_days,gap_bucket,err,p10,p90,p25_rc,p75_rc
823119,2026-07-02,682243,29.1,"Miller, Bryce",data_driven_thin,14.070549557313946,8.773486236031184,3.6404507203448895,8.152833091110912,19.98826602351697,2026-07-01,T1_high,1,1-2d,15.029450442686056,2.8264495972163797,25.31464951741151,9.110954715333623,20.946387647739684
822884,2026-07-02,664285,-3.5,"Valdez, Framber",data_driven_full,10.021248964369688,8.773486236031184,3.6404507203448895,4.103532498166654,15.938965430572722,2026-07-01,T1_high,1,1-2d,-13.521248964369688,-1.2228509957278781,21.265348924467254,5.061654122389365,16.897087054795435
822884,2026-07-02,543135,12.5,"Eovaldi, Nathan",data_driven_full,12.595194345618582,8.773486236031184,3.6404507203448895,6.677477879415548,18.512910811821616,2026-07-01,T1_high,1,1-2d,-0.09519434561858198,1.3510943855210158,23.839294305716148,7.635599503638259,19.47103243604433
824093,2026-07-02,693855,21.8,Ian Seymour,data_driven_thin,9.72687382864119,8.773486236031184,3.6404507203448895,3.8091573624381567,15.644590294844225,2026-07-01,T2_mid,1,1-2d,12.07312617135881,-1.5172261314563755,20.970973788738757,4.767278986660868,16.602711919066937
824093,2026-07-02,663568,-4.4,"Kolek, Stephen",data_driven_full,8.56545228263202,8.773486236031184,3.6404507203448895,2.6477358164289857,14.483168748835054,2026-07-01,T2_mid,1,1-2d,-12.96545228263202,-2.6786476774655466,19.809552242729588,3.605857440651697,15.441290373057765
824416,2026-07-02,677944,-0.5,"Cecconi, Slade",data_driven_full,8.381263804371,8.773486236031184,3.6404507203448895,2.4635473381679667,14.298980270574036,2026-07-01,T2_mid,1,1-2d,-8.881263804371,-2.8628361557265656,19.625363764468567,3.421668962390678,15.257101894796747
824335,2026-07-02,687473,-1.1,"Gusto, Ryan",data_driven_thin,7.08664303997535,8.773486236031184,3.6404507203448895,1.1689265737723158,13.004359506178384,2026-07-01,T3_low,1,1-2d,-8.18664303997535,-4.1574569201222165,18.330743000072914,2.1270481979950273,13.962481130401095
824335,2026-07-02,547179,-2.7,"Lorenzen, Michael",data_driven_full,7.93748249327769,8.773486236031184,3.6404507203448895,2.019766027074656,13.855198959480724,2026-07-01,T3_low,1,1-2d,-10.637482493277691,-3.3066174668198762,19.181582453375256,2.9778876512973675,14.813320583703435
823765,2026-07-02,695505,13.8,"Burns, Chase",data_driven_full,13.600357673276305,8.773486236031184,3.6404507203448895,7.682641207073269,19.51807413947934,2026-07-01,T1_high,1,1-2d,0.19964232672369597,2.3562577131787386,24.84445763337387,8.64076283129598,20.47619576370205
823765,2026-07-02,694819,19.5,"Misiorowski, Jacob",data_driven_full,18.432828587282977,8.773486236031184,3.6404507203448895,12.515112121079945,24.35054505348601,2026-07-01,T1_high,1,1-2d,1.0671714127170233,7.1887286271854105,29.67692854738054,13.473233745302656,25.30866667770872
823442,2026-07-02,683003,13.2,"Jones, Jared",data_driven_thin,10.426115886708711,8.773486236031184,3.6404507203448895,4.508399420505677,16.343832352911747,2026-07-01,T1_high,1,1-2d,2.773884113291288,-0.817984073388855,21.67021584680628,5.466521044728388,17.30195397713446
824416,2026-07-02,663436,-4.0,"Martin, Davis",data_driven_full,9.996843654163708,8.773486236031184,3.6404507203448895,4.079127187960674,15.914560120366742,2026-07-01,T1_high,1,1-2d,-13.996843654163708,-1.247256305933858,21.240943614261276,5.037248812183385,16.872681744589453
824173,2026-07-03,607259,13.6,"Martinez, Nick",data_driven_full,8.71570739663898,8.774160500363706,3.640730498076226,2.79753613914366,14.6338786541343,2026-07-02,T2_mid,1,1-2d,4.88429260336102,-2.5292567006271476,19.960671493905107,3.7556577633663717,15.59200027835701
824013,2026-07-03,672282,1.5,"Detmers, Reid",data_driven_full,11.792150788867245,8.774160500363706,3.640730498076226,5.873979531371924,17.710322046362563,2026-07-02,T1_high,1,1-2d,-10.292150788867245,0.5471866916011177,23.037114886133374,6.832101155594636,18.668443670585276
824013,2026-07-03,687562,22.3,Jake Bennett,data_driven_thin,8.326412501805756,8.774160500363706,3.640730498076226,2.408241244310436,14.244583759301076,2026-07-02,T2_mid,1,1-2d,13.973587498194245,-2.9185515954603716,19.571376599071883,3.3663628685331477,15.202705383523787
824982,2026-07-03,678022,-4.9,Jack Perkins,data_driven_thin,10.54277410419986,8.774160500363706,3.640730498076226,4.62460284670454,16.460945361695178,2026-07-02,T1_high,1,1-2d,-15.442774104199861,-0.7021899930662663,21.787738201465988,5.582724470927252,17.41906698591789
823120,2026-07-03,656302,28.1,"Cease, Dylan",data_driven_full,14.85770488475949,8.774160500363706,3.640730498076226,8.939533627264172,20.77587614225481,2026-07-02,T1_high,1,1-2d,13.24229511524051,3.6127407874933635,26.10266898202562,9.897655251486883,21.733997766477522
823933,2026-07-03,660271,13.8,"Ohtani, Shohei",data_driven_full,13.830696448381032,8.774160500363706,3.640730498076226,7.912525190885714,19.74886770587636,2026-07-02,T1_high,1,1-2d,-0.030696448381030805,2.5857323511149044,25.07566054564716,8.870646815108426,20.706989330099073
825062,2026-07-03,703615,-1.0,,data_driven_thin,8.878036310141008,8.774160500363706,3.640730498076226,2.9598650526456884,14.796207567636326,2026-07-02,T2_mid,1,1-2d,-9.878036310141008,-2.3669277871251193,20.123000407407133,3.9179866768684,15.754329191859037
825062,2026-07-03,690986,-0.2,"Harrison, Kyle",data_driven_full,12.5003902498455,8.774160500363706,3.640730498076226,6.582218992350181,18.41856150734082,2026-07-02,T1_high,1,1-2d,-12.7003902498455,1.255426152579373,23.74535434711163,7.540340616572893,19.37668313156353
823933,2026-07-03,650633,15.8,"King, Michael",data_driven_full,10.19329702908784,8.774160500363706,3.640730498076226,4.2751257715925215,16.11146828658316,2026-07-02,T1_high,1,1-2d,5.60670297091216,-1.0516670681782863,21.438261126353968,5.2332473958152335,17.069589910805874
823120,2026-07-03,622491,13.8,"Castillo, Luis",data_driven_full,10.926497249047314,8.774160500363706,3.640730498076226,5.008325991551994,16.844668506542632,2026-07-02,T1_high,1,1-2d,2.873502750952687,-0.3184668482188133,22.171461346313443,5.966447615774706,17.802790130765345
824173,2026-07-03,681293,18.8,"Arrighetti, Spencer",data_driven_full,9.107546077264828,8.774160500363706,3.640730498076226,3.189374819769508,15.025717334760143,2026-07-02,T2_mid,1,1-2d,9.692453922735172,-2.1374180200012987,20.352510174530956,4.147496443992219,15.983838958982854
824982,2026-07-03,663969,-6.0,Tyler Phillips,data_driven_thin,7.808135790925471,8.774160500363706,3.640730498076226,1.889964533430152,13.72630704842079,2026-07-02,T3_low,1,1-2d,-13.808135790925471,-3.436828306340656,19.053099888191596,2.8480861576528635,14.6844286726435
824336,2026-07-03,657277,-15.1,"Webb, Logan",data_driven_full,11.262307000861426,8.774160500363706,3.640730498076226,5.344135743366107,17.180478258356747,2026-07-02,T1_high,1,1-2d,-26.362307000861428,0.01734290359529922,22.507271098127553,6.302257367588819,18.13859988257946
824498,2026-07-03,663903,10.5,"Singer, Brady",data_driven_full,8.205990897865197,8.774160500363706,3.640730498076226,2.287819640369878,14.124162155360516,2026-07-02,T2_mid,1,1-2d,2.294009102134803,-3.03897319940093,19.450954995131326,3.2459412645925894,15.082283779583227
824904,2026-07-03,681035,8.2,Christian Scott,data_driven_full,9.80564887953764,8.774160500363706,3.640730498076226,3.887477622042321,15.72382013703296,2026-07-02,T2_mid,1,1-2d,-1.6056488795376413,-1.4393152177284865,21.05061297680377,4.845599246265032,16.681941761255672
824336,2026-07-03,663372,18.8,"Feltner, Ryan",data_driven_full,7.499861910153371,8.774160500363706,3.640730498076226,1.5816906526580512,13.41803316764869,2026-07-02,T3_low,1,1-2d,11.30013808984663,-3.7451021871127566,18.744826007419498,2.5398122768807627,14.376154791871402
824659,2026-07-03,656849,-16.9,"Peterson, David",data_driven_full,8.079415923345293,8.774160500363706,3.640730498076226,2.1612446658499733,13.997587180840611,2026-07-02,T2_mid,1,1-2d,-24.979415923345293,-3.1655481739208344,19.32438002061142,3.119366290072685,14.955708805063322
824659,2026-07-03,669467,14.7,"Pallante, Andre",data_driven_full,9.244867995555976,8.774160500363706,3.640730498076226,3.326696738060657,15.163039253051297,2026-07-02,T2_mid,1,1-2d,5.455132004444023,-2.0000961017101506,20.489832092822105,4.284818362283369,16.121160877274008
822714,2026-07-03,656605,2.8,"Keller, Mitch",data_driven_full,8.688621167470322,8.774160500363706,3.640730498076226,2.770449909975002,14.60679242496564,2026-07-02,T2_mid,1,1-2d,-5.888621167470322,-2.5563429297958056,19.93358526473645,3.7285715341977137,15.564914049188351
823527,2026-07-03,543037,14.5,"Cole, Gerrit",data_driven_thin,10.452921058238832,8.774160500363706,3.640730498076226,4.534749800743513,16.371092315734153,2026-07-02,T1_high,1,1-2d,4.047078941761168,-0.7920430390272948,21.69788515550496,5.492871424966225,17.329213939956865
822714,2026-07-03,656492,11.5,"Griffin, Foster",data_driven_full,9.920856198993445,8.774160500363706,3.640730498076226,4.002684941498123,15.83902745648876,2026-07-02,T2_mid,1,1-2d,1.5791438010065555,-1.3241078982726826,21.16582029625957,4.960806565720835,16.79714908071147
824498,2026-07-03,669432,13.5,"Rogers, Trevor",data_driven_full,9.564013533292368,8.774160500363706,3.640730498076226,3.645842275797048,15.482184790787688,2026-07-02,T2_mid,1,1-2d,3.9359864667076323,-1.6809505639737594,20.808977630558495,4.603963900019759,16.4403064150104
824417,2026-07-03,668909,8.4,"Williams, Gavin",data_driven_full,12.11522011628972,8.774160500363706,3.640730498076226,6.197048858794401,18.03339137378504,2026-07-02,T1_high,1,1-2d,-3.7152201162897196,0.8702560190235928,23.360184213555847,7.155170483017113,18.991512998007753
824417,2026-07-03,641743,10.2,"Kay, Anthony",data_driven_full,7.110599257058807,8.774160500363706,3.640730498076226,1.1924279995634874,13.028770514554123,2026-07-02,T3_low,1,1-2d,3.0894007429411925,-4.13436484020732,18.355563354324936,2.150549623786199,13.986892138776835
824904,2026-07-03,656550,10.5,"Holmes, Grant",data_driven_full,9.96037442573406,8.774160500363706,3.640730498076226,4.04220316823874,15.87854568322938,2026-07-02,T2_mid,1,1-2d,0.5396255742659406,-1.2845896715320677,21.205338523000187,5.000324792461452,16.836667307452093
823527,2026-07-03,702474,3.2,Mike Paredes,data_driven_thin,6.5262724097210505,8.774160500363706,3.640730498076226,0.6081011522257311,12.444443667216367,2026-07-02,T3_low,1,1-2d,-3.3262724097210503,-4.718691687545077,17.77123650698718,1.5662227764484427,13.402565291439078
824092,2026-07-04,666200,21.8,"Luzardo, Jesús",data_driven_full,13.508827853554408,8.773199549194398,3.6403317631512015,7.591304757622786,19.42635094948603,2026-07-03,T1_high,1,1-2d,8.291172146445593,2.265095311306867,24.75256039580195,8.549426381845498,20.38447257370874
824903,2026-07-04,640455,-0.5,"Manaea, Sean",data_driven_thin,8.819790081910918,8.773199549194398,3.6403317631512015,2.9022669859792964,14.73731317784254,2026-07-03,T2_mid,1,1-2d,-9.319790081910918,-2.4239424603366224,20.06352262415846,3.860388610202008,15.69543480206525
824334,2026-07-04,807743,-4.3,Sean Sullivan,data_driven_thin,6.067906764057867,8.773199549194398,3.6403317631512015,0.1503836681262456,11.98542985998949,2026-07-03,T3_low,1,1-2d,-10.367906764057867,-5.175825778189673,17.31163930630541,1.1085052923489571,12.9435514842122
824334,2026-07-04,592662,9.8,"Ray, Robbie",data_driven_full,8.497498832000243,8.773199549194398,3.6403317631512015,2.5799757360686213,14.415021927931864,2026-07-03,T2_mid,1,1-2d,1.3025011679997576,-2.7462337102472976,19.741231374247782,3.538097360291333,15.373143552154575
824092,2026-07-04,608379,9.8,"Wacha, Michael",data_driven_full,10.208892786623386,8.773199549194398,3.6403317631512015,4.291369690691764,16.12641588255501,2026-07-03,T1_high,1,1-2d,-0.4088927866233849,-1.034839755624155,21.452625328870926,5.249491314914476,17.08453750677772
824012,2026-07-04,691951,4.2,Sam Aldegheri,data_driven_thin,6.38677013084448,8.773199549194398,3.6403317631512015,0.4692470349128586,12.304293226776103,2026-07-03,T3_low,1,1-2d,-2.1867701308444802,-4.85696241140306,17.63050267309202,1.42736865913557,13.262414850998814
823932,2026-07-04,593974,1.3,,data_driven_thin,7.714634452583022,8.773199549194398,3.6403317631512015,1.7971113566514,13.632157548514645,2026-07-03,T3_low,1,1-2d,-6.414634452583022,-3.5290980896645188,18.958366994830563,2.7552329808741116,14.590279172737356
824983,2026-07-04,650644,5.4,"Civale, Aaron",data_driven_full,7.66980205339679,8.773199549194398,3.6403317631512015,1.752278957465168,13.58732514932841,2026-07-03,T3_low,1,1-2d,-2.2698020533967895,-3.573930488850751,18.91353459564433,2.7104005816878796,14.545446773551122
824983,2026-07-04,645261,24.4,"Alcantara, Sandy",data_driven_full,10.238129047230228,8.773199549194398,3.6403317631512015,4.320605951298606,16.15565214316185,2026-07-03,T1_high,1,1-2d,14.161870952769771,-1.0056034950173132,21.481861589477766,5.278727575521318,17.11377376738456
825063,2026-07-04,518876,8.5,"Kelly, Merrill",data_driven_full,7.54661998723906,8.773199549194398,3.6403317631512015,1.6290968913074382,13.464143083170685,2026-07-03,T3_low,1,1-2d,0.95338001276094,-3.6971125550084807,18.7903525294866,2.5872185155301497,14.422264707393396
823932,2026-07-04,808967,28.1,"Yamamoto, Yoshinobu",data_driven_full,13.83635790049201,8.773199549194398,3.6403317631512015,7.918834804560388,19.753880996423632,2026-07-03,T1_high,1,1-2d,14.263642099507992,2.5926253582444687,25.08009044273955,8.8769564287831,20.712002620646345
824903,2026-07-04,519242,3.5,"Sale, Chris",data_driven_full,15.099094729645952,8.773199549194398,3.6403317631512015,9.18157163371433,21.016617825577573,2026-07-03,T1_high,1,1-2d,-11.599094729645952,3.855362187398411,26.34282727189349,10.139693257937042,21.974739449800285
824012,2026-07-04,543243,18.8,"Gray, Sonny",data_driven_full,11.222429460226849,8.773199549194398,3.6403317631512015,5.304906364295225,17.13995255615847,2026-07-03,T1_high,1,1-2d,7.577570539773152,-0.021303082020692088,22.46616200247439,6.263027988517937,18.098074180381182
824658,2026-07-04,681517,16.5,"Leahy, Kyle",data_driven_full,8.146863808298733,8.773199549194398,3.6403317631512015,2.2293407123671107,14.064386904230354,2026-07-03,T2_mid,1,1-2d,8.353136191701267,-3.096868733948808,19.390596350546275,3.1874623365898223,15.022508528453065
825063,2026-07-04,605540,9.1,"Woodruff, Brandon",data_driven_thin,11.561715923186927,8.773199549194398,3.6403317631512015,5.6441928272553055,17.47923901911855,2026-07-03,T1_high,1,1-2d,-2.4617159231869277,0.3179833809393866,22.805448465434466,6.602314451478017,18.43736064334126
824415,2026-07-04,680732,21.8,"Burke, Sean",data_driven_full,9.474167229456182,8.773199549194398,3.6403317631512015,3.55664413352456,15.391690325387804,2026-07-03,T2_mid,1,1-2d,12.325832770543819,-1.769565312791359,20.71789977170372,4.514765757747272,16.349811949610515
824658,2026-07-04,684007,12.4,"Imanaga, Shota",data_driven_full,12.294098866191444,8.773199549194398,3.6403317631512015,6.376575770259822,18.211621962123065,2026-07-03,T1_high,1,1-2d,0.10590113380855648,1.0503663239439032,23.537831408438983,7.334697394482534,19.169743586345778
822716,2026-07-04,677952,15.7,"Ashcraft, Braxton",data_driven_full,12.852913284916092,8.773199549194398,3.6403317631512015,6.93539018898447,18.77043638084772,2026-07-03,T1_high,1,1-2d,2.8470867150839076,1.609180742668551,24.096645827163634,7.893511813207182,19.728558005070433
823526,2026-07-04,805673,5.4,"Matthews, Zebby",data_driven_full,9.490854435135208,8.773199549194398,3.6403317631512015,3.5733313392035866,15.40837753106683,2026-07-03,T2_mid,1,1-2d,-4.090854435135208,-1.7528781071123323,20.734586977382747,4.5314529634262986,16.366499155289542
822882,2026-07-04,656427,19.7,"Flaherty, Jack",data_driven_full,10.682287992877145,8.773199549194398,3.6403317631512015,4.764764896945523,16.599811088808767,2026-07-03,T1_high,1,1-2d,9.017712007122855,-0.5614445493703961,21.926020535124685,5.722886521168235,17.55793271303148
824499,2026-07-04,687064,2.5,"Young, Brandon",data_driven_full,7.593711457653486,8.773199549194398,3.6403317631512015,1.6761883617218638,13.511234553585108,2026-07-03,T3_low,1,1-2d,-5.093711457653486,-3.650021084594055,18.837443999901026,2.6343099859445753,14.46935617780782
824171,2026-07-04,686613,-5.8,"Brown, Hunter",data_driven_thin,11.97954341284184,8.773199549194398,3.6403317631512015,6.0620203169102185,17.897066508773463,2026-07-03,T1_high,1,1-2d,-17.77954341284184,0.7358108705942996,23.22327595508938,7.02014194113293,18.855188132996176
824171,2026-07-04,656876,0.5,"Rasmussen, Drew",data_driven_full,12.746514231701504,8.773199549194398,3.6403317631512015,6.828991135769882,18.664037327633125,2026-07-03,T1_high,1,1-2d,-12.246514231701504,1.502781689453963,23.990246773949046,7.787112759992594,19.622158951855837
824415,2026-07-04,800048,9.5,"Messick, Parker",data_driven_full,11.605867539707416,8.773199549194398,3.6403317631512015,5.688344443775793,17.523390635639036,2026-07-03,T1_high,1,1-2d,-2.1058675397074165,0.36213499745987576,22.849600081954957,6.646466067998505,18.48151225986175
823118,2026-07-04,669302,30.2,"Gilbert, Logan",data_driven_full,14.680009013215262,8.773199549194398,3.6403317631512015,8.762485917283641,20.597532109146883,2026-07-03,T1_high,1,1-2d,15.519990986784737,3.436276470967721,25.923741555462804,9.720607541506352,21.555653733369596
822879,2026-07-05,663554,15.0,"Mize, Casey",data_driven_full,12.182515841082862,8.272595705530412,3.4326123259462284,6.6026500377026,17.762381644463126,2026-07-04,T1_high,1,1-2d,2.8174841589171375,1.5803571848750853,22.784674497290638,7.560771661925312,18.72050326868584
824333,2026-07-05,685299,5.5,"Gordon, Tanner",data_driven_thin,7.684054450797092,9.476989278773988,3.932360696586717,1.291825182264037,14.076283719330146,2026-07-04,T3_low,1,1-2d,-2.184054450797092,-4.461655008879653,19.829763910473837,2.2499468064867485,15.034405343552857
824333,2026-07-05,641816,5.3,"Mahle, Tyler",data_driven_full,9.817844809884734,8.105920362092585,3.363452432403561,4.350401525653286,15.285288094116185,2026-07-04,T2_mid,1,1-2d,-4.517844809884735,-0.5707027261731223,20.20639234594259,5.308523149875997,16.243409718338896
825061,2026-07-05,593958,13.8,"Rodriguez, Eduardo",data_driven_full,8.401159365107585,9.476989278773988,3.932360696586717,2.00893009657453,14.79338863364064,2026-07-04,T3_low,1,1-2d,5.398840634892416,-3.74455009456916,20.54686882478433,2.9670517207972416,15.751510257863352
825061,2026-07-05,687075,7.2,"Sproat, Brandon",data_driven_full,10.5644278508964,9.14362075514893,3.794033508360552,4.397055651548445,16.731800050244352,2026-07-04,T1_high,1,1-2d,-3.3644278508964005,-1.15403650890247,22.282892210695273,5.355177275771156,17.689921674467065
824980,2026-07-05,695611,-13.1,"Jump, Gage",data_driven_thin,10.601030583336817,9.14362075514893,3.794033508360552,4.4336583839888615,16.768402782684767,2026-07-04,T1_high,1,1-2d,-23.701030583336816,-1.1174337764620539,22.319494943135687,5.3917800082115726,17.72652440690748
823117,2026-07-05,702056,17.8,"Yesavage, Trey",data_driven_full,10.218435084350416,9.14362075514893,3.794033508360552,4.051062885002462,16.38580728369837,2026-07-04,T2_mid,1,1-2d,7.581564915649585,-1.5000292754484548,21.936899444149287,5.009184509225173,17.343928907921082
823117,2026-07-05,676106,24.1,"Hancock, Emerson",data_driven_full,9.233343687029237,8.105920362092585,3.363452432403561,3.7659004027977865,14.700786971260683,2026-07-04,T2_mid,1,1-2d,14.866656312970765,-1.15520384902862,19.621891223087093,4.724022027020498,15.658908595483394
823931,2026-07-05,686218,11.3,"Sheehan, Emmet",data_driven_full,11.776710344870189,9.14362075514893,3.794033508360552,5.609338145522235,17.94408254421814,2026-07-04,T1_high,1,1-2d,-0.47671034487018815,0.058245985071318174,23.49517470466906,6.567459769744946,18.902204168440853
823931,2026-07-05,676664,18.5,"Sears, JP",data_driven_thin,7.672747598204985,9.476989278773988,3.932360696586717,1.2805183296719305,14.06497686673804,2026-07-04,T3_low,1,1-2d,10.827252401795015,-4.4729618614717594,19.81845705788173,2.238639953894642,15.02309849096075
824010,2026-07-05,696270,8.2,"Johnson, Ryan",data_driven_thin,8.44157127708324,9.476989278773988,3.932360696586717,2.049342008550185,14.833800545616295,2026-07-04,T3_low,1,1-2d,-0.24157127708324033,-3.704138182593505,20.587280736759986,3.0074636327728963,15.791922169839006
822879,2026-07-05,677958,6.3,"Rocker, Kumar",data_driven_full,8.443078186210215,9.476989278773988,3.932360696586717,2.0508489176771603,14.835307454743267,2026-07-04,T3_low,1,1-2d,-2.1430781862102153,-3.7026312734665296,20.58878764588696,3.008970541899872,15.793429078965978
824010,2026-07-05,624133,1.8,"Suarez, Ranger",data_driven_full,11.079044107708569,9.14362075514893,3.794033508360552,4.911671908360615,17.24641630705652,2026-07-04,T1_high,1,1-2d,-9.279044107708568,-0.6394202520903018,22.79750846750744,5.869793532583326,18.204537931279233
824980,2026-07-05,691587,31.1,"Pérez, Eury",data_driven_full,11.609398812624216,9.14362075514893,3.794033508360552,5.442026613276264,17.776771011972173,2026-07-04,T1_high,1,1-2d,19.490601187375788,-0.10906554717465511,23.327863172423086,6.400148237498975,18.734892636194886
824656,2026-07-05,665871,13.4,"Assad, Javier",data_driven_thin,7.428519956023141,9.476989278773988,3.932360696586717,1.0362906874900863,13.820749224556195,2026-07-04,T3_low,1,1-2d,5.971480043976859,-4.717189503653604,19.574229415699886,1.9944123117127979,14.778870848778906
824091,2026-07-05,605400,17.1,"Nola, Aaron",data_driven_full,10.37729750198393,9.14362075514893,3.794033508360552,4.209925302635977,16.544669701331884,2026-07-04,T1_high,1,1-2d,6.722702498016071,-1.3411668578149403,22.0957618617828,5.168046926858688,17.502791325554597
824902,2026-07-05,527048,-0.7,"Pérez, Martín",data_driven_full,7.714851799142131,9.476989278773988,3.932360696586717,1.3226225306090758,14.107081067675184,2026-07-04,T3_low,1,1-2d,-8.41485179914213,-4.430857660534614,19.860561258818876,2.2807441548317873,15.065202691897895
824902,2026-07-05,690997,13.8,"McLean, Nolan",data_driven_full,11.79538190324242,9.14362075514893,3.794033508360552,5.628009703894467,17.962754102590374,2026-07-04,T1_high,1,1-2d,2.0046180967575804,0.07691754344354962,23.51384626304129,6.586131328117178,18.920875726813087
824172,2026-07-05,663567,20.7,"Lambert, Peter",data_driven_full,9.401957052543182,8.105920362092585,3.363452432403561,3.934513768311733,14.86940033677463,2026-07-04,T2_mid,1,1-2d,11.298042947456818,-0.986590483514675,19.79050458860104,4.892635392534444,15.827521960997341
822715,2026-07-05,696149,-4.8,"Chandler, Bubba",data_driven_full,9.88836334179836,8.105920362092585,3.363452432403561,4.420920057566912,15.355806626029809,2026-07-04,T2_mid,1,1-2d,-14.688363341798361,-0.5001841942594965,20.276910877856217,5.379041681789623,16.31392825025252
824497,2026-07-05,666157,13.8,"Lodolo, Nick",data_driven_full,8.462261477414183,9.476989278773988,3.932360696586717,2.070032208881128,14.854490745947238,2026-07-04,T2_mid,1,1-2d,5.337738522585818,-3.683447982262562,20.607970937090926,3.0281538331038393,15.81261237016995
824497,2026-07-05,680694,18.3,"Bradish, Kyle",data_driven_full,11.533515385284549,9.14362075514893,3.794033508360552,5.366143185936595,17.700887584632504,2026-07-04,T1_high,1,1-2d,6.766484614715452,-0.18494897451432202,23.251979745083418,6.324264810159306,18.659009208855217
822715,2026-07-05,676917,-3.3,"Cavalli, Cade",data_driven_full,10.724353670862536,9.14362075514893,3.794033508360552,4.556981471514582,16.89172587021049,2026-07-04,T1_high,1,1-2d,-14.024353670862535,-0.9941106889363347,22.442818030661407,5.5151030957372935,17.849847494433202
823525,2026-07-05,657746,28.1,"Ryan, Joe",data_driven_full,13.78301082545387,8.272595705530412,3.4326123259462284,8.203145022073606,19.362876628834133,2026-07-04,T1_high,1,1-2d,14.316989174546132,3.1808521692460925,24.38516948166165,9.161266646296317,20.320998253056846
824413,2026-07-05,676440,-4.8,"Bibee, Tanner",data_driven_full,10.71126198986802,9.14362075514893,3.794033508360552,4.543889790520067,16.878634189215973,2026-07-04,T1_high,1,1-2d,-15.511261989868022,-1.0072023699308499,22.429726349666893,5.502011414742778,17.836755813438685
824656,2026-07-05,669461,4.5,"Liberatore, Matthew",data_driven_full,8.593951049219738,9.476989278773988,3.932360696586717,2.201721780686684,14.986180317752794,2026-07-04,T2_mid,1,1-2d,-4.093951049219738,-3.5517584104570066,20.739660508896485,3.1598434049093953,15.944301941975505
824091,2026-07-05,679883,14.5,"Avila, Luinder",data_driven_thin,8.540071913562326,9.476989278773988,3.932360696586717,2.1478426450292707,14.93230118209538,2026-07-04,T2_mid,1,1-2d,5.9599280864376745,-3.6056375461144192,20.68578137323907,3.105964269251982,15.89042280631809
823525,2026-07-05,677960,2.2,"Weathers, Ryan",data_driven_full,10.274274128933136,9.14362075514893,3.794033508360552,4.106901929585183,16.441646328281088,2026-07-04,T2_mid,1,1-2d,-8.074274128933137,-1.4441902308657344,21.99273848873201,5.065023553807894,17.3997679525038
823036,2026-07-06,675660,11.8,"Drohan, Shane",data_driven_thin,10.524989816647189,9.166746161930288,3.803629112834144,4.34201953042521,16.707960102869166,2026-07-05,T1_high,1,1-2d,1.275010183352812,-1.2231120644826685,22.273091697777048,5.300141154647921,17.66608172709188
823930,2026-07-06,641778,7.8,"Lauer, Eric",data_driven_full,7.366034964624738,9.481606675712296,3.934276628926264,0.9706912618567944,13.761378667392682,2026-07-05,T3_low,1,1-2d,0.43396503537526154,-4.7855921509681405,19.51766208021762,1.928812886079506,14.719500291615393
823205,2026-07-06,592332,7.6,"Gausman, Kevin",data_driven_full,12.413633514369362,8.236263148979196,3.417536576339915,6.858274020382894,17.96899300835583,2026-07-05,T1_high,1,1-2d,-4.8136335143693625,1.8580386626376235,22.9692283661011,7.816395644605606,18.927114632578544
823205,2026-07-06,694738,24.4,"Roupp, Landen",data_driven_full,9.930849923426235,8.107879833047845,3.364265490891222,4.462084976035464,15.399614870817008,2026-07-05,T2_mid,1,1-2d,14.469150076573763,-0.4602088706078824,20.321908717460353,5.420206600258176,16.35773649503972
823282,2026-07-06,694297,18.5,"Pfaadt, Brandon",data_driven_thin,8.474677781579258,9.481606675712296,3.934276628926264,2.079334078811314,14.870021484347202,2026-07-05,T2_mid,1,1-2d,10.025322218420742,-3.676949334013621,20.626304897172137,3.0374557030340257,15.828143108569913
823282,2026-07-06,621111,-2.5,"Buehler, Walker",data_driven_full,8.346440942746524,9.481606675712296,3.934276628926264,1.95109723997858,14.741784645514468,2026-07-05,T3_low,1,1-2d,-10.846440942746524,-3.805186172846355,20.498068058339403,2.9092188642012915,15.699906269737179
823036,2026-07-06,669160,18.4,"May, Dustin",data_driven_full,10.3232578078695,9.166746161930288,3.803629112834144,4.140287521647522,16.50622809409148,2026-07-05,T1_high,1,1-2d,8.0767421921305,-1.424844073260358,22.071359688999358,5.098409145870233,17.464349718314192
823930,2026-07-06,607536,-2.5,"Freeland, Kyle",data_driven_full,8.432928845161015,9.481606675712296,3.934276628926264,2.0375851423930715,14.82827254792896,2026-07-05,T2_mid,1,1-2d,-10.932928845161015,-3.7186982704318634,20.584555960753896,2.995706766615783,15.78639417215167
824900,2026-07-06,625643,14.5,"López, Reynaldo",data_driven_thin,9.414135250373883,8.107879833047845,3.364265490891222,3.9453703029831138,14.882900197764656,2026-07-05,T2_mid,1,1-2d,5.085864749626117,-0.9769235436602344,19.805194044408,4.903491927205826,15.841021821987367
822712,2026-07-06,681347,-7.7,"Burrows, Mike",data_driven_full,8.64100878272513,9.481606675712296,3.934276628926264,2.2456650799571864,15.036352485493074,2026-07-05,T2_mid,1,1-2d,-16.34100878272513,-3.5106183328677485,20.79263589831801,3.203786704179898,15.994474109715785
