date,pl_name,pl_rank,pl_tier,opp,fetched,src,key,mlbam_id,fp,so,ipf,er,_d,snapshot_date,our_rank,our_proj,data_quality_tag,source,asof_lag_days
2026-07-11,Yoshinobu Yamamoto,2,Auto-Start,,2026-07-10,streamers_2026-07-10.json,yoshinobu yamamoto,808967,4.799999999999997,6,6.0,6,2026-07-11,2026-07-11,12.0,14.557168107506683,data_driven_full,logged,0.0
2026-07-11,Joe Ryan,3,Auto-Start,,2026-07-10,streamers_2026-07-10.json,joe ryan,657746,13.799999999999997,6,6.0,2,2026-07-11,2026-07-11,14.0,14.118908149563504,data_driven_full,logged,0.0
2026-07-11,Logan Gilbert,4,Auto-Start,@ TBR,2026-07-10,streamers_2026-07-10.json,logan gilbert,669302,8.000109999999996,5,6.6667,4,2026-07-11,2026-07-11,6.0,15.426100547594334,data_driven_full,logged,0.0
2026-07-11,Cristopher Sánchez,5,Auto-Start,@ DET,2026-07-10,streamers_2026-07-10.json,cristopher sanchez,650911,15.099999999999998,7,7.0,2,2026-07-11,2026-07-11,5.0,15.496182407469949,data_driven_full,logged,0.0
2026-07-11,Peter Lambert,13,Questionable,@ TEX,2026-07-10,streamers_2026-07-10.json,peter lambert,663567,19.799999999999997,7,6.0,1,2026-07-11,2026-07-11,118.0,9.928455527208536,data_driven_full,logged,0.0
2026-07-11,Eury Pérez,7,Probably Start,,2026-07-10,streamers_2026-07-10.json,eury perez,691587,11.799999999999997,6,6.0,2,2026-07-11,2026-07-11,39.0,11.963486918720358,data_driven_full,logged,0.0
2026-07-11,Kyle Bradish,8,Probably Start,,2026-07-10,streamers_2026-07-10.json,kyle bradish,680694,21.000109999999996,5,6.6667,1,2026-07-11,2026-07-11,53.0,11.42796883105934,data_driven_full,logged,0.0
2026-07-11,Nick Lodolo,9,Probably Start,,2026-07-10,streamers_2026-07-10.json,nick lodolo,666157,8.5,4,5.0,2,2026-07-11,2026-07-11,190.0,8.679471502405068,data_driven_full,logged,0.0
2026-07-11,Casey Mize,10,Probably Start,,2026-07-10,streamers_2026-07-10.json,casey mize,663554,10.700109999999999,5,5.6667,3,2026-07-11,2026-07-11,29.0,12.573987178445469,data_driven_full,logged,0.0
2026-07-11,Gage Jump,11,Probably Start,@ CHW,2026-07-10,streamers_2026-07-10.json,gage jump,695611,16.70011,7,5.6667,1,2026-07-11,2026-07-11,124.0,9.858974434250964,data_driven_full,logged,0.0
2026-07-11,Griffin Jax,6,Probably Start,,2026-07-10,streamers_2026-07-10.json,griffin jax,643377,10.5,3,5.0,1,2026-07-11,2026-07-11,74.0,10.92690761353438,data_driven_full,logged,0.0
2026-07-18,Sean Manaea,20,Questionable,@ PHI,2026-07-18,streamers_2026-07-18.json,sean manaea,640455,4.400109999999998,7,4.6667,4,2026-07-18,2026-07-18,179.0,8.953594745173646,data_driven_thin,logged,0.0
2026-07-18,Patrick Sandoval,21,Do Not Start,,2026-07-18,streamers_2026-07-18.json,patrick sandoval,663776,3.5,5,5.0,4,2026-07-18,2026-07-18,305.0,6.92,marcel_il,logged,0.0
2026-07-18,Spencer Arrighetti,22,Do Not Start,,2026-07-18,streamers_2026-07-18.json,spencer arrighetti,681293,14.5,6,5.0,1,2026-07-18,2026-07-18,232.0,8.113832947928257,data_driven_full,logged,0.0
2026-07-18,Shane Bieber,24,Do Not Start,,2026-07-18,streamers_2026-07-18.json,shane bieber,669456,20.799999999999997,6,6.0,0,2026-07-18,2026-07-18,283.0,7.341745689053262,data_driven_thin,logged,0.0
2026-07-18,Griffin Canning,25,Do Not Start,@ KCR,2026-07-18,streamers_2026-07-18.json,griffin canning,656288,1.1001100000000008,4,3.6667,4,2026-07-18,2026-07-18,192.0,8.736497759557093,data_driven_full,logged,0.0
2026-07-18,Zack Littell,28,Do Not Start,@ ATH,2026-07-18,streamers_2026-07-18.json,zack littell,641793,-5.200000000000003,4,6.0,8,2026-07-18,2026-07-18,265.0,7.647516787860545,data_driven_full,logged,0.0
2026-07-18,Grayson Rodriguez,27,Do Not Start,,2026-07-18,streamers_2026-07-18.json,grayson rodriguez,680570,-5.800000000000001,3,4.0,6,2026-07-18,2026-07-18,292.0,7.1862256488225045,data_driven_thin,logged,0.0
2026-07-18,Rhett Lowder,31,Do Not Start,@ COL,2026-07-18,streamers_2026-07-18.json,rhett lowder,695076,-17.30011,2,2.3333,8,2026-07-18,2026-07-18,238.0,8.040844292903131,data_driven_full,logged,0.0
2026-07-18,Tomoyuki Sugano,32,Do Not Start,,2026-07-18,streamers_2026-07-18.json,tomoyuki sugano,608372,11.89989,3,6.3333,3,2026-07-18,2026-07-18,341.0,5.550729686321241,marcel_il,logged,0.0
2026-07-18,Brandon Pfaadt,19,Questionable,,2026-07-18,streamers_2026-07-18.json,brandon pfaadt,694297,9.599890000000002,3,5.3333,2,2026-07-18,2026-07-18,150.0,9.497562807107451,data_driven_thin,logged,0.0
2026-07-18,J.T. Ginn,26,Do Not Start,,2026-07-18,streamers_2026-07-18.json,jt ginn,669372,23.89989,7,6.3333,0,2026-07-18,2026-07-18,153.0,9.444396994870653,data_driven_full,logged,0.0
2026-07-18,Davis Martin,16,Questionable,@ TOR,2026-07-18,streamers_2026-07-18.json,davis martin,663436,15.700109999999999,5,5.6667,1,2026-07-18,2026-07-18,129.0,9.736970639637196,data_driven_full,logged,0.0
2026-07-18,MacKenzie Gore,15,Questionable,@ ATL,2026-07-18,streamers_2026-07-18.json,mackenzie gore,669022,5.700109999999999,7,5.6667,5,2026-07-18,2026-07-18,51.0,11.5291860152072,data_driven_full,logged,0.0
2026-07-18,Shane Drohan,14,Questionable,,2026-07-18,streamers_2026-07-18.json,shane drohan,675660,15.799999999999997,9,6.0,3,2026-07-18,2026-07-18,71.0,11.054451633604147,data_driven_full,logged,0.0
2026-07-18,Tarik Skubal,1,Auto-Start,@ LAA,2026-07-18,streamers_2026-07-18.json,tarik skubal,669373,27.099999999999994,9,7.0,0,2026-07-18,2026-07-18,2.0,16.484266103552745,data_driven_full,logged,0.0
2026-07-18,Bryan Woo,2,Auto-Start,,2026-07-18,streamers_2026-07-18.json,bryan woo,693433,14.799999999999997,7,6.0,2,2026-07-18,2026-07-18,18.0,13.536708197335852,data_driven_full,logged,0.0
2026-07-18,Jesús Luzardo,3,Auto-Start,,2026-07-18,streamers_2026-07-18.json,jesus luzardo,666200,17.5,7,5.0,1,2026-07-18,2026-07-18,10.0,14.852020497486183,data_driven_full,logged,0.0
2026-07-18,Logan Webb,6,Auto-Start,@ SEA,2026-07-18,streamers_2026-07-18.json,logan webb,657277,16.000109999999996,5,6.6667,3,2026-07-18,2026-07-18,66.0,11.099964571065907,data_driven_full,logged,0.0
2026-07-18,Gavin Williams,7,Auto-Start,,2026-07-18,streamers_2026-07-18.json,gavin williams,668909,13.799999999999997,11,6.0,5,2026-07-18,2026-07-18,20.0,13.20503527038976,data_driven_full,logged,0.0
2026-07-18,Max Meyer,5,Auto-Start,@ MIL,2026-07-18,streamers_2026-07-18.json,max meyer,676974,4.899999999999999,5,3.0,2,2026-07-18,2026-07-18,60.0,11.197375198863732,data_driven_full,logged,0.0
2026-07-18,Jared Jones,9,Probably Start,@ CLE,2026-07-18,streamers_2026-07-18.json,jared jones,683003,19.5,9,5.0,1,2026-07-18,2026-07-18,34.0,12.43742116248522,data_driven_full,logged,0.0
2026-07-18,Ian Seymour,10,Probably Start,@ BOS,2026-07-18,streamers_2026-07-18.json,ian seymour,693855,3.8999999999999986,4,3.0,3,2026-07-18,2026-07-18,79.0,10.813301735722447,data_driven_thin,logged,0.0
2026-07-18,Matthew Boyd,11,Probably Start,,2026-07-18,streamers_2026-07-18.json,matthew boyd,571510,17.799999999999997,4,6.0,1,2026-07-18,2026-07-18,100.0,10.334897229919235,data_driven_full,logged,0.0
2026-07-18,Dustin May,12,Probably Start,@ ARI,2026-07-18,streamers_2026-07-18.json,dustin may,669160,0.5,6,5.0,5,2026-07-18,2026-07-18,83.0,10.72702370139834,data_driven_full,logged,0.0
2026-07-18,Taj Bradley,13,Questionable,@ CHC,2026-07-18,streamers_2026-07-18.json,taj bradley,671737,2.5,6,5.0,5,2026-07-18,2026-07-18,26.0,12.789464964966951,data_driven_full,logged,0.0
2026-07-18,Trevor Rogers,8,Probably Start,@ HOU,2026-07-18,streamers_2026-07-18.json,trevor rogers,669432,18.89989,8,6.3333,1,2026-07-18,2026-07-18,97.0,10.370678736461548,data_driven_full,logged,0.0
2026-07-19,Trey Yesavage,22,Questionable,,2026-07-18,streamers_2026-07-18.json,trey yesavage,702056,15.799999999999997,9,6.0,3,2026-07-19,2026-07-19,169.0,9.261357317847382,data_driven_full,logged,0.0
2026-07-19,Hunter Brown,18,Probably Start,,2026-07-18,streamers_2026-07-18.json,hunter brown,686613,0.40010999999999797,4,4.6667,4,2026-07-19,2026-07-19,125.0,10.186175049523236,data_driven_thin,logged,0.0
2026-07-19,Ryan Feltner,30,Do Not Start,,2026-07-18,streamers_2026-07-18.json,ryan feltner,663372,-16.30011,3,2.3333,8,2026-07-19,2026-07-19,234.0,8.118179710641561,data_driven_full,logged,0.0
2026-07-19,Robbie Ray,19,Questionable,@ SEA,2026-07-18,streamers_2026-07-18.json,robbie ray,592662,8.2,6,4.0,1,2026-07-19,2026-07-19,197.0,8.737803820268141,data_driven_full,logged,0.0
2026-07-19,Robert Gasser,21,Questionable,,2026-07-18,streamers_2026-07-18.json,robert gasser,688107,16.5,5,5.0,1,2026-07-19,2026-07-19,116.0,10.366073620737302,data_driven_full,logged,0.0
2026-07-19,Andre Pallante,23,Questionable,@ ARI,2026-07-18,streamers_2026-07-18.json,andre pallante,669467,7.599890000000002,3,5.3333,3,2026-07-19,2026-07-19,132.0,9.821352220311026,data_driven_full,logged,0.0
2026-07-19,Germán Márquez,29,Do Not Start,@ KCR,2026-07-18,streamers_2026-07-18.json,german marquez,608566,0.8999999999999986,2,3.0,2,2026-07-19,2026-07-19,318.0,6.563885886610066,data_driven_full,logged,0.0
2026-07-19,Ryan Johnson,25,Do Not Start,,2026-07-18,streamers_2026-07-18.json,ryan johnson,696270,14.5,5,5.0,1,2026-07-19,2026-07-19,260.0,7.690791708211793,data_driven_thin,logged,0.0
2026-07-19,Alan Rangel,26,Do Not Start,,2026-07-18,streamers_2026-07-18.json,alan rangel,660604,-3.8000000000000007,4,4.0,5,2026-07-19,2026-07-19,232.0,8.153638997923133,data_driven_thin,logged,0.0
2026-07-19,Grant Holmes,27,Do Not Start,,2026-07-18,streamers_2026-07-18.json,grant holmes,656550,3.5,2,5.0,3,2026-07-19,2026-07-19,107.0,10.48029362482661,data_driven_full,logged,0.0
2026-07-19,Jacob Lopez,28,Do Not Start,,2026-07-18,streamers_2026-07-18.json,jacob lopez,682052,10.299890000000001,6,4.3333,2,2026-07-19,2026-07-19,333.0,6.140498018533941,data_driven_full,logged,0.0
2026-07-19,Eduardo Rodriguez,17,Probably Start,,2026-07-18,streamers_2026-07-18.json,eduardo rodriguez,593958,-7.19989,3,2.6667,5,2026-07-19,2026-07-19,273.0,7.398206645750595,data_driven_full,logged,0.0
2026-07-19,Zebby Matthews,24,Do Not Start,@ CHC,2026-07-18,streamers_2026-07-18.json,zebby matthews,805673,-14.100000000000001,4,3.0,8,2026-07-19,2026-07-19,207.0,8.523924221461016,data_driven_full,logged,0.0
2026-07-19,Casey Mize,16,Probably Start,@ LAA,2026-07-18,streamers_2026-07-18.json,casey mize,663554,7.999889999999999,5,3.3333,1,2026-07-19,2026-07-19,26.0,13.334875108935366,data_driven_full,logged,0.0
2026-07-19,Sean Burke,11,Probably Start,@ TOR,2026-07-18,streamers_2026-07-18.json,sean burke,680732,24.000109999999996,5,6.6667,0,2026-07-19,2026-07-19,29.0,13.249358265564776,data_driven_full,logged,0.0
2026-07-19,Joey Cantillo,14,Probably Start,,2026-07-18,streamers_2026-07-18.json,joey cantillo,676282,5.5,7,5.0,4,2026-07-19,2026-07-19,124.0,10.187252734522437,data_driven_full,logged,0.0
2026-07-19,Eury Pérez,15,Probably Start,@ MIL,2026-07-18,streamers_2026-07-18.json,eury perez,691587,23.799999999999997,9,6.0,0,2026-07-19,2026-07-19,53.0,11.933677102175713,data_driven_full,logged,0.0
2026-07-19,Cam Schlittler,1,Auto-Start,,2026-07-18,streamers_2026-07-18.json,cam schlittler,693645,9.299890000000001,8,4.3333,3,2026-07-19,2026-07-19,11.0,14.6807432105137,data_driven_full,logged,0.0
2026-07-19,Paul Skenes,2,Auto-Start,@ CLE,2026-07-18,streamers_2026-07-18.json,paul skenes,694973,20.099999999999998,8,7.0,1,2026-07-19,2026-07-19,3.0,17.254331558893632,data_driven_full,logged,0.0
2026-07-19,Yoshinobu Yamamoto,4,Auto-Start,@ NYY,2026-07-18,streamers_2026-07-18.json,yoshinobu yamamoto,808967,28.700000000000003,7,9.0,2,2026-07-19,2026-07-19,13.0,14.54732566808889,data_driven_full,logged,0.0
2026-07-19,Sonny Gray,5,Auto-Start,,2026-07-18,streamers_2026-07-18.json,sonny gray,543243,13.799999999999997,5,6.0,1,2026-07-19,2026-07-19,35.0,12.6161872221663,data_driven_full,logged,0.0
2026-07-19,Logan Gilbert,3,Auto-Start,,2026-07-18,streamers_2026-07-18.json,logan gilbert,669302,18.799999999999997,10,6.0,3,2026-07-19,2026-07-19,5.0,15.482776150108812,data_driven_full,logged,0.0
2026-07-19,Hunter Greene,7,Auto-Start,@ COL,2026-07-18,streamers_2026-07-18.json,hunter greene,668881,16.799999999999997,7,6.0,3,2026-07-19,2026-07-19,22.0,13.460313080252003,data_driven_thin,logged,0.0
2026-07-19,Nathan Eovaldi,8,Auto-Start,@ ATL,2026-07-18,streamers_2026-07-18.json,nathan eovaldi,543135,-0.8000000000000007,2,4.0,4,2026-07-19,2026-07-19,28.0,13.311130876387692,data_driven_full,logged,0.0
2026-07-19,Shota Imanaga,9,Auto-Start,,2026-07-18,streamers_2026-07-18.json,shota imanaga,684007,20.099999999999998,4,7.0,0,2026-07-19,2026-07-19,30.0,13.223929379199904,data_driven_full,logged,0.0
2026-07-19,Foster Griffin,10,Auto-Start,@ ATH,2026-07-18,streamers_2026-07-18.json,foster griffin,656492,14.099999999999998,2,7.0,1,2026-07-19,2026-07-19,79.0,11.113947224125036,data_driven_full,logged,0.0
2026-07-19,Shane McClanahan,12,Probably Start,@ BOS,2026-07-18,streamers_2026-07-18.json,shane mcclanahan,663556,2.5,3,5.0,4,2026-07-19,2026-07-19,39.0,12.355915995376412,data_driven_full,logged,0.0
2026-07-19,Nolan McLean,6,Auto-Start,@ PHI,2026-07-18,streamers_2026-07-18.json,nolan mclean,690997,25.799999999999997,10,6.0,0,2026-07-19,2026-07-19,57.0,11.828820532629354,data_driven_full,logged,0.0
2026-07-20,Janson Junk,22,Do Not Start,@ HOU,2026-07-20,streamers_2026-07-20.json,janson junk,676083,-3.8000000000000007,3,4.0,6,2026-07-20,2026-07-20,183.0,8.845445780458675,data_driven_full,logged,0.0
2026-07-20,Tanner Bibee,18,Questionable,,2026-07-20,streamers_2026-07-20.json,tanner bibee,676440,13.799999999999997,5,6.0,2,2026-07-20,2026-07-20,119.0,9.937908917529027,data_driven_full,logged,0.0
2026-07-20,Bryce Elder,19,Do Not Start,,2026-07-20,streamers_2026-07-20.json,bryce elder,693821,13.799999999999997,4,6.0,2,2026-07-20,2026-07-20,110.0,10.070984394825874,data_driven_full,logged,0.0
2026-07-20,Kyle Leahy,20,Do Not Start,@ LAA,2026-07-20,streamers_2026-07-20.json,kyle leahy,681517,18.799999999999997,4,6.0,1,2026-07-20,2026-07-20,212.0,8.417505810270438,data_driven_full,logged,0.0
2026-07-20,Trevor McDonald,21,Do Not Start,@ KCR,2026-07-20,streamers_2026-07-20.json,trevor mcdonald,686790,2.1999999999999993,3,4.0,3,2026-07-20,2026-07-20,190.0,8.780304800106665,data_driven_full,logged,0.0
2026-07-20,Erick Fedde,23,Do Not Start,@ TEX,2026-07-20,streamers_2026-07-20.json,erick fedde,607200,11.2,6,4.0,2,2026-07-20,2026-07-20,257.0,7.77571877835738,data_driven_full,logged,0.0
2026-07-20,Mitch Bratt,29,Do Not Start,,2026-07-20,streamers_2026-07-20.json,mitch bratt,683352,5.400109999999998,4,4.6667,2,2026-07-20,2026-07-20,334.0,6.100788027331961,data_driven_thin,logged,0.0
2026-07-20,JP Sears,25,Do Not Start,@ ATL,2026-07-20,streamers_2026-07-20.json,jp sears,676664,14.5,3,5.0,1,2026-07-20,2026-07-20,206.0,8.50563205605384,data_driven_thin,logged,0.0
2026-07-20,Jameson Taillon,26,Do Not Start,,2026-07-20,streamers_2026-07-20.json,jameson taillon,592791,5.299890000000001,6,4.3333,4,2026-07-20,2026-07-20,167.0,9.183028400176177,marcel_il,logged,0.0
2026-07-20,Ronel Blanco,27,Do Not Start,,2026-07-20,streamers_2026-07-20.json,ronel blanco,669854,10.400109999999998,8,4.6667,4,2026-07-20,2026-07-20,39.0,12.12,marcel_il,logged,0.0
2026-07-20,Andrew Alvarez,28,Do Not Start,@ COL,2026-07-20,streamers_2026-07-20.json,andrew alvarez,674841,1.2998900000000013,2,4.3333,3,2026-07-20,2026-07-20,163.0,9.254403784601896,data_driven_thin,logged,0.0
2026-07-20,José Soriano,17,Questionable,,2026-07-20,streamers_2026-07-20.json,jose soriano,667755,21.099999999999998,7,7.0,2,2026-07-20,2026-07-20,44.0,11.86015225182451,data_driven_full,logged,0.0
2026-07-20,Kyle Freeland,30,Do Not Start,,2026-07-20,streamers_2026-07-20.json,kyle freeland,607536,6.799999999999997,4,6.0,4,2026-07-20,2026-07-20,189.0,8.795850699353926,data_driven_full,logged,0.0
2026-07-20,Jeffrey Springs,24,Do Not Start,@ ARI,2026-07-20,streamers_2026-07-20.json,jeffrey springs,605488,7.5,2,5.0,2,2026-07-20,2026-07-20,242.0,7.971803550769036,data_driven_full,logged,0.0
2026-07-20,Jack Flaherty,16,Questionable,@ CHC,2026-07-20,streamers_2026-07-20.json,jack flaherty,656427,5.199999999999999,4,4.0,3,2026-07-20,2026-07-20,71.0,11.044326728668365,data_driven_full,logged,0.0
2026-07-20,Shane Baz,11,Probably Start,@ BOS,2026-07-20,streamers_2026-07-20.json,shane baz,669358,14.799999999999997,6,6.0,2,2026-07-20,2026-07-20,104.0,10.2546473991885,data_driven_full,logged,0.0
2026-07-20,Freddy Peralta,14,Questionable,@ MIL,2026-07-20,streamers_2026-07-20.json,freddy peralta,642547,-0.40010999999999797,6,5.3333,7,2026-07-20,2026-07-20,47.0,11.606348192484386,data_driven_full,logged,0.0
2026-07-20,Jacob Misiorowski,1,Auto-Start,,2026-07-20,streamers_2026-07-20.json,jacob misiorowski,694819,14.2,6,4.0,0,2026-07-20,2026-07-20,1.0,18.45778871902301,data_driven_full,logged,0.0
2026-07-20,Joe Ryan,2,Auto-Start,@ CLE,2026-07-20,streamers_2026-07-20.json,joe ryan,657746,-9.8,3,4.0,8,2026-07-20,2026-07-20,14.0,13.933446510732946,data_driven_full,logged,0.0
2026-07-20,Jacob deGrom,3,Auto-Start,,2026-07-20,streamers_2026-07-20.json,jacob degrom,594798,2.400109999999998,6,4.6667,5,2026-07-20,2026-07-20,4.0,15.716003119179504,data_driven_full,logged,0.0
2026-07-20,Dylan Cease,4,Auto-Start,,2026-07-20,streamers_2026-07-20.json,dylan cease,656302,12.799999999999997,7,6.0,3,2026-07-20,2026-07-20,5.0,15.702997799949625,data_driven_full,logged,0.0
2026-07-20,Michael Wacha,15,Questionable,,2026-07-20,streamers_2026-07-20.json,michael wacha,608379,17.799999999999997,5,6.0,1,2026-07-20,2026-07-20,91.0,10.605478040056235,data_driven_full,logged,0.0
2026-07-20,Payton Tolle,6,Auto-Start,,2026-07-20,streamers_2026-07-20.json,payton tolle,801139,9.700109999999999,9,5.6667,4,2026-07-20,2026-07-20,34.0,12.454739113587827,data_driven_full,logged,0.0
2026-07-20,Cristopher Sánchez,5,Auto-Start,,2026-07-20,streamers_2026-07-20.json,cristopher sanchez,650911,9.599890000000002,7,5.3333,3,2026-07-20,2026-07-20,7.0,15.511695999113826,data_driven_full,logged,0.0
2026-07-20,Braxton Ashcraft,8,Auto-Start,@ NYY,2026-07-20,streamers_2026-07-20.json,braxton ashcraft,677952,-12.100000000000001,2,3.0,7,2026-07-20,2026-07-20,22.0,13.121171487760291,data_driven_full,logged,0.0
2026-07-20,Emmet Sheehan,9,Probably Start,@ PHI,2026-07-20,streamers_2026-07-20.json,emmet sheehan,686218,1.599890000000002,6,5.3333,6,2026-07-20,2026-07-20,37.0,12.233349004276128,data_driven_full,logged,0.0
2026-07-20,Nick Martinez,10,Probably Start,@ TOR,2026-07-20,streamers_2026-07-20.json,nick martinez,607259,10.799999999999997,0,6.0,1,2026-07-20,2026-07-20,231.0,8.17414002320912,data_driven_full,logged,0.0
2026-07-20,Ryan Weathers,12,Probably Start,,2026-07-20,streamers_2026-07-20.json,ryan weathers,677960,1.400109999999998,5,4.6667,5,2026-07-20,2026-07-20,100.0,10.35809794461045,data_driven_full,logged,0.0
2026-07-20,Andrew Abbott,13,Probably Start,@ SEA,2026-07-20,streamers_2026-07-20.json,andrew abbott,671096,19.799999999999997,6,6.0,0,2026-07-20,2026-07-20,158.0,9.358631517570316,data_driven_full,logged,0.0
2026-07-20,George Kirby,7,Auto-Start,,2026-07-20,streamers_2026-07-20.json,george kirby,669923,21.799999999999997,6,6.0,0,2026-07-20,2026-07-20,42.0,11.993103398850913,data_driven_full,logged,0.0
2026-07-21,Kumar Rocker,22,Do Not Start,,2026-07-20,streamers_2026-07-20.json,kumar rocker,677958,22.799999999999997,6,6.0,0,2026-07-21,2026-07-21,222.0,8.318228560889374,data_driven_full,logged,0.0
2026-07-21,Luinder Avila,20,Do Not Start,,2026-07-20,streamers_2026-07-20.json,luinder avila,679883,16.89989,7,6.3333,2,2026-07-21,2026-07-21,218.0,8.357472279255784,data_driven_full,logged,0.0
2026-07-21,Matthew Liberatore,19,Do Not Start,@ LAA,2026-07-20,streamers_2026-07-20.json,matthew liberatore,669461,3.599890000000002,7,5.3333,5,2026-07-21,2026-07-21,184.0,8.877420825046523,data_driven_full,logged,0.0
2026-07-21,Tyler Phillips,23,Do Not Start,@ HOU,2026-07-20,streamers_2026-07-20.json,tyler phillips,663969,6.299890000000001,2,4.3333,2,2026-07-21,2026-07-21,219.0,8.353824192334855,data_driven_full,logged,0.0
2026-07-21,Tatsuya Imai,21,Do Not Start,,2026-07-20,streamers_2026-07-20.json,tatsuya imai,837227,18.799999999999997,8,6.0,1,2026-07-21,2026-07-21,147.0,9.56761506333279,data_driven_full,logged,0.0
2026-07-21,David Peterson,27,Do Not Start,,2026-07-20,streamers_2026-07-20.json,david peterson,656849,22.000109999999996,4,6.6667,0,2026-07-21,2026-07-21,263.0,7.726036959356845,data_driven_full,logged,0.0
2026-07-21,Michael Lorenzen,30,Do Not Start,,2026-07-20,streamers_2026-07-20.json,michael lorenzen,547179,-2.899889999999999,5,3.6667,6,2026-07-21,2026-07-21,264.0,7.713625756489253,data_driven_full,logged,0.0
2026-07-21,Tyler Mahle,18,Do Not Start,@ KCR,2026-07-20,streamers_2026-07-20.json,tyler mahle,641816,7.5,4,5.0,3,2026-07-21,2026-07-21,146.0,9.568974828800844,data_driven_full,logged,0.0
2026-07-21,Walker Buehler,25,Do Not Start,@ ATL,2026-07-20,streamers_2026-07-20.json,walker buehler,621111,10.700109999999999,3,5.6667,2,2026-07-21,2026-07-21,239.0,8.06556916107731,data_driven_full,logged,0.0
2026-07-21,Zach Thornton,17,Do Not Start,@ MIL,2026-07-20,streamers_2026-07-20.json,zach thornton,804267,17.799999999999997,2,6.0,0,2026-07-21,2026-07-21,141.0,9.631495082498104,data_driven_thin,logged,0.0
2026-07-21,Luis Castillo,15,Questionable,,2026-07-20,streamers_2026-07-20.json,luis castillo,622491,14.099999999999998,3,7.0,3,2026-07-21,2026-07-21,60.0,11.298074811703142,data_driven_full,logged,0.0
2026-07-21,Jack Perkins,14,Questionable,@ ARI,2026-07-20,streamers_2026-07-20.json,jack perkins,678022,8.5,4,5.0,3,2026-07-21,2026-07-21,99.0,10.421682301745724,data_driven_thin,logged,0.0
2026-07-21,Chase Burns,1,Auto-Start,@ SEA,2026-07-20,streamers_2026-07-20.json,chase burns,695505,17.5,6,5.0,0,2026-07-21,2026-07-21,24.0,13.001311958588037,data_driven_full,logged,0.0
2026-07-21,Zack Wheeler,2,Auto-Start,,2026-07-20,streamers_2026-07-20.json,zack wheeler,554430,23.099999999999994,9,7.0,2,2026-07-21,2026-07-21,3.0,15.800012412729757,data_driven_full,logged,0.0
2026-07-21,Kevin Gausman,4,Auto-Start,,2026-07-20,streamers_2026-07-20.json,kevin gausman,592332,-7.000110000000001,1,3.3333,4,2026-07-21,2026-07-21,22.0,13.039087896580511,data_driven_full,logged,0.0
2026-07-21,Parker Messick,6,Probably Start,,2026-07-20,streamers_2026-07-20.json,parker messick,800048,18.70011,6,5.6667,1,2026-07-21,2026-07-21,70.0,11.099346150630227,data_driven_full,logged,0.0
2026-07-21,Drew Rasmussen,3,Auto-Start,@ TOR,2026-07-20,streamers_2026-07-20.json,drew rasmussen,656876,9.5,5,5.0,2,2026-07-21,2026-07-21,29.0,12.764436811992992,data_driven_full,logged,0.0
2026-07-21,Walbert Ureña,9,Probably Start,,2026-07-20,streamers_2026-07-20.json,walbert urena,700712,15.799999999999997,5,6.0,1,2026-07-21,2026-07-21,79.0,10.830560739485588,data_driven_full,logged,0.0
2026-07-21,Brandon Sproat,10,Questionable,,2026-07-20,streamers_2026-07-20.json,brandon sproat,687075,7.400109999999998,4,4.6667,2,2026-07-21,2026-07-21,113.0,10.066265036627952,data_driven_full,logged,0.0
2026-07-21,Noah Schultz,12,Questionable,@ TEX,2026-07-20,streamers_2026-07-20.json,noah schultz,702273,-6.899890000000001,2,3.6667,5,2026-07-21,2026-07-21,226.0,8.299713991736017,data_driven_full,logged,0.0
2026-07-21,Reynaldo López,13,Questionable,,2026-07-20,streamers_2026-07-20.json,reynaldo lopez,625643,-1.7001099999999987,6,4.3333,5,2026-07-21,2026-07-21,115.0,10.034165429041396,data_driven_full,logged,0.0
2026-07-21,Framber Valdez,8,Probably Start,@ CHC,2026-07-20,streamers_2026-07-20.json,framber valdez,664285,-16.79989,1,0.6667,6,2026-07-21,2026-07-21,69.0,11.108992954029956,data_driven_full,logged,0.0
2026-07-22,Seth Lugo,25,Do Not Start,,2026-07-22,streamers_2026-07-22.json,seth lugo,607625,16.099999999999998,5,7.0,3,2026-07-22,2026-07-22,200.0,8.63037754433013,data_driven_full,logged,0.0
2026-07-22,Cade Cavalli,20,Questionable,@ COL,2026-07-22,streamers_2026-07-22.json,cade cavalli,676917,21.799999999999997,8,6.0,0,2026-07-22,2026-07-22,79.0,10.85131879395224,data_driven_full,logged,0.0
2026-07-22,Anthony Kay,21,Questionable,@ TEX,2026-07-22,streamers_2026-07-22.json,anthony kay,641743,8.5,4,5.0,2,2026-07-22,2026-07-22,224.0,8.305852794763295,data_driven_full,logged,0.0
2026-07-22,Eric Lauer,22,Questionable,@ PHI,2026-07-22,streamers_2026-07-22.json,eric lauer,641778,11.599890000000002,5,5.3333,3,2026-07-22,2026-07-22,278.0,7.5715763560772835,data_driven_full,logged,0.0
2026-07-22,Keider Montero,23,Questionable,@ CHC,2026-07-22,streamers_2026-07-22.json,keider montero,672456,20.599890000000002,8,5.3333,1,2026-07-22,2026-07-22,149.0,9.53277354629655,data_driven_full,logged,0.0
2026-07-22,Slade Cecconi,24,Do Not Start,,2026-07-22,streamers_2026-07-22.json,slade cecconi,677944,4.400109999999998,5,4.6667,3,2026-07-22,2026-07-22,193.0,8.773278145913125,data_driven_full,logged,0.0
