batter,Cold_lift_pct,Cool_lift_pct,Dome_lift_pct,Hot_lift_pct,Warm_lift_pct,Cold_pa,Cool_pa,Dome_pa,Hot_pa,Warm_pa,Cold_rate,Cool_rate,Dome_rate,Hot_rate,Warm_rate,annual_rate,total_pa,player_name,team,rank
545341,-53.6,-15.6,3.3,21.2,-2.3,224.0,369.0,1154.0,736.0,732.0,0.12053571428571429,0.21951219512195122,0.268630849220104,0.31521739130434784,0.2540983606557377,0.2600311041990669,3215,,,
545350,51.3,-60.0,10.9,18.3,-16.2,108.0,143.0,324.0,145.0,195.0,0.18518518518518517,0.04895104895104895,0.13580246913580246,0.14482758620689656,0.10256410256410256,0.12240437158469945,915,,,
545358,-28.4,145.9,-128.0,62.4,16.0,68.0,103.0,278.0,264.0,378.0,0.07352941176470588,0.2524271844660194,-0.02877697841726619,0.16666666666666666,0.11904761904761904,0.10265811182401467,1091,,,
545361,-5.4,6.0,-10.5,9.2,-4.9,224.0,778.0,408.0,573.0,913.0,0.3705357142857143,0.41516709511568123,0.35049019607843135,0.42757417102966844,0.3723986856516977,0.39157458563535913,2896,Mike Trout,LAA,15.0
546318,22.9,3.2,11.6,-8.8,-1.9,132.0,207.0,117.0,464.0,504.0,0.3106060606060606,0.2608695652173913,0.28205128205128205,0.23060344827586207,0.24801587301587302,0.25280898876404495,1424,,,
546991,6.0,-62.8,114.1,18.2,-8.2,153.0,205.0,78.0,331.0,364.0,0.2222222222222222,0.07804878048780488,0.44871794871794873,0.24773413897280966,0.19230769230769232,0.20954907161803712,1131,,,
547180,-4.0,-11.9,-17.5,6.8,5.0,389.0,650.0,389.0,1401.0,1330.0,0.34704370179948585,0.31846153846153846,0.2982005141388175,0.38615274803711636,0.37969924812030076,0.3616253907189228,4159,Bryce Harper,PHI,27.0
547379,-19.7,-86.5,-100.0,-0.9,74.2,209.0,124.0,64.0,220.0,289.0,0.09569377990430622,0.016129032258064516,0.0,0.11818181818181818,0.20761245674740483,0.11920529801324503,906,,,
547989,15.8,-29.8,-26.5,0.6,20.6,525.0,396.0,640.0,768.0,968.0,0.33714285714285713,0.20454545454545456,0.2140625,0.29296875,0.3512396694214876,0.2911737943585077,3297,,,
553869,-3.3,-13.3,0.6,10.6,0.2,251.0,511.0,271.0,693.0,795.0,0.22709163346613545,0.2035225048923679,0.23616236162361623,0.2597402597402597,0.23522012578616353,0.2348274494248314,2521,,,
553882,28.3,3.1,-23.4,11.5,-1.7,232.0,315.0,464.0,350.0,409.0,0.33189655172413796,0.26666666666666666,0.19827586206896552,0.2885714285714286,0.254278728606357,0.25875706214689265,1770,,,
