pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla
571760,Andrew Heaney,2082,4.939,1.436,-0.058,0.476,0.275,0.51,0.346,0.725,33.2,P,False,SP,77.11111111111111,5.002,4.9579,0.7934669232704061,0.2937331609448015,0.9401188498041217,0.49148347784142044,0.033,1.8436,10.14,,,,0,0,0.0,4.997754702775267,3.299354624132185
680684,Gunnar Hoglund,547,4.883,1.523,-0.06,0.507,0.303,0.521,0.339,0.697,21.2,P,False,SP,91.16666666666667,4.915,4.8926,0.771993378092015,0.27715760288047453,0.9231926622978569,0.499060172416872,0.033,1.8405,10.12,,,,0,0,0.0,5.017234908610348,3.139131411171242
676961,Caleb Boushley,754,4.876,1.596,-0.06,0.454,0.286,0.493,0.328,0.714,19.9,P,False,RP,29.0,5.055,4.9297,0.7836652224954932,0.3298184146814618,0.9214138062008079,0.4804589949258974,0.033,1.8385,,1.84,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.978578523357868,3.317547302925691
608665,Kendall Graveman,324,4.89,1.425,-0.06,0.415,0.381,0.389,0.307,0.619,23.8,P,False,RP,17.05263157894737,5.038,4.9344,0.832149721240491,0.5362070307052735,0.8084614369364771,0.4593869235571418,0.033,1.8357,,1.84,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
702674,Caden Dana,562,4.925,1.545,-0.058,0.438,0.338,0.467,0.339,0.662,30.5,P,False,SP,80.28571428571429,4.944,4.9307,0.8093606941145238,0.38142975711817007,0.8787315292437555,0.49074081992871804,0.033,1.8347,10.09,,,,0,0,0.0,4.803410499847687,4.088865862397654
684974,Craig Yoho,176,4.985,1.436,-0.056,0.441,0.325,0.465,0.326,0.675,40.7,P,True,RP,22.0,4.772,4.9211,0.7979223642003037,0.3861844338282516,0.8832511304122209,0.48042773025204444,0.033,1.8346,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
605135,Chris Bassitt,3043,4.828,1.584,-0.062,0.459,0.286,0.502,0.321,0.714,14.4,P,False,SP,76.075,5.057,4.8967,0.7659671212856254,0.3146004176206709,0.9240140924597368,0.4809828001216279,0.033,1.8324,10.08,,,,0,0,0.0,4.903700259150881,3.5604133369033235
687362,Connor Gillispie,552,4.928,1.545,-0.058,0.474,0.331,0.485,0.33,0.669,30.9,P,False,SP,78.85714285714286,4.803,4.890499999999999,0.7844143782610068,0.348901982919527,0.8884503349134041,0.4909276624589047,0.033,1.8322,10.08,,,,0,0,0.0,4.880745388637384,3.733001372468253
682120,Tim Herrin,805,4.948,1.62,-0.058,0.455,0.365,0.453,0.324,0.635,35.2,P,False,RP,13.879310344827585,4.747,4.8877,0.7993629447990376,0.4127504368071572,0.8504335501119507,0.4858116871452836,0.033,1.8316,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.812381198170649,4.041649224058957
642701,Dennis Santana,1002,4.91,1.493,-0.059,0.52,0.327,0.545,0.337,0.673,28.3,P,False,RP,14.314285714285715,4.602,4.8176,0.743382343345366,0.23552227967178418,0.9168797167533855,0.5135277267774918,0.033,1.8309,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.063922785223677,2.8595254922049387
680689,Lyon Richardson,686,4.786,1.548,-0.063,0.445,0.32,0.475,0.317,0.68,10.2,P,False,RP,19.6,5.129,4.8889,0.778234157337312,0.36891340540111184,0.8889413611735426,0.4788677271154269,0.033,1.8296,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.785271880948738,4.045423190192791
680573,Simeon Woods Richardson,1959,4.911,1.438,-0.059,0.494,0.326,0.505,0.342,0.674,28.7,P,False,SP,81.625,4.837,4.8888,0.7810835073647115,0.30927641401750483,0.9038437947993242,0.5027536097571051,0.033,1.8295,10.06,,,,0,0,0.0,4.993697238207184,3.263389220784136
680730,Mitchell Parker,2705,4.94,1.452,-0.058,0.493,0.295,0.521,0.352,0.705,33.8,P,False,SP,81.96969696969697,4.874,4.9202,0.7829247855271299,0.2749198846585019,0.9349086164122081,0.5054428593432367,0.033,1.8292,10.06,,,,0,0,0.0,5.011784892173107,3.220826934938252
829272,Shinnosuke Ogasawara,674,4.838,1.452,-0.061,0.466,0.307,0.536,0.344,0.693,16.2,P,False,RP,29.304347826086957,4.935,4.8671,0.7602528930364132,0.24940251040422168,0.9299061360378196,0.5094010523939783,0.033,1.8291,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.955060149677876,3.301255951699092
669461,Matthew Liberatore,2457,4.906,1.572,-0.059,0.488,0.318,0.512,0.348,0.682,27.7,P,False,SP,81.9,4.882,4.8988,0.782575927487897,0.2945484567654997,0.9142248095714172,0.5062974239706025,0.033,1.8282,10.06,,,,0,0,0.0,4.956520754020336,3.4168981126862343
596271,Casey Lawrence,276,4.916,1.582,-0.059,0.479,0.3,0.516,0.318,0.7,29.4,P,False,RP,46.0,4.695,4.8497,0.7475343562006236,0.2905766451772469,0.9196345091877276,0.4883818327656,0.033,1.8276,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
607536,Kyle Freeland,2547,4.885,1.678,-0.06,0.513,0.304,0.536,0.35,0.696,22.0,P,False,SP,79.59375,4.874,4.8816999999999995,0.7666314717379732,0.24821878989549706,0.9341509391402824,0.5119404303490636,0.033,1.8274,10.05,,,,0,0,0.0,5.0419789941658415,3.0293066134962947
641656,Ian Hamilton,650,4.931,1.559,-0.058,0.452,0.326,0.479,0.314,0.674,31.5,P,False,RP,17.56756756756757,4.716,4.8665,0.7691238813956194,0.3627768446633418,0.8862128457798284,0.4808952093339766,0.033,1.8253,,1.83,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.843160862436614,3.843551846977349
663460,Kris Bubic,1955,5.039,1.48,-0.054,0.496,0.327,0.508,0.342,0.673,48.6,P,False,SP,88.86363636363636,4.508,4.8797,0.7766869519857541,0.30404970251094565,0.9051770044474693,0.5047406467030947,0.033,1.825,10.04,,,,0,0,0.0,5.018904923231167,3.202910024696992
669674,Sam Long,839,4.961,1.472,-0.057,0.475,0.322,0.492,0.34,0.678,37.5,P,False,RP,19.976190476190474,4.775,4.905200000000001,0.7879436069351682,0.3337929649558091,0.9019552559401651,0.49726345237448927,0.033,1.8247,,1.82,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.911210086664088,3.643187388081408
450203,Charlie Morton,2548,5.032,1.569,-0.054,0.457,0.337,0.483,0.326,0.663,48.2,P,False,SP,77.21212121212122,4.496,4.8712,0.7769666512208472,0.35444310407718604,0.8840964722840924,0.49132368009873406,0.033,1.8228,10.03,,,,0,0,0.0,4.911852259803822,3.61747738817772
687830,Sawyer Gipson-Long,463,4.805,1.568,-0.063,0.503,0.297,0.561,0.339,0.703,12.2,P,False,SP,57.875,4.864,4.822699999999999,0.7316026012558046,0.20329806876342915,0.9470074035874162,0.5143232364305719,0.033,1.8197,10.01,,,,0,0,0.0,5.018539381316236,2.986792818917487
663568,Stephen Kolek,1774,4.85,1.579,-0.061,0.486,0.299,0.518,0.33,0.701,18.1,P,False,SP,88.7,4.904,4.866199999999999,0.755899576699369,0.2852625389116721,0.9264086441711101,0.4962337061718218,0.033,1.8188,10.0,,,,0,0,0.0,4.936936833984678,3.4242903748545634
664294,Dauri Moreta,285,4.902,1.529,-0.059,0.473,0.309,0.498,0.342,0.691,26.8,P,False,RP,15.833333333333334,4.923,4.9083,0.7833163644562603,0.3216126072279084,0.9157274451497218,0.49849567344427037,0.033,1.816,,1.82,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
687888,Brandon Walter,814,4.847,1.57,-0.061,0.517,0.282,0.511,0.339,0.718,17.7,P,False,SP,90.44444444444444,5.064,4.9121,0.7722909147588124,0.29545830599671064,0.9390449163857532,0.49480223610403745,0.033,1.8152,9.98,,,,0,0,0.0,5.022706743062035,3.1698118142321663
642016,Daniel Robert,255,4.909,1.499,-0.059,0.491,0.311,0.508,0.328,0.689,28.2,P,False,RP,17.0,4.747,4.860399999999999,0.7585949626094635,0.3056144837313832,0.9143185480467855,0.495591045514587,0.033,1.8145,,1.81,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
606965,Chris Devenski,278,4.896,1.483,-0.059,0.488,0.323,0.495,0.329,0.677,24.9,P,False,RP,19.857142857142858,4.8,4.8671999999999995,0.7680478053451439,0.33090937144254784,0.9015082961834102,0.49506078858063746,0.033,1.8125,,1.81,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
519008,T. J. Mcfarland,272,4.902,1.439,-0.059,0.464,0.318,0.513,0.314,0.682,26.6,P,False,RP,10.074074074074074,4.606,4.8132,0.7366681255616945,0.2995004563548911,0.907770022381013,0.4925335685890581,0.033,1.8113,,1.81,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
607067,Colin Rea,2654,4.884,1.555,-0.06,0.497,0.293,0.502,0.337,0.707,21.8,P,False,SP,75.82857142857142,4.954,4.905,0.7738052726362699,0.31392748061913567,0.9282791655647347,0.4944434378676584,0.033,1.8097,9.95,,,,0,0,0.0,4.9749079231653495,3.36883488576876
670059,Colin Holderman,503,4.9,1.589,-0.059,0.468,0.325,0.5,0.31,0.675,25.8,P,False,RP,20.12,4.617,4.8151,0.7410739178898191,0.32519262012720307,0.8970066852624452,0.48830044521185745,0.033,1.8093,,1.81,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.861775112950312,3.6971548972383994
667463,John King,796,4.745,1.632,-0.065,0.487,0.312,0.503,0.309,0.688,7.0,P,False,RP,15.307692307692308,5.002,4.8221,0.7385382691902592,0.31866057299116,0.9072827170669233,0.4858173933705701,0.033,1.808,,1.81,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.952235552590142,3.284421898842961
667755,José Soriano,2869,4.904,1.667,-0.059,0.468,0.342,0.488,0.31,0.658,27.2,P,False,SP,89.65625,4.601,4.8130999999999995,0.7482264175004727,0.34921281324487874,0.8806511876379712,0.48873715662855843,0.033,1.8079,9.94,,,,0,0,0.0,4.886718946300079,3.6096455414108153
674841,Andrew Alvarez,417,4.901,1.617,-0.059,0.458,0.328,0.501,0.351,0.672,26.5,P,False,SP,83.4,4.874,4.8929,0.7842500225758888,0.3168966792285388,0.9083105258926435,0.5104494082983715,0.033,1.8051,9.93,,,,0,0,0.0,4.908034834878269,3.6124975315380334
656605,Mitch Keller,2870,4.885,1.552,-0.06,0.493,0.302,0.52,0.338,0.698,22.1,P,False,SP,89.6875,4.821,4.8658,0.7571365445790254,0.28131862967331944,0.9301999364820559,0.5039575435178316,0.033,1.8047,9.93,,,,0,0,0.0,4.970313024115096,3.318530187125935
668834,Easton Mcgee,223,4.896,1.651,-0.059,0.51,0.237,0.562,0.341,0.763,25.0,P,False,RP,24.77777777777778,4.844,4.8804,0.7335176566969456,0.19663177048294078,0.9934585232174615,0.5036332358244157,0.033,1.8032,,1.8,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
676206,Freddy Tarnok,130,4.88,1.581,-0.06,0.429,0.329,0.464,0.33,0.671,20.5,P,True,RP,26.0,4.953,4.9018999999999995,0.7895606075574948,0.38972927734258267,0.887521547700755,0.48843840738370886,0.033,1.8024,,1.8,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
605280,Clay Holmes,2852,4.921,1.647,-0.058,0.476,0.325,0.488,0.319,0.675,30.2,P,False,SP,83.88235294117646,4.672,4.8463,0.7578066681246034,0.3465210652387377,0.896532743302944,0.49007880405682536,0.033,1.8016,9.91,,,,0,0,0.0,4.959305023602715,3.376640276376726
683627,Anthony Molina,608,4.829,1.545,-0.062,0.456,0.363,0.441,0.325,0.637,14.7,P,False,RP,35.76470588235294,5.003,4.8812,0.7949092949544158,0.43713547528711083,0.8549120152581182,0.4881855611323954,0.033,1.7935,,1.79,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.807868465207178,4.056049414281357
489446,Kirby Yates,754,5.079,1.456,-0.053,0.503,0.338,0.472,0.341,0.662,55.5,P,False,RP,15.08,4.464,4.8945,0.7899464133933963,0.37442388552277583,0.8896482476133679,0.5005544203366735,0.033,1.7918,,1.79,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.99562743267571,3.413635844289585
800048,Parker Messick,625,4.883,1.542,-0.06,0.505,0.328,0.524,0.341,0.672,21.3,P,False,SP,89.28571428571429,4.691,4.8254,0.7480493610102501,0.27664145038466237,0.9172271653364679,0.5156427997836929,0.033,1.7899,9.84,,,,0,0,0.0,5.065305387116087,2.904338966879335
641672,Thomas Hatch,586,4.797,1.545,-0.063,0.491,0.349,0.452,0.32,0.651,11.5,P,False,RP,48.833333333333336,5.015,4.862399999999999,0.7780531188391349,0.41678984847924283,0.8694402128185643,0.4875178390352164,0.033,1.7838,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.758654885715536,4.250320629821836
608337,Lucas Giolito,2367,4.939,1.353,-0.058,0.483,0.337,0.497,0.34,0.663,33.4,P,False,SP,91.03846153846153,4.636,4.8481000000000005,0.7645779803739402,0.328481597376329,0.9016639907445327,0.5097315633213026,0.033,1.782,9.8,,,,0,0,0.0,4.946013114750574,3.464736380856131
669713,Hayden Wesneski,508,4.829,1.557,-0.062,0.527,0.293,0.538,0.338,0.707,14.8,P,False,SP,84.66666666666667,4.835,4.8308,0.7340113602189304,0.24836925638937735,0.9480729894395806,0.511599993310099,0.033,1.7814,9.8,,,,0,0,0.0,5.075527201538531,2.8560590565655763
678215,Luarbert Arias,207,4.831,1.458,-0.062,0.49,0.306,0.541,0.339,0.694,15.5,P,False,RP,29.571428571428573,4.772,4.8133,0.7309157948971681,0.2438235895590708,0.9404800659995485,0.5163757800890663,0.033,1.7809,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
681006,Josh Simpson,646,5.044,1.538,-0.054,0.451,0.333,0.5,0.319,0.667,49.3,P,False,RP,20.1875,4.234,4.800999999999999,0.7373826427678314,0.32633580226234127,0.9001712319145568,0.49997031764510314,0.033,1.7779,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.957059471068607,3.3616886975538307
663773,Bryan Hoeing,131,4.846,1.601,-0.061,0.433,0.349,0.471,0.307,0.651,17.4,P,True,RP,18.714285714285715,4.698,4.8016,0.7454457081251968,0.3839440853037511,0.8741451992934579,0.48838456162608807,0.033,1.7776,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
519326,Hunter Strickland,341,4.847,1.536,-0.061,0.493,0.316,0.532,0.332,0.684,17.6,P,False,RP,17.05,4.684,4.7981,0.727602243280561,0.26294948583359656,0.9286103354016704,0.513012853676158,0.033,1.777,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
595928,John Curtiss,557,4.884,1.387,-0.06,0.518,0.295,0.529,0.344,0.705,21.6,P,False,RP,17.967741935483872,4.775,4.8513,0.745973295425315,0.2646007127898298,0.9458493865034814,0.5128510725859159,0.033,1.7768,,1.78,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.96986918789962,3.345727952651353
663372,Ryan Feltner,597,4.837,1.579,-0.062,0.459,0.351,0.464,0.328,0.649,16.1,P,False,SP,85.28571428571429,4.869,4.8466,0.7705471427146645,0.39421282146124526,0.8781588816650723,0.49860435428982386,0.033,1.768,9.72,,,,0,0,0.0,4.760356794203296,4.21216680529776
694646,Chayce Mcdermott,195,4.998,1.495,-0.056,0.37,0.375,0.419,0.327,0.625,43.3,P,True,RP,48.75,4.623,4.8855,0.8030213724469244,0.4805265845837051,0.8435737901523722,0.4891557553521556,0.033,1.7676,,1.77,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
641835,Tim Mayza,312,4.839,1.548,-0.061,0.499,0.296,0.513,0.322,0.704,16.3,P,False,RP,19.5,4.779,4.821,0.7302070507842602,0.29886805772694225,0.9342697081857575,0.49846688912659426,0.033,1.7671,,1.77,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
680729,Garrett Mcdaniels,231,4.888,1.651,-0.06,0.413,0.367,0.459,0.32,0.633,22.7,P,False,RP,21.0,4.654,4.8178,0.7628428088123294,0.4064886816228793,0.8629783181954671,0.49725650362764817,0.033,1.7659,,1.77,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
676106,Emerson Hancock,1497,4.862,1.483,-0.061,0.462,0.304,0.499,0.318,0.696,18.8,P,False,SP,62.375,4.735,4.8239,0.7356329793158414,0.326467314720692,0.9222586860028678,0.49401541004104277,0.033,1.7659,9.71,,,,0,0,0.0,4.870838653926041,3.691722880373953
593576,Héctor Neris,548,4.86,1.586,-0.061,0.511,0.333,0.455,0.332,0.667,18.7,P,False,RP,15.657142857142857,4.945,4.8855,0.7827005079870395,0.4089524657137158,0.8894100865599137,0.49392856476632424,0.033,1.7635,,1.76,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.911951534176577,3.711040360829205
663542,Bryan Hudson,348,4.914,1.588,-0.059,0.415,0.293,0.504,0.348,0.707,29.1,P,False,RP,20.470588235294116,4.831,4.889099999999999,0.7652780056896966,0.31124026096196356,0.9415072639912712,0.5084154743416024,0.033,1.7627,,1.76,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
672456,Keider Montero,1620,4.9,1.543,-0.059,0.482,0.286,0.524,0.335,0.714,25.7,P,False,SP,67.5,4.695,4.8385,0.7347541064245853,0.27557934499669723,0.9505508588813252,0.5070549687072989,0.033,1.7615,9.69,,,,0,0,0.0,4.991564276601727,3.227962653437163
669432,Trevor Rogers,1627,4.809,1.538,-0.063,0.527,0.281,0.541,0.348,0.719,12.8,P,False,SP,90.38888888888889,4.929,4.845,0.7358209455258934,0.24125345667368925,0.9646821303344395,0.5180449610798591,0.033,1.7608,9.68,,,,0,0,0.0,5.049855908491436,2.9908704329129314
679883,Luinder Avila,216,4.976,1.549,-0.056,0.481,0.349,0.449,0.319,0.651,39.8,P,False,RP,16.615384615384617,4.545,4.846699999999999,0.769633113112016,0.4240272633156901,0.8726189072259743,0.4899914617734853,0.033,1.76,,1.76,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
677958,Kumar Rocker,1273,4.806,1.624,-0.063,0.484,0.321,0.489,0.326,0.679,12.5,P,False,SP,79.5625,4.893,4.8321,0.7482558011186362,0.3456841850799822,0.9099622717150231,0.49986138829523863,0.033,1.7599,9.68,,,,0,0,0.0,4.847054471499481,3.823101479650216
622503,Nabil Crismatt,534,4.845,1.621,-0.061,0.476,0.296,0.519,0.337,0.704,17.2,P,False,SP,66.75,4.817,4.8366,0.7385734259016521,0.2856742406593795,0.9427812472500017,0.5093789683188323,0.033,1.7584,9.67,,,,0,0,0.0,5.050202863040579,2.9693429511848084
605452,Joe Ross,903,4.829,1.511,-0.062,0.499,0.295,0.516,0.325,0.705,15.0,P,False,RP,23.153846153846153,4.789,4.816999999999999,0.7275779962889971,0.2932278548098015,0.9387835699382054,0.5022039976084974,0.033,1.7582,,1.76,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.928818973544173,3.4587194066366798
622608,Antonio Senzatela,2373,4.785,1.525,-0.063,0.464,0.309,0.497,0.333,0.691,10.0,P,False,SP,76.54838709677419,4.984,4.8447,0.7492072966699691,0.328757258316717,0.9244806929195131,0.5037920395498585,0.033,1.7554,9.65,,,,0,0,0.0,4.823177737595439,3.9061478334370823
615698,Cal Quantrill,2004,4.805,1.558,-0.063,0.493,0.311,0.475,0.332,0.689,12.1,P,False,SP,77.07692307692308,5.027,4.8716,0.7646015908988735,0.3703160331272033,0.914789331522422,0.49696370911239635,0.033,1.7526,9.64,,,,0,0,0.0,4.902884201272369,3.6724796097785735
605182,Mike Clevinger,145,4.89,1.509,-0.06,0.427,0.371,0.431,0.331,0.629,23.9,P,True,RP,14.5,4.805,4.8645,0.7898236239795295,0.4583711566510069,0.8562413763498085,0.4975594727588512,0.033,1.7471,,1.75,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
621107,Zach Eflin,1172,4.796,1.552,-0.063,0.502,0.309,0.512,0.329,0.691,11.3,P,False,SP,78.13333333333334,4.833,4.8071,0.7290421874126655,0.30198319448125654,0.9307560104744834,0.5081839666525023,0.033,1.7469,9.61,,,,0,0,0.0,4.986708577300558,3.21513996007452
434378,Justin Verlander,2608,4.893,1.45,-0.059,0.493,0.275,0.507,0.338,0.725,24.3,P,False,SP,89.93103448275862,4.822,4.8717,0.7472373376858419,0.3066864864569401,0.9554803603434824,0.5026692448385637,0.033,1.7467,9.61,,,,0,0,0.0,4.9643293108548265,3.422689473859005
665152,Dean Kremer,2692,4.884,1.459,-0.06,0.487,0.31,0.502,0.334,0.69,21.4,P,False,SP,86.83870967741936,4.708,4.8312,0.7424509944630293,0.3199109445604973,0.9277714441721876,0.5076944034954238,0.033,1.7464,9.61,,,,0,0,0.0,4.98017296125778,3.3089837964819697
676440,Tanner Bibee,3139,4.835,1.575,-0.062,0.481,0.313,0.508,0.335,0.687,15.9,P,False,SP,95.12121212121212,4.786,4.8203,0.7380567483213635,0.3088656612930174,0.92841350481825,0.5110290425992781,0.033,1.7457,9.6,,,,0,0,0.0,4.910203708460776,3.552551216310645
670810,Logan Gillaspie,170,4.728,1.602,-0.065,0.535,0.3,0.558,0.34,0.7,5.2,P,True,RP,42.5,4.861,4.767899999999999,0.7036645174440412,0.21370558441433762,0.9588674125381621,0.5272436911310128,0.033,1.7436,,1.74,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
605488,Jeffrey Springs,2847,4.877,1.432,-0.06,0.474,0.311,0.479,0.344,0.689,20.2,P,False,SP,88.96875,4.898,4.883299999999999,0.7708763722369174,0.361414755310837,0.9217978793951762,0.5058636899187003,0.033,1.7429,9.59,,,,0,0,0.0,4.961649588386789,3.465794712472165
682790,Wikelman González,368,4.842,1.503,-0.061,0.448,0.3,0.493,0.346,0.7,16.9,P,False,RP,23.0,4.963,4.878299999999999,0.7628727105825086,0.33398575948615017,0.935655593188556,0.5088645922261202,0.033,1.7425,,1.74,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
669721,Davis Daniel,183,4.764,1.708,-0.064,0.505,0.329,0.512,0.352,0.671,8.4,P,True,SP,61.0,4.98,4.8288,0.7503566318471515,0.30022382906760403,0.9245313041206479,0.5254005710864722,0.033,1.7418,9.58,,,,0,0,0.0,,
676467,Colton Gordon,1451,4.981,1.467,-0.056,0.498,0.278,0.549,0.353,0.722,40.0,P,False,SP,72.55,4.475,4.8292,0.7258958188704843,0.22662910953013493,0.9758619795545364,0.5262677906859656,0.033,1.7379,9.56,,,,0,0,0.0,5.088025618416776,2.8641147842224903
670174,Josh Winckowski,207,4.89,1.581,-0.06,0.517,0.314,0.458,0.323,0.686,23.6,P,False,RP,34.5,4.803,4.863899999999999,0.7619235242684672,0.40473921354681874,0.9062817686250395,0.4900539911211917,0.033,1.7378,,1.74,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
656849,David Peterson,2699,4.828,1.665,-0.062,0.489,0.323,0.484,0.335,0.677,14.3,P,False,SP,89.96666666666667,4.866,4.8393999999999995,0.7531384958410733,0.3550331746686741,0.9136112935925118,0.5068584485697836,0.033,1.7378,9.56,,,,0,0,0.0,4.948083873409434,3.461373350826997
669422,Matt Sauer,512,4.886,1.518,-0.06,0.497,0.327,0.491,0.33,0.673,22.4,P,False,SP,51.2,4.644,4.8134,0.7411298577368376,0.34322398031489443,0.9121206200698342,0.507762887572728,0.033,1.7373,9.56,,,,0,0,0.0,4.887040994875311,3.702372447974032
663399,Brandon Waddell,512,4.928,1.524,-0.058,0.476,0.324,0.492,0.328,0.676,31.0,P,False,RP,46.54545454545455,4.534,4.809799999999999,0.7377476654681068,0.3415276866361061,0.9143506128752454,0.5066398443571224,0.033,1.7356,,1.74,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.966588406291886,3.362725968725908
592791,Jameson Taillon,2114,4.874,1.48,-0.06,0.51,0.277,0.532,0.344,0.723,19.8,P,False,SP,84.56,4.743,4.8347,0.7283616722992746,0.25998207688706776,0.9679499698793488,0.5164757773445343,0.033,1.7345,9.54,,,,0,0,0.0,5.11834012606626,2.7385283842699497
656222,Jalen Beeks,929,4.888,1.368,-0.06,0.463,0.358,0.465,0.335,0.642,23.2,P,False,RP,14.983870967741936,4.671,4.8229,0.7612234989527105,0.3941461704006326,0.8831023240335287,0.5104613177575668,0.033,1.7301,,1.73,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.809473496939657,4.041628809934195
669920,Jason Alexander,1252,4.775,1.574,-0.064,0.445,0.289,0.513,0.324,0.711,9.3,P,False,SP,69.55555555555556,4.873,4.8044,0.7179175588262854,0.30021393173001276,0.9471230141490267,0.5040007176508798,0.033,1.7296,9.51,,,,0,0,0.0,4.903684434134911,3.501570070096685
592454,Tommy Kahnle,1092,4.746,1.506,-0.065,0.492,0.35,0.483,0.325,0.65,7.1,P,False,RP,15.380281690140846,4.868,4.7826,0.7357397223832791,0.3616265038767068,0.8930056426177854,0.5097154339757545,0.033,1.7287,,1.73,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.908916821995595,3.5306793731334096
681190,Randy Vásquez,2148,4.819,1.557,-0.062,0.494,0.282,0.536,0.336,0.718,13.5,P,False,SP,76.71428571428571,4.76,4.8012999999999995,0.7128681991814376,0.25473736036819994,0.9648585236856222,0.5161323629407712,0.033,1.728,9.5,,,,0,0,0.0,4.9596809981049645,3.307465051826087
687075,Brandon Sproat,290,4.767,1.553,-0.064,0.489,0.283,0.539,0.321,0.717,8.5,P,False,SP,72.5,4.757,4.763999999999999,0.6933478118595022,0.2517970131319176,0.9608999243068587,0.5099586026197389,0.033,1.7277,9.5,,,,0,0,0.0,,
657756,Connor Seabold,223,4.743,1.401,-0.065,0.537,0.279,0.54,0.343,0.721,6.5,P,False,RP,27.875,4.976,4.8129,0.7176378595911919,0.2458441902265509,0.9707031206106879,0.5202813699037415,0.033,1.7275,,1.73,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
701552,Andre Granillo,361,4.78,1.511,-0.064,0.516,0.376,0.511,0.334,0.624,9.8,P,False,RP,25.785714285714285,4.607,4.7281,0.7190906228430152,0.31037642747652816,0.8886350513010215,0.5302068770263599,0.033,1.7267,,1.73,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
695418,Brad Lord,2127,4.81,1.508,-0.063,0.504,0.267,0.535,0.332,0.733,12.9,P,False,RP,44.3125,4.806,4.8088,0.709633043318137,0.25611745473301384,0.9744915159955918,0.5106764475968075,0.033,1.7247,,1.72,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.994116602080064,3.1842381802432858
669060,Bryse Wilson,862,4.827,1.573,-0.062,0.483,0.323,0.479,0.325,0.677,14.1,P,False,RP,41.04761904761905,4.787,4.8149999999999995,0.7400526270677162,0.36695229714274735,0.9115144120356102,0.5026407090251984,0.033,1.7233,,1.72,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.888401577366544,3.684179918668257
