batter,home_team,pa,core_fp,rate,annual_rate,total_pa,lift_pct,player_name,team,rank
665750,ATH,95,21,0.22105263157894736,0.16606498194945848,1385,33.1,Leody Taveras,BAL,212.0
665750,BAL,46,12,0.2608695652173913,0.16606498194945848,1385,57.1,Leody Taveras,BAL,212.0
665750,DET,41,13,0.3170731707317073,0.16606498194945848,1385,90.9,Leody Taveras,BAL,212.0
665750,HOU,85,6,0.07058823529411765,0.16606498194945848,1385,-57.5,Leody Taveras,BAL,212.0
665750,KC,44,9,0.20454545454545456,0.16606498194945848,1385,23.2,Leody Taveras,BAL,212.0
665750,LAA,91,1,0.01098901098901099,0.16606498194945848,1385,-93.4,Leody Taveras,BAL,212.0
665750,MIN,45,13,0.28888888888888886,0.16606498194945848,1385,74.0,Leody Taveras,BAL,212.0
665750,SEA,122,-8,-0.06557377049180328,0.16606498194945848,1385,-139.5,Leody Taveras,BAL,212.0
665750,TEX,816,163,0.19975490196078433,0.16606498194945848,1385,20.3,Leody Taveras,BAL,212.0
665833,CHC,50,-2,-0.04,0.21857410881801126,1066,-118.3,Oneil Cruz,PIT,151.0
665833,CIN,71,20,0.28169014084507044,0.21857410881801126,1066,28.9,Oneil Cruz,PIT,151.0
665833,MIA,45,12,0.26666666666666666,0.21857410881801126,1066,22.0,Oneil Cruz,PIT,151.0
665833,MIL,57,6,0.10526315789473684,0.21857410881801126,1066,-51.8,Oneil Cruz,PIT,151.0
665833,PIT,790,194,0.24556962025316456,0.21857410881801126,1066,12.4,Oneil Cruz,PIT,151.0
665833,STL,53,3,0.05660377358490566,0.21857410881801126,1066,-74.1,Oneil Cruz,PIT,151.0
665862,ATL,107,19,0.17757009345794392,0.23770934629929769,1851,-25.3,Jazz Chisholm Jr.,NYY,208.0
665862,BOS,44,18,0.4090909090909091,0.23770934629929769,1851,72.1,Jazz Chisholm Jr.,NYY,208.0
665862,CHC,58,2,0.034482758620689655,0.23770934629929769,1851,-85.5,Jazz Chisholm Jr.,NYY,208.0
665862,CIN,50,5,0.1,0.23770934629929769,1851,-57.9,Jazz Chisholm Jr.,NYY,208.0
665862,MIA,824,184,0.22330097087378642,0.23770934629929769,1851,-6.1,Jazz Chisholm Jr.,NYY,208.0
665862,NYM,98,29,0.29591836734693877,0.23770934629929769,1851,24.5,Jazz Chisholm Jr.,NYY,208.0
665862,NYY,386,114,0.29533678756476683,0.23770934629929769,1851,24.2,Jazz Chisholm Jr.,NYY,208.0
665862,PHI,101,21,0.2079207920792079,0.23770934629929769,1851,-12.5,Jazz Chisholm Jr.,NYY,208.0
665862,PIT,41,9,0.21951219512195122,0.23770934629929769,1851,-7.7,Jazz Chisholm Jr.,NYY,208.0
665862,SD,43,10,0.23255813953488372,0.23770934629929769,1851,-2.2,Jazz Chisholm Jr.,NYY,208.0
665862,TOR,40,9,0.225,0.23770934629929769,1851,-5.3,Jazz Chisholm Jr.,NYY,208.0
665862,WSH,59,20,0.3389830508474576,0.23770934629929769,1851,42.6,Jazz Chisholm Jr.,NYY,208.0
665926,ATH,47,26,0.5531914893617021,0.24075829383886255,2110,129.8,Andrés Giménez,TOR,167.0
665926,BAL,43,18,0.4186046511627907,0.24075829383886255,2110,73.9,Andrés Giménez,TOR,167.0
665926,BOS,85,16,0.18823529411764706,0.24075829383886255,2110,-21.8,Andrés Giménez,TOR,167.0
665926,CLE,984,224,0.22764227642276422,0.24075829383886255,2110,-5.4,Andrés Giménez,TOR,167.0
665926,CWS,114,23,0.20175438596491227,0.24075829383886255,2110,-16.2,Andrés Giménez,TOR,167.0
665926,DET,91,13,0.14285714285714285,0.24075829383886255,2110,-40.7,Andrés Giménez,TOR,167.0
665926,HOU,42,3,0.07142857142857142,0.24075829383886255,2110,-70.3,Andrés Giménez,TOR,167.0
665926,KC,108,29,0.26851851851851855,0.24075829383886255,2110,11.5,Andrés Giménez,TOR,167.0
665926,LAA,48,10,0.20833333333333334,0.24075829383886255,2110,-13.5,Andrés Giménez,TOR,167.0
665926,MIN,117,33,0.28205128205128205,0.24075829383886255,2110,17.2,Andrés Giménez,TOR,167.0
665926,NYY,66,4,0.06060606060606061,0.24075829383886255,2110,-74.8,Andrés Giménez,TOR,167.0
665926,SEA,47,12,0.2553191489361702,0.24075829383886255,2110,6.0,Andrés Giménez,TOR,167.0
665926,TB,49,14,0.2857142857142857,0.24075829383886255,2110,18.7,Andrés Giménez,TOR,167.0
665926,TEX,41,17,0.4146341463414634,0.24075829383886255,2110,72.2,Andrés Giménez,TOR,167.0
665926,TOR,228,66,0.2894736842105263,0.24075829383886255,2110,20.2,Andrés Giménez,TOR,167.0
666139,BAL,71,13,0.18309859154929578,0.16633858267716536,1016,10.1,Josh Lowe,LAA,241.0
666139,BOS,97,27,0.27835051546391754,0.16633858267716536,1016,67.3,Josh Lowe,LAA,241.0
666139,KC,42,6,0.14285714285714285,0.16633858267716536,1016,-14.1,Josh Lowe,LAA,241.0
666139,NYY,46,19,0.41304347826086957,0.16633858267716536,1016,148.3,Josh Lowe,LAA,241.0
666139,TB,697,89,0.12769010043041606,0.16633858267716536,1016,-23.2,Josh Lowe,LAA,241.0
666139,TOR,63,15,0.23809523809523808,0.16633858267716536,1016,43.1,Josh Lowe,LAA,241.0
666158,ATL,41,9,0.21951219512195122,0.2107540173053152,1618,4.2,,,
666158,AZ,66,14,0.21212121212121213,0.2107540173053152,1618,0.6,,,
666158,CHC,46,3,0.06521739130434782,0.2107540173053152,1618,-69.1,,,
666158,CIN,277,72,0.259927797833935,0.2107540173053152,1618,23.3,,,
666158,COL,104,35,0.33653846153846156,0.2107540173053152,1618,59.7,,,
666158,LAD,688,131,0.19040697674418605,0.2107540173053152,1618,-9.7,,,
666158,MIA,45,5,0.1111111111111111,0.2107540173053152,1618,-47.3,,,
666158,MIL,61,13,0.21311475409836064,0.2107540173053152,1618,1.1,,,
666158,PIT,56,11,0.19642857142857142,0.2107540173053152,1618,-6.8,,,
666158,SD,60,-3,-0.05,0.2107540173053152,1618,-123.7,,,
666158,SF,91,25,0.27472527472527475,0.2107540173053152,1618,30.4,,,
666158,STL,42,10,0.23809523809523808,0.2107540173053152,1618,13.0,,,
666158,WSH,41,16,0.3902439024390244,0.2107540173053152,1618,85.2,,,
666160,COL,271,114,0.42066420664206644,0.1782065834279228,881,136.1,Mickey Moniak,COL,32.0
666160,HOU,44,5,0.11363636363636363,0.1782065834279228,881,-36.2,Mickey Moniak,COL,32.0
666160,LAA,395,46,0.11645569620253164,0.1782065834279228,881,-34.7,Mickey Moniak,COL,32.0
666160,PHI,81,-10,-0.12345679012345678,0.1782065834279228,881,-169.3,Mickey Moniak,COL,32.0
666160,SEA,45,3,0.06666666666666667,0.1782065834279228,881,-62.6,Mickey Moniak,COL,32.0
666160,TEX,45,-1,-0.022222222222222223,0.1782065834279228,881,-112.5,Mickey Moniak,COL,32.0
666176,ATH,75,7,0.09333333333333334,0.181651376146789,1090,-48.6,Jo Adell,LAA,161.0
666176,DET,50,10,0.2,0.181651376146789,1090,10.1,Jo Adell,LAA,161.0
666176,HOU,69,3,0.043478260869565216,0.181651376146789,1090,-76.1,Jo Adell,LAA,161.0
666176,LAA,733,148,0.2019099590723056,0.181651376146789,1090,11.2,Jo Adell,LAA,161.0
666176,SEA,46,-3,-0.06521739130434782,0.181651376146789,1090,-135.9,Jo Adell,LAA,161.0
666176,TEX,73,18,0.2465753424657534,0.181651376146789,1090,35.7,Jo Adell,LAA,161.0
666176,TOR,44,15,0.3409090909090909,0.181651376146789,1090,87.7,Jo Adell,LAA,161.0
666182,ATH,56,15,0.26785714285714285,0.30209035738368173,2966,-11.3,Bo Bichette,NYM,92.0
666182,BAL,175,83,0.4742857142857143,0.30209035738368173,2966,57.0,Bo Bichette,NYM,92.0
666182,BOS,144,46,0.3194444444444444,0.30209035738368173,2966,5.7,Bo Bichette,NYM,92.0
666182,CLE,47,0,0.0,0.30209035738368173,2966,-100.0,Bo Bichette,NYM,92.0
666182,CWS,70,24,0.34285714285714286,0.30209035738368173,2966,13.5,Bo Bichette,NYM,92.0
666182,DET,80,39,0.4875,0.30209035738368173,2966,61.4,Bo Bichette,NYM,92.0
666182,HOU,57,0,0.0,0.30209035738368173,2966,-100.0,Bo Bichette,NYM,92.0
666182,KC,80,21,0.2625,0.30209035738368173,2966,-13.1,Bo Bichette,NYM,92.0
666182,LAA,54,22,0.4074074074074074,0.30209035738368173,2966,34.9,Bo Bichette,NYM,92.0
666182,MIN,61,17,0.2786885245901639,0.30209035738368173,2966,-7.7,Bo Bichette,NYM,92.0
666182,NYM,42,12,0.2857142857142857,0.30209035738368173,2966,-5.4,Bo Bichette,NYM,92.0
666182,NYY,151,30,0.1986754966887417,0.30209035738368173,2966,-34.2,Bo Bichette,NYM,92.0
666182,PHI,40,5,0.125,0.30209035738368173,2966,-58.6,Bo Bichette,NYM,92.0
666182,PIT,40,19,0.475,0.30209035738368173,2966,57.2,Bo Bichette,NYM,92.0
666182,SEA,87,16,0.1839080459770115,0.30209035738368173,2966,-39.1,Bo Bichette,NYM,92.0
666182,STL,40,12,0.3,0.30209035738368173,2966,-0.7,Bo Bichette,NYM,92.0
666182,TB,164,25,0.1524390243902439,0.30209035738368173,2966,-49.5,Bo Bichette,NYM,92.0
666182,TEX,56,36,0.6428571428571429,0.30209035738368173,2966,112.8,Bo Bichette,NYM,92.0
666182,TOR,1522,474,0.3114323258869908,0.30209035738368173,2966,3.1,Bo Bichette,NYM,92.0
666185,BAL,113,19,0.168141592920354,0.21954397394136807,1535,-23.4,,,
666185,BOS,42,14,0.3333333333333333,0.21954397394136807,1535,51.8,,,
666185,CHC,79,10,0.12658227848101267,0.21954397394136807,1535,-42.3,,,
666185,CIN,76,21,0.27631578947368424,0.21954397394136807,1535,25.9,,,
666185,LAD,43,13,0.3023255813953488,0.21954397394136807,1535,37.7,,,
666185,MIA,49,7,0.14285714285714285,0.21954397394136807,1535,-34.9,,,
666185,MIL,109,6,0.05504587155963303,0.21954397394136807,1535,-74.9,,,
666185,NYM,40,9,0.225,0.21954397394136807,1535,2.5,,,
666185,PHI,56,1,0.017857142857142856,0.21954397394136807,1535,-91.9,,,
666185,PIT,72,20,0.2777777777777778,0.21954397394136807,1535,26.5,,,
666185,STL,734,193,0.26294277929155313,0.21954397394136807,1535,19.8,,,
666185,TB,73,12,0.1643835616438356,0.21954397394136807,1535,-25.1,,,
666185,WSH,49,12,0.24489795918367346,0.21954397394136807,1535,11.5,,,
666624,CHC,624,141,0.22596153846153846,0.18232044198895028,1267,23.9,,,
666624,CIN,72,9,0.125,0.18232044198895028,1267,-31.4,,,
666624,MIL,74,14,0.1891891891891892,0.18232044198895028,1267,3.8,,,
666624,NYY,42,-6,-0.14285714285714285,0.18232044198895028,1267,-178.4,,,
666624,PIT,51,7,0.13725490196078433,0.18232044198895028,1267,-24.7,,,
666624,SF,44,9,0.20454545454545456,0.18232044198895028,1267,12.2,,,
666624,STL,84,14,0.16666666666666666,0.18232044198895028,1267,-8.6,,,
666624,TB,276,43,0.15579710144927536,0.18232044198895028,1267,-14.5,,,
666969,ATH,170,27,0.1588235294117647,0.21344599559147687,2722,-25.6,Adolis García,PHI,177.0
666969,BAL,71,5,0.07042253521126761,0.21344599559147687,2722,-67.0,Adolis García,PHI,177.0
666969,BOS,73,27,0.3698630136986301,0.21344599559147687,2722,73.3,Adolis García,PHI,177.0
666969,CLE,46,6,0.13043478260869565,0.21344599559147687,2722,-38.9,Adolis García,PHI,177.0
666969,CWS,66,25,0.3787878787878788,0.21344599559147687,2722,77.5,Adolis García,PHI,177.0
666969,DET,74,14,0.1891891891891892,0.21344599559147687,2722,-11.4,Adolis García,PHI,177.0
666969,HOU,142,29,0.20422535211267606,0.21344599559147687,2722,-4.3,Adolis García,PHI,177.0
666969,KC,45,9,0.2,0.21344599559147687,2722,-6.3,Adolis García,PHI,177.0
666969,LAA,158,45,0.2848101265822785,0.21344599559147687,2722,33.4,Adolis García,PHI,177.0
666969,MIN,80,19,0.2375,0.21344599559147687,2722,11.3,Adolis García,PHI,177.0
666969,NYY,62,0,0.0,0.21344599559147687,2722,-100.0,Adolis García,PHI,177.0
666969,SEA,160,24,0.15,0.21344599559147687,2722,-29.7,Adolis García,PHI,177.0
666969,TB,61,12,0.19672131147540983,0.21344599559147687,2722,-7.8,Adolis García,PHI,177.0
666969,TEX,1514,339,0.2239101717305152,0.21344599559147687,2722,4.9,Adolis García,PHI,177.0
666971,ATH,52,18,0.34615384615384615,0.30677290836653387,3012,12.8,,,
666971,ATL,56,14,0.25,0.30677290836653387,3012,-18.5,,,
666971,AZ,840,273,0.325,0.30677290836653387,3012,5.9,,,
666971,BAL,124,51,0.4112903225806452,0.30677290836653387,3012,34.1,,,
666971,BOS,157,50,0.3184713375796178,0.30677290836653387,3012,3.8,,,
666971,CLE,54,2,0.037037037037037035,0.30677290836653387,3012,-87.9,,,
666971,COL,70,19,0.2714285714285714,0.30677290836653387,3012,-11.5,,,
666971,CWS,58,22,0.3793103448275862,0.30677290836653387,3012,23.6,,,
666971,DET,57,24,0.42105263157894735,0.30677290836653387,3012,37.3,,,
666971,LAA,58,31,0.5344827586206896,0.30677290836653387,3012,74.2,,,
666971,LAD,77,17,0.22077922077922077,0.30677290836653387,3012,-28.0,,,
666971,MIA,51,16,0.3137254901960784,0.30677290836653387,3012,2.3,,,
666971,MIL,47,19,0.40425531914893614,0.30677290836653387,3012,31.8,,,
666971,MIN,48,19,0.3958333333333333,0.30677290836653387,3012,29.0,,,
666971,NYM,47,11,0.23404255319148937,0.30677290836653387,3012,-23.7,,,
666971,NYY,152,20,0.13157894736842105,0.30677290836653387,3012,-57.1,,,
666971,SD,60,17,0.2833333333333333,0.30677290836653387,3012,-7.6,,,
666971,SF,56,23,0.4107142857142857,0.30677290836653387,3012,33.9,,,
666971,STL,42,8,0.19047619047619047,0.30677290836653387,3012,-37.9,,,
666971,TB,103,23,0.22330097087378642,0.30677290836653387,3012,-27.2,,,
666971,TOR,803,247,0.30759651307596514,0.30677290836653387,3012,0.3,,,
667670,ATH,892,253,0.2836322869955157,0.2696827262044653,1702,5.2,Brent Rooker,ATH,214.0
667670,BOS,48,20,0.4166666666666667,0.2696827262044653,1702,54.5,Brent Rooker,ATH,214.0
667670,CLE,49,11,0.22448979591836735,0.2696827262044653,1702,-16.8,Brent Rooker,ATH,214.0
667670,CWS,48,14,0.2916666666666667,0.2696827262044653,1702,8.2,Brent Rooker,ATH,214.0
667670,DET,45,5,0.1111111111111111,0.2696827262044653,1702,-58.8,Brent Rooker,ATH,214.0
667670,HOU,93,9,0.0967741935483871,0.2696827262044653,1702,-64.1,Brent Rooker,ATH,214.0
667670,KC,67,12,0.1791044776119403,0.2696827262044653,1702,-33.6,Brent Rooker,ATH,214.0
667670,LAA,90,59,0.6555555555555556,0.2696827262044653,1702,143.1,Brent Rooker,ATH,214.0
667670,MIN,141,22,0.15602836879432624,0.2696827262044653,1702,-42.1,Brent Rooker,ATH,214.0
667670,NYY,45,13,0.28888888888888886,0.2696827262044653,1702,7.1,Brent Rooker,ATH,214.0
667670,SEA,80,5,0.0625,0.2696827262044653,1702,-76.8,Brent Rooker,ATH,214.0
667670,TEX,62,21,0.3387096774193548,0.2696827262044653,1702,25.6,Brent Rooker,ATH,214.0
667670,TOR,42,15,0.35714285714285715,0.2696827262044653,1702,32.4,Brent Rooker,ATH,214.0
668227,ATH,78,18,0.23076923076923078,0.24180327868852458,2928,-4.6,Randy Arozarena,SEA,148.0
668227,BAL,122,39,0.319672131147541,0.24180327868852458,2928,32.2,Randy Arozarena,SEA,148.0
668227,BOS,133,21,0.15789473684210525,0.24180327868852458,2928,-34.7,Randy Arozarena,SEA,148.0
668227,CIN,45,20,0.4444444444444444,0.24180327868852458,2928,83.8,Randy Arozarena,SEA,148.0
668227,CLE,54,6,0.1111111111111111,0.24180327868852458,2928,-54.0,Randy Arozarena,SEA,148.0
668227,CWS,80,11,0.1375,0.24180327868852458,2928,-43.1,Randy Arozarena,SEA,148.0
668227,DET,65,16,0.24615384615384617,0.24180327868852458,2928,1.8,Randy Arozarena,SEA,148.0
668227,HOU,76,8,0.10526315789473684,0.24180327868852458,2928,-56.5,Randy Arozarena,SEA,148.0
668227,KC,68,12,0.17647058823529413,0.24180327868852458,2928,-27.0,Randy Arozarena,SEA,148.0
668227,LAA,99,26,0.26262626262626265,0.24180327868852458,2928,8.6,Randy Arozarena,SEA,148.0
668227,MIN,71,31,0.43661971830985913,0.24180327868852458,2928,80.6,Randy Arozarena,SEA,148.0
668227,NYY,156,23,0.14743589743589744,0.24180327868852458,2928,-39.0,Randy Arozarena,SEA,148.0
668227,SEA,504,124,0.24603174603174602,0.24180327868852458,2928,1.7,Randy Arozarena,SEA,148.0
668227,TB,1142,314,0.27495621716287216,0.24180327868852458,2928,13.7,Randy Arozarena,SEA,148.0
668227,TEX,93,23,0.24731182795698925,0.24180327868852458,2928,2.3,Randy Arozarena,SEA,148.0
668227,TOR,142,16,0.11267605633802817,0.24180327868852458,2928,-53.4,Randy Arozarena,SEA,148.0
668709,ATH,632,177,0.2800632911392405,0.2545662100456621,876,10.0,,,
668709,LAA,42,18,0.42857142857142855,0.2545662100456621,876,68.4,,,
668709,MIA,144,17,0.11805555555555555,0.2545662100456621,876,-53.6,,,
668709,SEA,58,11,0.1896551724137931,0.2545662100456621,876,-25.5,,,
668715,ATL,40,9,0.225,0.27161334240980256,1469,-17.2,Spencer Steer,CIN,83.0
668715,CHC,99,27,0.2727272727272727,0.27161334240980256,1469,0.4,Spencer Steer,CIN,83.0
668715,CIN,992,278,0.28024193548387094,0.27161334240980256,1469,3.2,Spencer Steer,CIN,83.0
668715,COL,43,21,0.4883720930232558,0.27161334240980256,1469,79.8,Spencer Steer,CIN,83.0
668715,MIL,74,10,0.13513513513513514,0.27161334240980256,1469,-50.2,Spencer Steer,CIN,83.0
668715,PIT,96,21,0.21875,0.27161334240980256,1469,-19.5,Spencer Steer,CIN,83.0
668715,STL,85,27,0.3176470588235294,0.27161334240980256,1469,16.9,Spencer Steer,CIN,83.0
668715,WSH,40,6,0.15,0.27161334240980256,1469,-44.8,Spencer Steer,CIN,83.0
668731,CLE,71,4,0.056338028169014086,0.1810344827586207,812,-68.9,,,
668731,CWS,62,15,0.24193548387096775,0.1810344827586207,812,33.6,,,
668731,DET,546,91,0.16666666666666666,0.1810344827586207,812,-7.9,,,
668731,KC,63,19,0.30158730158730157,0.1810344827586207,812,66.6,,,
668731,MIN,70,18,0.2571428571428571,0.1810344827586207,812,42.0,,,
668804,ATL,83,40,0.4819277108433735,0.29903818128825416,3431,61.2,Bryan Reynolds,PIT,169.0
668804,AZ,63,21,0.3333333333333333,0.29903818128825416,3431,11.5,Bryan Reynolds,PIT,169.0
668804,CHC,181,25,0.13812154696132597,0.29903818128825416,3431,-53.8,Bryan Reynolds,PIT,169.0
668804,CIN,183,69,0.3770491803278688,0.29903818128825416,3431,26.1,Bryan Reynolds,PIT,169.0
668804,COL,72,30,0.4166666666666667,0.29903818128825416,3431,39.3,Bryan Reynolds,PIT,169.0
668804,LAA,44,17,0.38636363636363635,0.29903818128825416,3431,29.2,Bryan Reynolds,PIT,169.0
668804,LAD,81,18,0.2222222222222222,0.29903818128825416,3431,-25.7,Bryan Reynolds,PIT,169.0
668804,MIA,68,19,0.27941176470588236,0.29903818128825416,3431,-6.6,Bryan Reynolds,PIT,169.0
668804,MIL,181,69,0.3812154696132597,0.29903818128825416,3431,27.5,Bryan Reynolds,PIT,169.0
668804,NYM,87,14,0.16091954022988506,0.29903818128825416,3431,-46.2,Bryan Reynolds,PIT,169.0
668804,PHI,82,18,0.21951219512195122,0.29903818128825416,3431,-26.6,Bryan Reynolds,PIT,169.0
668804,PIT,1868,574,0.30728051391862954,0.29903818128825416,3431,2.8,Bryan Reynolds,PIT,169.0
668804,SD,82,32,0.3902439024390244,0.29903818128825416,3431,30.5,Bryan Reynolds,PIT,169.0
668804,SF,79,12,0.1518987341772152,0.29903818128825416,3431,-49.2,Bryan Reynolds,PIT,169.0
668804,STL,210,36,0.17142857142857143,0.29903818128825416,3431,-42.7,Bryan Reynolds,PIT,169.0
668804,WSH,67,32,0.47761194029850745,0.29903818128825416,3431,59.7,Bryan Reynolds,PIT,169.0
668930,AZ,40,13,0.325,0.21098726114649682,1256,54.0,Brice Turang,MIL,38.0
668930,CHC,73,23,0.3150684931506849,0.21098726114649682,1256,49.3,Brice Turang,MIL,38.0
668930,CIN,67,19,0.2835820895522388,0.21098726114649682,1256,34.4,Brice Turang,MIL,38.0
668930,COL,44,16,0.36363636363636365,0.21098726114649682,1256,72.3,Brice Turang,MIL,38.0
668930,MIL,837,165,0.1971326164874552,0.21098726114649682,1256,-6.6,Brice Turang,MIL,38.0
668930,PIT,86,10,0.11627906976744186,0.21098726114649682,1256,-44.9,Brice Turang,MIL,38.0
668930,SD,43,11,0.2558139534883721,0.21098726114649682,1256,21.2,Brice Turang,MIL,38.0
668930,STL,66,8,0.12121212121212122,0.21098726114649682,1256,-42.6,Brice Turang,MIL,38.0
668939,ATH,44,22,0.5,0.3268608414239482,1854,53.0,Adley Rutschman,BAL,35.0
668939,BAL,1027,327,0.3184031158714703,0.3268608414239482,1854,-2.6,Adley Rutschman,BAL,35.0
668939,BOS,115,31,0.26956521739130435,0.3268608414239482,1854,-17.5,Adley Rutschman,BAL,35.0
668939,CLE,46,16,0.34782608695652173,0.3268608414239482,1854,6.4,Adley Rutschman,BAL,35.0
668939,CWS,44,27,0.6136363636363636,0.3268608414239482,1854,87.7,Adley Rutschman,BAL,35.0
668939,HOU,49,16,0.32653061224489793,0.3268608414239482,1854,-0.1,Adley Rutschman,BAL,35.0
668939,KC,52,20,0.38461538461538464,0.3268608414239482,1854,17.7,Adley Rutschman,BAL,35.0
668939,MIN,42,3,0.07142857142857142,0.3268608414239482,1854,-78.1,Adley Rutschman,BAL,35.0
668939,NYY,94,24,0.2553191489361702,0.3268608414239482,1854,-21.9,Adley Rutschman,BAL,35.0
668939,SEA,47,15,0.3191489361702128,0.3268608414239482,1854,-2.4,Adley Rutschman,BAL,35.0
668939,TB,87,23,0.26436781609195403,0.3268608414239482,1854,-19.1,Adley Rutschman,BAL,35.0
668939,TEX,43,21,0.4883720930232558,0.3268608414239482,1854,49.4,Adley Rutschman,BAL,35.0
668939,TOR,124,58,0.46774193548387094,0.3268608414239482,1854,43.1,Adley Rutschman,BAL,35.0
668939,WSH,40,3,0.075,0.3268608414239482,1854,-77.1,Adley Rutschman,BAL,35.0
668942,AZ,749,155,0.20694259012016022,0.1949920085242408,1877,6.1,,,
668942,CIN,52,9,0.17307692307692307,0.1949920085242408,1877,-11.2,,,
668942,COL,107,34,0.3177570093457944,0.1949920085242408,1877,63.0,,,
668942,CWS,140,30,0.21428571428571427,0.1949920085242408,1877,9.9,,,
668942,HOU,47,8,0.1702127659574468,0.1949920085242408,1877,-12.7,,,
668942,LAD,86,11,0.12790697674418605,0.1949920085242408,1877,-34.4,,,
668942,MIL,44,5,0.11363636363636363,0.1949920085242408,1877,-41.7,,,
668942,NYM,45,9,0.2,0.1949920085242408,1877,2.6,,,
668942,PHI,40,3,0.075,0.1949920085242408,1877,-61.5,,,
668942,PIT,51,9,0.17647058823529413,0.1949920085242408,1877,-9.5,,,
668942,SD,96,14,0.14583333333333334,0.1949920085242408,1877,-25.2,,,
668942,SEA,302,64,0.2119205298013245,0.1949920085242408,1877,8.7,,,
668942,SF,78,13,0.16666666666666666,0.1949920085242408,1877,-14.5,,,
668942,STL,40,2,0.05,0.1949920085242408,1877,-74.4,,,
669004,BOS,40,25,0.625,0.1926458832933653,1251,224.4,,,
669004,CLE,93,14,0.15053763440860216,0.1926458832933653,1251,-21.9,,,
669004,CWS,68,-13,-0.19117647058823528,0.1926458832933653,1251,-199.2,,,
669004,DET,60,10,0.16666666666666666,0.1926458832933653,1251,-13.5,,,
669004,KC,848,194,0.22877358490566038,0.1926458832933653,1251,18.8,,,
669004,MIN,95,4,0.042105263157894736,0.1926458832933653,1251,-78.1,,,
669004,NYY,47,7,0.14893617021276595,0.1926458832933653,1251,-22.7,,,
669016,ATL,80,-7,-0.0875,0.14767932489451477,1659,-159.2,Brandon Marsh,PHI,90.0
669016,AZ,49,2,0.04081632653061224,0.14767932489451477,1659,-72.4,Brandon Marsh,PHI,90.0
669016,CWS,50,6,0.12,0.14767932489451477,1659,-18.7,Brandon Marsh,PHI,90.0
669016,HOU,57,11,0.19298245614035087,0.14767932489451477,1659,30.7,Brandon Marsh,PHI,90.0
669016,LAA,310,25,0.08064516129032258,0.14767932489451477,1659,-45.4,Brandon Marsh,PHI,90.0
669016,LAD,44,-5,-0.11363636363636363,0.14767932489451477,1659,-176.9,Brandon Marsh,PHI,90.0
669016,MIA,81,31,0.38271604938271603,0.14767932489451477,1659,159.2,Brandon Marsh,PHI,90.0
669016,NYM,52,9,0.17307692307692307,0.14767932489451477,1659,17.2,Brandon Marsh,PHI,90.0
669016,PHI,721,149,0.20665742024965325,0.14767932489451477,1659,39.9,Brandon Marsh,PHI,90.0
669016,SD,42,5,0.11904761904761904,0.14767932489451477,1659,-19.4,Brandon Marsh,PHI,90.0
669016,SEA,41,0,0.0,0.14767932489451477,1659,-100.0,Brandon Marsh,PHI,90.0
669016,TEX,62,6,0.0967741935483871,0.14767932489451477,1659,-34.5,Brandon Marsh,PHI,90.0
669016,WSH,70,13,0.18571428571428572,0.14767932489451477,1659,25.8,Brandon Marsh,PHI,90.0
669127,ATH,848,169,0.19929245283018868,0.2176814011676397,1199,-8.4,Shea Langeliers,ATH,14.0
669127,BAL,47,9,0.19148936170212766,0.2176814011676397,1199,-12.0,Shea Langeliers,ATH,14.0
669127,HOU,80,14,0.175,0.2176814011676397,1199,-19.6,Shea Langeliers,ATH,14.0
669127,LAA,67,23,0.34328358208955223,0.2176814011676397,1199,57.7,Shea Langeliers,ATH,14.0
669127,SEA,72,14,0.19444444444444445,0.2176814011676397,1199,-10.7,Shea Langeliers,ATH,14.0
669127,TEX,85,32,0.3764705882352941,0.2176814011676397,1199,72.9,Shea Langeliers,ATH,14.0
669221,ATH,554,118,0.21299638989169675,0.23973022685469036,1631,-11.2,,,
669221,ATL,520,92,0.17692307692307693,0.23973022685469036,1631,-26.2,,,
669221,CLE,44,20,0.45454545454545453,0.23973022685469036,1631,89.6,,,
669221,HOU,68,13,0.19117647058823528,0.23973022685469036,1631,-20.3,,,
669221,KC,41,16,0.3902439024390244,0.23973022685469036,1631,62.8,,,
669221,LAA,76,6,0.07894736842105263,0.23973022685469036,1631,-67.1,,,
669221,PHI,46,4,0.08695652173913043,0.23973022685469036,1631,-63.7,,,
669221,SEA,74,14,0.1891891891891892,0.23973022685469036,1631,-21.1,,,
669221,TB,48,28,0.5833333333333334,0.23973022685469036,1631,143.3,,,
669221,TEX,104,65,0.625,0.23973022685469036,1631,160.7,,,
669221,WSH,56,15,0.26785714285714285,0.23973022685469036,1631,11.7,,,
669222,ATL,45,10,0.2222222222222222,0.21254071661237786,1228,4.6,,,
669222,CHC,69,13,0.18840579710144928,0.21254071661237786,1228,-11.4,,,
669222,CIN,651,113,0.17357910906298002,0.21254071661237786,1228,-18.3,,,
669222,COL,56,23,0.4107142857142857,0.21254071661237786,1228,93.2,,,
669222,MIA,51,25,0.49019607843137253,0.21254071661237786,1228,130.6,,,
669222,MIL,59,16,0.2711864406779661,0.21254071661237786,1228,27.6,,,
669222,PIT,45,7,0.15555555555555556,0.21254071661237786,1228,-26.8,,,
669222,SF,49,11,0.22448979591836735,0.21254071661237786,1228,5.6,,,
669222,STL,75,20,0.26666666666666666,0.21254071661237786,1228,25.5,,,
669222,WSH,128,23,0.1796875,0.21254071661237786,1228,-15.5,,,
