rank,batter,player_name,team,pa_to,split_day,prior_fp_per_pa,xfp_rh2_per_pa,iso_to_sh,k_pct_to_sh,hr_per_pa_to_sh,hard_hit_pct_to_sh,contact_pct_to_sh,whiff_pct_to_sh,swstr_pct_to_sh,bb_pct_to_sh,chase_pct_to_sh,in_play_pct_to_sh,sb_per_pa_to_sh,xwoba_per_pa_to_sh,barrel_pct_to_sh,prior_fp_per_pa,prior_pa_eff,pa_to,split_day
241,691723,Coby Mayo,BAL,77,30,0.3899292402408313,0.40854584401991084,0.1640105849827533,0.2511875083748869,0.03340149903033285,0.39192022813172844,0.7200875826187455,0.27991241738125455,0.12361187645178956,0.09313875116208495,0.28240434148555943,0.16553676454755764,0.0,0.3228356787238704,0.08146394718060752,0.3899292402408313,122.5,77,30
242,643376,Danny Jansen,TEX,65,30,0.4794295757995092,0.4079266796699842,0.14866860256187447,0.2673015091788761,0.026596469193583883,0.3529009253585324,0.7391824727377794,0.2608175272622207,0.119340114882628,0.08296396745367965,0.2653768537731917,0.16047489885787392,0.0,0.3114905503531484,0.06722996431123074,0.4794295757995092,324.9166666666667,65,30
243,686780,Pedro Pagés,STL,59,30,0.35159941449923476,0.40768221108845787,0.15681506523855376,0.2135520054399959,0.0316601321418874,0.37400198214031943,0.7403626425443958,0.2596373574556043,0.1303561254871783,0.07457169820631694,0.30531615669585177,0.18105719721398533,0.0,0.32312597017463024,0.07590724808369062,0.35159941449923476,235.08333333333334,59,30
244,666139,Josh Lowe,LAA,73,30,0.47494611858154534,0.40699066958763275,0.1566450394759934,0.2662608168974399,0.033951317944412425,0.330612445862204,0.7230948830275904,0.2769051169724096,0.13623607358265485,0.07952504652295718,0.29571138225293425,0.15796706105897945,0.0,0.30624905657137097,0.07351017709157405,0.47494611858154534,436.75,73,30
245,682177,Daniel Schneemann,CLE,71,30,0.3610462840332462,0.40339148533404684,0.18720010793265995,0.2626922797508359,0.03423307162029964,0.41107892699900417,0.6706230041589687,0.3293769958410313,0.1476730020614025,0.10130017790016092,0.2928644721196501,0.153206813406698,0.0,0.33578450371670926,0.09871941564504985,0.3610462840332462,249.5,71,30
246,686452,Drew Millas,WSH,50,30,0.4717144445681906,0.40237330907978947,0.1337787570924782,0.2401153513396319,0.023864410274964627,0.29407448622782395,0.7696746956647362,0.23032530433526383,0.1077248678639443,0.0844019645819455,0.2831572220533421,0.17377498479851505,0.0,0.3171094748143474,0.06004176896023541,0.4717144445681906,44.666666666666664,50,30
247,682877,Juan Brito,CLE,52,30,0.5059091560109416,0.39941779534723865,0.1427943186524179,0.25368472006570986,0.023649415587802782,0.35863637020621203,0.7097122307803436,0.2902877692196565,0.13560380316730405,0.08342054638913217,0.2936754613747777,0.16120640335492792,0.0,0.3154603718150544,0.06077398565487242,0.5059091560109416,0.0,52,30
248,678662,Ezequiel Tovar,COL,104,30,0.4190014483208881,0.398824574654141,0.1411522160658321,0.2586139551668262,0.022810840366759913,0.3867348529742448,0.7080716439237729,0.29192835607622714,0.16260864761335234,0.059590776691655044,0.34573317632753675,0.1825855643516777,0.0,0.318830789886617,0.08319555686416281,0.4190014483208881,549.0,104,30
249,671976,Tristan Peters,CWS,64,30,0.5059091560109416,0.39801212748038894,0.12981101800477504,0.2533281342528993,0.022436625044838537,0.31965415605336284,0.735431655182377,0.2645683448176231,0.13417791636136955,0.07798007597244964,0.2965266794463775,0.17598082719863994,0.0,0.31580874783580354,0.06503768286629932,0.5059091560109416,0.0,64,30
250,683083,Nasim Nuñez,WSH,96,30,0.5294171685505931,0.39741353354871994,0.10884599984037094,0.21418390158563783,0.01973748218230157,0.2755103715518367,0.7615812508670498,0.2384187491329503,0.11414189592751459,0.09883487953208672,0.2802512290944923,0.16616558304903054,0.0,0.31307099673910704,0.03494269143596087,0.5294171685505931,66.0,96,30
251,672275,Patrick Bailey,SF,67,30,0.3427731059447306,0.3965044841559783,0.12922363783280771,0.20797392635716144,0.026372026415578963,0.40212430976438146,0.7604411630057774,0.2395588369942227,0.11446145804475745,0.08742424587663493,0.27474014965334154,0.17694300804111726,0.0,0.31959695144939904,0.06105578391530138,0.3427731059447306,426.3333333333333,67,30
252,683357,Owen Caissie,MIA,83,30,0.5059091560109416,0.396358121205036,0.15847436270485446,0.33855027026125534,0.028656799448585818,0.42834980822727586,0.6757774661446672,0.3242225338553329,0.14186272836682023,0.07560755654645679,0.2756625041421688,0.145517376431642,0.0,0.3191489579083529,0.10851594373586453,0.5059091560109416,0.0,83,30
253,810938,Ben Williamson,TB,79,30,0.35891452609085867,0.3959755127476282,0.14094555827294591,0.21879632120402526,0.02108502112647477,0.3500786765087441,0.7891824727377794,0.2108175272622207,0.09248401507057444,0.0922026833112097,0.27775867811284244,0.17288231685874977,0.0,0.318994171869761,0.038302565612495565,0.35891452609085867,122.91666666666667,79,30
254,666023,Freddy Fermin,SD,54,30,0.41887450405294546,0.39302495454225705,0.13930938517585612,0.22291832146806587,0.023438260091483115,0.3904600283964986,0.710990811892631,0.2890091881073691,0.13460897309849845,0.09970306884442949,0.28462212911574974,0.1666335470670692,0.0,0.31974873129632525,0.047993576189151066,0.41887450405294546,326.75,54,30
255,691720,Kyle Karros,COL,91,30,0.322634521634886,0.39155433687449226,0.13429116579170428,0.19478601753218217,0.023947012492307317,0.3798915812560494,0.75821761241206,0.2417823875879401,0.1041275897758694,0.12487362075322622,0.259985916261872,0.15901250722642682,0.0,0.3347597209179006,0.07324281489632603,0.322634521634886,65.0,91,30
256,683146,Brett Baty,NYM,80,30,0.4058850228454496,0.39140070371000335,0.14581613485675315,0.2600906331954251,0.02500068104196887,0.38854021497028257,0.7240005647149469,0.27599943528505316,0.13050918457727417,0.06674166989465367,0.2964422896509559,0.17148585226376797,0.0,0.3158053970497346,0.0863794886894186,0.4058850228454496,334.25,80,30
257,650489,Willi Castro,COL,77,30,0.4653391814135857,0.3896709144503321,0.1415583650480457,0.29498312881284305,0.025304333038430004,0.39148583179472457,0.6974726542836858,0.3025273457163143,0.14827978231556174,0.08298646689812557,0.3012477893243586,0.1537152545254804,0.0,0.3166145074269278,0.0750910411150488,0.4653391814135857,503.4166666666667,77,30
258,677649,Ezequiel Duran,TEX,57,30,0.35477545438140834,0.38949804447851016,0.15285645052136387,0.21720246707144875,0.027533789693798313,0.38910090502098227,0.7187261960897621,0.281273803910238,0.13213486404158423,0.08106403377926968,0.2904516404587586,0.18157844551904945,0.0,0.3168531837344114,0.06575238267801689,0.35477545438140834,296.25,57,30
259,804606,Konnor Griffin,PIT,81,30,0.5059091560109416,0.3889341511308748,0.13854648494064045,0.2653382173571596,0.02490107673502873,0.3307740827416771,0.6981754524802717,0.30182454751972826,0.14670781904139327,0.0713847461638345,0.3139774556800078,0.1685453309661313,0.0,0.3151234931204702,0.08894521607623304,0.5059091560109416,0.0,81,30
260,666397,Edouard Julien,COL,75,30,0.33809677215180534,0.3874165029484414,0.14406382283650665,0.24750139738784815,0.025510899022417204,0.41050189955113936,0.7393756428674619,0.2606243571325382,0.11239409355119723,0.09922222553297813,0.2521863536369754,0.16037539632560843,0.0,0.33002680234373105,0.08316111274687017,0.33809677215180534,289.75,75,30
261,695506,Jac Caglianone,KC,88,30,0.3317513464721973,0.3842364107699118,0.14940514269348953,0.26630195031999665,0.02422546612593881,0.46478610153832733,0.706964145758346,0.29303585424165407,0.1322447048775283,0.08821314412947469,0.2842209026300076,0.16637339065698462,0.0,0.32860580123427613,0.11748496885979938,0.3317513464721973,96.66666666666667,88,30
262,670242,Matt Wallner,MIN,97,30,0.5038202896834898,0.37833411049322807,0.14861147951646547,0.3210999276901879,0.03089951408424048,0.42836547835262007,0.6294775947787956,0.3705224052212044,0.17658371648121643,0.08455453446511858,0.2824198024915862,0.14429349864660823,0.0,0.318037911533751,0.09074208912827815,0.5038202896834898,314.5,97,30
263,686668,Brenton Doyle,COL,80,30,0.43126335575469116,0.3769740947366461,0.13115203416759874,0.2958049189097108,0.02500068104196887,0.3832440248095724,0.7150613117502488,0.28493868824975116,0.13833079666666562,0.08674166989465368,0.2929551447733413,0.166352298889165,0.0,0.3125276155707206,0.06298386130210039,0.43126335575469116,532.9166666666666,80,30
264,669357,Nolan Gorman,STL,98,30,0.3877430272261513,0.37654853276837486,0.1474129998429456,0.255776510426326,0.030784217389896305,0.4000737149271116,0.6900004832292331,0.3099995167707669,0.14415874509583831,0.09334098155472813,0.2877797744201037,0.15869529109575364,0.0,0.31324641133726755,0.06291411552882464,0.3877430272261513,418.5833333333333,98,30
265,687597,Jordan Beck,COL,54,30,0.3535639863958228,0.3737526934732671,0.14482665384384127,0.21414639164350446,0.027902545805768824,0.34897980396565986,0.723814623266565,0.27618537673343513,0.13710252505566348,0.07671456309730305,0.3058020036895653,0.18104075157420899,0.0,0.3128786747991501,0.05537185359666154,0.3535639863958228,306.75,54,30
266,700337,Edgar Quero,CWS,75,30,0.41136877255177795,0.3735560186763429,0.11803743982689112,0.21046436035081117,0.021429266369355993,0.3340818235690939,0.7462399316338096,0.2537600683661904,0.11868228784580394,0.09922222553297813,0.27237206447914614,0.17372405195794624,0.0,0.31345013567706437,0.039834668236995385,0.41136877255177795,167.91666666666666,75,30
267,688363,Graham Pauley,MIA,61,30,0.4232727388463896,0.37190225561449686,0.1447634126653693,0.24308007146578103,0.022728009785680597,0.29791502561858024,0.7517542369777794,0.24824576302222062,0.11394770463399766,0.07374770154105377,0.2683924998387962,0.17087067613661047,0.0,0.30633569033859415,0.06503768286629932,0.4232727388463896,77.08333333333333,61,30
268,670764,Taylor Walls,TB,58,30,0.4045678958696254,0.36773818738194664,0.124104784864722,0.24078549701152124,0.0230270625460185,0.29672115007763356,0.7645692588949821,0.23543074110501802,0.10857588002549276,0.07499064033107151,0.26767502941791793,0.17428249053780567,0.0,0.31540930826921965,0.044758054198871224,0.4045678958696254,304.0833333333333,58,30
269,669003,Garrett Mitchell,MIL,83,30,0.42316081404458056,0.36704676191819213,0.1573381591196925,0.31757124928223435,0.024704230278625356,0.4572402661536832,0.6362997795366593,0.3637002204633407,0.15115468419607753,0.13472085703906764,0.2503508968685787,0.1266907978695182,0.0,0.3331960519998334,0.10694603361547068,0.42316081404458056,125.75,83,30
270,672724,Oswald Peraza,LAA,83,30,0.24282809671689112,0.36692789323745245,0.17684435728106598,0.23365516536615036,0.03656193778850677,0.3848398319705655,0.6937551821647266,0.30624481783527335,0.15260721258771826,0.08545977329522528,0.300733047976621,0.17623312919617165,0.0,0.329238399416345,0.09508063641618603,0.24282809671689112,158.41666666666666,83,30
271,660844,Leo Rivas,SEA,78,30,0.4715030311211904,0.36137514949355865,0.12580803507070706,0.26386006266202544,0.021170041372952492,0.25966151443520624,0.7580263691086329,0.24197363089136711,0.10290475385721526,0.10276936352995321,0.25648818166937826,0.14815060485558146,0.0,0.3096570781857773,0.053015604507441895,0.4715030311211904,74.91666666666667,78,30
272,700932,Kyle Manzardo,CLE,87,30,0.45733424059695765,0.3550541295392591,0.128396739332145,0.2953244125670715,0.024319728640047535,0.34089981996846314,0.6942758840663459,0.3057241159336542,0.14147042575124286,0.0838083767098103,0.28259839181722674,0.14947722768846622,0.0,0.31673914955787896,0.08146394718060752,0.45733424059695765,274.0,87,30
273,677592,Everson Pereira,CWS,61,30,0.21187852540296143,0.35338993156320053,0.17934150679558375,0.2513445342756984,0.035715022772693575,0.42509298132851564,0.6787969629736642,0.3212030370263359,0.16021121536813798,0.0792725634195068,0.3063588909205631,0.18102357942022568,0.0,0.32875637362575943,0.10208485026931292,0.21187852540296143,56.166666666666664,61,30
274,681297,Colton Cowser,BAL,62,30,0.40869547874240203,0.35284314056672306,0.12758529611597458,0.2738744971095042,0.022630044226259558,0.41172305066173703,0.6741673333440346,0.3258326666559655,0.14323614406619273,0.0898260108732458,0.2796126900090619,0.15629386977175952,0.0,0.31730024923525263,0.09283100957790161,0.40869547874240203,356.9166666666667,62,30
275,677942,Blaze Alexander,BAL,63,30,0.37981578467056754,0.3479825256805281,0.12182763284885555,0.27164787518178457,0.022532919572927974,0.42509298132851564,0.68438076034013,0.31561923965987004,0.1601202679950788,0.07840619660617885,0.2922266918533924,0.16632793828648038,0.0,0.32346503841161234,0.05663030481476749,0.37981578467056754,172.5,63,30
276,663604,Brandon Lockridge,MIL,74,30,0.3789168417044556,0.34672366284087286,0.12580803507070706,0.24934842274148888,0.02151709123152548,0.3547235294526741,0.7268318683222694,0.2731681316777307,0.12404714903607865,0.08942440195325121,0.2887700712765793,0.1601772900666759,0.0,0.31161243550507794,0.05137594663607769,0.3789168417044556,61.666666666666664,74,30
277,691781,Brady House,WSH,107,30,0.3001158160523492,0.3456359863238745,0.1488742237878398,0.28390831525364973,0.02978400816062169,0.4122450639731251,0.6945635728230144,0.30543642717698555,0.14513183553093173,0.08082966510542172,0.28981058997589215,0.16225726115134678,0.0,0.31979619380564905,0.10420405933651768,0.3001158160523492,114.16666666666667,107,30
278,680779,Henry Davis,PIT,65,30,0.2542415846804277,0.3443159591509115,0.13160564037350464,0.19530150917887604,0.022341150044647734,0.3584185662178061,0.7552343177678106,0.24476568223218942,0.11959082905396709,0.08836937285908505,0.27786517630369484,0.18695189057385214,0.0,0.3105911068599977,0.06232777941353685,0.2542415846804277,222.66666666666666,65,30
279,690976,Alex Freeland,LAD,77,30,0.2936961039448004,0.34132902822248523,0.1415583650480457,0.27308531859386503,0.025304333038430004,0.4000852328844727,0.7157853991135044,0.28421460088649575,0.11881672343531835,0.08806260903010525,0.25215523116527466,0.1580511152194402,0.0,0.3277379598909792,0.10399444608020351,0.2936961039448004,40.416666666666664,77,30
280,678489,Jorge Barrosa,AZ,64,30,0.27552449778151844,0.3311442881890527,0.17072010891386594,0.27752168263999605,0.02671012931834281,0.3079571051338133,0.7472253039749404,0.25277469602505964,0.11768261328703596,0.072545293363754,0.2922022543906989,0.1582460808181812,0.0,0.30720281613309763,0.07846591936741054,0.27552449778151844,32.083333333333336,64,30
281,687363,Victor Scott II,STL,76,30,0.37119523134826,0.3219358600873641,0.11497153229891995,0.24568153417176108,0.02134215553045617,0.2911701223456375,0.7145051531635651,0.2854948468364349,0.12990349516431815,0.07830782642311598,0.26662450365435947,0.18160165942125417,0.0,0.31493714139524853,0.039440265581183555,0.37119523134826,244.91666666666666,76,30
282,695336,Thomas Saggese,STL,54,30,0.2964321992576677,0.31272943247667834,0.1312305902907167,0.2667779705908729,0.023438260091483115,0.3784118356254143,0.7033186359553524,0.2966813640446477,0.14409476927424414,0.08246168953408467,0.2936754613747777,0.16406501454965777,0.0,0.30986172564660774,0.06004176896023541,0.2964321992576677,140.25,54,30
