pid,year,n,sup_z,split,p,abs_i,abs_gap,sig
607192,2023,21,1.45336962500678,16,0.6384039900249376,,0,False
607192,2024,22,2.4247910653852602,16,0.16458852867830423,,0,False
607192,2025,18,0.9471017029434055,12,0.8927680798004988,,0,False
607200,2021,27,1.1468280213225888,20,0.940149625935162,8,27,False
607200,2022,27,2.341423638135465,9,0.17206982543640897,19,30,False
607200,2024,31,2.032121360678873,6,0.5336658354114713,,0,False
607200,2025,24,1.3803156617767165,15,0.7306733167082294,,0,False
607219,2017,16,1.062826997976624,5,0.7281795511221946,,0,False
607219,2018,25,1.6406270527716118,7,0.5486284289276808,,0,False
607229,2017,22,2.007980809352101,4,0.19201995012468828,14,50,False
607231,2018,19,0.9181537854094838,11,0.830423940149626,,0,False
607231,2021,21,1.2252570275006534,12,0.3316708229426434,14,57,False
607259,2017,18,2.631444336514165,12,0.22942643391521197,11,37,False
607259,2024,16,2.054327045670584,11,0.23192019950124687,5,75,False
607259,2025,26,1.0395490671649672,19,0.8453865336658354,,0,False
607259,2026,25,1.1760187021766606,19,0.7755610972568578,,0,False
607352,2017,18,0.9753930624239323,7,0.8753117206982544,11,56,False
607536,2017,28,2.10280843829043,17,0.18204488778054864,,0,False
607536,2018,33,1.7132592191989764,23,0.4239401496259352,,0,False
607536,2019,22,2.876329524280639,5,0.1571072319201995,12,44,False
607536,2021,23,2.6002053583502494,5,0.12468827930174564,,0,False
607536,2022,31,1.864816358498077,26,0.6309226932668329,,0,False
607536,2023,29,2.4177124521010205,9,0.314214463840399,,0,False
607536,2024,21,1.9809997465274833,6,0.32418952618453867,,0,False
607536,2025,31,2.1487846479703414,22,0.33915211970074816,,0,False
607536,2026,23,1.042617911440733,17,0.9027431421446384,,0,False
607625,2017,18,2.506782661923785,8,0.02493765586034913,,0,False
607625,2023,26,0.7092748909352462,19,0.9376558603491272,8,35,False
607625,2024,33,3.1169510169271866,5,0.1596009975062344,,0,False
607625,2025,26,1.5359019404413194,19,0.4463840399002494,,0,False
607625,2026,27,1.8579109601199855,5,0.30174563591022446,,0,False
607644,2019,27,1.3795176340096433,7,0.6433915211970075,,0,False
607644,2021,26,2.6875186520246945,7,0.04239401496259352,12,45,False
608331,2019,30,1.5746466665365544,15,0.5211970074812967,,0,False
608331,2021,28,0.8279436536261415,10,0.972568578553616,,0,False
608331,2022,30,0.8454771503391685,25,0.9226932668329177,,0,False
608331,2024,29,1.8084681433014393,5,0.4513715710723192,,0,False
608331,2025,32,1.2251514814500608,28,0.940149625935162,,0,False
608331,2026,15,1.9146283209089854,5,0.05486284289276808,,0,False
608337,2018,32,3.067884415203597,13,0.057356608478802994,,0,False
608337,2019,29,2.3687391294208107,22,0.034912718204488775,,0,False
608337,2021,31,1.7641257052202448,15,0.5411471321695761,,0,False
608337,2022,30,2.822833120761388,8,0.05486284289276808,,0,False
608337,2023,33,1.2345807163877143,28,0.8129675810473815,,0,False
608337,2025,26,1.428446623552335,14,0.6408977556109726,,0,False
608344,2021,32,2.6452974796479953,6,0.14713216957605985,,0,False
608344,2022,30,1.3724989656219828,22,0.8428927680798005,,0,False
608344,2024,16,2.0688827810768453,11,0.20698254364089774,,0,False
608372,2025,30,2.4780394972751942,5,0.09476309226932668,,0,False
608372,2026,23,1.2529255724848316,5,0.4937655860349127,,0,False
608379,2017,30,1.1609291368029833,20,0.7032418952618454,,0,False
608379,2018,15,0.8957845127813852,10,0.830423940149626,,0,False
608379,2019,24,2.018938307956501,5,0.22693266832917705,14,32,False
608379,2021,23,2.1352549063852524,16,0.42643391521197005,,0,False
608379,2022,23,1.6224879632764644,13,0.30174563591022446,13,47,False
608379,2023,24,1.3693428034219348,7,0.8553615960099751,15,45,False
608379,2024,29,1.4414040098343375,20,0.7680798004987531,,0,False
608379,2025,31,1.2299766048697685,16,0.7007481296758105,,0,False
608379,2026,26,1.4951921518530322,10,0.5012468827930174,,0,False
608566,2017,29,2.741899123308297,24,0.2144638403990025,,0,False
608566,2018,33,3.876703442320146,25,0.0024937655860349127,,0,False
608566,2019,28,1.5883943213000442,22,0.3865336658354115,,0,False
608566,2021,32,2.5653206321317286,24,0.05486284289276808,,0,False
608566,2022,31,1.231291762585812,27,0.7481296758104738,,0,False
608566,2025,26,2.592428603821882,20,0.22693266832917705,20,40,False
608665,2017,19,0.8737139154321872,14,0.9251870324189526,8,76,False
608717,2018,26,1.6943179027969404,8,0.38403990024937656,18,31,False
608718,2018,18,1.8174492125901147,7,0.08728179551122195,,0,False
608723,2022,17,1.094234828487853,9,0.5187032418952618,,0,False
612672,2018,26,2.2784619473126297,20,0.26433915211970077,,0,False
615698,2019,18,1.2274180296125539,5,0.8229426433915212,,0,False
615698,2021,22,2.442116328534995,10,0.07231920199501247,,0,False
