batter_name,primary_position,fantasy_positions,fantasy_positions_display,is_multi_position,position_count,batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus,swing_pct,chase_pct,contact_pct,in_play_pct,whiff_pct,xwoba_actual,pa_pitches,xwoba_vs_expected,xwoba_on_contact,blend_weight,all_positions_seen,avg_swing_speed,blast_rate,blast_contact_rate,squared_up_rate,max_ev,swing_count,proc_plus_positional,sb_per_pa_raw,hbp_per_pa_raw,est_bb_rate,est_k_rate,est_tb_rate,est_hbp_rate,est_h_rate,est_r_rate,est_rbi_rate,est_sb_rate,core_fp_per_pa,full_fp_per_pa,fp_per_pa,fp_per_game
Jordan Nwogu,,,,,,685087,4,14,0.1173983321540721,-0.0247196282163414,,-0.0247196282163414,150.4,91.1,,83.5,0.429,0.285,0.787,0.143,0.071,,4,,,0.02,,,,,,,,,,,0.08007487437150144,0.17887129247907085,0.15458466400380455,0.009,,,,0.02,0.0848,,,
Tyler Soderstrom,OF,OF,OF,False,1.0,691016,360,1348,0.0713651756928245,0.0144290726974902,-0.0015553526611579,0.0128737200363322,105.4,108.1,101.2,91.4,0.457,0.288,0.787,0.185,0.089,0.373,360,-0.002,0.373,0.643,DH|LF,73.82278398992891,0.14691943,0.19018405,0.27014218,113.2,138.0,103.5,0.00278,0.00833,0.0776275633692465,0.19831309339381575,0.18895486722599225,0.0086,0.30205,0.1437,0.0686,0.0078,0.0847,0.297,0.297,1.039
Ildemaro Vargas,1B,1B|2B,"1B, 2B",True,2.0,545121,315,1103,0.0377706220733805,0.0661543510778308,-0.0520159371148994,0.0141384139629314,72.6,130.5,91.2,91.6,0.496,0.378,0.851,0.24,0.064,0.316,315,-0.052,0.316,0.612,1B|2B|DH|SS,70.73486689814816,0.17777778,0.21238938,0.39259259,109.0,108.0,99.2,0.00658,0.00658,0.04750582706952523,0.13760159272889402,0.15564794861530107,0.0077,0.2536,0.1143,0.0559,0.0109,0.0842,0.2544,0.2544,0.89
Ben Williamson,2B,2B|SS,"2B, SS",True,2.0,810938,236,928,0.0382813884922978,0.0457349882471745,-0.0459225367452032,-0.0001875484980287,73.1,121.6,92.4,88.6,0.434,0.306,0.818,0.182,0.066,0.317,236,-0.046,0.317,0.541,2B|SS,70.80631772933468,0.11290323,0.13333333,0.29032258,107.0,96.0,105.9,0.03478,0.00435,0.07075711827785189,0.1656550773211308,0.14326434142923505,0.0067,0.25445,0.1228,0.0543,0.029,0.0841,0.2612,0.2612,0.914
Brendan Donovan,3B,3B,3B,False,1.0,680977,116,415,0.0576825472949347,0.0435961361882708,-0.038930060639833,0.0046660755484378,92.0,120.7,93.8,89.6,0.422,0.232,0.784,0.193,0.075,0.335,116,-0.039,0.335,0.367,3B,68.48957625679348,0.06521739,0.08571429,0.26086957,103.9,71.0,104.6,0.0099,0.0495,0.09525864732432422,0.20240283923988828,0.15368849948741742,0.0218,0.26975,0.1431,0.0601,0.0156,0.0839,0.2871,0.2871,1.005
Geraldo Perdomo,SS,SS,SS,False,1.0,672695,409,1725,0.0584205011073042,0.026836664892623,-0.073160104299727,-0.046323439407104,92.8,113.4,87.1,79.0,0.394,0.223,0.877,0.171,0.043,0.301,409,-0.073,0.301,0.672,SS,65.60256217640533,0.0887574,0.1,0.33727811,106.3,124.0,97.9,0.03713,0.0099,0.09818930103891187,0.16915220042195422,0.11234514077710356,0.0096,0.24084999999999995,0.129,0.0479,0.0325,0.0835,0.2604,0.2604,0.911
Cade Marlowe,,,,,,687799,4,15,0.0374584197229865,0.1001281055119913,,0.1001281055119913,72.3,145.2,,109.6,0.2,0.279,0.778,0.133,0.067,,4,,,0.02,,,,,,,,,,,0.07944389243402186,0.17646007454238205,0.15136928189996068,0.009,,,,0.02,0.0834,,,
Santiago Espinal,3B,3B,3B,False,1.0,669289,69,258,0.0553271321059557,0.0472120474650531,-0.0441765970088596,0.0030354504561934,89.7,122.3,92.8,89.3,0.496,0.305,0.837,0.233,0.07,0.329,69,-0.044,0.329,0.257,2B|3B|DH,68.7707186612216,0.09090909,0.1025641,0.36363636,101.4,27.0,104.4,0.0,0.0,0.07162548210573332,0.17057209698271614,0.16145840807267864,0.0071,0.26465,0.127,0.0594,0.0137,0.0833,0.2697,0.2697,0.944
Alan Roden,OF,OF,OF,False,1.0,702176,23,93,0.0338278468983351,0.0368806529152975,0.0254042657300442,0.0622849186453418,68.7,117.8,106.5,101.7,0.452,0.314,0.768,0.172,0.118,0.403,23,0.025,0.403,0.103,RF,,,,,,,109.6,0.0,0.0,0.06803083553196551,0.22205892774705074,0.21180564871901475,0.0082,0.32755,0.1494,0.0751,0.0173,0.0833,0.3078,0.3078,1.077
Jacob Wilson,SS,SS,SS,False,1.0,805779,254,863,0.067490552066925,0.0366640167840451,-0.0453978064210705,-0.0087337896370253,101.6,117.7,92.5,86.8,0.559,0.392,0.847,0.247,0.073,0.308,254,-0.045,0.308,0.559,SS,63.841064453125,0.05416667,0.0631068,0.33333333,105.4,144.0,103.3,0.00797,0.0,0.04394119552818011,0.14284784724895105,0.1649145171054377,0.0045,0.24679999999999996,0.1092,0.0573,0.0124,0.0829,0.2494,0.2494,0.873
Jeremy Peña,SS,SS,SS,False,1.0,665161,224,821,0.0857908226367041,0.012705513391335,0.0155629569403874,0.0282684703317225,119.5,107.3,104.5,94.6,0.535,0.328,0.765,0.202,0.135,0.387,224,0.016,0.387,0.528,SS,72.24003269361413,0.07608696,0.09589041,0.26086957,106.5,46.0,108.6,0.03587,0.01794,0.065182790343597,0.23642327824030812,0.21136898454457026,0.0132,0.31395,0.1452,0.0743,0.0295,0.0828,0.3023,0.3023,1.058
Liam Hicks,C,C|1B|DH,"C, 1B, DH",True,3.0,689414,356,1280,0.0459470664433908,0.0808678036258352,-0.0786303854546362,0.002237418171199,80.6,136.9,86.0,89.1,0.415,0.259,0.884,0.223,0.038,0.29,356,-0.079,0.29,0.64,1B|C|DH,67.96294007120254,0.13924051,0.15277778,0.37974684,106.5,112.0,103.7,0.00565,0.01695,0.0861708477779563,0.1505664101392357,0.12357481799564374,0.0137,0.23149999999999998,0.1226,0.0495,0.0099,0.0828,0.2549,0.2549,0.892
Mike Boeve,,,,,,801670,3,15,-0.0218122737227509,0.0157003080298025,,0.0157003080298025,14.3,108.6,,91.9,0.333,0.305,0.778,0.133,0.067,,3,,,0.015,,,,,,,,,,,0.06914701371057565,0.16715281099276602,0.15136928189996068,0.009,,,,0.02,0.0824,,,
Pedro Ramírez,2B,2B,2B,False,1.0,699393,67,225,0.0562963599515627,0.0477069827398934,-0.0369212299215203,0.0107857528183731,90.7,122.5,94.2,90.9,0.493,0.292,0.827,0.231,0.084,0.33,67,-0.037,0.33,0.251,2B|3B|DH,,,,,,,107.6,0.02817,0.0,0.07585353532601857,0.1911823967106247,0.168129393386437,0.0071,0.2655,0.1289,0.0613,0.0225,0.0824,0.2726,0.2726,0.954
Jake Mangum,OF,OF,OF,False,1.0,663968,269,975,0.0636924882114374,0.0099606973329801,-0.0423195587719471,-0.032358861438967,97.9,106.1,93.1,81.9,0.599,0.441,0.811,0.208,0.11,0.309,269,-0.042,0.309,0.574,CF|LF|RF,66.44812178938356,0.04109589,0.05405405,0.14383562,104.2,79.0,98.0,0.06716,0.02239,0.028006962916355713,0.16747842905072602,0.15549477776177917,0.0159,0.24764999999999998,0.1079,0.0548,0.0503,0.0822,0.2449,0.2449,0.857
Heriberto Hernandez,OF,OF,OF,False,1.0,681715,242,923,0.0791214343850048,-0.0067407208248899,0.0493509581168799,0.04261023729199,113.0,98.9,111.2,97.6,0.456,0.244,0.712,0.17,0.142,0.436,242,0.049,0.436,0.548,DH|LF|RF,73.64260996942934,0.13043478,0.18181818,0.30434783,109.9,74.0,107.2,0.0249,0.00415,0.09207646097348342,0.2744712329156178,0.23497267049068027,0.0066,0.35559999999999997,0.1681,0.0837,0.023,0.0822,0.334,0.334,1.169
Spencer Horwitz,1B,1B,1B,False,1.0,687462,298,1197,0.0505911948904046,0.0420428997671155,-0.0471573802464896,-0.005114480479374,85.1,120.0,92.2,87.6,0.407,0.272,0.846,0.177,0.053,0.327,298,-0.047,0.327,0.598,1B|DH,68.29256350977892,0.08843537,0.1031746,0.3537415,104.0,116.0,97.5,0.00339,0.01695,0.08212358469259634,0.16300920831417823,0.1403571247233833,0.0133,0.26295,0.1326,0.0552,0.009,0.0818,0.2696,0.2696,0.944
Cam Smith,OF,OF,OF,False,1.0,701358,375,1529,0.0684824277924963,-0.0085080309522383,0.0299157028982579,0.0214076719460195,102.6,98.1,107.4,93.1,0.474,0.311,0.721,0.162,0.128,0.406,375,0.03,0.406,0.652,RF,77.5598604210251,0.11297071,0.16167665,0.17573222,112.3,137.0,104.5,0.02406,0.0107,0.07011327917100757,0.2345304627385068,0.21323298196682533,0.01,0.3301,0.1518,0.0758,0.0229,0.0817,0.3093,0.3093,1.083
Luis Campusano,C,C,C,False,1.0,669134,91,381,0.0731829729192031,-0.0129939366429509,0.0232425372593733,0.0102486006164223,107.2,96.2,106.1,90.8,0.446,0.307,0.757,0.144,0.108,0.397,91,0.023,0.397,0.313,C,72.51756026105183,0.08536585,0.11864407,0.19512195,110.0,54.0,104.6,0.0,0.01149,0.07155531078464544,0.21316710950544704,0.20085631715303331,0.0097,0.32245,0.1494,0.0724,0.0124,0.0813,0.3031,0.3031,1.061
Nathan Lukes,OF,OF,OF,False,1.0,664770,233,925,0.0524798856416568,0.0161498085195533,-0.028906800903961,-0.0127569923844076,86.9,108.8,95.8,86.0,0.494,0.358,0.835,0.191,0.078,0.315,233,-0.029,0.315,0.538,CF|LF|RF,67.76349051339285,0.0952381,0.11235955,0.24761905,107.5,56.0,100.4,0.0,0.02203,0.05443000801519635,0.16071769418169915,0.16403209612089714,0.0153,0.25275,0.1193,0.0587,0.0078,0.0808,0.2588,0.2588,0.906
Ryan Ward,OF,OF,OF,False,1.0,669899,60,252,0.0776913170590001,-0.0228070166610363,0.0249068561355426,0.0020998394745062,111.6,91.9,106.4,89.1,0.532,0.296,0.807,0.151,0.111,0.41,60,0.025,0.41,0.231,1B|DH|LF,,,,,,,102.2,0.0,0.0,0.07524971251976162,0.2205240839202347,0.20435336888685152,0.0073,0.33349999999999996,0.1539,0.074,0.0143,0.0807,0.3086,0.3086,1.08
Giancarlo Stanton,DH,DH,DH,False,1.0,519317,102,411,0.0563869870744834,-0.0102808395823843,0.0810455623438925,0.0707647227615082,90.8,97.3,117.4,103.5,0.453,0.311,0.699,0.156,0.163,0.444,102,0.081,0.444,0.338,DH,79.33508064516128,0.14193548,0.22222222,0.19354839,116.3,96.0,110.1,0.01042,0.0,0.06972540215425876,0.2744221326212581,0.2627723114640508,0.0064,0.3624,0.1623,0.0894,0.0161,0.0806,0.3323,0.3323,1.163
Michael Busch,1B,1B,1B,False,1.0,683737,437,1739,0.0650854879784726,-0.0029899138378955,0.0051217379316617,0.0021318240937661,99.3,100.5,102.5,89.1,0.419,0.247,0.773,0.154,0.097,0.377,437,0.005,0.377,0.686,1B,67.97341991261848,0.09478673,0.1242236,0.28436019,108.7,145.0,98.2,0.00457,0.02283,0.09065801019362152,0.2221080280414106,0.18570169619876475,0.0178,0.30545,0.1531,0.0694,0.0085,0.0806,0.3031,0.3031,1.061
Hunter Goodman,C,C|DH,"C, DH",True,2.0,696100,390,1452,0.0688272442428487,-0.0281250861558264,0.0896091059059561,0.0614840197501297,102.9,89.6,119.1,101.5,0.541,0.387,0.696,0.158,0.176,0.459,390,0.09,0.459,0.661,C|DH,75.37664337830397,0.11013216,0.17241379,0.17621145,111.7,134.0,110.0,0.01302,0.01042,0.045597459390606075,0.26203319127883085,0.2719506265869109,0.0099,0.37515,0.1593,0.0911,0.015,0.0804,0.3308,0.3308,1.158
Taylor Ward,OF,OF|DH,"OF, DH",True,2.0,621493,451,1896,0.0548088526996781,0.0116112009051512,-0.0220040038989792,-0.010392802993828,89.2,106.8,97.1,86.5,0.343,0.154,0.821,0.146,0.062,0.362,451,-0.022,0.362,0.693,DH|LF,67.94395380434783,0.125,0.14649682,0.36413043,109.5,156.0,100.7,0.00662,0.01104,0.12033770243015532,0.21550772393228593,0.155197776525074,0.0103,0.29269999999999996,0.1566,0.0626,0.01,0.0803,0.2995,0.2995,1.048
Yohendrick Pinango,OF,OF,OF,False,1.0,682818,159,612,0.0651231339200802,0.0017785425704518,0.0220014940264982,0.02378003659695,99.3,102.6,105.8,93.6,0.518,0.321,0.805,0.183,0.113,0.385,159,0.022,0.385,0.443,DH|LF|RF,75.99736221976902,0.17391304,0.19047619,0.30434783,111.1,14.0,104.8,0.0,0.0,0.06677774179261972,0.21385431603890398,0.21212491580333398,0.0055,0.31224999999999997,0.1423,0.074,0.0097,0.0802,0.2965,0.2965,1.038
Konnor Griffin,SS,SS,SS,False,1.0,804606,246,956,0.0575309479735739,-0.012105670143429,0.0200214060930848,0.0079157359496557,91.9,96.6,105.4,90.3,0.518,0.359,0.708,0.166,0.156,0.382,246,0.02,0.382,0.552,DH|SS,75.2109375,0.0952381,0.13740458,0.1957672,113.2,114.0,105.7,0.08097,0.01619,0.05427165635356699,0.2492611582454167,0.20463718267089165,0.0126,0.3097,0.1393,0.0717,0.0579,0.0801,0.2911,0.2911,1.019
Jared Oliva,OF,OF,OF,False,1.0,666931,11,39,0.0821849841877804,0.0126107348965427,0.0023578386448605,0.0149685735414032,116.0,107.3,101.9,91.8,0.513,0.291,0.782,0.231,0.128,0.359,11,0.002,0.359,0.052,CF,,,,,,,103.8,0.14286,0.0,0.07700787627641818,0.24168989623821147,0.207766711527603,0.0086,0.29014999999999996,0.139,0.0724,0.0284,0.0801,0.2915,0.2915,1.02
Jesus Rodriguez,C,C,C,False,1.0,683679,50,160,0.0685523816307009,0.050124012555623,-0.0362187025458819,0.0139053100097411,102.7,123.5,94.3,91.6,0.506,0.285,0.795,0.25,0.094,0.327,50,-0.036,0.327,0.2,C|LF|RF,,,,,,,105.0,0.02174,0.02174,0.07850693083769482,0.20508581840202167,0.174838167623579,0.0111,0.26295,0.1304,0.0631,0.0204,0.0798,0.2733,0.2733,0.957
Jacob Gonzalez,1B,1B,1B,False,1.0,694378,104,416,0.0735682538859364,-0.0073220200752869,0.0028677379941322,-0.0044542820811547,107.6,98.6,102.0,87.7,0.543,0.338,0.799,0.171,0.101,0.374,104,0.003,0.374,0.342,1B|SS,,,,,,,97.6,0.0,0.01869,0.06156456293605324,0.1940916536043546,0.18862203586024218,0.0118,0.3029,0.1392,0.0678,0.0118,0.0797,0.2867,0.2867,1.003
Vaughn Grissom,2B,1B|2B|3B,"1B, 2B, 3B",True,3.0,687093,213,825,0.0711561848819617,0.0179682137232642,-0.0190937272782977,-0.0011255135550335,105.2,109.6,97.7,88.4,0.481,0.265,0.811,0.195,0.085,0.351,213,-0.019,0.351,0.516,1B|2B|3B|DH,72.08411175271739,0.15942029,0.18965517,0.34782609,107.2,57.0,105.8,0.0,0.01802,0.0850432347666171,0.20198739393187595,0.17437468721799915,0.0131,0.28334999999999994,0.1412,0.0647,0.0083,0.0788,0.2847,0.2847,0.996
Francisco Álvarez,C,C|DH,"C, DH",True,2.0,682626,244,991,0.0591437145557992,-0.0107286073966555,0.0529947003869348,0.0422660929902793,93.5,97.2,111.9,97.5,0.472,0.316,0.75,0.158,0.137,0.42,244,0.053,0.42,0.55,C|DH,74.33872687679597,0.12068966,0.15909091,0.24712644,110.1,107.0,108.0,0.0,0.0125,0.06820062202632393,0.24299846233343098,0.23518551317712266,0.0107,0.34199999999999997,0.1557,0.0817,0.0076,0.0787,0.3161,0.3161,1.106
Miguel Andújar,DH,DH,DH,False,1.0,609280,252,924,0.0647861349008476,0.021896947777961,-0.022033675280273,-0.0001367275023119,99.0,111.3,97.1,88.6,0.547,0.356,0.803,0.218,0.095,0.332,252,-0.022,0.332,0.558,3B|DH,71.1222915649414,0.09375,0.11320755,0.28125,109.0,83.0,100.9,0.00787,0.01575,0.05547315897151853,0.18080959147472017,0.1791017464796435,0.0124,0.2672,0.124,0.0631,0.0124,0.0786,0.2657,0.2657,0.93
James Tibbs III,,,,,,696486,6,26,0.0206229032409038,0.0310394560432375,,0.0310394560432375,55.8,115.3,,95.2,0.423,0.288,0.795,0.154,0.077,,6,,,0.029,,,,,,,,,,,0.07599716506155658,0.18463594943401535,0.1581215843180328,0.009,,,,0.02,0.0785,,,
Eli Lovich,,,,,,815654,3,13,0.0099878666378711,0.0029335438751626,,0.0029335438751626,45.4,103.1,,89.3,0.462,0.299,0.775,0.154,0.077,,3,,,0.015,,,,,,,,,,,0.07210553772470372,0.1806982610091778,0.1581215843180328,0.009,,,,0.02,0.0785,,,
Seaver King,,,,,,814409,3,13,0.0164184353761902,0.0536906417399939,,0.0536906417399939,51.7,125.1,,99.9,0.385,0.29,0.781,0.154,0.077,,3,,,0.015,,,,,,,,,,,0.07521698157421666,0.18392000608404488,0.1581215843180328,0.009,,,,0.02,0.0784,,,
Wyatt Langford,OF,OF,OF,False,1.0,694671,208,789,0.0741337080935919,0.0035257594156643,-0.017780786840495,-0.0142550274248306,108.1,103.3,98.0,85.7,0.487,0.268,0.788,0.189,0.095,0.363,208,-0.018,0.363,0.51,CF|DH|LF,72.60546182402483,0.09219858,0.12264151,0.29078014,109.0,84.0,100.2,0.02941,0.0049,0.08417044148489336,0.21231109887342062,0.17371684951038335,0.0071,0.29355,0.1424,0.0648,0.0255,0.0782,0.2854,0.2854,0.999
Carter Cunningham,,,,,,701860,3,12,0.0890345245235585,-0.070973877895531,,-0.070973877895531,122.7,71.0,,73.8,0.5,0.291,0.78,0.167,0.083,,3,,,0.015,,,,,,,,,,,0.07722811153169082,0.1904006063889599,0.16230158105302983,0.009,,,,0.02,0.0781,,,
Andrew Vaughn,1B,1B,1B,False,1.0,683734,181,675,0.0601218007128175,0.0509142076205008,-0.042760105275747,0.0081541023447537,94.4,123.9,93.0,90.4,0.41,0.253,0.817,0.206,0.065,0.331,181,-0.043,0.331,0.475,1B|DH,,,,,,,98.7,0.0,0.01136,0.08856070464041028,0.18348781409869805,0.15377511452347253,0.01,0.26635,0.135,0.0588,0.0091,0.0779,0.2717,0.2717,0.951
Braden Shewmake,SS,SS,SS,False,1.0,669699,89,292,0.0607233136635728,0.028292317345967,0.0027210005902441,0.0310133179362111,95.0,114.1,102.0,95.1,0.613,0.439,0.79,0.247,0.127,0.352,89,0.003,0.352,0.308,2B|3B|SS,67.81537420099431,0.04545455,0.06666667,0.22727273,103.6,11.0,109.0,0.01099,0.0,0.028557049868336182,0.18757032634374707,0.2136113003078443,0.0066,0.28419999999999995,0.1182,0.0704,0.0166,0.0778,0.2664,0.2664,0.932
Alex Madera,,,,,,823702,3,12,0.0734954659757505,-0.0093873137733994,,-0.0093873137733994,107.5,97.7,,86.7,0.417,0.294,0.789,0.167,0.083,,3,,,0.015,,,,,,,,,,,0.07576035435139475,0.18932669136400418,0.16230158105302983,0.009,,,,0.02,0.0777,,,
Javier Sanoja,3B,3B,3B,False,1.0,691594,253,841,0.0544822097876865,0.0596671632998012,-0.0806513701336653,-0.0209842068338641,88.9,127.7,85.6,84.3,0.517,0.394,0.852,0.258,0.056,0.274,253,-0.081,0.274,0.558,2B|3B|CF|LF|RF|SS,69.47370858028017,0.10344828,0.11764706,0.32758621,106.2,76.0,101.3,0.01961,0.0,0.04287832201168427,0.12275594995592995,0.13313346661950998,0.0045,0.21790000000000004,0.0982,0.0479,0.0198,0.0776,0.2237,0.2237,0.783
Matt Vierling,OF,OF,OF,False,1.0,663837,278,1050,0.0503225256003408,0.0320159075856354,-0.0348935675300484,-0.002877659944413,84.8,115.7,94.6,88.1,0.474,0.29,0.84,0.202,0.074,0.335,278,-0.035,0.335,0.582,CF|LF|RF,70.93973328637296,0.1147541,0.14,0.29508197,106.9,78.0,101.6,0.01471,0.0,0.0763050094771307,0.18050072009409482,0.16077615425407127,0.0043,0.26975,0.1296,0.0596,0.0166,0.0775,0.2667,0.2667,0.933
Víctor Caratini,C,C|1B,"C, 1B",True,2.0,605170,274,1046,0.0434266726869617,0.0330138680183419,-0.0225428200469709,0.010471047971371,78.1,116.1,97.0,90.9,0.412,0.263,0.814,0.179,0.084,0.359,274,-0.023,0.359,0.578,1B|C|DH,70.70611089253597,0.10071942,0.12389381,0.30215827,106.5,101.0,104.6,0.0,0.03309,0.08479784512492629,0.20156357528519642,0.16535963298929884,0.0216,0.29014999999999996,0.1467,0.0635,0.0071,0.0773,0.2875,0.2875,1.006
Masataka Yoshida,DH,DH,DH,False,1.0,807799,220,807,0.0423433104208236,0.0694189010080118,-0.0567645749050802,0.0126543261029316,77.0,131.9,90.3,91.3,0.425,0.268,0.833,0.213,0.061,0.315,220,-0.057,0.315,0.524,DH|LF,70.70826171875,0.17333333,0.2,0.36,108.3,61.0,102.5,0.00952,0.01429,0.08314815544922488,0.17355919098731945,0.14227348699614195,0.0115,0.25275,0.1285,0.055,0.0138,0.0772,0.2607,0.2607,0.912
Will Verdung,,,,,,815299,3,12,0.0508369234070018,0.129698128319177,,0.129698128319177,85.3,158.0,,115.8,0.25,0.295,0.771,0.167,0.083,,3,,,0.015,,,,,,,,,,,0.07470791329522576,0.18896871968901896,0.16230158105302983,0.009,,,,0.02,0.077,,,
Abraham Toro,,,,,,647351,5,20,0.0577407331845074,-0.0956470729726571,,-0.0956470729726571,92.1,60.3,,68.6,0.25,0.277,0.79,0.05,0.05,,5,,,0.024,,,,,,,,,,,0.08074014957923946,0.15780006394930196,0.12468161043805648,0.009,,,,0.02,0.0766,,,
Matt Shaw,OF,OF,OF,False,1.0,807713,158,659,0.0536319770269477,0.0065610128922342,-0.0287251138592107,-0.0221641009669764,88.1,104.6,95.8,84.0,0.473,0.337,0.802,0.165,0.086,0.325,158,-0.029,0.325,0.441,1B|2B|3B|CF|LF|RF,68.01517578125,0.08,0.096,0.3,107.9,86.0,99.2,0.02721,0.02041,0.0612462860601523,0.1773531953295893,0.15542102971527183,0.0134,0.26125,0.1243,0.0575,0.0237,0.0764,0.2582,0.2582,0.904
Brett Wisely,,,,,,689172,7,41,0.0957405790429572,-0.0497693968892929,,-0.0497693968892929,129.3,80.2,,78.2,0.585,0.316,0.803,0.122,0.073,,7,,,0.034,,,,,,,,,,,0.06937740145001949,0.1700536945478287,0.14783236158573237,0.009,,,,0.02,0.0762,,,
Anthony Seigler,2B,2B,2B,False,1.0,678011,99,357,0.0648714283555487,0.014072019589035,-0.0275650154964988,-0.0134929959074638,99.1,107.9,96.0,85.8,0.462,0.28,0.786,0.196,0.087,0.362,99,-0.028,0.362,0.331,2B,,,,,,,104.0,0.02041,0.0102,0.08000212712536912,0.19889734280039753,0.16550819709365105,0.0093,0.29269999999999996,0.1413,0.0626,0.0202,0.0761,0.28,0.28,0.98
Derek Hill,OF,OF,OF,False,1.0,656537,155,633,0.0651163877633238,-0.0519375017933897,0.0672215958577416,0.0152840940643519,99.3,79.3,114.7,91.9,0.502,0.312,0.699,0.131,0.174,0.443,155,0.067,0.443,0.437,CF|LF|RF,71.39649188701924,0.06153846,0.09090909,0.2,103.4,44.0,103.8,0.06711,0.00671,0.06968209876030913,0.2866015429094232,0.24060485180097302,0.0081,0.36155,0.1626,0.0841,0.0439,0.0757,0.3224,0.3224,1.128
Edwin Arroyo,2B,2B,2B,False,1.0,695490,114,401,0.0871139264295433,-0.0063666720634562,0.0091226006672168,0.0027559286037605,120.8,99.0,103.3,89.2,0.603,0.373,0.786,0.209,0.125,0.375,114,0.009,0.375,0.363,2B|SS,,,,,,,106.4,0.0,0.02632,0.05070373771885959,0.20891693289947227,0.20763032323022668,0.0144,0.30374999999999996,0.1365,0.072,0.0114,0.0752,0.2837,0.2837,0.993
Teoscar Hernández,OF,OF,OF,False,1.0,606192,260,1064,0.0636124616328137,-0.0267212954513317,0.0475667672484278,0.020845471797096,97.8,90.2,110.8,93.0,0.449,0.282,0.709,0.15,0.134,0.418,260,0.048,0.418,0.565,DH|LF,71.87992882853403,0.13089005,0.18518519,0.2460733,110.7,122.0,104.5,0.00766,0.00766,0.079313982252173,0.25175021329297875,0.22689693213053147,0.0083,0.34029999999999994,0.1583,0.0801,0.0122,0.075,0.3134,0.3134,1.097
Tommy White,3B,3B,3B,False,1.0,695720,11,50,0.0598942330728167,0.0008259957058974,0.0035823555284656,0.004408351234363,94.2,102.2,102.2,89.6,0.42,0.29,0.764,0.14,0.1,0.311,11,0.004,0.311,0.052,1B,,,,,,,104.6,0.0,0.0,0.07661399625318484,0.21013453200699575,0.18128456355110134,0.0086,0.24934999999999996,0.1238,0.0636,0.0186,0.075,0.2624,0.2624,0.918
Gavin Kilen,,,,,,702264,6,15,0.0962966270356923,0.1514288262606166,,0.1514288262606166,129.8,167.5,,120.3,0.467,0.284,0.783,0.333,0.133,,6,,,0.029,,,,,,,,,,,0.07972043946861544,0.2498945079463583,0.21567692397683824,0.009,,,,0.02,0.0745,,,
Daulton Varsho,OF,OF,OF,False,1.0,662139,320,1199,0.0691961387114901,0.0059941183550978,-0.0261732487383755,-0.0201791303832777,103.3,104.4,96.3,84.4,0.53,0.339,0.815,0.19,0.094,0.332,320,-0.026,0.332,0.615,CF|DH,73.1248427972561,0.07317073,0.0931677,0.1804878,110.2,123.0,99.4,0.0283,0.00629,0.061100511591732014,0.18575534795281912,0.1659048657156862,0.0075,0.2672,0.1242,0.06,0.0257,0.0745,0.2587,0.2587,0.905
Gunnar Henderson,SS,SS,SS,False,1.0,683002,460,1797,0.0628417233235743,-0.0011252957494495,-0.007450733967178,-0.0085760297166276,97.1,101.3,100.0,86.9,0.489,0.323,0.771,0.174,0.104,0.354,460,-0.007,0.354,0.697,DH|SS,74.33431457958633,0.10791367,0.14563107,0.20143885,111.2,153.0,103.3,0.01766,0.01545,0.06606001307916307,0.2028805147190832,0.17960426917967165,0.0132,0.2859,0.1351,0.065,0.0182,0.0742,0.2743,0.2743,0.96
J. T. Realmuto,C,C,C,False,1.0,592663,271,1036,0.05808252349606,0.0044367233530695,-0.0157115607429837,-0.0112748373899141,92.4,103.7,98.4,86.3,0.478,0.321,0.774,0.181,0.101,0.349,271,-0.016,0.349,0.575,C,73.97336813668224,0.12149533,0.16049383,0.28037383,105.5,68.0,102.3,0.01119,0.02985,0.06655093235062252,0.20017717207910352,0.1735929513737891,0.0198,0.28164999999999996,0.1362,0.0637,0.0143,0.0741,0.274,0.274,0.959
Cannon Peebles,,,,,,702555,3,11,0.08410778415419,-0.0406897831170122,,-0.0406897831170122,117.9,84.2,,80.1,0.545,0.291,0.777,0.182,0.091,,3,,,0.015,,,,,,,,,,,0.07707033105030146,0.19951870236216018,0.16712465420879563,0.009,,,,0.02,0.0737,,,
Wade Meckler,OF,OF,OF,False,1.0,685133,142,493,0.0567688053949071,0.0274176188001048,-0.0089857497273387,0.018431869072766,91.1,113.7,99.7,92.5,0.458,0.287,0.781,0.195,0.103,0.374,142,-0.009,0.374,0.415,LF|RF,,,,,,,104.2,0.02113,0.0,0.07748021534818403,0.21462773302190152,0.18428174664903346,0.0057,0.3029,0.1428,0.0674,0.0205,0.0733,0.2835,0.2835,0.992
Spencer Torkelson,1B,1B,1B,False,1.0,679529,390,1673,0.0774937823031571,-0.0439351060557385,0.0472637327066852,0.0033286266509466,111.4,82.8,110.8,89.4,0.433,0.217,0.737,0.13,0.125,0.432,390,0.047,0.432,0.661,1B,73.21513812051435,0.12440191,0.16049383,0.22488038,109.8,132.0,98.3,0.0,0.01305,0.10073693838275519,0.2647605141971685,0.22011466581296008,0.0115,0.35219999999999996,0.1718,0.0807,0.0056,0.0732,0.3257,0.3257,1.14
