rank,pitcher,player_name,gs_to,gs_last21,fp_per_start_to,fp_per_start_last21,recency_form_gap,prior_fp_per_start,prior_source,data_quality_tag,marcel_baseline,data_driven_estimate,is_on_il_at_split,xfp_rp3_per_start,xfp_rp3_sigma,xfp_rp3_sigma_raw,sigma_calibration_method,xfp_rp3_p25,xfp_rp3_p75,xfp_rp3_decision_p25,xfp_rp3_decision_p75,next_opp_team,next_opp_bat_index,next2_avg_bat_index,schedule_factor,xfp_rp3_per_start_sched,replacement_xfp_per_start,replacement_delta,signal,slump_pct_rank,slump_n_comparable,slump_bounce_pct,slump_next_rate,slump_delta,arche_overall_prior,slope_3yr_prior,traj_career_low_prior,shadow_velo_pct_prior,shadow_bb_pct_prior,high_k_z_year_prior
130,607625,"Lugo, Seth",22,4.0,8.968181818181817,11.724999999999998,2.757,12.417782900582685,rp3_model,data_driven_full,12.418,9.967002659263656,0,9.967002659263656,9.32039782007426,3.867384987582681,global_alpha_v1,3.6803943296235673,16.253610988903745,7.358451485139138,12.575553833388174,COL,0.9718,0.9718,0.8546734089300988,8.52,12.555,-2.588,hold,67.5,79.0,68.8,0.6927,0.0976,40.0,-4.5,False,16.412213740458014,15.267175572519085,-0.3317388743478386
131,694738,"Roupp, Landen",21,3.0,11.504761904761905,12.966666666666669,1.462,9.215957397400237,rp3_model,data_driven_full,9.216,9.957917632954263,0,9.957917632954263,9.32039782007426,3.867384987582681,global_alpha_v1,3.671309303314176,16.244525962594352,7.349366458829747,12.566468807078785,SD,1.0,1.0,1.0661600294107796,10.62,12.555,-2.598,hold,100.0,20.0,76.5,0.7346,0.1594,53.0,0.0,True,35.49618320610687,46.94656488549619,-0.36411641661439564
132,702193,"Morris, Andrew",3,0.0,5.333333333333333,5.333333333333333,0.0,10.46702014020545,rp3_model,data_driven_thin,10.467,9.951141174231736,0,9.951141174231736,9.32039782007426,3.867384987582681,global_alpha_v1,3.664532844591648,16.237749503871825,7.342590000107219,12.559692348356254,,,,1.0,9.95,12.555,-2.604,hold,,,,,,,0.0,False,,,
133,477132,"Kershaw, Clayton",0,0.0,11.70232674171672,11.70232674171672,0.0,11.70232674171672,marcel_il,marcel_il,11.702,,1,9.95,9.32039782007426,3.867384987582681,global_alpha_v1,3.663391670359911,16.236608329640088,7.3414488258754815,12.558551174124515,,,,1.0,9.95,12.555,-2.605,il,,,,,,55.0,-5.21,False,3.816793893129771,50.0,-0.5779251780757291
134,663568,"Kolek, Stephen",10,0.0,8.499999999999998,8.499999999999998,0.0,11.658351007010271,rp3_model,marcel_il,11.658,9.936243439881231,1,9.936243439881231,9.32039782007426,3.867384987582681,global_alpha_v1,3.6496351102411424,16.22285176952132,7.327692265756713,12.544794614005747,,,,1.0,9.94,12.555,-2.619,il,,,,,,45.0,0.0,True,45.038167938931295,77.86259541984732,-0.57075744118947
135,696149,"Chandler, Bubba",20,2.0,7.989999999999999,10.55,2.56,10.46702014020545,rp3_model,data_driven_full,10.467,9.898361639693944,0,9.898361639693944,9.32039782007426,3.867384987582681,global_alpha_v1,3.6117533100538566,16.184969969334034,7.289810465569428,12.506912813818465,,,,1.0,9.9,12.555,-2.657,drop,,0.0,,,,,0.0,False,98.85496183206108,38.93129770992366,
136,605400,"Nola, Aaron",22,3.0,8.486363636363635,8.999999999999998,0.514,12.046336794657318,rp3_model,data_driven_full,12.046,9.85336876985132,0,9.85336876985132,9.32039782007426,3.867384987582681,global_alpha_v1,3.5667604402112314,16.13997709949141,7.244817595726802,12.461919943975838,,,,1.0,9.85,12.555,-2.702,drop,6.1,17.0,100.0,0.7421,0.4226,52.0,-3.5,False,16.793893129770993,64.12213740458014,0.047110204402648445
137,686752,"Pepiot, Ryan",0,0.0,11.594072351140252,11.594072351140252,0.0,11.594072351140252,marcel_il,marcel_il,11.594,,1,9.85,9.32039782007426,3.867384987582681,global_alpha_v1,3.563391670359911,16.13660832964009,7.241448825875482,12.458551174124516,,,,1.0,9.85,12.555,-2.705,il,,,,,,49.0,-8.0,False,67.55725190839695,40.458015267175576,0.5338305909228862
138,687570,"Prielipp, Connor",15,2.0,9.333333333333332,14.65,5.317,10.46702014020545,rp3_model,data_driven_full,10.467,9.843051415824757,0,9.843051415824757,9.32039782007426,3.867384987582681,global_alpha_v1,3.556443086184668,16.129659745464846,7.234500241700239,12.451602589949276,SEA,1.0027,1.0027,1.0849120211533867,10.68,12.555,-2.712,drop,,0.0,,,,,0.0,False,,,
139,606996,"Hart, Kyle",3,2.0,5.566666666666666,6.549999999999999,0.983,10.46702014020545,rp3_model,data_driven_thin,10.467,9.826364978837391,0,9.826364978837391,9.32039782007426,3.867384987582681,global_alpha_v1,3.5397566491973045,16.112973308477482,7.2178138047128755,12.434916152961913,,,,1.0,9.83,12.555,-2.729,drop,,,,,,,0.0,False,11.068702290076336,98.09160305343512,
140,681857,"Olson, Reese",0,0.0,11.441675003306734,11.441675003306734,0.0,11.441675003306734,marcel_il,marcel_il,11.442,,1,9.73,9.32039782007426,3.867384987582681,global_alpha_v1,3.443391670359912,16.01660832964009,7.121448825875483,12.338551174124518,,,,1.0,9.73,12.555,-2.825,il,,,,,,56.0,2.5,False,60.68702290076335,59.541984732824424,-0.32559620041282983
141,656557,"Houck, Tanner",0,0.0,11.452846280324612,11.452846280324612,0.0,11.452846280324612,marcel_il,marcel_il,11.453,,1,9.73,9.32039782007426,3.867384987582681,global_alpha_v1,3.443391670359912,16.01660832964009,7.121448825875483,12.338551174124518,,,,1.0,9.73,12.555,-2.825,il,,,,,,,0.0,False,66.03053435114504,37.786259541984734,-0.8197276890461073
142,689818,"Sandlin, David",4,0.0,9.425,9.425,0.0,10.46702014020545,rp3_model,data_driven_thin,10.467,9.684124416201982,0,9.684124416201982,9.32039782007426,3.867384987582681,global_alpha_v1,3.397516086561893,15.97073274584207,7.075573242077464,12.2926755903265,,,,1.0,9.68,12.555,-2.871,drop,,,,,,,0.0,False,,,
143,690953,"Abel, Mick",3,0.0,14.699999999999998,14.699999999999998,0.0,10.46702014020545,rp3_model,marcel_il,10.467,9.651671021744864,1,9.651671021744864,9.32039782007426,3.867384987582681,global_alpha_v1,3.3650626921047757,15.938279351384953,7.043119847620346,12.260222195869382,,,,1.0,9.65,12.555,-2.904,il,100.0,6.0,,,,,0.0,False,90.83969465648855,9.923664122137405,-0.14714889459316818
144,702273,"Schultz, Noah",13,3.0,6.66153846153846,5.533333333333334,-1.128,10.46702014020545,rp3_model,data_driven_full,10.467,9.642918852275113,0,9.642918852275113,9.32039782007426,3.867384987582681,global_alpha_v1,3.356310522635024,15.9295271819152,7.034367678150595,12.25147002639963,,,,1.0,9.64,12.555,-2.913,drop,,0.0,,,,,0.0,False,,,
145,657376,"Schmidt, Clarke",0,0.0,11.33759617319586,11.33759617319586,0.0,11.33759617319586,marcel_il,marcel_il,11.338,,1,9.64,9.32039782007426,3.867384987582681,global_alpha_v1,3.353391670359912,15.92660832964009,7.031448825875483,12.248551174124518,,,,1.0,9.64,12.555,-2.915,il,,,,,,57.0,3.0,False,37.02290076335878,31.679389312977097,-0.1503102646047468
146,676710,"Crawford, Kutter",0,0.0,11.317160683014697,11.317160683014697,0.0,11.317160683014697,marcel_il,marcel_il,11.317,,1,9.62,9.32039782007426,3.867384987582681,global_alpha_v1,3.3333916703599105,15.906608329640088,7.0114488258754815,12.228551174124515,,,,1.0,9.62,12.555,-2.935,il,,,,,,,0.0,False,,,
147,687792,"Herz, DJ",0,0.0,11.293025934580582,11.293025934580582,0.0,11.293025934580582,marcel_il,marcel_il,11.293,,1,9.6,9.32039782007426,3.867384987582681,global_alpha_v1,3.313391670359911,15.886608329640088,6.991448825875482,12.208551174124516,,,,1.0,9.6,12.555,-2.955,il,,,,,,,0.0,False,,,
148,687312,"Hughes, Gabriel",4,3.0,11.8,10.133333333333333,-1.667,10.46702014020545,rp3_model,data_driven_thin,10.467,9.591657520556833,0,9.591657520556833,9.32039782007426,3.867384987582681,global_alpha_v1,3.3050491909167423,15.87826585019692,6.983106346432313,12.200208694681349,,,,1.0,9.59,12.555,-2.964,drop,,,,,,,0.0,False,,,
149,668984,"Legumina, Casey",4,2.0,3.25,3.55,0.3,10.46702014020545,rp3_model,data_driven_thin,10.467,9.589945886868623,0,9.589945886868623,9.32039782007426,3.867384987582681,global_alpha_v1,3.3033375572285344,15.876554216508712,6.981394712744105,12.19849706099314,,,,1.0,9.59,12.555,-2.965,drop,,,,,,,0.0,False,,,
150,801403,"Dollander, Chase",5,0.0,8.819999999999999,8.819999999999999,0.0,4.834864551827519,rp3_model,marcel_il,4.835,9.58373600953978,1,9.58373600953978,9.32039782007426,3.867384987582681,global_alpha_v1,3.297127679899692,15.87034433917987,6.975184835415263,12.192287183664298,,,,1.0,9.58,12.555,-2.972,il,,,,,,37.0,0.0,True,97.32824427480917,12.213740458015266,-0.7533253823866659
151,621244,"Berríos, José",0,0.0,11.274498946440705,11.274498946440705,0.0,11.274498946440705,marcel_il,marcel_il,11.274,,1,9.58,9.32039782007426,3.867384987582681,global_alpha_v1,3.2933916703599118,15.866608329640089,6.971448825875482,12.188551174124518,,,,1.0,9.58,12.555,-2.975,il,,,,,,43.0,-7.0,False,34.73282442748092,48.854961832061065,-0.18227718867946688
152,656492,"Griffin, Foster",22,3.0,13.577272727272724,7.533333333333331,-6.044,10.46702014020545,rp3_model,data_driven_full,10.467,9.568362129133089,0,9.568362129133089,9.32039782007426,3.867384987582681,global_alpha_v1,3.281753799492998,15.854970458773176,6.959810955008569,12.176913303257605,,,,1.0,9.57,12.555,-2.987,drop,,0.0,,,,,0.0,False,,,
153,621107,"Eflin, Zach",0,0.0,11.248339645360812,11.248339645360812,0.0,11.248339645360812,marcel_il,marcel_il,11.248,,1,9.56,9.32039782007426,3.867384987582681,global_alpha_v1,3.273391670359912,15.84660832964009,6.951448825875483,12.168551174124518,,,,1.0,9.56,12.555,-2.995,il,,,,,,43.0,-11.5,False,9.541984732824428,96.94656488549617,-0.5914017855579145
154,622663,"Severino, Luis",12,0.0,9.191666666666665,9.191666666666665,0.0,9.070533843600693,rp3_model,marcel_il,9.071,9.551448098020895,1,9.551448098020895,9.32039782007426,3.867384987582681,global_alpha_v1,3.2648397683808064,15.838056427660984,6.942896923896377,12.159999272145413,,,,1.0,9.55,12.555,-3.004,il,37.4,67.0,83.6,0.671,0.2493,44.0,4.5,False,78.2442748091603,56.48854961832062,-0.4920316982003881
155,668678,"Gallen, Zac",19,0.0,5.057894736842104,5.057894736842104,0.0,12.321145001844808,rp3_model,marcel_il,12.321,9.545263421618632,1,9.545263421618632,9.32039782007426,3.867384987582681,global_alpha_v1,3.258655091978543,15.83187175125872,6.936712247494114,12.15381459574315,,,,1.0,9.55,12.555,-3.01,il,7.1,12.0,100.0,0.715,0.2959,47.0,-4.0,False,53.81679389312977,34.35114503816794,-0.03700713682450631
156,675911,"Strider, Spencer",8,0.0,9.537499999999998,9.537499999999998,0.0,12.746921762504751,rp3_model,marcel_il,12.747,9.501209422495064,1,9.501209422495064,9.32039782007426,3.867384987582681,global_alpha_v1,3.2146010928549758,15.787817752135153,6.892658248370546,12.109760596619582,,,,1.0,9.5,12.555,-3.054,il,,,,,,48.0,-9.64,False,87.78625954198473,45.038167938931295,0.5619378835902021
157,664299,"Javier, Cristian",4,1.0,-2.575000000000001,0.8999999999999986,3.475,10.333011231643134,rp3_model,data_driven_thin,10.333,9.489306716826174,0,9.489306716826174,9.32039782007426,3.867384987582681,global_alpha_v1,3.2026983871860857,15.775915046466263,6.880755542701657,12.097857890950692,,,,1.0,9.49,12.555,-3.066,drop,1.1,1.0,100.0,0.6714,1.2902,,0.0,False,43.51145038167939,27.86259541984733,-0.11535345073045784
158,700241,"McGreevy, Michael",21,3.0,10.914285714285713,1.4333333333333325,-9.481,8.068648243541496,rp3_model,data_driven_full,8.069,9.481001808043253,0,9.481001808043253,9.32039782007426,3.867384987582681,global_alpha_v1,3.194393478403164,15.767610137683342,6.872450633918735,12.08955298216777,TOR,0.9389,0.9389,1.083850215673369,10.28,12.555,-3.074,drop,100.0,13.0,90.0,0.6635,0.2175,43.0,0.0,True,25.954198473282442,83.58778625954199,-0.8542894892063239
159,680744,Ty Madden,2,1.0,6.5,7.0,0.5,9.16529614349869,rp3_model,data_driven_thin,9.165,,0,9.472503104112164,9.32039782007426,3.867384987582681,global_alpha_v1,3.185894774472075,15.759111433752253,6.863951929987646,12.081054278236682,,,,1.0,9.47,12.555,-3.083,drop,,,,,,,0.0,False,,,
160,656849,"Peterson, David",14,3.0,6.185714285714285,18.866666666666664,12.681,10.18024867781797,rp3_model,data_driven_full,10.18,9.467447550259749,0,9.467447550259749,9.32039782007426,3.867384987582681,global_alpha_v1,3.1808392206196583,15.754055879899836,6.858896376135229,12.075998724384265,NYY,1.0163,1.0163,1.0064405198442985,9.53,12.555,-3.088,drop,6.3,7.0,100.0,0.5757,0.3437,52.0,-0.5,False,25.572519083969464,35.87786259541985,-0.4078022623248599
161,663903,"Singer, Brady",21,3.0,7.842857142857141,12.1,4.257,10.215881843950072,rp3_model,data_driven_full,10.216,9.460443549398818,0,9.460443549398818,9.32039782007426,3.867384987582681,global_alpha_v1,3.173835219758729,15.747051879038906,6.8518923752743,12.068994723523335,ATH,0.9991,0.9991,0.9925847943610476,9.39,12.555,-3.095,drop,4.7,7.0,100.0,0.6941,0.4541,49.0,1.0,False,20.99236641221374,37.404580152671755,0.25343285556472894
162,682990,"Priester, Quinn",0,0.0,11.133346928469438,11.133346928469438,0.0,11.133346928469438,marcel_il,marcel_il,11.133,,1,9.46,9.32039782007426,3.867384987582681,global_alpha_v1,3.173391670359912,15.74660832964009,6.851448825875483,12.06855117412452,,,,1.0,9.46,12.555,-3.095,il,,,,,,54.0,0.0,True,48.854961832061065,64.8854961832061,0.11522590912138359
163,571510,"Boyd, Matthew",12,4.0,12.20833333333333,14.95,2.742,11.838787627232808,rp3_model,data_driven_full,11.839,9.413898951103034,0,9.413898951103034,9.32039782007426,3.867384987582681,global_alpha_v1,3.127290621462945,15.700507280743125,6.8053477769785164,12.022450125227552,,,,1.0,9.41,12.555,-3.142,drop,60.5,118.0,76.1,0.6241,0.16,54.0,0.75,False,46.18320610687023,88.54961832061069,-0.03056227754047522
164,628711,"Urías, Julio",0,0.0,11.066692657368048,11.066692657368048,0.0,11.066692657368048,marcel_il,marcel_il,11.067,,1,9.41,9.32039782007426,3.867384987582681,global_alpha_v1,3.1233916703599114,15.696608329640087,6.801448825875482,12.018551174124518,,,,1.0,9.41,12.555,-3.145,il,,,,,,,0.0,False,,,
165,579328,"Kikuchi, Yusei",7,0.0,6.6,6.6,0.0,11.404403808885856,rp3_model,marcel_il,11.404,9.398271346560078,1,9.398271346560078,9.32039782007426,3.867384987582681,global_alpha_v1,3.111663016919989,15.684879676200168,6.78972017243556,12.006822520684596,,,,1.0,9.4,12.555,-3.157,il,28.2,51.0,100.0,0.5992,0.2656,46.0,-4.0,False,76.33587786259542,63.74045801526718,0.14422261441784148
166,665795,"Cabrera, Edward",14,0.0,7.499999999999999,7.499999999999999,0.0,10.515400366185553,rp3_model,marcel_il,10.515,9.381605424595646,1,9.381605424595646,9.32039782007426,3.867384987582681,global_alpha_v1,3.0949970949555574,15.668213754235737,6.773054250471128,11.990156598720164,,,,1.0,9.38,12.555,-3.174,il,36.6,30.0,85.7,0.7142,0.1346,56.0,-0.0,False,93.12977099236642,46.18320610687023,0.5193867034246523
167,663776,"Sandoval, Patrick",4,3.0,9.374999999999998,8.066666666666665,-1.308,8.134216344451156,rp3_model,data_driven_thin,8.134,9.354404637119815,0,9.354404637119815,9.32039782007426,3.867384987582681,global_alpha_v1,3.0677963074797283,15.641012966759906,6.745853462995299,11.962955811244337,,,,1.0,9.35,12.555,-3.201,drop,,,,,,,0.0,False,,,
168,670990,Yohan Ramírez,2,1.0,8.649999999999999,8.6,-0.05,9.401225547710824,rp3_model,data_driven_thin,9.401,,0,9.320634914553803,9.32039782007426,3.867384987582681,global_alpha_v1,3.0340265849137147,15.607243244193892,6.712083740429286,11.92918608867832,,,,1.0,9.32,12.555,-3.235,drop,,,,,,,0.0,False,,,
169,693686,"Miles, Spencer",4,1.0,1.549999999999999,1.1999999999999993,-0.35,10.46702014020545,rp3_model,data_driven_thin,10.467,9.31935139819317,0,9.31935139819317,9.32039782007426,3.867384987582681,global_alpha_v1,3.0327430685530814,15.60595972783326,6.710800224068652,11.927902572317688,,,,1.0,9.32,12.555,-3.236,drop,,,,,,,0.0,False,,,
170,641540,"Dunning, Dane",0,0.0,10.87996573916802,10.87996573916802,0.0,10.87996573916802,marcel_il,marcel_il,10.88,,1,9.25,9.32039782007426,3.867384987582681,global_alpha_v1,2.9633916703599112,15.536608329640089,6.641448825875482,11.858551174124518,,,,1.0,9.25,12.555,-3.305,il,,,,,,,0.0,False,,,
171,804267,"Thornton, Zach",6,4.0,12.35,12.999999999999998,0.65,10.46702014020545,rp3_model,data_driven_thin,10.467,9.198198421549623,0,9.198198421549623,9.32039782007426,3.867384987582681,global_alpha_v1,2.9115900919095346,15.484806751189712,6.5896472474251055,11.80674959567414,MIA,0.9782,0.9782,1.08362261275699,9.97,12.555,-3.357,drop,,,,,,,0.0,False,,,
172,605182,"Clevinger, Mike",0,0.0,10.8056506584549,10.8056506584549,0.0,10.8056506584549,marcel_il,marcel_il,10.806,,1,9.18,9.32039782007426,3.867384987582681,global_alpha_v1,2.893391670359911,15.466608329640088,6.571448825875482,11.788551174124516,,,,1.0,9.18,12.555,-3.375,il,,,,,,,0.0,False,,,
173,678906,"Teng, Kai-Wei",10,0.0,4.789999999999999,4.789999999999999,0.0,10.46702014020545,rp3_model,data_driven_full,10.467,9.171916013590184,0,9.171916013590184,9.32039782007426,3.867384987582681,global_alpha_v1,2.885307683950094,15.458524343230271,6.563364839465665,11.7804671877147,,,,1.0,9.17,12.555,-3.384,drop,,,,,,,0.0,False,,,
174,489119,"Miley, Wade",0,0.0,10.7856094689328,10.7856094689328,0.0,10.7856094689328,marcel_il,marcel_il,10.786,,1,9.17,9.32039782007426,3.867384987582681,global_alpha_v1,2.883391670359911,15.456608329640089,6.561448825875482,11.778551174124518,,,,1.0,9.17,12.555,-3.385,il,,,,,,,0.0,False,,,
175,677944,"Cecconi, Slade",21,2.0,7.209523809523809,-2.3000000000000007,-9.51,10.087994771517598,rp3_model,data_driven_full,10.088,9.16135018299278,0,9.16135018299278,9.32039782007426,3.867384987582681,global_alpha_v1,2.874741853352692,15.44795851263287,6.552799008868263,11.769901357117298,,,,1.0,9.16,12.555,-3.394,drop,0.0,0.0,,,,42.0,-1.0,True,58.396946564885496,62.97709923664122,-0.655789059137493
176,690990,"Horton, Cade",2,0.0,9.1,9.1,0.0,11.720305223487191,rp3_model,marcel_il,11.72,,1,9.14367465026337,9.32039782007426,3.867384987582681,global_alpha_v1,2.8570663206232805,15.430282979903458,6.535123476138852,11.752225824387889,,,,1.0,9.14,12.555,-3.412,il,,,,,,55.0,0.0,True,85.87786259541986,58.396946564885496,-0.1783740449535058
177,681347,"Burrows, Mike",17,0.0,6.288235294117646,6.288235294117646,0.0,10.003351007010272,rp3_model,marcel_il,10.003,9.115518247738343,1,9.115518247738343,9.32039782007426,3.867384987582681,global_alpha_v1,2.828909918098254,15.402126577378432,6.506967073613826,11.72406942186286,,,,1.0,9.12,12.555,-3.44,il,0.0,0.0,,,,53.0,0.0,True,84.7328244274809,60.30534351145038,0.2900983867312169
178,656605,"Keller, Mitch",21,2.0,8.271428571428569,13.55,5.279,10.793597664158508,rp3_model,data_driven_full,10.794,9.11012441760135,0,9.11012441760135,9.32039782007426,3.867384987582681,global_alpha_v1,2.823516087961261,15.39673274724144,6.501573243476832,11.718675591725868,CIN,1.0163,1.0163,0.9757861537401582,8.89,12.555,-3.445,drop,89.2,140.0,61.3,0.6283,0.0538,48.0,-4.5,False,56.10687022900763,69.46564885496184,-0.5001776816123111
179,607200,"Fedde, Erick",14,3.0,8.207142857142857,10.3,2.093,9.315402010847498,rp3_model,data_driven_full,9.315,9.096734102049696,0,9.096734102049696,9.32039782007426,3.867384987582681,global_alpha_v1,2.810125772409606,15.383342431689783,6.488182927925177,11.705285276174212,,,,1.0,9.1,12.555,-3.459,drop,74.3,104.0,59.4,0.5183,0.0462,34.0,1.29,False,29.770992366412212,19.083969465648856,-1.2187808685697132
180,621111,"Buehler, Walker",22,3.0,7.336363636363635,7.833333333333332,0.497,6.070556088365222,rp3_model,data_driven_full,6.071,9.090617631643353,0,9.090617631643353,9.32039782007426,3.867384987582681,global_alpha_v1,2.804009302003264,15.37722596128344,6.482066457518835,11.69916880576787,SF,0.9873,0.9873,1.0798744347318745,9.82,12.555,-3.465,drop,19.9,28.0,83.3,0.4437,0.2533,37.0,-4.71,False,41.221374045801525,11.83206106870229,-0.4729558076538025
181,686701,"Bergert, Ryan",0,0.0,10.691688758762842,10.691688758762842,0.0,10.691688758762842,marcel_il,marcel_il,10.692,,1,9.09,9.32039782007426,3.867384987582681,global_alpha_v1,2.803391670359911,15.376608329640089,6.481448825875482,11.698551174124518,,,,1.0,9.09,12.555,-3.465,il,,,,,,48.0,0.0,True,46.56488549618321,2.6717557251908395,0.8151697313756113
182,675989,"Bolton, Cody",3,0.0,5.433333333333333,5.433333333333333,0.0,10.46702014020545,rp3_model,marcel_il,10.467,9.059362232797657,1,9.059362232797657,9.32039782007426,3.867384987582681,global_alpha_v1,2.7727539031575663,15.345970562437744,6.450811058673137,11.667913406922173,,,,1.0,9.06,12.555,-3.496,il,,0.0,,,,,0.0,False,,,
183,607536,"Freeland, Kyle",19,2.0,5.336842105263156,6.6999999999999975,1.363,7.247960431598242,rp3_model,data_driven_full,7.248,9.049506537757416,0,9.049506537757416,9.32039782007426,3.867384987582681,global_alpha_v1,2.762898208117326,15.336114867397503,6.440955363632897,11.658057711881932,KC,0.9883,0.9883,0.8404043496896387,7.61,12.555,-3.506,drop,59.0,134.0,76.9,0.5249,0.1253,45.0,6.0,False,10.305343511450381,80.53435114503816,-0.3428295047773602
184,805673,"Matthews, Zebby",14,3.0,9.635714285714284,2.366666666666666,-7.269,9.074530596482672,rp3_model,data_driven_full,9.075,9.033162816356384,0,9.033162816356384,9.32039782007426,3.867384987582681,global_alpha_v1,2.7465544867162954,15.319771145996471,6.424611642231866,11.641713990480902,,,,1.0,9.03,12.555,-3.522,drop,,,,,,54.0,0.0,True,80.91603053435115,72.13740458015268,-0.19347467964722018
185,669372,"Ginn, J.T.",19,2.0,12.13157894736842,12.099999999999998,-0.032,8.46276589060032,rp3_model,marcel_il,8.463,9.024741594788216,1,9.024741594788216,9.32039782007426,3.867384987582681,global_alpha_v1,2.738133265148127,15.311349924428304,6.416190420663698,11.633292768912732,,,,1.0,9.02,12.555,-3.531,il,66.7,12.0,62.5,0.6133,0.0292,52.0,0.0,True,40.458015267175576,14.122137404580155,0.014505645466231912
186,689254,"Fluharty, Mason",3,0.0,3.0333333333333328,3.0333333333333328,0.0,10.46702014020545,rp3_model,data_driven_thin,10.467,9.015788861369794,0,9.015788861369794,9.32039782007426,3.867384987582681,global_alpha_v1,2.729180531729705,15.302397191009884,6.407237687245276,11.624340035494312,,,,1.0,9.02,12.555,-3.54,drop,,,,,,,0.0,False,,,
187,506433,"Darvish, Yu",0,0.0,10.538373116514276,10.538373116514276,0.0,10.538373116514276,marcel_il,marcel_il,10.538,,1,8.96,9.32039782007426,3.867384987582681,global_alpha_v1,2.673391670359912,15.24660832964009,6.351448825875483,11.56855117412452,,,,1.0,8.96,12.555,-3.595,il,,,,,,53.0,-2.5,True,42.36641221374045,64.50381679389314,0.2218135026758655
188,502171,"Cobb, Alex",0,0.0,10.528484277539633,10.528484277539633,0.0,10.528484277539633,marcel_il,marcel_il,10.528,,1,8.95,9.32039782007426,3.867384987582681,global_alpha_v1,2.6633916703599105,15.236608329640088,6.3414488258754815,11.558551174124515,,,,1.0,8.95,12.555,-3.605,il,,,,,,,0.0,False,,,
189,671096,"Abbott, Andrew",23,4.0,9.29565217391304,8.825,-0.471,12.118323005434592,rp3_model,data_driven_full,12.118,8.91541570400818,0,8.91541570400818,9.32039782007426,3.867384987582681,global_alpha_v1,2.6288073743680904,15.202024033648268,6.306864529883661,11.523966878132695,PIT,1.0034,1.0034,0.9883311421627692,8.81,12.555,-3.64,drop,1.4,1.0,100.0,0.7515,0.4265,55.0,3.0,False,37.404580152671755,46.56488549618321,-0.2357761318522114
190,701542,"Warren, Will",21,3.0,9.433333333333332,10.133333333333333,0.7,9.307853533535452,rp3_model,data_driven_full,9.308,8.876227444270121,0,8.876227444270121,9.32039782007426,3.867384987582681,global_alpha_v1,2.5896191146300325,15.16283577391021,6.267676270145604,11.48477861839464,,,,1.0,8.88,12.555,-3.679,drop,96.9,31.0,53.6,0.6906,0.1224,47.0,0.0,True,47.70992366412214,25.572519083969464,0.46969147472746464
191,641302,"Alexander, Tyler",4,1.0,3.875,3.6,-0.275,10.64744668224505,rp3_model,data_driven_thin,10.647,8.86777278314381,0,8.86777278314381,9.32039782007426,3.867384987582681,global_alpha_v1,2.581164453503721,15.1543811127839,6.259221609019292,11.476323957268328,,,,1.0,8.87,12.555,-3.688,drop,,,,,,,0.0,False,3.435114503816794,10.305343511450381,
192,686790,"McDonald, Trevor",14,2.0,8.221428571428572,11.15,2.929,10.46702014020545,rp3_model,marcel_il,10.467,8.8672466863112,1,8.8672466863112,9.32039782007426,3.867384987582681,global_alpha_v1,2.580638356671111,15.153855015951288,6.258695512186682,11.475797860435716,,,,1.0,8.87,12.555,-3.688,il,,,,,,,0.0,False,,,
193,682847,"Ortiz, Luis",0,0.0,10.3986057931633,10.3986057931633,0.0,10.3986057931633,marcel_il,marcel_il,10.399,,1,8.84,9.32039782007426,3.867384987582681,global_alpha_v1,2.553391670359911,15.126608329640089,6.231448825875482,11.448551174124518,,,,1.0,8.84,12.555,-3.715,il,,,,,,51.0,10.0,False,74.04580152671755,29.389312977099237,0.7878335517712067
194,677958,"Rocker, Kumar",18,2.0,9.155555555555557,20.9,11.744,6.971134676013696,rp3_model,data_driven_full,6.971,8.834560499908797,0,8.834560499908797,9.32039782007426,3.867384987582681,global_alpha_v1,2.547952170268708,15.121168829548886,6.226009325784279,11.443111674033316,HOU,1.0091,1.0091,1.0257006582189527,9.06,12.555,-3.721,drop,50.0,6.0,100.0,0.5854,0.2137,42.0,0.0,True,59.92366412213741,66.03053435114504,0.4076633164006435
195,641585,"France, J.P.",0,0.0,10.376150009473342,10.376150009473342,0.0,10.376150009473342,marcel_il,marcel_il,10.376,,1,8.82,9.32039782007426,3.867384987582681,global_alpha_v1,2.5333916703599115,15.106608329640087,6.2114488258754825,11.428551174124518,,,,1.0,8.82,12.555,-3.735,il,,,,,,,0.0,False,,,
196,681293,"Arrighetti, Spencer",17,2.0,8.935294117647057,2.9000000000000004,-6.035,10.852523015053336,rp3_model,marcel_il,10.853,8.793318532320702,1,8.793318532320702,9.32039782007426,3.867384987582681,global_alpha_v1,2.5067102026806136,15.079926861960791,6.184767358196185,11.40186970644522,,,,1.0,8.79,12.555,-3.762,il,71.9,23.0,88.2,0.7233,0.1611,,0.0,False,27.099236641221374,0.0,0.16335164587604348
197,641835,"Mayza, Tim",4,1.0,4.725,7.6,2.875,10.46702014020545,rp3_model,data_driven_thin,10.467,8.754487029251251,0,8.754487029251251,9.32039782007426,3.867384987582681,global_alpha_v1,2.4678786996111626,15.04109535889134,6.145935855126734,11.363038203375767,,,,1.0,8.75,12.555,-3.801,drop,,,,,,,0.0,False,,,
