rank,pitcher,player_name,gs_to,gs_last21,fp_per_start_to,fp_per_start_last21,recency_form_gap,prior_fp_per_start,prior_source,data_quality_tag,marcel_baseline,data_driven_estimate,is_on_il_at_split,xfp_rp3_per_start,xfp_rp3_sigma,xfp_rp3_sigma_raw,sigma_calibration_method,xfp_rp3_p25,xfp_rp3_p75,xfp_rp3_decision_p25,xfp_rp3_decision_p75,next_opp_team,next_opp_bat_index,next2_avg_bat_index,schedule_factor,xfp_rp3_per_start_sched,replacement_xfp_per_start,replacement_delta,signal,slump_pct_rank,slump_n_comparable,slump_bounce_pct,slump_next_rate,slump_delta,nk,original_is_il,gs_rem_fixed,ros_fixed,signal_fixed
1,694819,"Misiorowski, Jacob",14,4.0,23.078571428571426,30.5,7.421,10.870330017031272,rp3_model,data_driven_full,10.87,17.86271312952714,0,17.86271312952714,7.923281433061716,3.2876686444239485,global_alpha_v1,12.518459802927012,23.20696645612727,15.645180628863187,20.080245630191094,,,,1.0,17.86,11.415,6.448,add,100.0,8.0,60.0,0.8965,0.0746,jacobmisiorowski,0,24,428.64,add
2,650911,"Sánchez, Cristopher",14,3.0,19.978571428571428,24.766666666666666,4.788,14.678935134919374,rp3_model,data_driven_full,14.679,16.06919080952754,0,16.06919080952754,7.923281433061716,3.2876686444239485,global_alpha_v1,10.724937482927412,21.41344413612767,13.851658308863588,18.28672331019149,,,,1.0,16.07,11.415,4.654,add,26.6,21.0,90.5,0.784,0.0993,cristophersanchez,0,24,385.68,add
3,656302,"Cease, Dylan",12,2.0,15.999999999999998,19.6,3.6,12.473168563831678,rp3_model,data_driven_full,12.473,15.05794447804377,0,15.05794447804377,7.923281433061716,3.2876686444239485,global_alpha_v1,9.713691151443644,20.402197804643897,12.840411977379818,17.275476978707722,,,,1.0,15.06,11.415,3.643,add,59.9,109.0,88.7,0.8023,0.1552,ceasedylan,0,24,361.44,add
4,694973,"Skenes, Paul",13,3.0,17.107692307692307,12.9,-4.208,17.495621600300954,rp3_model,data_driven_full,17.496,14.90938246851571,0,14.90938246851571,7.923281433061716,3.2876686444239485,global_alpha_v1,9.565129141915584,20.25363579511584,12.691849967851756,17.126914969179666,,,,1.0,14.91,11.415,3.494,add,14.3,7.0,100.0,1.0316,0.1609,paulskenes,0,24,357.84000000000003,add
5,669373,"Skubal, Tarik",8,1.0,16.049999999999997,8.399999999999999,-7.65,18.361929335189497,rp3_model,data_driven_full,18.362,14.682153345418037,0,14.682153345418037,7.923281433061716,3.2876686444239485,global_alpha_v1,9.337900018817908,20.026406672018165,12.464620844754084,16.89968584608199,CWS,1.0334,1.0334,0.9545073037562573,14.01,11.415,3.267,add,50.8,65.0,73.8,0.8176,0.127,skubaltarik,0,24,336.24,add
6,594798,"deGrom, Jacob",14,4.0,15.185714285714283,17.7,2.514,15.78886936307965,rp3_model,data_driven_full,15.789,14.35590232872308,0,14.35590232872308,7.923281433061716,3.2876686444239485,global_alpha_v1,9.011649002122953,19.700155655323208,12.138369828059126,16.573434829387033,,,,1.0,14.36,11.415,2.941,add,65.2,144.0,67.9,0.9533,0.0771,degromjacob,0,24,344.64,add
7,808967,"Yamamoto, Yoshinobu",13,4.0,18.56153846153846,22.85,4.288,16.301759395668288,rp3_model,data_driven_full,16.302,14.212531487537754,0,14.212531487537754,7.923281433061716,3.2876686444239485,global_alpha_v1,8.868278160937628,19.55678481413788,11.9949989868738,16.43006398820171,,,,1.0,14.21,11.415,2.797,add,22.0,9.0,100.0,0.9907,0.2267,yamamotoyoshinobu,0,24,341.04,add
8,519242,"Sale, Chris",13,3.0,16.4,9.266666666666666,-7.133,16.183184168246783,rp3_model,data_driven_full,16.183,14.092540062753876,0,14.092540062753876,7.923281433061716,3.2876686444239485,global_alpha_v1,8.748286736153748,19.436793389354,11.87500756208992,16.310072563417826,,,,1.0,14.09,11.415,2.677,add,65.2,144.0,75.0,0.9385,0.1217,chrissale,0,24,338.15999999999997,add
9,607192,"Glasnow, Tyler",7,0.0,17.385714285714283,17.385714285714283,0.0,15.615184922633656,rp3_model,data_driven_thin,15.615,13.84354724473702,1,13.84354724473702,7.923281433061716,3.2876686444239485,global_alpha_v1,8.499293918136893,19.187800571337142,11.626014744073066,16.061079745400974,,,,1.0,13.84,11.415,2.428,add,72.1,88.0,76.5,0.9622,0.12,glasnowtyler,0,20,276.8,add
10,693645,"Schlittler, Cam",15,4.0,17.77333333333333,13.974999999999998,-3.798,12.85699668369794,rp3_model,data_driven_full,12.857,13.721943495768071,0,13.721943495768071,7.923281433061716,3.2876686444239485,global_alpha_v1,8.377690169167945,19.0661968223682,11.50441099510412,15.939475996432028,,,,1.0,13.72,11.415,2.307,add,100.0,8.0,100.0,1.0435,0.1896,camschlittler,0,24,329.28000000000003,add
11,554430,"Wheeler, Zack",9,3.0,17.877777777777776,15.899999999999997,-1.978,16.948065189906433,rp3_model,data_driven_full,16.948,13.62025997764939,0,13.62025997764939,7.923281433061716,3.2876686444239485,global_alpha_v1,8.276006651049261,18.96451330424952,11.402727476985437,15.837792478313345,MIA,0.9554,0.9554,1.0813947907871997,14.73,11.415,2.205,hold,,,,,,wheelerzack,0,24,353.52,hold
12,660271,"Ohtani, Shohei",11,3.0,19.48181818181818,18.2,-1.282,12.552602439426009,rp3_model,data_driven_full,12.553,13.27719059332179,0,13.27719059332179,7.923281433061716,3.2876686444239485,global_alpha_v1,7.932937266721663,18.62144391992192,11.059658092657838,15.494723093985744,TB,0.9689,0.9689,1.058670895224072,14.06,11.415,1.862,hold,82.3,79.0,68.9,0.9663,0.0673,ohtanishohei,0,24,337.44,hold
13,657746,"Ryan, Joe",14,4.0,14.735714285714284,16.674999999999997,1.939,13.693337578674686,rp3_model,data_driven_full,13.693,13.202194224042096,0,13.202194224042096,7.923281433061716,3.2876686444239485,global_alpha_v1,7.857940897441968,18.546447550642224,10.984661723378142,15.419726724706049,TEX,0.9856,0.9856,1.0135967928175722,13.38,11.415,1.787,hold,22.4,24.0,100.0,0.8443,0.2255,joeryan,0,24,321.12,hold
14,693433,"Woo, Bryan",14,4.0,13.171428571428567,11.724999999999998,-1.446,15.014729802280623,rp3_model,data_driven_full,15.015,13.090392723142696,0,13.090392723142696,7.923281433061716,3.2876686444239485,global_alpha_v1,7.74613939654257,18.434646049742824,10.872860222478744,15.30792522380665,,,,1.0,13.09,11.415,1.675,hold,1.6,1.0,100.0,0.9381,0.4702,bryanwoo,0,24,314.15999999999997,hold
15,695505,"Burns, Chase",13,3.0,17.184615384615384,15.999999999999998,-1.185,10.354950255469117,rp3_model,data_driven_full,10.355,13.066211027108594,0,13.066211027108594,7.923281433061716,3.2876686444239485,global_alpha_v1,7.721957700508466,18.41046435370872,10.84867852644464,15.283743527772549,NYM,0.9983,0.9983,1.003207706481088,13.11,11.415,1.651,hold,100.0,2.0,,,,burnschase,0,24,314.64,hold
16,682243,"Miller, Bryce",5,3.0,21.2,23.899999999999995,2.7,11.581886909106617,rp3_model,data_driven_thin,11.582,13.05005002283715,0,13.05005002283715,7.923281433061716,3.2876686444239485,global_alpha_v1,7.705796696237022,18.39430334943728,10.832517522173196,15.267582523501105,,,,1.0,13.05,11.415,1.635,hold,,,,,,brycemiller,0,24,313.20000000000005,hold
17,605483,"Snell, Blake",0,0.0,15.317265895242988,15.317265895242988,0.0,15.317265895242988,marcel_il,marcel_il,15.317,,1,13.02,7.923281433061716,3.2876686444239485,global_alpha_v1,7.675746673399872,18.364253326600128,10.802467499336046,15.237532500663953,,,,1.0,13.02,11.415,1.605,il,,,,,,blakesnell,1,20,260.4,il
18,686613,"Brown, Hunter",2,0.0,19.6,19.6,0.0,13.665495182582218,rp3_model,data_driven_thin,13.665,,1,12.95404315865066,7.923281433061716,3.2876686444239485,global_alpha_v1,7.609789832050533,18.298296485250788,10.736510657986708,15.171575659314614,DET,1.0031,1.0031,1.0338168415441942,13.39,11.415,1.539,hold,,,,,,brownhunter,0,20,267.8,hold
19,666200,"Luzardo, Jesús",14,4.0,11.499999999999998,11.15,-0.35,12.770792075331215,rp3_model,data_driven_full,12.771,12.820670643927938,0,12.820670643927938,7.923281433061716,3.2876686444239485,global_alpha_v1,7.476417317327811,18.164923970528065,10.603138143263983,15.038203144591892,MIA,0.9554,0.9554,1.0813947907871997,13.86,11.415,1.405,hold,52.2,60.0,75.0,0.7936,0.1792,jesusluzardo,0,24,332.64,hold
20,669302,"Gilbert, Logan",14,3.0,13.685714285714283,16.73333333333333,3.048,15.29909148401493,rp3_model,data_driven_full,15.299,12.800117515176908,0,12.800117515176908,7.923281433061716,3.2876686444239485,global_alpha_v1,7.45586418857678,18.14437084177704,10.582585014512954,15.01765001584086,BAL,1.0263,1.0263,1.0366783325116102,13.27,11.415,1.385,hold,18.6,26.0,100.0,0.8504,0.2833,gilbertlogan,0,24,318.48,hold
21,680885,"Schwellenbach, Spencer",0,0.0,15.005733831043209,15.005733831043209,0.0,15.005733831043209,marcel_il,marcel_il,15.006,,1,12.75,7.923281433061716,3.2876686444239485,global_alpha_v1,7.405746673399872,18.09425332660013,10.532467499336049,14.967532500663951,,,,1.0,12.75,11.415,1.335,il,,,,,,schwellenbachspencer,1,20,255.0,il
22,592332,"Gausman, Kevin",15,4.0,14.273333333333332,13.95,-0.323,13.770352752034936,rp3_model,data_driven_full,13.77,12.745368007809894,0,12.745368007809894,7.923281433061716,3.2876686444239485,global_alpha_v1,7.401114681209767,18.089621334410023,10.52783550714594,14.962900508473847,,,,1.0,12.75,11.415,1.33,hold,74.6,217.0,61.8,0.7299,0.0578,gausmankevin,0,24,306.0,hold
23,656876,"Rasmussen, Drew",13,4.0,15.430769230769227,21.325,5.894,11.670467195483408,rp3_model,data_driven_full,11.67,12.742583469444927,0,12.742583469444927,7.923281433061716,3.2876686444239485,global_alpha_v1,7.398330142844801,18.086836796045056,10.525050968780976,14.960115970108882,LAD,1.1016,1.1016,0.9311421844431766,11.87,11.415,1.327,hold,65.8,50.0,65.2,0.855,0.0909,drewrasmussen,0,24,284.88,hold
24,691799,"Taylor, Grant",4,0.0,5.125,5.125,0.0,10.354950255469117,rp3_model,data_driven_thin,10.355,12.643900029263614,0,12.643900029263614,7.923281433061716,3.2876686444239485,global_alpha_v1,7.299646702663487,17.98815335586374,10.42636752859966,14.861432529927567,,,,1.0,12.64,11.415,1.229,hold,,0.0,,,,granttaylor,0,24,303.36,hold
25,677952,"Ashcraft, Braxton",14,4.0,15.014285714285714,11.675,-3.339,10.354950255469117,rp3_model,data_driven_full,10.355,12.607362311660054,0,12.607362311660054,7.923281433061716,3.2876686444239485,global_alpha_v1,7.263108985059927,17.951615638260183,10.3898298109961,14.824894812324008,ATH,1.0136,1.0136,0.9927374504882124,12.52,11.415,1.192,hold,0.0,0.0,,,,ashcraftbraxton,0,24,300.48,hold
26,601713,"Pivetta, Nick",4,0.0,10.7,10.7,0.0,14.076842151529954,rp3_model,data_driven_thin,14.077,12.404508518271443,1,12.404508518271443,7.923281433061716,3.2876686444239485,global_alpha_v1,7.060255191671318,17.748761844871574,10.186976017607492,14.622041018935398,,,,1.0,12.4,11.415,0.989,hold,75.2,155.0,68.0,0.7111,0.126,nickpivetta,0,20,248.0,hold
27,668909,"Williams, Gavin",14,3.0,15.45,13.033333333333331,-2.417,11.524159519691588,rp3_model,data_driven_full,11.524,12.383023063834614,0,12.383023063834614,7.923281433061716,3.2876686444239485,global_alpha_v1,7.038769737234486,17.727276390434742,10.16549056317066,14.600555564498569,MIL,1.0032,1.0032,1.029124723659429,12.74,11.415,0.968,hold,96.5,55.0,70.4,0.7266,0.0753,gavinwilliams,0,24,305.76,hold
28,668881,"Greene, Hunter",0,0.0,14.433239819545724,14.433239819545724,0.0,14.433239819545724,marcel_il,marcel_il,14.433,,1,12.27,7.923281433061716,3.2876686444239485,global_alpha_v1,6.925746673399872,17.614253326600128,10.052467499336046,14.487532500663953,,,,1.0,12.27,11.415,0.855,il,,,,,,greenehunter,1,20,245.39999999999998,il
29,672282,"Detmers, Reid",14,4.0,14.72142857142857,24.175,9.454,9.146972938072263,rp3_model,data_driven_full,9.147,12.190330572011987,0,12.190330572011987,7.923281433061716,3.2876686444239485,global_alpha_v1,6.84607724541186,17.534583898612116,9.972798071348034,14.40786307267594,AZ,0.9765,0.9765,1.0088321743617106,12.3,11.415,0.775,hold,73.9,51.0,64.6,0.6533,0.0733,detmersreid,0,24,295.20000000000005,hold
30,684007,"Imanaga, Shota",14,4.0,13.157142857142857,7.149999999999999,-6.007,14.01109855301803,rp3_model,data_driven_full,14.011,12.18230518995791,0,12.18230518995791,7.923281433061716,3.2876686444239485,global_alpha_v1,6.838051863357783,17.526558516558037,9.964772689293955,14.399837690621863,COL,0.9657,0.9657,1.0555741864399462,12.86,11.415,0.767,hold,97.9,46.0,47.7,0.8229,-0.0127,imanagashota,0,24,308.64,hold
31,669854,"Blanco, Ronel",0,0.0,14.252683894854094,14.252683894854094,0.0,14.252683894854094,marcel_il,marcel_il,14.253,,1,12.11,7.923281433061716,3.2876686444239485,global_alpha_v1,6.765746673399872,17.454253326600128,9.892467499336046,14.327532500663953,,,,1.0,12.11,11.415,0.695,il,,,,,,blancoronel,1,20,242.2,il
32,669203,"Burnes, Corbin",0,0.0,14.18758715238502,14.18758715238502,0.0,14.18758715238502,marcel_il,marcel_il,14.188,,1,12.06,7.923281433061716,3.2876686444239485,global_alpha_v1,6.715746673399873,17.404253326600127,9.842467499336047,14.277532500663954,,,,1.0,12.06,11.415,0.645,il,,,,,,burnescorbin,1,20,241.20000000000002,il
33,801139,Payton Tolle,9,3.0,14.166666666666664,9.966666666666663,-4.2,10.505324392971376,rp3_model,data_driven_full,10.505,12.028518914816496,0,12.028518914816496,7.923281433061716,3.2876686444239485,global_alpha_v1,6.684265588216369,17.372772241416623,9.810986414152543,14.24605141548045,TOR,0.9538,0.9538,1.0369279276400167,12.47,11.415,0.613,hold,,,,,,paytontolle,0,24,299.28000000000003,hold
34,691587,"Pérez, Eury",12,1.0,10.466666666666669,15.0,4.533,13.226459423878865,rp3_model,data_driven_full,13.226,11.897445952546535,1,11.897445952546535,7.923281433061716,3.2876686444239485,global_alpha_v1,6.5531926259464095,17.241699279146665,9.679913451882584,14.11497845321049,,,,1.0,11.9,11.415,0.482,hold,15.2,5.0,100.0,0.8143,0.2807,euryperez,0,20,238.0,hold
35,543135,"Eovaldi, Nathan",13,3.0,12.12307692307692,8.133333333333331,-3.99,14.755473043390015,rp3_model,data_driven_full,14.755,11.874337017225532,0,11.874337017225532,7.923281433061716,3.2876686444239485,global_alpha_v1,6.530083690625404,17.21859034382566,9.65680451656158,14.091869517889483,,,,1.0,11.87,11.415,0.459,hold,24.1,51.0,100.0,0.7083,0.2341,eovaldinathan,0,24,284.88,hold
36,690986,"Harrison, Kyle",12,3.0,13.716666666666669,8.733333333333333,-4.983,9.328462883934115,rp3_model,data_driven_full,9.328,11.82244924276342,0,11.82244924276342,7.923281433061716,3.2876686444239485,global_alpha_v1,6.478195916163291,17.166702569363547,9.604916742099466,14.039981743427372,,,,1.0,11.82,11.415,0.407,hold,100.0,32.0,51.9,0.6591,0.0158,harrisonkyle,0,24,283.68,hold
37,669923,"Kirby, George",14,3.0,11.349999999999998,6.466666666666665,-4.883,13.027752902253177,rp3_model,data_driven_full,13.028,11.767209829024058,0,11.767209829024058,7.923281433061716,3.2876686444239485,global_alpha_v1,6.42295650242393,17.111463155624186,9.549677328360104,13.984742329688013,,,,1.0,11.77,11.415,0.352,hold,41.5,44.0,100.0,0.7897,0.1827,georgekirby,0,24,282.48,hold
38,663554,"Mize, Casey",9,1.0,14.88888888888889,16.2,1.311,9.48877667234376,rp3_model,data_driven_full,9.489,11.757952079625484,1,11.757952079625484,7.923281433061716,3.2876686444239485,global_alpha_v1,6.413698753025357,17.10220540622561,9.540419578961531,13.975484580289438,HOU,1.0097,1.0097,1.02705919951766,12.08,11.415,0.343,hold,95.1,78.0,51.4,0.6413,0.0071,caseymize,0,20,241.6,hold
39,666142,"Ragans, Cole",7,0.0,10.728571428571428,10.728571428571428,0.0,14.830233979817717,rp3_model,data_driven_thin,14.83,11.643464990094293,1,11.643464990094293,8.224647414184624,3.412716769371213,global_alpha_v1,6.095940309226764,17.19098967096182,9.34158752915341,13.945342451035176,,,,1.0,11.64,11.415,0.228,hold,10.0,6.0,100.0,0.9404,0.4279,coleragans,0,20,232.8,hold
40,663556,"McClanahan, Shane",13,4.0,11.692307692307692,9.425,-2.267,13.127569871725669,rp3_model,data_driven_full,13.128,11.612418614254118,0,11.612418614254118,8.224647414184624,3.412716769371213,global_alpha_v1,6.064893933386589,17.159943295121646,9.310541153313237,13.914296075195,LAD,1.1016,1.1016,0.9311421844431766,10.81,11.415,0.197,hold,17.4,12.0,100.0,0.8708,0.1525,mcclanahanshane,0,24,259.44,hold
41,608331,"Fried, Max",9,0.0,13.8,13.8,0.0,14.379858154474435,rp3_model,data_driven_full,14.38,11.572899283465706,1,11.572899283465706,8.224647414184624,3.412716769371213,global_alpha_v1,6.025374602598177,17.120423964333234,9.271021822524824,13.874776744406589,,,,1.0,11.57,11.415,0.158,hold,64.4,114.0,73.7,0.8331,0.0922,friedmax,0,20,231.4,hold
42,667755,"Soriano, José",15,4.0,14.166666666666664,5.974999999999999,-8.192,10.392811463655606,rp3_model,data_driven_full,10.393,11.569467965939468,1,11.569467965939468,8.224647414184624,3.412716769371213,global_alpha_v1,6.021943285071938,17.116992646806995,9.267590504998584,13.87134542688035,,,,1.0,11.57,11.415,0.154,hold,100.0,45.0,63.4,0.6566,0.0303,josesoriano,0,20,231.4,hold
43,676979,"Crochet, Garrett",6,0.0,7.333333333333332,7.333333333333332,0.0,16.166694641098083,rp3_model,data_driven_thin,16.167,11.53897755836966,1,11.53897755836966,8.224647414184624,3.412716769371213,global_alpha_v1,5.99145287750213,17.086502239237188,9.237100097428776,13.840855019310542,,,,1.0,11.54,11.415,0.124,hold,1.7,1.0,100.0,1.0211,0.6108,crochetgarrett,0,20,230.79999999999998,hold
44,641154,"López, Pablo",0,0.0,13.483193148084768,13.483193148084768,0.0,13.483193148084768,marcel_il,marcel_il,13.483,,1,11.46,8.224647414184624,3.412716769371213,global_alpha_v1,5.912475319132472,17.00752468086753,9.158122539059118,13.761877460940884,,,,1.0,11.46,11.415,0.045,il,,,,,,lopezpablo,1,20,229.20000000000002,il
45,642547,"Peralta, Freddy",14,3.0,12.078571428571426,7.299999999999997,-4.779,13.935244204323055,rp3_model,data_driven_full,13.935,11.41520250194622,0,11.41520250194622,8.224647414184624,3.412716769371213,global_alpha_v1,5.86767782107869,16.962727182813747,9.113325041005336,13.717079962887102,,,,1.0,11.42,11.415,0.0,hold,50.0,78.0,85.9,0.8877,0.195,freddyperalta,0,24,274.08,hold
46,543037,"Cole, Gerrit",4,3.0,13.099999999999998,12.233333333333333,-0.867,15.423109019054335,rp3_model,data_driven_thin,15.423,11.405049881258506,0,11.405049881258506,8.224647414184624,3.412716769371213,global_alpha_v1,5.8575252003909775,16.952574562126035,9.103172420317623,13.70692734219939,CWS,1.0334,1.0334,0.976566257491264,11.14,11.415,-0.01,hold,,,,,,colegerrit,0,24,267.36,hold
47,657006,"Steele, Justin",0,0.0,13.344370425535844,13.344370425535844,0.0,13.344370425535844,marcel_il,marcel_il,13.344,,1,11.34,8.224647414184624,3.412716769371213,global_alpha_v1,5.792475319132471,16.88752468086753,9.038122539059115,13.641877460940885,,,,1.0,11.34,11.415,-0.075,il,,,,,,justinsteele,1,20,226.8,il
48,607074,"Rodón, Carlos",6,3.0,12.866666666666664,15.766666666666666,2.9,13.018619439992124,rp3_model,data_driven_thin,13.019,11.275893882125692,0,11.275893882125692,8.224647414184624,3.412716769371213,global_alpha_v1,5.728369201258163,16.82341856299322,8.974016421184809,13.577771343066576,CWS,1.0334,1.0334,0.976566257491264,11.01,11.415,-0.139,hold,,,,,,carlosrodon,0,24,264.24,hold
49,605540,"Woodruff, Brandon",6,0.0,10.616666666666664,10.616666666666664,0.0,16.114028074258623,rp3_model,data_driven_thin,16.114,11.217887437879986,1,11.217887437879986,8.224647414184624,3.412716769371213,global_alpha_v1,5.670362757012457,16.765412118747513,8.916009976939103,13.519764898820869,,,,1.0,11.22,11.415,-0.197,hold,17.2,21.0,100.0,0.8668,0.3105,brandonwoodruff,0,20,224.4,hold
50,686218,"Sheehan, Emmet",12,3.0,10.533333333333331,9.999999999999998,-0.533,12.250240303663547,rp3_model,data_driven_full,12.25,11.178366902982855,0,11.178366902982855,8.224647414184624,3.412716769371213,global_alpha_v1,5.630842222115328,16.725891583850384,8.876489442041974,13.48024436392374,,,,1.0,11.18,11.415,-0.237,hold,50.0,9.0,100.0,0.8641,0.4376,emmetsheehan,0,24,268.32,hold
51,701656,Logan Henderson,5,0.0,12.919999999999998,12.919999999999998,0.0,10.481287630723408,rp3_model,data_driven_thin,10.481,11.084479717866738,1,11.084479717866738,8.224647414184624,3.412716769371213,global_alpha_v1,5.53695503699921,16.632004398734267,8.782602256925855,13.38635717880762,,,,1.0,11.08,11.415,-0.331,hold,,,,,,hendersonlogan,0,20,221.6,hold
52,675911,"Strider, Spencer",8,4.0,9.537499999999998,4.324999999999999,-5.212,12.74432755220993,rp3_model,data_driven_full,12.744,10.963345122951782,1,10.963345122951782,8.224647414184624,3.412716769371213,global_alpha_v1,5.415820442084254,16.51086980381931,8.6614676620109,13.265222583892664,,,,1.0,10.96,11.415,-0.452,hold,,,,,,spencerstrider,0,20,219.20000000000002,hold
53,665152,"Kremer, Dean",2,0.0,14.15,14.15,0.0,10.458698103150132,rp3_model,data_driven_thin,10.459,,1,10.952764918235015,8.224647414184624,3.412716769371213,global_alpha_v1,5.405240237367488,16.500289599102544,8.650887457294134,13.2546423791759,,,,1.0,10.95,11.415,-0.462,hold,,,,,,deankremer,0,20,219.0,hold
54,571510,"Boyd, Matthew",5,0.0,10.2,10.2,0.0,11.83601362018488,rp3_model,data_driven_thin,11.836,10.922664144904433,1,10.922664144904433,8.224647414184624,3.412716769371213,global_alpha_v1,5.375139464036904,16.470188825771963,8.62078668396355,13.224541605845316,,,,1.0,10.92,11.415,-0.493,hold,60.5,118.0,76.1,0.6241,0.16,boydmatthew,0,20,218.4,hold
55,671737,"Bradley, Taj",12,3.0,11.441666666666665,0.2666666666666645,-11.175,10.428959575172756,rp3_model,data_driven_full,10.429,10.915832222912671,0,10.915832222912671,8.224647414184624,3.412716769371213,global_alpha_v1,5.368307542045143,16.463356903780202,8.613954761971788,13.217709683853554,,,,1.0,10.92,11.415,-0.499,hold,88.1,59.0,63.2,0.6848,0.0671,bradleytaj,0,24,262.08,hold
56,676440,"Bibee, Tanner",15,4.0,11.513333333333332,12.0,0.487,12.255639975702913,rp3_model,data_driven_full,12.256,10.87901820645927,0,10.87901820645927,8.224647414184624,3.412716769371213,global_alpha_v1,5.331493525591741,16.426542887326796,8.577140745518387,13.180895667400153,HOU,1.0097,1.0097,1.02705919951766,11.17,11.415,-0.536,hold,28.4,23.0,90.9,0.6872,0.1528,bibeetanner,0,24,268.08,hold
57,624133,"Suarez, Ranger",13,4.0,12.96923076923077,10.6,-2.369,12.44134223714351,rp3_model,data_driven_full,12.441,10.871325317697792,0,10.871325317697792,8.224647414184624,3.412716769371213,global_alpha_v1,5.323800636830264,16.41884999856532,8.56944785675691,13.173202778638675,,,,1.0,10.87,11.415,-0.544,hold,73.5,83.0,68.3,0.7479,0.1437,rangersuarez,0,24,260.88,hold
58,683003,"Jones, Jared",3,3.0,8.333333333333332,8.333333333333332,0.0,12.21693280943382,rp3_model,data_driven_thin,12.217,10.815435814291977,0,10.815435814291977,8.224647414184624,3.412716769371213,global_alpha_v1,5.267911133424448,16.362960495159506,8.513558353351094,13.11731327523286,ATH,1.0136,1.0136,0.9927374504882124,10.74,11.415,-0.6,hold,,,,,,jaredjones,0,24,257.76,hold
59,605397,"Musgrove, Joe",0,0.0,12.708396494354265,12.708396494354265,0.0,12.708396494354265,marcel_il,marcel_il,12.708,,1,10.8,8.224647414184624,3.412716769371213,global_alpha_v1,5.252475319132472,16.34752468086753,8.498122539059118,13.101877460940884,,,,1.0,10.8,11.415,-0.615,il,,,,,,joemusgrove,1,20,216.0,il
60,657277,"Webb, Logan",10,3.0,13.549999999999995,20.9,7.35,13.817425495757009,rp3_model,data_driven_full,13.817,10.795976669029416,0,10.795976669029416,8.224647414184624,3.412716769371213,global_alpha_v1,5.248451988161886,16.343501349896943,8.494099208088532,13.097854129970298,,,,1.0,10.8,11.415,-0.619,hold,28.5,49.0,100.0,0.7966,0.244,loganwebb,0,24,259.20000000000005,hold
61,663436,"Martin, Davis",13,3.0,15.553846153846154,9.999999999999998,-5.554,8.85043971339615,rp3_model,data_driven_full,8.85,10.744235233764076,0,10.744235233764076,8.224647414184624,3.412716769371213,global_alpha_v1,5.196710552896546,16.291759914631605,8.442357772823192,13.046112694704956,NYY,1.0513,1.0513,0.9599387144406664,10.31,11.415,-0.671,hold,100.0,39.0,75.0,0.6106,0.0801,davismartin,0,24,247.44,hold
62,676974,"Meyer, Max",14,3.0,14.392857142857142,12.133333333333333,-2.26,8.353896800709592,rp3_model,data_driven_full,8.354,10.736481794185506,0,10.736481794185506,8.224647414184624,3.412716769371213,global_alpha_v1,5.1889571133179775,16.284006475053033,8.434604333244623,13.03835925512639,,,,1.0,10.74,11.415,-0.679,hold,100.0,19.0,56.2,0.6487,0.0039,maxmeyer,0,24,257.76,hold
63,808963,"Sasaki, Roki",12,3.0,9.966666666666663,15.999999999999996,6.033,10.354950255469117,rp3_model,data_driven_full,10.355,10.67117897192913,0,10.67117897192913,8.224647414184624,3.412716769371213,global_alpha_v1,5.123654291061602,16.21870365279666,8.369301510988247,12.973056432870012,,,,1.0,10.67,11.415,-0.744,hold,0.0,0.0,,,,rokisasaki,0,24,256.08,hold
64,800048,"Messick, Parker",14,4.0,15.05,11.9,-3.15,10.354950255469117,rp3_model,data_driven_full,10.355,10.64615991337024,0,10.64615991337024,8.224647414184624,3.412716769371213,global_alpha_v1,5.09863523250271,16.193684594237766,8.344282452429356,12.948037374311122,MIL,1.0032,1.0032,1.029124723659429,10.96,11.415,-0.769,hold,100.0,1.0,,,,messickparker,0,24,263.04,hold
65,622491,"Castillo, Luis",12,3.0,6.433333333333333,12.533333333333331,6.1,12.94889258145142,rp3_model,data_driven_full,12.949,10.628606578453056,0,10.628606578453056,8.224647414184624,3.412716769371213,global_alpha_v1,5.081081897585529,16.176131259320584,8.326729117512174,12.93048403939394,,,,1.0,10.63,11.415,-0.787,hold,1.7,4.0,100.0,0.8121,0.6534,castilloluis,0,24,255.12,hold
66,690997,"McLean, Nolan",14,4.0,12.385714285714284,7.1,-5.286,10.354950255469117,rp3_model,data_driven_full,10.355,10.609235193716517,0,10.609235193716517,8.224647414184624,3.412716769371213,global_alpha_v1,5.061710512848988,16.156759874584047,8.307357732775634,12.9111126546574,CIN,1.0289,1.0289,0.9733718081252504,10.33,11.415,-0.806,hold,100.0,2.0,,,,mcleannolan,0,24,247.92000000000002,hold
