pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla,signal,profile_flag,sample_tier
548384,Brooks Raley,587,5.226,1.452,-0.047,0.451,0.338,0.502,0.317,0.662,82.8,P,RP,14.317073170731708,5.416,5.283,0.998301332182295,0.2832804701877713,0.7703766437425954,0.3928137424544959,0.033,2.426,,2.43,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Strong
805299,Brandyn Garcia,340,5.183,1.407,-0.049,0.474,0.326,0.533,0.298,0.674,76.9,P,RP,10.96774193548387,5.271,5.2094,0.9530232421490644,0.227614449752763,0.7852591296967407,0.3907480468152517,0.033,2.4257,,2.43,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Okay
683003,Jared Jones,651,5.301,1.371,-0.045,0.497,0.388,0.483,0.333,0.612,90.4,P,SP,72.33333333333333,5.26,5.2887,1.0255497822461137,0.3205935621324911,0.7326436154073468,0.4068421050422379,0.033,2.4256,13.34,,,,0,0,0.0,,,Top Target,Bat-Miss Elite,Strong
680755,Braydon Fisher,774,5.229,1.371,-0.047,0.468,0.382,0.49,0.328,0.618,83.3,P,RP,16.82608695652174,5.365,5.2698,1.0125106163706088,0.3082087228737837,0.7392601589057903,0.4061962185158935,0.033,2.4196,,2.42,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.143481797414089,2.6598821665796537,Strong Add,Bat-Miss Elite,Strong
669194,Ryne Nelson,1363,5.312,1.281,-0.044,0.532,0.314,0.516,0.331,0.686,91.7,P,SP,85.1875,5.313,5.3123,1.002403178283763,0.2530705419350534,0.798365796218792,0.3997797865594987,0.033,2.4184,13.3,,,,0,0,0.0,5.100632132519488,2.9317754219839465,Top Target,Bat-Miss Elite,Strong
657746,Joe Ryan,1878,5.305,1.375,-0.045,0.496,0.332,0.522,0.342,0.668,90.7,P,SP,89.42857142857143,5.306,5.305299999999999,1.0073579775142611,0.2417090593535988,0.7914609240700545,0.4118084572291233,0.033,2.4176,13.3,,,,0,0,0.0,5.165747377992252,2.6605312599615427,Top Target,Bat-Miss Elite,Strong
606996,Kyle Hart,578,5.24,1.542,-0.047,0.471,0.359,0.506,0.322,0.641,84.2,P,RP,23.12,5.285,5.2535,0.9926407345428108,0.2777195543549291,0.7612456881179783,0.4040280452650043,0.033,2.4126,,2.41,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.028834486437296,3.0869028147412045,Strong Add,Bat-Miss Elite,Strong
690997,Nolan Mclean,1789,5.297,1.484,-0.045,0.46,0.322,0.498,0.321,0.678,89.8,P,SP,94.15789473684212,5.305,5.2994,0.9993554704784984,0.2899034914085787,0.7853930646925005,0.3930509563688827,0.033,2.405,13.23,,,,0,0,0.0,5.134083866046806,2.766230582507232,Top Target,Bat-Miss Elite,Strong
702303,Riley Martin,118,5.299,1.354,-0.045,0.557,0.347,0.599,0.348,0.653,90.2,P,RP,14.75,4.885,5.174799999999999,0.9446274834135088,0.1,0.8149250126091172,0.4460312484658654,0.033,2.4046,,2.4,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Too Small,"Bat-Miss Solid, Closer Value",Small
683618,Edgardo Henriquez,574,5.26,1.458,-0.046,0.474,0.352,0.448,0.313,0.648,86.3,P,RP,15.944444444444445,5.44,5.314,1.021700442684254,0.3881282693303947,0.7452322069019406,0.3822264679642956,0.033,2.3909,,2.39,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Strong
672282,Reid Detmers,1944,5.279,1.457,-0.046,0.507,0.338,0.514,0.348,0.662,88.1,P,SP,92.57142857142856,5.357,5.3024,1.0087056704693085,0.257849541669287,0.7912482160372221,0.4181690600803419,0.033,2.3903,13.15,,,,0,0,0.0,5.189229654398308,2.5779970802147973,Top Target,Bat-Miss Elite,Strong
681810,Austin Warren,652,5.299,1.411,-0.045,0.439,0.353,0.483,0.322,0.647,89.9,P,RP,25.07692307692308,5.223,5.276199999999999,1.0019119023136838,0.3216070214721527,0.761397968974424,0.3990713706854481,0.033,2.3878,,2.39,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Strong
518585,Fernando Cruz,696,5.228,1.466,-0.047,0.449,0.433,0.437,0.33,0.567,82.9,P,RP,15.130434782608695,5.374,5.2718,1.0382585639807205,0.4134195777158108,0.6898157758583126,0.40766863086486,0.033,2.3867,,2.39,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.955230934569272,3.434666555466352,Strong Add,Bat-Miss Elite,Strong
665660,Elvis Alvarado,472,5.253,1.399,-0.046,0.522,0.328,0.504,0.329,0.672,85.2,P,RP,18.88,5.36,5.2851,0.9945892739246824,0.2791338690814864,0.7897598286065888,0.4038099380609647,0.033,2.3851,,2.39,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Strong
640451,Hunter Harvey,114,5.179,1.284,-0.049,0.555,0.331,0.569,0.341,0.669,75.6,P,RP,19.0,5.275,5.2078,0.9545843029243732,0.1561700536782506,0.8165344612415227,0.4321435769104628,0.033,2.3846,,2.38,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Elite,Small
693433,Bryan Woo,1747,5.27,1.39,-0.046,0.516,0.319,0.522,0.341,0.681,87.2,P,SP,87.35,5.338,5.2904,0.993077225284517,0.2429171028864754,0.8073331533203769,0.4141073954007118,0.033,2.3816,13.1,,,,0,0,0.0,5.182853091616996,2.523144290383316,Top Target,Bat-Miss Elite,Strong
808963,Roki Sasaki,1582,5.196,1.561,-0.048,0.514,0.379,0.476,0.332,0.621,78.0,P,SP,87.88888888888889,5.451,5.272499999999999,1.0125071525146705,0.3358241952169682,0.7448794352891024,0.4094249056346823,0.033,2.38,13.09,,,,0,0,0.0,4.88687763186045,3.8241622925624297,Strong Add,Bat-Miss Elite,Strong
676974,Max Meyer,1789,5.257,1.552,-0.046,0.482,0.379,0.474,0.329,0.621,85.9,P,SP,89.45,5.296,5.268699999999999,1.0104691893450497,0.340108626793447,0.7433508906846178,0.4073909716779129,0.033,2.3792,13.09,,,,0,0,0.0,5.067133753324569,3.00930933909343,Top Target,Bat-Miss Elite,Strong
688158,David Morgan,422,5.204,1.461,-0.048,0.448,0.358,0.463,0.32,0.642,79.0,P,RP,21.1,5.489,5.289499999999999,1.0114639239382963,0.360292100106969,0.75137222750873,0.3942581159987188,0.033,2.3783,,2.38,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.815933676960945,4.113833009556377,Strong Add,Bat-Miss Elite,Strong
681035,Christian Scott,1078,5.279,1.441,-0.045,0.511,0.332,0.511,0.337,0.668,88.3,P,SP,82.92307692307692,5.286,5.2811,0.994379369960358,0.2655409862899023,0.7934788928509706,0.4123198559570365,0.033,2.3777,13.08,,,,0,0,0.0,,,Top Target,Bat-Miss Elite,Strong
670990,Yohan Ramírez,881,5.272,1.445,-0.046,0.441,0.345,0.48,0.319,0.655,87.6,P,RP,20.976190476190474,5.271,5.2717,0.9956278840264732,0.3279363767402631,0.7679855057358993,0.397190285724524,0.033,2.3723,,2.37,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,5.084570267097424,2.905639234107139,Top Target,"Bat-Miss Elite, Closer Value",Strong
621074,Michael Rucker,250,5.323,1.508,-0.044,0.504,0.381,0.466,0.335,0.619,92.4,P,RP,17.857142857142858,5.197,5.2852,1.020285900162359,0.35467622021398,0.7421494242683073,0.409515473787132,0.033,2.3714,,2.37,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Okay
660271,Shohei Ohtani,1421,5.286,1.306,-0.045,0.458,0.339,0.498,0.327,0.661,88.6,P,SP,94.73333333333332,5.215,5.2647,0.988970760708465,0.292716854535479,0.7823926817138689,0.4063552707456473,0.033,2.3682,13.03,,,,0,0,0.0,5.01187090494843,3.2790468798560504,Top Target,Bat-Miss Elite,Strong
689690,Alek Jacob,113,5.364,1.271,-0.042,0.456,0.347,0.411,0.319,0.653,93.5,P,RP,28.25,5.385,5.370299999999999,1.049475325429544,0.4571259373031592,0.7408055386543531,0.3756604128811651,0.033,2.3672,,2.37,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Too Small,"Bat-Miss Elite, Closer Value",Small
656546,Jeff Hoffman,775,5.283,1.392,-0.045,0.494,0.404,0.455,0.317,0.596,88.5,P,RP,17.22222222222222,5.106,5.2299,1.0017562654257166,0.3810296339873615,0.7184635443740679,0.4044084305679074,0.033,2.3604,,2.36,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,5.050308795782968,3.237624993516591,Top Target,"Bat-Miss Elite, Closer Value",Strong
801403,Chase Dollander,786,5.112,1.447,-0.052,0.478,0.341,0.499,0.323,0.659,63.1,P,SP,71.45454545454545,5.56,5.2464,0.9801240193408232,0.2922123890401327,0.7817518886921085,0.4065329326771266,0.033,2.3601,12.98,,,,0,0,0.0,4.9731293553349945,3.376426268549954,Watchlist,Bat-Miss Elite,Strong
669302,Logan Gilbert,1783,5.201,1.523,-0.048,0.527,0.366,0.502,0.338,0.634,78.5,P,SP,93.84210526315788,5.339,5.2424,0.9900745476064418,0.2865721861229917,0.7704681233439522,0.4217247837530345,0.033,2.3566,12.96,,,,0,0,0.0,5.181846456049187,2.555266216738623,Strong Add,Bat-Miss Elite,Strong
669062,Erik Miller,588,5.276,1.468,-0.046,0.416,0.382,0.414,0.3,0.618,88.0,P,RP,17.294117647058822,5.276,5.276,1.015835714173675,0.4588069646557333,0.7143464871827986,0.3781146804047761,0.033,2.3535,,2.35,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,4.911253903161103,3.7526834865515744,Top Target,"Bat-Miss Elite, Closer Value",Strong
607455,Anthony Banda,631,5.234,1.474,-0.047,0.43,0.387,0.448,0.325,0.613,83.6,P,RP,15.390243902439025,5.357,5.270899999999999,1.0155197036085428,0.3916226771335476,0.7315187423926913,0.4030923415882069,0.033,2.3532,,2.35,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.753489859434169,4.410057233739031,Strong Add,Bat-Miss Elite,Strong
661395,Jhoan Durán,531,5.229,1.502,-0.047,0.511,0.394,0.449,0.31,0.606,83.1,P,RP,15.17142857142857,5.231,5.2296,0.9967570725346588,0.3929829768231783,0.7226293739274685,0.3977920041005763,0.033,2.3526,,2.35,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Strong
685126,Brandon Eisert,552,5.266,1.399,-0.046,0.425,0.417,0.424,0.33,0.583,86.8,P,RP,19.714285714285715,5.321,5.2825,1.0362557575224922,0.4383982661130012,0.7029559756178712,0.4053322247855097,0.033,2.3512,,2.35,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Strong
801139,Payton Tolle,1272,5.268,1.428,-0.046,0.515,0.303,0.537,0.347,0.697,87.0,P,SP,84.8,5.288,5.274,0.976540523590306,0.2144242120109492,0.8323974765980737,0.4234158003146621,0.033,2.3499,12.92,,,,0,0,0.0,,,Top Target,Bat-Miss Elite,Strong
643377,Griffin Jax,1146,5.215,1.419,-0.048,0.48,0.387,0.464,0.321,0.613,80.7,P,RP,42.44444444444444,5.275,5.233,0.9951937025220582,0.3628847663536281,0.7378707201866456,0.4075497754033557,0.033,2.3463,,2.35,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.992855087316069,3.413533795014189,Strong Add,Bat-Miss Elite,Strong
621016,José Cuas,127,5.294,1.267,-0.045,0.476,0.339,0.471,0.33,0.661,89.6,P,RP,25.4,5.294,5.294,1.0046845293584388,0.3440218949958044,0.7774051060046991,0.4028211341394789,0.033,2.3446,,2.34,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Too Small,"Bat-Miss Elite, Closer Value",Small
680742,Jonathan Bowlan,569,5.271,1.442,-0.046,0.521,0.367,0.46,0.325,0.633,87.5,P,RP,15.805555555555555,5.256,5.2665,1.0034833546568056,0.3681213751977786,0.7524861112519513,0.404053106704949,0.033,2.3418,,2.34,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,5.051013518496366,3.309047152701739,Top Target,"Bat-Miss Elite, Closer Value",Strong
690978,Dax Fulton,118,5.138,1.583,-0.051,0.453,0.447,0.417,0.322,0.553,68.9,P,RP,39.333333333333336,5.458,5.234,1.0247598149905912,0.4562476781311635,0.678919321426982,0.4082859815778388,0.033,2.34,,2.34,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Elite,Small
701542,Will Warren,1723,5.286,1.439,-0.045,0.454,0.329,0.505,0.335,0.671,88.8,P,SP,86.15,5.192,5.2578,0.980431947575434,0.2793590943106965,0.8007429080163424,0.4154984201959355,0.033,2.3363,12.85,,,,0,0,0.0,5.293426715365517,2.104821847435746,Top Target,Bat-Miss Elite,Strong
701121,Logan Vanwey,111,5.189,1.285,-0.049,0.464,0.32,0.548,0.341,0.68,77.4,P,RP,18.5,5.27,5.213299999999999,0.9522118552912856,0.1974757009096264,0.826042683804934,0.4309426205145351,0.033,2.3338,,2.33,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Elite,Small
595014,Blake Treinen,393,5.163,1.471,-0.05,0.459,0.353,0.467,0.314,0.647,73.2,P,RP,13.1,5.424,5.2413,0.9831948195190054,0.3562473194462604,0.7636505786474912,0.3990554898442104,0.033,2.3322,,2.33,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Okay
679775,Kyle Backhus,282,5.217,1.362,-0.048,0.43,0.282,0.532,0.315,0.718,81.1,P,RP,15.666666666666666,5.236,5.2227,0.938867588570478,0.2285242989839739,0.8396794212378695,0.4040714679023635,0.033,2.3295,,2.33,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Okay
554430,Zack Wheeler,1452,5.313,1.26,-0.044,0.486,0.35,0.438,0.323,0.65,91.9,P,SP,96.8,5.281,5.3034,1.0150479378408304,0.4088693825365357,0.7582570848757445,0.3940866573011481,0.033,2.3267,12.8,,,,0,0,0.0,,,Top Target,Bat-Miss Elite,Strong
601713,Nick Pivetta,354,5.331,1.152,-0.044,0.503,0.315,0.491,0.329,0.685,92.7,P,SP,70.8,5.143,5.2746,0.9826682685229198,0.3058313845187428,0.8053408991179052,0.4061026729986449,0.033,2.3263,12.79,,,,0,0,0.0,5.175486423166079,2.705283305187331,Top Target,Bat-Miss Elite,Okay
573204,Caleb Thielbar,521,5.256,1.333,-0.046,0.502,0.343,0.473,0.331,0.657,85.7,P,RP,15.323529411764708,5.318,5.2746,0.9962155114961764,0.3416184439537374,0.7792270558209382,0.4080117967643124,0.033,2.3263,,2.33,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,,,Top Target,"Bat-Miss Elite, Closer Value",Strong
680767,Victor Vodnik,537,5.179,1.495,-0.049,0.456,0.402,0.465,0.32,0.598,75.9,P,RP,18.517241379310345,5.239,5.196999999999999,0.9831441346131998,0.3638153592832425,0.7313544934163652,0.4144560190211399,0.033,2.3261,,2.33,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.836483272716077,3.887005204375395,Strong Add,Bat-Miss Solid,Strong
592332,Kevin Gausman,1935,5.253,1.326,-0.046,0.506,0.361,0.471,0.339,0.639,85.0,P,SP,92.14285714285714,5.321,5.2734,1.0042808860908334,0.3456920759875667,0.7683405114202227,0.4159103186770028,0.033,2.3254,12.79,,,,0,0,0.0,5.251541632010925,2.373938876235621,Top Target,Bat-Miss Elite,Strong
641941,Emilio Pagán,297,5.292,1.32,-0.045,0.468,0.365,0.43,0.333,0.635,89.3,P,RP,15.63157894736842,5.359,5.312099999999999,1.0269712524798835,0.4240693745850179,0.7494835882571982,0.4017325814668362,0.033,2.317,,2.32,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,4.988409115931385,3.5787398797957506,Top Target,"Bat-Miss Elite, Closer Value",Okay
656234,Jake Bird,523,5.202,1.43,-0.048,0.462,0.316,0.525,0.316,0.684,78.7,P,RP,14.52777777777778,5.153,5.1873,0.936332576337548,0.2453116056141711,0.815825389102026,0.4127558218608049,0.033,2.3167,,2.32,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Strong
676684,Will Vest,506,5.258,1.458,-0.046,0.51,0.363,0.465,0.33,0.637,86.2,P,RP,17.448275862068964,5.245,5.254099999999999,0.9948978386259224,0.3591858770196687,0.7637892953646026,0.4115335269026638,0.033,2.3159,,2.32,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,5.141165153708195,2.816013528211436,Top Target,"Bat-Miss Elite, Closer Value",Strong
685801,Hunter Bigge,352,5.235,1.355,-0.047,0.42,0.399,0.43,0.325,0.601,83.7,P,RP,17.6,5.298,5.2539,1.0122084612292277,0.4287880412704818,0.7239570113892984,0.4068043886301652,0.033,2.3129,,2.31,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Okay
678022,Jack Perkins,1000,5.241,1.432,-0.047,0.493,0.363,0.5,0.333,0.637,84.6,P,RP,41.66666666666666,5.118,5.2041,0.9680825337624862,0.2936537654769364,0.7790655761602483,0.4253149979686899,0.033,2.3117,,2.31,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.203269679473953,2.620398914801956,Strong Add,Bat-Miss Elite,Strong
641755,Tyler Kinley,588,5.177,1.456,-0.049,0.503,0.409,0.487,0.328,0.591,75.4,P,RP,14.341463414634148,5.116,5.1587,0.965990421831122,0.3231808593905277,0.7408619255148126,0.4304555377136337,0.033,2.308,,2.31,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.196136929647555,2.476245864406745,Strong Add,Bat-Miss Solid,Strong
683769,Hunter Gaddis,506,5.143,1.386,-0.05,0.503,0.387,0.485,0.328,0.613,69.4,P,RP,14.457142857142856,5.288,5.1865,0.9702554689990625,0.324903265756342,0.7555853972585216,0.42438524902149,0.033,2.308,,2.31,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Strong
808967,Yoshinobu Yamamoto,1639,5.209,1.414,-0.048,0.52,0.347,0.495,0.326,0.653,79.8,P,SP,96.41176470588236,5.219,5.212,0.9645780702319052,0.3029541090173243,0.7870889314543296,0.4169080546928848,0.033,2.3077,12.69,,,,0,0,0.0,5.1409236511859175,2.7339890584086373,Strong Add,Bat-Miss Elite,Strong
663687,Hogan Harris,842,5.272,1.345,-0.046,0.463,0.312,0.506,0.344,0.688,87.8,P,RP,17.914893617021278,5.267,5.2705,0.9790179232055556,0.2763412496529895,0.8218629133452333,0.4213163596453878,0.033,2.3052,,2.31,+5/save (role-dependent),+2/hold (role-dependent),28,0,140.0,4.976715594918795,3.404517911745474,Top Target,"Bat-Miss Elite, Closer Value",Strong
687209,Zach Maxwell,269,5.169,1.488,-0.049,0.46,0.378,0.488,0.334,0.622,74.0,P,RP,24.454545454545453,5.272,5.1999,0.9730874997467738,0.3178523274383925,0.7660897469231687,0.4271866538265958,0.033,2.3018,,2.3,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Okay
668941,Jojo Romero,721,5.182,1.495,-0.049,0.445,0.323,0.481,0.304,0.677,76.6,P,RP,16.386363636363637,5.272,5.2090000000000005,0.9513572293915938,0.3310317188193946,0.7933369447484115,0.3965627603955941,0.033,2.3009,,2.3,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.9958709024014025,3.2686087818435032,Strong Add,Bat-Miss Elite,Strong
669923,George Kirby,1746,5.174,1.491,-0.049,0.491,0.324,0.51,0.331,0.676,74.8,P,SP,91.89473684210526,5.328,5.2202,0.9578476877871912,0.2724667301613441,0.8119789802431856,0.4198903472985792,0.033,2.3006,12.65,,,,0,0,0.0,5.071568557820622,3.0185953128690723,Strong Add,Bat-Miss Elite,Strong
668984,Casey Legumina,645,5.251,1.376,-0.047,0.487,0.329,0.517,0.333,0.671,84.9,P,RP,20.15625,5.106,5.2075,0.9534557508828168,0.2595792150701645,0.8119298918871654,0.4245725885602982,0.033,2.2998,,2.3,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.916219312789126,3.654996240354364,Strong Add,Bat-Miss Elite,Strong
694680,Trevor Martin,180,5.157,1.282,-0.05,0.513,0.35,0.498,0.331,0.65,72.7,P,RP,30.0,5.328,5.2083,0.9640452279905743,0.2972895830760318,0.7892239120958173,0.4224887802279504,0.033,2.2996,,2.3,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Small
543037,Gerrit Cole,871,5.207,1.423,-0.048,0.496,0.299,0.543,0.343,0.701,79.7,P,SP,79.18181818181819,5.257,5.222,0.9467172861075812,0.2067111830522761,0.846321089361783,0.4309520496175533,0.033,2.2988,12.64,,,,0,0,0.0,,,Strong Add,Bat-Miss Elite,Strong
686218,Emmet Sheehan,1546,5.217,1.409,-0.048,0.494,0.37,0.47,0.332,0.63,81.3,P,SP,85.88888888888889,5.251,5.2272,0.9838580153527082,0.3514259916755665,0.7653844897850834,0.4193164192229596,0.033,2.2954,12.62,,,,0,0,0.0,5.010947807389228,3.322467647667925,Strong Add,Bat-Miss Elite,Strong
681799,Ethan Roberts,436,5.197,1.501,-0.048,0.427,0.356,0.492,0.328,0.644,78.4,P,RP,18.956521739130437,5.209,5.2006,0.9628186516787314,0.3098428938409281,0.7827390449918792,0.4213064335337478,0.033,2.2946,,2.29,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Strong
642546,Jonathan Hernández,353,5.145,1.514,-0.05,0.435,0.386,0.45,0.302,0.614,70.4,P,RP,27.153846153846157,5.246,5.175299999999999,0.9637650106034648,0.3953972742260573,0.7377765531965093,0.4020122240013386,0.033,2.2936,,2.29,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Okay
594027,Tyron Guerrero,318,5.151,1.513,-0.05,0.519,0.287,0.582,0.328,0.713,71.1,P,RP,15.9,5.103,5.1366,0.8951107841265794,0.136096508485022,0.8675516437803512,0.4352811988681798,0.033,2.2879,,2.29,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Okay
806188,Cade Gibson,482,5.217,1.53,-0.048,0.46,0.352,0.481,0.307,0.648,81.5,P,RP,24.1,5.057,5.169,0.9439360585802888,0.3342747887063114,0.777285507147721,0.4081606743781152,0.033,2.2831,,2.28,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Strong
668909,Gavin Williams,1914,5.194,1.511,-0.049,0.48,0.341,0.501,0.334,0.659,77.7,P,SP,91.14285714285714,5.237,5.206899999999999,0.9589399284987082,0.2914385806162414,0.8010105925853996,0.4256581638681422,0.033,2.2822,12.55,,,,0,0,0.0,5.066139563510815,3.068664194797772,Strong Add,Bat-Miss Elite,Strong
592773,Ryne Stanek,676,5.237,1.479,-0.047,0.502,0.379,0.46,0.326,0.621,83.9,P,RP,16.48780487804878,5.141,5.2082,0.978022670460292,0.37284814955796,0.756311131248141,0.4177378063846167,0.033,2.2804,,2.28,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.052143171929712,3.280019827103395,Strong Add,Bat-Miss Elite,Strong
622088,Tejay Antone,464,5.108,1.504,-0.052,0.482,0.366,0.511,0.322,0.634,62.4,P,RP,14.96774193548387,5.2,5.1356,0.9327970564181424,0.2773376530035625,0.7844281054981344,0.4297721832795279,0.033,2.2785,,2.28,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Strong
640448,Kyle Finnegan,671,5.219,1.437,-0.048,0.475,0.385,0.469,0.334,0.615,82.0,P,RP,15.976190476190476,5.166,5.2031,0.978190490001348,0.3553681112510445,0.758326981166715,0.426487915559874,0.033,2.2785,,2.28,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.003290351993221,3.4132610781713453,Strong Add,Bat-Miss Elite,Strong
623454,Drew Anderson,956,5.215,1.421,-0.048,0.499,0.366,0.455,0.332,0.634,80.8,P,RP,27.314285714285717,5.297,5.239599999999999,0.988572890534089,0.3802431895397842,0.7661844703112364,0.4166088084394134,0.033,2.2759,,2.28,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.923522419254416,3.719080831944254,Strong Add,Bat-Miss Elite,Strong
668873,Caleb Kilian,678,5.213,1.419,-0.048,0.487,0.335,0.482,0.333,0.665,80.3,P,RP,16.95,5.279,5.232799999999999,0.969927275780842,0.3271139222680683,0.7995119727932525,0.4190481891390307,0.033,2.2722,,2.27,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.044561997706256,3.239972489990783,Strong Add,Bat-Miss Elite,Strong
663554,Casey Mize,1211,5.181,1.384,-0.049,0.476,0.34,0.511,0.339,0.66,76.4,P,SP,80.73333333333333,5.229,5.195399999999999,0.9522885782739304,0.2724892635226217,0.8091073431779742,0.4329420639283417,0.033,2.2718,12.49,,,,0,0,0.0,5.0136253902747,3.202278473797911,Strong Add,Bat-Miss Solid,Strong
661563,Luis Gil,406,5.221,1.429,-0.048,0.466,0.366,0.459,0.328,0.634,82.6,P,SP,81.2,5.216,5.2195,0.9777931379789884,0.3739201522835168,0.7679879405921302,0.4171795106459234,0.033,2.2685,12.48,,,,0,0,0.0,4.915374682392296,3.727406279793765,Strong Add,Bat-Miss Elite,Strong
681151,Jayden Murray,304,5.189,1.399,-0.049,0.467,0.321,0.478,0.34,0.679,77.6,P,RP,30.4,5.446,5.2661,0.9810126473332624,0.3323667464616532,0.8107251393765841,0.4184588772307951,0.033,2.268,,2.27,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Elite,Okay
573124,Taylor Rogers,647,5.18,1.41,-0.049,0.426,0.277,0.51,0.313,0.723,76.1,P,RP,15.404761904761903,5.277,5.209099999999999,0.9291546751166844,0.2733666820549636,0.8464490572115027,0.4051319817702629,0.033,2.2661,,2.27,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.824518099771589,3.9670442491089855,Strong Add,Bat-Miss Elite,Strong
663893,Brendon Little,127,5.05,1.757,-0.054,0.438,0.414,0.44,0.307,0.586,52.2,P,RP,21.166666666666668,5.372,5.146599999999999,0.9619202685851094,0.4176058765560282,0.721496113727312,0.4130518422451666,0.033,2.2637,,2.26,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
596133,Luke Weaver,620,5.22,1.364,-0.048,0.513,0.332,0.506,0.337,0.668,82.1,P,RP,15.5,5.15,5.199,0.950348639374596,0.2821382370758536,0.8144582449196383,0.4302468596126124,0.033,2.2603,,2.26,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.043929595211653,3.204868753246324,Strong Add,Bat-Miss Solid,Strong
