batter,year,age,age_residual_27,career_year
663423,2019,26,1,1
663432,2019,27,0,1
663457,2021,24,3,1
663457,2022,25,2,2
663457,2023,26,1,3
663457,2024,27,0,4
663457,2025,28,1,5
663460,2021,24,3,1
663465,2018,21,6,1
663465,2019,22,5,2
663465,2021,24,3,3
663474,2021,24,3,1
663478,2022,25,2,1
663527,2021,24,3,1
663527,2022,25,2,2
663527,2023,26,1,3
663527,2024,27,0,4
663531,2019,22,5,1
663531,2021,24,3,2
663536,2025,28,1,1
663538,2019,22,5,1
663538,2021,24,3,2
663538,2022,25,2,3
663538,2023,26,1,4
663538,2024,27,0,5
663538,2025,28,1,6
663538,2026,29,2,7
663550,2023,26,1,1
663550,2024,27,0,2
663554,2021,24,3,1
663559,2021,24,3,1
663567,2019,22,5,1
663567,2021,24,3,2
663574,2021,24,3,1
663584,2025,28,1,1
663586,2019,22,5,1
663586,2021,24,3,2
663586,2022,25,2,3
663586,2023,26,1,4
663586,2024,27,0,5
663586,2025,28,1,6
663586,2026,29,2,7
663604,2024,27,0,1
663604,2025,28,1,2
663604,2026,29,2,3
663609,2023,26,1,1
663609,2024,27,0,2
663609,2025,28,1,3
663609,2026,29,2,4
663611,2021,24,3,1
663611,2022,25,2,2
663611,2023,26,1,3
663611,2024,27,0,4
663616,2021,24,3,1
663616,2022,25,2,2
663616,2023,26,1,3
663616,2024,27,0,4
663616,2025,28,1,5
663616,2026,29,2,6
663624,2021,24,3,1
663624,2022,25,2,2
663624,2023,26,1,3
663624,2024,27,0,4
663624,2025,28,1,5
663624,2026,29,2,6
663630,2021,24,3,1
663630,2022,25,2,2
663630,2023,26,1,3
663630,2024,27,0,4
663647,2021,24,3,1
663647,2022,25,2,2
663647,2023,26,1,3
663647,2024,27,0,4
663647,2025,28,1,5
663647,2026,29,2,6
663656,2018,21,6,1
663656,2019,22,5,2
663656,2021,24,3,3
663656,2022,25,2,4
663656,2023,26,1,5
663656,2024,27,0,6
663656,2025,28,1,7
663656,2026,29,2,8
663662,2021,24,3,1
663662,2022,25,2,2
663662,2024,27,0,3
663662,2025,28,1,4
663697,2021,25,2,1
663697,2022,26,1,2
663697,2023,27,0,3
663697,2024,28,1,4
663697,2025,29,2,5
663697,2026,30,3,6
663698,2021,25,2,1
663698,2022,26,1,2
663698,2023,27,0,3
663698,2024,28,1,4
663698,2025,29,2,5
663698,2026,30,3,6
663728,2021,25,2,1
663728,2022,26,1,2
663728,2023,27,0,3
663728,2024,28,1,4
663728,2025,29,2,5
663728,2026,30,3,6
663731,2023,27,0,1
663731,2025,29,2,2
663734,2021,25,2,1
663743,2021,25,2,1
663743,2022,26,1,2
663743,2023,27,0,3
663743,2024,28,1,4
663743,2025,29,2,5
663743,2026,30,3,6
663753,2021,25,2,1
663757,2019,23,4,1
663757,2021,25,2,2
663757,2022,26,1,3
663757,2023,27,0,4
663757,2024,28,1,5
663757,2025,29,2,6
663757,2026,30,3,7
663765,2021,25,2,1
663776,2019,23,4,1
663776,2021,25,2,2
663796,2023,27,0,1
663796,2025,29,2,2
663799,2021,25,2,1
663837,2021,25,2,1
663837,2022,26,1,2
663837,2023,27,0,3
663837,2024,28,1,4
663837,2025,29,2,5
663837,2026,30,3,6
663845,2021,25,2,1
663845,2022,26,1,2
663845,2023,27,0,3
663853,2021,25,2,1
663853,2022,26,1,2
663853,2023,27,0,3
663853,2024,28,1,4
663853,2025,29,2,5
663855,2018,22,5,1
663886,2021,25,2,1
663886,2022,26,1,2
663886,2023,27,0,3
663886,2024,28,1,4
663886,2025,29,2,5
663886,2026,30,3,6
663897,2021,25,2,1
663897,2022,26,1,2
663897,2023,27,0,3
663897,2024,28,1,4
663897,2025,29,2,5
663897,2026,30,3,6
663898,2019,23,4,1
663898,2021,25,2,2
663898,2022,26,1,3
663898,2023,27,0,4
663898,2024,28,1,5
663898,2025,29,2,6
663905,2021,25,2,1
663905,2022,26,1,2
663905,2023,27,0,3
663905,2024,28,1,4
663911,2022,26,1,1
663967,2023,27,0,1
663967,2024,28,1,2
663967,2025,29,2,3
663968,2025,29,2,1
663968,2026,30,3,2
663978,2019,23,4,1
663978,2021,25,2,2
663993,2019,24,3,1
663993,2021,26,1,2
663993,2022,27,0,3
663993,2023,28,1,4
663993,2024,29,2,5
663993,2025,30,3,6
663993,2026,31,4,7
664011,2021,27,0,1
664023,2017,23,4,1
664023,2018,24,3,2
664023,2019,25,2,3
664023,2021,27,0,4
664023,2022,28,1,5
664023,2023,29,2,6
664023,2024,30,3,7
664023,2025,31,4,8
664023,2026,32,5,9
664028,2018,24,3,1
664029,2022,28,1,1
664029,2023,29,2,2
664034,2019,25,2,1
664034,2021,27,0,2
664034,2022,28,1,3
664034,2023,29,2,4
664034,2024,30,3,5
664034,2025,31,4,6
664034,2026,32,5,7
664040,2018,24,3,1
664040,2019,25,2,2
664040,2021,27,0,3
664040,2022,28,1,4
664040,2023,29,2,5
664040,2024,30,3,6
664040,2025,31,4,7
664040,2026,32,5,8
664041,2019,25,2,1
664041,2021,27,0,2
664041,2022,28,1,3
664045,2019,25,2,1
664045,2021,27,0,2
664056,2017,23,4,1
664056,2018,24,3,2
664056,2019,25,2,3
664056,2021,27,0,4
664056,2022,28,1,5
664056,2023,29,2,6
664056,2024,30,3,7
664056,2025,31,4,8
664056,2026,32,5,9
664057,2017,23,4,1
664057,2018,24,3,2
664057,2019,25,2,3
664057,2021,27,0,4
664057,2023,29,2,5
664058,2018,24,3,1
664058,2019,25,2,2
664058,2021,27,0,3
664058,2022,28,1,4
664058,2023,29,2,5
664058,2024,30,3,6
664059,2019,25,2,1
664059,2021,27,0,2
664059,2022,28,1,3
664059,2023,29,2,4
664059,2024,30,3,5
664059,2025,31,4,6
664059,2026,32,5,7
664062,2019,25,2,1
664062,2021,27,0,2
664068,2018,24,3,1
664068,2019,25,2,2
664068,2021,27,0,3
664068,2025,31,4,4
664068,2026,32,5,5
664074,2021,27,0,1
664076,2021,27,0,1
664092,2021,27,0,1
664119,2019,25,2,1
664119,2021,27,0,2
664119,2022,28,1,3
664123,2021,28,1,1
664141,2021,28,1,1
664167,2018,25,2,1
664192,2018,25,2,1
664192,2019,26,1,2
664192,2021,28,1,3
664196,2018,25,2,1
664196,2019,26,1,2
664196,2021,28,1,3
664199,2019,26,1,1
664199,2021,28,1,2
664208,2019,26,1,1
664208,2021,28,1,2
664238,2019,27,0,1
664238,2021,29,2,2
664238,2022,30,3,3
664238,2023,31,4,4
664238,2024,32,5,5
664238,2025,33,6,6
664238,2026,34,7,7
664247,2019,27,0,1
664247,2021,29,2,2
664247,2022,30,3,3
664247,2023,31,4,4
664285,2021,28,1,1
664314,2021,24,3,1
664314,2022,25,2,2
664314,2023,26,1,3
664314,2024,27,0,4
664334,2022,26,1,1
664337,2021,23,4,1
664353,2019,24,3,1
664353,2021,26,1,2
664641,2017,28,1,1
664670,2021,25,2,1
664670,2022,26,1,2
664670,2023,27,0,3
664702,2018,24,3,1
664702,2019,25,2,2
664702,2021,27,0,3
664702,2022,28,1,4
664702,2023,29,2,5
664702,2024,30,3,6
664702,2025,31,4,7
664702,2026,32,5,8
664728,2021,24,3,1
664728,2022,25,2,2
664728,2023,26,1,3
664728,2024,27,0,4
664728,2025,28,1,5
664728,2026,29,2,6
664731,2021,28,1,1
664731,2022,29,2,2
664731,2026,33,6,3
664761,2021,25,2,1
664761,2022,26,1,2
664761,2023,27,0,3
664761,2024,28,1,4
664761,2025,29,2,5
664761,2026,30,3,6
664770,2023,29,2,1
664770,2024,30,3,2
664770,2025,31,4,3
664770,2026,32,5,4
664774,2019,25,2,1
664774,2021,27,0,2
664774,2022,28,1,3
664774,2023,29,2,4
664774,2024,30,3,5
664774,2025,31,4,6
664789,2021,27,0,1
664789,2022,28,1,2
664842,2018,27,0,1
664848,2022,26,1,1
664850,2021,28,1,1
664850,2022,29,2,2
664854,2019,25,2,1
664869,2018,25,2,1
664874,2019,26,1,1
664874,2021,28,1,2
664874,2022,29,2,3
664874,2023,30,3,4
664874,2024,31,4,5
664901,2019,26,1,1
664901,2021,28,1,2
664901,2022,29,2,3
664901,2023,30,3,4
664901,2024,31,4,5
664913,2019,27,0,1
664913,2021,29,2,2
664913,2022,30,3,3
664913,2023,31,4,4
664913,2024,32,5,5
664913,2025,33,6,6
664926,2019,26,1,1
664954,2023,29,2,1
664954,2024,30,3,2
664954,2025,31,4,3
664954,2026,32,5,4
664983,2021,24,3,1
664983,2022,25,2,2
664983,2023,26,1,3
664983,2024,27,0,4
664983,2025,28,1,5
664983,2026,29,2,6
665019,2022,26,1,1
665019,2023,27,0,2
665019,2024,28,1,3
665019,2025,29,2,4
665019,2026,30,3,5
665052,2024,27,0,1
665052,2025,28,1,2
665052,2026,29,2,3
665066,2021,29,2,1
665120,2019,26,1,1
665120,2021,28,1,2
665120,2022,29,2,3
665120,2023,30,3,4
665120,2024,31,4,5
665154,2022,26,1,1
665155,2021,24,3,1
665155,2022,25,2,2
665155,2023,26,1,3
665155,2024,27,0,4
665155,2025,28,1,5
665161,2022,25,2,1
665161,2023,26,1,2
665161,2024,27,0,3
665161,2025,28,1,4
665161,2026,29,2,5
665482,2021,22,5,1
665482,2022,23,4,2
665487,2019,20,7,1
665487,2021,22,5,2
665487,2023,24,3,3
665487,2024,25,2,4
665487,2025,26,1,5
665487,2026,27,0,6
665489,2019,20,7,1
665489,2021,22,5,2
665489,2022,23,4,3
665489,2023,24,3,4
665489,2024,25,2,5
665489,2025,26,1,6
665489,2026,27,0,7
665506,2021,23,4,1
665506,2022,24,3,2
665506,2023,25,2,3
665506,2024,26,1,4
665561,2021,22,5,1
665561,2024,25,2,2
665561,2025,26,1,3
665561,2026,27,0,4
665621,2021,24,3,1
665650,2022,25,2,1
665665,2021,25,2,1
665665,2022,26,1,2
665742,2018,20,7,1
665742,2019,21,6,2
665742,2021,23,4,3
665742,2022,24,3,4
665742,2023,25,2,5
665742,2024,26,1,6
665742,2025,27,0,7
665742,2026,28,1,8
665750,2021,23,4,1
665750,2022,24,3,2
665750,2023,25,2,3
665750,2024,26,1,4
665750,2025,27,0,5
665750,2026,28,1,6
665759,2021,25,2,1
665782,2024,26,1,1
665795,2021,23,4,1
665804,2023,24,3,1
665804,2024,25,2,2
665804,2025,26,1,3
665804,2026,27,0,4
665828,2022,23,4,1
665828,2023,24,3,2
665828,2024,25,2,3
665828,2025,26,1,4
665833,2021,23,4,1
665833,2022,24,3,2
665833,2023,25,2,3
665833,2024,26,1,4
665833,2025,27,0,5
665833,2026,28,1,6
665839,2023,25,2,1
665839,2024,26,1,2
665839,2025,27,0,3
665856,2024,25,2,1
665861,2021,23,4,1
665861,2022,24,3,2
665861,2025,27,0,3
665861,2026,28,1,4
665862,2021,23,4,1
665862,2022,24,3,2
665862,2023,25,2,3
665862,2024,26,1,4
665862,2025,27,0,5
665862,2026,28,1,6
665877,2023,24,3,1
665877,2024,25,2,2
665877,2025,26,1,3
665877,2026,27,0,4
665922,2022,24,3,1
665923,2022,23,4,1
665923,2023,24,3,2
665923,2024,25,2,3
665923,2025,26,1,4
665923,2026,27,0,5
665926,2021,23,4,1
665926,2022,24,3,2
665926,2023,25,2,3
665926,2024,26,1,4
665926,2025,27,0,5
665926,2026,28,1,6
665953,2024,25,2,1
665953,2025,26,1,2
665953,2026,27,0,3
665966,2024,26,1,1
665966,2025,27,0,2
665966,2026,28,1,3
666018,2022,24,3,1
666018,2023,25,2,2
666018,2024,26,1,3
666018,2025,27,0,4
666018,2026,28,1,5
666023,2022,27,0,1
666023,2023,28,1,2
666023,2024,29,2,3
666023,2025,30,3,4
666023,2026,31,4,5
666120,2021,23,4,1
666126,2025,28,1,1
666126,2026,29,2,2
666128,2021,23,4,1
666128,2022,24,3,2
666129,2021,24,3,1
666134,2022,24,3,1
666134,2023,25,2,2
666134,2024,26,1,3
666134,2025,27,0,4
666135,2021,24,3,1
666135,2022,25,2,2
666135,2023,26,1,3
666135,2024,27,0,4
666137,2021,23,4,1
666137,2022,24,3,2
666139,2021,23,4,1
666139,2022,24,3,2
666139,2023,25,2,3
666139,2024,26,1,4
666139,2025,27,0,5
666139,2026,28,1,6
666149,2023,26,1,1
666149,2024,27,0,2
666149,2025,28,1,3
666150,2023,26,1,1
666150,2024,27,0,2
666150,2025,28,1,3
666152,2023,26,1,1
666152,2024,27,0,2
666152,2025,28,1,3
666152,2026,29,2,4
666158,2019,22,5,1
666158,2021,24,3,2
666158,2022,25,2,3
666158,2024,27,0,4
666158,2025,28,1,5
666159,2021,23,4,1
666160,2021,23,4,1
666160,2022,24,3,2
666160,2023,25,2,3
666160,2024,26,1,4
666160,2025,27,0,5
666160,2026,28,1,6
666163,2021,24,3,1
666163,2023,26,1,2
666163,2024,27,0,3
666163,2025,28,1,4
666164,2023,26,1,1
666165,2023,25,2,1
666165,2024,26,1,2
666165,2025,27,0,3
666176,2021,22,5,1
666176,2022,23,4,2
666176,2023,24,3,3
666176,2024,25,2,4
666176,2025,26,1,5
666176,2026,27,0,6
666179,2021,25,2,1
666179,2022,26,1,2
666181,2022,24,3,1
666181,2023,25,2,2
666181,2024,26,1,3
666181,2025,27,0,4
666181,2026,28,1,5
666182,2019,21,6,1
666182,2021,23,4,2
666182,2022,24,3,3
666182,2023,25,2,4
666182,2024,26,1,5
666182,2025,27,0,6
666182,2026,28,1,7
666185,2021,23,4,1
666185,2022,24,3,2
666185,2023,25,2,3
666185,2024,26,1,4
666185,2025,27,0,5
666185,2026,28,1,6
666197,2023,26,1,1
666197,2024,27,0,2
666198,2019,22,5,1
666198,2021,24,3,2
666198,2023,26,1,3
666198,2025,28,1,4
666200,2021,24,3,1
666201,2021,23,4,1
666205,2021,24,3,1
666211,2021,24,3,1
666211,2022,25,2,2
666211,2023,26,1,3
666211,2024,27,0,4
666211,2025,28,1,5
666211,2026,29,2,6
666213,2021,24,3,1
666310,2022,22,5,1
666310,2023,23,4,2
666310,2024,24,3,3
666310,2025,25,2,4
666310,2026,26,1,5
666397,2023,24,3,1
666397,2024,25,2,2
666397,2025,26,1,3
666397,2026,27,0,4
666464,2022,25,2,1
666464,2024,27,0,2
666464,2025,28,1,3
666464,2026,29,2,4
666560,2016,30,3,1
666561,2017,30,3,1
666624,2022,23,4,1
666624,2023,24,3,2
666624,2024,25,2,3
666624,2025,26,1,4
666624,2026,27,0,5
666703,2022,23,4,1
666703,2023,24,3,2
666703,2024,25,2,3
666783,2022,26,1,1
666801,2021,22,5,1
666801,2022,23,4,2
666801,2023,24,3,3
666906,2023,26,1,1
666915,2021,26,1,1
666915,2022,27,0,2
666915,2023,28,1,3
666915,2024,29,2,4
666915,2025,30,3,5
666922,2022,28,1,1
666931,2021,26,1,1
666931,2026,31,4,2
666969,2018,25,2,1
666969,2021,28,1,2
666969,2022,29,2,3
666969,2023,30,3,4
666969,2024,31,4,5
666969,2025,32,5,6
666969,2026,33,6,7
666971,2018,25,2,1
666971,2019,26,1,2
666971,2021,28,1,3
666971,2022,29,2,4
666971,2023,30,3,5
666971,2024,31,4,6
666971,2025,32,5,7
666971,2026,33,6,8
667297,2021,30,3,1
667376,2021,28,1,1
667428,2024,27,0,1
667452,2023,27,0,1
667452,2024,28,1,2
667452,2025,29,2,3
667463,2021,27,0,1
667472,2023,27,0,1
667472,2024,28,1,2
667472,2025,29,2,3
667472,2026,30,3,4
667498,2019,24,3,1
667670,2021,27,0,1
667670,2022,28,1,2
667670,2023,29,2,3
667670,2024,30,3,4
667670,2025,31,4,5
667670,2026,32,5,6
667690,2025,29,2,1
667727,2022,26,1,1
668227,2019,24,3,1
668227,2021,26,1,2
668227,2022,27,0,3
668227,2023,28,1,4
668227,2024,29,2,5
668227,2025,30,3,6
668227,2026,31,4,7
668472,2022,24,3,1
668472,2023,25,2,2
668663,2019,25,2,1
668663,2021,27,0,2
668663,2022,28,1,3
668663,2023,29,2,4
668665,2021,26,1,1
668670,2019,24,3,1
668670,2021,26,1,2
668670,2023,28,1,3
668670,2024,29,2,4
668670,2025,30,3,5
668670,2026,31,4,6
668676,2019,24,3,1
668678,2019,24,3,1
668678,2021,26,1,2
668683,2019,24,3,1
668709,2022,25,2,1
668709,2023,26,1,2
668709,2024,27,0,3
668709,2025,28,1,4
668709,2026,29,2,5
668715,2022,25,2,1
668715,2023,26,1,2
668715,2024,27,0,3
668715,2025,28,1,4
668715,2026,29,2,5
668721,2021,24,3,1
668721,2022,25,2,2
668723,2021,22,5,1
668723,2024,25,2,2
668723,2025,26,1,3
668723,2026,27,0,4
668731,2021,23,4,1
668731,2022,24,3,2
668731,2023,25,2,3
668731,2024,26,1,4
668731,2025,27,0,5
668751,2022,23,4,1
668751,2023,24,3,2
668752,2024,26,1,1
668800,2019,24,3,1
668800,2021,26,1,2
668800,2022,27,0,3
668800,2023,28,1,4
668800,2024,29,2,5
668800,2025,30,3,6
668804,2019,24,3,1
668804,2021,26,1,2
668804,2022,27,0,3
668804,2023,28,1,4
668804,2024,29,2,5
668804,2025,30,3,6
668804,2026,31,4,7
668820,2021,24,3,1
668832,2024,27,0,1
668843,2022,25,2,1
668843,2023,26,1,2
668843,2024,27,0,3
668845,2024,27,0,1
668845,2025,28,1,2
668853,2024,26,1,1
668885,2024,25,2,1
668885,2025,26,1,2
668885,2026,27,0,3
668901,2022,23,4,1
668901,2023,24,3,2
668901,2024,25,2,3
668901,2025,26,1,4
668901,2026,27,0,5
668904,2022,23,4,1
668904,2023,24,3,2
668904,2024,25,2,3
668904,2025,26,1,4
668904,2026,27,0,5
668930,2023,24,3,1
668930,2024,25,2,2
668930,2025,26,1,3
668930,2026,27,0,4
668939,2022,24,3,1
668939,2023,25,2,2
668939,2024,26,1,3
668939,2025,27,0,4
668939,2026,28,1,5
668942,2019,25,2,1
668942,2021,27,0,2
668942,2022,28,1,3
668942,2023,29,2,4
668942,2024,30,3,5
668942,2025,31,4,6
668952,2022,25,2,1
668952,2023,26,1,2
668952,2024,27,0,3
668952,2025,28,1,4
668952,2026,29,2,5
668968,2021,23,4,1
668974,2025,27,0,1
669003,2022,24,3,1
669003,2023,25,2,2
669003,2024,26,1,3
669003,2025,27,0,4
669003,2026,28,1,5
669004,2022,24,3,1
669004,2023,25,2,2
669004,2024,26,1,3
669004,2025,27,0,4
669004,2026,28,1,5
669008,2021,26,1,1
669008,2022,27,0,2
669016,2021,24,3,1
669016,2022,25,2,2
669016,2023,26,1,3
669016,2024,27,0,4
669016,2025,28,1,5
669016,2026,29,2,6
669023,2022,24,3,1
669023,2023,25,2,2
669060,2018,21,6,1
669060,2019,22,5,2
669060,2021,24,3,3
669065,2022,24,3,1
669065,2023,25,2,2
669065,2024,26,1,3
669065,2025,27,0,4
669065,2026,28,1,5
669087,2022,24,3,1
669087,2023,25,2,2
669087,2024,26,1,3
669087,2025,27,0,4
669087,2026,28,1,5
669127,2022,25,2,1
669127,2023,26,1,2
669127,2024,27,0,3
669127,2025,28,1,4
669127,2026,29,2,5
669134,2021,23,4,1
669134,2022,24,3,2
669134,2023,25,2,3
669134,2024,26,1,4
669134,2025,27,0,5
669134,2026,28,1,6
669137,2024,30,3,1
669145,2021,26,1,1
669160,2019,22,5,1
669160,2021,24,3,2
669194,2025,27,0,1
669200,2023,28,1,1
669200,2024,29,2,2
669200,2025,30,3,3
669203,2018,24,3,1
669203,2019,25,2,2
669203,2021,27,0,3
669208,2024,25,2,1
669208,2025,26,1,2
669208,2026,27,0,3
669211,2021,26,1,1
669212,2021,25,2,1
669214,2019,24,3,1
669221,2019,25,2,1
669221,2021,27,0,2
669221,2022,28,1,3
669221,2023,29,2,4
669221,2024,30,3,5
669221,2025,31,4,6
669222,2019,24,3,1
669222,2021,26,1,2
669222,2022,27,0,3
669222,2023,28,1,4
669222,2024,29,2,5
669224,2023,24,3,1
669224,2024,25,2,2
669224,2025,26,1,3
669224,2026,27,0,4
669234,2024,24,3,1
669234,2025,25,2,2
669236,2025,25,2,1
669236,2026,26,1,2
669242,2019,24,3,1
669242,2021,26,1,2
669242,2022,27,0,3
669242,2023,28,1,4
669242,2024,29,2,5
669242,2025,30,3,6
669256,2019,24,3,1
669256,2021,26,1,2
669256,2022,27,0,3
669256,2025,30,3,4
669257,2019,24,3,1
669257,2021,26,1,2
669257,2022,27,0,3
669257,2023,28,1,4
669257,2024,29,2,5
669257,2025,30,3,6
669257,2026,31,4,7
669261,2022,24,3,1
669261,2023,25,2,2
669261,2024,26,1,3
669261,2025,27,0,4
669270,2019,24,3,1
669288,2021,26,1,1
669288,2024,29,2,2
669288,2025,30,3,3
669288,2026,31,4,4
669289,2021,27,0,1
669289,2022,28,1,2
669289,2023,29,2,3
669289,2024,30,3,4
669289,2025,31,4,5
669289,2026,32,5,6
669294,2021,26,1,1
669304,2022,24,3,1
669304,2023,25,2,2
669304,2024,26,1,3
669304,2025,27,0,4
669309,2022,23,4,1
669326,2024,25,2,1
669326,2025,26,1,2
669326,2026,27,0,3
669352,2022,24,3,1
669352,2023,25,2,2
669352,2024,26,1,3
669357,2022,22,5,1
669357,2023,23,4,2
669357,2024,24,3,3
669357,2025,25,2,4
669357,2026,26,1,5
669364,2023,24,3,1
669364,2024,25,2,2
669364,2025,26,1,3
669364,2026,27,0,4
669369,2022,27,0,1
669369,2023,28,1,2
669369,2024,29,2,3
669369,2025,30,3,4
669369,2026,31,4,5
669373,2021,25,2,1
669374,2019,23,4,1
669374,2021,25,2,2
669374,2022,26,1,3
669374,2024,28,1,4
669374,2025,29,2,5
669392,2023,25,2,1
669392,2024,26,1,2
669392,2025,27,0,3
669394,2021,25,2,1
669394,2022,26,1,2
669394,2023,27,0,3
669394,2024,28,1,4
669394,2025,29,2,5
669394,2026,30,3,6
669397,2022,24,3,1
669397,2023,25,2,2
669397,2024,26,1,3
669397,2025,27,0,4
669397,2026,28,1,5
669398,2025,26,1,1
669432,2021,24,3,1
669432,2025,28,1,2
669450,2022,28,1,1
669450,2023,29,2,2
669450,2024,30,3,3
669450,2025,31,4,4
669456,2018,23,4,1
669456,2019,24,3,2
669456,2021,26,1,3
669477,2023,24,3,1
669477,2024,25,2,2
669477,2025,26,1,3
669477,2026,27,0,4
669622,2021,26,1,1
669674,2021,26,1,1
669699,2023,26,1,1
669699,2024,27,0,2
669699,2026,29,2,3
669701,2022,25,2,1
669701,2023,26,1,2
669701,2024,27,0,3
669701,2025,28,1,4
669701,2026,29,2,5
669707,2023,25,2,1
669707,2024,26,1,2
669707,2025,27,0,3
669707,2026,28,1,4
669717,2025,27,0,1
669717,2026,28,1,2
669720,2017,22,5,1
669720,2019,24,3,2
669720,2021,26,1,3
669720,2022,27,0,4
669720,2023,28,1,5
669720,2024,29,2,6
669720,2025,30,3,7
669720,2026,31,4,8
669722,2025,28,1,1
669738,2019,25,2,1
669742,2022,27,0,1
669742,2023,28,1,2
669743,2022,28,1,1
669743,2023,29,2,2
669743,2024,30,3,3
669743,2025,31,4,4
669743,2026,32,5,5
669899,2026,28,1,1
669911,2022,24,3,1
669911,2023,25,2,2
669911,2024,26,1,3
669911,2025,27,0,4
669952,2021,27,0,1
670032,2019,24,3,1
670032,2021,26,1,2
670032,2022,27,0,3
670032,2023,28,1,4
670032,2024,29,2,5
670032,2025,30,3,6
670032,2026,31,4,7
670042,2021,27,0,1
670042,2022,28,1,2
670042,2023,29,2,3
670042,2024,30,3,4
670042,2025,31,4,5
670042,2026,32,5,6
670056,2021,27,0,1
670084,2021,28,1,1
670092,2024,29,2,1
670092,2025,30,3,2
670097,2021,26,1,1
670097,2022,27,0,2
670097,2023,28,1,3
670097,2024,29,2,4
670097,2025,30,3,5
670128,2023,29,2,1
670148,2022,27,0,1
670156,2022,27,0,1
670156,2023,28,1,2
670156,2024,29,2,3
670156,2025,30,3,4
670223,2023,25,2,1
670223,2024,26,1,2
670223,2025,27,0,3
670224,2024,26,1,1
670224,2025,27,0,2
670231,2025,28,1,1
670242,2022,25,2,1
670242,2023,26,1,2
670242,2024,27,0,3
670242,2025,28,1,4
670242,2026,29,2,5
670276,2022,26,1,1
670276,2023,27,0,2
670276,2024,28,1,3
670276,2025,29,2,4
670280,2021,27,0,1
670298,2022,28,1,1
670329,2019,25,2,1
670351,2021,28,1,1
670351,2022,29,2,2
670370,2021,27,0,1
670456,2019,25,2,1
670456,2021,27,0,2
670462,2021,28,1,1
670541,2019,22,5,1
670541,2021,24,3,2
670541,2022,25,2,3
670541,2023,26,1,4
670541,2024,27,0,5
670541,2025,28,1,6
670541,2026,29,2,7
670623,2021,22,5,1
670623,2022,23,4,2
670623,2023,24,3,3
670623,2024,25,2,4
670623,2025,26,1,5
670623,2026,27,0,6
670712,2019,25,2,1
670712,2021,27,0,2
670712,2022,28,1,3
670712,2023,29,2,4
670764,2021,25,2,1
670764,2022,26,1,2
670764,2023,27,0,3
670764,2024,28,1,4
670764,2025,29,2,5
670764,2026,30,3,6
670766,2021,25,2,1
670768,2021,26,1,1
670768,2022,27,0,2
670770,2021,26,1,1
670770,2022,27,0,2
670770,2023,28,1,3
670770,2024,29,2,4
670770,2025,30,3,5
670770,2026,31,4,6
670869,2022,22,5,1
670869,2023,23,4,2
670869,2024,24,3,3
670912,2021,23,4,1
670950,2018,25,2,1
670950,2019,26,1,2
670950,2021,28,1,3
670955,2021,23,4,1
670970,2019,20,7,1
670970,2021,22,5,2
671056,2022,22,5,1
671056,2023,23,4,2
671056,2024,24,3,3
671056,2025,25,2,4
671056,2026,26,1,5
671083,2022,24,3,1
671083,2023,25,2,2
671083,2024,26,1,3
671083,2025,27,0,4
671117,2024,25,2,1
671213,2022,22,5,1
671213,2023,23,4,2
671213,2024,24,3,3
671213,2025,25,2,4
671218,2022,23,4,1
671218,2023,24,3,2
671218,2024,25,2,3
671218,2025,26,1,4
671218,2026,27,0,5
671221,2022,24,3,1
671221,2023,25,2,2
671221,2024,26,1,3
671221,2025,27,0,4
671277,2021,21,6,1
671277,2022,22,5,2
671277,2023,23,4,3
671277,2024,24,3,4
671277,2025,25,2,5
671277,2026,26,1,6
671284,2025,27,0,1
671286,2024,25,2,1
671286,2025,26,1,2
671286,2026,27,0,3
671289,2022,23,4,1
671289,2023,24,3,2
671289,2024,25,2,3
671289,2025,26,1,4
671289,2026,27,0,5
671655,2025,25,2,1
671655,2026,26,1,2
671732,2023,23,4,1
671732,2024,24,3,2
671732,2025,25,2,3
671732,2026,26,1,4
671739,2022,21,6,1
671739,2023,22,5,2
671739,2024,23,4,3
671739,2025,24,3,4
671739,2026,25,2,5
671790,2019,23,4,1
671976,2025,25,2,1
671976,2026,26,1,2
672012,2024,24,3,1
672012,2025,25,2,2
672012,2026,26,1,3
672016,2025,25,2,1
672016,2026,26,1,2
672275,2023,24,3,1
672275,2024,25,2,2
672275,2025,26,1,3
672275,2026,27,0,4
672279,2022,23,4,1
672279,2023,24,3,2
672279,2024,25,2,3
672279,2025,26,1,4
672282,2021,22,5,1
672284,2021,22,5,1
672284,2022,23,4,2
672284,2023,24,3,3
672284,2024,25,2,4
672284,2025,26,1,5
672284,2026,27,0,6
672335,2021,25,2,1
672356,2022,22,5,1
672356,2023,23,4,2
672356,2024,24,3,3
672356,2025,25,2,4
672356,2026,26,1,5
672359,2025,25,2,1
672386,2021,23,4,1
672386,2022,24,3,2
672386,2023,25,2,3
672386,2024,26,1,4
672386,2025,27,0,5
672386,2026,28,1,6
672478,2022,22,5,1
672478,2023,23,4,2
672515,2022,22,5,1
672515,2023,23,4,2
672515,2024,24,3,3
672515,2025,25,2,4
672515,2026,26,1,5
672569,2024,27,0,1
672569,2025,28,1,2
672578,2021,24,3,1
672580,2022,22,5,1
672580,2023,23,4,2
672580,2024,24,3,3
672580,2025,25,2,4
672580,2026,26,1,5
672640,2021,23,4,1
672640,2022,24,3,2
672640,2024,26,1,3
672640,2025,27,0,4
