batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus
687625,3,10,0.12001967657595822,0.06873929452443903,,0.06873929452443903,153.0,131.6,,103.0
806252,3,9,0.11134760110832101,0.06801530132549896,,0.06801530132549896,144.5,131.3,,102.9
686445,5,22,0.03825345847571253,0.06768387763012401,,0.06768387763012401,73.0,131.1,,102.8
683770,2,8,0.08774852087523823,0.06767943464259142,,0.06767943464259142,121.4,131.1,,102.8
678577,36,139,0.06867708844682475,-0.03238277469622659,0.10009142360793727,0.06770864891171068,102.8,87.8,121.2,102.8
681433,1,4,0.1382635317322587,0.06690987266991465,,0.06690987266991465,170.9,130.8,,102.7
700164,2,4,0.1768340728025124,0.06638304741072433,,0.06638304741072433,208.6,130.6,,102.5
671277,442,1609,0.061895228520240056,0.026142450393972866,0.039385083547735636,0.0655275339417085,96.2,113.1,109.2,102.4
809372,2,10,0.11976955315006052,0.06509759156752912,,0.06509759156752912,152.8,130.0,,102.3
696100,470,1772,0.0680845081024403,-0.028332743782641008,0.09290335035354694,0.06457060657090594,102.2,89.5,119.8,102.2
657557,10,36,0.07501861722496074,0.06439603438207993,,0.06439603438207993,109.0,129.7,,102.1
827388,2,10,0.022570471400436602,0.06316571946410404,,0.06316571946410404,57.7,129.2,,101.9
682985,501,2100,0.0704910396158444,-0.02158519941657452,0.08508482269433018,0.06349962327775566,104.6,92.4,118.2,101.9
641343,465,1899,0.06311062987607813,-0.0035191537893799504,0.06701472333751576,0.06349556954813582,97.3,100.3,114.7,101.9
805904,59,248,0.03791904525128135,-0.024999134064236244,0.08758776879305903,0.06258863472882278,72.7,91.0,118.7,101.8
665953,145,558,0.06386903452535357,-0.000907460058064002,0.06373693478979754,0.06282947473173355,98.1,101.4,114.0,101.8
645444,3,10,-0.015345756429226812,0.06238922992235532,,0.06238922992235532,20.6,128.9,,101.7
691019,70,295,0.052920344305163985,-0.04316393494988353,0.10473470546401208,0.06157077051412855,87.4,83.1,122.1,101.5
