mlbam,player_name,role,own,our_total,our_vol,our_rate,cons_mean,cons_std,n_sys,systems,cons_vol,cons_rate,diff,z,vol_ratio,rate_ratio,vol_share,decomp,flag,fg_team,team_games_remaining
592663,J.T. Realmuto,H,FA,70.727,160.367,0.441,88.607,4.226,4,ATC+FG-DC+ZiPS+Steamer,199.02,0.445,-17.88,-0.146,0.806,0.991,0.96,VOLUME,,PHI,64.8
669707,Jared Triolo,H,FA,72.399,164.197,0.441,79.941,6.095,4,ATC+FG-DC+ZiPS+Steamer,191.605,0.417,-7.542,0.426,0.857,1.057,0.74,VOLUME,,PIT,64.8
669743,Alex Call,H,FA,39.73,90.143,0.441,34.605,28.997,4,ATC+FG-DC+ZiPS+Steamer,63.518,0.541,5.126,1.126,1.419,0.815,0.63,MIXED,,LAD,64.8
670770,TJ Friedl,H,FA,68.895,156.356,0.441,85.732,13.538,4,ATC+FG-DC+ZiPS+Steamer,180.524,0.476,-16.837,-0.088,0.866,0.926,0.65,VOLUME,,CIN,64.8
593871,Jorge Polanco,H,FA,56.785,128.984,0.44,94.639,5.856,4,ATC+FG-DC+ZiPS+Steamer,174.96,0.541,-37.854,-1.25,0.737,0.814,0.6,MIXED,,NYM,64.8
691026,Masyn Winn,H,FA,92.444,210.794,0.439,130.439,3.734,4,ATC+FG-DC+ZiPS+Steamer,272.325,0.479,-37.995,-1.258,0.774,0.915,0.74,VOLUME,,STL,64.8
687401,Joey Ortiz,H,FA,65.158,148.781,0.438,84.712,10.859,4,ATC+FG-DC+ZiPS+Steamer,175.903,0.481,-19.553,-0.238,0.846,0.91,0.64,MIXED,,MIL,64.8
682622,Noelvi Marte,H,FA,64.924,148.282,0.438,89.969,2.945,4,ATC+FG-DC+ZiPS+Steamer,181.5,0.496,-25.045,-0.542,0.817,0.883,0.62,MIXED,,CIN,64.8
694212,Samuel Basallo,H,FA,73.212,167.314,0.438,101.08,1.952,4,ATC+FG-DC+ZiPS+Steamer,204.402,0.494,-27.868,-0.698,0.819,0.885,0.62,MIXED,,BAL,64.8
624585,Jorge Soler,H,FA,77.338,176.865,0.437,91.058,7.559,4,ATC+FG-DC+ZiPS+Steamer,213.147,0.427,-13.72,0.084,0.83,1.024,0.89,VOLUME,,LAA,64.8
701358,Cam Smith,H,FA,87.779,200.88,0.437,90.97,0.867,4,ATC+FG-DC+ZiPS+Steamer,215.52,0.422,-3.19,0.666,0.932,1.035,0.67,VOLUME,,HOU,64.8
657656,Ramón Laureano,H,FA,46.724,107.082,0.436,43.213,60.51,2,ZiPS+Steamer,90.002,0.452,3.511,1.037,1.19,0.964,0.83,VOLUME,,SDP,64.8
665923,Esteury Ruiz,H,FA,32.393,74.261,0.436,63.362,27.98,4,ATC+FG-DC+ZiPS+Steamer,114.294,0.542,-30.969,-0.869,0.65,0.804,0.66,VOLUME,,MIA,64.8
656305,Matt Chapman,H,FA,72.978,167.417,0.436,103.455,12.977,4,ATC+FG-DC+ZiPS+Steamer,207.928,0.497,-30.477,-0.842,0.805,0.877,0.62,MIXED,,SFG,64.8
592885,Christian Yelich,H,opp:Frendy's Fanta,97.686,224.344,0.435,117.276,2.614,4,ATC+FG-DC+ZiPS+Steamer,232.882,0.504,-19.589,-0.24,0.963,0.864,0.2,RATE,,MIL,64.8
669289,Santiago Espinal,H,FA,9.213,21.177,0.435,25.722,35.749,2,ZiPS+Steamer,58.002,0.443,-16.509,-0.07,0.365,0.983,0.98,VOLUME,,TEX,64.8
680574,Matt McLain,H,FA,73.18,168.26,0.435,102.102,8.906,4,ATC+FG-DC+ZiPS+Steamer,227.749,0.448,-28.923,-0.756,0.739,0.971,0.91,VOLUME,,CIN,64.8
663743,Nick Fortes,H,FA,46.591,107.199,0.435,58.842,3.779,4,ATC+FG-DC+ZiPS+Steamer,131.948,0.446,-12.251,0.165,0.812,0.974,0.89,VOLUME,,TBR,64.8
804606,Konnor Griffin,H,opp:Boone's Bad Bu,70.958,163.549,0.434,64.734,38.226,4,ATC+FG-DC+ZiPS+Steamer,127.081,0.5,6.224,1.187,1.287,0.868,0.64,MIXED,,PIT,64.8
691019,Kyle Teel,H,FA,69.117,159.369,0.434,83.989,9.686,4,ATC+FG-DC+ZiPS+Steamer,197.347,0.425,-14.872,0.021,0.808,1.02,0.92,VOLUME,,CHW,64.8
686611,Dylan Crews,H,FA,83.434,192.424,0.434,102.62,10.67,4,ATC+FG-DC+ZiPS+Steamer,212.644,0.484,-19.186,-0.218,0.905,0.895,0.47,MIXED,,WSN,64.8
668901,Mark Vientos,H,FA,61.675,142.489,0.433,61.134,24.661,4,ATC+FG-DC+ZiPS+Steamer,131.08,0.465,0.542,0.873,1.087,0.93,0.54,MIXED,,NYM,64.8
664728,Kyle Isbel,H,FA,30.779,71.124,0.433,58.946,6.933,4,ATC+FG-DC+ZiPS+Steamer,138.721,0.425,-28.167,-0.714,0.513,1.019,0.97,VOLUME,,KCR,64.8
677587,Brayan Rocchio,H,FA,83.489,193.013,0.433,123.056,4.564,4,ATC+FG-DC+ZiPS+Steamer,244.6,0.503,-39.567,-1.345,0.789,0.86,0.61,MIXED,,CLE,64.8
663330,Jahmai Jones,H,FA,9.022,20.859,0.433,33.203,46.382,2,ZiPS+Steamer,67.502,0.449,-24.181,-0.494,0.309,0.964,0.97,VOLUME,,DET,64.8
678882,Ceddanne Rafaela,H,FA,99.996,231.511,0.432,142.508,3.693,4,ATC+FG-DC+ZiPS+Steamer,272.436,0.523,-42.512,-1.507,0.85,0.825,0.46,MIXED,,BOS,64.8
665877,José Fermín,H,FA,48.735,112.92,0.432,58.98,12.128,4,ATC+FG-DC+ZiPS+Steamer,108.828,0.543,-10.245,0.276,1.038,0.796,0.14,RATE,,STL,64.8
