pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning
672782,Yoendrys Gómez,1129,4.926,1.547,-0.058,0.458,0.319,0.487,0.332,0.681,30.8,P,False
641927,Bailey Ober,2399,4.926,1.448,-0.058,0.511,0.334,0.499,0.335,0.666,30.6,P,False
702674,Caden Dana,562,4.925,1.545,-0.058,0.438,0.338,0.467,0.339,0.662,30.5,P,False
542888,Shawn Armstrong,1118,4.922,1.622,-0.058,0.481,0.31,0.549,0.335,0.69,30.4,P,False
605280,Clay Holmes,2852,4.921,1.647,-0.058,0.476,0.325,0.488,0.319,0.675,30.2,P,False
622379,Luis Castillo,168,4.921,1.527,-0.058,0.437,0.361,0.44,0.32,0.639,30.1,P,True
681882,Colin Selby,214,4.92,1.57,-0.059,0.457,0.33,0.517,0.335,0.67,29.9,P,False
682847,Luis Ortiz,1580,4.919,1.534,-0.059,0.477,0.318,0.504,0.328,0.682,29.8,P,False
593974,Wandy Peralta,1175,4.917,1.586,-0.059,0.482,0.351,0.455,0.305,0.649,29.7,P,False
678394,Brayan Bello,2725,4.917,1.587,-0.059,0.471,0.331,0.482,0.319,0.669,29.5,P,False
596271,Casey Lawrence,276,4.916,1.582,-0.059,0.479,0.3,0.516,0.318,0.7,29.4,P,False
681916,Dylan Smith,165,4.914,1.362,-0.059,0.457,0.362,0.499,0.341,0.638,29.3,P,True
663542,Bryan Hudson,348,4.914,1.588,-0.059,0.415,0.293,0.504,0.348,0.707,29.1,P,False
676702,Hunter Stratton,353,4.912,1.55,-0.059,0.525,0.315,0.542,0.336,0.685,29.0,P,False
477132,Clayton Kershaw,1825,4.912,1.432,-0.059,0.461,0.343,0.501,0.347,0.657,28.8,P,False
680573,Simeon Woods Richardson,1959,4.911,1.438,-0.059,0.494,0.326,0.505,0.342,0.674,28.7,P,False
663321,Nick Hernandez,221,4.911,1.484,-0.059,0.413,0.424,0.4,0.324,0.576,28.6,P,False
621244,José Berríos,2667,4.91,1.534,-0.059,0.448,0.292,0.481,0.33,0.708,28.4,P,False
642701,Dennis Santana,1002,4.91,1.493,-0.059,0.52,0.327,0.545,0.337,0.673,28.3,P,False
642016,Daniel Robert,255,4.909,1.499,-0.059,0.491,0.311,0.508,0.328,0.689,28.2,P,False
543859,Michael Tonkin,397,4.909,1.462,-0.059,0.478,0.276,0.54,0.342,0.724,28.0,P,False
669438,Mason Englert,723,4.907,1.584,-0.059,0.5,0.294,0.516,0.331,0.706,27.9,P,False
669461,Matthew Liberatore,2457,4.906,1.572,-0.059,0.488,0.318,0.512,0.348,0.682,27.7,P,False
694297,Brandon Pfaadt,3002,4.906,1.566,-0.059,0.491,0.314,0.506,0.331,0.686,27.6,P,False
672710,Roansy Contreras,217,4.906,1.393,-0.059,0.495,0.294,0.512,0.334,0.706,27.5,P,False
671111,Sammy Peralta,153,4.906,1.597,-0.059,0.503,0.287,0.562,0.338,0.713,27.3,P,True
667755,José Soriano,2869,4.904,1.667,-0.059,0.468,0.342,0.488,0.31,0.658,27.2,P,False
669724,Brenan Hanifee,984,4.902,1.579,-0.059,0.461,0.312,0.527,0.31,0.688,27.1,P,False
656271,Brock Burke,1025,4.902,1.542,-0.059,0.514,0.303,0.538,0.344,0.697,26.9,P,False
664294,Dauri Moreta,285,4.902,1.529,-0.059,0.473,0.309,0.498,0.342,0.691,26.8,P,False
519008,T. J. Mcfarland,272,4.902,1.439,-0.059,0.464,0.318,0.513,0.314,0.682,26.6,P,False
674841,Andrew Alvarez,417,4.901,1.617,-0.059,0.458,0.328,0.501,0.351,0.672,26.5,P,False
686563,Jonathan Cannon,1793,4.901,1.595,-0.059,0.482,0.317,0.498,0.329,0.683,26.4,P,False
676775,Keaton Winn,165,4.9,1.655,-0.059,0.498,0.315,0.495,0.326,0.685,26.2,P,True
666277,George Soriano,741,4.9,1.564,-0.059,0.493,0.336,0.501,0.325,0.664,26.1,P,False
664129,Geoff Hartlieb,146,4.9,1.689,-0.059,0.451,0.419,0.432,0.315,0.581,26.0,P,True
670059,Colin Holderman,503,4.9,1.589,-0.059,0.468,0.325,0.5,0.31,0.675,25.8,P,False
672456,Keider Montero,1620,4.9,1.543,-0.059,0.482,0.286,0.524,0.335,0.714,25.7,P,False
641312,Shaun Anderson,216,4.899,1.478,-0.059,0.507,0.336,0.528,0.337,0.664,25.5,P,False
668716,Noah Murdock,391,4.898,1.578,-0.059,0.46,0.316,0.479,0.305,0.684,25.4,P,False
676282,Joey Cantillo,1692,4.898,1.467,-0.059,0.46,0.314,0.52,0.35,0.686,25.3,P,False
681343,Shane Smith,2418,4.897,1.544,-0.059,0.497,0.328,0.517,0.337,0.672,25.1,P,False
668834,Easton Mcgee,223,4.896,1.651,-0.059,0.51,0.237,0.562,0.341,0.763,25.0,P,False
606965,Chris Devenski,278,4.896,1.483,-0.059,0.488,0.323,0.495,0.329,0.677,24.9,P,False
623211,Huascar Brazobán,1058,4.894,1.478,-0.059,0.491,0.304,0.483,0.307,0.696,24.7,P,False
663738,Daniel Lynch,1151,4.894,1.536,-0.059,0.48,0.317,0.507,0.333,0.683,24.6,P,False
660787,Yerry De Los Santos,609,4.893,1.598,-0.059,0.459,0.309,0.505,0.315,0.691,24.5,P,False
434378,Justin Verlander,2608,4.893,1.45,-0.059,0.493,0.275,0.507,0.338,0.725,24.3,P,False
642232,Ryan Yarbrough,1027,4.892,1.493,-0.06,0.484,0.306,0.5,0.323,0.694,24.2,P,False
519151,Ryan Pressly,645,4.891,1.571,-0.06,0.482,0.34,0.521,0.34,0.66,24.0,P,False
605182,Mike Clevinger,145,4.89,1.509,-0.06,0.427,0.371,0.431,0.331,0.629,23.9,P,True
608665,Kendall Graveman,324,4.89,1.425,-0.06,0.415,0.381,0.389,0.307,0.619,23.8,P,False
670174,Josh Winckowski,207,4.89,1.581,-0.06,0.517,0.314,0.458,0.323,0.686,23.6,P,False
687134,Bradley Blalock,1047,4.89,1.487,-0.06,0.485,0.322,0.499,0.336,0.678,23.5,P,False
605288,Adrian Houser,1958,4.888,1.599,-0.06,0.469,0.297,0.515,0.323,0.703,23.4,P,False
656222,Jalen Beeks,929,4.888,1.368,-0.06,0.463,0.358,0.465,0.335,0.642,23.2,P,False
596001,Jakob Junis,1080,4.888,1.652,-0.06,0.48,0.314,0.534,0.326,0.686,23.1,P,False
607200,Erick Fedde,2445,4.888,1.585,-0.06,0.459,0.324,0.493,0.325,0.676,22.9,P,False
681347,Mike Burrows,1537,4.888,1.472,-0.06,0.506,0.314,0.513,0.337,0.686,22.8,P,False
680729,Garrett Mcdaniels,231,4.888,1.651,-0.06,0.413,0.367,0.459,0.32,0.633,22.7,P,False
681151,Jayden Murray,176,4.888,1.526,-0.06,0.525,0.267,0.589,0.34,0.733,22.5,P,True
669422,Matt Sauer,512,4.886,1.518,-0.06,0.497,0.327,0.491,0.33,0.673,22.4,P,False
600917,José Leclerc,264,4.886,1.35,-0.06,0.452,0.358,0.425,0.324,0.642,22.3,P,False
656605,Mitch Keller,2870,4.885,1.552,-0.06,0.493,0.302,0.52,0.338,0.698,22.1,P,False
607536,Kyle Freeland,2547,4.885,1.678,-0.06,0.513,0.304,0.536,0.35,0.696,22.0,P,False
607067,Colin Rea,2654,4.884,1.555,-0.06,0.497,0.293,0.502,0.337,0.707,21.8,P,False
671106,Logan Allen,2708,4.884,1.455,-0.06,0.46,0.304,0.492,0.338,0.696,21.7,P,False
595928,John Curtiss,557,4.884,1.387,-0.06,0.518,0.295,0.529,0.344,0.705,21.6,P,False
665152,Dean Kremer,2692,4.884,1.459,-0.06,0.487,0.31,0.502,0.334,0.69,21.4,P,False
800048,Parker Messick,625,4.883,1.542,-0.06,0.505,0.328,0.524,0.341,0.672,21.3,P,False
680684,Gunnar Hoglund,547,4.883,1.523,-0.06,0.507,0.303,0.521,0.339,0.697,21.2,P,False
455119,Chris Martin,651,4.882,1.584,-0.06,0.56,0.279,0.552,0.34,0.721,21.0,P,False
674370,Osvaldo Bido,1378,4.881,1.518,-0.06,0.496,0.315,0.521,0.34,0.685,20.9,P,False
669020,Ryan Rolison,676,4.881,1.472,-0.06,0.457,0.31,0.512,0.334,0.69,20.7,P,False
621139,Brooks Kriske,381,4.88,1.624,-0.06,0.467,0.366,0.448,0.335,0.634,20.6,P,False
676206,Freddy Tarnok,130,4.88,1.581,-0.06,0.429,0.329,0.464,0.33,0.671,20.5,P,True
675848,Juan Mejia,1074,4.878,1.496,-0.06,0.472,0.297,0.491,0.325,0.703,20.3,P,False
605488,Jeffrey Springs,2847,4.877,1.432,-0.06,0.474,0.311,0.479,0.344,0.689,20.2,P,False
641540,Dane Dunning,420,4.876,1.485,-0.06,0.458,0.3,0.476,0.325,0.7,20.1,P,False
676961,Caleb Boushley,754,4.876,1.596,-0.06,0.454,0.286,0.493,0.328,0.714,19.9,P,False
592791,Jameson Taillon,2114,4.874,1.48,-0.06,0.51,0.277,0.532,0.344,0.723,19.8,P,False
502043,Kyle Gibson,280,4.871,1.74,-0.06,0.423,0.378,0.418,0.32,0.622,19.6,P,False
608717,Chris Stratton,459,4.869,1.545,-0.06,0.442,0.343,0.468,0.337,0.657,19.5,P,False
542881,Tyler Anderson,2339,4.869,1.323,-0.06,0.489,0.313,0.486,0.331,0.687,19.4,P,False
543056,Danny Coulombe,743,4.865,1.549,-0.061,0.481,0.31,0.451,0.328,0.69,19.2,P,False
668674,Lucas Erceg,975,4.864,1.53,-0.061,0.521,0.332,0.497,0.324,0.668,19.1,P,False
682990,Quinn Priester,2565,4.863,1.642,-0.061,0.464,0.327,0.498,0.322,0.673,19.0,P,False
676106,Emerson Hancock,1497,4.862,1.483,-0.061,0.462,0.304,0.499,0.318,0.696,18.8,P,False
593576,Héctor Neris,548,4.86,1.586,-0.061,0.511,0.333,0.455,0.332,0.667,18.7,P,False
663765,Jake Woodford,625,4.86,1.569,-0.061,0.471,0.324,0.485,0.321,0.676,18.5,P,False
663436,Davis Martin,2360,4.858,1.546,-0.061,0.499,0.34,0.49,0.328,0.66,18.4,P,False
608334,Carson Fulmer,460,4.857,1.577,-0.061,0.473,0.347,0.477,0.328,0.653,18.3,P,False
663568,Stephen Kolek,1774,4.85,1.579,-0.061,0.486,0.299,0.518,0.33,0.701,18.1,P,False
657024,Erik Swanson,128,4.849,1.622,-0.061,0.507,0.389,0.449,0.333,0.611,18.0,P,True
676661,Max Lazar,646,4.848,1.585,-0.061,0.489,0.321,0.526,0.341,0.679,17.9,P,False
687888,Brandon Walter,814,4.847,1.57,-0.061,0.517,0.282,0.511,0.339,0.718,17.7,P,False
519326,Hunter Strickland,341,4.847,1.536,-0.061,0.493,0.316,0.532,0.332,0.684,17.6,P,False
663773,Bryan Hoeing,131,4.846,1.601,-0.061,0.433,0.349,0.471,0.307,0.651,17.4,P,True
701487,Pierson Ohl,544,4.845,1.399,-0.061,0.524,0.31,0.488,0.344,0.69,17.3,P,False
622503,Nabil Crismatt,534,4.845,1.621,-0.061,0.476,0.296,0.519,0.337,0.704,17.2,P,False
570632,José Ureña,957,4.843,1.434,-0.061,0.467,0.315,0.502,0.32,0.685,17.0,P,False
682790,Wikelman González,368,4.842,1.503,-0.061,0.448,0.3,0.493,0.346,0.7,16.9,P,False
669391,Owen White,119,4.842,1.609,-0.061,0.478,0.361,0.505,0.332,0.639,16.8,P,True
657514,Brennan Bernardino,833,4.841,1.617,-0.061,0.436,0.292,0.502,0.318,0.708,16.6,P,False
594902,Ben Lively,719,4.84,1.593,-0.061,0.47,0.273,0.524,0.345,0.727,16.5,P,False
641835,Tim Mayza,312,4.839,1.548,-0.061,0.499,0.296,0.513,0.322,0.704,16.3,P,False
829272,Shinnosuke Ogasawara,674,4.838,1.452,-0.061,0.466,0.307,0.536,0.344,0.693,16.2,P,False
663372,Ryan Feltner,597,4.837,1.579,-0.062,0.459,0.351,0.464,0.328,0.649,16.1,P,False
676440,Tanner Bibee,3139,4.835,1.575,-0.062,0.481,0.313,0.508,0.335,0.687,15.9,P,False
687377,Orlando Ribalta,521,4.834,1.59,-0.062,0.53,0.321,0.481,0.33,0.679,15.8,P,False
696270,Ryan Johnson,321,4.832,1.564,-0.062,0.533,0.332,0.561,0.324,0.668,15.7,P,False
678215,Luarbert Arias,207,4.831,1.458,-0.062,0.49,0.306,0.541,0.339,0.694,15.5,P,False
687223,Carson Palmquist,705,4.831,1.513,-0.062,0.451,0.31,0.493,0.348,0.69,15.4,P,False
674285,Eduardo Salazar,545,4.83,1.729,-0.062,0.461,0.311,0.517,0.326,0.689,15.2,P,False
608379,Michael Wacha,2750,4.83,1.467,-0.062,0.504,0.286,0.526,0.34,0.714,15.1,P,False
605452,Joe Ross,903,4.829,1.511,-0.062,0.499,0.295,0.516,0.325,0.705,15.0,P,False
669713,Hayden Wesneski,508,4.829,1.557,-0.062,0.527,0.293,0.538,0.338,0.707,14.8,P,False
683627,Anthony Molina,608,4.829,1.545,-0.062,0.456,0.363,0.441,0.325,0.637,14.7,P,False
612434,Miguel Castro,111,4.828,1.419,-0.062,0.412,0.333,0.489,0.322,0.667,14.6,P,True
605135,Chris Bassitt,3043,4.828,1.584,-0.062,0.459,0.286,0.502,0.321,0.714,14.4,P,False
656849,David Peterson,2699,4.828,1.665,-0.062,0.489,0.323,0.484,0.335,0.677,14.3,P,False
669060,Bryse Wilson,862,4.827,1.573,-0.062,0.483,0.323,0.479,0.325,0.677,14.1,P,False
607625,Seth Lugo,2464,4.826,1.609,-0.062,0.437,0.277,0.503,0.337,0.723,14.0,P,False
687847,Marc Church,122,4.821,1.535,-0.062,0.47,0.32,0.517,0.339,0.68,13.9,P,True
672335,Cionel Pérez,448,4.821,1.68,-0.062,0.463,0.323,0.491,0.319,0.677,13.7,P,False
641778,Eric Lauer,1818,4.82,1.538,-0.062,0.5,0.281,0.523,0.35,0.719,13.6,P,False
681190,Randy Vásquez,2148,4.819,1.557,-0.062,0.494,0.282,0.536,0.336,0.718,13.5,P,False
693821,Bryce Elder,2553,4.819,1.668,-0.062,0.473,0.335,0.479,0.324,0.665,13.3,P,False
664192,Joey Lucchesi,632,4.818,1.561,-0.062,0.467,0.27,0.5,0.331,0.73,13.2,P,False
592836,Taijuan Walker,2167,4.812,1.578,-0.062,0.49,0.293,0.505,0.33,0.707,13.0,P,False
695418,Brad Lord,2127,4.81,1.508,-0.063,0.504,0.267,0.535,0.332,0.733,12.9,P,False
669432,Trevor Rogers,1627,4.809,1.538,-0.063,0.527,0.281,0.541,0.348,0.719,12.8,P,False
647336,Michael Soroka,1571,4.809,1.532,-0.063,0.479,0.289,0.522,0.347,0.711,12.6,P,False
677958,Kumar Rocker,1273,4.806,1.624,-0.063,0.484,0.321,0.489,0.326,0.679,12.5,P,False
642048,Tayler Saucedo,239,4.806,1.537,-0.063,0.459,0.335,0.483,0.308,0.665,12.4,P,False
687830,Sawyer Gipson-Long,463,4.805,1.568,-0.063,0.503,0.297,0.561,0.339,0.703,12.2,P,False
615698,Cal Quantrill,2004,4.805,1.558,-0.063,0.493,0.311,0.475,0.332,0.689,12.1,P,False
677955,Jaden Hill,513,4.802,1.491,-0.063,0.475,0.322,0.479,0.314,0.678,12.0,P,False
674944,Sean Guenther,165,4.8,1.697,-0.063,0.454,0.285,0.571,0.325,0.715,11.8,P,True
693855,Ian Seymour,995,4.798,1.515,-0.063,0.511,0.301,0.507,0.342,0.699,11.7,P,False
641672,Thomas Hatch,586,4.797,1.545,-0.063,0.491,0.349,0.452,0.32,0.651,11.5,P,False
700241,Michael Mcgreevy,1523,4.797,1.591,-0.063,0.493,0.329,0.508,0.334,0.671,11.4,P,False
621107,Zach Eflin,1172,4.796,1.552,-0.063,0.502,0.309,0.512,0.329,0.691,11.3,P,False
671162,Connor Thomas,164,4.793,1.598,-0.063,0.433,0.318,0.463,0.322,0.682,11.1,P,True
801434,Paul Gervase,136,4.792,1.496,-0.063,0.466,0.298,0.532,0.348,0.702,11.0,P,True
694363,Jared Shuster,318,4.791,1.466,-0.063,0.504,0.337,0.49,0.339,0.663,10.9,P,False
691951,Sam Aldegheri,303,4.79,1.525,-0.063,0.426,0.324,0.426,0.328,0.676,10.7,P,False
573186,Marcus Stroman,774,4.788,1.684,-0.063,0.446,0.309,0.485,0.323,0.691,10.6,P,False
701519,Travis Adams,663,4.787,1.49,-0.063,0.483,0.352,0.472,0.325,0.648,10.4,P,False
702352,Spencer Bivens,1300,4.786,1.57,-0.063,0.494,0.278,0.518,0.324,0.722,10.3,P,False
680689,Lyon Richardson,686,4.786,1.548,-0.063,0.445,0.32,0.475,0.317,0.68,10.2,P,False
622608,Antonio Senzatela,2373,4.785,1.525,-0.063,0.464,0.309,0.497,0.333,0.691,10.0,P,False
678024,Mike Vasil,1646,4.781,1.624,-0.064,0.438,0.299,0.488,0.322,0.701,9.9,P,False
701552,Andre Granillo,361,4.78,1.511,-0.064,0.516,0.376,0.511,0.334,0.624,9.8,P,False
687849,Zak Kent,308,4.779,1.663,-0.064,0.415,0.308,0.485,0.329,0.692,9.6,P,False
702795,Ryan Loutos,231,4.776,1.536,-0.064,0.476,0.283,0.518,0.337,0.717,9.5,P,False
669920,Jason Alexander,1252,4.775,1.574,-0.064,0.445,0.289,0.513,0.324,0.711,9.3,P,False
663623,Jake Irvin,2944,4.774,1.572,-0.064,0.484,0.269,0.54,0.34,0.731,9.2,P,False
691172,Yosver Zulueta,155,4.774,1.666,-0.064,0.451,0.32,0.531,0.319,0.68,9.1,P,True
605347,Jorge López,386,4.772,1.572,-0.064,0.477,0.256,0.538,0.332,0.744,8.9,P,False
527048,Martín Pérez,961,4.768,1.555,-0.064,0.46,0.299,0.495,0.331,0.701,8.8,P,False
683155,Joey Estes,266,4.767,1.396,-0.064,0.473,0.294,0.534,0.351,0.706,8.7,P,False
687075,Brandon Sproat,290,4.767,1.553,-0.064,0.489,0.283,0.539,0.321,0.717,8.5,P,False
669721,Davis Daniel,183,4.764,1.708,-0.064,0.505,0.329,0.512,0.352,0.671,8.4,P,True
571510,Matt Boyd,2901,4.762,1.542,-0.064,0.508,0.261,0.538,0.346,0.739,8.2,P,False
641793,Zack Littell,2873,4.759,1.578,-0.064,0.523,0.292,0.535,0.34,0.708,8.1,P,False
666659,Sauryn Lao,185,4.758,1.551,-0.064,0.475,0.355,0.492,0.321,0.645,8.0,P,True
687931,Carson Whisenhunt,408,4.754,1.472,-0.065,0.479,0.341,0.454,0.342,0.659,7.8,P,False
642216,Allan Winans,171,4.753,1.678,-0.065,0.47,0.313,0.497,0.328,0.687,7.7,P,True
678368,Valente Bellozo,1392,4.751,1.523,-0.065,0.496,0.303,0.516,0.337,0.697,7.6,P,False
592351,Jon Gray,210,4.75,1.584,-0.065,0.487,0.344,0.496,0.341,0.656,7.4,P,False
683409,Angel Chivilli,1056,4.748,1.468,-0.065,0.482,0.333,0.47,0.322,0.667,7.3,P,False
592454,Tommy Kahnle,1092,4.746,1.506,-0.065,0.492,0.35,0.483,0.325,0.65,7.1,P,False
667463,John King,796,4.745,1.632,-0.065,0.487,0.312,0.503,0.309,0.688,7.0,P,False
671109,Jake Eder,302,4.744,1.506,-0.065,0.499,0.332,0.508,0.347,0.668,6.9,P,False
605540,Brandon Woodruff,964,4.744,1.513,-0.065,0.509,0.252,0.566,0.349,0.748,6.7,P,False
593958,Eduardo Rodríguez,2664,4.743,1.523,-0.065,0.483,0.299,0.478,0.341,0.701,6.6,P,False
657756,Connor Seabold,223,4.743,1.401,-0.065,0.537,0.279,0.54,0.343,0.721,6.5,P,False
607259,Nick Martínez,2594,4.741,1.568,-0.065,0.517,0.287,0.538,0.339,0.713,6.3,P,False
699911,Dugan Darnell,186,4.737,1.614,-0.065,0.456,0.284,0.508,0.34,0.716,6.2,P,True
622780,Ángel Perdomo,118,4.734,1.544,-0.065,0.461,0.298,0.482,0.342,0.702,6.0,P,True
541640,Erasmo Ramírez,158,4.733,1.572,-0.065,0.493,0.277,0.534,0.331,0.723,5.9,P,True
688497,Taylor Rashi,341,4.733,1.566,-0.065,0.478,0.293,0.461,0.342,0.707,5.8,P,False
596295,Austin Gomber,999,4.731,1.621,-0.065,0.491,0.305,0.537,0.35,0.695,5.6,P,False
448179,Rich Hill,171,4.729,1.57,-0.065,0.443,0.25,0.481,0.334,0.75,5.5,P,True
605177,Andrew Chafin,642,4.728,1.722,-0.065,0.48,0.324,0.44,0.335,0.676,5.4,P,False
670810,Logan Gillaspie,170,4.728,1.602,-0.065,0.535,0.3,0.558,0.34,0.7,5.2,P,True
802419,Tom Harrington,249,4.728,1.68,-0.065,0.51,0.319,0.512,0.34,0.681,5.1,P,False
624133,Ranger Suárez,2501,4.723,1.536,-0.066,0.514,0.262,0.517,0.331,0.738,4.9,P,False
815083,Mitch Farris,405,4.722,1.598,-0.066,0.463,0.322,0.473,0.347,0.678,4.8,P,False
692230,Carlos Rodriguez,208,4.721,1.4,-0.066,0.5,0.323,0.476,0.328,0.677,4.7,P,False
686799,Jack Kochanowicz,1934,4.719,1.65,-0.066,0.464,0.321,0.487,0.32,0.679,4.5,P,False
500779,Jose Quintana,2271,4.718,1.569,-0.066,0.461,0.302,0.473,0.33,0.698,4.4,P,False
608566,Germán Márquez,2207,4.718,1.695,-0.066,0.477,0.315,0.51,0.339,0.685,4.3,P,False
690382,Michael Darrell-Hicks,177,4.715,1.721,-0.066,0.475,0.341,0.467,0.313,0.659,4.1,P,True
686826,Bryce Jarvis,437,4.714,1.544,-0.066,0.478,0.303,0.521,0.338,0.697,4.0,P,False
471911,Carlos Carrasco,779,4.711,1.673,-0.066,0.472,0.325,0.476,0.327,0.675,3.8,P,False
518397,Scott Alexander,346,4.706,1.679,-0.066,0.445,0.341,0.502,0.313,0.659,3.7,P,False
571945,Miles Mikolas,2480,4.705,1.629,-0.066,0.501,0.263,0.548,0.341,0.737,3.6,P,False
657612,Tim Hill,957,4.701,1.483,-0.066,0.478,0.218,0.531,0.307,0.782,3.4,P,False
657006,Justin Steele,246,4.7,1.496,-0.066,0.526,0.25,0.548,0.346,0.75,3.3,P,False
669467,Andre Pallante,2720,4.697,1.68,-0.067,0.474,0.324,0.473,0.325,0.676,3.2,P,False
573009,Joe Mantiply,211,4.696,1.646,-0.067,0.479,0.273,0.54,0.324,0.727,3.0,P,False
682825,Luis Mey,414,4.695,1.542,-0.067,0.457,0.323,0.453,0.302,0.677,2.9,P,False
664948,Anthony Misiewicz,125,4.693,1.758,-0.067,0.468,0.372,0.484,0.326,0.628,2.7,P,True
665871,Javier Assad,567,4.692,1.645,-0.067,0.455,0.292,0.525,0.334,0.708,2.6,P,False
669330,Tyler Wells,342,4.691,1.432,-0.067,0.558,0.287,0.547,0.342,0.713,2.5,P,False
642152,Lou Trivino,849,4.691,1.619,-0.067,0.49,0.298,0.499,0.325,0.702,2.3,P,False
663465,Kolby Allard,1051,4.684,1.529,-0.067,0.517,0.259,0.537,0.348,0.741,2.2,P,False
623167,Chris Flexen,673,4.681,1.592,-0.067,0.494,0.287,0.518,0.345,0.713,2.1,P,False
544150,Albert Suárez,173,4.678,1.537,-0.067,0.497,0.347,0.476,0.334,0.653,1.9,P,True
489119,Wade Miley,205,4.677,1.605,-0.067,0.498,0.325,0.47,0.328,0.675,1.8,P,False
663362,Matt Waldron,104,4.676,1.811,-0.067,0.403,0.32,0.5,0.348,0.68,1.6,P,True
643361,Kevin Herget,216,4.665,1.477,-0.068,0.518,0.259,0.548,0.35,0.741,1.5,P,False
666619,Gregory Santos,161,4.657,1.727,-0.068,0.469,0.341,0.513,0.318,0.659,1.4,P,True
623433,Nick Anderson,248,4.647,1.587,-0.068,0.535,0.275,0.536,0.347,0.725,1.2,P,False
669620,Brady Basso,206,4.636,1.569,-0.069,0.512,0.27,0.526,0.342,0.73,1.1,P,False
685314,Andrew Saalfrank,427,4.629,1.757,-0.069,0.473,0.326,0.501,0.332,0.674,1.0,P,False
608718,Brent Suter,1182,4.625,1.637,-0.069,0.494,0.302,0.516,0.34,0.698,0.8,P,False
643511,Tyler Rogers,991,4.616,1.544,-0.07,0.529,0.211,0.624,0.317,0.789,0.7,P,False
543294,Kyle Hendricks,2571,4.6,1.601,-0.07,0.493,0.243,0.523,0.325,0.757,0.5,P,False
685299,Tanner Gordon,1244,4.577,1.627,-0.071,0.535,0.277,0.556,0.351,0.723,0.4,P,False
666120,Ian Anderson,203,4.555,1.657,-0.072,0.449,0.359,0.452,0.347,0.641,0.3,P,False
691251,Andry Lara,255,4.51,1.683,-0.073,0.465,0.275,0.525,0.34,0.725,0.1,P,False
571771,Enrique Hernández,120,3.54,1.992,-0.109,0.38,0.114,0.442,0.348,0.886,0.0,P,True
