pitcher,pitches_std,tbf_std,bip_std,avg_velo_std,swstr_pct_std,c_plus_swstr_std,o_swing_pct_std,k_pct_std,bb_pct_std,hard_hit_pct_std,barrel_pct_std,xwoba_contact_std,pitches_last30,tbf_last30,bip_last30,avg_velo_last30,swstr_pct_last30,c_plus_swstr_last30,o_swing_pct_last30,k_pct_last30,bb_pct_last30,hard_hit_pct_last30,barrel_pct_last30,xwoba_contact_last30,pitches_prioryr,tbf_prioryr,bip_prioryr,avg_velo_prioryr,swstr_pct_prioryr,c_plus_swstr_prioryr,o_swing_pct_prioryr,k_pct_prioryr,bb_pct_prioryr,hard_hit_pct_prioryr,barrel_pct_prioryr,xwoba_contact_prioryr,z_trend_avg_velo,z_base_avg_velo,z_trend_swstr_pct,z_base_swstr_pct,z_trend_c_plus_swstr,z_base_c_plus_swstr,z_trend_o_swing_pct,z_base_o_swing_pct,z_trend_k_pct,z_base_k_pct,z_trend_bb_pct,z_base_bb_pct,z_trend_hard_hit_pct,z_base_hard_hit_pct,z_trend_barrel_pct,z_base_barrel_pct,z_trend_xwoba_contact,z_base_xwoba_contact,TREND_z,BASE_z,composite,pct_last30_avg_velo,pct_last30_swstr_pct,pct_last30_c_plus_swstr,pct_last30_o_swing_pct,pct_last30_k_pct,pct_last30_bb_pct,pct_last30_hard_hit_pct,pct_last30_barrel_pct,pct_last30_xwoba_contact,level_pct,player_name,name,xfp_rp3_per_start,xfp_rp3_per_start_sched,data_quality_tag,rp3_rank,as_of
694346,217.0,55.0,43.0,90.85115207373269,0.055299539170506916,0.2304147465437788,0.2833333333333333,0.09090909090909091,0.12727272727272726,0.4418604651162791,0.13953488372093023,0.4043023255813953,130.0,34.0,26.0,91.10923076923073,0.046153846153846156,0.25384615384615383,0.2191780821917808,0.08823529411764706,0.14705882352941177,0.4230769230769231,0.11538461538461539,0.37500000000000006,,,,,,,,,,,,,0.035106700764485986,,-0.22052812845010789,,0.4818128416427953,,-0.8739994006636739,,-0.030297283346158818,,-0.2697521620183449,,0.16113621447482665,,0.3458524298678263,,0.309883548667988,,-0.060785239060363205,,,0.6911764705882353,0.0625,0.2849264705882353,0.13602941176470587,0.09283088235294118,0.16360294117647056,0.34191176470588236,0.20863970588235292,0.41360294117647056,0.2661356209150327,"Gibson, Trey",Trey Gibson,6.245379382525847,6.25,data_driven_thin,291.0,2026-06-06
694361,423.0,107.0,72.0,92.75358851674646,0.09456264775413711,0.2978723404255319,0.3058252427184466,0.2523364485981308,0.06542056074766354,0.3472222222222222,0.027777777777777776,0.33119117647058816,179.0,45.0,28.0,93.33687150837984,0.10614525139664804,0.3016759776536313,0.32653061224489793,0.26666666666666666,0.08888888888888889,0.39285714285714285,0.03571428571428571,0.33317857142857144,305.0,70.0,37.0,94.0524590163934,0.1180327868852459,0.2721311475409836,0.25882352941176473,0.3,0.14285714285714285,0.43243243243243246,0.05405405405405406,0.3880353340770722,0.07934456352071356,-0.17668664154910574,0.2792888301858781,-0.5659304163848745,0.07821302569663148,0.5293082541278856,0.28207325565151636,0.6403134354437765,0.16237833728576878,-0.5400844696678825,-0.3199535761336838,1.0557254534878815,-0.39148305168232145,0.7309830424479542,-0.11365755925697528,0.3762986759183642,-0.021017478645986753,0.601149189719055,0.035186346621541006,2.6510765235430545,1.0815424173901464,0.9117647058823529,0.4172794117647059,0.71875,0.6599264705882353,0.7601102941176471,0.4715073529411765,0.44485294117647056,0.7159926470588236,0.6194852941176471,0.6355187908496732,"Klein, Will",Will Klein,,,,,2026-06-06
694363,118.0,32.0,28.0,89.2324561403509,0.03389830508474576,0.19491525423728814,0.2698412698412698,0.0625,0.0625,0.39285714285714285,0.0,0.21677777777777774,,,,,,,,,,,,,289.0,82.0,65.0,87.70499999999998,0.1245674740484429,0.25951557093425603,0.31343283582089554,0.14634146341463414,0.036585365853658534,0.27692307692307694,0.046153846153846156,0.3500827604429283,,0.2077813728354932,,-2.1862861680646346,,-1.3283564984863598,,-0.5938563385267094,,-0.9500230463879384,,-0.3533050935466042,,-0.9945502543742184,,0.6609624215251794,,1.4097523068145008,,-4.127881298211292,,,,,,,,,,,,"Shuster, Jared",Jared Shuster,,,,,2026-06-06
694477,795.0,202.0,146.0,91.27873417721517,0.12955974842767295,0.2691823899371069,0.3073286052009456,0.18316831683168316,0.09405940594059406,0.3904109589041096,0.06164383561643835,0.33327464788732414,258.0,67.0,46.0,92.35408560311286,0.1821705426356589,0.29457364341085274,0.36363636363636365,0.2537313432835821,0.05970149253731343,0.30434782608695654,0.0,0.3003695652173912,2015.0,505.0,338.0,90.5719900497512,0.11761786600496278,0.26153846153846155,0.2895791583166333,0.24554455445544554,0.07722772277227723,0.41420118343195267,0.07988165680473373,0.3702713923556836,0.14628112038771518,0.09613910420639038,1.268592764028401,0.28795204213109,0.5221125573545017,0.157179755169553,0.7670914889988747,0.2418041495118259,0.799562634309706,-0.7067966239625693,0.46841586651247036,-0.22947340729363602,0.7382999116430613,0.20408646643379483,0.8827922753247258,0.261181146545777,0.34798411336493,0.39125503650458393,5.941132731924386,0.7033276692468098,3.846010706853355,0.8363970588235294,0.9430147058823529,0.6654411764705882,0.8391544117647058,0.7077205882352942,0.7040441176470589,0.75,0.8988970588235294,0.7628676470588236,0.7897263071895424,"Patrick, Chad",Chad Patrick,9.896834136363903,9.9,data_driven_thin,97.0,2026-06-06
694646,16.0,4.0,3.0,91.35625,0.125,0.1875,0.2,0.25,0.0,0.0,0.0,0.29433333333333334,16.0,4.0,3.0,91.35625,0.125,0.1875,0.2,0.25,0.0,0.0,0.0,0.29433333333333334,195.0,51.0,29.0,89.18615384615384,0.06666666666666667,0.24102564102564103,0.15315315315315314,0.17647058823529413,0.23529411764705882,0.4482758620689655,0.1724137931034483,0.4964566912254413,0.0,0.29520033087666053,0.0,1.4065791190259302,0.0,-1.1006313394032572,0.0,0.6382036596940093,0.0,0.8331752920193684,-0.0,3.207863548326261,-0.0,3.8455726456110493,-0.0,2.4691124942032565,-0.0,2.1375335291497994,0.0,13.732609279503077,5.493043711801231,0.7261029411764706,0.6204044117647058,0.05238970588235294,0.09375,0.6764705882352942,0.953125,0.9889705882352942,0.8988970588235294,0.7867647058823529,0.6440972222222222,"McDermott, Chayce",Chayce McDermott,,,,,2026-06-06
694680,166.0,50.0,38.0,90.98975903614463,0.10843373493975904,0.24096385542168675,0.26436781609195403,0.12,0.08,0.5,0.13157894736842105,0.4182631578947369,95.0,29.0,23.0,90.6757894736842,0.10526315789473684,0.2,0.28846153846153844,0.06896551724137931,0.10344827586206896,0.4782608695652174,0.08695652173913043,0.4173043478260869,,,,,,,,,,,,,-0.04270959079820078,,-0.07645144228784856,,-0.8423271948914038,,0.3282334420967576,,-0.5782811130264086,,-0.31968019498837563,,0.18649098114167284,,0.6390311741290349,,0.010139791319515944,,-0.6955541473052562,,,0.6452205882352942,0.4053308823529412,0.06341911764705882,0.41544117647058826,0.08088235294117647,0.3336397058823529,0.18290441176470584,0.36121323529411764,0.2279411764705882,0.3017769607843137,"Martin, Trevor",Trevor Martin,,,,,2026-06-06
694738,1139.0,272.0,172.0,86.68849868305534,0.11150131694468832,0.2932396839332748,0.29022556390977444,0.2610294117647059,0.09926470588235294,0.29651162790697677,0.029069767441860465,0.3380177514792899,479.0,112.0,73.0,86.64488517745302,0.1127348643006263,0.302713987473904,0.2887323943661972,0.25,0.09821428571428571,0.3835616438356164,0.0684931506849315,0.3985753424657534,1853.0,478.0,330.0,85.83468395461911,0.11009174311926606,0.30167296276308686,0.2900919305413687,0.2112970711297071,0.09205020920502092,0.3606060606060606,0.08787878787878788,0.36461667259490904,-0.00593278839819077,0.11614526383774702,0.029744262054720378,0.03398875044967623,0.19481719781441556,-0.17341092598163796,-0.020341737627935525,0.0018205132365169314,-0.12497629380290547,0.5635263010666568,0.014320819412170758,-0.0983582638706207,-0.7467659724307923,0.5498395474294692,-0.564576455149534,0.8421953053694983,-0.6404201994665139,0.2812939895556052,-1.8641311675945653,2.117040481092911,-0.2716625081195747,0.17279411764705882,0.5018382352941176,0.7279411764705882,0.41911764705882354,0.6764705882352942,0.38602941176470584,0.4871323529411765,0.4852941176470589,0.3033088235294118,0.4622140522875817,"Roupp, Landen",Landen Roupp,9.558792696381625,9.54,data_driven_full,118.0,2026-06-06
694795,98.0,22.0,12.0,92.58367346938776,0.09183673469387756,0.2857142857142857,0.24528301886792453,0.22727272727272727,0.22727272727272727,0.5,0.08333333333333333,0.3711666666666667,76.0,16.0,8.0,91.95526315789476,0.07894736842105263,0.25,0.24444444444444444,0.1875,0.3125,0.5,0.0,0.31137500000000007,,,,,,,,,,,,,-0.08548327757286528,,-0.310798516402845,,-0.734381903109102,,-0.011424061639418765,,-0.4506720897741129,,-1.161939211396586,,-0.0,,1.1934043721982406,,0.6323202503491491,,-0.9289744373475403,,,0.7849264705882353,0.18382352941176472,0.2601102941176471,0.20404411764705882,0.40349264705882354,0.016544117647058876,0.13786764705882348,0.8988970588235294,0.7297794117647058,0.4021650326797385,"Ekness, Josh",Josh Ekness,,,,,2026-06-06
694819,1086.0,273.0,140.0,97.0196494464944,0.1887661141804788,0.3683241252302026,0.3135755258126195,0.3956043956043956,0.0695970695970696,0.3357142857142857,0.02857142857142857,0.335064748201439,446.0,118.0,64.0,97.85695067264581,0.18385650224215247,0.38789237668161436,0.3160621761658031,0.4152542372881356,0.03389830508474576,0.296875,0.015625,0.2965079365079365,1165.0,272.0,153.0,95.82772532188827,0.14763948497854076,0.303862660944206,0.28544423440453687,0.3161764705882353,0.11029411764705882,0.37254901960784315,0.0784313725490196,0.3626582049687967,0.11389891575322897,0.16213862014362498,-0.11838441659949009,0.9916775635091677,0.40237595275934657,1.3255013189473888,0.03387611894071389,0.38323802639804283,0.22265597112858843,0.9000124308297134,0.48669625294730867,0.5548399520971817,0.3331861189861494,0.31598990053949044,0.18540389353794093,0.7140369016849978,0.4077533573134581,0.2918115928830782,2.0674621647672446,5.6392463070326855,3.496175821673421,0.9981617647058824,0.9503676470588235,0.9797794117647058,0.5955882352941176,0.9797794117647058,0.8446691176470589,0.7702205882352942,0.7977941176470589,0.78125,0.8552900326797386,"Misiorowski, Jacob",Jacob Misiorowski,17.092943035487785,16.32,data_driven_full,1.0,2026-06-06
694851,230.0,59.0,38.0,90.76217391304345,0.07391304347826087,0.24782608695652175,0.1623931623931624,0.2033898305084746,0.13559322033898305,0.42105263157894735,0.07894736842105263,0.3564594594594595,,,,,,,,,,,,,246.0,61.0,39.0,90.67428571428576,0.14634146341463414,0.26422764227642276,0.24812030075187969,0.19672131147540983,0.16393442622950818,0.358974358974359,0.07692307692307693,0.406874826280314,,0.011955518794613198,,-1.7464509103978976,,-0.3372601514737874,,-1.1678773944912906,,0.07556221598086206,,0.3863875654902566,,-0.5325437464180565,,-0.028989579891455113,,0.5331622138470845,,-2.806054268559671,,,,,,,,,,,,"Hoffmann, Andrew",Andrew Hoffmann,,,,,2026-06-06
694918,182.0,47.0,33.0,89.71373626373627,0.14835164835164835,0.3021978021978022,0.3020833333333333,0.2127659574468085,0.06382978723404255,0.36363636363636365,0.06060606060606061,0.33442424242424246,,,,,,,,,,,,,309.0,78.0,57.0,91.08349514563098,0.08414239482200647,0.27184466019417475,0.2077922077922078,0.1282051282051282,0.1282051282051282,0.24561403508771928,0.07017543859649122,0.3605944556905084,,-0.1863296584531103,,1.5482639187949077,,0.6241423493190128,,1.2845462490516353,,0.9581743129169826,,0.8776560662769338,,-1.012464592992432,,0.13704165039597013,,0.27676023644681674,,4.507790531756717,,,,,,,,,,,,"Tidwell, Blade",Blade Tidwell,,,,,2026-06-06
694973,1145.0,279.0,180.0,92.63781659388654,0.13187772925764193,0.274235807860262,0.33169129720853857,0.2939068100358423,0.04659498207885305,0.3333333333333333,0.03888888888888889,0.30740112994350277,500.0,120.0,76.0,92.345,0.136,0.274,0.31835205992509363,0.3,0.05,0.34210526315789475,0.02631578947368421,0.34198666666666666,2997.0,733.0,470.0,92.89956623289966,0.1494828161494828,0.30430430430430433,0.3053486797562627,0.2933151432469304,0.0572987721691678,0.4,0.0574468085106383,0.32734066208417884,-0.03983213151559352,-0.035606062849598746,0.09939942770009809,-0.424507673326294,-0.004848844705244303,-0.6182892699817417,-0.18172301072157068,0.35887057498072195,0.06904305645694542,0.006704285234965419,-0.04642203970024115,0.14592926675354034,-0.07525074677646476,0.5719056755011308,0.1800575017702609,0.26576522898599114,-0.36575557194565617,0.21086834768006468,-0.36533235943746617,0.48164037297877993,-0.02654326647096772,0.8336397058823529,0.7113970588235294,0.46691176470588236,0.6176470588235294,0.8685661764705882,0.765625,0.6259191176470589,0.7840073529411764,0.5772058823529411,0.694546568627451,"Skenes, Paul",Paul Skenes,14.772765096335997,14.77,data_driven_full,4.0,2026-06-06
695001,83.0,20.0,13.0,86.6024096385542,0.10843373493975904,0.25301204819277107,0.25,0.25,0.1,0.15384615384615385,0.0,0.1696923076923077,83.0,20.0,13.0,86.6024096385542,0.10843373493975904,0.25301204819277107,0.25,0.25,0.1,0.15384615384615385,0.0,0.1696923076923077,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.17095588235294118,0.44485294117647056,0.27941176470588236,0.22242647058823528,0.6764705882352942,0.36764705882352944,0.9659926470588235,0.8988970588235294,0.9779411764705882,0.5560661764705883,"Santa, Alimber",Alimber Santa,,,,,2026-06-06
695076,652.0,166.0,121.0,89.29062980030719,0.07515337423312883,0.2668711656441718,0.2514792899408284,0.16265060240963855,0.10843373493975904,0.4049586776859504,0.08264462809917356,0.37712820512820505,59.0,13.0,8.0,88.59661016949154,0.01694915254237288,0.1864406779661017,0.06060606060606061,0.07692307692307693,0.3076923076923077,0.625,0.25,0.44325,,,,,,,,,,,,,-0.09440817831438829,,-1.4034658777606877,,-1.6538674490524008,,-2.6003029381530687,,-0.9713943627065482,,-2.7165758269537728,,-1.8876432161426775,,-2.3966715904477063,,-0.699263830860518,,-14.423593270391768,,,0.31066176470588236,0.034926470588235295,0.04963235294117647,0.01838235294117647,0.08915441176470588,0.018382352941176516,0.03492647058823528,0.03584558823529416,0.15992647058823528,0.08353758169934641,"Lowder, Rhett",Rhett Lowder,7.353602476017448,7.07,data_driven_full,239.0,2026-06-06
695239,17.0,4.0,2.0,93.79411764705884,0.058823529411764705,0.4117647058823529,0.25,0.5,0.0,0.0,0.0,0.1335,17.0,4.0,2.0,93.79411764705884,0.058823529411764705,0.4117647058823529,0.25,0.5,0.0,0.0,0.0,0.1335,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.9430147058823529,0.11121323529411764,0.9908088235294118,0.22242647058823528,0.9954044117647058,0.953125,0.9889705882352942,0.8988970588235294,0.9889705882352942,0.7880923202614379,"Ahlstrom, Robby",Robby Ahlstrom,,,,,2026-06-06
695243,413.0,96.0,36.0,93.74188861985468,0.23486682808716708,0.44552058111380144,0.3722943722943723,0.5104166666666666,0.11458333333333333,0.1388888888888889,0.0,0.22080555555555553,170.0,35.0,12.0,93.73235294117647,0.17647058823529413,0.3588235294117647,0.27835051546391754,0.42857142857142855,0.22857142857142856,0.08333333333333333,0.0,0.24008333333333334,981.0,235.0,104.0,94.90102880658435,0.22324159021406728,0.37003058103975534,0.35428571428571426,0.4425531914893617,0.11063829787234042,0.36538461538461536,0.09615384615384616,0.39230493558972473,-0.0012971478226670007,-0.15767898857779863,-1.4080959703761322,0.2803168602173416,-1.7827248830409193,1.552277717762359,-1.2798153402079333,0.2453354328174375,-0.9274034500453684,0.7689735221768831,-1.5540475865440688,-0.053784325671737986,0.4765880629176088,1.943012871894866,-0.0,1.3770050448441238,-0.20387003658179348,1.813672990961892,-6.680666351701275,7.769131126425366,-0.9007473604506187,0.9393382352941176,0.9273897058823529,0.9595588235294118,0.36580882352941174,0.984375,0.0533088235294118,0.9779411764705882,0.8988970588235294,0.9430147058823529,0.7832924836601308,"Miller, Mason",Mason Miller,,,,,2026-06-06
695380,247.0,65.0,45.0,92.86963562753036,0.11336032388663968,0.2631578947368421,0.2962962962962963,0.2,0.09230769230769231,0.4,0.022222222222222223,0.35346666666666654,172.0,48.0,38.0,92.9662790697674,0.09302325581395349,0.22674418604651161,0.2967032967032967,0.125,0.0625,0.3157894736842105,0.0,0.32194736842105265,,,,,,,,,,,,,0.01314650324358651,,-0.49038334788427396,,-0.7487639232434299,,0.005544645301183273,,-0.849838797859756,,0.40638079085767786,,0.7224071690540598,,0.31824116591953083,,0.333328901310039,,-0.2899368933013825,,,0.8786764705882353,0.2849264705882353,0.1323529411764706,0.47610294117647056,0.17463235294117646,0.6691176470588236,0.7242647058823529,0.8988970588235294,0.6856617647058824,0.5471813725490196,"Hoppe, Alex",Alex Hoppe,,,,,2026-06-06
695418,655.0,159.0,114.0,90.58061538461547,0.11908396946564885,0.28091603053435116,0.3475609756097561,0.20754716981132076,0.050314465408805034,0.42105263157894735,0.05263157894736842,0.3466090909090909,242.0,57.0,34.0,90.23016528925622,0.14049586776859505,0.30578512396694213,0.3798449612403101,0.2982456140350877,0.07017543859649122,0.35294117647058826,0.029411764705882353,0.3296562500000001,2129.0,547.0,396.0,91.63233082706755,0.10615312353217474,0.2531705025833725,0.25467775467775466,0.19195612431444242,0.07861060329067641,0.41414141414141414,0.0707070707070707,0.382723752779171,-0.04767207384910265,-0.14306589413086265,0.5163004980279577,0.31179870653770375,0.5113755405814786,0.5705227813433823,0.43981098335789404,1.2653660921249468,1.0277207574250162,0.17666500483258468,-0.27077299067302096,0.3857731343960935,0.5842999161466653,-0.05928846715721426,0.33252753404904534,0.2588564507479437,0.1792829202692507,0.38192666818058096,3.2728730853351844,3.1485544768751588,3.223145641951174,0.5882352941176471,0.7536764705882353,0.7518382352941176,0.9099264705882353,0.8612132352941176,0.5992647058823529,0.5863970588235294,0.7674632352941176,0.6507352941176471,0.71875,"Lord, Brad",Brad Lord,6.55,6.55,marcel_il,284.0,2026-06-06
695445,56.0,15.0,10.0,86.32321428571431,0.05357142857142857,0.26785714285714285,0.16129032258064516,0.06666666666666667,0.26666666666666666,0.3,0.1,0.24289999999999998,35.0,10.0,6.0,86.25999999999999,0.02857142857142857,0.2571428571428571,0.1,0.0,0.4,0.16666666666666666,0.0,0.15616666666666665,604.0,148.0,102.0,85.68916666666671,0.09271523178807947,0.28807947019867547,0.2112676056338028,0.24324324324324326,0.05405405405405406,0.4019607843137255,0.13725490196078433,0.4347201871155117,-0.008599101945748613,0.08625012610739877,-0.6028196224396843,-0.943866107036592,-0.22031457093273105,-0.41582551467435885,-0.8349699245004123,-0.6808501978876603,-0.7554122647642274,-2.0008216742403864,-1.8177893440515482,-2.898637062136252,1.143811351002261,0.8746792684134939,1.4320852466378888,0.5335219546298018,0.9172389081022922,2.0285734701976486,-0.7467693228919097,-3.416975736626907,-1.8148518883859086,0.13786764705882354,0.04503676470588235,0.3014705882352941,0.02389705882352941,0.03216911764705882,0.004595588235294157,0.953125,0.8988970588235294,0.9797794117647058,0.37520424836601307,"Lee, Chase",Chase Lee,,,,,2026-06-06
695505,1088.0,273.0,171.0,94.86755514705887,0.16819852941176472,0.30514705882352944,0.33223684210526316,0.2967032967032967,0.07692307692307693,0.391812865497076,0.08771929824561403,0.349036809815951,456.0,112.0,69.0,95.05263157894734,0.16228070175438597,0.29385964912280704,0.33948339483394835,0.3125,0.07142857142857142,0.391304347826087,0.10144927536231885,0.34980303030303034,765.0,189.0,106.0,95.39111111111102,0.16732026143790849,0.2954248366013072,0.31693989071038253,0.3544973544973545,0.08465608465608465,0.4528301886792453,0.09433962264150944,0.4159941340858075,0.025176130483489555,-0.07121983675549161,-0.1426953053633672,0.02117748673603526,-0.23209954368128236,0.19991507362414493,0.0987211900671128,0.20839332888914144,0.17899535119756763,-0.6548751013218576,0.07490890154058588,0.10542734290897243,0.004362362131968627,0.5234423014765397,-0.19662497665508785,0.0948086889531871,-0.0081030812021631,0.7080998808924016,-0.19735897148117595,1.1351691654030733,0.3356522832725238,0.9724264705882353,0.8860294117647058,0.6636029411764706,0.7205882352941176,0.8924632352941176,0.5882352941176471,0.4540441176470589,0.27665441176470584,0.5386029411764706,0.6658496732026143,"Burns, Chase",Chase Burns,13.214183957673209,13.76,data_driven_full,15.0,2026-06-06
695534,137.0,45.0,39.0,91.13430656934311,0.072992700729927,0.21897810218978103,0.2898550724637681,0.044444444444444446,0.06666666666666667,0.41025641025641024,0.07692307692307693,0.40635897435897445,62.0,22.0,19.0,91.16290322580645,0.04838709677419355,0.16129032258064516,0.3125,0.045454545454545456,0.045454545454545456,0.5263157894736842,0.05263157894736842,0.443,169.0,40.0,24.0,92.45207100591716,0.14792899408284024,0.28402366863905326,0.23469387755102042,0.175,0.2,0.4166666666666667,0.125,0.5237252525252526,0.003890031524631367,-0.17925680251757783,-0.5933096354598258,-1.8069227226413036,-1.1862161185138786,-1.3375120325791312,0.3084962297329421,0.7514716322637548,0.011445640375215563,-1.4793490184966118,0.28919375928092805,1.8177893440515482,-0.9956252650424536,0.05499093033664744,0.34787495869746293,0.6885025224220618,-0.3874931708384594,1.2411942755564975,-2.2017435702434374,-0.2490918716041144,-1.4206828907877083,0.7022058823529411,0.06801470588235294,0.022058823529411766,0.5716911764705882,0.06525735294117647,0.8042279411764706,0.0845588235294118,0.6112132352941176,0.16176470588235292,0.3434436274509804,"Petty, Chase",Chase Petty,6.501852336547959,6.5,data_driven_thin,286.0,2026-06-06
695611,173.0,50.0,36.0,91.23179190751449,0.10404624277456648,0.27167630057803466,0.37349397590361444,0.2,0.04,0.2777777777777778,0.027777777777777776,0.3106285714285715,173.0,50.0,36.0,91.23179190751449,0.10404624277456648,0.27167630057803466,0.37349397590361444,0.2,0.04,0.2777777777777778,0.027777777777777776,0.3106285714285715,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.7058823529411765,0.3915441176470588,0.4540441176470588,0.8860294117647058,0.46231617647058826,0.8262867647058824,0.8051470588235294,0.7784926470588236,0.7316176470588236,0.6712622549019608,"Jump, Gage",Gage Jump,9.268938070566891,9.44,data_driven_thin,134.0,2026-06-06
695684,238.0,64.0,47.0,90.0798319327731,0.1092436974789916,0.2857142857142857,0.2076923076923077,0.078125,0.140625,0.3617021276595745,0.0425531914893617,0.3342765957446808,64.0,20.0,17.0,89.10312499999999,0.09375,0.28125,0.1935483870967742,0.05,0.05,0.35294117647058826,0.0,0.27199999999999996,,,,,,,,,,,,,-0.13286241220839035,,-0.37359619457921617,,-0.09179773788863746,,-0.19268536719240312,,-0.31868954919740844,,1.2355286947850364,,0.07515656561654405,,0.6093979772927186,,0.6585993468237388,,1.4690513234519822,,,0.3897058823529412,0.2913602941176471,0.546875,0.08088235294117647,0.06985294117647059,0.765625,0.5863970588235294,0.8988970588235294,0.8658088235294118,0.4994893790849674,"Rodríguez, Elmer",Elmer Rodríguez,6.851429483985532,6.85,data_driven_thin,265.0,2026-06-06
696062,238.0,61.0,39.0,93.74075630252102,0.13025210084033614,0.2815126050420168,0.3103448275862069,0.2786885245901639,0.08196721311475409,0.46153846153846156,0.02564102564102564,0.2848974358974359,149.0,36.0,21.0,93.1946308724832,0.14093959731543623,0.28859060402684567,0.36619718309859156,0.3611111111111111,0.05555555555555555,0.42857142857142855,0.0,0.28071428571428575,,,,,,,,,,,,,-0.07428998358510126,,0.25770530359781174,,0.14554272221112152,,0.7608874468556455,,0.9339454912727131,,0.36008122252387215,,0.2828104988741858,,0.3672013452917663,,0.04423844857517905,,3.0781224956171944,,,0.8988970588235294,0.7610294117647058,0.6084558823529411,0.8483455882352942,0.9595588235294118,0.7261029411764706,0.31985294117647056,0.8988970588235294,0.8363970588235294,0.7619485294117647,"Dotel, Wilber",Wilber Dotel,,,,,2026-06-06
696070,227.0,61.0,36.0,92.22378854625545,0.1277533039647577,0.28193832599118945,0.26356589147286824,0.22950819672131148,0.16393442622950818,0.3611111111111111,0.08333333333333333,0.30042857142857143,192.0,53.0,31.0,92.27187500000001,0.13541666666666666,0.3020833333333333,0.26851851851851855,0.2641509433962264,0.1320754716981132,0.3548387096774194,0.06451612903225806,0.2816666666666667,,,,,,,,,,,,,0.006541247967708985,,0.18478501642332462,,0.4142356072419725,,0.06747059660102389,,0.39254333585026346,,0.43434651044844425,,0.05380832968424593,,0.2694784066254091,,0.19841447776013127,,2.021623528602524,,,0.8216911764705882,0.7068014705882353,0.7224264705882353,0.3125,0.7463235294117647,0.20496323529411764,0.5744485294117647,0.5137867647058824,0.8308823529411764,0.6037581699346406,"Rojas, Kendry",Kendry Rojas,,,,,2026-06-06
696131,160.0,38.0,26.0,88.71874999999996,0.1125,0.275,0.27710843373493976,0.23684210526315788,0.07894736842105263,0.46153846153846156,0.11538461538461539,0.43034615384615393,60.0,16.0,11.0,89.95500000000003,0.16666666666666666,0.3333333333333333,0.27586206896551724,0.25,0.0625,0.6363636363636364,0.09090909090909091,0.444090909090909,74.0,19.0,14.0,89.00000000000001,0.10810810810810811,0.24324324324324326,0.3333333333333333,0.2631578947368421,0.0,0.5,0.14285714285714285,0.44731510416666664,0.16816831291069284,-0.03825871628403581,1.3061091819526494,0.10590074448264718,1.1994904417448662,0.6530044489807966,-0.01697946843166616,-0.7659626870284906,0.1490945259403082,-0.29818905188061606,0.2242338829010955,-1.0763226379252586,-1.4997526455449222,0.3299455820198827,0.35051037505123156,0.3934300128126066,-0.14535616017869762,0.1794532835929568,1.7355184463455575,-0.5169990212295112,0.8345114593155301,0.5257352941176471,0.9034926470588235,0.8952205882352942,0.35294117647058826,0.6764705882352942,0.6691176470588236,0.02757352941176472,0.3345588235294118,0.15441176470588236,0.5043913398692811,"Black, Mason",Mason Black,,,,,2026-06-06
696136,129.0,34.0,26.0,88.37751937984497,0.13953488372093023,0.27906976744186046,0.3088235294117647,0.17647058823529413,0.029411764705882353,0.5,0.07692307692307693,0.3823076923076923,129.0,34.0,26.0,88.37751937984497,0.13953488372093023,0.27906976744186046,0.3088235294117647,0.17647058823529413,0.029411764705882353,0.5,0.07692307692307693,0.3823076923076923,217.0,67.0,53.0,88.97419354838713,0.14285714285714285,0.2672811059907834,0.40404040404040403,0.19402985074626866,0.014925373134328358,0.39622641509433965,0.05660377358490566,0.37962568929480695,0.0,-0.08116617858937973,0.0,-0.08010891992553931,0.0,0.24240662968342436,0.0,-1.2971579080079192,0.0,-0.198967233915073,-0.0,-0.19749906174396756,-0.0,-0.890230532619684,-0.0,-0.2909897453255507,-0.0,-0.02836323038123768,0.0,-2.822076180824927,-1.128830472329971,0.2922794117647059,0.7362132352941176,0.5321691176470589,0.5514705882352942,0.3556985294117647,0.8676470588235294,0.13786764705882348,0.4375,0.3713235294117647,0.475796568627451,"Wicks, Jordan",Jordan Wicks,6.731173225477406,6.73,data_driven_thin,273.0,2026-06-06
