Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,CH,CU,FC,FS
Kevin Ginkel,656464,469,4.770298507462687,4.00818306374782,4.439176987181504,8.161797571428572,3.3161983755681823,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Joe Kelly,523260,698,4.939899713467049,4.0133876389684815,5.446466035714287,4.836506091633466,8.161797571428572,7.268444847457628,2.7945618,8.161797571428572,8.161797571428572
Cole Sulser,642121,613,4.891859706362154,4.020667039967373,3.0626367016669858,8.161797571428572,3.586068092245989,5.365662224999999,8.161797571428572,8.161797571428572,8.161797571428572
Erick Fedde,607200,2420,4.944268595041322,4.0212909921259845,6.524209133858269,4.906661798565252,8.161797571428572,4.548933070866142,2.967584159972809,3.579580429696288,8.161797571428572
Chase Silseth,681217,486,4.840123456790124,4.023957885658914,3.970049752205292,3.9641873057014254,4.183439512298747,8.161797571428572,3.1682710060015,8.161797571428572,4.218286459749553
Aaron Loup,571901,967,4.759441571871768,4.031600727272728,8.161797571428572,3.3683646223219457,8.161797571428572,3.921468570388805,6.181074988636365,4.800780012784091,8.161797571428572
J.B. Wendelken,605525,483,4.79055900621118,4.031620204754765,4.285961400713436,3.34483070132626,4.314155586206897,3.467099628109996,8.161797571428572,8.161797571428572,8.161797571428572
Aníbal Sánchez,434671,1232,4.870137987012988,4.034732927884616,5.214434170445344,4.717433673640167,3.276942813320826,2.643959492307692,3.972423910075841,4.385024413088405,8.161797571428572
Andrew Bellatti,571479,958,4.83732776617954,4.045120406611422,3.552828231987444,8.161797571428572,4.075049705521472,6.588490892504667,8.161797571428572,8.161797571428572,8.161797571428572
Tyler Matzek,554431,709,4.726925246826517,4.049817277102466,4.070563865344628,8.161797571428572,3.9797655254452926,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Heath Hembree,592390,384,4.857552083333334,4.06790015625,5.156458427184466,8.161797571428572,2.808108,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Austin Davis,656354,1108,4.974909747292418,4.0693286635830335,4.7646015625,8.161797571428572,2.997847759159664,4.655707676576216,8.161797571428572,8.161797571428572,8.161797571428572
Alec Mills,621219,302,4.813708609271523,4.072376886792452,5.076519957412399,3.529101550600343,4.9632112907880135,3.330398083356801,4.163578556603773,8.161797571428572,8.161797571428572
Carlos Estévez,608032,1021,4.859706170421156,4.085435368421052,4.204250456894664,8.161797571428572,3.05196603508772,4.578327403866811,8.161797571428572,8.161797571428572,8.161797571428572
Corey Knebel,608349,795,4.835622641509434,4.0870363432835815,3.81154844897136,8.161797571428572,8.161797571428572,8.161797571428572,4.724102098880597,8.161797571428572,8.161797571428572
Taylor Widener,642203,329,4.930486322188449,4.089931961538462,3.5303122427884617,8.161797571428572,4.805300336538462,6.240761411538462,8.161797571428572,8.161797571428572,8.161797571428572
Hunter Strickland,519326,1082,4.817966728280961,4.0933131978609625,4.706766426970992,4.303466951871657,3.2503257102415284,4.315452182640888,8.161797571428572,8.161797571428572,8.161797571428572
Zach Logue,656657,1015,4.873605911330049,4.103537738656987,4.811136882296651,8.161797571428572,2.686545792318635,3.960479725877193,3.710558248262165,3.066826632571997,8.161797571428572
Corbin Martin,656686,415,4.924819277108433,4.110596118935443,4.128026710955859,8.161797571428572,3.521876700559702,5.642369188189487,2.816469153518124,8.161797571428572,8.161797571428572
Tommy Henry,674072,767,4.74619295958279,4.122920952481345,4.406274081360504,8.161797571428572,3.3806647083854826,5.171103561702128,3.3640101272829974,8.161797571428572,8.161797571428572
Andrew Nardi,677053,374,5.202326203208557,4.132945227272728,4.5618847974683545,8.161797571428572,2.99721943220339,5.835943421052631,8.161797571428572,8.161797571428572,8.161797571428572
Ron Marinaccio,676760,756,4.768743386243386,4.133466613636363,3.618273770005444,8.161797571428572,4.255493072727273,4.675629811529933,8.161797571428572,8.161797571428572,8.161797571428572
Bennett Sousa,656986,363,4.841460055096419,4.138265509416069,4.488939911113477,8.161797571428572,3.879873845007453,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Hirokazu Sawamura,617228,838,4.737255369928401,4.143181085526316,3.973657848331194,8.161797571428572,4.0825310286654135,8.161797571428572,8.161797571428572,8.161797571428572,4.384628343812459
Bryan Shaw,543766,968,4.743378099173554,4.149367781865407,5.202506521658986,8.161797571428572,4.258225001401617,6.956440116650247,4.341908696785715,3.923732828364055,8.161797571428572
José Ureña,570632,1622,4.755369913686806,4.155321618556701,5.674975606544973,4.141052776559957,3.540908468134958,4.498318499409774,8.161797571428572,8.161797571428572,8.161797571428572
Jhoulys Chacín,468504,786,4.741208651399491,4.159381943661972,4.657261609630757,4.698008973265045,3.7646529087427782,3.706847167002011,3.708095021374477,8.161797571428572,8.161797571428572
Jackson Tetreault,676194,358,4.810167597765363,4.161133270151637,4.918463469871361,8.161797571428572,8.161797571428572,8.161797571428572,4.717461122448979,2.687403421368548,8.161797571428572
Jackson Stephens,623451,942,4.8032696390658165,4.183563064920679,4.910607856229974,3.511659710472912,3.4167825657210007,3.939609146406389,3.934676824625503,8.161797571428572,8.161797571428572
Yunior Marte,628708,856,4.819976635514018,4.1848119375,4.877638772727272,4.617471979099678,3.3017990861538453,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Javier Assad,665871,689,4.87,4.187035274336283,4.039922459724824,4.9344953214159295,3.838287657188452,5.906427447864565,4.198801364601771,3.10179594257103,8.161797571428572
Jeurys Familia,544727,817,4.863892288861689,4.18713807518797,4.791352705583757,3.5954074317382125,5.05396649477352,8.161797571428572,8.161797571428572,8.161797571428572,4.34749481632653
Tony Santillan,663574,408,4.980073529411764,4.187635016949152,3.4637315422050685,8.161797571428572,4.897482113542867,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Chad Kuhl,641771,2375,4.785237894736842,4.199989532846715,5.6727367450068185,4.812074510793602,2.9370733100602986,5.519986734980348,4.698205710019906,8.161797571428572,8.161797571428572
Jack Flaherty,656427,657,4.839634703196347,4.208366243531202,4.569089971962617,5.2361717500000005,3.516623863372093,8.161797571428572,3.749692504587156,5.039319235294117,8.161797571428572
Matthew Liberatore,669461,650,4.870523076923077,4.225683807692308,4.404048749999999,5.031094023722627,3.921627053571429,3.144102145522388,3.8500323675496695,8.161797571428572,8.161797571428572
Luis Patiño,672715,376,4.887739361702128,4.225943637765958,3.2381366462427748,6.104756304,4.526701425,5.158008257142858,8.161797571428572,8.161797571428572,8.161797571428572
Eric Stout,657770,445,4.933797752808989,4.233031066577226,5.531127787532924,8.161797571428572,3.092867930987265,4.770658208955224,5.278776044776119,8.161797571428572,8.161797571428572
Glenn Otto,657248,2228,4.699654398563734,4.243442528255529,4.5843162695395625,5.432304842773586,3.135978505350676,3.933908121690639,3.928234153586128,8.161797571428572,8.161797571428572
David Phelps,475479,1151,4.816446568201563,4.245305984293195,3.866399929112098,4.897487838493057,8.161797571428572,2.542170872093024,4.166669220394737,4.988501249582266,8.161797571428572
James Norwood,656803,369,5.00111111111111,4.245927057692307,5.112903449013157,2.4037653461538464,5.499923268028845,8.161797571428572,8.161797571428572,8.161797571428572,3.6886486001131216
Bryan Garcia,650530,317,4.621356466876971,4.260405688524591,8.161797571428572,4.147581129571249,5.791573162622951,3.12974371921464,8.161797571428572,8.161797571428572,8.161797571428572
José Ruiz,614179,1115,4.82437668161435,4.2644157527472535,4.200646787257687,8.161797571428572,8.161797571428572,4.366853622573079,4.28922016282498,8.161797571428572,8.161797571428572
Yerry De los Santos,660787,444,4.768288288288288,4.268622781326781,8.161797571428572,4.847589521783877,3.41149324936516,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Anthony Gose,543238,389,4.821131105398457,4.294219285714286,4.169946013551666,8.161797571428572,4.52540412289916,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Zach Jackson,667427,879,4.82589306029579,4.294821456484642,4.868398323369566,8.161797571428572,3.5952314900568183,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Anthony Banda,607455,551,4.94934664246824,4.322410424999999,4.133264512499999,4.500945305859375,8.161797571428572,4.064973494894366,5.80262508,8.161797571428572,8.161797571428572
José Cisnero,542585,428,4.715817757009345,4.344008812149533,3.328598635294118,5.597755330434784,3.876589651376147,5.532916885714285,8.161797571428572,8.161797571428572,8.161797571428572
Oliver Ortega,661383,553,4.666094032549729,4.349571443410276,3.976020642513369,8.161797571428572,8.161797571428572,8.161797571428572,4.902359624109734,8.161797571428572,8.161797571428572
Colin Holderman,670059,416,4.532668269230769,4.363417320220588,8.161797571428572,4.3375753536039765,4.07755744203569,8.161797571428572,8.161797571428572,4.634872303095976,8.161797571428572
Tyler Thornburg,592804,362,4.8256353591160215,4.36503647368421,3.965933187969924,8.161797571428572,4.143541547368422,5.701954087719297,4.570780542510121,8.161797571428572,8.161797571428572
Alex Faedo,656412,967,4.8029265770424,4.393669919254658,5.245060125332741,8.161797571428572,3.140634711933552,4.3490718089441005,8.161797571428572,8.161797571428572,8.161797571428572
Trevor Kelley,665001,460,4.853369565217391,4.395361563380281,8.161797571428572,4.719291056576749,1.4543088476312418,4.306573171442449,4.147281060044477,8.161797571428572,8.161797571428572
Ian Anderson,666120,1996,4.759278557114229,4.400981680734604,4.752315215517376,8.161797571428572,8.161797571428572,3.961295502442942,4.292236211828559,8.161797571428572,8.161797571428572
Jose Cuas,621016,679,4.790780559646539,4.414878369139937,8.161797571428572,3.8021380756554457,5.459710423368472,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Konnor Pilkington,663455,1039,4.75478344562079,4.429334948275862,3.990578660344827,4.78186632480534,4.505303551323176,5.275418664846312,5.442999560951918,8.161797571428572,8.161797571428572
Chase Anderson,502624,493,4.91444219066937,4.436596499999999,5.6886272261904764,6.737680125000001,3.173266395833333,2.223360891964286,5.957579267857142,4.230109610091743,8.161797571428572
Amir Garrett,607237,803,4.735217932752179,4.439000514705882,5.053943869266056,4.657429522058824,3.985494093774293,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Connor Seabold,657756,358,4.910055865921788,4.486498345352971,3.435282091370558,8.161797571428572,5.549262295187165,6.022743954545454,8.161797571428572,8.161797571428572,8.161797571428572
Matt Barnes,598264,689,4.67866473149492,4.495404754290106,4.619331117274759,8.161797571428572,8.161797571428572,4.39539000352941,4.389646261518848,8.161797571428572,8.161797571428572
Wily Peralta,503449,693,4.732756132756133,4.526096126256353,5.672459025171625,5.407750068057301,3.227273661122836,8.161797571428572,8.161797571428572,8.161797571428572,3.959685218364245
Brad Hand,543272,816,4.7097549019607845,4.5719136,5.680150892307691,3.26751724137931,4.372392045283019,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Jared Koenig,657649,651,4.621612903225807,4.57478870338983,6.057541160873312,4.43963870163647,3.8341693220338975,4.451107480932202,4.226073735699152,4.807499549386324,8.161797571428572
Alex Colomé,517008,802,4.635922693266833,4.590017234042553,5.314996107574468,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572,4.456158505547,8.161797571428572
Yennier Cano,666974,392,4.938801020408163,4.597050783163266,8.161797571428572,4.855399662650602,4.348611452830189,4.459122908333335,8.161797571428572,8.161797571428572,8.161797571428572
Justin Dunn,643290,540,4.626796296296296,4.6284680322580645,5.153612816237768,8.161797571428572,4.232972637281458,5.645539493087558,3.603189422750425,8.161797571428572,8.161797571428572
Albert Abreu,656061,707,4.707595473833098,4.635200327586208,5.383033942953019,3.885803387068965,4.8164674441529245,5.492688236401166,8.161797571428572,8.161797571428572,8.161797571428572
Jake Diekman,518617,1162,4.841161790017212,4.636879412891864,4.883913742057803,4.268286917881632,4.558626838637789,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Aroldis Chapman,547973,678,4.730840707964601,4.66548853211009,5.194198414649619,5.490062969331586,3.798872370288492,8.161797571428572,8.161797571428572,8.161797571428572,3.835817856117721
Sean Newcomb,656794,549,4.826247723132969,4.682731349792613,4.499082523520835,8.161797571428572,4.735297084337351,8.161797571428572,6.924681990859991,4.2280204337349385,8.161797571428572
Gregory Soto,642397,1091,4.680852428964252,4.727807854520409,4.612078490499932,4.62788283409629,5.107723262593434,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Josh Staumont,622251,725,4.759572413793103,4.741271920353982,4.984984023923802,4.210101859907005,8.161797571428572,8.161797571428572,4.648007028927211,8.161797571428572,8.161797571428572
Jeff Hoffman,656546,846,4.718156028368795,4.788985478564624,4.672215388331072,8.161797571428572,5.043246511918022,4.790314122460867,8.161797571428572,8.161797571428572,8.161797571428572
Junior Fernandez,658551,331,4.610755287009064,4.791112392857143,2.047526643292682,4.420399789285714,5.727405831313776,6.357478580357141,8.161797571428572,8.161797571428572,8.161797571428572
Norge Ruiz,650204,366,4.747322404371585,4.801505684210526,5.462440842105263,8.161797571428572,4.480116651735722,3.82125739849624,8.161797571428572,8.161797571428572,8.161797571428572
Joan Adon,672851,1204,4.704925249169435,4.814996149484535,4.78903004335847,5.043654084715373,5.144901555734536,4.892833230602278,4.738738943135699,8.161797571428572,8.161797571428572
Cole Sands,663485,603,4.782703150912106,4.831648826086956,5.682845203508394,8.161797571428572,4.002311375776398,5.263306898017903,3.634958352521739,3.228224404891304,3.580857297391304
Lucas Gilbreath,656458,783,4.670766283524904,4.831804331462176,4.901797072404699,8.161797571428572,4.629138783061436,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Blake Taylor,642130,305,4.68344262295082,4.881070687499999,5.111885359513274,8.161797571428572,4.220765423259494,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Drew VerHagen,572403,413,4.716368038740921,4.8843933338051775,5.843673502902757,4.351219113461538,3.7327812497041424,5.001102962637362,5.707990180566801,8.161797571428572,8.161797571428572
Ashton Goudeau,623485,375,4.629653333333334,4.939493754098361,5.054137165764763,8.161797571428572,8.161797571428572,3.993596695696721,5.291121077283372,8.161797571428572,8.161797571428572
Huascar Brazobán,623211,623,4.712985553772071,4.963750232142857,5.440268541083917,6.08533819163603,8.161797571428572,5.377276670031055,8.161797571428572,4.123161164716136,8.161797571428572
Touki Toussaint,657053,406,4.486773399014779,5.005985772880477,8.161797571428572,5.7256945323886645,8.161797571428572,8.161797571428572,4.106366477946627,8.161797571428572,4.82341666819222
Ryan Pepiot,686752,718,4.747799442896936,5.037908005187703,5.112313370224984,8.161797571428572,3.4596423427856533,5.891835403328127,8.161797571428572,8.161797571428572,8.161797571428572
Matt Swarmer,664161,645,4.663612403100776,5.058401363064295,6.622779927328908,8.161797571428572,4.022202159414797,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Dinelson Lamet,659275,583,4.580668953687822,5.07309569072165,5.635220417359495,5.484618779381443,4.604405551104565,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Kohei Arihara,685503,375,4.682053333333333,5.115284928,8.161797571428572,5.890834828124999,4.633140455357144,4.449551166666667,8.161797571428572,5.244851525510204,4.973789659090911
Ronald Bolaños,671790,332,4.580240963855421,5.136942436363636,6.5115682760812,6.699433710073709,3.0229625584158417,6.0119307000000015,3.6185566392344497,8.161797571428572,8.161797571428572
Luis Frías,666818,356,4.737500000000001,5.149951941176471,5.41031074789916,8.161797571428572,4.608247235294118,5.432287764705882,8.161797571428572,8.161797571428572,8.161797571428572
Domingo Tapia,593619,363,4.692699724517906,5.5253620588235295,4.491913843137255,5.511466974991194,4.530110738445377,7.9281393200398815,8.161797571428572,8.161797571428572,8.161797571428572
Miguel Yajure,664337,471,4.489893842887474,5.606042178082194,5.833998538214456,5.683953461788031,5.818307340716992,4.265871695795938,6.543122967123289,4.375288461321516,8.161797571428572
Chad Smith,663385,330,4.430151515151516,5.72024719090909,8.161797571428572,6.244938688340807,4.626731266355139,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Anderson Espinoza,659262,370,4.321297297297297,6.644354871007371,6.707095564642971,8.161797571428572,6.420502272727273,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
