Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,ST,CH,CU,FC,FS
Greg Weissert,669711,1069,4.922198316183349,3.3789417313432835,3.6391944770249873,3.1084205692108022,2.2554332306490803,3.408396309235075,4.588660735835386,4.635932782367234,9.5786542,9.5786542
Isaac Mattson,676755,769,4.954252275682705,3.384927606127292,3.3608870269517364,9.5786542,3.1297759763471817,9.5786542,3.736741497579344,9.5786542,9.5786542,9.5786542
Génesis Cabrera,650893,715,4.988573426573426,3.3889480312500004,2.3301565366242043,4.282572099609375,9.5786542,9.5786542,9.5786542,2.3124725146133094,3.533055692690497,4.829467500000001
Gordon Graceffo,700669,737,5.019850746268657,3.3916174107475308,3.605894163438692,9.5786542,2.9124380067780766,9.5786542,1.4883196186046517,3.720905954919499,9.5786542,9.5786542
Caleb Boushley,676961,742,4.987722371967656,3.393168092307692,3.1581480690716184,3.8138990625840177,2.2576323665158373,2.723152005835544,3.954681721978021,3.996457661538461,3.0864656057421445,9.5786542
Hunter Brown,686613,2962,4.91177245104659,3.393417399280576,3.383825562887401,3.338006672782689,2.543550970219173,9.5786542,4.074106735348799,3.3222037660648835,3.103445379790712,9.5786542
Jimmy Herget,623474,1271,4.887222659323367,3.395555293822188,7.41530110888421,3.908759844469274,2.4017246964,9.5786542,4.53673509971831,2.6491784651162797,9.5786542,9.5786542
Dustin May,669160,2151,4.938154346815434,3.3992596666104564,4.683711555793451,3.461764953556204,9.5786542,2.732099073036047,9.5786542,9.5786542,3.6905999395466,9.5786542
Ben Brown,676962,1759,4.975076748152359,3.400065987460815,3.721738034742389,9.5786542,9.5786542,9.5786542,4.565208794670847,2.8183160775917973,9.5786542,9.5786542
Chase Shugart,663767,692,4.85764450867052,3.401252,4.782153298461538,3.617215379710145,9.5786542,2.683955730653267,4.849866465306123,9.5786542,2.619659577272727,9.5786542
Taj Bradley,671737,2271,4.916891237340379,3.4017627406542057,2.898826890177981,6.735488859813083,9.5786542,9.5786542,9.5786542,4.413938250902402,3.38541532855068,3.7094553228148137
Keider Montero,672456,1472,4.928294836956522,3.407111612359634,3.32503067296455,3.721045243537944,2.345689560166636,9.5786542,4.648254965861344,3.656940307019654,9.5786542,9.5786542
Jake Irvin,663623,2945,4.933066213921902,3.4085395,4.204882674154334,3.5594533118238023,3.232852228846154,9.5786542,3.041703208333333,2.575963331901489,3.2625488842975203,9.5786542
Jonathan Loáisiga,642528,434,4.873248847926266,3.417186524879614,9.5786542,3.680383324631385,9.5786542,9.5786542,3.4712859748467824,2.4358788530570554,9.5786542,9.5786542
Jordan Leasure,673929,1121,5.011329170383586,3.4179250963887724,3.278883087107689,9.5786542,3.508886533224442,9.5786542,9.5786542,9.5786542,9.5786542,4.7528973359518645
Erik Sabrowski,681870,502,4.966892430278885,3.419612590909091,2.828148654904306,9.5786542,4.348795032467533,9.5786542,9.5786542,5.054209183313397,9.5786542,9.5786542
Lucas Giolito,608337,2365,4.943733615221987,3.4223537793103445,3.6565360796566777,9.5786542,3.616878464576803,9.5786542,2.433511006728343,5.144634624474347,9.5786542,9.5786542
Enyel De Los Santos,660853,1105,4.956488687782805,3.4246186363636366,3.553046578282829,9.5786542,3.2578513584840856,9.5786542,3.4059014975649338,9.5786542,9.5786542,9.5786542
Cade Povich,700249,1969,5.004809547993905,3.4262590595099423,3.260707579408024,3.220707360220151,9.5786542,3.17000192736594,5.019410012884331,2.5750623304119804,5.351930092492022,9.5786542
Clayton Kershaw,477132,1755,4.875703703703704,3.426485639690487,3.965945528731527,9.5786542,2.64801241671618,9.5786542,9.5786542,3.836864794598025,9.5786542,4.499658384736143
Davis Martin,663436,2307,4.937009102730818,3.4282554182242992,4.133673322944354,2.5987535065343,2.96282994075119,9.5786542,2.738455129971745,4.119293452323819,3.522288940760677,9.5786542
Mason Montgomery,682254,858,5.064778554778555,3.4302486521739124,3.338407266227802,9.5786542,3.610131090854572,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Johan Oviedo,670912,664,4.959322289156627,3.4310747603305787,3.967263462132502,5.345688396694215,2.03639282114455,9.5786542,4.713886275905913,3.376284379853423,9.5786542,9.5786542
Erick Fedde,607200,2368,4.9577449324324325,3.4323200816920645,9.5786542,4.087392090261157,9.5786542,2.973933431759212,4.079415847505111,9.5786542,2.7839349000673925,9.5786542
Corbin Burnes,669203,1008,4.873045634920635,3.441661890682828,9.5786542,3.881831364617275,2.340463852849741,9.5786542,4.9382863438143225,3.556089719673095,3.306208462037747,9.5786542
Joe Ross,605452,862,4.967273781902552,3.442582941176471,3.778658977175728,3.591629525877304,2.8608041133353868,9.5786542,3.038294442352941,3.446440242966752,9.5786542,9.5786542
Kade Strowd,669704,406,4.870073891625616,3.4429538734177205,3.717992178227848,5.084987229300684,9.5786542,3.0391458004467613,9.5786542,3.591210439629991,2.796803949518684,9.5786542
Reed Garrett,657585,978,4.98581799591002,3.4430403253012045,5.819875582616179,3.5660266333979984,9.5786542,2.38250212206106,9.5786542,9.5786542,2.986299817967521,4.432395372886039
Austin Gomber,596295,999,4.997847847847848,3.4450753005780355,4.635929543976138,9.5786542,3.421745731050279,9.5786542,1.9811617162695625,3.1021841940145447,4.003568868641618,1.1789747583815031
Cade Cavalli,676917,786,4.914592875318067,3.448130054794521,3.546795217120348,3.679195085498348,9.5786542,9.5786542,3.25295141364742,3.4314983875164784,2.937898938798056,9.5786542
Camilo Doval,666808,1103,4.960924750679963,3.44880849489796,9.5786542,4.412618142051557,2.971844163226728,9.5786542,9.5786542,9.5786542,3.730276631820075,9.5786542
Yerry De los Santos,660787,590,4.927322033898305,3.452219747663552,3.512677335598981,3.3986357242990657,4.264600839452604,9.5786542,3.256600378992031,9.5786542,9.5786542,9.5786542
MacKenzie Gore,669022,2817,5.0039119630812925,3.459819739039666,2.916830709548892,9.5786542,2.955068603904531,9.5786542,5.655406501657866,3.5791792230196453,5.01454180170154,9.5786542
Justin Verlander,434378,2598,4.979349499615089,3.460749587455938,3.7092667141330486,9.5786542,2.794030436532508,2.826629257339329,4.063192817923186,3.739424326783016,9.5786542,9.5786542
Brady Singer,663903,2850,4.936042105263158,3.462188463654224,4.767043419126857,3.6363947583395264,2.755651908815189,3.468880560260145,9.5786542,9.5786542,3.5099331169385835,9.5786542
Matt Gage,657424,505,4.959267326732673,3.4632994053018207,4.862972843570481,6.210276221198156,2.039636905433583,9.5786542,4.217960075497598,9.5786542,9.5786542,9.5786542
Ian Seymour,693855,971,4.998990731204943,3.468053219144669,3.561499497758592,5.138488391812866,9.5786542,2.803408135964912,3.2485210635266517,9.5786542,3.4538549631087063,9.5786542
Jonathan Cannon,686563,1792,4.9920647321428575,3.468532601286173,4.5331108260961015,4.43499730425841,9.5786542,2.4411430432956416,2.962075631588694,9.5786542,2.877429840684341,9.5786542
Brandon Eisert,685126,1214,4.98685337726524,3.470588655502392,3.707212792688397,6.103498848803827,2.465240897145686,9.5786542,4.149873721625445,9.5786542,9.5786542,9.5786542
Logan Allen,671106,2706,4.958847006651885,3.4724282936170217,3.4420029157297334,3.700417283844213,9.5786542,3.444214977082068,3.906786733888126,9.5786542,2.676688673799392,9.5786542
Brad Lord,695418,2127,4.91223319228961,3.475486698979592,3.626552507888808,3.2341850301520094,3.4985905415233067,9.5786542,3.2176645123788727,9.5786542,9.5786542,9.5786542
Seth Lugo,607625,2378,4.923915054667788,3.4761778555045866,4.392493776918884,3.9129898939768646,3.0329564125617496,3.3752443939557475,3.465638118522192,2.686785290650769,3.534948046723068,5.509125144495413
Matt Bowman,621199,424,5.019268867924528,3.47650206826874,9.5786542,3.981940235232654,9.5786542,3.2482985847193344,9.5786542,9.5786542,2.6904070017780937,3.722810092105263
Yariel Rodriguez,684320,1157,4.882299049265341,3.4771613424657533,4.161992172347881,3.823388690019568,2.523801878640497,9.5786542,9.5786542,9.5786542,9.5786542,4.242655602739727
Kyle Backhus,679775,428,4.9468224299065415,3.4801892292793903,9.5786542,3.0585881347599773,9.5786542,3.4904076731301945,6.2590232830552,9.5786542,9.5786542,9.5786542
Joey Wentz,666214,1815,5.042506887052342,3.483156489795918,3.909051342091836,9.5786542,2.689807428252551,9.5786542,3.502058374635568,3.7428254637786793,3.1850727520408166,9.5786542
Cam Schlittler,693645,1251,4.961606714628297,3.484698826451168,3.861189676396964,4.145246308980214,9.5786542,1.1371060821917809,9.5786542,3.219362520035162,2.7101295030703825,9.5786542
Will Warren,701542,2801,4.968175651553017,3.484737369609856,3.6883371469283848,3.4081307180258142,9.5786542,2.4632452690293656,4.165213847601269,4.563033150326866,9.5786542,9.5786542
José Soriano,667755,2773,4.912430580598629,3.4879760271126687,4.9308198511302015,3.388788097198115,3.850233034980856,9.5786542,9.5786542,3.167197524306608,9.5786542,3.359286552593108
Huascar Brazobán,623211,1011,4.877675568743818,3.493280857142857,4.194143128571429,2.9944123537414966,9.5786542,9.5786542,3.5043158204081637,9.5786542,4.276252426339285,9.5786542
Landon Knack,689017,772,5.0249222797927455,3.4937224015748027,2.8583883006442368,9.5786542,3.6152084070523776,9.5786542,4.470760123333593,3.7733053001211374,9.5786542,9.5786542
Sean Burke,680732,2375,5.001296842105263,3.4945300049627788,3.38672677482855,4.633042099030002,3.1435096422265696,9.5786542,5.544236310333786,3.204288849944245,9.5786542,9.5786542
Quinn Priester,682990,2468,4.846523500810373,3.495365599576272,9.5786542,3.963241983050848,2.726550071383465,9.5786542,4.90615944365552,3.563851175427462,3.4292640576573845,9.5786542
Kaleb Ort,672391,786,4.963104325699746,3.495478695652174,3.333537685469912,9.5786542,9.5786542,3.4411199233158145,5.675922084280938,9.5786542,2.9357759068322986,9.5786542
Ryan Walker,676254,1017,4.912881022615536,3.4970749239130434,9.5786542,3.5304713609465934,3.441559904236854,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Jason Adam,592094,1083,4.908153277931671,3.497943669653457,3.595155084276626,9.5786542,2.7628481400256435,5.455365004709577,3.714665243801653,9.5786542,9.5786542,9.5786542
Brayan Bello,678394,2697,4.883222098628105,3.4989731460000004,4.223843249823529,3.7359742389862154,2.7916461251729325,2.794411878394737,4.311964652487806,9.5786542,2.338789280170213,9.5786542
Tyler Glasnow,607192,1480,4.957013513513513,3.500400852398524,3.120397225148587,3.775365492710665,3.1748266671180474,9.5786542,9.5786542,4.184723210332104,9.5786542,9.5786542
Tanner Gordon,685299,1231,4.93982940698619,3.502701434721034,4.253066644684204,9.5786542,2.8952214690265485,9.5786542,2.3465657936000546,9.5786542,9.5786542,9.5786542
Taylor Rogers,573124,892,4.966076233183856,3.504329095711884,9.5786542,4.403338164473684,9.5786542,2.640885220879121,9.5786542,9.5786542,9.5786542,9.5786542
Michael Lorenzen,547179,2318,4.920081967213115,3.505276969411765,3.671019552969023,3.599160400887904,2.232294613574661,3.2769290050479403,4.218356993750916,4.192687624989859,2.617086906172956,9.5786542
Jacob Lopez,682052,1665,4.993471471471472,3.514045435251798,5.003403903434255,3.0233748199072314,1.572423931428531,9.5786542,3.962855692567022,9.5786542,3.559417967625899,9.5786542
Carson Fulmer,608334,461,4.8785683297180045,3.515040715909091,3.4740331363636368,3.951592951968135,3.8792294356060606,9.5786542,3.1285266729701595,2.9575379130094044,9.5786542,9.5786542
Chris Murphy,669684,563,4.92088809946714,3.523171034567564,4.108672343723584,3.99238281,3.645226799089069,3.5627182716346155,4.456278578912468,2.6153195705671446,9.5786542,9.5786542
Grant Holmes,656550,1960,4.933260204081633,3.5253581380834067,3.891778740500576,9.5786542,3.019804218163697,9.5786542,4.184066245746692,4.2969105566939305,3.081528852114958,9.5786542
Connor Gillispie,687362,466,4.988068669527897,3.525652665100234,4.045685071699159,9.5786542,3.088540765822785,3.4703415354088265,3.7128921016126246,9.5786542,2.956983861733203,9.5786542
Cole Winn,668390,613,4.808433931484503,3.52604363291354,3.3813531715813947,4.565290949581396,2.3986407714957982,9.5786542,9.5786542,9.5786542,2.342608521559322,5.721112154880001
Tommy Kahnle,592454,1031,4.906129970902036,3.5268225176666204,5.478459960591132,9.5786542,9.5786542,9.5786542,3.2074236133505325,9.5786542,9.5786542,9.5786542
Juan Morillo,666661,617,4.994084278768233,3.5286441553398054,4.1229961518154,2.297301720422716,3.075663209484689,9.5786542,3.827161656997395,9.5786542,9.5786542,9.5786542
Adam Mazur,800049,489,4.901002044989776,3.5290356000000003,3.113038497413793,3.954103518987342,2.7260799942857146,4.16730201,5.409716356097561,3.749510835849056,9.5786542,9.5786542
Andrés Muñoz,662253,1015,4.887083743842365,3.5331281711229945,3.034980161544993,4.251867431149732,3.6363835861649214,9.5786542,5.329180030384055,9.5786542,9.5786542,9.5786542
Eduardo Rodriguez,593958,2585,4.935029013539651,3.5453560043196544,3.832336265227147,4.374480024829161,3.048111843506063,9.5786542,3.065564003519416,2.9538125377969764,3.133978232523837,9.5786542
Shawn Dubin,681869,547,4.896124314442414,3.552693950983764,4.15350144155222,4.267812274001559,9.5786542,2.5591914288635382,2.8681327793316838,3.096997380445545,3.914050321782178,9.5786542
Mitch Keller,656605,2865,4.882680628272252,3.5605048122012293,4.0270509198811775,4.422583884799288,2.587282900251436,2.149236529568603,3.625392766111017,4.79379864531461,9.5786542,9.5786542
Chris Bassitt,605135,2829,4.895616825733475,3.560542996086105,4.5871072710630285,3.485920594848756,3.393593107632093,1.5551042515097306,3.0520072050146765,3.5956834194716243,3.5595569998771786,5.010063511561643
Jack Leiter,683004,2584,4.935201238390094,3.56198396043956,3.229874277810263,3.367270355779161,2.997109848122028,9.5786542,4.6950576673025095,4.589198523653396,9.5786542,9.5786542
Anthony Veneziano,685107,480,5.0513125,3.5689017600000006,3.686102595918368,3.7663796571428576,3.1987417600000008,3.175066833027524,5.526850909090909,9.5786542,9.5786542,9.5786542
Fernando Cruz,518585,792,4.904835858585859,3.570338625,3.5099052352941174,4.846242305309735,4.145153170212766,9.5786542,9.5786542,9.5786542,9.5786542,3.2322444895615865
Jose Fermin,820862,628,5.032420382165604,3.5724714336621117,3.292778379171479,9.5786542,3.84687061330434,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Spencer Arrighetti,681293,618,4.969077669902913,3.5763423113207544,3.425592550600343,2.9165126155215377,9.5786542,5.131977568059299,4.073908069616135,3.443836835346817,2.689197103334796,9.5786542
Gavin Williams,668909,2912,4.940978708791209,3.5814289251100546,3.604141777009178,3.052142524954982,9.5786542,3.505174163178822,9.5786542,4.134009661843183,3.002700115283907,9.5786542
Reese Olson,681857,1157,4.893699222126188,3.5984830906344665,2.9982000643486115,3.607592121060492,3.529654714089137,9.5786542,3.402662077572816,6.810056540221914,9.5786542,9.5786542
Victor Vodnik,680767,916,4.99061135371179,3.5992712368421054,3.6605719778393353,9.5786542,2.221928064674398,9.5786542,4.290082685526316,9.5786542,2.827814936842106,9.5786542
Jose Quintana,500779,2167,4.872187355791416,3.602074484265128,3.6469419014651656,3.94306822802288,9.5786542,9.5786542,3.6411709918670887,2.855423191497493,9.5786542,9.5786542
José Buttó,676130,1090,4.845908256880734,3.610957164179105,3.401732496367719,3.782131389519792,3.397847685202038,3.2145583701492537,4.458889625045504,9.5786542,9.5786542,9.5786542
Jackson Jobe,695549,873,4.970927835051547,3.616404802019777,3.055243587127159,5.690151244365572,2.633577306122449,9.5786542,4.388236991036956,4.433504225639551,2.8032756388642417,9.5786542
Ryan Zeferjahn,666171,1021,4.964446620959843,3.6238938916439,4.701927242690059,9.5786542,2.877675147190009,2.926287962274568,9.5786542,9.5786542,3.548309309716599,9.5786542
Danny Coulombe,543056,718,4.886364902506964,3.624001325581396,4.584219146155152,4.3800101521594685,9.5786542,4.237912539177104,9.5786542,3.7112847508305657,2.523889302004812,9.5786542
Martín Pérez,527048,900,4.854711111111111,3.6286907142857134,4.191210876623376,4.065659274193549,9.5786542,9.5786542,3.0403366689560443,3.9727722857142864,3.576076249294184,9.5786542
Taijuan Walker,592836,2060,4.886936893203884,3.633551708894878,3.4545789964752225,4.358711253272314,3.4901013651361645,9.5786542,9.5786542,3.741392139513203,3.2067587624516585,3.669231949452165
Ryan Pressly,519151,660,4.843878787878788,3.6355898467741934,3.3636122947214075,6.435779962779156,2.8200365564516123,9.5786542,5.879438670444638,2.890551765287948,9.5786542,9.5786542
Javier Assad,665871,556,4.770161870503597,3.638721060664981,4.13271573445946,3.536437755675676,9.5786542,4.115033506563706,3.362315351351352,4.035224337837838,3.163612941255305,9.5786542
Luis Gil,661563,970,4.967175257731959,3.641490789473684,3.102140166148569,9.5786542,3.672581734736842,9.5786542,4.763972971730636,9.5786542,9.5786542,9.5786542
Félix Bautista,642585,625,4.947264,3.652320539492308,9.5786542,3.3405143376536475,4.025532091511937,9.5786542,9.5786542,9.5786542,9.5786542,4.2072620830468415
Nic Enright,663671,531,4.888210922787194,3.654941804264625,3.564382692863017,9.5786542,3.360144084151473,9.5786542,9.5786542,5.471178096774194,9.5786542,9.5786542
Michael Kelly,547184,631,4.856576862123613,3.66172749116382,5.297370201680672,6.125434729411765,2.685890405931785,2.7203433389355745,9.5786542,9.5786542,9.5786542,9.5786542
Dan Altavilla,656186,456,4.808486842105263,3.663884172413793,4.465159075862069,3.9810723183023873,2.5109366896551726,9.5786542,3.64647475862069,9.5786542,9.5786542,9.5786542
Seth Halvorsen,678020,631,4.818129952456418,3.66765637243804,4.090162645953118,9.5786542,3.2330433115966386,9.5786542,9.5786542,9.5786542,9.5786542,3.117836171602788
Brennan Bernardino,657514,832,4.814435096153846,3.670278793548387,9.5786542,3.257545313631633,3.8558454284629984,9.5786542,3.663170477419355,4.289361992399471,3.79054707773254,9.5786542
Porter Hodge,687863,621,5.015636070853462,3.670302503293808,4.855523576143601,9.5786542,1.5855779220779218,2.6527134980079685,9.5786542,9.5786542,9.5786542,9.5786542
Tylor Megill,656731,1234,4.944870340356564,3.671335536585366,3.124676557464538,3.920703877081233,3.802412030155211,9.5786542,5.167062086818307,4.287956809067433,9.5786542,9.5786542
Erik Miller,669062,482,4.835228215767635,3.6739431,5.281339727272728,1.995231153488372,3.3037464728971964,9.5786542,3.0187803822580643,9.5786542,9.5786542,9.5786542
Ryan Fernandez,681676,524,4.936164122137405,3.675470241758242,3.948088993006993,9.5786542,3.097914110246029,9.5786542,4.012335042386185,9.5786542,5.689781866349867,9.5786542
Andre Pallante,669467,2716,4.859642857142857,3.675923414725126,3.129137204870058,5.228644608816583,3.320332815452611,9.5786542,9.5786542,4.647244785207177,9.5786542,9.5786542
Griffin Canning,656288,1334,4.936581709145427,3.681054790798924,4.780459914983919,9.5786542,2.9018166763178046,9.5786542,2.988444417697525,3.118395558801386,5.331389909067559,9.5786542
Bryse Wilson,669060,853,4.981066822977726,3.6853661408450704,4.709299926263463,3.291661755194533,9.5786542,9.5786542,3.50863661028169,3.4015469063331034,3.636400271830986,9.5786542
Gregory Soto,642397,1025,4.877960975609757,3.687980188346584,3.588882669198895,3.449055355524861,3.9799118957125232,4.291644614917127,9.5786542,9.5786542,9.5786542,9.5786542
Jalen Beeks,656222,916,4.804628820960699,3.700482331395349,3.1744202010174414,9.5786542,9.5786542,9.5786542,4.329418706572296,9.5786542,4.090886431893686,9.5786542
Ryan Borucki,621366,588,4.867227891156462,3.704636686880466,9.5786542,3.396611452747253,4.031047017040359,4.161363221938776,9.5786542,9.5786542,9.5786542,2.9222558721649485
Nestor Cortes,641482,597,4.895527638190955,3.7108733767868474,2.9848692617937638,9.5786542,9.5786542,3.0332004924757285,5.661865259094632,9.5786542,3.9866436116504858,9.5786542
Brendon Little,663893,1232,4.933936688311688,3.7112749680076025,9.5786542,3.62023915493201,9.5786542,9.5786542,9.5786542,3.6192733833119375,4.782162985164698,9.5786542
Marcus Stroman,573186,704,4.965340909090909,3.726974076923077,6.2130112,4.309619759353486,2.7681670411449018,9.5786542,9.5786542,2.414887129973475,3.392034461538461,4.888017132307692
Alek Jacob,689690,586,4.896808873720137,3.72864492,4.065348700887096,3.897740392941175,9.5786542,2.4823556071875,3.632808217142857,9.5786542,9.5786542,9.5786542
Tyler Gilbert,656457,838,4.843830548926015,3.736877848799663,4.006275360144057,3.631239304328524,9.5786542,3.518699870960241,9.5786542,9.5786542,3.6722821199095024,4.750047852941177
Walker Buehler,621111,2188,4.90304844606947,3.740264928571428,4.224803162970603,4.829118123703113,2.640171900818926,2.522035317857142,4.977120397350993,3.956606177304964,2.7492863778552072,9.5786542
Brant Hurter,676428,1052,4.838479087452472,3.7514107142857145,4.766726763636363,3.696836162231982,9.5786542,3.385317440619621,4.607484923469388,9.5786542,9.5786542,9.5786542
Kirby Yates,489446,762,4.9465091863517054,3.7559922096774185,3.3025542423387098,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542,4.375596885543978
Matt Sauer,669422,507,4.882406311637081,3.758571065221727,3.681750857142857,3.89315077752809,4.4674770337078655,9.5786542,9.5786542,9.5786542,2.9765453345281583,4.973938680996581
José Ureña,570632,934,4.843779443254818,3.7590642,4.099290387643424,3.360487080351906,3.071355623181818,9.5786542,4.192543334703558,9.5786542,9.5786542,4.0701457583577705
Jordan Hicks,663855,1198,4.900308848080133,3.7878852029702967,5.443070144296169,3.1611401510930754,5.459546788010309,3.647743160779745,9.5786542,9.5786542,9.5786542,5.661232771039604
Bowden Francis,670102,1141,4.898895705521473,3.790821093749999,3.310904283010563,9.5686542,4.6089357890625005,9.5786542,9.5786542,4.668334533105469,9.5786542,3.777979139648437
Simeon Woods Richardson,680573,1877,4.83548748002131,3.7924017305389217,4.029351936589978,9.5786542,3.3311041315075727,9.5786542,4.172029184842814,3.6023188111206164,9.5786542,4.05373578532774
AJ Smith-Shawver,700363,711,4.757946554149086,3.79279292481203,3.3672679624741604,9.5786542,4.595410576691728,9.5786542,9.5786542,4.138112216165413,9.5786542,4.121205112875163
Shane Smith,681343,2418,4.849346567411083,3.793998977220957,3.335662176315126,3.8676324489856335,3.489924649278383,9.5786542,3.926409649741351,5.259894512509114,9.5786542,9.5786542
Thomas Hatch,641672,585,4.862905982905983,3.807958235294117,4.549783638107417,3.4860904022491344,3.892023639705882,5.653389611344537,4.28263549257567,9.5786542,2.8524652365728898,9.5786542
Cristian Javier,664299,617,4.800178282009725,3.8100485675675673,4.2381953930501925,5.423373189647275,9.5786542,2.7080569261700727,3.125877112534949,4.010409861212564,9.5786542,9.5786542
Frankie Montas,593423,708,4.923474576271187,3.8141987586206896,4.1049272237369685,4.388543023607427,3.517954703853956,2.3038075862068967,9.5786542,9.5786542,3.359417275862069,4.139844304676429
Easton Lucas,687922,438,4.916073059360731,3.819910808219178,3.22766347706422,9.5786542,4.309770983606558,3.5444628000000007,4.4157695869565226,9.5786542,5.508977062500001,9.5786542
Osvaldo Bido,674370,1380,4.858586956521739,3.820483393305439,4.468374582920164,4.199650528317751,2.6576876859176,9.5786542,4.723009640508924,9.5786542,3.072996358942401,9.5786542
Cal Quantrill,615698,1998,4.846411411411412,3.8249637501339855,4.77128518530245,3.52475997633628,3.1708541278392994,9.5786542,9.5786542,4.09497582397849,2.672645652320015,4.443136430372318
Joey Lucchesi,664192,630,4.799666666666667,3.828089005714285,4.371053032173913,2.9177911953930318,9.5786542,9.5786542,9.5786542,4.9473490919254655,9.5786542,9.5786542
Mike Vasil,678024,1645,4.803890577507599,3.83080696039604,5.069678478847885,3.6391233053031335,9.5786542,3.856891282628262,2.931291055693069,4.210467480368727,3.1163922376237623,9.5786542
Mason Barnett,686930,431,4.998051044083526,3.835315343283582,3.493317901946788,9.5786542,9.5786542,3.745467753406879,3.57294979477612,5.350230326521241,9.5786542,9.5786542
Mark Leiter Jr.,643410,808,4.871646039603961,3.8364912544639806,9.5786542,3.7785085353823087,9.5786542,9.5786542,9.5786542,3.840539713286484,0.9004421261083745,4.149378035677437
Beau Brieske,689225,405,4.937654320987654,3.838777772727273,3.419575168435625,4.847224365671642,5.551755266075388,9.5786542,3.286626913636363,9.5786542,9.5786542,9.5786542
Blake Treinen,595014,511,4.974050880626224,3.8393078625,6.899150268442623,2.9190072360197368,9.5786542,3.54646517909751,9.5786542,9.5786542,4.257034093421053,9.5786542
Luis L. Ortiz,682847,1501,4.848494337108594,3.849648327067668,4.31551745335277,3.0077031567528034,3.473420909658465,9.5786542,4.685072313411078,9.5786542,3.980697855965463,9.5786542
Aaron Civale,650644,1733,4.864212348528564,3.855985659770544,4.654955295745603,4.842901241941983,2.532960598495212,9.5786542,9.5786542,2.715941493384588,3.926478813901993,3.835919571927782
JT Brubaker,664141,450,4.782,3.865389911860465,9.5786542,4.491567469713359,3.5371408095045496,9.5786542,3.0515682688953483,3.067798872819767,9.5786542,9.5786542
Spencer Strider,675911,2110,4.807763033175356,3.86558885106383,3.3455726969708897,9.5786542,4.0229447856254295,9.5786542,6.095386998793597,5.082473036866229,9.5786542,9.5786542
David Morgan,688158,765,4.750575163398693,3.87556786130903,3.924878838654704,3.460508179513444,3.836935459557344,9.5786542,9.5786542,4.2109700909591625,9.5786542,9.5786542
Mick Abel,690953,706,4.908257790368272,3.891674682937458,3.760220212713331,3.0475212732095494,3.4631085820203897,9.5786542,5.849367032967033,4.0556256410256415,9.5786542,9.5786542
Chad Patrick,694477,1996,4.801497995991984,3.902611575309393,4.271188069467341,3.914515963999859,3.815451886737353,9.5786542,5.173706016065297,9.5786542,3.5145097689838924,9.5786542
Emerson Hancock,676106,1423,4.753598032326072,3.9113652,4.494629183197832,3.251917171480144,4.384315607878788,3.5016407818181823,4.220990131615121,9.5786542,9.5786542,9.5786542
Tony Gonsolin,664062,609,4.814055829228243,3.919623,3.69463335,9.5786542,4.850703642857142,9.5786542,9.5786542,4.040413456310679,9.5786542,3.621679099693252
Bradley Blalock,687134,1033,4.884743465634076,3.9416374943181816,4.168955721732956,9.5786542,3.063592359848485,9.5786542,9.5786542,4.545896992566644,3.6464344448694863,3.830679260893168
Kyle Nicolas,693312,649,4.841479198767334,3.9420852029438,3.841471190650342,9.5786542,3.5936945648820324,9.5786542,9.5786542,4.594329710526316,9.5786542,9.5786542
Juan Mejia,675848,1047,4.848204393505253,3.9508151724648064,4.177919844109544,9.5786542,3.4551885638297866,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Clayton Beeter,690925,465,4.8741290322580655,3.978030434210526,4.107282426347243,9.5786542,3.826431135022135,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
John Brebbia,605154,454,4.958612334801762,4.00539136972939,4.537893764158164,9.5786542,3.21212131959799,9.5786542,5.249914067281106,9.5786542,9.5786542,9.5786542
Antonio Senzatela,622608,2283,4.840372317126588,4.007902361538462,3.978571578738614,4.10804963704257,3.511538568602826,9.5786542,4.581554981299735,4.54701351402439,2.465210996703296,9.5786542
Angel Chivilli,683409,1022,4.846389432485323,4.020248454545455,3.975912499151968,9.5786542,3.771348462607924,9.5786542,4.194972148760331,9.5786542,9.5786542,9.5786542
PJ Poulin,676571,419,4.798830548926015,4.034146986486486,4.523180177511751,1.571784649662162,9.5786542,3.4041277148782445,4.80163988815411,9.5786542,9.5786542,9.5786542
Kumar Rocker,677958,1127,4.81793256433008,4.039122217616581,4.151188668439635,4.456346958320892,3.570511572813848,9.5786542,3.878275103626944,5.314032005829015,3.53135276006377,9.5786542
Carson Seymour,693313,621,4.782624798711755,4.0430095,4.745994766423357,3.169950200381679,4.602569044354838,9.5786542,9.5786542,5.558497687499999,4.179938479838709,9.5786542
Ian Hamilton,641656,640,4.70228125,4.05233055,3.6859856,3.961136470588236,4.301824131147541,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Charlie Morton,450203,2542,4.82912667191188,4.062785957746479,5.364688918672032,4.12771431272007,9.5786542,9.5786542,3.431799342203418,3.461791588966175,3.232853890952703,9.5786542
