Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,CH,CU,FC,FS
Bryan Abreu,650556,688,4.873197674418605,4.6335045,5.109566243902439,5.31956245283019,3.659162270676692,11.857106575,5.434047135135136,11.857106575,11.857106575
Mitch Keller,656605,1781,4.8060415496911855,4.634108076158941,5.244117622523133,11.857106575,3.5748620680375627,4.9973320294023775,3.9140550537116887,11.857106575,11.857106575
Blake Taylor,642130,748,4.79120320855615,4.6430210390625,4.946462565152214,11.857106575,3.844645761680825,11.857106575,11.857106575,11.857106575,11.857106575
Joe Jiménez,641729,812,4.808275862068966,4.655413852941176,4.274426860608062,11.857106575,5.174870642361888,4.971972275735294,11.857106575,11.857106575,11.857106575
Zac Lowther,675912,570,4.892263157894737,4.677980644293318,4.305198722999313,11.857106575,4.482283318474857,5.760111665730339,4.6812500358896045,11.857106575,11.857106575
Shane Greene,572888,443,4.866636568848759,4.683877100308397,11.857106575,6.109407887323942,3.2185080118838028,5.195235824547284,11.857106575,4.357660311794431,11.857106575
Phillips Valdez,570488,669,4.71304932735426,4.687520175,11.857106575,5.743861257287823,4.205149082746479,3.916816548853211,11.857106575,11.857106575,11.857106575
Andre Scrubb,668687,332,4.790813253012048,4.689535499999999,11.857106575,11.857106575,11.857106575,11.857106575,3.41145881632653,5.705088324324324,11.857106575
Garrett Cleavinger,664076,356,4.887893258426967,4.699842,4.741146525773196,11.857106575,4.650378555555555,11.857106575,11.857106575,11.857106575,11.857106575
Jordan Holloway,656548,664,4.8211897590361446,4.707550749999999,5.529069558052434,11.123179945945946,3.118994673992673,2.7903037647058824,4.843910828571428,11.857106575,11.857106575
Carson Fulmer,608334,448,4.755758928571429,4.710624077922077,5.198428062280261,11.857106575,11.857106575,5.793784705563094,4.2990080653728295,3.591430761670761,11.857106575
Jake Arrieta,453562,1746,4.770131729667812,4.73567147635135,11.857106575,4.885080261960897,4.073299885232589,4.390991152166629,5.392952675826384,11.857106575,11.857106575
Braxton Garrett,666129,604,4.752483443708609,4.73742211764706,5.638824651201325,6.59300422001528,3.995952236220474,3.2975222850678723,3.559443221802483,11.857106575,11.857106575
Alex Colomé,517008,1102,4.699192377495463,4.750962369230769,4.13391752991453,11.857106575,11.857106575,11.857106575,11.857106575,5.007932199485861,11.857106575
Kyle Crick,605195,410,4.718146341463415,4.756287740728367,6.087383575515867,11.857106575,3.921711780821919,11.857106575,11.857106575,11.857106575,11.857106575
John Gant,607231,1975,4.781853164556962,4.759385318181818,4.395645696560196,5.000581348852042,3.743103866626794,4.859666522115777,5.07245800982801,4.897076843891403,11.857106575
Héctor Santiago,502327,486,4.829218106995885,4.776628585794655,5.039355710970464,11.857106575,2.95273904159132,4.60901083374863,11.857106575,11.857106575,11.857106575
Wes Benjamin,605138,448,4.9357589285714285,4.794593470489758,4.975572932205882,11.857106575,11.857106575,5.448459092879256,4.0371966529411765,4.6509600954614605,11.857106575
Rex Brothers,571521,979,4.808151174668028,4.794829981132075,4.600942370607311,11.857106575,5.1608714877275,11.857106575,11.857106575,11.857106575,11.857106575
Jose Quintana,500779,1240,4.867620967741936,4.800399714285715,3.5749171993224165,6.194909935649936,11.857106575,6.060987142857143,5.052228468158347,11.857106575,11.857106575
Cionel Pérez,672335,454,4.836497797356828,4.804250625,4.619110855802047,11.857106575,5.127448742125983,5.1924797867647055,11.857106575,11.857106575,11.857106575
Cam Bedrosian,592135,466,4.808175965665236,4.83350544,4.584421252307693,11.857106575,4.4769454747826085,11.857106575,11.857106575,11.857106575,5.682138738461538
Juan Minaya,573668,659,4.619393019726859,4.841572275,5.718111727095808,11.857106575,2.044834738043478,4.0851510377483455,11.857106575,11.857106575,11.857106575
Kyle Keller,664918,645,4.875503875968992,4.842990944372092,5.147728560494505,11.857106575,11.857106575,11.857106575,4.448241861565835,11.857106575,11.857106575
Jake Faria,607188,630,4.851920634920635,4.880246902478134,5.040662902364846,11.857106575,4.323726696572969,11.857106575,5.476200861926021,11.857106575,4.181022696303112
Johan Oviedo,670912,1085,4.689548387096775,4.880398509514773,5.405538106638931,11.857106575,3.4911844316627287,5.446469146197771,4.775045314421792,11.857106575,11.857106575
J.C. Mejía,650496,875,4.624331428571429,4.889305490445859,5.173311815052454,4.9035385805885765,4.530548289312217,4.947644953706743,5.461347611464968,11.857106575,11.857106575
Mason Thompson,666168,421,4.697102137767221,4.901460428323811,6.578901638513513,4.939487171062302,3.7589609356943146,11.857106575,11.857106575,11.857106575,11.857106575
Nick Neidert,663734,595,4.621294117647059,4.901879443210556,5.598096683750377,11.857106575,3.1031241690325846,6.044162046728973,5.855790767939174,11.857106575,11.857106575
Spencer Howard,675921,899,4.730711902113459,4.93532453150779,4.980417976350273,11.857106575,5.927945996994891,5.967263526973071,5.999701569381462,2.6821039702780447,11.857106575
Brett de Geus,676969,897,4.73536231884058,4.967222746956523,11.857106575,4.8520786060887096,11.857106575,11.857106575,5.388778613793104,4.895684302202643,11.857106575
A.J. Alexy,669935,424,4.712641509433962,4.971655173913043,4.837328514242878,11.857106575,4.454109658536586,5.603577693363844,5.723902404092072,11.857106575,11.857106575
Sean Newcomb,656794,644,4.853509316770186,4.974772274956778,4.781458391752577,11.857106575,11.857106575,11.857106575,7.334222758035173,3.9677588433853934,11.857106575
Josh Lindblom,458676,332,4.899728915662651,4.983589243734939,4.609999207384615,11.857106575,5.834225880000001,2.5509438,6.557145479999999,4.088772327857143,11.847106575000002
Chad Kuhl,641771,1436,4.696650417827298,5.02423987966805,6.190004306992011,6.004317071310019,3.7908415386692,6.1157767397747484,6.038918116027937,11.857106575,11.857106575
Daniel Ponce de Leon,594965,607,4.726309719934103,5.031323640000001,5.236168227600001,11.857106575,11.857106575,3.1189607918181816,5.053730250000001,6.059000930943397,11.857106575
Jeff Hoffman,656546,1333,4.734006001500375,5.037750971040706,4.513646256664198,11.857106575,5.370831464168883,5.946902807222913,5.966262617979451,11.857106575,11.857106575
David Hess,605276,354,4.731779661016949,5.066839322033897,5.041272756338028,11.857106575,5.105461155319149,11.857106575,11.857106575,11.857106575,11.857106575
Humberto Mejía,650668,421,4.728574821852732,5.071628014925373,5.025990296550037,5.807819536054667,4.421347993570608,4.271067320784139,6.947870367293965,11.857106575,11.857106575
Yency Almonte,622075,864,4.694664351851852,5.078260636363636,5.339705281690877,6.810829829370629,4.344679401683062,6.428789517718238,11.857106575,11.857106575,11.857106575
Junior Guerra,448855,1225,4.7264489795918365,5.086406158163266,4.328681162383178,5.165685996835443,4.461486225728157,11.857106575,5.344524820696722,11.857106575,5.749355131578947
Tony Gonsolin,664062,990,4.676121212121212,5.087356814371257,4.909692327844311,11.857106575,5.3116496491392216,11.857106575,4.732727809209169,11.857106575,5.320774562874251
Buck Farmer,571656,707,4.816350777934936,5.105052764150943,5.765317729709942,11.857106575,4.181981913455809,4.85337528156749,11.857106575,11.857106575,11.857106575
Edward Cabrera,665795,482,4.685560165975104,5.107199696202533,5.449491151695662,11.857106575,5.570599757158658,5.194085948034644,3.547664553067187,11.857106575,11.857106575
Enyel De Los Santos,660853,687,4.770494905385735,5.136560745283018,4.8221899225889855,11.857106575,4.928041490895896,7.430449415094339,11.857106575,11.857106575,11.857106575
Stefan Crichton,592233,389,4.58401028277635,5.156963255012855,11.857106575,5.003408207629871,11.857106575,5.579966860714285,5.466784124901704,11.857106575,11.857106575
Kevin Ginkel,656464,554,4.799584837545127,5.160309806668083,5.169150731550803,11.857106575,5.147285229831933,11.857106575,11.857106575,11.857106575,11.857106575
JD Hammer,670456,381,4.7652493438320205,5.206112620866142,5.274311130387931,11.857106575,5.099924337583893,11.857106575,11.857106575,11.857106575,11.857106575
Junior Fernandez,658551,358,4.590837988826816,5.247438677419355,11.857106575,5.536556202901317,5.284370209467951,4.785790554435485,11.857106575,11.857106575,11.857106575
Mike Wright Jr.,605541,324,4.639104938271605,5.256982330246914,5.4286312500000005,4.803684328358209,5.399926932989691,5.063348333333333,11.857106575,11.857106575,11.857106575
Austin Adams,613534,962,4.640613305613306,5.26049732278481,6.065975012964475,11.857106575,5.141309693211686,11.857106575,11.857106575,11.857106575,11.857106575
Justin Lawrence,664875,308,4.644058441558442,5.349523473701299,11.857106575,5.0266541628,5.947429604999999,11.857106575,11.857106575,11.857106575,11.857106575
Tyler Chatwood,543022,591,4.643908629441625,5.35191440625,6.921129827743903,6.4300701012814745,11.857106575,8.3024049375,4.247995729440788,3.5487383173415483,11.857106575
José Alvarado,621237,1014,4.615236686390533,5.357414047904191,4.942254974550898,5.352204437103151,11.857106575,11.857106575,5.216359146621044,5.4764289222305385,11.857106575
Angel Perdomo,622780,354,4.766977401129942,5.48274282352941,5.2747611560102285,11.857106575,6.133603093256814,5.350962857142857,11.857106575,11.857106575,11.857106575
Cory Abbott,676265,350,4.7504285714285714,5.491606988571429,5.02773075,4.14470671875,6.657637361538461,5.447009892857144,6.1502085000000015,11.857106575,11.857106575
Dan Winkler,595465,785,4.703133757961783,5.541032226901462,5.310770477791117,5.800808176776166,11.857106575,11.857106575,6.858986071428572,5.457019972689076,11.857106575
Rafael Dolis,503569,564,4.516258865248227,5.54761155518617,11.857106575,5.41547583060585,5.854410595588234,11.857106575,11.857106575,11.857106575,5.630394970108696
Corbin Martin,656686,342,4.790760233918129,5.6769429375,5.593949645547945,11.857106575,5.774207765625,5.906226959134616,5.757463125,11.857106575,11.857106575
Zack Britton,502154,326,4.463803680981595,5.693255330395984,11.857106575,5.657329883622995,5.874213136363636,11.857106575,11.857106575,11.857106575,11.857106575
Dillon Maples,596027,565,4.509982300884956,5.741490255319149,5.744354778749511,7.111582592775855,4.73227176134577,11.857106575,6.136669189969607,11.857106575,11.857106575
Bryan Garcia,650530,724,4.539212707182321,5.801128740682647,11.857106575,6.015571314425799,5.782635073900062,5.1671118608213815,11.857106575,11.857106575,11.857106575
Jackson Kowar,663804,617,4.713987034035656,5.826340551000054,6.1732584316256816,11.857106575,5.898548859022557,5.167162573145604,11.857106575,11.857106575,11.857106575
Luis Oviedo,665854,580,4.4977413793103445,6.264727786516852,6.005439989371393,11.857106575,6.231687728863511,6.100825679264556,6.932858364253984,11.857106575,11.857106575
Nick Nelson,656793,325,4.691723076923076,6.650098241860464,5.237592847176079,11.857106575,7.524690189368769,8.672597435793731,11.857106575,11.857106575,11.857106575
Tyler Webb,643778,392,4.643698979591837,6.885127285714286,6.715441449664429,8.933449846153845,11.857106575,5.044067506849316,5.376199245283019,11.857106575,11.857106575
