pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_std,avg_velo,swing_rate,whiff_rate,e_xwoba_ip,plv_pctile
688107,"Gasser, Robert",SI,Fastball,97,4.7454,1.5186,92.5237,0.4679,0.1818,0.3517,24.9
621051,"Wilson, Steven",CH,Offspeed,50,4.7447,1.3205,81.718,0.3507,0.3991,0.2955,24.8
668933,"Ashcraft, Graham",CH,Offspeed,60,4.7444,1.4537,91.4733,0.425,0.408,0.2958,24.8
621097,"Waguespack, Jacob",FC,Fastball,85,4.7433,1.4359,86.2906,0.5005,0.3416,0.3293,24.8
669372,"Ginn, J.T.",SI,Fastball,259,4.7431,1.6872,92.9189,0.4305,0.2146,0.3236,24.7
663947,"Holton, Tyler",FF,Fastball,224,4.7429,1.5078,92.0112,0.4496,0.212,0.3647,24.7
657585,"Garrett, Reed",SI,Fastball,149,4.7429,1.322,96.4758,0.4366,0.2942,0.2844,24.6
668964,"Myers, Tobias",CH,Offspeed,251,4.7417,1.3769,81.0841,0.3846,0.449,0.2997,24.6
678906,"Teng, Kai-Wei",SI,Fastball,90,4.7417,1.736,92.6511,0.3565,0.2628,0.3219,24.5
683627,"Molina, Anthony",CH,Offspeed,238,4.7414,1.4985,85.3328,0.4575,0.4622,0.3116,24.5
650911,"Sánchez, Cristopher",SI,Fastball,1403,4.7414,1.6218,94.5076,0.476,0.2011,0.3314,24.5
676282,"Cantillo, Joey",CH,Offspeed,209,4.7414,1.2583,77.8493,0.4792,0.4674,0.3204,24.4
548389,"Stripling, Ross",FC,Fastball,216,4.7407,1.4374,87.5157,0.5092,0.2896,0.3207,24.4
657265,"Strzelecki, Peter",FF,Fastball,80,4.7403,1.5295,92.2675,0.4526,0.2539,0.3543,24.3
669620,"Basso, Brady",FC,Fastball,64,4.7399,1.4124,88.1062,0.5346,0.3209,0.3201,24.3
660896,"Alcala, Jorge",CH,Offspeed,96,4.7395,1.2606,90.9438,0.4563,0.311,0.3144,24.3
670766,"McCaughan, Darren",FF,Fastball,147,4.7394,1.6598,89.4531,0.4425,0.224,0.3601,24.2
669724,"Hanifee, Brenan",SI,Fastball,294,4.7394,1.6233,94.817,0.4311,0.2233,0.3107,24.2
596001,"Junis, Jakob",FF,Fastball,94,4.7389,1.697,92.5149,0.5233,0.2649,0.3343,24.1
605463,"Scott, Tayler",SI,Fastball,74,4.7386,1.4756,92.6973,0.4114,0.2136,0.3057,24.1
676974,"Meyer, Max",CH,Offspeed,173,4.7385,1.4201,86.7295,0.4146,0.4051,0.3109,24.1
493603,"Ottavino, Adam",SI,Fastball,346,4.7381,1.819,92.1121,0.3956,0.2263,0.3273,24.0
595014,"Treinen, Blake",SI,Fastball,316,4.738,1.613,94.8193,0.4811,0.2249,0.3072,24.0
547001,"Poteet, Cody",CH,Offspeed,97,4.7379,1.333,86.8629,0.5186,0.3576,0.3111,23.9
666129,"Garrett, Braxton",CH,Offspeed,73,4.7379,1.4648,83.074,0.5054,0.4479,0.3099,23.9
607481,"Bummer, Aaron",SI,Fastball,396,4.7378,1.5079,93.0962,0.4576,0.1981,0.3159,23.9
696136,"Wicks, Jordan",CH,Offspeed,220,4.7376,1.4776,82.2291,0.4929,0.4595,0.2999,23.8
657746,"Ryan, Joe",SI,Fastball,135,4.7375,1.4546,92.8941,0.5359,0.1526,0.3207,23.8
694462,"Waldrep, Hurston",FF,Fastball,53,4.7372,1.6705,95.7604,0.3899,0.2569,0.3564,23.7
642701,"Santana, Dennis",FC,Fastball,220,4.7362,1.4148,90.3995,0.4743,0.3012,0.3387,23.7
668968,"Crouse, Hans",SI,Fastball,217,4.7356,1.5967,92.5829,0.4357,0.234,0.3425,23.6
666142,"Ragans, Cole",FC,Fastball,372,4.7349,1.4476,90.6637,0.4876,0.3179,0.3389,23.6
669721,"Daniel, Davis",FF,Fastball,244,4.7343,1.4334,91.541,0.4954,0.1924,0.3704,23.6
605452,"Ross, Joe",SI,Fastball,440,4.7337,1.7351,94.7634,0.4123,0.2046,0.3321,23.5
518585,"Cruz, Fernando",FC,Fastball,288,4.7333,1.4049,88.683,0.4786,0.3524,0.3275,23.5
687014,"Avila, Nick",FC,Fastball,76,4.733,1.6707,87.4526,0.448,0.4449,0.3145,23.4
547179,"Lorenzen, Michael",FF,Fastball,575,4.7327,1.5448,93.8209,0.4692,0.2371,0.3676,23.4
668933,"Ashcraft, Graham",FC,Fastball,652,4.7323,1.5502,95.579,0.5318,0.2808,0.322,23.4
527048,"Pérez, Martín",CH,Offspeed,531,4.7321,1.3126,83.281,0.5534,0.4253,0.3059,23.3
663855,"Hicks, Jordan",SI,Fastball,1045,4.7299,1.7317,94.5649,0.4035,0.2283,0.3236,23.3
664350,"Sánchez, Sixto",FC,Fastball,238,4.7294,1.5026,83.5849,0.4977,0.3194,0.336,23.2
642546,"Hernández, Jonathan",SI,Fastball,285,4.7277,1.5,96.846,0.4147,0.3149,0.2921,23.2
650644,"Civale, Aaron",SI,Fastball,657,4.7276,1.6759,92.6332,0.3874,0.1929,0.3351,23.2
458681,"Lynn, Lance",CH,Offspeed,140,4.7272,1.382,84.7214,0.3746,0.4558,0.2835,23.1
669438,"Englert, Mason",FC,Fastball,53,4.7272,1.2644,88.4094,0.4327,0.4554,0.3159,23.1
642546,"Hernández, Jonathan",CH,Offspeed,90,4.7267,1.3308,89.9622,0.4998,0.4056,0.2965,23.0
450203,"Morton, Charlie",SI,Fastball,290,4.7265,1.604,93.5303,0.4216,0.2477,0.3102,23.0
543037,"Cole, Gerrit",CH,Offspeed,91,4.7255,1.2223,88.8165,0.3977,0.3787,0.3017,23.0
623167,"Flexen, Chris",FC,Fastball,732,4.725,1.5399,87.4176,0.4972,0.3405,0.3208,22.9
669372,"Ginn, J.T.",CH,Offspeed,75,4.7243,1.6015,86.9907,0.5143,0.4342,0.3163,22.9
678368,"Bellozo, Valente",FC,Fastball,275,4.7241,1.4454,82.8345,0.5066,0.2762,0.343,22.8
674370,"Bido, Osvaldo",SI,Fastball,98,4.7234,1.4273,94.9173,0.4638,0.2074,0.3033,22.8
686826,"Jarvis, Bryce",CH,Offspeed,150,4.723,1.3251,85.1613,0.4344,0.3782,0.2925,22.7
700270,"Díaz, Yilber",FF,Fastball,272,4.7226,1.439,96.0676,0.4791,0.2254,0.3661,22.7
548389,"Stripling, Ross",CH,Offspeed,249,4.7225,1.1883,82.704,0.5794,0.3659,0.3236,22.7
656288,"Canning, Griffin",CH,Offspeed,774,4.7222,1.4533,88.5596,0.5596,0.3461,0.3124,22.6
669062,"Miller, Erik",CH,Offspeed,437,4.7206,1.5847,85.4968,0.5231,0.3992,0.3271,22.6
686973,"Varland, Louis",CH,Offspeed,110,4.7198,1.3677,89.1773,0.4781,0.3609,0.32,22.5
681869,"Dubin, Shawn",CH,Offspeed,127,4.7192,1.3933,88.3362,0.4859,0.3778,0.3065,22.5
808967,"Yamamoto, Yoshinobu",FC,Fastball,111,4.7184,1.3892,91.4595,0.5466,0.3237,0.3246,22.5
570632,"Ureña, José",SI,Fastball,737,4.7182,1.5569,95.9906,0.4401,0.2049,0.3134,22.4
595014,"Treinen, Blake",FF,Fastball,115,4.7178,1.5488,94.4809,0.494,0.2701,0.3376,22.4
643361,"Herget, Kevin",FF,Fastball,71,4.7167,1.2618,92.9155,0.4553,0.1968,0.3702,22.3
670970,"Morejon, Adrian",KN,Offspeed,88,4.7155,1.5876,86.175,0.4039,0.4684,0.3384,22.3
670046,"Rosenberg, Kenny",CH,Offspeed,132,4.7155,1.3329,81.0955,0.5204,0.4322,0.3268,22.3
676614,"Sammons, Bryan",FF,Fastball,147,4.714,1.6581,91.4626,0.4804,0.2341,0.3747,22.2
624522,"Thompson, Keegan",FF,Fastball,202,4.7132,1.6101,93.4926,0.5182,0.2551,0.3567,22.2
681066,"Bush, Ky",FF,Fastball,167,4.7131,1.6884,91.6832,0.4196,0.2379,0.3615,22.1
656849,"Peterson, David",FF,Fastball,528,4.7111,1.6072,93.1373,0.5115,0.2987,0.3555,22.1
571670,"Floro, Dylan",CH,Offspeed,97,4.7106,0.9884,83.5485,0.5148,0.3982,0.2923,22.0
675989,"Bolton, Cody",SI,Fastball,88,4.7102,1.5087,94.7239,0.4563,0.2415,0.3071,22.0
554340,"García, Yimi",CH,Offspeed,66,4.7098,1.2207,88.703,0.3932,0.3849,0.2887,22.0
621244,"Berríos, José",SI,Fastball,995,4.7091,1.6487,93.3588,0.4543,0.1716,0.3365,21.9
685107,"Veneziano, Anthony",FF,Fastball,113,4.7086,1.605,94.8044,0.5329,0.2227,0.3579,21.9
571882,"Law, Derek",FF,Fastball,185,4.7077,1.4488,95.1238,0.5385,0.2698,0.3476,21.8
622075,"Almonte, Yency",SI,Fastball,105,4.7075,1.5583,93.7276,0.4805,0.1937,0.2957,21.8
592836,"Walker, Taijuan",FF,Fastball,180,4.7074,1.3861,91.5311,0.3727,0.2269,0.3534,21.8
701542,"Warren, Will",SI,Fastball,161,4.7068,1.5094,93.0882,0.4762,0.1881,0.3305,21.7
592094,"Adam, Jason",CH,Offspeed,319,4.7065,1.6236,89.4276,0.5478,0.3301,0.3086,21.7
502624,"Anderson, Chase",FF,Fastball,172,4.7064,1.4708,93.4977,0.491,0.2457,0.3461,21.6
493603,"Ottavino, Adam",CH,Offspeed,52,4.7062,1.5914,87.1538,0.4869,0.4269,0.2952,21.6
660853,"De Los Santos, Enyel",CH,Offspeed,86,4.7058,1.2891,87.5942,0.4064,0.4618,0.2892,21.6
676130,"Buttó, José",CH,Offspeed,292,4.7055,1.4918,87.2281,0.4481,0.453,0.2883,21.5
669276,"Lee, Dylan",CH,Offspeed,104,4.7048,1.2491,85.6731,0.5212,0.4274,0.3055,21.5
669194,"Nelson, Ryne",CH,Offspeed,242,4.7048,1.1924,82.986,0.497,0.3662,0.3092,21.4
663704,"McArthur, James",SI,Fastball,322,4.7035,1.5734,95.059,0.4349,0.2126,0.317,21.4
687798,"Robertson, Nick",CH,Offspeed,58,4.7028,1.467,87.9328,0.472,0.4197,0.3111,21.4
669674,"Long, Sam",FS,Offspeed,67,4.7026,1.3574,87.6299,0.4462,0.4354,0.3065,21.3
691172,"Zulueta, Yosver",SI,Fastball,176,4.7014,1.8145,96.3278,0.3594,0.2629,0.3196,21.3
571882,"Law, Derek",CH,Offspeed,70,4.7012,1.3538,88.0129,0.5817,0.3804,0.3014,21.2
684007,"Imanaga, Shota",SI,Fastball,58,4.7003,1.4733,88.9828,0.4243,0.2384,0.3331,21.2
676282,"Cantillo, Joey",FF,Fastball,367,4.7002,1.4319,92.2308,0.4454,0.2602,0.3642,21.1
686826,"Jarvis, Bryce",SI,Fastball,151,4.6996,1.5894,95.0675,0.4319,0.2071,0.3141,21.1
687134,"Blalock, Bradley",FF,Fastball,261,4.6995,1.514,93.4755,0.4683,0.2167,0.3541,21.1
594902,"Lively, Ben",CH,Offspeed,223,4.6994,1.1192,83.9955,0.5246,0.3468,0.314,21.0
592767,"Smyly, Drew",SI,Fastball,501,4.6991,1.371,92.6437,0.5106,0.1914,0.3568,21.0
678368,"Bellozo, Valente",CH,Offspeed,152,4.6986,1.5019,81.1,0.4701,0.3883,0.3062,20.9
621107,"Eflin, Zach",SI,Fastball,719,4.698,1.7524,91.7156,0.4635,0.196,0.3262,20.9
660813,"Graterol, Brusdar",SI,Fastball,76,4.697,1.8989,98.5908,0.5025,0.1852,0.3079,20.9
686796,"Walston, Blake",CH,Offspeed,56,4.6967,1.7213,86.1018,0.4444,0.4055,0.3119,20.8
680885,"Schwellenbach, Spencer",SI,Fastball,133,4.6963,1.4123,95.1218,0.4805,0.2302,0.3093,20.8
663559,"Falter, Bailey",SI,Fastball,338,4.6961,1.4358,91.8506,0.5094,0.2284,0.3812,20.7
676702,"Stratton, Hunter",FF,Fastball,217,4.6957,1.4812,95.4949,0.4798,0.244,0.3409,20.7
657571,"Ferguson, Caleb",SI,Fastball,99,4.6953,1.4035,93.9717,0.517,0.2536,0.292,20.7
669022,"Gore, MacKenzie",CH,Offspeed,277,4.6952,1.4258,85.8682,0.4139,0.4555,0.3195,20.6
679525,"Marsh, Alec",SI,Fastball,299,4.6947,1.6854,93.6291,0.4141,0.2203,0.3308,20.6
605452,"Ross, Joe",CH,Offspeed,99,4.6938,1.3938,90.1909,0.5554,0.3226,0.3301,20.5
518489,"Brasier, Ryan",FC,Fastball,53,4.6937,1.4103,90.4019,0.5356,0.2353,0.3628,20.5
678020,"Halvorsen, Seth",FS,Offspeed,52,4.6929,1.6344,89.3077,0.5442,0.3593,0.3283,20.5
592866,"Williams, Trevor",SI,Fastball,141,4.6928,1.502,87.6716,0.4402,0.2822,0.3108,20.4
685116,"Kitchen, Austin",SI,Fastball,64,4.6928,1.5241,90.7828,0.4833,0.1868,0.3159,20.4
675921,"Howard, Spencer",FF,Fastball,288,4.6927,1.4532,93.8729,0.5471,0.2129,0.3708,20.3
572020,"Paxton, James",FF,Fastball,971,4.6924,1.5817,93.2096,0.4869,0.24,0.3652,20.3
455119,"Martin, Chris",FF,Fastball,208,4.6918,1.4464,94.7038,0.5649,0.1764,0.3803,20.2
622253,"Tate, Dillon",CH,Offspeed,75,4.6911,1.4259,83.8213,0.4991,0.3745,0.2914,20.2
663765,"Woodford, Jake",SI,Fastball,277,4.6897,1.7898,91.452,0.3845,0.2052,0.3317,20.2
571656,"Farmer, Buck",FF,Fastball,238,4.689,1.5431,92.6807,0.4421,0.2305,0.3517,20.1
671096,"Abbott, Andrew",CH,Offspeed,381,4.6889,1.1858,84.7551,0.4934,0.3961,0.3202,20.1
656546,"Hoffman, Jeff",SI,Fastball,118,4.6883,1.5582,96.5229,0.5323,0.1982,0.3078,20.0
641771,"Kuhl, Chad",SI,Fastball,218,4.6879,1.7452,93.9151,0.3559,0.2532,0.3245,20.0
668676,"Plesac, Zach",SL,Breaking,56,4.6878,1.4331,83.8089,0.5404,0.3653,0.3239,20.0
682243,"Miller, Bryce",SI,Fastball,496,4.6877,1.7575,94.7137,0.4338,0.1928,0.339,19.9
608379,"Wacha, Michael",FC,Fastball,323,4.6867,1.4525,88.835,0.4698,0.2932,0.336,19.9
621244,"Berríos, José",CH,Offspeed,475,4.6844,1.446,84.8128,0.5552,0.3726,0.3088,19.8
623167,"Flexen, Chris",FF,Fastball,1038,4.6837,1.545,91.3121,0.4188,0.2271,0.3548,19.8
669194,"Nelson, Ryne",FC,Fastball,443,4.6834,1.4824,91.2309,0.5376,0.2821,0.3198,19.8
681190,"Vásquez, Randy",FC,Fastball,236,4.6834,1.4168,90.2534,0.5325,0.325,0.3258,19.7
605513,"Turnbull, Spencer",SI,Fastball,115,4.6833,1.5373,93.2243,0.4689,0.2679,0.3139,19.7
676428,"Hurter, Brant",FF,Fastball,53,4.6824,1.7129,92.1453,0.4711,0.3061,0.3444,19.6
527048,"Pérez, Martín",FC,Fastball,526,4.6809,1.557,87.8,0.487,0.2639,0.3478,19.6
665871,"Assad, Javier",CH,Offspeed,117,4.6793,1.3539,83.7154,0.4532,0.4479,0.3008,19.5
663362,"Waldron, Matt",KN,Offspeed,936,4.6791,1.5704,77.587,0.438,0.3057,0.3466,19.5
493603,"Ottavino, Adam",FF,Fastball,100,4.6787,1.4473,93.171,0.5168,0.2372,0.3479,19.5
686796,"Walston, Blake",FF,Fastball,112,4.6785,1.5415,91.4857,0.4259,0.2443,0.3597,19.4
527048,"Pérez, Martín",SI,Fastball,860,4.6777,1.7425,90.6669,0.4205,0.1802,0.3349,19.4
663542,"Hudson, Bryan",FC,Fastball,227,4.6775,1.5751,86.0498,0.4835,0.3048,0.3486,19.3
641927,"Ober, Bailey",FF,Fastball,1028,4.6772,1.5641,91.7391,0.5224,0.2425,0.3749,19.3
643377,"Jax, Griffin",SI,Fastball,100,4.6771,1.3948,96.697,0.5305,0.2418,0.3017,19.3
656412,"Faedo, Alex",SI,Fastball,55,4.6762,1.3933,93.4964,0.4354,0.2623,0.31,19.2
683155,"Estes, Joey",SL,Breaking,276,4.6762,1.6563,81.7239,0.5745,0.2964,0.3443,19.2
658648,"Avila, Pedro",CH,Offspeed,326,4.6757,1.6904,83.3721,0.5709,0.4507,0.3135,19.1
656731,"Megill, Tylor",FC,Fastball,217,4.6754,1.61,90.0585,0.5155,0.3758,0.3281,19.1
606160,"Montero, Rafael",SI,Fastball,163,4.6738,1.6286,94.7748,0.5089,0.2222,0.3001,19.1
680880,"Holman, Grant",FF,Fastball,155,4.6736,1.6806,94.3503,0.4297,0.2615,0.3582,19.0
667463,"King, John",SI,Fastball,519,4.673,1.5388,93.4728,0.5034,0.2121,0.3108,19.0
700249,"Povich, Cade",SI,Fastball,116,4.672,1.608,91.4862,0.4124,0.2152,0.3238,18.9
663531,"Allen, Logan",FS,Offspeed,103,4.6709,1.2852,79.6107,0.534,0.3557,0.3051,18.9
666277,"Soriano, George",FF,Fastball,226,4.6707,1.5423,94.0894,0.4568,0.243,0.354,18.9
570632,"Ureña, José",CH,Offspeed,320,4.6698,1.2478,88.6819,0.4484,0.4473,0.302,18.8
666157,"Lodolo, Nick",CH,Offspeed,306,4.6695,1.3367,88.1183,0.5423,0.3909,0.3068,18.8
552640,"Kittredge, Andrew",FF,Fastball,135,4.669,1.4828,93.9044,0.5934,0.2198,0.343,18.7
605130,"Barlow, Scott",FF,Fastball,214,4.6685,1.5773,91.3846,0.4145,0.2583,0.3492,18.7
607536,"Freeland, Kyle",FF,Fastball,377,4.6685,1.49,91.6202,0.4972,0.1762,0.3635,18.6
691951,"Aldegheri, Sam",FF,Fastball,126,4.6677,1.4638,92.181,0.4132,0.2141,0.3665,18.6
622065,"Young, Alex",SI,Fastball,102,4.6675,1.7855,90.1971,0.3866,0.2048,0.3181,18.6
666204,"Jiménez, Dany",FF,Fastball,173,4.6674,1.4046,92.4434,0.4118,0.2305,0.3688,18.5
656354,"Davis, Austin",SI,Fastball,54,4.6673,1.7716,92.2815,0.3759,0.2457,0.3099,18.5
674285,"Salazar, Eduardo",SI,Fastball,245,4.6672,1.6627,94.3514,0.4424,0.2328,0.3174,18.4
541640,"Ramírez, Erasmo",SI,Fastball,131,4.6671,1.5666,90.9824,0.4596,0.1835,0.3334,18.4
687424,"Maldonado, Anthony",FF,Fastball,103,4.6652,1.4946,93.0806,0.4499,0.2091,0.3593,18.4
676272,"Miller, Bobby",SI,Fastball,162,4.6633,1.5075,97.2568,0.4872,0.2179,0.3158,18.3
676596,"Fleming, Josh",SI,Fastball,246,4.6622,1.5423,90.4244,0.4381,0.282,0.3026,18.3
656234,"Bird, Jake",FC,Fastball,52,4.6617,1.5282,91.6212,0.5446,0.2846,0.3235,18.2
615698,"Quantrill, Cal",CH,Offspeed,58,4.661,1.2483,84.7914,0.5023,0.3184,0.3288,18.2
681293,"Arrighetti, Spencer",FC,Fastball,491,4.6597,1.5592,88.1475,0.5531,0.2756,0.3497,18.2
685299,"Gordon, Tanner",CH,Offspeed,116,4.6597,1.1557,83.881,0.6052,0.3264,0.3211,18.1
669373,"Skubal, Tarik",CH,Offspeed,891,4.6582,1.5434,86.393,0.5348,0.3936,0.3261,18.1
547179,"Lorenzen, Michael",CH,Offspeed,396,4.6572,1.4163,84.5697,0.4986,0.39,0.3032,18.0
656420,"Feyereisen, J.P.",FF,Fastball,83,4.6571,1.6073,91.7072,0.506,0.2418,0.3454,18.0
622098,"Smith, Drew",FC,Fastball,92,4.6569,1.7088,89.1152,0.5348,0.3135,0.3405,18.0
663485,"Sands, Cole",SI,Fastball,120,4.6553,1.4733,94.6017,0.4459,0.1999,0.3054,17.9
601713,"Pivetta, Nick",FC,Fastball,148,4.6546,1.5135,88.2595,0.5038,0.3621,0.3289,17.9
594902,"Lively, Ben",SI,Fastball,723,4.6538,1.8659,90.4095,0.4739,0.1866,0.3439,17.8
628317,"Maeda, Kenta",FF,Fastball,489,4.6537,1.5326,90.6791,0.4315,0.2118,0.367,17.8
671106,"Allen, Logan",CH,Offspeed,303,4.6532,1.6687,81.6815,0.4952,0.4275,0.3287,17.7
669212,"Morgan, Eli",CH,Offspeed,171,4.653,1.5178,78.9889,0.5954,0.3429,0.3234,17.7
596295,"Gomber, Austin",FF,Fastball,1097,4.6525,1.5073,90.3706,0.4386,0.1755,0.3748,17.7
663687,"Harris, Hogan",CH,Offspeed,200,4.6519,1.1708,81.082,0.4722,0.3887,0.3228,17.6
670046,"Rosenberg, Kenny",FC,Fastball,55,4.6499,1.7436,83.6127,0.5471,0.4069,0.3226,17.6
607192,"Glasnow, Tyler",SI,Fastball,171,4.6494,1.5688,96.5439,0.5267,0.2332,0.3425,17.5
571927,"Matz, Steven",CH,Offspeed,215,4.6488,1.6317,83.2284,0.5653,0.3871,0.3127,17.5
670174,"Winckowski, Josh",SI,Fastball,423,4.6486,1.7672,95.0922,0.4573,0.2029,0.3323,17.5
682610,"Muñoz, Roddery",SI,Fastball,337,4.6479,1.7345,94.8703,0.4209,0.2349,0.3199,17.4
686730,"Spiers, Carson",FC,Fastball,248,4.6474,1.5628,87.8278,0.559,0.2986,0.3338,17.4
605397,"Musgrove, Joe",FC,Fastball,329,4.6466,1.5116,89.7195,0.5467,0.2607,0.3429,17.3
676702,"Stratton, Hunter",FC,Fastball,217,4.6445,1.379,91.9733,0.5224,0.3324,0.3296,17.3
664079,"Jay, Tyler",SI,Fastball,88,4.644,1.7546,92.9739,0.4673,0.2076,0.3304,17.3
672710,"Contreras, Roansy",CH,Offspeed,113,4.6439,1.3346,88.9558,0.4212,0.4034,0.305,17.2
458677,"Wilson, Justin",FC,Fastball,195,4.6437,1.4309,92.3421,0.5466,0.2579,0.3394,17.2
641329,"Baker, Bryan",CH,Offspeed,53,4.6437,1.4551,82.7547,0.4856,0.3753,0.3162,17.1
594835,"Gonzales, Marco",SI,Fastball,74,4.6428,1.5257,90.0149,0.4791,0.1464,0.3503,17.1
607067,"Rea, Colin",SI,Fastball,818,4.6415,1.6871,92.2842,0.4156,0.1916,0.336,17.0
669211,"Akin, Keegan",CH,Offspeed,134,4.6413,1.3517,85.591,0.5085,0.3797,0.3012,17.0
571578,"Corbin, Patrick",FF,Fastball,189,4.6412,1.5983,91.2058,0.4123,0.2119,0.3493,17.0
544150,"Suárez, Albert",CH,Offspeed,385,4.6406,1.4123,86.1026,0.5523,0.3658,0.3148,16.9
800049,"Mazur, Adam",CH,Offspeed,60,4.6403,1.3727,89.92,0.3739,0.421,0.292,16.9
606965,"Devenski, Chris",FF,Fastball,154,4.6381,1.4355,93.1896,0.5691,0.1949,0.3679,16.8
623433,"Anderson, Nick",SI,Fastball,148,4.6374,1.6625,94.9858,0.5235,0.1988,0.3542,16.8
674944,"Guenther, Sean",SI,Fastball,117,4.6356,1.7193,90.0547,0.4572,0.17,0.3385,16.8
669461,"Liberatore, Matthew",SI,Fastball,293,4.6343,1.6756,95.3894,0.572,0.1979,0.3515,16.7
606303,"Payamps, Joel",SI,Fastball,184,4.6335,1.6085,94.7783,0.4916,0.1875,0.3278,16.7
641312,"Anderson, Shaun",FF,Fastball,78,4.6334,1.5905,91.2077,0.4377,0.2228,0.3602,16.6
543294,"Hendricks, Kyle",CH,Offspeed,827,4.6334,1.3217,80.8963,0.5635,0.3874,0.3052,16.6
592791,"Taillon, Jameson",FC,Fastball,622,4.6322,1.7019,86.5018,0.5177,0.2805,0.3448,16.6
676105,"Criswell, Jeff",FF,Fastball,152,4.6315,1.5211,95.3993,0.4548,0.2432,0.369,16.5
663773,"Hoeing, Bryan",SI,Fastball,448,4.6309,1.7244,93.9225,0.452,0.195,0.3246,16.5
665795,"Cabrera, Edward",FF,Fastball,480,4.6301,1.6085,96.1967,0.4719,0.2411,0.3584,16.4
572020,"Paxton, James",SI,Fastball,98,4.6296,1.5743,92.5194,0.4919,0.2005,0.3427,16.4
593334,"Germán, Domingo",CH,Offspeed,84,4.6293,1.287,84.4488,0.5686,0.3096,0.3135,16.4
670174,"Winckowski, Josh",CH,Offspeed,158,4.6283,1.4147,91.4095,0.5498,0.343,0.3123,16.3
607067,"Rea, Colin",FC,Fastball,515,4.6282,1.6384,87.6266,0.4563,0.2997,0.3386,16.3
663554,"Mize, Casey",SI,Fastball,150,4.6281,1.5571,95.5013,0.5775,0.1963,0.3302,16.2
664299,"Javier, Cristian",CH,Offspeed,168,4.628,1.3932,81.275,0.5567,0.3995,0.3301,16.2
641302,"Alexander, Tyler",CH,Offspeed,228,4.6279,1.4172,81.3022,0.5277,0.3858,0.3046,16.1
641585,"France, J.P.",CH,Offspeed,116,4.6271,1.2554,82.2259,0.4215,0.3866,0.3109,16.1
805673,"Matthews, Zebby",FC,Fastball,116,4.627,1.3593,90.8931,0.5546,0.2945,0.3384,16.1
622663,"Severino, Luis",CH,Offspeed,232,4.6264,1.4456,86.0151,0.487,0.3541,0.3198,16.0
608331,"Fried, Max",CH,Offspeed,377,4.6263,1.46,85.7477,0.53,0.3644,0.3145,16.0
666200,"Luzardo, Jesús",CH,Offspeed,252,4.6227,1.4889,86.3452,0.5086,0.4465,0.3161,15.9
669721,"Daniel, Davis",CH,Offspeed,86,4.6227,1.2953,84.5116,0.5581,0.3235,0.3154,15.9
676969,"de Geus, Brett",SI,Fastball,92,4.6222,1.7006,96.4772,0.4722,0.1837,0.3151,15.9
607455,"Banda, Anthony",CH,Offspeed,107,4.6214,1.3317,89.9206,0.5454,0.3744,0.3047,15.8
657044,"Thompson, Ryan",SI,Fastball,659,4.6209,1.5822,90.9974,0.4764,0.2386,0.3126,15.8
676974,"Meyer, Max",FF,Fastball,383,4.6204,1.4336,94.0512,0.4658,0.2435,0.3712,15.7
669203,"Burnes, Corbin",CH,Offspeed,335,4.6178,1.3979,89.2116,0.4747,0.4069,0.3019,15.7
682847,"Ortiz, Luis",SI,Fastball,594,4.6169,1.4785,94.8998,0.4519,0.225,0.3134,15.7
502179,"Espino, Paolo",FF,Fastball,111,4.6158,1.436,88.636,0.4048,0.1853,0.3737,15.6
683003,"Jones, Jared",CH,Offspeed,130,4.6157,1.5053,89.9685,0.5265,0.378,0.3217,15.6
642701,"Santana, Dennis",SI,Fastball,150,4.6157,1.5952,95.058,0.4567,0.2155,0.3105,15.5
671106,"Allen, Logan",SI,Fastball,184,4.6141,1.5206,91.1679,0.4516,0.2225,0.3498,15.5
671111,"Peralta, Sammy",FF,Fastball,132,4.6139,1.7608,88.7114,0.4514,0.19,0.35,15.5
519293,"Smith, Will",CH,Offspeed,98,4.6137,1.3744,85.8184,0.5458,0.4292,0.327,15.4
676440,"Bibee, Tanner",CH,Offspeed,568,4.6137,1.34,82.5442,0.5308,0.3268,0.3284,15.4
607625,"Lugo, Seth",CH,Offspeed,220,4.6135,1.4525,87.4064,0.4982,0.3853,0.3074,15.3
547184,"Kelly, Michael",FF,Fastball,161,4.6125,1.5121,95.0733,0.4578,0.2347,0.3421,15.3
605288,"Houser, Adrian",SI,Fastball,520,4.6124,1.7802,92.5396,0.4259,0.1951,0.3271,15.2
621112,"Blackburn, Paul",CH,Offspeed,230,4.6115,1.3277,85.6826,0.5738,0.3672,0.3207,15.2
598286,"Ramirez, Nick",CH,Offspeed,70,4.6109,1.2795,77.9357,0.5168,0.3911,0.3092,15.2
668678,"Gallen, Zac",CH,Offspeed,364,4.6108,1.4357,86.5896,0.5693,0.3698,0.3128,15.1
593958,"Rodriguez, Eduardo",FF,Fastball,369,4.6095,1.6462,91.9734,0.4638,0.2017,0.3725,15.1
676106,"Hancock, Emerson",FF,Fastball,349,4.6094,1.5571,93.3725,0.5158,0.2178,0.3687,15.0
664285,"Valdez, Framber",SI,Fastball,1274,4.6092,1.6371,94.1399,0.4268,0.1921,0.3391,15.0
596001,"Junis, Jakob",CH,Offspeed,82,4.6088,1.6423,86.611,0.56,0.3695,0.3195,15.0
