pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_rate,whiff_rate,contact_rate,cs_rate,e_xwoba_ip,plv_pctile
543294,"Hendricks, Kyle",2135,4.6764,1.5823,-0.0674,0.4722,0.2818,0.7182,0.493,0.3228,4.3
687924,"Aguiar, Julian",530,4.6666,1.4751,-0.0677,0.4889,0.2867,0.7133,0.522,0.3354,4.1
527054,"Teheran, Julio",127,4.6665,1.6345,-0.0677,0.437,0.2389,0.7611,0.5096,0.3256,4.0
665871,"Assad, Javier",2538,4.6644,1.6736,-0.0678,0.4469,0.3012,0.6988,0.4915,0.3351,3.9
686799,"Kochanowicz, Jack",859,4.6575,1.6275,-0.068,0.4899,0.2799,0.7201,0.5656,0.3202,3.7
608344,"Irvin, Cole",1922,4.6565,1.6386,-0.0681,0.4895,0.2534,0.7466,0.5439,0.3439,3.6
656457,"Gilbert, Tyler",145,4.6515,1.7167,-0.0683,0.464,0.2673,0.7327,0.512,0.3365,3.4
664192,"Lucchesi, Joey",179,4.6501,1.6291,-0.0683,0.4459,0.2872,0.7128,0.4774,0.3339,3.3
666205,"Muller, Kyle",808,4.6472,1.6179,-0.0684,0.517,0.2943,0.7057,0.5683,0.3503,3.2
663465,"Allard, Kolby",473,4.6458,1.6084,-0.0685,0.5055,0.2578,0.7422,0.5336,0.3492,3.0
686747,"La Sorsa, Joe",271,4.6439,1.5124,-0.0685,0.4853,0.2189,0.7811,0.5847,0.3325,2.9
676661,"Lazar, Max",266,4.6375,1.728,-0.0688,0.4965,0.2891,0.7109,0.5231,0.3473,2.8
669165,"Hurt, Kyle",107,4.6358,1.576,-0.0688,0.5506,0.2944,0.7056,0.5324,0.3541,2.6
656924,"Ryan, Ryder",354,4.635,1.7013,-0.0689,0.5024,0.3096,0.6904,0.5161,0.3207,2.5
683409,"Chivilli, Angel",512,4.6271,1.6693,-0.0691,0.4853,0.3424,0.6576,0.448,0.3275,2.3
623451,"Stephens, Jackson",100,4.6231,1.7994,-0.0693,0.4671,0.2075,0.7925,0.529,0.3387,2.2
642216,"Winans, Allan",147,4.62,1.6848,-0.0694,0.4911,0.3219,0.6781,0.5396,0.3313,2.1
677955,"Hill, Jaden",151,4.6187,1.608,-0.0694,0.4648,0.2723,0.7277,0.552,0.3205,1.9
664350,"Sánchez, Sixto",693,4.6165,1.5234,-0.0695,0.5085,0.2824,0.7176,0.5409,0.3384,1.8
608718,"Suter, Brent",1022,4.6116,1.6016,-0.0697,0.4879,0.3054,0.6946,0.497,0.3387,1.7
656232,"Bielak, Brandon",510,4.6092,1.6348,-0.0698,0.4661,0.3284,0.6716,0.4678,0.3252,1.5
669467,"Pallante, Andre",1982,4.6053,1.6661,-0.0699,0.4825,0.2951,0.7049,0.4886,0.3266,1.4
641712,"Hudson, Dakota",1593,4.5938,1.7379,-0.0704,0.4502,0.3201,0.6799,0.4883,0.3231,1.2
571539,"Carasiti, Matt",212,4.5932,1.6685,-0.0704,0.5111,0.2901,0.7099,0.521,0.3309,1.1
657006,"Steele, Justin",2046,4.572,1.7364,-0.0711,0.5401,0.2553,0.7447,0.5594,0.3539,1.0
668676,"Plesac, Zach",207,4.5532,1.5255,-0.0718,0.4776,0.2815,0.7185,0.5108,0.3415,0.8
642834,"Bermúdez, Jonathan",121,4.5473,1.6269,-0.072,0.4261,0.3174,0.6826,0.4867,0.343,0.7
672552,"O'Loughlin, Jack",232,4.5418,1.6847,-0.0722,0.4516,0.3028,0.6972,0.4814,0.3521,0.6
676961,"Boushley, Caleb",112,4.5177,1.733,-0.0731,0.4996,0.2689,0.7311,0.519,0.3348,0.4
682227,"Williamson, Brandon",256,4.5133,1.5883,-0.0733,0.4982,0.3131,0.6869,0.4763,0.34,0.3
621389,"Blach, Ty",1133,4.4819,1.7083,-0.0744,0.4953,0.2418,0.7582,0.5391,0.3367,0.1
